   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_98.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0324517, 196, 0, 0, 14.0712, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0245588, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.016666, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00877309, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.000880232, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00701263, 0, 4.3848e-29, 0, 1.41421, -4.3848e-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.23373e-32, 0, 0, 4.42916e-34, 0, 1.91911e-35, 0, 4.37552e-29, 0, 0, 0
0.0149055, 0, 4.35941e-28, 0, 1.41421, -4.35941e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.18018e-31, 0, 0, 4.40347e-33, 0, 4.17298e-33, 0, 4.35014e-28, 0, 0, 0
0.0227983, 0, 2.72002e-27, 0, 1.41421, -2.72002e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.72788e-30, 0, 0, 2.7475e-32, 0, 4.01701e-32, 0, 2.71423e-27, 0, 0, 0
0.0306912, 0, 1.3577e-26, 0, 1.41421, -1.3577e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.85906e-29, 0, 0, 1.37356e-31, 0, 2.47124e-31, 0, 1.3548e-26, 0, 0, 0
0.0385841, 0, 5.91126e-26, 0, 1.41421, -5.91126e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.2448e-28, 0, 0, 6.00725e-31, 0, 1.22328e-30, 0, 5.89863e-26, 0, 0, 0
0.0464769, 0, 2.34026e-25, 0, 1.41421, -2.34026e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.92812e-28, 0, 0, 2.39461e-30, 0, 5.29524e-30, 0, 2.33525e-25, 0, 0, 0
0.0543698, 0, 8.62383e-25, 0, 1.41421, -8.62383e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.81601e-27, 0, 0, 8.89845e-30, 0, 2.08701e-29, 0, 8.60537e-25, 0, 0, 0
0.0622626, 0, 3.00113e-24, 0, 1.41421, -3.00113e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.31977e-27, 0, 0, 3.12573e-29, 0, 7.66493e-29, 0, 2.9947e-24, 0, 0, 0
0.0701555, 0, 9.95905e-24, 0, 1.41421, -9.95905e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09717e-26, 0, 0, 1.0476e-28, 0, 2.6607e-28, 0, 9.93771e-24, 0, 0, 0
0.0780484, 0, 3.17291e-23, 0, 1.41421, -3.17291e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.6815e-26, 0, 0, 3.37224e-28, 0, 8.81232e-28, 0, 3.16611e-23, 0, 0, 0
0.0859412, 0, 9.75409e-23, 0, 1.41421, -9.75409e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.05401e-25, 0, 0, 1.04777e-27, 0, 2.80343e-27, 0, 9.73317e-23, 0, 0, 0
0.0938341, 0, 2.90447e-22, 0, 1.41421, -2.90447e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.1162e-25, 0, 0, 3.15415e-27, 0, 8.60876e-27, 0, 2.89823e-22, 0, 0, 0
0.101727, 0, 8.40253e-22, 0, 1.41421, -8.40253e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.76939e-24, 0, 0, 9.22723e-27, 0, 2.56145e-26, 0, 8.38449e-22, 0, 0, 0
0.10962, 0, 2.36737e-21, 0, 1.41421, -2.36737e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.98518e-24, 0, 0, 2.62953e-26, 0, 7.40653e-26, 0, 2.36229e-21, 0, 0, 0
0.117513, 0, 6.50882e-21, 0, 1.41421, -6.50882e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37062e-23, 0, 0, 7.31426e-26, 0, 2.08628e-25, 0, 6.49483e-21, 0, 0, 0
0.125406, 0, 1.74921e-20, 0, 1.41421, -1.74921e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.68345e-23, 0, 0, 1.98918e-25, 0, 5.73625e-25, 0, 1.74545e-20, 0, 0, 0
0.133298, 0, 4.60147e-20, 0, 1.41421, -4.60147e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.68967e-23, 0, 0, 5.29667e-25, 0, 1.54206e-24, 0, 4.59157e-20, 0, 0, 0
0.141191, 0, 1.18628e-19, 0, 1.41421, -1.18628e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49803e-22, 0, 0, 1.38255e-24, 0, 4.0588e-24, 0, 1.18372e-19, 0, 0, 0
0.149084, 0, 3.0016e-19, 0, 1.41421, -3.0016e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.32069e-22, 0, 0, 3.54395e-24, 0, 1.04804e-23, 0, 2.99514e-19, 0, 0, 0
0.156977, 0, 7.45705e-19, 0, 1.41421, -7.45705e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57029e-21, 0, 0, 8.92172e-24, 0, 2.65529e-23, 0, 7.44099e-19, 0, 0, 0
0.16487, 0, 1.82047e-18, 0, 1.41421, -1.82047e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.8335e-21, 0, 0, 2.20764e-23, 0, 6.60706e-23, 0, 1.81655e-18, 0, 0, 0
0.172763, 0, 4.37032e-18, 0, 1.41421, -4.37032e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.20289e-21, 0, 0, 5.37327e-23, 0, 1.61594e-22, 0, 4.3609e-18, 0, 0, 0
0.180656, 0, 1.03234e-17, 0, 1.41421, -1.03234e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17387e-20, 0, 0, 1.28724e-22, 0, 3.88757e-22, 0, 1.03012e-17, 0, 0, 0
0.188548, 0, 2.40079e-17, 0, 1.41421, -2.40079e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.05551e-20, 0, 0, 3.03689e-22, 0, 9.2053e-22, 0, 2.39562e-17, 0, 0, 0
0.196441, 0, 5.60102e-17, 0, 1.41421, -5.60102e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17944e-19, 0, 0, 7.21747e-22, 0, 2.19543e-21, 0, 5.58894e-17, 0, 0, 0
0.204334, 0, 1.26138e-16, 0, 1.41421, -1.26138e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.65616e-19, 0, 0, 1.64962e-21, 0, 5.03104e-21, 0, 1.25866e-16, 0, 0, 0
0.212227, 0, 2.80113e-16, 0, 1.41421, -2.80113e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.89851e-19, 0, 0, 3.71918e-21, 0, 1.13684e-20, 0, 2.79509e-16, 0, 0, 0
0.22012, 0, 6.13584e-16, 0, 1.41421, -6.13584e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29206e-18, 0, 0, 8.27412e-21, 0, 2.53406e-20, 0, 6.12258e-16, 0, 0, 0
0.228013, 0, 1.32615e-15, 0, 1.41421, -1.32615e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.79253e-18, 0, 0, 1.81695e-20, 0, 5.57385e-20, 0, 1.32328e-15, 0, 0, 0
0.235906, 0, 2.82883e-15, 0, 1.41421, -2.82883e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.95677e-18, 0, 0, 3.93943e-20, 0, 1.21021e-19, 0, 2.82271e-15, 0, 0, 0
0.243798, 0, 5.95689e-15, 0, 1.41421, -5.95689e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25436e-17, 0, 0, 8.43545e-20, 0, 2.59454e-19, 0, 5.94401e-15, 0, 0, 0
0.251691, 0, 1.23861e-14, 0, 1.41421, -1.23861e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.60817e-17, 0, 0, 1.78434e-19, 0, 5.49393e-19, 0, 1.23593e-14, 0, 0, 0
0.259584, 0, 2.54356e-14, 0, 1.41421, -2.54356e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.356e-17, 0, 0, 3.7294e-19, 0, 1.14933e-18, 0, 2.53806e-14, 0, 0, 0
0.267477, 0, 5.15969e-14, 0, 1.41421, -5.15969e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08647e-16, 0, 0, 7.70351e-19, 0, 2.37606e-18, 0, 5.14851e-14, 0, 0, 0
0.27537, 0, 1.03409e-13, 0, 1.41421, -1.03409e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.17747e-16, 0, 0, 1.57305e-18, 0, 4.85548e-18, 0, 1.03185e-13, 0, 0, 0
0.283263, 0, 2.04796e-13, 0, 1.41421, -2.04796e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.31229e-16, 0, 0, 3.17605e-18, 0, 9.8099e-18, 0, 2.04351e-13, 0, 0, 0
0.291156, 0, 4.00844e-13, 0, 1.41421, -4.00844e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.44033e-16, 0, 0, 6.34195e-18, 0, 1.96001e-17, 0, 3.99974e-13, 0, 0, 0
0.299048, 0, 7.75506e-13, 0, 1.41421, -7.75506e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.63292e-15, 0, 0, 1.25268e-17, 0, 3.87354e-17, 0, 7.73821e-13, 0, 0, 0
0.306941, 0, 1.48321e-12, 0, 1.41421, -1.48321e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.12306e-15, 0, 0, 2.44817e-17, 0, 7.5736e-17, 0, 1.47999e-12, 0, 0, 0
0.314834, 0, 2.80471e-12, 0, 1.41421, -2.80471e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.9056e-15, 0, 0, 4.73514e-17, 0, 1.46534e-16, 0, 2.79861e-12, 0, 0, 0
0.322727, 0, 5.24426e-12, 0, 1.41421, -5.24426e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10424e-14, 0, 0, 9.06631e-17, 0, 2.80629e-16, 0, 5.23285e-12, 0, 0, 0
0.33062, 0, 9.69705e-12, 0, 1.41421, -9.69705e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.04185e-14, 0, 0, 1.71894e-16, 0, 5.32076e-16, 0, 9.67593e-12, 0, 0, 0
