   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_46.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.322297, 0, 4.28933e-11, 1.82589e-42, 1.41421, -4.28933e-11, 0, 1.82589e-42, 1.82589e-42, 1.82589e-42, 1.82589e-42, 1.82589e-42, 1.82589e-42, 1.82589e-42, 1.82589e-42, 1.82589e-42, 6.70845e-13, 1.82589e-42, 3.96007e-15, 1.82589e-42, 1.82589e-42, 4.22185e-11, 1.82589e-42, 1.82589e-42, 1.82589e-42
0.3302, 0, 6.85593e-11, 2.72272e-41, 1.41421, -6.85593e-11, 0, 2.72272e-41, 2.72272e-41, 2.72272e-41, 2.72272e-41, 2.72272e-41, 2.72272e-41, 2.72272e-41, 2.72272e-41, 2.72272e-41, 1.07256e-12, 2.72272e-41, 6.58969e-15, 2.72272e-41, 2.72272e-41, 6.74802e-11, 2.72272e-41, 2.72272e-41, 2.72272e-41
0.338104, 0, 1.08727e-10, 3.57127e-40, 1.41421, -1.08727e-10, 0, 3.57127e-40, 3.57127e-40, 3.57127e-40, 3.57127e-40, 3.57127e-40, 3.57127e-40, 3.57127e-40, 3.57127e-40, 3.57127e-40, 1.70157e-12, 3.57127e-40, 1.09161e-14, 3.57127e-40, 3.57127e-40, 1.07014e-10, 3.57127e-40, 3.57127e-40, 3.57127e-40
0.346007, 0, 1.71088e-10, 4.19138e-39, 1.41421, -1.71088e-10, 0, 4.19138e-39, 4.19138e-39, 4.19138e-39, 4.19138e-39, 4.19138e-39, 4.19138e-39, 4.19138e-39, 4.19138e-39, 4.19138e-39, 2.67871e-12, 4.19138e-39, 1.80102e-14, 4.19138e-39, 4.19138e-39, 1.68391e-10, 4.19138e-39, 4.19138e-39, 4.19138e-39
0.353911, 0, 2.67137e-10, 4.43868e-38, 1.41421, -2.67137e-10, 0, 4.43868e-38, 4.43868e-38, 4.43868e-38, 4.43868e-38, 4.43868e-38, 4.43868e-38, 4.43868e-38, 4.43868e-38, 4.43868e-38, 4.18487e-12, 4.43868e-38, 2.96103e-14, 4.43868e-38, 4.43868e-38, 2.62922e-10, 4.43868e-38, 4.43868e-38, 4.43868e-38
0.361814, 0, 4.13904e-10, 4.26006e-37, 1.41421, -4.13904e-10, 0, 4.26006e-37, 4.26006e-37, 4.26006e-37, 4.26006e-37, 4.26006e-37, 4.26006e-37, 4.26006e-37, 4.26006e-37, 4.26006e-37, 6.48851e-12, 4.26006e-37, 4.85364e-14, 4.26006e-37, 4.26006e-37, 4.07367e-10, 4.26006e-37, 4.26006e-37, 4.26006e-37
0.369718, 0, 6.36411e-10, 3.73331e-36, 1.41421, -6.36411e-10, 0, 3.73331e-36, 3.73331e-36, 3.73331e-36, 3.73331e-36, 3.73331e-36, 3.73331e-36, 3.73331e-36, 3.73331e-36, 3.73331e-36, 9.98498e-12, 3.73331e-36, 7.93638e-14, 3.73331e-36, 3.73331e-36, 6.26347e-10, 3.73331e-36, 3.73331e-36, 3.73331e-36
0.377621, 0, 9.71109e-10, 2.99832e-35, 1.41421, -9.71109e-10, 0, 2.99832e-35, 2.99832e-35, 2.99832e-35, 2.99832e-35, 2.99832e-35, 2.99832e-35, 2.99832e-35, 2.99832e-35, 2.99832e-35, 1.52518e-11, 2.99832e-35, 1.29516e-13, 2.99832e-35, 2.99832e-35, 9.55728e-10, 2.99832e-35, 2.99832e-35, 2.99832e-35
0.385525, 0, 1.47066e-09, 2.2168e-34, 1.41421, -1.47066e-09, 0, 2.2168e-34, 2.2168e-34, 2.2168e-34, 2.2168e-34, 2.2168e-34, 2.2168e-34, 2.2168e-34, 2.2168e-34, 2.2168e-34, 2.3126e-11, 2.2168e-34, 2.11044e-13, 2.2168e-34, 2.2168e-34, 1.44732e-09, 2.2168e-34, 2.2168e-34, 2.2168e-34
0.393428, 0, 2.21051e-09, 1.53802e-33, 1.41421, -2.21051e-09, 0, 1.53802e-33, 1.53802e-33, 1.53802e-33, 1.53802e-33, 1.53802e-33, 1.53802e-33, 1.53802e-33, 1.53802e-33, 1.53802e-33, 3.48118e-11, 1.53802e-33, 3.43517e-13, 1.53802e-33, 1.53802e-33, 2.17536e-09, 1.53802e-33, 1.53802e-33, 1.53802e-33
0.401332, 0, 3.29787e-09, 8.98003e-33, 1.41421, -3.29787e-09, 0, 8.98003e-33, 8.98003e-33, 8.98003e-33, 8.98003e-33, 8.98003e-33, 8.98003e-33, 8.98003e-33, 8.98003e-33, 8.98003e-33, 5.2028e-11, 8.98003e-33, 5.58705e-13, 8.98003e-33, 8.98003e-33, 3.24528e-09, 8.98003e-33, 8.98003e-33, 8.98003e-33
0.409235, 0, 4.88381e-09, 5.36949e-32, 1.41421, -4.88381e-09, 0, 5.36949e-32, 5.36949e-32, 5.36949e-32, 5.36949e-32, 5.36949e-32, 5.36949e-32, 5.36949e-32, 5.36949e-32, 5.36949e-32, 7.72107e-11, 5.36949e-32, 9.08182e-13, 5.36949e-32, 5.36949e-32, 4.80569e-09, 5.36949e-32, 5.36949e-32, 5.36949e-32
0.417139, 0, 7.1795e-09, 2.85631e-31, 1.41421, -7.1795e-09, 0, 2.85631e-31, 2.85631e-31, 2.85631e-31, 2.85631e-31, 2.85631e-31, 2.85631e-31, 2.85631e-31, 2.85631e-31, 2.85631e-31, 1.13788e-10, 2.85631e-31, 1.47557e-12, 2.85631e-31, 2.85631e-31, 7.06423e-09, 2.85631e-31, 2.85631e-31, 2.85631e-31
0.425042, 0, 1.04777e-08, 1.4952e-30, 1.41421, -1.04777e-08, 0, 1.4952e-30, 1.4952e-30, 1.4952e-30, 1.4952e-30, 1.4952e-30, 1.4952e-30, 1.4952e-30, 1.4952e-30, 1.4952e-30, 1.66547e-10, 1.4952e-30, 2.39626e-12, 1.4952e-30, 1.4952e-30, 1.03087e-08, 1.4952e-30, 1.4952e-30, 1.4952e-30
0.432946, 0, 1.51811e-08, 7.4819e-30, 1.41421, -1.51811e-08, 0, 7.4819e-30, 7.4819e-30, 7.4819e-30, 7.4819e-30, 7.4819e-30, 7.4819e-30, 7.4819e-30, 7.4819e-30, 7.4819e-30, 2.42137e-10, 7.4819e-30, 3.88896e-12, 7.4819e-30, 7.4819e-30, 1.4935e-08, 7.4819e-30, 7.4819e-30, 7.4819e-30
0.440849, 0, 2.1839e-08, 3.5438e-29, 1.41421, -2.1839e-08, 0, 3.5438e-29, 3.5438e-29, 3.5438e-29, 3.5438e-29, 3.5438e-29, 3.5438e-29, 3.5438e-29, 3.5438e-29, 3.5438e-29, 3.49718e-10, 3.5438e-29, 6.30584e-12, 3.5438e-29, 3.5438e-29, 2.1483e-08, 3.5438e-29, 3.5438e-29, 3.5438e-29
0.448753, 0, 3.11957e-08, 3.02423e-28, 1.41421, -3.11957e-08, 0, 3.02423e-28, 3.02423e-28, 3.02423e-28, 3.02423e-28, 3.02423e-28, 3.02423e-28, 3.02423e-28, 3.02423e-28, 3.02423e-28, 5.01851e-10, 3.02423e-28, 1.02194e-11, 3.02423e-28, 3.02423e-28, 3.06836e-08, 3.02423e-28, 3.02423e-28, 3.02423e-28
0.456656, 0, 4.42493e-08, 1.27261e-27, 1.41421, -4.42493e-08, 0, 1.27261e-27, 1.27261e-27, 1.27261e-27, 1.27261e-27, 1.27261e-27, 1.27261e-27, 1.27261e-27, 1.27261e-27, 1.27261e-27, 7.15604e-10, 1.27261e-27, 1.65203e-11, 1.27261e-27, 1.27261e-27, 4.35172e-08, 1.27261e-27, 1.27261e-27, 1.27261e-27
0.46456, 0, 6.23315e-08, 5.11156e-27, 1.41421, -6.23315e-08, 0, 5.11156e-27, 5.11156e-27, 5.11156e-27, 5.11156e-27, 5.11156e-27, 5.11156e-27, 5.11156e-27, 5.11156e-27, 5.11156e-27, 1.0141e-09, 5.11156e-27, 2.66481e-11, 5.11156e-27, 5.11156e-27, 6.12907e-08, 5.11156e-27, 5.11156e-27, 5.11156e-27
0.472463, 0, 8.72039e-08, 1.96141e-26, 1.41421, -8.72039e-08, 0, 1.96141e-26, 1.96141e-26, 1.96141e-26, 1.96141e-26, 1.96141e-26, 5.52333e-13, 1.96141e-26, 1.96141e-26, 1.96141e-26, 1.42844e-09, 1.96141e-26, 4.28691e-11, 1.96141e-26, 1.96141e-26, 8.5732e-08, 1.96141e-26, 1.96141e-26, 1.96141e-26
0.480367, 0, 1.21178e-07, 7.20198e-26, 1.41421, -1.21178e-07, 0, 7.20198e-26, 7.20198e-26, 7.20198e-26, 7.20198e-26, 7.20198e-26, 1.90007e-12, 7.20198e-26, 7.20198e-26, 7.20198e-26, 2.00019e-09, 7.20198e-26, 6.87416e-11, 7.20198e-26, 7.20198e-26, 1.19107e-07, 7.20198e-26, 7.20198e-26, 7.20198e-26
0.48827, 0, 1.67266e-07, 2.55201e-25, 1.41421, -1.67266e-07, 0, 2.55201e-25, 2.55201e-25, 2.55201e-25, 2.55201e-25, 2.55201e-25, 5.0846e-12, 2.55201e-25, 2.55201e-25, 2.55201e-25, 2.78465e-09, 2.55201e-25, 1.09815e-10, 2.55201e-25, 2.55201e-25, 1.64367e-07, 2.55201e-25, 2.55201e-25, 2.55201e-25
0.496174, 0, 2.30769e-07, 1.0913e-10, 1.41421, -2.30769e-07, 1.0913e-10, 1.0914e-10, 1.09167e-10, 5.90802e-10, 1.22206e-10, 1.16259e-10, 1.47542e-10, 2.80662e-10, 1.12135e-10, 6.63899e-10, 3.96409e-09, 1.11267e-10, 2.83812e-10, 1.0913e-10, 1.09132e-10, 2.25454e-07, 1.0913e-10, 1.0913e-10, 1.23364e-10
0.504077, 0, 3.17283e-07, 3.72662e-10, 1.41421, -3.17283e-07, 3.72662e-10, 3.72695e-10, 3.7279e-10, 2.02064e-09, 4.17399e-10, 3.97053e-10, 4.90456e-10, 9.59534e-10, 3.82944e-10, 2.27073e-09, 5.67988e-09, 3.79973e-10, 6.49239e-10, 3.72662e-10, 3.72669e-10, 3.07313e-07, 3.72662e-10, 3.72662e-10, 4.21361e-10
0.511981, 0, 4.35833e-07, 9.91181e-10, 1.41421, -4.35833e-07, 9.91181e-10, 9.91269e-10, 9.91521e-10, 5.3798e-09, 1.11032e-09, 1.05614e-09, 1.29285e-09, 2.55404e-09, 1.01856e-09, 6.0458e-09, 8.25821e-09, 1.01065e-09, 1.42682e-09, 9.91181e-10, 9.91199e-10, 4.16461e-07, 9.91181e-10, 9.91181e-10, 1.12087e-09
0.519884, 0, 6.00227e-07, 2.40561e-09, 1.41421, -6.00227e-07, 2.40561e-09, 2.40582e-09, 2.40643e-09, 1.3067e-08, 2.69503e-09, 2.5634e-09, 3.12266e-09, 6.20232e-09, 2.47212e-09, 1.46849e-08, 1.23033e-08, 2.45291e-09, 3.08797e-09, 2.40561e-09, 2.40565e-09, 5.61315e-07, 2.40561e-09, 2.40561e-09, 2.72066e-09
0.527788, 0, 8.3297e-07, 5.56282e-09, 1.41421, -8.3297e-07, 5.56282e-09, 5.56332e-09, 5.56474e-09, 3.02297e-08, 6.23245e-09, 5.92791e-09, 7.19536e-09, 1.43471e-08, 5.71672e-09, 3.39731e-08, 1.8973e-08, 5.67226e-09, 6.62533e-09, 5.56282e-09, 5.56293e-09, 7.52974e-07, 5.56282e-09, 5.56282e-09, 6.29175e-09
0.535691, 0, 1.17285e-06, 1.24424e-08, 1.41421, -1.17285e-06, 1.24424e-08, 1.24435e-08, 1.24467e-08, 6.76333e-08, 1.39407e-08, 1.32593e-08, 1.63124e-08, 3.20968e-08, 1.27868e-08, 7.60089e-08, 3.05178e-08, 1.26873e-08, 1.40866e-08, 1.24424e-08, 1.24427e-08, 1.00631e-06, 1.24424e-08, 1.24424e-08, 1.40734e-08
0.543595, 0, 1.68871e-06, 2.70813e-08, 1.41421, -1.68871e-06, 2.70813e-08, 2.70837e-08, 2.70906e-08, 1.47234e-07, 3.0343e-08, 2.88596e-08, 3.60064e-08, 6.98699e-08, 2.78309e-08, 1.65468e-07, 5.13207e-08, 2.76143e-08, 2.9609e-08, 2.70813e-08, 2.70818e-08, 1.3418e-06, 2.70813e-08, 2.70813e-08, 3.06319e-08
0.551498, 0, 2.51088e-06, 5.75047e-08, 1.41421, -2.51088e-06, 5.75047e-08, 5.75099e-08, 5.75245e-08, 3.12693e-07, 6.44323e-08, 6.12817e-08, 8.2514e-08, 1.48382e-07, 5.90969e-08, 3.5142e-07, 8.98465e-08, 5.86369e-08, 6.1365e-08, 5.75047e-08, 5.75058e-08, 1.78869e-06, 5.75047e-08, 5.75047e-08, 6.50457e-08
0.559402, 0, 3.87039e-06, 1.19266e-07, 1.41421, -3.87039e-06, 1.19266e-07, 1.19277e-07, 1.19307e-07, 6.4864e-07, 1.33637e-07, 1.27101e-07, 1.79379e-07, 3.07785e-07, 1.22569e-07, 7.28976e-07, 1.62203e-07, 1.21615e-07, 1.25121e-07, 1.19266e-07, 1.19268e-07, 2.39032e-06, 1.19266e-07, 1.19266e-07, 1.3491e-07
0.567305, 0, 6.19415e-06, 2.41757e-07, 1.41421, -6.19415e-06, 2.41757e-07, 2.41779e-07, 2.41841e-07, 1.31504e-06, 2.70894e-07, 2.57643e-07, 3.77003e-07, 6.23972e-07, 2.48454e-07, 1.47792e-06, 2.98481e-07, 2.46519e-07, 2.5058e-07, 2.41757e-07, 2.41762e-07, 3.21339e-06, 2.41757e-07, 2.41757e-07, 2.73474e-07
0.575209, 0, 1.02543e-05, 4.79115e-07, 1.41421, -1.02543e-05, 4.79115e-07, 4.79158e-07, 4.79281e-07, 2.6066e-06, 5.3687e-07, 5.10604e-07, 7.71664e-07, 1.23675e-06, 4.92389e-07, 2.92946e-06, 5.53687e-07, 4.88554e-07, 4.92314e-07, 4.79115e-07, 4.79124e-07, 4.36348e-06, 4.79115e-07, 4.79115e-07, 5.41984e-07
0.583112, 0, 1.74253e-05, 9.2856e-07, 1.41421, -1.74253e-05, 9.2856e-07, 9.28644e-07, 9.28881e-07, 5.05268e-06, 1.04052e-06, 9.896e-07, 1.54332e-06, 2.39723e-06, 9.54291e-07, 5.67854e-06, 1.02613e-06, 9.46857e-07, 9.48168e-07, 9.2856e-07, 9.28578e-07, 6.01124e-06, 9.2856e-07, 9.2856e-07, 1.05043e-06
0.591016, 0, 3.01075e-05, 1.76021e-06, 1.41421, -3.01075e-05, 1.76021e-06, 1.76037e-06, 1.76082e-06, 9.5798e-06, 1.97249e-06, 1.87595e-06, 3.02348e-06, 4.5449e-06, 1.809e-06, 1.07665e-05, 1.88728e-06, 1.79491e-06, 1.78914e-06, 1.76021e-06, 1.76025e-06, 8.43433e-06, 1.76021e-06, 1.76021e-06, 1.99129e-06
0.598919, 0, 5.24122e-05, 3.26427e-06, 1.41421, -5.24122e-05, 3.26427e-06, 3.26456e-06, 3.26539e-06, 1.77689e-05, 3.65802e-06, 3.47894e-06, 5.81582e-06, 8.4296e-06, 3.35476e-06, 1.997e-05, 3.42901e-06, 3.32862e-06, 3.30665e-06, 3.26427e-06, 3.26433e-06, 1.20845e-05, 3.26427e-06, 3.26427e-06, 3.69289e-06
0.606823, 0, 9.1214e-05, 5.92297e-06, 1.41421, -9.1214e-05, 5.92297e-06, 5.92351e-06, 5.92502e-06, 3.22477e-05, 6.63761e-06, 6.3126e-06, 1.09877e-05, 1.52977e-05, 6.08722e-06, 3.62427e-05, 6.13565e-06, 6.03976e-06, 5.98467e-06, 5.92297e-06, 5.92309e-06, 1.76899e-05, 5.92297e-06, 5.92297e-06, 6.70089e-06
0.614726, 0, 0.000157753, 1.05172e-05, 1.41421, -0.000157753, 1.05172e-05, 1.05181e-05, 1.05208e-05, 5.72727e-05, 1.17864e-05, 1.12092e-05, 2.03947e-05, 2.71676e-05, 1.08089e-05, 6.43681e-05, 1.07906e-05, 1.07246e-05, 1.06064e-05, 1.05172e-05, 1.05174e-05, 2.64093e-05, 1.05172e-05, 1.05172e-05, 1.18988e-05
0.62263, 0, 0.000269975, 1.82782e-05, 1.41421, -0.000269975, 1.82782e-05, 1.82798e-05, 1.82845e-05, 9.95572e-05, 2.04847e-05, 1.94812e-05, 3.72006e-05, 4.72231e-05, 1.87853e-05, 0.000111892, 1.86285e-05, 1.86388e-05, 1.84064e-05, 1.82782e-05, 1.82785e-05, 4.00489e-05, 1.82782e-05, 1.82782e-05, 2.06801e-05
0.630533, 0, 0.000455867, 3.1097e-05, 1.41421, -0.000455867, 3.1097e-05, 3.10998e-05, 3.11077e-05, 0.000169415, 3.48519e-05, 3.31442e-05, 6.66963e-05, 8.03545e-05, 3.196e-05, 0.000190406, 3.15442e-05, 3.17107e-05, 3.12802e-05, 3.1097e-05, 3.10976e-05, 6.1372e-05, 3.1097e-05, 3.1097e-05, 3.51844e-05
0.638436, 0, 0.000758029, 5.17992e-05, 1.41421, -0.000758029, 5.17992e-05, 5.18038e-05, 5.1817e-05, 0.000282264, 5.80555e-05, 5.52102e-05, 0.000117554, 0.000133871, 5.32371e-05, 0.000317238, 5.23683e-05, 5.28216e-05, 5.20595e-05, 5.17992e-05, 5.18001e-05, 9.45072e-05, 5.17992e-05, 5.17992e-05, 5.86096e-05
