   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_38.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0339291, 76, 0, 0, 8.83176, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0260223, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0181155, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0102087, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00230184, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00560498, 0, 8.99549e-23, 0, 1.41421, -8.99549e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.81031e-26, 0, 0, 3.59436e-28, 0, 0, 8.99064e-23, 0, 0, 0
0.0135118, 0, 2.3395e-22, 0, 1.41421, -2.3395e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.25104e-25, 0, 0, 9.48181e-28, 0, 0, 2.33824e-22, 0, 0, 0
0.0214186, 0, 5.95333e-22, 0, 1.41421, -5.95333e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.18353e-25, 0, 0, 2.44757e-27, 0, 0, 5.95012e-22, 0, 0, 0
0.0293254, 0, 1.48464e-21, 0, 1.41421, -1.48464e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.93908e-25, 0, 0, 6.1922e-27, 0, 0, 1.48384e-21, 0, 0, 0
0.0372322, 0, 3.63321e-21, 0, 1.41421, -3.63321e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94285e-24, 0, 0, 1.53748e-26, 0, 0, 3.63126e-21, 0, 0, 0
