   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_140.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.133754, 0, 1.64375e-17, 0, 1.41421, -1.64375e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.88522e-20, 0, 0, 2.7994e-22, 0, 1.84939e-21, 0, 1.64166e-17, 0, 0, 0
0.141641, 0, 3.49463e-17, 0, 1.41421, -3.49463e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.00798e-20, 0, 0, 6.04428e-22, 0, 3.99871e-21, 0, 3.49016e-17, 0, 0, 0
0.149529, 0, 7.34279e-17, 0, 1.41421, -7.34279e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.4214e-20, 0, 0, 1.29015e-21, 0, 8.54564e-21, 0, 7.33338e-17, 0, 0, 0
0.157416, 0, 1.52524e-16, 0, 1.41421, -1.52524e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74928e-19, 0, 0, 2.72317e-21, 0, 1.80569e-20, 0, 1.52328e-16, 0, 0, 0
0.165303, 0, 3.13286e-16, 0, 1.41421, -3.13286e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.59305e-19, 0, 0, 5.68548e-21, 0, 3.77353e-20, 0, 3.12884e-16, 0, 0, 0
0.173191, 0, 6.36463e-16, 0, 1.41421, -6.36463e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.2995e-19, 0, 0, 1.17442e-20, 0, 7.80157e-20, 0, 6.35644e-16, 0, 0, 0
0.181078, 0, 1.27915e-15, 0, 1.41421, -1.27915e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46703e-18, 0, 0, 2.40068e-20, 0, 1.59607e-19, 0, 1.2775e-15, 0, 0, 0
0.188966, 0, 2.54373e-15, 0, 1.41421, -2.54373e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.91734e-18, 0, 0, 4.85727e-20, 0, 3.23196e-19, 0, 2.54044e-15, 0, 0, 0
0.196853, 0, 5.00605e-15, 0, 1.41421, -5.00605e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.74129e-18, 0, 0, 9.72921e-20, 0, 6.47916e-19, 0, 4.99956e-15, 0, 0, 0
0.20474, 0, 9.75139e-15, 0, 1.41421, -9.75139e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11835e-17, 0, 0, 1.92959e-19, 0, 1.28618e-18, 0, 9.73873e-15, 0, 0, 0
0.212628, 0, 1.88038e-14, 0, 1.41421, -1.88038e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.15653e-17, 0, 0, 3.78988e-19, 0, 2.52871e-18, 0, 1.87794e-14, 0, 0, 0
0.220515, 0, 3.59e-14, 0, 1.41421, -3.59e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.1172e-17, 0, 0, 7.37263e-19, 0, 4.92483e-18, 0, 3.58532e-14, 0, 0, 0
0.228403, 0, 6.78681e-14, 0, 1.41421, -6.78681e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.78342e-17, 0, 0, 1.42082e-18, 0, 9.50294e-18, 0, 6.77794e-14, 0, 0, 0
0.23629, 0, 1.2706e-13, 0, 1.41421, -1.2706e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45718e-16, 0, 0, 2.71293e-18, 0, 1.81708e-17, 0, 1.26894e-13, 0, 0, 0
0.244177, 0, 2.35597e-13, 0, 1.41421, -2.35597e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.70191e-16, 0, 0, 5.13314e-18, 0, 3.44357e-17, 0, 2.35288e-13, 0, 0, 0
0.252065, 0, 4.32707e-13, 0, 1.41421, -4.32707e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.9624e-16, 0, 0, 9.62589e-18, 0, 6.46897e-17, 0, 4.32137e-13, 0, 0, 0
0.259952, 0, 7.87263e-13, 0, 1.41421, -7.87263e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.02852e-16, 0, 0, 1.78929e-17, 0, 1.20482e-16, 0, 7.86222e-13, 0, 0, 0
0.26784, 0, 1.419e-12, 0, 1.41421, -1.419e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62734e-15, 0, 0, 3.29742e-17, 0, 2.22501e-16, 0, 1.41712e-12, 0, 0, 0
0.275727, 0, 2.53407e-12, 0, 1.41421, -2.53407e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.90615e-15, 0, 0, 6.02561e-17, 0, 4.07537e-16, 0, 2.5307e-12, 0, 0, 0
0.283614, 0, 4.48395e-12, 0, 1.41421, -4.48395e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.14239e-15, 0, 0, 1.09206e-16, 0, 7.40432e-16, 0, 4.47796e-12, 0, 0, 0
0.291502, 0, 7.86212e-12, 0, 1.41421, -7.86212e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.01681e-15, 0, 0, 1.96338e-16, 0, 1.33465e-15, 0, 7.85157e-12, 0, 0, 0
0.299389, 0, 1.3661e-11, 0, 1.41421, -1.3661e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.56679e-14, 0, 0, 3.50254e-16, 0, 2.38723e-15, 0, 1.36426e-11, 0, 0, 0
0.307277, 0, 2.35244e-11, 0, 1.41421, -2.35244e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.69816e-14, 0, 0, 6.20153e-16, 0, 4.23795e-15, 0, 2.34925e-11, 0, 0, 0
0.315164, 0, 4.01488e-11, 0, 1.41421, -4.01488e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.60525e-14, 0, 0, 1.09017e-15, 0, 7.46886e-15, 0, 4.00942e-11, 0, 0, 0
0.323051, 0, 6.79155e-11, 0, 1.41421, -6.79155e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.79098e-14, 0, 0, 1.90333e-15, 0, 1.30706e-14, 0, 6.78226e-11, 0, 0, 0
0.330939, 0, 1.13876e-10, 1.66755e-43, 1.41421, -1.13876e-10, 0, 1.66755e-43, 1.66755e-43, 1.66755e-43, 1.66755e-43, 1.66755e-43, 1.66755e-43, 1.66755e-43, 1.66755e-43, 1.66755e-43, 1.66755e-43, 1.30651e-13, 1.66755e-43, 1.66755e-43, 3.30162e-15, 1.66755e-43, 2.27197e-14, 1.66755e-43, 1.13719e-10, 1.66755e-43, 1.66755e-43, 1.66755e-43
0.338826, 0, 1.89271e-10, 2.98336e-42, 1.41421, -1.89271e-10, 0, 2.98336e-42, 2.98336e-42, 2.98336e-42, 2.98336e-42, 2.98336e-42, 2.98336e-42, 2.98336e-42, 2.98336e-42, 2.98336e-42, 2.98336e-42, 2.17192e-13, 2.98336e-42, 2.98336e-42, 5.69276e-15, 2.98336e-42, 3.92386e-14, 2.98336e-42, 1.89009e-10, 2.98336e-42, 2.98336e-42, 2.98336e-42
0.346714, 0, 3.11852e-10, 4.4281e-41, 1.41421, -3.11852e-10, 0, 4.4281e-41, 4.4281e-41, 4.4281e-41, 4.4281e-41, 4.4281e-41, 4.4281e-41, 4.4281e-41, 4.4281e-41, 4.4281e-41, 4.4281e-41, 3.5794e-13, 4.4281e-41, 4.4281e-41, 9.76133e-15, 4.4281e-41, 6.73563e-14, 4.4281e-41, 3.11417e-10, 4.4281e-41, 4.4281e-41, 4.4281e-41
0.354601, 0, 5.09386e-10, 5.79468e-40, 1.41421, -5.09386e-10, 0, 5.79468e-40, 5.79468e-40, 5.79468e-40, 5.79468e-40, 5.79468e-40, 5.79468e-40, 5.79468e-40, 5.79468e-40, 5.79468e-40, 5.79468e-40, 5.84846e-13, 5.79468e-40, 5.79468e-40, 1.66537e-14, 5.79468e-40, 1.14965e-13, 5.79468e-40, 5.0867e-10, 5.79468e-40, 5.79468e-40, 5.79468e-40
0.362488, 0, 8.24901e-10, 6.78977e-39, 1.41421, -8.24901e-10, 0, 6.78977e-39, 6.78977e-39, 6.78977e-39, 6.78977e-39, 6.78977e-39, 6.78977e-39, 6.78977e-39, 6.78977e-39, 6.78977e-39, 6.78977e-39, 9.4747e-13, 6.78977e-39, 6.78977e-39, 2.82862e-14, 6.78977e-39, 1.95195e-13, 6.78977e-39, 8.2373e-10, 6.78977e-39, 6.78977e-39, 6.78977e-39
0.370376, 0, 1.32445e-09, 7.17878e-38, 1.41421, -1.32445e-09, 0, 7.17878e-38, 7.17878e-38, 7.17878e-38, 7.17878e-38, 7.17878e-38, 7.17878e-38, 7.17878e-38, 7.17878e-38, 7.17878e-38, 7.17878e-38, 1.522e-12, 7.17878e-38, 7.17878e-38, 4.78578e-14, 7.17878e-38, 3.29827e-13, 7.17878e-38, 1.32255e-09, 7.17878e-38, 7.17878e-38, 7.17878e-38
0.378263, 0, 2.10848e-09, 6.88331e-37, 1.41421, -2.10848e-09, 0, 6.88331e-37, 6.88331e-37, 6.88331e-37, 6.88331e-37, 6.88331e-37, 6.88331e-37, 6.88331e-37, 6.88331e-37, 6.88331e-37, 6.88331e-37, 2.42448e-12, 6.88331e-37, 6.88331e-37, 8.07064e-14, 6.88331e-37, 5.54939e-13, 6.88331e-37, 2.10542e-09, 6.88331e-37, 6.88331e-37, 6.88331e-37
0.386151, 0, 3.32834e-09, 6.02357e-36, 1.41421, -3.32834e-09, 0, 6.02357e-36, 6.02357e-36, 6.02357e-36, 6.02357e-36, 6.02357e-36, 6.02357e-36, 6.02357e-36, 6.02357e-36, 6.02357e-36, 6.02357e-36, 3.83013e-12, 6.02357e-36, 6.02357e-36, 1.35737e-13, 6.02357e-36, 9.30203e-13, 6.02357e-36, 3.32344e-09, 6.02357e-36, 6.02357e-36, 6.02357e-36
0.394038, 0, 5.20992e-09, 4.83222e-35, 1.41421, -5.20992e-09, 0, 4.83222e-35, 4.83222e-35, 4.83222e-35, 4.83222e-35, 4.83222e-35, 4.83222e-35, 4.83222e-35, 4.83222e-35, 4.83222e-35, 4.83222e-35, 6.00116e-12, 4.83222e-35, 4.83222e-35, 2.2781e-13, 4.83222e-35, 1.55427e-12, 4.83222e-35, 5.20214e-09, 4.83222e-35, 4.83222e-35, 4.83222e-35
0.401925, 0, 8.08738e-09, 3.56995e-34, 1.41421, -8.08738e-09, 0, 3.56995e-34, 3.56995e-34, 3.56995e-34, 3.56995e-34, 3.56995e-34, 3.56995e-34, 3.56995e-34, 3.56995e-34, 3.56995e-34, 3.56995e-34, 9.32663e-12, 3.56995e-34, 3.56995e-34, 3.81725e-13, 3.56995e-34, 2.59023e-12, 3.56995e-34, 8.07508e-09, 3.56995e-34, 3.56995e-34, 3.56995e-34
0.409813, 0, 1.24509e-08, 6.21063e-33, 1.41421, -1.24509e-08, 0, 6.21063e-33, 6.21063e-33, 6.21063e-33, 6.21063e-33, 6.21063e-33, 6.21063e-33, 6.21063e-33, 6.21063e-33, 6.21063e-33, 6.21063e-33, 1.43797e-11, 6.21063e-33, 6.21063e-33, 6.39857e-13, 6.21063e-33, 4.31415e-12, 6.21063e-33, 1.24315e-08, 6.21063e-33, 6.21063e-33, 6.21063e-33
0.4177, 0, 1.90104e-08, 3.85859e-32, 1.41421, -1.90104e-08, 0, 3.85859e-32, 3.85859e-32, 3.85859e-32, 3.85859e-32, 3.85859e-32, 3.85859e-32, 3.85859e-32, 3.85859e-32, 3.85859e-32, 3.85859e-32, 2.19938e-11, 3.85859e-32, 3.85859e-32, 1.06989e-12, 3.85859e-32, 7.16263e-12, 3.85859e-32, 1.89802e-08, 3.85859e-32, 3.85859e-32, 3.85859e-32
0.425588, 0, 2.87894e-08, 2.17179e-31, 1.41421, -2.87894e-08, 0, 2.17179e-31, 2.17179e-31, 2.17179e-31, 2.17179e-31, 2.17179e-31, 2.17179e-31, 2.17179e-31, 2.17179e-31, 2.17179e-31, 2.17179e-31, 3.33774e-11, 2.17179e-31, 2.17179e-31, 1.7877e-12, 2.17179e-31, 1.18777e-11, 2.17179e-31, 2.87424e-08, 2.17179e-31, 2.17179e-31, 2.17179e-31
0.433475, 0, 4.32468e-08, 1.17738e-30, 1.41421, -4.32468e-08, 0, 1.17738e-30, 1.17738e-30, 1.17738e-30, 1.17738e-30, 1.17738e-30, 1.17738e-30, 1.17738e-30, 1.17738e-30, 1.17738e-30, 1.17738e-30, 5.02648e-11, 1.17738e-30, 1.17738e-30, 2.98518e-12, 1.17738e-30, 1.96792e-11, 1.17738e-30, 4.31739e-08, 1.17738e-30, 1.17738e-30, 1.17738e-30
0.441362, 0, 6.44445e-08, 6.05126e-30, 1.41421, -6.44445e-08, 0, 6.05126e-30, 6.05126e-30, 6.05126e-30, 6.05126e-30, 6.05126e-30, 6.05126e-30, 6.05126e-30, 6.05126e-30, 6.05126e-30, 6.05126e-30, 7.5126e-11, 6.05126e-30, 6.05126e-30, 4.98102e-12, 6.05126e-30, 3.25828e-11, 6.05126e-30, 6.43318e-08, 6.05126e-30, 6.05126e-30, 6.05126e-30
0.44925, 0, 9.52706e-08, 2.93534e-29, 1.41421, -9.52706e-08, 0, 2.93534e-29, 2.93534e-29, 2.93534e-29, 2.93534e-29, 2.93534e-29, 2.93534e-29, 2.93534e-29, 2.93534e-29, 2.93534e-29, 2.93534e-29, 1.11453e-10, 2.93534e-29, 2.93534e-29, 8.30288e-12, 2.93534e-29, 5.39124e-11, 2.93534e-29, 9.50969e-08, 2.93534e-29, 2.93534e-29, 2.93534e-29
0.457137, 0, 1.39736e-07, 1.3643e-28, 1.41421, -1.39736e-07, 0, 1.3643e-28, 1.3643e-28, 1.3643e-28, 1.3643e-28, 1.3643e-28, 1.3643e-28, 1.3643e-28, 1.3643e-28, 1.3643e-28, 1.3643e-28, 1.64146e-10, 1.3643e-28, 1.3643e-28, 1.3821e-11, 1.3643e-28, 8.91375e-11, 1.3643e-28, 1.39468e-07, 1.3643e-28, 1.3643e-28, 1.3643e-28
0.465025, 0, 2.0336e-07, 6.05628e-28, 1.41421, -2.0336e-07, 0, 6.05628e-28, 6.05628e-28, 6.05628e-28, 6.05628e-28, 6.05628e-28, 6.05628e-28, 6.05628e-28, 6.05628e-28, 6.05628e-28, 6.05628e-28, 2.40035e-10, 6.05628e-28, 6.05628e-28, 2.2964e-11, 6.05628e-28, 1.47226e-10, 6.05628e-28, 2.0295e-07, 6.05628e-28, 6.05628e-28, 6.05628e-28
0.472912, 0, 2.93678e-07, 2.56181e-27, 1.41421, -2.93678e-07, 0, 2.56181e-27, 2.56181e-27, 2.56181e-27, 2.56181e-27, 2.56181e-27, 2.56181e-27, 2.56181e-27, 2.56181e-27, 2.56181e-27, 2.56181e-27, 3.48572e-10, 2.56181e-27, 2.56181e-27, 3.80639e-11, 2.56181e-27, 2.42817e-10, 2.56181e-27, 2.93048e-07, 2.56181e-27, 2.56181e-27, 2.56181e-27
0.480799, 0, 4.20885e-07, 1.03356e-26, 1.41421, -4.20885e-07, 0, 1.03356e-26, 1.03356e-26, 1.03356e-26, 1.03356e-26, 1.03356e-26, 1.03356e-26, 1.03356e-26, 1.03356e-26, 1.03356e-26, 1.03356e-26, 5.02753e-10, 1.03356e-26, 1.03356e-26, 6.29046e-11, 1.03356e-26, 3.99674e-10, 1.03356e-26, 4.1992e-07, 1.03356e-26, 1.03356e-26, 1.03356e-26
0.488687, 0, 5.98662e-07, 3.98298e-26, 1.41421, -5.98662e-07, 0, 3.98298e-26, 3.98298e-26, 3.98298e-26, 3.98298e-26, 3.98298e-26, 3.98298e-26, 3.98298e-26, 2.18983e-12, 3.98298e-26, 3.98298e-26, 7.20327e-10, 3.98298e-26, 3.98298e-26, 1.03583e-10, 3.98298e-26, 6.56115e-10, 3.98298e-26, 5.9718e-07, 3.98298e-26, 3.98298e-26, 3.98298e-26
0.496574, 0, 8.45212e-07, 1.46893e-25, 1.41421, -8.45212e-07, 0, 1.46893e-25, 1.46893e-25, 1.46893e-25, 1.46893e-25, 1.46893e-25, 1.46893e-25, 1.46893e-25, 7.74515e-12, 1.46893e-25, 1.46893e-25, 1.02538e-09, 1.46893e-25, 1.46893e-25, 1.69853e-10, 1.46893e-25, 1.07347e-09, 1.46893e-25, 8.42935e-07, 1.46893e-25, 1.46893e-25, 1.46893e-25
0.504461, 0, 1.18457e-06, 5.2258e-25, 1.41421, -1.18457e-06, 0, 5.2258e-25, 5.2258e-25, 5.2258e-25, 5.2258e-25, 5.2258e-25, 5.2258e-25, 5.2258e-25, 2.13581e-11, 5.2258e-25, 5.2258e-25, 1.45042e-09, 5.2258e-25, 5.2258e-25, 2.77198e-10, 5.2258e-25, 1.74907e-09, 5.2258e-25, 1.18107e-06, 5.2258e-25, 5.2258e-25, 5.2258e-25
0.512349, 0, 1.65091e-06, 2.81256e-10, 1.41421, -1.65091e-06, 2.81256e-10, 2.81263e-10, 2.81392e-10, 2.8136e-10, 6.72551e-10, 2.90389e-10, 2.81384e-10, 3.07192e-10, 4.38254e-10, 8.31599e-10, 1.4368e-09, 2.32027e-09, 2.8146e-10, 2.83212e-10, 7.3125e-10, 2.81382e-10, 3.11719e-09, 2.81257e-10, 1.64328e-06, 2.81256e-10, 2.81256e-10, 2.96207e-10
0.520236, 0, 2.2865e-06, 9.86566e-10, 1.41421, -2.2865e-06, 9.86566e-10, 9.86591e-10, 9.87045e-10, 9.86933e-10, 2.36271e-09, 1.01869e-09, 9.87018e-10, 1.07778e-09, 1.4784e-09, 2.92207e-09, 5.05049e-09, 3.83576e-09, 9.87284e-10, 9.93444e-10, 1.71296e-09, 9.89451e-10, 5.55888e-09, 9.8657e-10, 2.2703e-06, 9.86566e-10, 9.86566e-10, 1.03915e-09
0.528124, 0, 3.15016e-06, 2.70097e-09, 1.41421, -3.15016e-06, 2.70097e-09, 2.70104e-09, 2.70228e-09, 2.70197e-09, 6.47658e-09, 2.78909e-09, 2.70221e-09, 2.95123e-09, 3.99485e-09, 8.01123e-09, 1.38508e-08, 6.65874e-09, 2.70294e-09, 2.71984e-09, 3.86627e-09, 2.71104e-09, 1.0026e-08, 2.70098e-09, 3.11567e-06, 2.70097e-09, 2.70097e-09, 2.84523e-09
0.536011, 0, 4.32243e-06, 6.75604e-09, 1.41421, -4.32243e-06, 6.75604e-09, 6.75621e-09, 6.75934e-09, 6.75856e-09, 1.62125e-08, 6.97677e-09, 6.75915e-09, 7.38284e-09, 9.91967e-09, 2.00561e-08, 3.46819e-08, 1.22218e-08, 6.76098e-09, 6.80331e-09, 8.61326e-09, 6.78439e-09, 1.84087e-08, 6.75607e-09, 4.24831e-06, 6.75604e-09, 6.75604e-09, 7.11736e-09
0.543898, 0, 5.91839e-06, 1.60937e-08, 1.41421, -5.91839e-06, 1.60937e-08, 1.60941e-08, 1.61015e-08, 1.60997e-08, 3.86397e-08, 1.66199e-08, 1.61011e-08, 1.75881e-08, 2.35013e-08, 4.78038e-08, 8.26746e-08, 2.3599e-08, 1.61054e-08, 1.62063e-08, 1.90334e-08, 1.61661e-08, 3.44899e-08, 1.60937e-08, 5.7582e-06, 1.60937e-08, 1.60937e-08, 1.69551e-08
0.551786, 0, 8.10975e-06, 3.70373e-08, 1.41421, -8.10975e-06, 3.70373e-08, 3.70383e-08, 3.70554e-08, 3.70512e-08, 8.89574e-08, 3.82492e-08, 3.70544e-08, 4.04788e-08, 5.40585e-08, 1.10061e-07, 1.90363e-07, 4.72853e-08, 3.70644e-08, 3.72968e-08, 4.16576e-08, 3.72126e-08, 6.58794e-08, 3.70375e-08, 7.7636e-06, 3.70373e-08, 3.70373e-08, 3.90211e-08
0.559673, 0, 1.11671e-05, 8.28031e-08, 1.41421, -1.11671e-05, 8.28031e-08, 8.28052e-08, 8.28435e-08, 8.2834e-08, 1.98943e-07, 8.55139e-08, 8.28413e-08, 9.05012e-08, 1.22786e-07, 2.46149e-07, 4.25777e-07, 9.6718e-08, 8.28637e-08, 8.33836e-08, 9.00115e-08, 8.32108e-08, 1.27609e-07, 8.28034e-08, 1.04227e-05, 8.28031e-08, 8.28031e-08, 8.72406e-08
0.567561, 0, 1.55527e-05, 1.80259e-07, 1.41421, -1.55527e-05, 1.80259e-07, 1.80263e-07, 1.80347e-07, 1.80326e-07, 4.33213e-07, 1.86163e-07, 1.80342e-07, 1.97025e-07, 2.90682e-07, 5.36029e-07, 9.27261e-07, 1.99049e-07, 1.80391e-07, 1.81523e-07, 1.91422e-07, 1.81178e-07, 2.49258e-07, 1.80259e-07, 1.39527e-05, 1.80259e-07, 1.80259e-07, 1.89924e-07
0.575448, 0, 2.20292e-05, 3.82516e-07, 1.41421, -2.20292e-05, 3.82516e-07, 3.82526e-07, 3.82703e-07, 3.82659e-07, 9.19543e-07, 3.95051e-07, 3.82693e-07, 4.18112e-07, 6.49385e-07, 1.13783e-06, 1.96842e-06, 4.07751e-07, 3.82796e-07, 3.852e-07, 3.99673e-07, 3.84531e-07, 4.87833e-07, 3.82518e-07, 1.86622e-05, 3.82516e-07, 3.82516e-07, 4.03035e-07
0.583335, 0, 3.19464e-05, 7.91666e-07, 1.41421, -3.19464e-05, 7.91666e-07, 7.91687e-07, 7.92054e-07, 7.91963e-07, 1.90363e-06, 8.17621e-07, 7.92032e-07, 8.65371e-07, 1.39915e-06, 2.3556e-06, 4.07543e-06, 8.25376e-07, 7.92247e-07, 7.97224e-07, 8.17847e-07, 7.95969e-07, 9.50984e-07, 7.9167e-07, 2.50064e-05, 7.91666e-07, 7.91666e-07, 8.34153e-07
0.591223, 0, 4.76855e-05, 1.5985e-06, 1.41421, -4.76855e-05, 1.5985e-06, 1.59854e-06, 1.59928e-06, 1.5991e-06, 3.8448e-06, 1.65093e-06, 1.59923e-06, 1.74739e-06, 2.93125e-06, 4.75784e-06, 8.23209e-06, 1.64329e-06, 1.59967e-06, 1.60972e-06, 1.63813e-06, 1.60746e-06, 1.83737e-06, 1.5985e-06, 3.36795e-05, 1.5985e-06, 1.5985e-06, 1.68432e-06
