   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_144.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.03142, 288, 0, 0, 17.0294, 288, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0235332, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0156464, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00775959, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.000127229, 0, 5.48991e-23, 0, 1.41421, -5.48991e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.22086e-25, 0, 0, 2.83898e-27, 0, 0, 5.44742e-23, 0, 0, 0
0.00801404, 0, 1.42692e-22, 0, 1.41421, -1.42692e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09707e-24, 0, 0, 7.49194e-27, 0, 0, 1.41587e-22, 0, 0, 0
0.0159009, 0, 3.62372e-22, 0, 1.41421, -3.62372e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.78605e-24, 0, 0, 1.9318e-26, 0, 0, 3.59566e-22, 0, 0, 0
0.0237877, 0, 9.82318e-22, 0, 1.41421, -9.82318e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.55243e-24, 0, 0, 5.38001e-26, 0, 0, 9.74712e-22, 0, 0, 0
0.0316745, 0, 2.37631e-21, 0, 1.41421, -2.37631e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82699e-23, 0, 0, 1.32197e-25, 0, 0, 2.35791e-21, 0, 0, 0
0.0395613, 0, 5.64797e-21, 0, 1.41421, -5.64797e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.34236e-23, 0, 0, 3.19135e-25, 0, 0, 5.60422e-21, 0, 0, 0
0.0474481, 0, 1.3203e-20, 0, 1.41421, -1.3203e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0151e-22, 0, 0, 7.57714e-25, 0, 0, 1.31008e-20, 0, 0, 0
0.0553349, 0, 3.03833e-20, 0, 1.41421, -3.03833e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.33598e-22, 0, 0, 1.771e-24, 0, 0, 3.0148e-20, 0, 0, 0
0.0632217, 0, 6.88825e-20, 0, 1.41421, -6.88825e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.29592e-22, 0, 0, 4.07808e-24, 0, 0, 6.83489e-20, 0, 0, 0
0.0711085, 0, 1.53953e-19, 0, 1.41421, -1.53953e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18364e-21, 0, 0, 9.25805e-24, 0, 0, 1.5276e-19, 0, 0, 0
0.0789954, 0, 3.39411e-19, 0, 1.41421, -3.39411e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6095e-21, 0, 0, 2.07335e-23, 0, 0, 3.36781e-19, 0, 0, 0
0.0868822, 0, 7.38502e-19, 0, 1.41421, -7.38502e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.67784e-21, 0, 0, 4.58304e-23, 0, 0, 7.32778e-19, 0, 0, 0
0.094769, 0, 1.5866e-18, 0, 1.41421, -1.5866e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21983e-20, 0, 0, 1.0004e-22, 0, 0, 1.5743e-18, 0, 0, 0
0.102656, 0, 3.36709e-18, 0, 1.41421, -3.36709e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.58872e-20, 0, 0, 2.15734e-22, 0, 0, 3.34099e-18, 0, 0, 0
0.110543, 0, 7.06123e-18, 0, 1.41421, -7.06123e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.42888e-20, 0, 0, 4.59798e-22, 0, 0, 7.00648e-18, 0, 0, 0
0.118429, 0, 1.46383e-17, 0, 1.41421, -1.46383e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.12544e-19, 0, 0, 9.68895e-22, 0, 0, 1.45248e-17, 0, 0, 0
0.126316, 0, 3.00075e-17, 0, 1.41421, -3.00075e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30706e-19, 0, 0, 2.01927e-21, 0, 0, 2.97747e-17, 0, 0, 0
0.134203, 0, 6.08436e-17, 0, 1.41421, -6.08436e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.67782e-19, 0, 0, 4.16344e-21, 0, 0, 6.03717e-17, 0, 0, 0
0.14209, 0, 1.22058e-16, 0, 1.41421, -1.22058e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.3841e-19, 0, 0, 8.4952e-21, 0, 0, 1.21111e-16, 0, 0, 0
0.149977, 0, 2.42316e-16, 0, 1.41421, -2.42316e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86299e-18, 0, 0, 1.71582e-20, 0, 0, 2.40436e-16, 0, 0, 0
0.157863, 0, 4.76177e-16, 0, 1.41421, -4.76177e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.66096e-18, 0, 0, 3.43126e-20, 0, 0, 4.72482e-16, 0, 0, 0
0.16575, 0, 9.2642e-16, 0, 1.41421, -9.2642e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.12252e-18, 0, 0, 6.79536e-20, 0, 0, 9.1923e-16, 0, 0, 0
0.173637, 0, 1.78478e-15, 0, 1.41421, -1.78478e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.37217e-17, 0, 0, 1.33303e-19, 0, 0, 1.77092e-15, 0, 0, 0
0.181524, 0, 3.40542e-15, 0, 1.41421, -3.40542e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.61815e-17, 0, 0, 2.59068e-19, 0, 0, 3.37898e-15, 0, 0, 0
0.189411, 0, 6.43628e-15, 0, 1.41421, -6.43628e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.9483e-17, 0, 0, 4.98898e-19, 0, 0, 6.38629e-15, 0, 0, 0
0.197298, 0, 1.20515e-14, 0, 1.41421, -1.20515e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.2653e-17, 0, 0, 9.52139e-19, 0, 0, 1.19579e-14, 0, 0, 0
0.205184, 0, 2.23585e-14, 0, 1.41421, -2.23585e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71894e-16, 0, 0, 1.80113e-18, 0, 0, 2.21848e-14, 0, 0, 0
0.213071, 0, 4.11047e-14, 0, 1.41421, -4.11047e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.16015e-16, 0, 0, 3.37772e-18, 0, 0, 4.07853e-14, 0, 0, 0
0.220958, 0, 7.48923e-14, 0, 1.41421, -7.48923e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.75775e-16, 0, 0, 6.2805e-18, 0, 0, 7.43102e-14, 0, 0, 0
0.228845, 0, 1.35245e-13, 0, 1.41421, -1.35245e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03976e-15, 0, 0, 1.15802e-17, 0, 0, 1.34193e-13, 0, 0, 0
0.236732, 0, 2.42092e-13, 0, 1.41421, -2.42092e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86121e-15, 0, 0, 2.11763e-17, 0, 0, 2.4021e-13, 0, 0, 0
0.244618, 0, 4.2959e-13, 0, 1.41421, -4.2959e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.3027e-15, 0, 0, 3.84108e-17, 0, 0, 4.26249e-13, 0, 0, 0
0.252505, 0, 7.55742e-13, 0, 1.41421, -7.55742e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.8102e-15, 0, 0, 6.91182e-17, 0, 0, 7.49863e-13, 0, 0, 0
0.260392, 0, 1.31817e-12, 0, 1.41421, -1.31817e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01343e-14, 0, 0, 1.23406e-16, 0, 0, 1.30791e-12, 0, 0, 0
0.268279, 0, 2.27966e-12, 0, 1.41421, -2.27966e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75267e-14, 0, 0, 2.18651e-16, 0, 0, 2.26191e-12, 0, 0, 0
0.276166, 0, 3.90933e-12, 0, 1.41421, -3.90933e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.0057e-14, 0, 0, 3.84527e-16, 0, 0, 3.87889e-12, 0, 0, 0
0.284052, 0, 6.64796e-12, 0, 1.41421, -6.64796e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.11151e-14, 0, 0, 6.71342e-16, 0, 0, 6.59618e-12, 0, 0, 0
0.291939, 0, 1.12113e-11, 0, 1.41421, -1.12113e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.62067e-14, 0, 0, 1.16388e-15, 0, 0, 1.11239e-11, 0, 0, 0
0.299826, 0, 1.8751e-11, 0, 1.41421, -1.8751e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44193e-13, 0, 0, 2.00419e-15, 0, 0, 1.86048e-11, 0, 0, 0
0.307713, 0, 3.11038e-11, 0, 1.41421, -3.11038e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3921e-13, 0, 0, 3.4289e-15, 0, 0, 3.08612e-11, 0, 0, 0
0.3156, 0, 5.11914e-11, 9.24857e-44, 1.41421, -5.11914e-11, 0, 9.24857e-44, 9.24857e-44, 9.24857e-44, 9.24857e-44, 9.24857e-44, 9.24857e-44, 9.24857e-44, 9.24857e-44, 3.93762e-13, 9.24857e-44, 9.24857e-44, 5.84119e-15, 9.24857e-44, 9.24857e-44, 5.07918e-11, 9.24857e-44, 9.24857e-44, 9.24857e-44
0.323487, 0, 8.35352e-11, 1.65213e-42, 1.41421, -8.35352e-11, 0, 1.65213e-42, 1.65213e-42, 1.65213e-42, 1.65213e-42, 1.65213e-42, 1.65213e-42, 1.65213e-42, 1.65213e-42, 6.42668e-13, 1.65213e-42, 1.65213e-42, 9.87493e-15, 1.65213e-42, 1.65213e-42, 8.28826e-11, 1.65213e-42, 1.65213e-42, 1.65213e-42
0.331373, 0, 1.35216e-10, 2.42985e-41, 1.41421, -1.35216e-10, 0, 2.42985e-41, 2.42985e-41, 2.42985e-41, 2.42985e-41, 2.42985e-41, 2.42985e-41, 2.42985e-41, 2.42985e-41, 1.04052e-12, 2.42985e-41, 2.42985e-41, 1.66047e-14, 2.42985e-41, 2.42985e-41, 1.34159e-10, 2.42985e-41, 2.42985e-41, 2.42985e-41
0.33926, 0, 2.17116e-10, 3.15966e-40, 1.41421, -2.17116e-10, 0, 3.15966e-40, 3.15966e-40, 3.15966e-40, 3.15966e-40, 3.15966e-40, 3.15966e-40, 3.15966e-40, 3.15966e-40, 1.67127e-12, 3.15966e-40, 3.15966e-40, 2.77834e-14, 3.15966e-40, 3.15966e-40, 2.15417e-10, 3.15966e-40, 3.15966e-40, 3.15966e-40
0.347147, 0, 3.45842e-10, 3.67556e-39, 1.41421, -3.45842e-10, 0, 3.67556e-39, 3.67556e-39, 3.67556e-39, 3.67556e-39, 3.67556e-39, 3.67556e-39, 3.67556e-39, 3.67556e-39, 2.66318e-12, 3.67556e-39, 3.67556e-39, 4.62805e-14, 3.67556e-39, 3.67556e-39, 3.43133e-10, 3.67556e-39, 3.67556e-39, 3.67556e-39
0.355034, 0, 5.46523e-10, 3.85824e-38, 1.41421, -5.46523e-10, 0, 3.85824e-38, 3.85824e-38, 3.85824e-38, 3.85824e-38, 3.85824e-38, 3.85824e-38, 3.85824e-38, 3.85824e-38, 4.21057e-12, 3.85824e-38, 3.85824e-38, 7.67881e-14, 3.85824e-38, 3.85824e-38, 5.42236e-10, 3.85824e-38, 3.85824e-38, 3.85824e-38
0.362921, 0, 8.5684e-10, 3.67387e-37, 1.41421, -8.5684e-10, 0, 3.67387e-37, 3.67387e-37, 3.67387e-37, 3.67387e-37, 3.67387e-37, 3.67387e-37, 3.67387e-37, 3.67387e-37, 6.60532e-12, 3.67387e-37, 3.67387e-37, 1.26969e-13, 3.67387e-37, 3.67387e-37, 8.50108e-10, 3.67387e-37, 3.67387e-37, 3.67387e-37
0.370807, 0, 1.33283e-09, 3.19363e-36, 1.41421, -1.33283e-09, 0, 3.19363e-36, 3.19363e-36, 3.19363e-36, 3.19363e-36, 3.19363e-36, 3.19363e-36, 3.19363e-36, 3.19363e-36, 1.02823e-11, 3.19363e-36, 3.19363e-36, 2.09339e-13, 3.19363e-36, 3.19363e-36, 1.32233e-09, 3.19363e-36, 3.19363e-36, 3.19363e-36
0.378694, 0, 2.05707e-09, 2.54561e-35, 1.41421, -2.05707e-09, 0, 2.54561e-35, 2.54561e-35, 2.54561e-35, 2.54561e-35, 2.54561e-35, 2.54561e-35, 2.54561e-35, 2.54561e-35, 1.58841e-11, 2.54561e-35, 2.54561e-35, 3.44332e-13, 2.54561e-35, 2.54561e-35, 2.04084e-09, 2.54561e-35, 2.54561e-35, 2.54561e-35
0.386581, 0, 3.15027e-09, 1.8691e-34, 1.41421, -3.15027e-09, 0, 1.8691e-34, 1.8691e-34, 1.8691e-34, 1.8691e-34, 1.8691e-34, 1.8691e-34, 1.8691e-34, 1.8691e-34, 2.43523e-11, 1.8691e-34, 1.8691e-34, 5.65326e-13, 1.8691e-34, 1.8691e-34, 3.12535e-09, 1.8691e-34, 1.8691e-34, 1.8691e-34
0.394468, 0, 4.7873e-09, 1.29393e-33, 1.41421, -4.7873e-09, 0, 1.29393e-33, 1.29393e-33, 1.29393e-33, 1.29393e-33, 1.29393e-33, 1.29393e-33, 1.29393e-33, 1.29393e-33, 3.70568e-11, 1.29393e-33, 1.29393e-33, 9.26857e-13, 1.29393e-33, 1.29393e-33, 4.74932e-09, 1.29393e-33, 1.29393e-33, 1.29393e-33
