   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_317.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0312648, 634, 0, 0, 25.219, 634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0233822, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0154997, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00761717, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.000265357, 0, 3.33944e-23, 0, 1.41421, -3.33944e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.79682e-26, 0, 0, 1.77892e-28, 7.99309e-28, 0, 3.33254e-23, 0, 0, 0
0.00814789, 0, 8.80437e-23, 0, 1.41421, -8.80437e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.79197e-25, 0, 0, 4.75502e-28, 2.16433e-27, 0, 8.78619e-23, 0, 0, 0
0.0160304, 0, 2.26785e-22, 0, 1.41421, -2.26785e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.61579e-25, 0, 0, 1.24185e-27, 5.71383e-27, 0, 2.26317e-22, 0, 0, 0
0.0239129, 0, 5.71801e-22, 0, 1.41421, -5.71801e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16379e-24, 0, 0, 3.17489e-27, 1.47409e-26, 0, 5.70619e-22, 0, 0, 0
0.0317955, 0, 1.41344e-21, 0, 1.41421, -1.41344e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.87679e-24, 0, 0, 7.95842e-27, 3.7234e-26, 0, 1.41052e-21, 0, 0, 0
0.039678, 0, 3.42991e-21, 0, 1.41421, -3.42991e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.98093e-24, 0, 0, 1.95858e-26, 9.22278e-26, 0, 3.42282e-21, 0, 0, 0
0.0475605, 0, 8.18005e-21, 0, 1.41421, -8.18005e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66489e-23, 0, 0, 4.73771e-26, 2.24321e-25, 0, 8.16313e-21, 0, 0, 0
0.0554431, 0, 1.9192e-20, 0, 1.41421, -1.9192e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.90615e-23, 0, 0, 1.12756e-25, 5.36363e-25, 0, 1.91522e-20, 0, 0, 0
0.0633256, 0, 4.43341e-20, 0, 1.41421, -4.43341e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.02335e-23, 0, 0, 2.64253e-25, 1.26197e-24, 0, 4.42423e-20, 0, 0, 0
