   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_273.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0313181, 546, 0, 0, 23.4094, 546, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0234353, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0155526, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00766988, 4, 0, 0, 2.44949, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.000212852, 2, 8.91112e-28, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.14686e-30, 0, 0, 7.08072e-33, 0, 0, 8.88958e-28, 0, 0, 0
0.00809558, 0, 4.17394e-27, 0, 1.41421, -4.17394e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00558e-29, 0, 0, 3.32247e-32, 0, 0, 4.16385e-27, 0, 0, 0
0.0159783, 2, 1.70761e-26, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.11396e-29, 0, 0, 1.36633e-31, 0, 0, 1.70349e-26, 0, 0, 0
0.023861, 2, 6.36192e-26, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53271e-28, 0, 0, 5.131e-31, 0, 0, 6.34655e-26, 0, 0, 0
0.0317438, 0, 2.20972e-25, 0, 1.41421, -2.20972e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.32364e-28, 0, 0, 1.80095e-30, 0, 0, 2.20438e-25, 0, 0, 0
0.0396265, 2, 7.25976e-25, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.74901e-27, 0, 0, 5.98589e-30, 0, 0, 7.24221e-25, 0, 0, 0
0.0475092, 4, 2.31216e-24, 0, 2.44949, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.57042e-27, 0, 0, 1.9361e-29, 0, 0, 2.30657e-24, 0, 0, 0
0.0553919, 2, 7.03968e-24, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.69599e-26, 0, 0, 5.98036e-29, 0, 0, 7.02266e-24, 0, 0, 0
0.0632747, 6, 2.06388e-23, 0, 2.82843, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.97227e-26, 0, 0, 1.77766e-28, 0, 0, 2.05889e-23, 0, 0, 0
0.0711574, 0, 6.53606e-23, 0, 1.41421, -6.53606e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57466e-25, 0, 0, 5.75657e-28, 0, 0, 6.52025e-23, 0, 0, 0
0.0790401, 0, 1.77616e-22, 0, 1.41421, -1.77616e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.2791e-25, 0, 0, 1.58416e-27, 0, 0, 1.77186e-22, 0, 0, 0
0.0869229, 2, 4.7126e-22, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13535e-24, 0, 0, 4.25629e-27, 0, 0, 4.7012e-22, 0, 0, 0
0.0948056, 0, 1.22301e-21, 0, 1.41421, -1.22301e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.94647e-24, 0, 0, 1.11858e-26, 0, 0, 1.22006e-21, 0, 0, 0
0.102688, 4, 3.1092e-21, 0, 2.44949, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.49063e-24, 0, 0, 2.87991e-26, 0, 0, 3.10168e-21, 0, 0, 0
0.110571, 0, 7.75278e-21, 0, 1.41421, -7.75278e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86779e-23, 0, 0, 7.27326e-26, 0, 0, 7.73403e-21, 0, 0, 0
0.118454, 2, 1.89817e-20, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.57304e-23, 0, 0, 1.80389e-25, 0, 0, 1.89358e-20, 0, 0, 0
0.126337, 0, 4.56764e-20, 0, 1.41421, -4.56764e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10043e-22, 0, 0, 4.39788e-25, 0, 0, 4.55659e-20, 0, 0, 0
0.134219, 0, 1.08115e-19, 0, 1.41421, -1.08115e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6047e-22, 0, 0, 1.05488e-24, 0, 0, 1.07854e-19, 0, 0, 0
0.142102, 0, 2.51905e-19, 0, 1.41421, -2.51905e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.06886e-22, 0, 0, 2.49121e-24, 0, 0, 2.51296e-19, 0, 0, 0
0.149985, 0, 5.78132e-19, 0, 1.41421, -5.78132e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39283e-21, 0, 0, 5.79651e-24, 0, 0, 5.76733e-19, 0, 0, 0
0.157867, 2, 1.30768e-18, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.15045e-21, 0, 0, 1.32961e-23, 0, 0, 1.30452e-18, 0, 0, 0
0.16575, 2, 2.91668e-18, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.02681e-21, 0, 0, 3.00826e-23, 0, 0, 2.90962e-18, 0, 0, 0
0.173633, 2, 6.41776e-18, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.54616e-20, 0, 0, 6.71659e-23, 0, 0, 6.40223e-18, 0, 0, 0
0.181516, 0, 1.39368e-17, 0, 1.41421, -1.39368e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.35764e-20, 0, 0, 1.4805e-22, 0, 0, 1.39031e-17, 0, 0, 0
0.189398, 0, 2.98806e-17, 0, 1.41421, -2.98806e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.19878e-20, 0, 0, 3.22299e-22, 0, 0, 2.98083e-17, 0, 0, 0
0.197281, 0, 6.32702e-17, 0, 1.41421, -6.32702e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.52429e-19, 0, 0, 6.93184e-22, 0, 0, 6.31171e-17, 0, 0, 0
0.205164, 0, 1.32349e-16, 0, 1.41421, -1.32349e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.18853e-19, 0, 0, 1.47337e-21, 0, 0, 1.32029e-16, 0, 0, 0
0.213047, 0, 2.73571e-16, 0, 1.41421, -2.73571e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.5908e-19, 0, 0, 3.0958e-21, 0, 0, 2.72909e-16, 0, 0, 0
0.220929, 0, 5.58917e-16, 0, 1.41421, -5.58917e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34652e-18, 0, 0, 6.43184e-21, 0, 0, 5.57564e-16, 0, 0, 0
0.228812, 0, 1.12887e-15, 0, 1.41421, -1.12887e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.71961e-18, 0, 0, 1.3216e-20, 0, 0, 1.12613e-15, 0, 0, 0
0.236695, 0, 2.25445e-15, 0, 1.41421, -2.25445e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.43131e-18, 0, 0, 2.68632e-20, 0, 0, 2.249e-15, 0, 0, 0
