   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_227.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.501241, 0, 1.78433e-06, 1.21552e-24, 1.41421, -1.78433e-06, 0, 2.38034e-14, 5.38498e-14, 7.08639e-10, 1.9573e-11, 4.91185e-11, 2.00249e-12, 4.80765e-10, 8.29919e-11, 2.09601e-11, 5.88512e-10, 7.57626e-09, 7.50463e-12, 2.72529e-12, 1.78321e-10, 1.21552e-24, 3.0567e-15, 1.77459e-06, 1.21552e-24, 1.21552e-24, 2.55841e-11
0.509129, 0, 2.43749e-06, 2.2027e-10, 1.41421, -2.43749e-06, 2.2027e-10, 2.20351e-10, 2.20454e-10, 2.64183e-09, 2.87155e-10, 3.88117e-10, 2.27113e-10, 1.73028e-09, 5.0387e-10, 2.91895e-10, 2.23133e-09, 1.06692e-08, 2.45915e-10, 2.29583e-10, 5.04145e-10, 2.2027e-10, 2.2028e-10, 2.42009e-06, 2.2027e-10, 2.2027e-10, 3.07696e-10
0.517018, 0, 3.31172e-06, 7.50055e-10, 1.41421, -3.31172e-06, 7.50055e-10, 7.50272e-10, 7.50545e-10, 7.18944e-09, 9.27915e-10, 1.19639e-09, 7.68252e-10, 4.64886e-09, 1.5042e-09, 9.4052e-10, 6.09784e-09, 1.50819e-08, 8.1825e-10, 7.7482e-10, 1.19959e-09, 7.50055e-10, 7.50083e-10, 3.27934e-06, 7.50055e-10, 7.50055e-10, 9.82537e-10
0.524907, 0, 4.47957e-06, 1.98874e-09, 1.41421, -4.47957e-06, 1.98874e-09, 1.98926e-09, 1.98993e-09, 1.76047e-08, 2.42006e-09, 3.07114e-09, 2.03287e-09, 1.1291e-08, 3.8176e-09, 2.45063e-09, 1.49575e-08, 2.15408e-08, 2.15412e-09, 2.0488e-09, 2.69657e-09, 1.98874e-09, 1.98881e-09, 4.41679e-06, 1.98874e-09, 1.98874e-09, 2.55253e-09
0.532795, 0, 6.03957e-06, 4.80998e-09, 1.41421, -6.03957e-06, 4.80998e-09, 4.81119e-09, 4.81272e-09, 4.08626e-08, 5.80577e-09, 7.30892e-09, 4.91185e-09, 2.60382e-08, 9.03226e-09, 5.87634e-09, 3.4751e-08, 3.13421e-08, 5.19178e-09, 4.94863e-09, 5.91776e-09, 4.80998e-09, 4.81013e-09, 5.91399e-06, 4.80998e-09, 4.80998e-09, 6.11159e-09
0.540684, 0, 8.13156e-06, 1.10812e-08, 1.41421, -8.13156e-06, 1.10812e-08, 1.10839e-08, 1.10873e-08, 9.15424e-08, 1.33036e-08, 1.66583e-08, 1.13086e-08, 5.79981e-08, 2.05044e-08, 1.34611e-08, 7.79028e-08, 4.68969e-08, 1.19333e-08, 1.13906e-08, 1.28039e-08, 1.10812e-08, 1.10815e-08, 7.87591e-06, 1.10812e-08, 1.10812e-08, 1.39861e-08
0.548573, 0, 1.09692e-05, 2.46859e-08, 1.41421, -1.09692e-05, 2.46859e-08, 2.46918e-08, 2.46992e-08, 1.99335e-07, 2.95098e-08, 3.67915e-08, 2.51794e-08, 1.33175e-07, 4.51398e-08, 2.98517e-08, 1.69729e-07, 7.27835e-08, 2.65355e-08, 2.53576e-08, 2.73472e-08, 2.46859e-08, 2.46866e-08, 1.04384e-05, 2.46859e-08, 2.46859e-08, 3.09913e-08
0.556461, 0, 1.48954e-05, 5.3496e-08, 1.41421, -1.48954e-05, 5.3496e-08, 5.35084e-08, 5.35241e-08, 4.23164e-07, 6.37064e-08, 7.91191e-08, 5.45406e-08, 3.14013e-07, 9.67894e-08, 6.443e-08, 3.60498e-07, 1.17756e-07, 5.74109e-08, 5.49177e-08, 5.75792e-08, 5.3496e-08, 5.34976e-08, 1.37801e-05, 5.3496e-08, 5.3496e-08, 6.68421e-08
0.56435, 2, 2.04976e-05, 1.13059e-07, 2, 1.99998, 1.13059e-07, 1.13084e-07, 1.13117e-07, 8.76973e-07, 1.34158e-07, 1.66008e-07, 1.15217e-07, 7.51771e-07, 2.02524e-07, 1.35654e-07, 7.47475e-07, 1.98478e-07, 1.21149e-07, 1.15997e-07, 1.1928e-07, 1.13059e-07, 1.13062e-07, 1.81419e-05, 1.13059e-07, 1.13059e-07, 1.40638e-07
0.572239, 0, 2.87014e-05, 2.33295e-07, 1.41421, -2.87014e-05, 2.33295e-07, 2.33347e-07, 2.33412e-07, 1.77548e-06, 2.75891e-07, 3.40189e-07, 2.37653e-07, 1.67266e-06, 4.13906e-07, 2.78909e-07, 1.51405e-06, 3.46273e-07, 2.49627e-07, 2.39226e-07, 2.4271e-07, 2.33295e-07, 2.33301e-07, 2.38585e-05, 2.33295e-07, 2.33295e-07, 2.88972e-07
0.580127, 0, 4.11458e-05, 4.7031e-07, 1.41421, -4.11458e-05, 4.7031e-07, 4.70412e-07, 4.70541e-07, 3.5129e-06, 5.54349e-07, 6.81204e-07, 4.78908e-07, 3.56963e-06, 8.26642e-07, 5.60304e-07, 2.99713e-06, 6.19005e-07, 5.02532e-07, 4.82011e-07, 4.84454e-07, 4.7031e-07, 4.70323e-07, 3.14102e-05, 4.7031e-07, 4.7031e-07, 5.80157e-07
0.588016, 0, 6.06953e-05, 9.26578e-07, 1.41421, -6.06953e-05, 9.26578e-07, 9.26775e-07, 9.27024e-07, 6.79427e-06, 1.08865e-06, 1.33329e-06, 9.43159e-07, 7.41453e-06, 1.61377e-06, 1.10013e-06, 5.79959e-06, 1.12134e-06, 9.88718e-07, 9.49144e-07, 9.47673e-07, 9.26578e-07, 9.26603e-07, 4.15074e-05, 9.26578e-07, 9.26578e-07, 1.13842e-06
0.595905, 0, 9.22589e-05, 1.78446e-06, 1.41421, -9.22589e-05, 1.78446e-06, 1.78483e-06, 1.7853e-06, 1.28481e-05, 2.09004e-06, 2.55132e-06, 1.81572e-06, 1.49888e-05, 3.08017e-06, 2.1117e-06, 1.09726e-05, 2.03837e-06, 1.90162e-06, 1.82701e-06, 1.8157e-06, 1.78446e-06, 1.7845e-06, 5.52306e-05, 1.78446e-06, 1.78446e-06, 2.18389e-06
0.603793, 0, 0.000144464, 3.3601e-06, 1.41421, -0.000144464, 3.3601e-06, 3.36078e-06, 3.36165e-06, 2.37595e-05, 3.92354e-06, 4.77406e-06, 3.41774e-06, 2.97984e-05, 5.74916e-06, 3.96347e-06, 2.03014e-05, 3.68966e-06, 3.57613e-06, 3.43855e-06, 3.40604e-06, 3.3601e-06, 3.36018e-06, 7.42482e-05, 3.3601e-06, 3.3601e-06, 4.09658e-06
