   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_132.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, Si_K, Br_L, Al_K, Mg_K, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.32226, 0, 4.62126e-14, 0, 1.41421, -4.62126e-14, 0, 0, 0, 0, 0, 0, 0, 0, 2.36921e-16, 0, 0, 0, 0, 4.59757e-14, 0, 0, 0
0.330159, 0, 1.01729e-13, 0, 1.41421, -1.01729e-13, 0, 0, 0, 0, 0, 0, 0, 0, 5.21533e-16, 0, 0, 0, 0, 1.01208e-13, 0, 0, 0
0.338058, 0, 2.20501e-13, 0, 1.41421, -2.20501e-13, 0, 0, 0, 0, 0, 0, 0, 0, 1.13041e-15, 0, 0, 0, 0, 2.19371e-13, 0, 0, 0
0.345957, 0, 4.70704e-13, 0, 1.41421, -4.70704e-13, 0, 0, 0, 0, 0, 0, 0, 0, 2.41304e-15, 0, 0, 0, 0, 4.68291e-13, 0, 0, 0
0.353857, 0, 9.89782e-13, 0, 1.41421, -9.89782e-13, 0, 0, 0, 0, 0, 0, 0, 0, 5.07393e-15, 0, 0, 0, 0, 9.84708e-13, 0, 0, 0
0.361756, 0, 2.05053e-12, 0, 1.41421, -2.05053e-12, 0, 0, 0, 0, 0, 0, 0, 0, 1.05114e-14, 0, 0, 0, 0, 2.04002e-12, 0, 0, 0
0.369655, 0, 4.18605e-12, 0, 1.41421, -4.18605e-12, 0, 0, 0, 0, 0, 0, 0, 0, 2.14579e-14, 0, 0, 0, 0, 4.16459e-12, 0, 0, 0
0.377554, 0, 8.43028e-12, 9.66896e-44, 1.41421, -8.43028e-12, 0, 9.66896e-44, 9.66896e-44, 9.66896e-44, 9.66896e-44, 9.66896e-44, 9.66896e-44, 9.66896e-44, 4.32135e-14, 9.66896e-44, 9.66896e-44, 9.66896e-44, 9.66896e-44, 8.38707e-12, 9.66896e-44, 9.66896e-44, 9.66896e-44
0.385453, 0, 1.67157e-11, 1.86933e-42, 1.41421, -1.67157e-11, 0, 1.86933e-42, 1.86933e-42, 1.86933e-42, 1.86933e-42, 1.86933e-42, 1.86933e-42, 1.86933e-42, 8.56839e-14, 1.86933e-42, 1.86933e-42, 1.86933e-42, 1.86933e-42, 1.663e-11, 1.86933e-42, 1.86933e-42, 1.86933e-42
0.393352, 0, 3.26759e-11, 2.92283e-41, 1.41421, -3.26759e-11, 0, 2.92283e-41, 2.92283e-41, 2.92283e-41, 2.92283e-41, 2.92283e-41, 2.92283e-41, 2.92283e-41, 1.67496e-13, 2.92283e-41, 2.92283e-41, 2.92283e-41, 2.92283e-41, 3.25084e-11, 2.92283e-41, 2.92283e-41, 2.92283e-41
0.401252, 0, 6.29804e-11, 3.98434e-40, 1.41421, -6.29804e-11, 0, 3.98434e-40, 3.98434e-40, 3.98434e-40, 3.98434e-40, 3.98434e-40, 3.98434e-40, 3.98434e-40, 3.22847e-13, 3.98434e-40, 3.98434e-40, 3.98434e-40, 3.98434e-40, 6.26576e-11, 3.98434e-40, 3.98434e-40, 3.98434e-40
0.409151, 0, 1.19707e-10, 4.85523e-39, 1.41421, -1.19707e-10, 0, 4.85523e-39, 4.85523e-39, 4.85523e-39, 4.85523e-39, 4.85523e-39, 4.85523e-39, 4.85523e-39, 6.13674e-13, 4.85523e-39, 4.85523e-39, 4.85523e-39, 4.85523e-39, 1.19093e-10, 4.85523e-39, 4.85523e-39, 4.85523e-39
0.41705, 0, 2.24398e-10, 5.34261e-38, 1.41421, -2.24398e-10, 0, 5.34261e-38, 5.34261e-38, 5.34261e-38, 5.34261e-38, 5.34261e-38, 5.34261e-38, 5.34261e-38, 1.1505e-12, 5.34261e-38, 5.34261e-38, 5.34261e-38, 5.34261e-38, 2.23247e-10, 5.34261e-38, 5.34261e-38, 5.34261e-38
0.424949, 0, 4.14917e-10, 5.33016e-37, 1.41421, -4.14917e-10, 0, 5.33016e-37, 5.33016e-37, 5.33016e-37, 5.33016e-37, 5.33016e-37, 5.33016e-37, 5.33016e-37, 2.1277e-12, 5.33016e-37, 5.33016e-37, 5.33016e-37, 5.33016e-37, 4.1279e-10, 5.33016e-37, 5.33016e-37, 5.33016e-37
0.432848, 0, 7.56834e-10, 4.86313e-36, 1.41421, -7.56834e-10, 0, 4.86313e-36, 4.86313e-36, 4.86313e-36, 4.86313e-36, 4.86313e-36, 4.86313e-36, 4.86313e-36, 3.8821e-12, 4.86313e-36, 4.86313e-36, 4.86313e-36, 4.86313e-36, 7.52952e-10, 4.86313e-36, 4.86313e-36, 4.86313e-36
0.440748, 0, 1.36203e-09, 4.07041e-35, 1.41421, -1.36203e-09, 0, 4.07041e-35, 4.07041e-35, 4.07041e-35, 4.07041e-35, 4.07041e-35, 4.07041e-35, 4.07041e-35, 6.98915e-12, 4.07041e-35, 4.07041e-35, 4.07041e-35, 4.07041e-35, 1.35504e-09, 4.07041e-35, 4.07041e-35, 4.07041e-35
0.448647, 0, 2.41869e-09, 3.13858e-34, 1.41421, -2.41869e-09, 0, 3.13858e-34, 3.13858e-34, 3.13858e-34, 3.13858e-34, 3.13858e-34, 3.13858e-34, 3.13858e-34, 1.24181e-11, 3.13858e-34, 3.13858e-34, 3.13858e-34, 3.13858e-34, 2.40627e-09, 3.13858e-34, 3.13858e-34, 3.13858e-34
0.456546, 0, 4.23868e-09, 2.26164e-33, 1.41421, -4.23868e-09, 0, 2.26164e-33, 2.26164e-33, 2.26164e-33, 2.26164e-33, 2.26164e-33, 2.26164e-33, 2.26164e-33, 2.17784e-11, 2.26164e-33, 2.26164e-33, 2.26164e-33, 2.26164e-33, 4.2169e-09, 2.26164e-33, 2.26164e-33, 2.26164e-33
0.464445, 0, 7.33155e-09, 1.30005e-32, 1.41421, -7.33155e-09, 0, 1.30005e-32, 1.30005e-32, 1.30005e-32, 1.30005e-32, 1.30005e-32, 1.30005e-32, 1.30005e-32, 3.77072e-11, 1.30005e-32, 1.30005e-32, 1.30005e-32, 1.30005e-32, 7.29384e-09, 1.30005e-32, 1.30005e-32, 1.30005e-32
0.472344, 0, 1.2518e-08, 7.68801e-32, 1.41421, -1.2518e-08, 0, 7.68801e-32, 7.68801e-32, 7.68801e-32, 7.68801e-32, 7.68801e-32, 7.68801e-32, 7.68801e-32, 6.44662e-11, 7.68801e-32, 7.68801e-32, 7.68801e-32, 7.68801e-32, 1.24535e-08, 7.68801e-32, 7.68801e-32, 7.68801e-32
0.480244, 0, 2.1101e-08, 4.08068e-31, 1.41421, -2.1101e-08, 0, 4.08068e-31, 4.08068e-31, 4.08068e-31, 4.08068e-31, 4.08068e-31, 4.08068e-31, 4.08068e-31, 1.08853e-10, 4.08068e-31, 4.08068e-31, 4.08068e-31, 4.08068e-31, 2.09922e-08, 4.08068e-31, 4.08068e-31, 4.08068e-31
0.488143, 0, 3.5121e-08, 2.14525e-30, 1.41421, -3.5121e-08, 0, 2.14525e-30, 2.14525e-30, 2.14525e-30, 2.14525e-30, 2.14525e-30, 2.14525e-30, 2.14525e-30, 1.81571e-10, 2.14525e-30, 2.14525e-30, 2.14525e-30, 2.14525e-30, 3.49394e-08, 2.14525e-30, 2.14525e-30, 2.14525e-30
0.496042, 0, 5.77284e-08, 1.08987e-29, 1.41421, -5.77284e-08, 0, 1.08987e-29, 1.08987e-29, 1.08987e-29, 1.08987e-29, 1.08987e-29, 1.08987e-29, 1.08987e-29, 2.99269e-10, 1.08987e-29, 1.08987e-29, 1.08987e-29, 1.08987e-29, 5.74292e-08, 1.08987e-29, 1.08987e-29, 1.08987e-29
0.503941, 0, 9.37213e-08, 5.28716e-29, 1.41421, -9.37213e-08, 0, 5.28716e-29, 5.28716e-29, 5.28716e-29, 5.28716e-29, 5.28716e-29, 5.28716e-29, 5.28716e-29, 4.87526e-10, 5.28716e-29, 5.28716e-29, 5.28716e-29, 5.28716e-29, 9.32338e-08, 5.28716e-29, 5.28716e-29, 5.28716e-29
0.51184, 0, 1.50308e-07, 2.4926e-28, 1.41421, -1.50308e-07, 0, 2.4926e-28, 2.4926e-28, 2.4926e-28, 2.4926e-28, 2.4926e-28, 2.4926e-28, 2.4926e-28, 7.85194e-10, 2.4926e-28, 2.4926e-28, 2.4926e-28, 2.4926e-28, 1.49523e-07, 2.4926e-28, 2.4926e-28, 2.4926e-28
0.519739, 0, 2.38177e-07, 1.13482e-27, 1.41421, -2.38177e-07, 0, 1.13482e-27, 1.13482e-27, 1.13482e-27, 1.13482e-27, 1.13482e-27, 1.13482e-27, 1.13482e-27, 1.25063e-09, 1.13482e-27, 1.13482e-27, 1.13482e-27, 1.13482e-27, 2.36926e-07, 1.13482e-27, 1.13482e-27, 1.13482e-27
0.527639, 0, 3.72958e-07, 4.9565e-27, 1.41421, -3.72958e-07, 0, 4.9565e-27, 4.9565e-27, 4.9565e-27, 4.9565e-27, 4.9565e-27, 4.9565e-27, 4.9565e-27, 1.97054e-09, 4.9565e-27, 4.9565e-27, 4.9565e-27, 4.9565e-27, 3.70987e-07, 4.9565e-27, 4.9565e-27, 4.9565e-27
0.535538, 0, 5.77224e-07, 2.07399e-26, 1.41421, -5.77224e-07, 0, 2.07399e-26, 2.07399e-26, 2.07399e-26, 2.07399e-26, 2.07399e-26, 2.07399e-26, 2.07399e-26, 3.07244e-09, 2.07399e-26, 2.07399e-26, 2.07399e-26, 2.07399e-26, 5.74151e-07, 2.07399e-26, 2.07399e-26, 2.07399e-26
0.543437, 0, 8.83167e-07, 1.10496e-25, 1.41421, -8.83167e-07, 0, 1.10496e-25, 1.10496e-25, 1.10496e-25, 1.10496e-25, 9.44242e-12, 1.10496e-25, 1.10496e-25, 4.74207e-09, 1.10496e-25, 1.10496e-25, 1.10496e-25, 1.10496e-25, 8.78416e-07, 1.10496e-25, 1.10496e-25, 1.10496e-25
0.551336, 0, 1.33606e-06, 4.13532e-25, 1.41421, -1.33606e-06, 0, 4.13532e-25, 4.13532e-25, 4.13532e-25, 4.13532e-25, 3.12101e-11, 4.13532e-25, 4.13532e-25, 7.24702e-09, 4.13532e-25, 4.13532e-25, 4.13532e-25, 4.13532e-25, 1.32878e-06, 4.13532e-25, 4.13532e-25, 4.13532e-25
0.559235, 0, 2e-06, 1.694e-10, 1.41421, -2e-06, 1.694e-10, 1.69421e-10, 6.24033e-10, 1.83887e-10, 2.09813e-10, 3.78331e-10, 1.91561e-10, 2.85014e-10, 1.11393e-08, 1.69652e-10, 1.70882e-10, 1.694e-10, 1.69401e-10, 1.98817e-06, 1.694e-10, 1.694e-10, 1.76099e-10
0.567134, 0, 2.96274e-06, 7.01278e-10, 1.41421, -2.96274e-06, 7.01278e-10, 7.01364e-10, 2.58934e-09, 7.61443e-10, 8.69113e-10, 1.44663e-09, 7.93312e-10, 1.18141e-09, 1.71529e-08, 7.02325e-10, 7.07432e-10, 7.01278e-10, 7.01281e-10, 2.94282e-06, 7.01278e-10, 7.01278e-10, 7.29098e-10
0.575034, 0, 4.34671e-06, 2.2912e-09, 1.41421, -4.34671e-06, 2.2912e-09, 2.29148e-09, 8.46778e-09, 2.48802e-09, 2.84025e-09, 4.58387e-09, 2.59228e-09, 3.86191e-09, 2.6742e-08, 2.29462e-09, 2.31133e-09, 2.2912e-09, 2.29121e-09, 4.31106e-06, 2.2912e-09, 2.2912e-09, 2.38221e-09
0.582933, 0, 6.32236e-06, 6.83999e-09, 1.41421, -6.32236e-06, 6.83999e-09, 6.84083e-09, 2.52904e-08, 7.42793e-09, 8.48009e-09, 1.34196e-08, 7.73937e-09, 1.1532e-08, 4.28598e-08, 6.85022e-09, 6.90013e-09, 6.83999e-09, 6.84002e-09, 6.25315e-06, 6.83999e-09, 6.83999e-09, 7.11185e-09
0.590832, 0, 9.13335e-06, 1.93268e-08, 1.41421, -9.13335e-06, 1.93268e-08, 1.93292e-08, 7.14782e-08, 2.09887e-08, 2.39627e-08, 3.73317e-08, 2.18689e-08, 3.25889e-08, 7.19333e-08, 1.93557e-08, 1.94968e-08, 1.93268e-08, 1.93269e-08, 8.98751e-06, 1.93268e-08, 1.93268e-08, 2.00952e-08
0.598731, 0, 1.31418e-05, 5.22488e-08, 1.41421, -1.31418e-05, 5.22488e-08, 5.22552e-08, 1.93277e-07, 5.67428e-08, 6.47851e-08, 9.98584e-08, 5.91233e-08, 8.81123e-08, 1.28431e-07, 5.2327e-08, 5.27084e-08, 5.22488e-08, 5.2249e-08, 1.28146e-05, 5.22488e-08, 5.22488e-08, 5.43268e-08
0.60663, 0, 1.89195e-05, 1.35669e-07, 1.41421, -1.89195e-05, 1.35669e-07, 1.35685e-07, 5.01953e-07, 1.47341e-07, 1.68229e-07, 2.59434e-07, 1.53523e-07, 2.28815e-07, 2.45073e-07, 1.35872e-07, 1.36863e-07, 1.35669e-07, 1.35669e-07, 1.8158e-05, 1.35669e-07, 1.35669e-07, 1.41066e-07
0.61453, 0, 2.7451e-05, 3.38903e-07, 1.41421, -2.7451e-05, 3.38903e-07, 3.38945e-07, 1.25412e-06, 3.68068e-07, 4.20259e-07, 6.75455e-07, 3.83516e-07, 5.71643e-07, 4.9473e-07, 3.39411e-07, 3.41886e-07, 3.38903e-07, 3.38905e-07, 2.56385e-05, 3.38903e-07, 3.38903e-07, 3.52389e-07
0.622429, 0, 4.04651e-05, 8.15157e-07, 1.41421, -4.04651e-05, 8.15157e-07, 8.15258e-07, 3.01706e-06, 8.85323e-07, 1.01089e-06, 1.66995e-06, 9.2249e-07, 1.3751e-06, 1.03532e-06, 8.16378e-07, 8.22334e-07, 8.15157e-07, 8.1516e-07, 3.62142e-05, 8.15157e-07, 8.15157e-07, 8.47601e-07
0.630328, 0, 6.1195e-05, 1.88898e-06, 1.41421, -6.1195e-05, 1.88898e-06, 1.88922e-06, 6.99285e-06, 2.05162e-06, 2.34268e-06, 3.97295e-06, 2.13777e-06, 3.1869e-06, 2.1976e-06, 1.89181e-06, 1.90562e-06, 1.88898e-06, 1.88899e-06, 5.14406e-05, 1.88898e-06, 1.88898e-06, 1.96419e-06
0.638227, 0, 9.57575e-05, 4.21946e-06, 1.41421, -9.57575e-05, 4.21946e-06, 4.21998e-06, 1.56232e-05, 4.58285e-06, 5.23316e-06, 9.14549e-06, 4.77534e-06, 7.11943e-06, 4.6488e-06, 4.22578e-06, 4.25663e-06, 4.21946e-06, 4.21948e-06, 7.39534e-05, 4.21946e-06, 4.21946e-06, 4.38749e-06
0.646126, 0, 0.000155707, 9.08935e-06, 1.41421, -0.000155707, 9.08935e-06, 9.09047e-06, 3.36615e-05, 9.87237e-06, 1.12736e-05, 2.04313e-05, 1.02871e-05, 1.53381e-05, 9.68234e-06, 9.10297e-06, 9.16944e-06, 9.08935e-06, 9.08939e-06, 0.000108329, 9.08935e-06, 9.08935e-06, 9.45141e-06
0.654026, 0, 0.00026256, 1.88907e-05, 1.41421, -0.00026256, 1.88907e-05, 1.8893e-05, 6.99743e-05, 2.05185e-05, 2.34316e-05, 4.44007e-05, 2.13808e-05, 3.18813e-05, 1.97042e-05, 1.8919e-05, 1.90572e-05, 1.88907e-05, 1.88908e-05, 0.000162554, 1.88907e-05, 1.88907e-05, 1.96434e-05
0.661925, 0, 0.000455558, 3.7897e-05, 1.41421, -0.000455558, 3.7897e-05, 3.79017e-05, 0.000140407, 4.11636e-05, 4.70094e-05, 9.40582e-05, 4.28939e-05, 6.39654e-05, 3.90063e-05, 3.79538e-05, 3.82311e-05, 3.7897e-05, 3.78972e-05, 0.000250427, 3.7897e-05, 3.7897e-05, 3.94075e-05
0.669824, 0, 0.000804363, 7.34188e-05, 1.41421, -0.000804363, 7.34188e-05, 7.34279e-05, 0.000272073, 7.97492e-05, 9.10777e-05, 0.00019446, 8.31023e-05, 0.000123937, 7.49232e-05, 7.3529e-05, 7.40663e-05, 7.34188e-05, 7.34191e-05, 0.000395279, 7.34188e-05, 7.34188e-05, 7.63459e-05
0.677723, 0, 0.00142929, 0.000137425, 1.41421, -0.00142929, 0.000137425, 0.000137442, 0.000509375, 0.000149277, 0.000170488, 0.000392757, 0.000155555, 0.000232012, 0.000139455, 0.000137631, 0.000138637, 0.000137425, 0.000137425, 0.000635427, 0.000137425, 0.000137425, 0.000142905
0.685622, 0, 0.00253219, 0.000248648, 1.41421, -0.00253219, 0.000248648, 0.000248679, 0.000921834, 0.0002701, 0.000308489, 0.000775513, 0.000281463, 0.00041984, 0.000251377, 0.000249021, 0.000250842, 0.000248648, 0.000248649, 0.00103159, 0.000248648, 0.000248648, 0.000258567
0.693521, 0, 0.00444231, 0.000435103, 1.41421, -0.00444231, 0.000435103, 0.000435157, 0.00161345, 0.000472652, 0.000539849, 0.00149767, 0.000492542, 0.000734757, 0.000438757, 0.000435756, 0.000438944, 0.000435103, 0.000435105, 0.00167645, 0.000435103, 0.000435103, 0.000452466
0.701421, 0, 0.00768176, 0.000736743, 1.41421, -0.00768176, 0.000736743, 0.000736834, 0.00273256, 0.000800342, 0.000914156, 0.00282915, 0.00083403, 0.00124428, 0.000741616, 0.00073785, 0.000743248, 0.000736743, 0.000736746, 0.0027057, 0.000736743, 0.000736743, 0.000766151
0.70932, 0, 0.0130556, 0.00120779, 1.41421, -0.0130556, 0.00120779, 0.00120794, 0.00448059, 0.00131208, 0.00149872, 0.00522665, 0.00136732, 0.00204006, 0.00121426, 0.0012096, 0.00121846, 0.00120779, 0.00120779, 0.0043096, 0.00120779, 0.00120779, 0.00125601
0.717219, 0, 0.0217712, 0.00191809, 1.41421, -0.0217712, 0.00191809, 0.00191833, 0.007117, 0.00208376, 0.00238024, 0.00943893, 0.00217152, 0.00324018, 0.00192665, 0.00192098, 0.00193504, 0.00191809, 0.0019181, 0.00674293, 0.00191809, 0.00191809, 0.0019947
0.725118, 2, 0.0355882, 0.00295268, 2, 1.96441, 0.00295268, 0.00295305, 0.0109577, 0.00320777, 0.00366427, 0.0166523, 0.00334289, 0.00498837, 0.00296391, 0.00295712, 0.00297877, 0.00295268, 0.00295269, 0.0103309, 0.00295268, 0.00295268, 0.00307063
0.733017, 0, 0.0569949, 0.00440865, 1.41421, -0.0569949, 0.00440865, 0.00440919, 0.0163634, 0.0047896, 0.00547134, 0.0286774, 0.00499139, 0.00744876, 0.00442328, 0.00441528, 0.00444761, 0.00440865, 0.00440867, 0.0154679, 0.00440865, 0.00440865, 0.0045848
0.740917, 0, 0.0893997, 0.00638903, 1.41421, -0.0893997, 0.00638903, 0.00638982, 0.0237167, 0.00694119, 0.00792933, 0.0481683, 0.00723367, 0.0107955, 0.00640792, 0.00639863, 0.00644551, 0.00638903, 0.00638905, 0.0226081, 0.00638903, 0.00638903, 0.00664435
0.748816, 0, 0.137307, 0.00899331, 1.41421, -0.137307, 0.00899331, 0.00899443, 0.0333866, 0.00977063, 0.0111617, 0.0788459, 0.0101824, 0.0151966, 0.00901743, 0.00900684, 0.00907283, 0.00899331, 0.00899335, 0.0322458, 0.00899331, 0.00899331, 0.00935275
