   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_142.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.34629, 0, 3.98561e-10, 4.16734e-40, 1.41421, -3.98561e-10, 0, 4.16734e-40, 4.16734e-40, 4.16734e-40, 4.16734e-40, 4.16734e-40, 4.16734e-40, 4.16734e-40, 4.16734e-40, 4.16734e-40, 1.50295e-12, 4.16734e-40, 1.14472e-14, 4.16734e-40, 4.16734e-40, 3.97047e-10, 4.16734e-40, 4.16734e-40, 4.16734e-40
0.354179, 0, 6.33468e-10, 4.90022e-39, 1.41421, -6.33468e-10, 0, 4.90022e-39, 4.90022e-39, 4.90022e-39, 4.90022e-39, 4.90022e-39, 4.90022e-39, 4.90022e-39, 4.90022e-39, 4.90022e-39, 2.3899e-12, 4.90022e-39, 1.91006e-14, 4.90022e-39, 4.90022e-39, 6.31059e-10, 4.90022e-39, 4.90022e-39, 4.90022e-39
0.362067, 0, 9.98769e-10, 5.19713e-38, 1.41421, -9.98769e-10, 0, 5.19713e-38, 5.19713e-38, 5.19713e-38, 5.19713e-38, 5.19713e-38, 5.19713e-38, 5.19713e-38, 5.19713e-38, 5.19713e-38, 3.77029e-12, 5.19713e-38, 3.17613e-14, 5.19713e-38, 5.19713e-38, 9.94967e-10, 5.19713e-38, 5.19713e-38, 5.19713e-38
0.369956, 0, 1.5622e-09, 4.99658e-37, 1.41421, -1.5622e-09, 0, 4.99658e-37, 4.99658e-37, 4.99658e-37, 4.99658e-37, 4.99658e-37, 4.99658e-37, 4.99658e-37, 4.99658e-37, 4.99658e-37, 5.90153e-12, 4.99658e-37, 5.26618e-14, 4.99658e-37, 4.99658e-37, 1.55625e-09, 4.99658e-37, 4.99658e-37, 4.99658e-37
0.377845, 0, 2.42417e-09, 4.38108e-36, 1.41421, -2.42417e-09, 0, 4.38108e-36, 4.38108e-36, 4.38108e-36, 4.38108e-36, 4.38108e-36, 4.38108e-36, 4.38108e-36, 4.38108e-36, 4.38108e-36, 9.16599e-12, 4.38108e-36, 8.71107e-14, 4.38108e-36, 4.38108e-36, 2.41492e-09, 4.38108e-36, 4.38108e-36, 4.38108e-36
0.385733, 0, 3.73241e-09, 1.06503e-34, 1.41421, -3.73241e-09, 0, 1.06503e-34, 1.06503e-34, 1.06503e-34, 1.06503e-34, 1.06503e-34, 1.06503e-34, 1.06503e-34, 1.06503e-34, 1.06503e-34, 1.41283e-11, 1.06503e-34, 1.44067e-13, 1.06503e-34, 1.06503e-34, 3.71814e-09, 1.06503e-34, 1.06503e-34, 1.06503e-34
0.393622, 0, 5.70135e-09, 7.39206e-34, 1.41421, -5.70135e-09, 0, 7.39206e-34, 7.39206e-34, 7.39206e-34, 7.39206e-34, 7.39206e-34, 7.39206e-34, 7.39206e-34, 7.39206e-34, 7.39206e-34, 2.16101e-11, 7.39206e-34, 2.37523e-13, 7.39206e-34, 7.39206e-34, 5.6795e-09, 7.39206e-34, 7.39206e-34, 7.39206e-34
0.40151, 0, 8.6414e-09, 4.83694e-33, 1.41421, -8.6414e-09, 0, 4.83694e-33, 4.83694e-33, 4.83694e-33, 4.83694e-33, 4.83694e-33, 4.83694e-33, 4.83694e-33, 4.83694e-33, 4.83694e-33, 3.28064e-11, 4.83694e-33, 3.91198e-13, 4.83694e-33, 4.83694e-33, 8.6082e-09, 4.83694e-33, 4.83694e-33, 4.83694e-33
0.409399, 0, 1.29967e-08, 3.07135e-32, 1.41421, -1.29967e-08, 0, 3.07135e-32, 3.07135e-32, 3.07135e-32, 3.07135e-32, 3.07135e-32, 3.07135e-32, 3.07135e-32, 3.07135e-32, 3.07135e-32, 4.9436e-11, 3.07135e-32, 6.43806e-13, 3.07135e-32, 3.07135e-32, 1.29466e-08, 3.07135e-32, 3.07135e-32, 3.07135e-32
0.417287, 0, 1.93976e-08, 1.78726e-31, 1.41421, -1.93976e-08, 0, 1.78726e-31, 1.78726e-31, 1.78726e-31, 1.78726e-31, 1.78726e-31, 1.78726e-31, 1.78726e-31, 1.78726e-31, 1.78726e-31, 7.39529e-11, 1.78726e-31, 1.05889e-12, 1.78726e-31, 1.78726e-31, 1.93225e-08, 1.78726e-31, 1.78726e-31, 1.78726e-31
0.425176, 0, 2.87312e-08, 9.89542e-31, 1.41421, -2.87312e-08, 0, 9.89542e-31, 9.89542e-31, 9.89542e-31, 9.89542e-31, 9.89542e-31, 9.89542e-31, 9.89542e-31, 9.89542e-31, 9.89542e-31, 1.09836e-10, 9.89542e-31, 1.74056e-12, 9.89542e-31, 9.89542e-31, 2.86196e-08, 9.89542e-31, 9.89542e-31, 9.89542e-31
0.433064, 0, 4.22359e-08, 5.16522e-30, 1.41421, -4.22359e-08, 0, 5.16522e-30, 5.16522e-30, 5.16522e-30, 5.16522e-30, 5.16522e-30, 5.16522e-30, 5.16522e-30, 5.16522e-30, 5.16522e-30, 1.61982e-10, 5.16522e-30, 2.85911e-12, 5.16522e-30, 5.16522e-30, 4.2071e-08, 5.16522e-30, 5.16522e-30, 5.16522e-30
0.440953, 0, 6.16252e-08, 2.5385e-29, 1.41421, -6.16252e-08, 0, 2.5385e-29, 2.5385e-29, 2.5385e-29, 2.5385e-29, 2.5385e-29, 2.5385e-29, 2.5385e-29, 2.5385e-29, 2.5385e-29, 2.37234e-10, 2.5385e-29, 4.69217e-12, 2.5385e-29, 2.5385e-29, 6.13833e-08, 2.5385e-29, 2.5385e-29, 2.5385e-29
0.448842, 0, 8.92508e-08, 1.18708e-28, 1.41421, -8.92508e-08, 0, 1.18708e-28, 1.18708e-28, 1.18708e-28, 1.18708e-28, 1.18708e-28, 1.18708e-28, 1.18708e-28, 1.18708e-28, 1.18708e-28, 3.45091e-10, 1.18708e-28, 7.69077e-12, 1.18708e-28, 1.18708e-28, 8.8898e-08, 1.18708e-28, 1.18708e-28, 1.18708e-28
0.45673, 0, 1.28315e-07, 5.28178e-28, 1.41421, -1.28315e-07, 0, 5.28178e-28, 5.28178e-28, 5.28178e-28, 5.28178e-28, 5.28178e-28, 5.28178e-28, 5.28178e-28, 5.28178e-28, 5.28178e-28, 4.98654e-10, 5.28178e-28, 1.25844e-11, 5.28178e-28, 5.28178e-28, 1.27803e-07, 5.28178e-28, 5.28178e-28, 5.28178e-28
0.464619, 0, 1.8314e-07, 2.23489e-27, 1.41421, -1.8314e-07, 0, 2.23489e-27, 2.23489e-27, 2.23489e-27, 2.23489e-27, 2.23489e-27, 2.23489e-27, 2.23489e-27, 2.23489e-27, 2.23489e-27, 7.15876e-10, 2.23489e-27, 2.0547e-11, 2.23489e-27, 2.23489e-27, 1.82403e-07, 2.23489e-27, 2.23489e-27, 2.23489e-27
0.472507, 0, 2.59517e-07, 9.0083e-27, 1.41421, -2.59517e-07, 0, 9.0083e-27, 9.0083e-27, 9.0083e-27, 9.0083e-27, 9.0083e-27, 9.0083e-27, 9.0083e-27, 9.0083e-27, 9.0083e-27, 1.02121e-09, 9.0083e-27, 3.34569e-11, 9.0083e-27, 9.0083e-27, 2.58462e-07, 9.0083e-27, 9.0083e-27, 9.0083e-27
0.480396, 0, 3.65142e-07, 3.46558e-26, 1.41421, -3.65142e-07, 0, 3.46558e-26, 3.46558e-26, 3.46558e-26, 3.46558e-26, 3.46558e-26, 2.62403e-12, 3.46558e-26, 3.46558e-26, 3.46558e-26, 1.44774e-09, 3.46558e-26, 5.43002e-11, 3.46558e-26, 3.46558e-26, 3.63637e-07, 3.46558e-26, 3.46558e-26, 3.46558e-26
0.488284, 0, 5.10158e-07, 1.27521e-25, 1.41421, -5.10158e-07, 0, 1.27521e-25, 1.27521e-25, 1.27521e-25, 1.27521e-25, 1.27521e-25, 9.09545e-12, 1.27521e-25, 1.27521e-25, 1.27521e-25, 2.04002e-09, 1.27521e-25, 8.77919e-11, 1.27521e-25, 1.27521e-25, 5.08021e-07, 1.27521e-25, 1.27521e-25, 1.27521e-25
0.496173, 0, 7.07835e-07, 4.523e-25, 1.41421, -7.07835e-07, 0, 4.523e-25, 4.523e-25, 4.523e-25, 4.523e-25, 4.523e-25, 2.45428e-11, 4.523e-25, 4.523e-25, 4.523e-25, 2.8576e-09, 4.523e-25, 1.41324e-10, 4.523e-25, 4.523e-25, 7.04811e-07, 4.523e-25, 4.523e-25, 4.523e-25
0.504061, 0, 9.7852e-07, 4.9871e-10, 1.41421, -9.7852e-07, 4.9871e-10, 4.98727e-10, 4.9879e-10, 7.53385e-10, 5.03982e-10, 5.0939e-10, 6.82192e-10, 5.42863e-10, 5.02113e-10, 2.53257e-09, 4.47852e-09, 4.99943e-10, 7.25106e-10, 4.98724e-10, 4.98712e-10, 9.71748e-07, 4.9871e-10, 4.9871e-10, 5.27627e-10
0.51195, 0, 1.34579e-06, 1.7168e-09, 1.41421, -1.34579e-06, 1.7168e-09, 1.71686e-09, 1.71708e-09, 2.59485e-09, 1.73498e-09, 1.75363e-09, 2.28265e-09, 1.86903e-09, 1.72854e-09, 8.72894e-09, 7.22819e-09, 1.72105e-09, 2.0776e-09, 1.7171e-09, 1.71681e-09, 1.33114e-06, 1.7168e-09, 1.7168e-09, 1.8165e-09
0.519838, 0, 1.84428e-06, 4.6092e-09, 1.41421, -1.84428e-06, 4.6092e-09, 4.60935e-09, 4.60994e-09, 6.96726e-09, 4.65802e-09, 4.70809e-09, 6.06918e-09, 5.01801e-09, 4.64071e-09, 2.34409e-08, 1.21993e-08, 4.62061e-09, 5.18091e-09, 4.61023e-09, 4.60922e-09, 1.8126e-06, 4.6092e-09, 4.6092e-09, 4.87694e-09
0.527727, 0, 2.5234e-06, 1.12951e-08, 1.41421, -2.5234e-06, 1.12951e-08, 1.12955e-08, 1.12969e-08, 1.70735e-08, 1.14147e-08, 1.15374e-08, 1.47929e-08, 1.22969e-08, 1.13723e-08, 5.74421e-08, 2.16911e-08, 1.13231e-08, 1.21955e-08, 1.12979e-08, 1.12951e-08, 2.45455e-06, 1.12951e-08, 1.12951e-08, 1.19512e-08
0.535616, 0, 3.45773e-06, 2.63569e-08, 1.41421, -3.45773e-06, 2.63569e-08, 2.63577e-08, 2.63611e-08, 3.984e-08, 2.6636e-08, 2.69223e-08, 3.43829e-08, 2.86944e-08, 2.6537e-08, 1.34035e-07, 4.05196e-08, 2.64221e-08, 2.7766e-08, 2.6364e-08, 2.6357e-08, 3.308e-06, 2.63569e-08, 2.63569e-08, 2.78878e-08
0.543504, 0, 4.76599e-06, 5.9453e-08, 1.41421, -4.76599e-06, 5.9453e-08, 5.94549e-08, 5.94625e-08, 8.98653e-08, 6.00826e-08, 6.07284e-08, 7.7564e-08, 6.47255e-08, 5.98594e-08, 3.02329e-07, 7.86453e-08, 5.96002e-08, 6.16436e-08, 5.94699e-08, 5.94532e-08, 4.442e-06, 5.9453e-08, 5.9453e-08, 6.29061e-08
0.551393, 0, 6.64807e-06, 1.30407e-07, 1.41421, -6.64807e-06, 1.30407e-07, 1.30411e-07, 1.30428e-07, 1.97113e-07, 1.31788e-07, 1.33205e-07, 1.72486e-07, 1.41972e-07, 1.31299e-07, 6.63127e-07, 1.56279e-07, 1.3073e-07, 1.33789e-07, 1.30446e-07, 1.30408e-07, 5.95272e-06, 1.30407e-07, 1.30407e-07, 1.37981e-07
0.559281, 0, 9.47103e-06, 2.78857e-07, 1.41421, -9.47103e-06, 2.78857e-07, 2.78866e-07, 2.78902e-07, 4.21495e-07, 2.8181e-07, 2.84839e-07, 3.96408e-07, 3.03586e-07, 2.80763e-07, 1.41798e-06, 3.13553e-07, 2.79547e-07, 2.84042e-07, 2.78942e-07, 2.78858e-07, 7.97924e-06, 2.78857e-07, 2.78857e-07, 2.95052e-07
0.56717, 0, 1.38529e-05, 5.81999e-07, 1.41421, -1.38529e-05, 5.81999e-07, 5.82018e-07, 5.82092e-07, 8.79695e-07, 5.88161e-07, 5.94483e-07, 8.64863e-07, 6.3361e-07, 5.85977e-07, 2.95943e-06, 6.2829e-07, 5.83439e-07, 5.89892e-07, 5.82183e-07, 5.82001e-07, 1.07309e-05, 5.81999e-07, 5.81999e-07, 6.158e-07
0.575058, 0, 2.09223e-05, 1.18626e-06, 1.41421, -2.09223e-05, 1.18626e-06, 1.1863e-06, 1.18646e-06, 1.79304e-06, 1.19883e-06, 1.21171e-06, 1.82426e-06, 1.29146e-06, 1.19437e-06, 6.03207e-06, 1.24771e-06, 1.1892e-06, 1.1982e-06, 1.18665e-06, 1.18627e-06, 1.45346e-05, 1.18626e-06, 1.18626e-06, 1.25516e-06
0.582947, 0, 3.2701e-05, 2.36221e-06, 1.41421, -3.2701e-05, 2.36221e-06, 2.36229e-06, 2.36259e-06, 3.57049e-06, 2.38723e-06, 2.41288e-06, 3.74636e-06, 2.57169e-06, 2.37836e-06, 1.20116e-05, 2.44338e-06, 2.36806e-06, 2.38013e-06, 2.36301e-06, 2.36222e-06, 1.99145e-05, 2.36221e-06, 2.36221e-06, 2.49941e-06
0.590835, 0, 5.27767e-05, 4.59655e-06, 1.41421, -5.27767e-05, 4.59655e-06, 4.5967e-06, 4.59729e-06, 6.94766e-06, 4.64522e-06, 4.69515e-06, 7.51877e-06, 5.00416e-06, 4.62797e-06, 2.33727e-05, 4.70323e-06, 4.60793e-06, 4.62324e-06, 4.59814e-06, 4.59657e-06, 2.77267e-05, 4.59655e-06, 4.59655e-06, 4.8635e-06
0.598724, 0, 8.74121e-05, 8.74188e-06, 1.41421, -8.74121e-05, 8.74188e-06, 8.74217e-06, 8.74329e-06, 1.32132e-05, 8.83445e-06, 8.9294e-06, 1.47702e-05, 9.51707e-06, 8.80163e-06, 4.44506e-05, 8.88144e-06, 8.76352e-06, 8.78138e-06, 8.74501e-06, 8.74191e-06, 3.93754e-05, 8.74188e-06, 8.74188e-06, 9.24958e-06
0.606612, 0, 0.000147388, 1.62526e-05, 1.41421, -0.000147388, 1.62526e-05, 1.62531e-05, 1.62552e-05, 2.45654e-05, 1.64247e-05, 1.66012e-05, 2.84765e-05, 1.76937e-05, 1.63636e-05, 8.26396e-05, 1.64343e-05, 1.62928e-05, 1.63106e-05, 1.62586e-05, 1.62526e-05, 5.71579e-05, 1.62526e-05, 1.62526e-05, 1.71964e-05
0.614501, 0, 0.000250817, 2.95424e-05, 1.41421, -0.000250817, 2.95424e-05, 2.95433e-05, 2.95471e-05, 4.46523e-05, 2.98552e-05, 3.0176e-05, 5.39001e-05, 3.21619e-05, 2.97443e-05, 0.000150212, 2.9778e-05, 2.96155e-05, 2.96271e-05, 2.95536e-05, 2.95425e-05, 8.47863e-05, 2.95424e-05, 2.95424e-05, 3.1258e-05
0.622389, 0, 0.000427538, 5.25117e-05, 1.41421, -0.000427538, 5.25117e-05, 5.25135e-05, 5.25202e-05, 7.93689e-05, 5.30677e-05, 5.3638e-05, 0.000100196, 5.71679e-05, 5.28706e-05, 0.000266996, 5.2816e-05, 5.26417e-05, 5.26346e-05, 5.25324e-05, 5.25119e-05, 0.000128177, 5.25117e-05, 5.25117e-05, 5.55612e-05
0.630278, 0, 0.00072558, 9.1291e-05, 1.41421, -0.00072558, 9.1291e-05, 9.1294e-05, 9.13057e-05, 0.00013798, 9.22576e-05, 9.3249e-05, 0.000182976, 9.93855e-05, 9.19149e-05, 0.000464157, 9.16826e-05, 9.1517e-05, 9.14681e-05, 9.13281e-05, 9.12914e-05, 0.000196545, 9.1291e-05, 9.1291e-05, 9.65923e-05
0.638167, 0, 0.00122055, 0.00015525, 1.41421, -0.00122055, 0.00015525, 0.000155255, 0.000155275, 0.000234647, 0.000156893, 0.000158579, 0.000328336, 0.000169015, 0.000156311, 0.000789324, 0.000155752, 0.000155634, 0.000155504, 0.000155315, 0.00015525, 0.000303947, 0.00015525, 0.00015525, 0.000164265
0.646055, 0, 0.00202886, 0.000258315, 1.41421, -0.00202886, 0.000258315, 0.000258323, 0.000258357, 0.000390416, 0.00026105, 0.000263855, 0.000579045, 0.000281217, 0.00026008, 0.00131328, 0.000258957, 0.000258954, 0.000258677, 0.000258427, 0.000258316, 0.000471313, 0.000258315, 0.000258315, 0.000273314
0.653944, 0, 0.00332561, 0.000420595, 1.41421, -0.00332561, 0.000420595, 0.000420609, 0.000420663, 0.000635674, 0.000425048, 0.000429615, 0.00100377, 0.000457883, 0.000423469, 0.00213824, 0.000421414, 0.000421636, 0.000421108, 0.000420784, 0.000420597, 0.000729012, 0.000420595, 0.000420595, 0.000445016
