   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_143.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Mg_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
6.85544, 50, 53.8038, 40.9676, 7.2111, -3.80378, 0, 40.9676, 40.9679, 53.8035, 40.9677, 40.9676, 40.9676, 40.9676, 40.9676, 40.9676, 40.9676, 40.9676, 40.9676, 40.9676, 40.9676, 40.9676, 40.9676, 40.9676, 40.9676
6.86334, 80, 57.8905, 40.9606, 9.05539, 22.1095, 0, 40.9606, 40.9609, 57.8902, 40.9606, 40.9606, 40.9606, 40.9606, 40.9606, 40.9606, 40.9606, 40.9606, 40.9606, 40.9606, 40.9606, 40.9606, 40.9606, 40.9606, 40.9606
6.87122, 82, 63.0421, 40.9519, 9.16515, 18.9579, 0, 40.9519, 40.9522, 63.0418, 40.9519, 40.9519, 40.9519, 40.9519, 40.9519, 40.9519, 40.9519, 40.9519, 40.9519, 40.9519, 40.9519, 40.9519, 40.9519, 40.9519, 40.9519
6.87911, 68, 69.4533, 40.9412, 8.3666, -1.45335, 0, 40.9412, 40.9414, 69.4531, 40.9412, 40.9412, 40.9412, 40.9412, 40.9412, 40.9412, 40.9412, 40.9412, 40.9412, 40.9412, 40.9412, 40.9412, 40.9412, 40.9412, 40.9412
6.887, 84, 77.3293, 40.9278, 9.27362, 6.67066, 0, 40.9279, 40.9281, 77.329, 40.9279, 40.9278, 40.9278, 40.9278, 40.9278, 40.9278, 40.9278, 40.9278, 40.9278, 40.9278, 40.9278, 40.9278, 40.9278, 40.9278, 40.9278
6.89489, 86, 86.8783, 40.9114, 9.38083, -0.878342, 0, 40.9114, 40.9116, 86.8781, 40.9114, 40.9114, 40.9114, 40.9114, 40.9114, 40.9114, 40.9114, 40.9114, 40.9114, 40.9114, 40.9114, 40.9114, 40.9114, 40.9114, 40.9114
6.90278, 128, 98.3027, 40.8909, 11.4018, 29.6973, 0, 40.8909, 40.8911, 98.3024, 40.8909, 40.8909, 40.8909, 40.8909, 40.8909, 40.8909, 40.8909, 40.8909, 40.8909, 40.8909, 40.8909, 40.8909, 40.8909, 40.8909, 40.8909
6.91067, 140, 111.788, 40.8654, 11.9164, 28.212, 0, 40.8654, 40.8657, 111.788, 40.8654, 40.8654, 40.8654, 40.8654, 40.8654, 40.8654, 40.8654, 40.8654, 40.8654, 40.8654, 40.8654, 40.8654, 40.8654, 40.8654, 40.8654
6.91856, 132, 127.487, 40.8338, 11.5758, 4.51303, 0, 40.8338, 40.8341, 127.487, 40.8338, 40.8338, 40.8338, 40.8338, 40.8338, 40.8338, 40.8338, 40.8338, 40.8338, 40.8338, 40.8338, 40.8338, 40.8338, 40.8338, 40.8338
6.92645, 142, 145.509, 40.7946, 12, -3.50948, 0, 40.7946, 40.7948, 145.509, 40.7946, 40.7946, 40.7946, 40.7946, 40.7946, 40.7946, 40.7946, 40.7946, 40.7946, 40.7946, 40.7946, 40.7946, 40.7946, 40.7946, 40.7946
6.93434, 178, 165.905, 40.746, 13.4164, 12.0954, 0, 40.746, 40.7463, 165.904, 40.746, 40.746, 40.746, 40.746, 40.746, 40.746, 40.746, 40.746, 40.746, 40.746, 40.746, 40.746, 40.746, 40.746, 40.746
6.94223, 218, 188.648, 40.6861, 14.8324, 29.3517, 0, 40.6861, 40.6864, 188.648, 40.6861, 40.6861, 40.6861, 40.6861, 40.6861, 40.6861, 40.6861, 40.6861, 40.6861, 40.6861, 40.6861, 40.6861, 40.6861, 40.6861, 40.6861
6.95012, 222, 213.625, 40.6127, 14.9666, 8.37532, 0, 40.6127, 40.613, 213.624, 40.6127, 40.6127, 40.6127, 40.6127, 40.6127, 40.6127, 40.6127, 40.6127, 40.6127, 40.6127, 40.6127, 40.6127, 40.6127, 40.6127, 40.6127
6.95801, 244, 240.624, 40.5231, 15.6844, 3.37621, 0, 40.5231, 40.5234, 240.623, 40.5231, 40.5231, 40.5231, 40.5231, 40.5231, 40.5231, 40.5231, 40.5231, 40.5231, 40.5231, 40.5231, 40.5231, 40.5231, 40.5231, 40.5231
6.9659, 294, 269.332, 40.4146, 17.2047, 24.6678, 0, 40.4147, 40.4149, 269.332, 40.4146, 40.4146, 40.4146, 40.4146, 40.4146, 40.4146, 40.4146, 40.4146, 40.4146, 40.4146, 40.4146, 40.4146, 40.4146, 40.4146, 40.4146
6.97379, 336, 299.325, 40.2842, 18.3848, 36.6745, 0, 40.2842, 40.2845, 299.325, 40.2842, 40.2842, 40.2842, 40.2842, 40.2842, 40.2842, 40.2842, 40.2842, 40.2842, 40.2842, 40.2842, 40.2842, 40.2842, 40.2842, 40.2842
6.98168, 340, 330.083, 40.1288, 18.4932, 9.91666, 0, 40.1288, 40.1291, 330.083, 40.1288, 40.1288, 40.1288, 40.1288, 40.1288, 40.1288, 40.1288, 40.1288, 40.1288, 40.1288, 40.1288, 40.1288, 40.1288, 40.1288, 40.1288
6.98957, 328, 360.994, 39.945, 18.1659, -32.9939, 0, 39.945, 39.9454, 360.994, 39.945, 39.945, 39.945, 39.945, 39.945, 39.945, 39.945, 39.945, 39.945, 39.945, 39.945, 39.945, 39.945, 39.945, 39.945
6.99746, 334, 391.372, 39.7299, 18.3303, -57.3722, 0, 39.7299, 39.7302, 391.372, 39.7299, 39.7299, 39.7299, 39.7299, 39.7299, 39.7299, 39.7299, 39.7299, 39.7299, 39.7299, 39.7299, 39.7299, 39.7299, 39.7299, 39.7299
7.00535, 448, 420.389, 39.3856, 21.2132, 27.6109, 0, 39.3856, 39.3859, 420.389, 39.3856, 39.3856, 39.3856, 39.3856, 39.3856, 39.3856, 39.3856, 39.3856, 39.3856, 39.3856, 39.3856, 39.3856, 39.3856, 39.3856, 39.3856
7.01324, 492, 447.09, 38.7103, 22.2261, 44.9101, 0, 38.7103, 38.7106, 447.09, 38.7103, 38.7103, 38.7103, 38.7103, 38.7103, 38.7103, 38.7103, 38.7103, 38.7103, 38.7103, 38.7103, 38.7103, 38.7103, 38.7103, 38.7103
7.02113, 496, 471.035, 38.0058, 22.3159, 24.9654, 0, 38.0058, 38.0061, 471.034, 38.0058, 38.0058, 38.0058, 38.0058, 38.0058, 38.0058, 38.0058, 38.0058, 38.0058, 38.0058, 38.0058, 38.0058, 38.0058, 38.0058, 38.0058
7.02902, 462, 491.522, 37.2737, 21.5407, -29.5219, 0, 37.2737, 37.274, 491.522, 37.2737, 37.2737, 37.2737, 37.2737, 37.2737, 37.2737, 37.2737, 37.2737, 37.2737, 37.2737, 37.2737, 37.2737, 37.2737, 37.2737, 37.2737
7.03691, 436, 507.932, 36.5162, 20.9284, -71.9322, 0, 36.5162, 36.5165, 507.932, 36.5162, 36.5162, 36.5162, 36.5162, 36.5162, 36.5162, 36.5162, 36.5162, 36.5162, 36.5162, 36.5162, 36.5162, 36.5162, 36.5162, 36.5162
7.0448, 530, 519.753, 35.7365, 23.0651, 10.2474, 0, 35.7365, 35.7368, 519.752, 35.7365, 35.7365, 35.7365, 35.7365, 35.7365, 35.7365, 35.7365, 35.7365, 35.7365, 35.7365, 35.7365, 35.7365, 35.7365, 35.7365, 35.7365
7.05269, 510, 526.603, 34.9383, 22.6274, -16.6033, 0, 34.9383, 34.9387, 526.603, 34.9383, 34.9383, 34.9383, 34.9383, 34.9383, 34.9383, 34.9383, 34.9383, 34.9383, 34.9383, 34.9383, 34.9383, 34.9383, 34.9383, 34.9383
7.06058, 444, 528.256, 34.1264, 21.1187, -84.2565, 0, 34.1265, 34.1268, 528.256, 34.1264, 34.1264, 34.1264, 34.1264, 34.1264, 34.1264, 34.1264, 34.1264, 34.1264, 34.1264, 34.1264, 34.1264, 34.1264, 34.1264, 34.1264
7.06847, 496, 524.65, 33.306, 22.3159, -28.6501, 0, 33.306, 33.3063, 524.65, 33.306, 33.306, 33.306, 33.306, 33.306, 33.306, 33.306, 33.306, 33.306, 33.306, 33.306, 33.306, 33.306, 33.306, 33.306
7.07636, 450, 515.889, 32.4827, 21.2603, -65.8889, 0, 32.4827, 32.483, 515.888, 32.4827, 32.4827, 32.4827, 32.4827, 32.4827, 32.4827, 32.4827, 32.4827, 32.4827, 32.4827, 32.4827, 32.4827, 32.4827, 32.4827, 32.4827
7.08425, 420, 502.239, 31.6626, 20.5426, -82.2394, 0, 31.6626, 31.6629, 502.239, 31.6626, 31.6626, 31.6626, 31.6626, 31.6626, 31.6626, 31.6626, 31.6626, 31.6626, 31.6626, 31.6626, 31.6626, 31.6626, 31.6626, 31.6626
7.09214, 430, 484.115, 30.8518, 20.7846, -54.1151, 0, 30.8518, 30.8521, 484.115, 30.8518, 30.8518, 30.8518, 30.8518, 30.8518, 30.8518, 30.8518, 30.8518, 30.8518, 30.8518, 30.8518, 30.8518, 30.8518, 30.8518, 30.8518
7.10003, 468, 462.054, 30.0563, 21.6795, 5.94571, 0, 30.0563, 30.0567, 462.054, 30.0563, 30.0563, 30.0563, 30.0563, 30.0563, 30.0563, 30.0563, 30.0563, 30.0563, 30.0563, 30.0563, 30.0563, 30.0563, 30.0563, 30.0563
7.10792, 406, 436.692, 29.2818, 20.199, -30.6922, 0, 29.2818, 29.2822, 436.692, 29.2818, 29.2818, 29.2818, 29.2818, 29.2818, 29.2818, 29.2818, 29.2818, 29.2818, 29.2818, 29.2818, 29.2818, 29.2818, 29.2818, 29.2818
7.11581, 334, 408.737, 28.5335, 18.3303, -74.7374, 0, 28.5335, 28.5339, 408.737, 28.5335, 28.5335, 28.5335, 28.5335, 28.5335, 28.5335, 28.5335, 28.5335, 28.5335, 28.5335, 28.5335, 28.5335, 28.5335, 28.5335, 28.5335
7.1237, 298, 378.923, 27.8156, 17.3205, -80.9229, 0, 27.8156, 27.816, 378.922, 27.8156, 27.8156, 27.8156, 27.8156, 27.8156, 27.8156, 27.8156, 27.8156, 27.8156, 27.8156, 27.8156, 27.8156, 27.8156, 27.8156, 27.8156
7.13159, 322, 347.989, 27.1318, 18, -25.9887, 0, 27.1318, 27.1323, 347.988, 27.1318, 27.1318, 27.1318, 27.1318, 27.1318, 27.1318, 27.1318, 27.1318, 27.1318, 27.1318, 27.1318, 27.1318, 27.1318, 27.1318, 27.1318
7.13948, 300, 316.65, 26.4847, 17.3781, -16.6498, 0, 26.4847, 26.4853, 316.649, 26.4847, 26.4847, 26.4847, 26.4847, 26.4847, 26.4847, 26.4847, 26.4847, 26.4847, 26.4847, 26.4847, 26.4847, 26.4847, 26.4847, 26.4847
7.14737, 286, 285.563, 25.8757, 16.9706, 0.437439, 0, 25.8757, 25.8764, 285.562, 25.8757, 25.8757, 25.8757, 25.8757, 25.8757, 25.8757, 25.8757, 25.8757, 25.8757, 25.8757, 25.8757, 25.8757, 25.8757, 25.8757, 25.8757
7.15526, 236, 255.309, 25.3055, 15.4272, -19.3094, 0, 25.3055, 25.3064, 255.309, 25.3055, 25.3055, 25.3055, 25.3055, 25.3055, 25.3055, 25.3055, 25.3055, 25.3055, 25.3055, 25.3055, 25.3055, 25.3055, 25.3055, 25.3055
7.16315, 238, 226.382, 24.774, 15.4919, 11.618, 0, 24.774, 24.7751, 226.381, 24.774, 24.774, 24.774, 24.774, 24.774, 24.774, 24.774, 24.774, 24.774, 24.774, 24.774, 24.774, 24.774, 24.774, 24.774
7.17104, 160, 199.178, 24.2795, 12.7279, -39.1776, 0, 24.2795, 24.281, 199.176, 24.2795, 24.2795, 24.2795, 24.2795, 24.2795, 24.2795, 24.2795, 24.2795, 24.2795, 24.2795, 24.2795, 24.2795, 24.2795, 24.2795, 24.2795
7.17893, 178, 173.987, 23.82, 13.4164, 4.01292, 0, 23.82, 23.8221, 173.985, 23.82, 23.82, 23.82, 23.82, 23.82, 23.82, 23.82, 23.82, 23.82, 23.82, 23.82, 23.82, 23.82, 23.82, 23.82
7.18681, 156, 151.002, 23.3928, 12.5698, 4.99774, 0, 23.3928, 23.3956, 150.999, 23.3928, 23.3928, 23.3928, 23.3928, 23.3928, 23.3928, 23.3928, 23.3928, 23.3928, 23.3928, 23.3928, 23.3928, 23.3928, 23.3928, 23.3928
7.1947, 124, 130.327, 22.9947, 11.225, -6.32697, 0, 22.9947, 22.9987, 130.323, 22.9947, 22.9947, 22.9947, 22.9947, 22.9947, 22.9947, 22.9947, 22.9947, 22.9947, 22.9947, 22.9947, 22.9947, 22.9947, 22.9947, 22.9947
7.20259, 118, 111.979, 22.6227, 10.9545, 6.02114, 0, 22.6227, 22.6282, 111.973, 22.6227, 22.6227, 22.6227, 22.6227, 22.6227, 22.6227, 22.6227, 22.6227, 22.6227, 22.6227, 22.6227, 22.6227, 22.6227, 22.6227, 22.6227
7.21048, 82, 95.9071, 22.2728, 9.16515, -13.9071, 0, 22.2728, 22.2805, 95.8994, 22.2728, 22.2728, 22.2728, 22.2728, 22.2728, 22.2728, 22.2728, 22.2728, 22.2728, 22.2728, 22.2728, 22.2728, 22.2728, 22.2728, 22.2728
7.21837, 78, 82.0045, 21.9414, 8.94427, -4.00455, 0, 21.9414, 21.9521, 81.9939, 21.9414, 21.9414, 21.9414, 21.9414, 21.9414, 21.9414, 21.9414, 21.9414, 21.9414, 21.9414, 21.9414, 21.9414, 21.9414, 21.9414, 21.9414
7.22626, 76, 70.1253, 21.6249, 8.83176, 5.87469, 0, 21.6249, 21.6396, 70.1106, 21.6249, 21.6249, 21.6249, 21.6249, 21.6249, 21.6249, 21.6249, 21.6249, 21.6249, 21.6249, 21.6249, 21.6249, 21.6249, 21.6249, 21.6249
7.23415, 70, 60.0905, 21.3199, 8.48528, 9.90952, 0, 21.3199, 21.34, 60.0704, 21.3199, 21.3199, 21.3199, 21.3199, 21.3199, 21.3199, 21.3199, 21.3199, 21.3199, 21.3199, 21.3199, 21.3199, 21.3199, 21.3199, 21.3199
7.24204, 50, 51.7074, 21.023, 7.2111, -1.70737, 0, 21.023, 21.0502, 51.6801, 21.023, 21.023, 21.023, 21.023, 21.023, 21.023, 21.023, 21.023, 21.023, 21.023, 21.023, 21.023, 21.023, 21.023, 21.023
7.24993, 34, 44.7784, 20.7313, 6, -10.7784, 0, 20.7313, 20.7679, 44.7418, 20.7313, 20.7313, 20.7313, 20.7313, 20.7313, 20.7313, 20.7313, 20.7313, 20.7313, 20.7313, 20.7313, 20.7313, 20.7313, 20.7313, 20.7313
7.25782, 28, 39.1068, 20.4417, 5.47723, -11.1068, 0, 20.4417, 20.4905, 39.0579, 20.4417, 20.4417, 20.4417, 20.4417, 20.4417, 20.4417, 20.4417, 20.4417, 20.4417, 20.4417, 20.4417, 20.4417, 20.4417, 20.4417, 20.4417
7.26571, 26, 34.5059, 20.1519, 5.2915, -8.50586, 0, 20.1519, 20.2164, 34.4414, 20.1519, 20.1519, 20.1519, 20.1519, 20.1519, 20.1519, 20.1519, 20.1519, 20.1519, 20.1519, 20.1519, 20.1519, 20.1519, 20.1519, 20.1519
7.2736, 16, 30.8032, 19.8603, 4.24264, -14.8032, 0, 19.8603, 19.9445, 30.7189, 19.8603, 19.8603, 19.8603, 19.8603, 19.8603, 19.8603, 19.8603, 19.8603, 19.8603, 19.8603, 19.8603, 19.8603, 19.8603, 19.8603, 19.8603
7.28149, 16, 27.844, 19.5654, 4.24264, -11.844, 0, 19.5654, 19.6744, 27.735, 19.5654, 19.5654, 19.5654, 19.5654, 19.5654, 19.5654, 19.5654, 19.5654, 19.5654, 19.5654, 19.5654, 19.5654, 19.5654, 19.5654, 19.5654
7.28938, 12, 25.4915, 19.2665, 3.74166, -13.4915, 0, 19.2665, 19.4061, 25.3519, 19.2665, 19.2665, 19.2665, 19.2665, 19.2665, 19.2665, 19.2665, 19.2665, 19.2665, 19.2665, 19.2665, 19.2665, 19.2665, 19.2665, 19.2665
7.29727, 26, 23.6268, 18.9618, 5.2915, 2.37317, 0, 18.9618, 19.1388, 23.4499, 18.9618, 18.9618, 18.9618, 18.9618, 18.9618, 18.9618, 18.9618, 18.9618, 18.9618, 18.9618, 18.9618, 18.9618, 18.9618, 18.9618, 18.9618
7.30516, 32, 22.1305, 18.6311, 5.83095, 9.86949, 0, 18.6311, 18.8531, 21.9085, 18.6311, 18.6311, 18.6311, 18.6311, 18.6311, 18.6311, 18.6311, 18.6311, 18.6311, 18.6311, 18.6311, 18.6311, 18.6311, 18.6311, 18.6311
7.31305, 14, 21.1035, 18.4582, 4, -7.10354, 0, 18.4582, 18.7338, 20.8279, 18.4582, 18.4582, 18.4582, 18.4582, 18.4582, 18.4582, 18.4582, 18.4582, 18.4582, 18.4582, 18.4582, 18.4582, 18.4582, 18.4582, 18.4582
7.32094, 24, 20.3207, 18.2854, 5.09902, 3.67934, 0, 18.2854, 18.624, 19.982, 18.2854, 18.2854, 18.2854, 18.2854, 18.2854, 18.2854, 18.2854, 18.2854, 18.2854, 18.2854, 18.2854, 18.2854, 18.2854, 18.2854, 18.2854
7.32883, 22, 19.7275, 18.1129, 4.89898, 2.27251, 0, 18.1129, 18.5246, 19.3158, 18.1129, 18.1129, 18.1129, 18.1129, 18.1129, 18.1129, 18.1129, 18.1129, 18.1129, 18.1129, 18.1129, 18.1129, 18.1129, 18.1129, 18.1129
7.33672, 20, 19.2806, 17.9408, 4.69042, 0.719393, 0, 17.9408, 18.4361, 18.7853, 17.9408, 17.9408, 17.9408, 17.9408, 17.9408, 17.9408, 17.9408, 17.9408, 17.9408, 17.9408, 17.9408, 17.9408, 17.9408, 17.9408, 17.9408
7.34461, 14, 18.9461, 17.7692, 4, -4.94607, 0, 17.7692, 18.3589, 18.3563, 17.7692, 17.7692, 17.7692, 17.7692, 17.7692, 17.7692, 17.7692, 17.7692, 17.7692, 17.7692, 17.7692, 17.7692, 17.7692, 17.7692, 17.7692
7.3525, 18, 18.6975, 17.5984, 4.47214, -0.697523, 0, 17.5984, 18.2933, 18.0027, 17.5984, 17.5984, 17.5984, 17.5984, 17.5984, 17.5984, 17.5984, 17.5984, 17.5984, 17.5984, 17.5984, 17.5984, 17.5984, 17.5984, 17.5984
7.36039, 12, 18.5144, 17.4286, 3.74166, -6.51437, 0, 17.4286, 18.2387, 17.7042, 17.4286, 17.4286, 17.4286, 17.4286, 17.4286, 17.4286, 17.4286, 17.4286, 17.4286, 17.4286, 17.4286, 17.4286, 17.4286, 17.4286, 17.4286
7.36828, 28, 18.3803, 17.2593, 5.47723, 9.61974, 0, 17.2593, 18.1941, 17.4455, 17.2593, 17.2593, 17.2593, 17.2593, 17.2593, 17.2593, 17.2593, 17.2593, 17.2593, 17.2593, 17.2593, 17.2593, 17.2593, 17.2594, 17.2593
7.37617, 18, 18.2828, 17.0909, 4.47214, -0.282791, 0, 17.0909, 18.1582, 17.2154, 17.0909, 17.0909, 17.0909, 17.0909, 17.0909, 17.0909, 17.0909, 17.0909, 17.0909, 17.0909, 17.0909, 17.0909, 17.0909, 17.091, 17.0909
7.38406, 12, 18.2583, 16.9696, 3.74166, -6.25826, 0, 16.9697, 18.1757, 17.0521, 16.9696, 16.9696, 16.9696, 16.9696, 16.9696, 16.9696, 16.9696, 16.9696, 16.9696, 16.9696, 16.9697, 16.9696, 16.9696, 16.9697, 16.9696
7.39195, 20, 18.2511, 16.8482, 4.69042, 1.74885, 0, 16.8482, 18.1969, 16.9024, 16.8482, 16.8482, 16.8482, 16.8482, 16.8482, 16.8482, 16.8482, 16.8482, 16.8482, 16.8482, 16.8482, 16.8482, 16.8482, 16.8483, 16.8482
7.39984, 10, 18.2552, 16.7273, 3.4641, -8.25516, 0, 16.7273, 18.2198, 16.7624, 16.7273, 16.7273, 16.7273, 16.7273, 16.7273, 16.7273, 16.7273, 16.7273, 16.7273, 16.7273, 16.7273, 16.7273, 16.7273, 16.7274, 16.7273
7.40773, 24, 18.2902, 16.6326, 5.09902, 5.7098, 0, 16.6326, 18.2673, 16.6553, 16.6326, 16.6326, 16.6326, 16.6326, 16.6326, 16.6326, 16.6326, 16.6326, 16.6326, 16.6326, 16.6326, 16.6326, 16.6326, 16.6328, 16.6326
7.41562, 12, 18.3247, 16.538, 3.74166, -6.32466, 0, 16.538, 18.3099, 16.5524, 16.538, 16.538, 16.538, 16.538, 16.538, 16.538, 16.538, 16.538, 16.538, 16.538, 16.538, 16.538, 16.538, 16.5383, 16.538
7.42351, 20, 18.354, 16.4436, 4.69042, 1.64598, 0, 16.4436, 18.3445, 16.4528, 16.4436, 16.4436, 16.4436, 16.4436, 16.4436, 16.4436, 16.4436, 16.4436, 16.4436, 16.4436, 16.4436, 16.4436, 16.4436, 16.444, 16.4436
7.4314, 14, 18.3742, 16.3498, 4, -4.37424, 0, 16.3498, 18.368, 16.3555, 16.3498, 16.3498, 16.3498, 16.3498, 16.3498, 16.3498, 16.3498, 16.3498, 16.3498, 16.3498, 16.3498, 16.3498, 16.3498, 16.3503, 16.3498
7.43929, 14, 18.381, 16.256, 4, -4.381, 0, 16.256, 18.3768, 16.2595, 16.256, 16.256, 16.256, 16.256, 16.256, 16.256, 16.256, 16.256, 16.256, 16.256, 16.256, 16.256, 16.256, 16.2566, 16.256
7.44718, 22, 18.3712, 16.1624, 4.89898, 3.62876, 0, 16.1624, 18.3682, 16.1646, 16.1624, 16.1624, 16.1624, 16.1624, 16.1624, 16.1624, 16.1624, 16.1624, 16.1624, 16.1624, 16.1624, 16.1624, 16.1624, 16.1633, 16.1624
7.45507, 26, 18.3425, 16.0693, 5.2915, 7.65753, 0, 16.0694, 18.34, 16.0707, 16.0693, 16.0693, 16.0693, 16.0693, 16.0693, 16.0693, 16.0693, 16.0693, 16.0693, 16.0693, 16.0694, 16.0693, 16.0693, 16.0705, 16.0693
7.46296, 20, 18.2913, 15.9754, 4.69042, 1.70875, 0, 15.9754, 18.2889, 15.9762, 15.9754, 15.9754, 15.9754, 15.9754, 15.9754, 15.9754, 15.9754, 15.9754, 15.9754, 15.9754, 15.9754, 15.9754, 15.9754, 15.977, 15.9754
7.47085, 18, 18.2156, 15.88, 4.47214, -0.215578, 0, 15.88, 18.2131, 15.8805, 15.88, 15.88, 15.88, 15.88, 15.88, 15.88, 15.88, 15.88, 15.88, 15.88, 15.88, 15.88, 15.88, 15.882, 15.88
7.47874, 20, 18.1138, 15.782, 4.69042, 1.88622, 0, 15.782, 18.111, 15.7823, 15.782, 15.782, 15.782, 15.782, 15.782, 15.782, 15.782, 15.782, 15.782, 15.782, 15.782, 15.782, 15.782, 15.7845, 15.782
7.48663, 16, 17.9858, 15.6812, 4.24264, -1.98578, 0, 15.6812, 17.9824, 15.6814, 15.6812, 15.6812, 15.6812, 15.6812, 15.6812, 15.6812, 15.6812, 15.6812, 15.6812, 15.6812, 15.6812, 15.6812, 15.6812, 15.6844, 15.6812
7.49451, 24, 17.8328, 15.5781, 5.09902, 6.16716, 0, 15.5781, 17.8288, 15.5782, 15.5781, 15.5781, 15.5781, 15.5781, 15.5781, 15.5781, 15.5781, 15.5781, 15.5781, 15.5781, 15.5781, 15.5781, 15.5781, 15.5821, 15.5781
7.5024, 20, 17.6557, 15.4718, 4.69042, 2.3443, 0, 15.4718, 17.6507, 15.4718, 15.4718, 15.4718, 15.4718, 15.4718, 15.4718, 15.4718, 15.4718, 15.4718, 15.4718, 15.4718, 15.4718, 15.4718, 15.4718, 15.4767, 15.4718
7.51029, 22, 17.4564, 15.3621, 4.89898, 4.54362, 0, 15.3621, 17.4504, 15.3622, 15.3621, 15.3621, 15.3621, 15.3621, 15.3621, 15.3621, 15.3621, 15.3621, 15.3621, 15.3621, 15.3621, 15.3621, 15.3621, 15.3681, 15.3621
7.51818, 20, 17.2368, 15.2485, 4.69042, 2.76321, 0, 15.2485, 17.2295, 15.2485, 15.2485, 15.2485, 15.2485, 15.2485, 15.2485, 15.2485, 15.2485, 15.2485, 15.2485, 15.2485, 15.2485, 15.2485, 15.2485, 15.2557, 15.2485
7.52607, 24, 17.0001, 15.131, 5.09902, 6.99991, 0, 15.131, 16.9914, 15.131, 15.131, 15.131, 15.131, 15.131, 15.131, 15.131, 15.131, 15.131, 15.131, 15.131, 15.131, 15.131, 15.131, 15.1396, 15.131
7.53396, 32, 16.7506, 15.0108, 5.83095, 15.2494, 0, 15.0108, 16.7404, 15.0108, 15.0108, 15.0108, 15.0108, 15.0108, 15.0108, 15.0108, 15.0108, 15.0108, 15.0108, 15.0108, 15.0108, 15.0108, 15.0108, 15.021, 15.0108
7.54185, 14, 16.4926, 14.8888, 4, -2.49262, 0, 14.8888, 16.4807, 14.8888, 14.8888, 14.8888, 14.8888, 14.8888, 14.8888, 14.8888, 14.8888, 14.8888, 14.8888, 14.8888, 14.8888, 14.8888, 14.8888, 14.9008, 14.8888
7.54974, 12, 16.2289, 14.7647, 3.74166, -4.22892, 0, 14.7647, 16.2151, 14.7647, 14.7647, 14.7647, 14.7647, 14.7647, 14.7647, 14.7647, 14.7647, 14.7647, 14.7647, 14.7647, 14.7647, 14.7647, 14.7647, 14.7786, 14.7647
7.55763, 14, 15.9631, 14.639, 4, -1.96313, 0, 14.639, 15.9472, 14.639, 14.639, 14.639, 14.639, 14.639, 14.639, 14.639, 14.639, 14.639, 14.639, 14.639, 14.639, 14.639, 14.639, 14.6549, 14.639
7.56552, 24, 15.6991, 14.5128, 5.09902, 8.30092, 0, 14.5128, 15.6811, 14.5128, 14.5128, 14.5128, 14.5128, 14.5128, 14.5128, 14.5128, 14.5128, 14.5128, 14.5128, 14.5128, 14.5128, 14.5128, 14.5128, 14.5308, 14.5128
7.57341, 18, 15.4402, 14.3872, 4.47214, 2.55978, 0, 14.3872, 15.42, 14.3872, 14.3872, 14.3872, 14.3872, 14.3872, 14.3872, 14.3872, 14.3872, 14.3872, 14.3872, 14.3872, 14.3872, 14.3872, 14.3872, 14.4074, 14.3872
7.5813, 22, 15.1879, 14.2614, 4.89898, 6.81205, 0, 14.2614, 15.1655, 14.2614, 14.2614, 14.2614, 14.2614, 14.2614, 14.2614, 14.2614, 14.2614, 14.2614, 14.2614, 14.2614, 14.2614, 14.2614, 14.2614, 14.2839, 14.2614
7.58919, 24, 14.9439, 14.1358, 5.09902, 9.05606, 0, 14.1358, 14.9192, 14.1358, 14.1358, 14.1358, 14.1358, 14.1358, 14.1358, 14.1358, 14.1358, 14.1358, 14.1358, 14.1358, 14.1358, 14.1358, 14.1358, 14.1605, 14.1358
7.59708, 18, 14.7098, 14.0107, 4.47214, 3.29022, 0, 14.0107, 14.6829, 14.0107, 14.0107, 14.0107, 14.0107, 14.0107, 14.0107, 14.0107, 14.0107, 14.0107, 14.0107, 14.0107, 14.0107, 14.0107, 14.0107, 14.0376, 14.0107
7.60497, 4, 14.4867, 13.8867, 2.44949, -10.4867, 0, 13.8867, 14.4578, 13.8867, 13.8867, 13.8867, 13.8867, 13.8867, 13.8867, 13.8867, 13.8867, 13.8867, 13.8867, 13.8867, 13.8867, 13.8867, 13.8867, 13.9156, 13.8867
7.61286, 14, 14.2739, 13.7627, 4, -0.273877, 0, 13.7627, 14.243, 13.7627, 13.7627, 13.7627, 13.7627, 13.7627, 13.7627, 13.7627, 13.7627, 13.7627, 13.7627, 13.7627, 13.7627, 13.7627, 13.7627, 13.7935, 13.7627
7.62075, 8, 14.0718, 13.6392, 3.16228, -6.07182, 0, 13.6392, 14.0393, 13.6392, 13.6392, 13.6392, 13.6392, 13.6392, 13.6392, 13.6392, 13.6392, 13.6392, 13.6392, 13.6392, 13.6392, 13.6392, 13.6392, 13.6718, 13.6392
7.62864, 20, 13.8808, 13.517, 4.69042, 6.11916, 0, 13.517, 13.8468, 13.517, 13.517, 13.517, 13.517, 13.517, 13.517, 13.517, 13.517, 13.517, 13.517, 13.517, 13.517, 13.517, 13.517, 13.5509, 13.517
