   PIQUANT 0.0.0-main  ps__0293_0692986818_000rfs_shot_59.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Mn_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0328711, 118, 0, 0, 10.9545, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0249717, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0170723, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00917295, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00127355, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00662585, 0, 3.11262e-25, 0, 1.41421, -3.11262e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.76977e-28, 0, 0, 1.13917e-30, 1.34239e-29, 0, 3.1047e-25, 0, 0, 0
0.0145253, 0, 1.03929e-24, 0, 1.41421, -1.03929e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.59427e-27, 0, 0, 3.84535e-30, 4.72346e-29, 0, 1.03664e-24, 0, 0, 0
0.0224246, 0, 3.3142e-24, 0, 1.41421, -3.3142e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.27291e-27, 0, 0, 1.24043e-29, 1.57356e-28, 0, 3.30575e-24, 0, 0, 0
0.0303241, 0, 1.01626e-23, 0, 1.41421, -1.01626e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53678e-26, 0, 0, 3.84897e-29, 5.00994e-28, 0, 1.01367e-23, 0, 0, 0
0.0382234, 0, 3.01145e-23, 0, 1.41421, -3.01145e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.51718e-26, 0, 0, 1.15442e-28, 1.53454e-27, 0, 3.00377e-23, 0, 0, 0
