   PIQUANT 0.0.0-main  ps__0846_0742001877_000BHVO2_shot_9.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.146424, 0, 3.66118e-12, 0, 1.41421, -3.66118e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.20042e-15, 0, 0, 7.20984e-17, 0, 0, 3.65291e-12, 0, 0, 0
0.15429, 0, 5.86444e-12, 0, 1.41421, -5.86444e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31356e-14, 0, 0, 1.17991e-16, 0, 0, 5.85118e-12, 0, 0, 0
0.162157, 0, 9.33714e-12, 0, 1.41421, -9.33714e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09146e-14, 0, 0, 1.92039e-16, 0, 0, 9.31603e-12, 0, 0, 0
0.170023, 0, 1.47774e-11, 0, 1.41421, -1.47774e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.31017e-14, 0, 0, 3.10872e-16, 0, 0, 1.4744e-11, 0, 0, 0
0.17789, 0, 2.32488e-11, 0, 1.41421, -2.32488e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.208e-14, 0, 0, 5.00581e-16, 0, 0, 2.31962e-11, 0, 0, 0
0.185756, 0, 3.63604e-11, 0, 1.41421, -3.63604e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.14565e-14, 0, 0, 8.01915e-16, 0, 0, 3.62782e-11, 0, 0, 0
0.193623, 0, 5.65328e-11, 0, 1.41421, -5.65328e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26657e-13, 0, 0, 1.27819e-15, 0, 0, 5.64049e-11, 0, 0, 0
0.201489, 0, 8.73833e-11, 0, 1.41421, -8.73833e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95795e-13, 0, 0, 2.02739e-15, 0, 0, 8.71855e-11, 0, 0, 0
0.209356, 0, 1.34284e-10, 0, 1.41421, -1.34284e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.00919e-13, 0, 0, 3.20053e-15, 0, 0, 1.3398e-10, 0, 0, 0
0.217222, 0, 2.05165e-10, 0, 1.41421, -2.05165e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.59825e-13, 0, 0, 5.02951e-15, 0, 0, 2.047e-10, 0, 0, 0
0.225088, 0, 3.11654e-10, 0, 1.41421, -3.11654e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.98625e-13, 0, 0, 7.8693e-15, 0, 0, 3.10948e-10, 0, 0, 0
0.232955, 0, 4.70703e-10, 0, 1.41421, -4.70703e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0554e-12, 0, 0, 1.22616e-14, 0, 0, 4.69636e-10, 0, 0, 0
0.240821, 0, 7.06865e-10, 0, 1.41421, -7.06865e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58536e-12, 0, 0, 1.9031e-14, 0, 0, 7.05261e-10, 0, 0, 0
0.248688, 0, 1.05548e-09, 0, 1.41421, -1.05548e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.36803e-12, 0, 0, 2.94307e-14, 0, 0, 1.05309e-09, 0, 0, 0
0.256554, 0, 1.56713e-09, 0, 1.41421, -1.56713e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.51736e-12, 0, 0, 4.53618e-14, 0, 0, 1.56356e-09, 0, 0, 0
0.264421, 0, 2.31368e-09, 9.80909e-44, 1.41421, -2.31368e-09, 0, 9.80909e-44, 9.80909e-44, 9.80909e-44, 9.80909e-44, 9.80909e-44, 9.80909e-44, 9.80909e-44, 9.80909e-44, 9.80909e-44, 9.80909e-44, 9.80909e-44, 9.80909e-44, 5.19552e-12, 9.80909e-44, 9.80909e-44, 6.97055e-14, 9.80909e-44, 9.80909e-44, 2.30842e-09, 9.80909e-44, 9.80909e-44, 9.80909e-44
0.272287, 0, 3.39675e-09, 1.89876e-42, 1.41421, -3.39675e-09, 0, 1.89876e-42, 1.89876e-42, 1.89876e-42, 1.89876e-42, 1.89876e-42, 1.89876e-42, 1.89876e-42, 1.89876e-42, 1.89876e-42, 1.89876e-42, 1.89876e-42, 1.89876e-42, 7.63206e-12, 1.89876e-42, 1.89876e-42, 1.06826e-13, 1.89876e-42, 1.89876e-42, 3.38901e-09, 1.89876e-42, 1.89876e-42, 1.89876e-42
0.280154, 0, 4.9595e-09, 1.80477e-40, 1.41421, -4.9595e-09, 0, 1.80477e-40, 1.80477e-40, 1.80477e-40, 1.80477e-40, 1.80477e-40, 1.80477e-40, 1.80477e-40, 1.80477e-40, 1.80477e-40, 1.80477e-40, 1.80477e-40, 1.80477e-40, 1.11514e-11, 1.80477e-40, 1.80477e-40, 1.63629e-13, 1.80477e-40, 1.80477e-40, 4.94818e-09, 1.80477e-40, 1.80477e-40, 1.80477e-40
0.28802, 0, 7.20013e-09, 2.20523e-39, 1.41421, -7.20013e-09, 0, 2.20523e-39, 2.20523e-39, 2.20523e-39, 2.20523e-39, 2.20523e-39, 2.20523e-39, 2.20523e-39, 2.20523e-39, 2.20523e-39, 2.20523e-39, 2.20523e-39, 2.20523e-39, 1.62028e-11, 2.20523e-39, 2.20523e-39, 2.49699e-13, 2.20523e-39, 2.20523e-39, 7.18368e-09, 2.20523e-39, 2.20523e-39, 2.20523e-39
0.295887, 0, 1.03953e-08, 2.42524e-38, 1.41421, -1.03953e-08, 0, 2.42524e-38, 2.42524e-38, 2.42524e-38, 2.42524e-38, 2.42524e-38, 2.42524e-38, 2.42524e-38, 2.42524e-38, 2.42524e-38, 2.42524e-38, 2.42524e-38, 2.42524e-38, 2.34158e-11, 2.42524e-38, 2.42524e-38, 3.80436e-13, 2.42524e-38, 2.42524e-38, 1.03715e-08, 2.42524e-38, 2.42524e-38, 2.42524e-38
0.303753, 0, 1.49258e-08, 2.41258e-37, 1.41421, -1.49258e-08, 0, 2.41258e-37, 2.41258e-37, 2.41258e-37, 2.41258e-37, 2.41258e-37, 2.41258e-37, 2.41258e-37, 2.41258e-37, 2.41258e-37, 2.41258e-37, 2.41258e-37, 2.41258e-37, 3.36594e-11, 2.41258e-37, 2.41258e-37, 5.78914e-13, 2.41258e-37, 2.41258e-37, 1.48916e-08, 2.41258e-37, 2.41258e-37, 2.41258e-37
0.31162, 0, 2.13135e-08, 2.18228e-36, 1.41421, -2.13135e-08, 0, 2.18228e-36, 2.18228e-36, 2.18228e-36, 2.18228e-36, 2.18228e-36, 2.18228e-36, 2.18228e-36, 2.18228e-36, 2.18228e-36, 2.18228e-36, 2.18228e-36, 2.18228e-36, 4.81289e-11, 2.18228e-36, 2.18228e-36, 8.80169e-13, 2.18228e-36, 2.18228e-36, 2.12645e-08, 2.18228e-36, 2.18228e-36, 2.18228e-36
0.319486, 0, 3.02694e-08, 1.80454e-35, 1.41421, -3.02694e-08, 0, 1.80454e-35, 1.80454e-35, 1.80454e-35, 1.80454e-35, 1.80454e-35, 1.80454e-35, 1.80454e-35, 1.80454e-35, 1.80454e-35, 1.80454e-35, 1.80454e-35, 1.80454e-35, 6.84593e-11, 1.80454e-35, 1.80454e-35, 1.33745e-12, 1.80454e-35, 1.80454e-35, 3.01996e-08, 1.80454e-35, 1.80454e-35, 1.80454e-35
0.327352, 0, 4.27558e-08, 1.37069e-34, 1.41421, -4.27558e-08, 0, 1.37069e-34, 1.37069e-34, 1.37069e-34, 1.37069e-34, 1.37069e-34, 1.37069e-34, 1.37069e-34, 1.37069e-34, 1.37069e-34, 1.37069e-34, 1.37069e-34, 1.37069e-34, 9.6875e-11, 1.37069e-34, 1.37069e-34, 2.03177e-12, 1.37069e-34, 1.37069e-34, 4.26568e-08, 1.37069e-34, 1.37069e-34, 1.37069e-34
0.335219, 0, 6.00679e-08, 9.60597e-34, 1.41421, -6.00679e-08, 0, 9.60597e-34, 9.60597e-34, 9.60597e-34, 9.60597e-34, 9.60597e-34, 9.60597e-34, 9.60597e-34, 9.60597e-34, 9.60597e-34, 9.60597e-34, 9.60597e-34, 9.60597e-34, 1.36387e-10, 9.60597e-34, 9.60597e-34, 3.08641e-12, 9.60597e-34, 9.60597e-34, 5.99284e-08, 9.60597e-34, 9.60597e-34, 9.60597e-34
0.343085, 0, 8.39383e-08, 6.55376e-33, 1.41421, -8.39383e-08, 0, 6.55376e-33, 6.55376e-33, 6.55376e-33, 6.55376e-33, 6.55376e-33, 6.55376e-33, 6.55376e-33, 6.55376e-33, 6.55376e-33, 6.55376e-33, 6.55376e-33, 6.55376e-33, 1.91048e-10, 6.55376e-33, 6.55376e-33, 4.68906e-12, 6.55376e-33, 6.55376e-33, 8.37426e-08, 6.55376e-33, 6.55376e-33, 6.55376e-33
0.350952, 0, 1.16671e-07, 4.15586e-32, 1.41421, -1.16671e-07, 0, 4.15586e-32, 4.15586e-32, 4.15586e-32, 4.15586e-32, 4.15586e-32, 4.15586e-32, 4.15586e-32, 4.15586e-32, 4.15586e-32, 4.15586e-32, 4.15586e-32, 4.15586e-32, 2.66291e-10, 4.15586e-32, 4.15586e-32, 7.12545e-12, 4.15586e-32, 4.15586e-32, 1.16398e-07, 4.15586e-32, 4.15586e-32, 4.15586e-32
0.358818, 0, 1.61313e-07, 2.47152e-31, 1.41421, -1.61313e-07, 0, 2.47152e-31, 2.47152e-31, 2.47152e-31, 2.47152e-31, 2.47152e-31, 2.47152e-31, 2.47152e-31, 2.47152e-31, 2.47152e-31, 2.47152e-31, 2.47152e-31, 2.47152e-31, 3.69356e-10, 2.47152e-31, 2.47152e-31, 1.08302e-11, 2.47152e-31, 2.47152e-31, 1.60933e-07, 2.47152e-31, 2.47152e-31, 2.47152e-31
0.366685, 0, 2.21866e-07, 1.40052e-30, 1.41421, -2.21866e-07, 0, 1.40052e-30, 1.40052e-30, 1.40052e-30, 1.40052e-30, 1.40052e-30, 1.40052e-30, 1.40052e-30, 1.40052e-30, 1.40052e-30, 1.40052e-30, 1.40052e-30, 1.40052e-30, 5.09854e-10, 1.40052e-30, 1.40052e-30, 1.64639e-11, 1.40052e-30, 1.40052e-30, 2.2134e-07, 1.40052e-30, 1.40052e-30, 1.40052e-30
0.374551, 0, 3.03563e-07, 7.46668e-30, 1.41421, -3.03563e-07, 0, 7.46668e-30, 7.46668e-30, 7.46668e-30, 7.46668e-30, 7.46668e-30, 7.46668e-30, 7.46668e-30, 7.46668e-30, 7.46668e-30, 7.46668e-30, 7.46668e-30, 7.46668e-30, 7.00476e-10, 7.46668e-30, 7.46668e-30, 2.50284e-11, 7.46668e-30, 7.46668e-30, 3.02837e-07, 7.46668e-30, 7.46668e-30, 7.46668e-30
0.382418, 0, 4.13197e-07, 3.73864e-29, 1.41421, -4.13197e-07, 0, 3.73864e-29, 3.73864e-29, 3.73864e-29, 3.73864e-29, 3.73864e-29, 3.73864e-29, 3.73864e-29, 3.73864e-29, 3.73864e-29, 3.73864e-29, 3.73864e-29, 3.73864e-29, 9.57914e-10, 3.73864e-29, 3.73864e-29, 3.80403e-11, 3.73864e-29, 3.73864e-29, 4.12201e-07, 3.73864e-29, 3.73864e-29, 3.73864e-29
0.390284, 0, 5.59547e-07, 1.76566e-28, 1.41421, -5.59547e-07, 0, 1.76566e-28, 1.76566e-28, 1.76566e-28, 1.76566e-28, 1.76566e-28, 1.76566e-28, 1.76566e-28, 1.76566e-28, 1.76566e-28, 1.76566e-28, 1.76566e-28, 1.76566e-28, 1.30402e-09, 1.76566e-28, 1.76566e-28, 5.77887e-11, 1.76566e-28, 1.76566e-28, 5.58185e-07, 1.76566e-28, 1.76566e-28, 1.76566e-28
0.398151, 0, 7.53885e-07, 7.92999e-28, 1.41421, -7.53885e-07, 0, 7.92999e-28, 7.92999e-28, 7.92999e-28, 7.92999e-28, 7.92999e-28, 7.92999e-28, 7.92999e-28, 7.92999e-28, 7.92999e-28, 7.92999e-28, 7.92999e-28, 7.92999e-28, 1.76727e-09, 7.92999e-28, 7.92999e-28, 8.77173e-11, 7.92999e-28, 7.92999e-28, 7.5203e-07, 7.92999e-28, 7.92999e-28, 7.92999e-28
0.406017, 0, 1.01061e-06, 3.38194e-27, 1.41421, -1.01061e-06, 0, 3.38194e-27, 3.38194e-27, 3.38194e-27, 3.38194e-27, 3.38194e-27, 3.38194e-27, 3.38194e-27, 3.38194e-27, 3.38194e-27, 3.38194e-27, 3.38194e-27, 3.38194e-27, 2.38467e-09, 3.38194e-27, 3.38194e-27, 1.32988e-10, 3.38194e-27, 3.38194e-27, 1.00809e-06, 3.38194e-27, 3.38194e-27, 3.38194e-27
0.413884, 0, 1.348e-06, 1.37084e-26, 1.41421, -1.348e-06, 0, 1.37084e-26, 1.37084e-26, 1.37084e-26, 1.37084e-26, 1.37084e-26, 1.37084e-26, 1.37084e-26, 1.37084e-26, 1.37084e-26, 1.37084e-26, 1.37084e-26, 1.37084e-26, 3.20402e-09, 1.37084e-26, 1.37084e-26, 2.01301e-10, 1.37084e-26, 1.37084e-26, 1.34459e-06, 1.37084e-26, 1.37084e-26, 1.37084e-26
0.42175, 0, 1.78914e-06, 5.29276e-26, 1.41421, -1.78914e-06, 0, 5.29276e-26, 5.29276e-26, 5.29276e-26, 5.29276e-26, 5.29276e-26, 5.29276e-26, 5.29276e-26, 5.29276e-26, 5.29276e-26, 5.29276e-26, 5.29276e-26, 5.29276e-26, 4.2869e-09, 5.29276e-26, 5.29276e-26, 3.04097e-10, 5.29276e-26, 5.29276e-26, 1.78455e-06, 5.29276e-26, 5.29276e-26, 5.29276e-26
0.429617, 0, 2.36304e-06, 1.95074e-25, 1.41421, -2.36304e-06, 0, 1.95074e-25, 1.95074e-25, 1.95074e-25, 1.95074e-25, 1.95074e-25, 1.95074e-25, 1.95074e-25, 1.95074e-25, 4.34272e-13, 1.95074e-25, 1.95074e-25, 1.95074e-25, 5.71229e-09, 1.95074e-25, 1.95074e-25, 4.5828e-10, 1.95074e-25, 1.95074e-25, 2.35687e-06, 1.95074e-25, 1.95074e-25, 1.95074e-25
0.437483, 0, 3.10591e-06, 6.87884e-25, 1.41421, -3.10591e-06, 0, 6.87884e-25, 6.87884e-25, 6.87884e-25, 6.87884e-25, 6.87884e-25, 6.87884e-25, 6.87884e-25, 6.87884e-25, 1.35707e-12, 6.87884e-25, 6.87884e-25, 6.87884e-25, 7.58107e-09, 6.87884e-25, 6.87884e-25, 6.88693e-10, 6.87884e-25, 6.87884e-25, 3.09763e-06, 6.87884e-25, 6.87884e-25, 6.87884e-25
0.445349, 0, 4.07216e-06, 2.35394e-24, 1.41421, -4.07216e-06, 0, 4.37419e-14, 2.81063e-13, 7.19994e-10, 1.23379e-11, 2.04561e-12, 3.33809e-10, 2.02878e-09, 9.70216e-11, 2.29399e-11, 6.1641e-11, 1.10947e-10, 5.14468e-09, 1.00218e-08, 2.27178e-10, 5.69046e-12, 1.03165e-09, 9.17486e-13, 5.89416e-15, 4.05214e-06, 2.35394e-24, 2.35394e-24, 1.9967e-10
0.453216, 0, 5.32202e-06, 3.54821e-09, 1.41421, -5.32202e-06, 3.54821e-09, 3.54834e-09, 3.54908e-09, 5.78927e-09, 3.58661e-09, 3.55457e-09, 4.58723e-09, 9.86301e-09, 3.8502e-09, 3.61659e-09, 3.74007e-09, 3.89354e-09, 1.95616e-08, 1.67454e-08, 4.25532e-09, 3.56592e-09, 5.08816e-09, 3.55909e-09, 3.54823e-09, 5.27936e-06, 3.54821e-09, 3.54821e-09, 4.1697e-09
0.461082, 0, 6.93505e-06, 1.10325e-08, 1.41421, -6.93505e-06, 1.10325e-08, 1.10328e-08, 1.10346e-08, 1.64186e-08, 1.11248e-08, 1.10478e-08, 1.35296e-08, 2.62092e-08, 1.17583e-08, 1.11946e-08, 1.14936e-08, 1.18625e-08, 4.95184e-08, 2.83452e-08, 1.2732e-08, 1.10751e-08, 1.33223e-08, 1.10728e-08, 1.10326e-08, 6.84834e-06, 1.10325e-08, 1.10325e-08, 1.25262e-08
0.468949, 0, 9.0209e-06, 2.64727e-08, 1.41421, -9.0209e-06, 2.64727e-08, 2.64735e-08, 2.64773e-08, 3.82377e-08, 2.66744e-08, 2.65062e-08, 3.19273e-08, 5.96238e-08, 2.80581e-08, 2.68243e-08, 2.748e-08, 2.82857e-08, 1.10539e-07, 4.90992e-08, 3.01849e-08, 2.65657e-08, 2.98632e-08, 2.65794e-08, 2.64728e-08, 8.84827e-06, 2.64727e-08, 2.64727e-08, 2.97354e-08
0.476815, 0, 1.17297e-05, 5.77523e-08, 1.41421, -1.17297e-05, 5.77523e-08, 5.77538e-08, 5.77619e-08, 8.22224e-08, 5.81717e-08, 5.78219e-08, 6.90973e-08, 1.26703e-07, 6.10498e-08, 5.84803e-08, 5.98473e-08, 6.1523e-08, 2.32602e-07, 8.72141e-08, 6.54733e-08, 5.79457e-08, 6.27502e-08, 5.80002e-08, 5.77525e-08, 1.13903e-05, 5.77523e-08, 5.77523e-08, 6.45384e-08
0.484682, 0, 1.5277e-05, 1.19988e-07, 1.41421, -1.5277e-05, 1.19988e-07, 1.19991e-07, 1.20008e-07, 1.69321e-07, 1.20834e-07, 1.20128e-07, 1.4286e-07, 2.58996e-07, 1.26636e-07, 1.2145e-07, 1.24212e-07, 1.2759e-07, 4.7249e-07, 1.5821e-07, 1.35554e-07, 1.20378e-07, 1.27321e-07, 1.20526e-07, 1.19989e-07, 1.46166e-05, 1.19988e-07, 1.19988e-07, 1.33669e-07
0.492548, 0, 1.99834e-05, 2.41664e-07, 1.41421, -1.99834e-05, 2.41664e-07, 2.4167e-07, 2.41702e-07, 3.38812e-07, 2.43329e-07, 2.4194e-07, 2.86705e-07, 5.15404e-07, 2.54755e-07, 2.44892e-07, 2.49982e-07, 2.56634e-07, 9.35827e-07, 2.9107e-07, 2.72317e-07, 2.42432e-07, 2.52369e-07, 2.42781e-07, 2.41665e-07, 1.87121e-05, 2.41664e-07, 2.41664e-07, 2.68606e-07
0.500415, 0, 2.63402e-05, 4.75466e-07, 1.41421, -2.63402e-05, 4.75466e-07, 4.75477e-07, 4.75539e-07, 6.63e-07, 4.78679e-07, 4.75998e-07, 5.62412e-07, 1.00389e-06, 5.00737e-07, 4.82104e-07, 4.91521e-07, 5.04364e-07, 1.81548e-06, 5.39098e-07, 5.34638e-07, 4.76948e-07, 4.91014e-07, 4.77715e-07, 4.75467e-07, 2.39225e-05, 4.75466e-07, 4.75466e-07, 5.27473e-07
0.508281, 0, 3.51267e-05, 9.17075e-07, 1.41421, -3.51267e-05, 9.17075e-07, 9.17097e-07, 9.17214e-07, 1.27258e-06, 9.23167e-07, 9.18085e-07, 1.0819e-06, 1.9188e-06, 9.6498e-07, 9.34748e-07, 9.47511e-07, 9.71856e-07, 3.45729e-06, 9.98737e-07, 1.02925e-06, 9.19885e-07, 9.39542e-07, 9.21495e-07, 9.17078e-07, 3.05843e-05, 9.17075e-07, 9.17075e-07, 1.01566e-06
0.516148, 0, 4.75843e-05, 1.73706e-06, 1.41421, -4.75843e-05, 1.73706e-06, 1.7371e-06, 1.73732e-06, 2.39942e-06, 1.74841e-06, 1.73894e-06, 2.04415e-06, 3.60345e-06, 1.82632e-06, 1.77646e-06, 1.79377e-06, 1.83913e-06, 6.46993e-06, 1.84149e-06, 1.94605e-06, 1.74229e-06, 1.76936e-06, 1.74557e-06, 1.73707e-06, 3.91715e-05, 1.73706e-06, 1.73706e-06, 1.92075e-06
0.524014, 0, 6.57241e-05, 3.2339e-06, 1.41421, -6.57241e-05, 3.2339e-06, 3.23398e-06, 3.23438e-06, 4.44743e-06, 3.2547e-06, 3.23735e-06, 3.79653e-06, 6.65336e-06, 3.39743e-06, 3.31537e-06, 3.3378e-06, 3.4209e-06, 1.19051e-05, 3.36697e-06, 3.6168e-06, 3.24349e-06, 3.28009e-06, 3.24999e-06, 3.23391e-06, 5.03722e-05, 3.2339e-06, 3.2339e-06, 3.57044e-06
0.531881, 0, 9.28014e-05, 5.92041e-06, 1.41421, -9.28014e-05, 5.92041e-06, 5.92054e-06, 5.92126e-06, 8.10732e-06, 5.95788e-06, 5.92662e-06, 6.93432e-06, 1.20826e-05, 6.2151e-06, 6.08191e-06, 6.10763e-06, 6.2574e-06, 2.15469e-05, 6.08938e-06, 6.61044e-06, 5.93769e-06, 5.98608e-06, 5.95028e-06, 5.92042e-06, 6.52084e-05, 5.92041e-06, 5.92041e-06, 6.52689e-06
0.539747, 0, 0.000134061, 1.06613e-05, 1.41421, -0.000134061, 1.06613e-05, 1.06615e-05, 1.06628e-05, 1.45385e-05, 1.07277e-05, 1.06723e-05, 1.24589e-05, 2.15864e-05, 1.11837e-05, 1.09685e-05, 1.09932e-05, 1.12587e-05, 3.83657e-05, 1.08751e-05, 1.18846e-05, 1.06919e-05, 1.07542e-05, 1.07158e-05, 1.06613e-05, 8.52279e-05, 1.06613e-05, 1.06613e-05, 1.17365e-05
0.547613, 0, 0.00019789, 1.88877e-05, 1.41421, -0.00019789, 1.88877e-05, 1.88881e-05, 1.88903e-05, 2.56512e-05, 1.90036e-05, 1.89069e-05, 2.20234e-05, 3.79457e-05, 1.97991e-05, 1.94644e-05, 1.94667e-05, 1.99299e-05, 6.72159e-05, 1.91573e-05, 2.10217e-05, 1.89411e-05, 1.90183e-05, 1.89858e-05, 1.88877e-05, 0.000112796, 1.88877e-05, 1.88877e-05, 2.07633e-05
0.55548, 0, 0.00029753, 3.29243e-05, 1.41421, -0.00029753, 3.29243e-05, 3.2925e-05, 3.29288e-05, 4.45343e-05, 3.31232e-05, 3.29573e-05, 3.8307e-05, 6.56388e-05, 3.44888e-05, 3.39925e-05, 3.39182e-05, 3.47133e-05, 0.000115883, 3.32632e-05, 3.65876e-05, 3.3016e-05, 3.31071e-05, 3.30978e-05, 3.29244e-05, 0.00015154, 3.29243e-05, 3.29243e-05, 3.6144e-05
