   PIQUANT 0.0.0-main  ps__0846_0742001877_000BHVO2_shot_4.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.106596, 0.309477, 3.90083e-13, 0, 1.5197, 0.309477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.84919e-16, 0, 0, 3.88674e-18, 0, 0, 3.89195e-13, 0, 0, 0
0.114463, 1.69052, 6.40434e-13, 0, 1.92107, 1.69052, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.45285e-15, 0, 0, 6.50666e-18, 0, 0, 6.38975e-13, 0, 0, 0
0.12233, 0, 1.04503e-12, 0, 1.41421, -1.04503e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37071e-15, 0, 0, 1.08298e-17, 0, 0, 1.04265e-12, 0, 0, 0
0.130197, 0, 1.69488e-12, 0, 1.41421, -1.69488e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.84497e-15, 0, 0, 1.79228e-17, 0, 0, 1.69102e-12, 0, 0, 0
0.138064, 0, 2.73228e-12, 0, 1.41421, -2.73228e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.19847e-15, 0, 0, 2.9495e-17, 0, 0, 2.72606e-12, 0, 0, 0
0.145931, 0, 4.37832e-12, 0, 1.41421, -4.37832e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.93285e-15, 0, 0, 4.82703e-17, 0, 0, 4.36834e-12, 0, 0, 0
0.153797, 0, 6.97432e-12, 0, 1.41421, -6.97432e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.58226e-14, 0, 0, 7.85664e-17, 0, 0, 6.95841e-12, 0, 0, 0
0.161664, 0, 1.10439e-11, 0, 1.41421, -1.10439e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.50561e-14, 0, 0, 1.27192e-16, 0, 0, 1.10187e-11, 0, 0, 0
0.169531, 0, 1.73856e-11, 0, 1.41421, -1.73856e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.94454e-14, 0, 0, 2.04828e-16, 0, 0, 1.7346e-11, 0, 0, 0
0.177398, 0, 2.72091e-11, 0, 1.41421, -2.72091e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.17365e-14, 0, 0, 3.28148e-16, 0, 0, 2.7147e-11, 0, 0, 0
0.185265, 0, 4.2364e-11, 0, 1.41421, -4.2364e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.61301e-14, 0, 0, 5.24075e-16, 0, 0, 4.22673e-11, 0, 0, 0
0.193132, 0, 6.55299e-11, 0, 1.41421, -6.55299e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4871e-13, 0, 0, 8.31238e-16, 0, 0, 6.53803e-11, 0, 0, 0
0.200999, 0, 1.00782e-10, 0, 1.41421, -1.00782e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.28733e-13, 0, 0, 1.31218e-15, 0, 0, 1.00552e-10, 0, 0, 0
0.208866, 0, 1.54113e-10, 0, 1.41421, -1.54113e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.49819e-13, 0, 0, 2.06189e-15, 0, 0, 1.53762e-10, 0, 0, 0
0.216732, 0, 2.34327e-10, 0, 1.41421, -2.34327e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.3198e-13, 0, 0, 3.22566e-15, 0, 0, 2.33791e-10, 0, 0, 0
0.224599, 0, 3.54272e-10, 0, 1.41421, -3.54272e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.04449e-13, 0, 0, 5.02506e-15, 0, 0, 3.53463e-10, 0, 0, 0
0.232466, 0, 5.32596e-10, 0, 1.41421, -5.32596e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.20967e-12, 0, 0, 7.79697e-15, 0, 0, 5.31379e-10, 0, 0, 0
0.240333, 0, 7.96186e-10, 0, 1.41421, -7.96186e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80889e-12, 0, 0, 1.20526e-14, 0, 0, 7.94365e-10, 0, 0, 0
0.2482, 0, 1.18358e-09, 0, 1.41421, -1.18358e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.68999e-12, 0, 0, 1.8566e-14, 0, 0, 1.18087e-09, 0, 0, 0
0.256067, 0, 1.74967e-09, 0, 1.41421, -1.74967e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.97829e-12, 0, 0, 2.85081e-14, 0, 0, 1.74566e-09, 0, 0, 0
0.263934, 0, 2.57218e-09, 8.14154e-43, 1.41421, -2.57218e-09, 0, 8.14154e-43, 8.14154e-43, 8.14154e-43, 8.14154e-43, 8.14154e-43, 8.14154e-43, 8.14154e-43, 8.14154e-43, 8.14154e-43, 8.14154e-43, 8.14154e-43, 8.14154e-43, 5.85148e-12, 8.14154e-43, 8.14154e-43, 4.36482e-14, 8.14154e-43, 8.14154e-43, 2.56628e-09, 8.14154e-43, 8.14154e-43, 8.14154e-43
0.2718, 0.104111, 3.76047e-09, 1.34749e-41, 1.45056, 0.104111, 0, 1.34749e-41, 1.34749e-41, 1.34749e-41, 1.34749e-41, 1.34749e-41, 1.34749e-41, 1.34749e-41, 1.34749e-41, 1.34749e-41, 1.34749e-41, 1.34749e-41, 1.34749e-41, 8.56003e-12, 1.34749e-41, 1.34749e-41, 6.66586e-14, 1.34749e-41, 1.34749e-41, 3.75184e-09, 1.34749e-41, 1.34749e-41, 1.34749e-41
0.279667, 0.895889, 5.46754e-09, 1.86944e-40, 1.70173, 0.895889, 0, 1.86944e-40, 1.86944e-40, 1.86944e-40, 1.86944e-40, 1.86944e-40, 1.86944e-40, 1.86944e-40, 1.86944e-40, 1.86944e-40, 1.86944e-40, 1.86944e-40, 1.86944e-40, 1.2455e-11, 1.86944e-40, 1.86944e-40, 1.01576e-13, 1.86944e-40, 1.86944e-40, 5.45498e-09, 1.86944e-40, 1.86944e-40, 1.86944e-40
0.287534, 0, 7.90603e-09, 2.30123e-39, 1.41421, -7.90603e-09, 0, 2.30123e-39, 2.30123e-39, 2.30123e-39, 2.30123e-39, 2.30123e-39, 2.30123e-39, 2.30123e-39, 2.30123e-39, 2.30123e-39, 2.30123e-39, 2.30123e-39, 2.30123e-39, 1.80254e-11, 2.30123e-39, 2.30123e-39, 1.54499e-13, 2.30123e-39, 2.30123e-39, 7.88785e-09, 2.30123e-39, 2.30123e-39, 2.30123e-39
0.295401, 0, 1.13699e-08, 2.54412e-38, 1.41421, -1.13699e-08, 0, 2.54412e-38, 2.54412e-38, 2.54412e-38, 2.54412e-38, 2.54412e-38, 2.54412e-38, 2.54412e-38, 2.54412e-38, 2.54412e-38, 2.54412e-38, 2.54412e-38, 2.54412e-38, 2.59492e-11, 2.54412e-38, 2.54412e-38, 2.3465e-13, 2.54412e-38, 2.54412e-38, 1.13437e-08, 2.54412e-38, 2.54412e-38, 2.54412e-38
0.303268, 0, 1.62627e-08, 2.54276e-37, 1.41421, -1.62627e-08, 0, 2.54276e-37, 2.54276e-37, 2.54276e-37, 2.54276e-37, 2.54276e-37, 2.54276e-37, 2.54276e-37, 2.54276e-37, 2.54276e-37, 2.54276e-37, 2.54276e-37, 2.54276e-37, 3.71604e-11, 2.54276e-37, 2.54276e-37, 3.55982e-13, 2.54276e-37, 2.54276e-37, 1.62252e-08, 2.54276e-37, 2.54276e-37, 2.54276e-37
0.311135, 0, 2.31357e-08, 2.31003e-36, 1.41421, -2.31357e-08, 0, 2.31003e-36, 2.31003e-36, 2.31003e-36, 2.31003e-36, 2.31003e-36, 2.31003e-36, 2.31003e-36, 2.31003e-36, 2.31003e-36, 2.31003e-36, 2.31003e-36, 2.31003e-36, 5.29392e-11, 2.31003e-36, 2.31003e-36, 5.3963e-13, 2.31003e-36, 2.31003e-36, 2.30823e-08, 2.31003e-36, 2.31003e-36, 2.31003e-36
0.319002, 0, 3.2737e-08, 1.91782e-35, 1.41421, -3.2737e-08, 0, 1.91782e-35, 1.91782e-35, 1.91782e-35, 1.91782e-35, 1.91782e-35, 1.91782e-35, 1.91782e-35, 1.91782e-35, 1.91782e-35, 1.91782e-35, 1.91782e-35, 1.91782e-35, 7.50307e-11, 1.91782e-35, 1.91782e-35, 8.17632e-13, 1.91782e-35, 1.91782e-35, 3.26611e-08, 1.91782e-35, 1.91782e-35, 1.91782e-35
0.326869, 0, 4.60757e-08, 1.46214e-34, 1.41421, -4.60757e-08, 0, 1.46214e-34, 1.46214e-34, 1.46214e-34, 1.46214e-34, 1.46214e-34, 1.46214e-34, 1.46214e-34, 1.46214e-34, 1.46214e-34, 1.46214e-34, 1.46214e-34, 1.46214e-34, 1.05801e-10, 1.46214e-34, 1.46214e-34, 1.23859e-12, 1.46214e-34, 1.46214e-34, 4.59687e-08, 1.46214e-34, 1.46214e-34, 1.46214e-34
0.334735, 0, 6.45056e-08, 1.02826e-33, 1.41421, -6.45056e-08, 0, 1.02826e-33, 1.02826e-33, 1.02826e-33, 1.02826e-33, 1.02826e-33, 1.02826e-33, 1.02826e-33, 1.02826e-33, 1.02826e-33, 1.02826e-33, 1.02826e-33, 1.02826e-33, 1.48444e-10, 1.02826e-33, 1.02826e-33, 1.87629e-12, 1.02826e-33, 1.02826e-33, 6.43553e-08, 1.02826e-33, 1.02826e-33, 1.02826e-33
0.342602, 0, 8.98313e-08, 7.00723e-33, 1.41421, -8.98313e-08, 0, 7.00723e-33, 7.00723e-33, 7.00723e-33, 7.00723e-33, 7.00723e-33, 7.00723e-33, 7.00723e-33, 7.00723e-33, 7.00723e-33, 7.00723e-33, 7.00723e-33, 7.00723e-33, 2.07244e-10, 7.00723e-33, 7.00723e-33, 2.84273e-12, 7.00723e-33, 7.00723e-33, 8.96212e-08, 7.00723e-33, 7.00723e-33, 7.00723e-33
0.350469, 0, 1.24445e-07, 4.45133e-32, 1.41421, -1.24445e-07, 0, 4.45133e-32, 4.45133e-32, 4.45133e-32, 4.45133e-32, 4.45133e-32, 4.45133e-32, 4.45133e-32, 4.45133e-32, 4.45133e-32, 4.45133e-32, 4.45133e-32, 4.45133e-32, 2.87926e-10, 4.45133e-32, 4.45133e-32, 4.30791e-12, 4.45133e-32, 4.45133e-32, 1.24153e-07, 4.45133e-32, 4.45133e-32, 4.45133e-32
0.358336, 0, 1.715e-07, 2.65389e-31, 1.41421, -1.715e-07, 0, 2.65389e-31, 2.65389e-31, 2.65389e-31, 2.65389e-31, 2.65389e-31, 2.65389e-31, 2.65389e-31, 2.65389e-31, 2.65389e-31, 2.65389e-31, 2.65389e-31, 2.65389e-31, 3.98099e-10, 2.65389e-31, 2.65389e-31, 6.52964e-12, 2.65389e-31, 2.65389e-31, 1.71095e-07, 2.65389e-31, 2.65389e-31, 2.65389e-31
0.366203, 0, 2.35127e-07, 1.50797e-30, 1.41421, -2.35127e-07, 0, 1.50797e-30, 1.50797e-30, 1.50797e-30, 1.50797e-30, 1.50797e-30, 1.50797e-30, 1.50797e-30, 1.50797e-30, 1.50797e-30, 1.50797e-30, 1.50797e-30, 1.50797e-30, 5.47836e-10, 1.50797e-30, 1.50797e-30, 9.89857e-12, 1.50797e-30, 1.50797e-30, 2.34569e-07, 1.50797e-30, 1.50797e-30, 1.50797e-30
0.37407, 0, 3.20706e-07, 8.06016e-30, 1.41421, -3.20706e-07, 0, 8.06016e-30, 8.06016e-30, 8.06016e-30, 8.06016e-30, 8.06016e-30, 8.06016e-30, 8.06016e-30, 8.06016e-30, 8.06016e-30, 8.06016e-30, 8.06016e-30, 8.06016e-30, 7.504e-10, 8.06016e-30, 8.06016e-30, 1.50053e-11, 8.06016e-30, 8.06016e-30, 3.1994e-07, 8.06016e-30, 8.06016e-30, 8.06016e-30
0.381937, 0, 4.35209e-07, 4.04509e-29, 1.41421, -4.35209e-07, 0, 4.04509e-29, 4.04509e-29, 4.04509e-29, 4.04509e-29, 4.04509e-29, 4.04509e-29, 4.04509e-29, 4.04509e-29, 4.04509e-29, 4.04509e-29, 4.04509e-29, 4.04509e-29, 1.02319e-09, 4.04509e-29, 4.04509e-29, 2.27411e-11, 4.04509e-29, 4.04509e-29, 4.34163e-07, 4.04509e-29, 4.04509e-29, 4.04509e-29
0.389803, 0, 5.87613e-07, 1.9133e-28, 1.41421, -5.87613e-07, 0, 1.9133e-28, 1.9133e-28, 1.9133e-28, 1.9133e-28, 1.9133e-28, 1.9133e-28, 1.9133e-28, 1.9133e-28, 1.9133e-28, 1.9133e-28, 1.9133e-28, 1.9133e-28, 1.38892e-09, 1.9133e-28, 1.9133e-28, 3.44465e-11, 1.9133e-28, 1.9133e-28, 5.8619e-07, 1.9133e-28, 1.9133e-28, 1.9133e-28
0.39767, 0, 7.89418e-07, 8.60759e-28, 1.41421, -7.89418e-07, 0, 8.60759e-28, 8.60759e-28, 8.60759e-28, 8.60759e-28, 8.60759e-28, 8.60759e-28, 8.60759e-28, 8.60759e-28, 8.60759e-28, 8.60759e-28, 8.60759e-28, 8.60759e-28, 1.87714e-09, 8.60759e-28, 8.60759e-28, 5.2132e-11, 8.60759e-28, 8.60759e-28, 7.87488e-07, 8.60759e-28, 8.60759e-28, 8.60759e-28
0.405537, 0, 1.05527e-06, 3.67688e-27, 1.41421, -1.05527e-06, 0, 3.67688e-27, 3.67688e-27, 3.67688e-27, 3.67688e-27, 3.67688e-27, 3.67688e-27, 3.67688e-27, 3.67688e-27, 3.67688e-27, 3.67688e-27, 3.67688e-27, 3.67688e-27, 2.52612e-09, 3.67688e-27, 3.67688e-27, 7.88007e-11, 3.67688e-27, 3.67688e-27, 1.05266e-06, 3.67688e-27, 3.67688e-27, 3.67688e-27
0.413404, 0.0607173, 1.40372e-06, 1.49261e-26, 1.43552, 0.0607159, 0, 1.49261e-26, 1.49261e-26, 1.49261e-26, 1.49261e-26, 1.49261e-26, 1.49261e-26, 1.49261e-26, 1.49261e-26, 1.49261e-26, 1.49261e-26, 1.49261e-26, 1.49261e-26, 3.3852e-09, 1.49261e-26, 1.49261e-26, 1.18919e-10, 1.49261e-26, 1.49261e-26, 1.40022e-06, 1.49261e-26, 1.49261e-26, 1.49261e-26
0.421271, 0.939283, 1.85814e-06, 5.77051e-26, 1.71443, 0.939281, 0, 5.77051e-26, 5.77051e-26, 5.77051e-26, 5.77051e-26, 5.77051e-26, 5.77051e-26, 5.77051e-26, 5.77051e-26, 5.77051e-26, 5.77051e-26, 5.77051e-26, 5.77051e-26, 4.5178e-09, 5.77051e-26, 5.77051e-26, 1.79101e-10, 5.77051e-26, 5.77051e-26, 1.85344e-06, 5.77051e-26, 5.77051e-26, 5.77051e-26
0.429138, 0, 2.4478e-06, 2.12924e-25, 1.41421, -2.4478e-06, 0, 2.12924e-25, 2.12924e-25, 2.12924e-25, 2.12924e-25, 2.12924e-25, 2.12924e-25, 2.12924e-25, 2.12924e-25, 8.41144e-13, 2.12924e-25, 2.12924e-25, 2.12924e-25, 6.00505e-09, 2.12924e-25, 2.12924e-25, 2.69086e-10, 2.12924e-25, 2.12924e-25, 2.44152e-06, 2.12924e-25, 2.12924e-25, 2.12924e-25
0.437005, 0, 3.20919e-06, 7.51552e-25, 1.41421, -3.20919e-06, 0, 7.51552e-25, 7.51552e-25, 7.51552e-25, 7.51552e-25, 7.51552e-25, 7.51552e-25, 7.51552e-25, 7.51552e-25, 2.61302e-12, 7.51552e-25, 7.51552e-25, 7.51552e-25, 7.95041e-09, 7.51552e-25, 7.51552e-25, 4.03148e-10, 7.51552e-25, 7.51552e-25, 3.20084e-06, 7.51552e-25, 7.51552e-25, 7.51552e-25
0.444871, 0.0510717, 4.1986e-06, 2.57231e-24, 1.43216, 0.0510675, 0, 5.11662e-14, 1.81811e-13, 8.61945e-10, 1.56906e-11, 1.93463e-12, 3.96554e-10, 2.39325e-09, 1.18164e-10, 4.42801e-11, 6.85115e-11, 1.31871e-10, 6.01038e-09, 1.04854e-08, 2.63423e-10, 6.76214e-12, 6.02079e-10, 1.47394e-12, 6.93194e-15, 4.17697e-06, 2.57231e-24, 2.57231e-24, 2.29137e-10
0.452738, 0.948928, 5.47697e-06, 4.14781e-09, 1.71724, 0.948923, 4.14781e-09, 4.14796e-09, 4.14837e-09, 6.81501e-09, 4.19636e-09, 4.15379e-09, 5.3749e-09, 1.15535e-08, 4.51345e-09, 4.27907e-09, 4.35981e-09, 4.55587e-09, 2.27463e-08, 1.79239e-08, 4.96294e-09, 4.16873e-09, 5.04385e-09, 4.16396e-09, 4.14783e-09, 5.42966e-06, 4.14781e-09, 4.14781e-09, 4.85685e-09
0.460605, 0, 7.12536e-06, 1.2809e-08, 1.41421, -7.12536e-06, 1.2809e-08, 1.28093e-08, 1.28103e-08, 1.91785e-08, 1.29249e-08, 1.28233e-08, 1.57394e-08, 3.04944e-08, 1.36822e-08, 1.31181e-08, 1.33152e-08, 1.37835e-08, 5.72238e-08, 3.08408e-08, 1.47556e-08, 1.28589e-08, 1.41374e-08, 1.28701e-08, 1.2809e-08, 7.02805e-06, 1.2809e-08, 1.2809e-08, 1.45022e-08
0.468472, 0.0438384, 9.25669e-06, 3.05509e-08, 1.42963, 0.0438291, 3.05509e-08, 3.05517e-08, 3.05538e-08, 4.43711e-08, 3.08025e-08, 3.05819e-08, 3.69091e-08, 6.89238e-08, 3.24455e-08, 3.12171e-08, 3.16494e-08, 3.26653e-08, 1.2692e-07, 5.40658e-08, 3.47746e-08, 3.06593e-08, 3.25122e-08, 3.07132e-08, 3.0551e-08, 9.06206e-06, 3.05509e-08, 3.05509e-08, 3.42248e-08
0.476339, 0.956162, 1.20265e-05, 6.62184e-08, 1.71935, 0.95615, 6.62184e-08, 6.62201e-08, 6.62244e-08, 9.47671e-08, 6.67381e-08, 6.62824e-08, 7.93527e-08, 1.45486e-07, 7.01321e-08, 6.75885e-08, 6.84876e-08, 7.05861e-08, 2.6529e-07, 9.67719e-08, 7.49433e-08, 6.64423e-08, 6.91013e-08, 6.65949e-08, 6.62186e-08, 1.16436e-05, 6.62184e-08, 6.62184e-08, 7.38077e-08
0.484206, 0.0390174, 1.566e-05, 1.36658e-07, 1.42794, 0.0390017, 1.36658e-07, 1.36662e-07, 1.3667e-07, 1.93819e-07, 1.37699e-07, 1.36786e-07, 1.62956e-07, 2.9537e-07, 1.44494e-07, 1.39391e-07, 1.41202e-07, 1.45403e-07, 5.35245e-07, 1.76214e-07, 1.54127e-07, 1.37107e-07, 1.40876e-07, 1.37472e-07, 1.36659e-07, 1.49165e-05, 1.36658e-07, 1.36658e-07, 1.51854e-07
0.492073, 0.960983, 2.0495e-05, 2.73368e-07, 1.72075, 0.960962, 2.73368e-07, 2.73374e-07, 2.73391e-07, 3.8517e-07, 2.75403e-07, 2.73619e-07, 3.24805e-07, 5.83795e-07, 2.88695e-07, 2.79384e-07, 2.82254e-07, 2.90473e-07, 1.05297e-06, 3.24394e-07, 3.07536e-07, 2.74245e-07, 2.79509e-07, 2.7505e-07, 2.73369e-07, 1.90685e-05, 2.73368e-07, 2.73368e-07, 3.03089e-07
0.49994, 0, 2.70513e-05, 5.34224e-07, 1.41421, -2.70513e-05, 5.34224e-07, 5.34237e-07, 5.3427e-07, 7.48616e-07, 5.38127e-07, 5.34706e-07, 6.32859e-07, 1.1295e-06, 5.63615e-07, 5.46543e-07, 5.51265e-07, 5.67025e-07, 2.02918e-06, 5.99813e-07, 5.99745e-07, 5.35906e-07, 5.43122e-07, 5.37594e-07, 5.34226e-07, 2.435e-05, 5.34224e-07, 5.34224e-07, 5.91218e-07
0.507806, 0, 3.61605e-05, 1.02362e-06, 1.41421, -3.61605e-05, 1.02362e-06, 1.02365e-06, 1.02371e-06, 1.42741e-06, 1.03097e-06, 1.02453e-06, 1.20939e-06, 2.14476e-06, 1.07898e-06, 1.05658e-06, 1.05572e-06, 1.0854e-06, 3.83922e-06, 1.10763e-06, 1.14703e-06, 1.02679e-06, 1.03645e-06, 1.03021e-06, 1.02363e-06, 3.11063e-05, 1.02362e-06, 1.02362e-06, 1.13096e-06
0.515673, 0, 4.91428e-05, 1.92642e-06, 1.41421, -4.91428e-05, 1.92642e-06, 1.92646e-06, 1.92658e-06, 2.67401e-06, 1.94003e-06, 1.9281e-06, 2.27036e-06, 4.00216e-06, 2.02891e-06, 1.99979e-06, 1.98584e-06, 2.0408e-06, 7.1394e-06, 2.03365e-06, 2.15489e-06, 1.93229e-06, 1.94481e-06, 1.93903e-06, 1.92643e-06, 3.98261e-05, 1.92642e-06, 1.92642e-06, 2.12516e-06
0.52354, 0, 6.81394e-05, 3.56409e-06, 1.41421, -6.81394e-05, 3.56409e-06, 3.56417e-06, 3.56438e-06, 4.92544e-06, 3.58887e-06, 3.56715e-06, 4.1904e-06, 7.34396e-06, 3.75072e-06, 3.71527e-06, 3.6723e-06, 3.77237e-06, 1.30568e-05, 3.70047e-06, 3.98014e-06, 3.57477e-06, 3.59033e-06, 3.5878e-06, 3.5641e-06, 5.12218e-05, 3.56409e-06, 3.56409e-06, 3.92599e-06
0.531407, 0, 9.66098e-05, 6.48555e-06, 1.41421, -9.66098e-05, 6.48555e-06, 6.48569e-06, 6.48606e-06, 8.92441e-06, 6.52995e-06, 6.49102e-06, 7.60759e-06, 1.32572e-05, 6.8199e-06, 6.78394e-06, 6.6794e-06, 6.85868e-06, 2.34918e-05, 6.65842e-06, 7.2309e-06, 6.50468e-06, 6.52278e-06, 6.52935e-06, 6.48557e-06, 6.63539e-05, 6.48555e-06, 6.48555e-06, 7.13389e-06
0.539274, 0, 0.000140109, 1.16109e-05, 1.41421, -0.000140109, 1.16109e-05, 1.16111e-05, 1.16118e-05, 1.59102e-05, 1.16891e-05, 1.16205e-05, 1.35889e-05, 2.35483e-05, 1.22003e-05, 1.21755e-05, 1.19526e-05, 1.22686e-05, 4.15904e-05, 1.18292e-05, 1.29248e-05, 1.16446e-05, 1.16634e-05, 1.16905e-05, 1.16109e-05, 8.68306e-05, 1.16109e-05, 1.16109e-05, 1.27538e-05
0.547141, 0, 0.000207496, 2.04542e-05, 1.41421, -0.000207496, 2.04542e-05, 2.04547e-05, 2.04558e-05, 2.79131e-05, 2.059e-05, 2.0471e-05, 2.38858e-05, 4.11642e-05, 2.14768e-05, 2.15084e-05, 2.10471e-05, 2.15954e-05, 7.24649e-05, 2.07292e-05, 2.27338e-05, 2.05127e-05, 2.0528e-05, 2.05966e-05, 2.04543e-05, 0.000115108, 2.04542e-05, 2.04542e-05, 2.24371e-05
0.555008, 0, 0.000312721, 3.54641e-05, 1.41421, -0.000312721, 3.54641e-05, 3.54649e-05, 3.54668e-05, 4.82009e-05, 3.5696e-05, 3.54927e-05, 4.13239e-05, 7.08287e-05, 3.72102e-05, 3.74067e-05, 3.64765e-05, 3.74128e-05, 0.000124278, 3.58091e-05, 3.93567e-05, 3.5564e-05, 3.55672e-05, 3.57149e-05, 3.54642e-05, 0.000154955, 3.54641e-05, 3.54641e-05, 3.885e-05
