   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_74.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.140315, 0, 1.37619e-25, 0, 1.41421, -1.37619e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.45823e-28, 0, 0, 2.95962e-30, 0, 4.25071e-30, 0, 1.36966e-25, 0, 0, 0
0.14825, 0, 5.19759e-25, 0, 1.41421, -5.19759e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.43914e-27, 0, 0, 1.12031e-29, 0, 1.72008e-29, 0, 5.17291e-25, 0, 0, 0
0.156185, 0, 1.86978e-24, 0, 1.41421, -1.86978e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.77452e-27, 0, 0, 4.04059e-29, 0, 6.55739e-29, 0, 1.8609e-24, 0, 0, 0
0.16412, 0, 6.45023e-24, 0, 1.41421, -6.45023e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.02697e-26, 0, 0, 1.39785e-28, 0, 2.37867e-28, 0, 6.41958e-24, 0, 0, 0
0.172055, 0, 2.14455e-23, 0, 1.41421, -2.14455e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00639e-25, 0, 0, 4.66184e-28, 0, 8.26827e-28, 0, 2.13436e-23, 0, 0, 0
0.17999, 0, 6.89822e-23, 0, 1.41421, -6.89822e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.23719e-25, 0, 0, 1.50449e-27, 0, 2.76835e-27, 0, 6.86542e-23, 0, 0, 0
0.187925, 0, 2.15325e-22, 0, 1.41421, -2.15325e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01047e-24, 0, 0, 4.71275e-27, 0, 8.96356e-27, 0, 2.143e-22, 0, 0, 0
0.19586, 0, 6.53845e-22, 0, 1.41421, -6.53845e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.06834e-24, 0, 0, 1.43642e-26, 0, 2.81549e-26, 0, 6.50734e-22, 0, 0, 0
0.203795, 0, 1.9353e-21, 0, 1.41421, -1.9353e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.0819e-24, 0, 0, 4.26851e-26, 0, 8.60061e-26, 0, 1.92609e-21, 0, 0, 0
0.21173, 0, 5.59303e-21, 0, 1.41421, -5.59303e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.62467e-23, 0, 0, 1.2388e-25, 0, 2.56043e-25, 0, 5.5664e-21, 0, 0, 0
0.219665, 0, 1.58047e-20, 0, 1.41421, -1.58047e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.41675e-23, 0, 0, 3.51615e-25, 0, 7.44133e-25, 0, 1.57294e-20, 0, 0, 0
0.2276, 0, 4.37211e-20, 0, 1.41421, -4.37211e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.05172e-22, 0, 0, 9.77258e-25, 0, 2.11436e-24, 0, 4.35128e-20, 0, 0, 0
0.235535, 0, 1.18524e-19, 0, 1.41421, -1.18524e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.56202e-22, 0, 0, 2.66241e-24, 0, 5.88077e-24, 0, 1.17959e-19, 0, 0, 0
0.24347, 0, 3.15155e-19, 0, 1.41421, -3.15155e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.47894e-21, 0, 0, 7.11641e-24, 0, 1.6028e-23, 0, 3.13653e-19, 0, 0, 0
0.251405, 0, 8.22583e-19, 0, 1.41421, -8.22583e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.86016e-21, 0, 0, 1.86772e-23, 0, 4.28468e-23, 0, 8.18662e-19, 0, 0, 0
0.25934, 0, 2.10895e-18, 0, 1.41421, -2.10895e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.8967e-21, 0, 0, 4.81639e-23, 0, 1.12433e-22, 0, 2.09889e-18, 0, 0, 0
0.267275, 0, 5.31422e-18, 0, 1.41421, -5.31422e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49381e-20, 0, 0, 1.22112e-22, 0, 2.89809e-22, 0, 5.28887e-18, 0, 0, 0
0.27521, 0, 1.31683e-17, 0, 1.41421, -1.31683e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.1795e-20, 0, 0, 3.04551e-22, 0, 7.34245e-22, 0, 1.31055e-17, 0, 0, 0
0.283145, 0, 3.2102e-17, 0, 1.41421, -3.2102e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.50645e-19, 0, 0, 7.47531e-22, 0, 1.82942e-21, 0, 3.19488e-17, 0, 0, 0
0.291081, 0, 7.70238e-17, 0, 1.41421, -7.70238e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.61447e-19, 0, 0, 1.80657e-21, 0, 4.4848e-21, 0, 7.6656e-17, 0, 0, 0
0.299016, 0, 1.81956e-16, 0, 1.41421, -1.81956e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.53854e-19, 0, 0, 4.30034e-21, 0, 1.08222e-20, 0, 1.81087e-16, 0, 0, 0
0.306951, 0, 4.2334e-16, 0, 1.41421, -4.2334e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98657e-18, 0, 0, 1.00861e-20, 0, 2.57154e-20, 0, 4.21318e-16, 0, 0, 0
0.314886, 0, 9.70336e-16, 0, 1.41421, -9.70336e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.55338e-18, 0, 0, 2.33157e-20, 0, 6.01908e-20, 0, 9.65699e-16, 0, 0, 0
0.322821, 0, 2.19166e-15, 0, 1.41421, -2.19166e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.02844e-17, 0, 0, 5.31381e-20, 0, 1.38822e-19, 0, 2.18118e-15, 0, 0, 0
0.330756, 0, 4.87908e-15, 0, 1.41421, -4.87908e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.2895e-17, 0, 0, 1.19428e-19, 0, 3.15573e-19, 0, 4.85575e-15, 0, 0, 0
0.338691, 0, 1.07079e-14, 0, 1.41421, -1.07079e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.02459e-17, 0, 0, 2.64767e-19, 0, 7.0724e-19, 0, 1.06567e-14, 0, 0, 0
0.346626, 0, 2.31712e-14, 0, 1.41421, -2.31712e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08727e-16, 0, 0, 5.79154e-19, 0, 1.563e-18, 0, 2.30603e-14, 0, 0, 0
0.354561, 0, 4.94467e-14, 0, 1.41421, -4.94467e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.32018e-16, 0, 0, 1.25025e-18, 0, 3.40701e-18, 0, 4.92101e-14, 0, 0, 0
0.362496, 0, 1.04072e-13, 0, 1.41421, -1.04072e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.8833e-16, 0, 0, 2.66429e-18, 0, 7.32645e-18, 0, 1.03574e-13, 0, 0, 0
0.370431, 0, 2.16069e-13, 0, 1.41421, -2.16069e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.01383e-15, 0, 0, 5.60616e-18, 0, 1.55455e-17, 0, 2.15034e-13, 0, 0, 0
0.378366, 0, 4.42545e-13, 0, 1.41421, -4.42545e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.07649e-15, 0, 0, 1.16513e-17, 0, 3.25524e-17, 0, 4.40424e-13, 0, 0, 0
0.386301, 0, 8.94284e-13, 5.1848e-44, 1.41421, -8.94284e-13, 5.1848e-44, 0, 5.1848e-44, 5.1848e-44, 5.1848e-44, 5.1848e-44, 5.1848e-44, 5.1848e-44, 5.1848e-44, 5.1848e-44, 5.1848e-44, 5.1848e-44, 5.1848e-44, 4.19615e-15, 5.1848e-44, 5.1848e-44, 2.39252e-17, 5.1848e-44, 6.72833e-17, 5.1848e-44, 8.89997e-13, 5.1848e-44, 5.1848e-44, 5.1848e-44
0.394236, 0, 1.78315e-12, 9.45876e-43, 1.41421, -1.78315e-12, 9.45876e-43, 0, 9.45876e-43, 9.45876e-43, 9.45876e-43, 9.45876e-43, 9.45876e-43, 9.45876e-43, 9.45876e-43, 9.45876e-43, 9.45876e-43, 9.45876e-43, 9.45876e-43, 8.36702e-15, 9.45876e-43, 9.45876e-43, 4.85605e-17, 9.45876e-43, 1.37302e-16, 9.45876e-43, 1.77459e-12, 9.45876e-43, 9.45876e-43, 9.45876e-43
0.402171, 0, 3.50852e-12, 1.39836e-41, 1.41421, -3.50852e-12, 1.39836e-41, 0, 1.39836e-41, 1.39836e-41, 1.39836e-41, 1.39836e-41, 1.39836e-41, 1.39836e-41, 1.39836e-41, 1.39836e-41, 1.39836e-41, 1.39836e-41, 1.39836e-41, 1.64637e-14, 1.39836e-41, 1.39836e-41, 9.74669e-17, 1.39836e-41, 2.76673e-16, 1.39836e-41, 3.49169e-12, 1.39836e-41, 1.39836e-41, 1.39836e-41
0.410106, 0, 6.81276e-12, 1.81516e-40, 1.41421, -6.81276e-12, 1.81516e-40, 0, 1.81516e-40, 1.81516e-40, 1.81516e-40, 1.81516e-40, 1.81516e-40, 1.81516e-40, 1.81516e-40, 1.81516e-40, 1.81516e-40, 1.81516e-40, 1.81516e-40, 3.19712e-14, 1.81516e-40, 1.81516e-40, 1.93562e-16, 1.81516e-40, 5.50656e-16, 1.81516e-40, 6.78005e-12, 1.81516e-40, 1.81516e-40, 1.81516e-40
0.418041, 0, 1.30561e-11, 2.10975e-39, 1.41421, -1.30561e-11, 2.10975e-39, 0, 2.10975e-39, 2.10975e-39, 2.10975e-39, 2.10975e-39, 2.10975e-39, 2.10975e-39, 2.10975e-39, 2.10975e-39, 2.10975e-39, 2.10975e-39, 2.10975e-39, 6.12777e-14, 2.10975e-39, 2.10975e-39, 3.80591e-16, 2.10975e-39, 1.08275e-15, 2.10975e-39, 1.29934e-11, 2.10975e-39, 2.10975e-39, 2.10975e-39
0.425976, 0, 2.4696e-11, 2.21303e-38, 1.41421, -2.4696e-11, 2.21303e-38, 0, 2.21303e-38, 2.21303e-38, 2.21303e-38, 2.21303e-38, 2.21303e-38, 2.21303e-38, 2.21303e-38, 2.21303e-38, 2.21303e-38, 2.21303e-38, 2.21303e-38, 1.15929e-13, 2.21303e-38, 2.21303e-38, 7.41497e-16, 2.21303e-38, 2.10398e-15, 2.21303e-38, 2.45772e-11, 2.21303e-38, 2.21303e-38, 2.21303e-38
0.433911, 0, 4.61094e-11, 2.10745e-37, 1.41421, -4.61094e-11, 2.10745e-37, 0, 2.10745e-37, 2.10745e-37, 2.10745e-37, 2.10745e-37, 2.10745e-37, 2.10745e-37, 2.10745e-37, 2.10745e-37, 2.10745e-37, 2.10745e-37, 2.10745e-37, 2.16506e-13, 2.10745e-37, 2.10745e-37, 1.43275e-15, 2.10745e-37, 4.04187e-15, 2.10745e-37, 4.58874e-11, 2.10745e-37, 2.10745e-37, 2.10745e-37
0.441846, 0, 8.49824e-11, 1.83224e-36, 1.41421, -8.49824e-11, 1.83224e-36, 0, 1.83224e-36, 1.83224e-36, 1.83224e-36, 1.83224e-36, 1.83224e-36, 1.83224e-36, 1.83224e-36, 1.83224e-36, 1.83224e-36, 1.83224e-36, 1.83224e-36, 3.99181e-13, 1.83224e-36, 1.83224e-36, 2.74844e-15, 1.83224e-36, 7.67972e-15, 1.83224e-36, 8.45728e-11, 1.83224e-36, 1.83224e-36, 1.83224e-36
0.449781, 0, 1.54623e-10, 1.46185e-35, 1.41421, -1.54623e-10, 1.46185e-35, 0, 1.46185e-35, 1.46185e-35, 1.46185e-35, 1.46185e-35, 1.46185e-35, 1.46185e-35, 1.46185e-35, 1.46185e-35, 1.46185e-35, 1.46185e-35, 1.46185e-35, 7.26669e-13, 1.46185e-35, 1.46185e-35, 5.24037e-15, 1.46185e-35, 1.44403e-14, 1.46185e-35, 1.53877e-10, 1.46185e-35, 1.46185e-35, 1.46185e-35
0.457716, 0, 2.7775e-10, 1.0756e-34, 1.41421, -2.7775e-10, 1.0756e-34, 0, 1.0756e-34, 1.0756e-34, 1.0756e-34, 1.0756e-34, 1.0756e-34, 1.0756e-34, 1.0756e-34, 1.0756e-34, 1.0756e-34, 1.0756e-34, 1.0756e-34, 1.30622e-12, 1.0756e-34, 1.0756e-34, 9.94346e-15, 1.0756e-34, 2.68891e-14, 1.0756e-34, 2.76407e-10, 1.0756e-34, 1.0756e-34, 1.0756e-34
0.465651, 0, 4.92605e-10, 7.56082e-34, 1.41421, -4.92605e-10, 7.56082e-34, 0, 7.56082e-34, 7.56082e-34, 7.56082e-34, 7.56082e-34, 7.56082e-34, 7.56082e-34, 7.56082e-34, 7.56082e-34, 7.56082e-34, 7.56082e-34, 7.56082e-34, 2.31879e-12, 7.56082e-34, 7.56082e-34, 1.88003e-14, 7.56082e-34, 4.96273e-14, 7.56082e-34, 4.90217e-10, 7.56082e-34, 7.56082e-34, 7.56082e-34
0.473586, 0, 8.62655e-10, 5.15991e-33, 1.41421, -8.62655e-10, 5.15991e-33, 0, 5.15991e-33, 5.15991e-33, 5.15991e-33, 5.15991e-33, 5.15991e-33, 5.15991e-33, 5.15991e-33, 5.15991e-33, 5.15991e-33, 5.15991e-33, 5.15991e-33, 4.06562e-12, 5.15991e-33, 5.15991e-33, 3.54634e-14, 5.15991e-33, 9.08798e-14, 5.15991e-33, 8.58463e-10, 5.15991e-33, 5.15991e-33, 5.15991e-33
0.481521, 0, 1.49178e-09, 3.33133e-32, 1.41421, -1.49178e-09, 3.33133e-32, 0, 3.33133e-32, 3.33133e-32, 3.33133e-32, 3.33133e-32, 3.33133e-32, 3.33133e-32, 3.33133e-32, 3.33133e-32, 3.33133e-32, 3.33133e-32, 3.33133e-32, 7.0417e-12, 3.33133e-32, 3.33133e-32, 6.68127e-14, 3.33133e-32, 1.65336e-13, 3.33133e-32, 1.48451e-09, 3.33133e-32, 3.33133e-32, 3.33133e-32
0.489457, 0, 2.54764e-09, 2.01796e-31, 1.41421, -2.54764e-09, 2.01796e-31, 0, 2.01796e-31, 2.01796e-31, 2.01796e-31, 2.01796e-31, 2.01796e-31, 2.01796e-31, 2.01796e-31, 2.01796e-31, 2.01796e-31, 2.01796e-31, 2.01796e-31, 1.205e-11, 2.01796e-31, 2.01796e-31, 1.25825e-13, 2.01796e-31, 2.99271e-13, 2.01796e-31, 2.53517e-09, 2.01796e-31, 2.01796e-31, 2.01796e-31
0.497391, 0, 4.29706e-09, 1.1463e-30, 1.41421, -4.29706e-09, 1.1463e-30, 0, 1.1463e-30, 1.1463e-30, 1.1463e-30, 1.1463e-30, 1.1463e-30, 1.1463e-30, 1.1463e-30, 1.1463e-30, 1.1463e-30, 1.1463e-30, 1.1463e-30, 2.03765e-11, 1.1463e-30, 1.1463e-30, 2.36987e-13, 1.1463e-30, 5.39867e-13, 1.1463e-30, 4.2759e-09, 1.1463e-30, 1.1463e-30, 1.1463e-30
0.505327, 0, 7.159e-09, 6.11776e-30, 1.41421, -7.159e-09, 6.11776e-30, 0, 6.11776e-30, 6.11776e-30, 6.11776e-30, 6.11776e-30, 6.11776e-30, 6.11776e-30, 6.11776e-30, 6.11776e-30, 6.11776e-30, 6.11776e-30, 6.11776e-30, 3.40569e-11, 6.11776e-30, 6.11776e-30, 4.46458e-13, 6.11776e-30, 9.72376e-13, 6.11776e-30, 7.12353e-09, 6.11776e-30, 6.11776e-30, 6.11776e-30
0.513262, 0, 1.17821e-08, 3.07627e-29, 1.41421, -1.17821e-08, 3.07627e-29, 0, 3.07627e-29, 3.07627e-29, 3.07627e-29, 3.07627e-29, 3.07627e-29, 3.07627e-29, 3.07627e-29, 3.07627e-29, 3.07627e-29, 3.07627e-29, 3.07627e-29, 5.62739e-11, 3.07627e-29, 3.07627e-29, 8.40978e-13, 3.07627e-29, 1.75189e-12, 3.07627e-29, 1.17232e-08, 3.07627e-29, 3.07627e-29, 3.07627e-29
0.521197, 0, 1.91571e-08, 1.46212e-28, 1.41421, -1.91571e-08, 1.46212e-28, 0, 1.46212e-28, 1.46212e-28, 1.46212e-28, 1.46212e-28, 1.46212e-28, 1.46212e-28, 1.46212e-28, 1.46212e-28, 1.46212e-28, 1.46212e-28, 1.46212e-28, 9.1948e-11, 1.46212e-28, 1.46212e-28, 1.58277e-12, 1.46212e-28, 3.16267e-12, 1.46212e-28, 1.90604e-08, 1.46212e-28, 1.46212e-28, 1.46212e-28
0.529132, 0, 3.07773e-08, 6.58872e-28, 1.41421, -3.07773e-08, 6.58872e-28, 0, 6.58872e-28, 6.58872e-28, 6.58872e-28, 6.58872e-28, 6.58872e-28, 6.58872e-28, 6.58872e-28, 6.58872e-28, 6.58872e-28, 6.58872e-28, 6.58872e-28, 1.48604e-10, 6.58872e-28, 6.58872e-28, 2.97321e-12, 6.58872e-28, 5.72927e-12, 6.58872e-28, 3.062e-08, 6.58872e-28, 6.58872e-28, 6.58872e-28
0.537067, 0, 4.88631e-08, 2.82355e-27, 1.41421, -4.88631e-08, 2.82355e-27, 0, 2.82355e-27, 2.82355e-27, 2.82355e-27, 2.82355e-27, 2.82355e-27, 2.82355e-27, 2.82355e-27, 2.82355e-27, 2.82355e-27, 2.82355e-27, 2.82355e-27, 2.37626e-10, 2.82355e-27, 2.82355e-27, 5.56733e-12, 2.82355e-27, 1.04241e-11, 2.82355e-27, 4.86094e-08, 2.82355e-27, 2.82355e-27, 2.82355e-27
0.545002, 0, 7.66724e-08, 1.15401e-26, 1.41421, -7.66724e-08, 1.15401e-26, 0, 1.15401e-26, 1.15401e-26, 1.15401e-26, 1.15401e-26, 1.15401e-26, 1.15401e-26, 1.15401e-26, 1.15401e-26, 1.15401e-26, 1.15401e-26, 1.15401e-26, 3.7606e-10, 1.15401e-26, 1.15401e-26, 1.0377e-11, 1.15401e-26, 1.90537e-11, 1.15401e-26, 7.6267e-08, 1.15401e-26, 1.15401e-26, 1.15401e-26
0.552937, 0, 1.18925e-07, 4.51042e-26, 1.41421, -1.18925e-07, 4.51042e-26, 0, 4.51042e-26, 4.51042e-26, 4.51042e-26, 4.51042e-26, 4.51042e-26, 4.51042e-26, 4.51042e-26, 2.73988e-13, 4.51042e-26, 4.51042e-26, 4.51042e-26, 5.89183e-10, 4.51042e-26, 4.51042e-26, 1.92265e-11, 4.51042e-26, 3.4972e-11, 4.51042e-26, 1.18282e-07, 4.51042e-26, 4.51042e-26, 4.51042e-26
0.560872, 0, 1.82368e-07, 1.6902e-25, 1.41421, -1.82368e-07, 1.6902e-25, 0, 1.6902e-25, 1.6902e-25, 1.6902e-25, 1.6902e-25, 1.6902e-25, 1.6902e-25, 1.6902e-25, 1.13133e-12, 1.6902e-25, 1.6902e-25, 1.6902e-25, 9.14104e-10, 1.6902e-25, 1.6902e-25, 3.53629e-11, 1.6902e-25, 6.43804e-11, 1.6902e-25, 1.81353e-07, 1.6902e-25, 1.6902e-25, 1.6902e-25
0.568807, 0, 2.7854e-07, 6.12376e-25, 1.41421, -2.7854e-07, 2.31629e-12, 0, 1.24084e-14, 1.00008e-13, 4.15571e-14, 9.98018e-13, 3.70242e-13, 4.72341e-13, 1.17074e-12, 1.60651e-11, 1.25649e-11, 8.6734e-12, 1.9123e-09, 1.40482e-09, 2.90232e-12, 9.74011e-14, 6.4492e-11, 4.84967e-14, 1.18664e-10, 1.98522e-15, 2.74975e-07, 6.12376e-25, 6.12376e-25, 1.91531e-11
0.576742, 0, 4.2373e-07, 7.71558e-10, 1.41421, -4.2373e-07, 7.81088e-10, 7.71558e-10, 7.71609e-10, 7.7197e-10, 7.71729e-10, 7.75664e-10, 7.73082e-10, 7.73502e-10, 7.76375e-10, 8.33507e-10, 8.23251e-10, 8.07241e-10, 8.6389e-09, 2.91065e-09, 7.83499e-10, 7.71959e-10, 8.88077e-10, 7.72155e-10, 9.90093e-10, 7.71567e-10, 4.13124e-07, 7.71558e-10, 7.71558e-10, 8.50355e-10
0.584677, 0, 6.45255e-07, 3.17093e-09, 1.41421, -6.45255e-07, 3.20198e-09, 3.17093e-09, 3.17109e-09, 3.17227e-09, 3.17148e-09, 3.18431e-09, 3.17589e-09, 3.17726e-09, 3.18662e-09, 3.36812e-09, 3.33937e-09, 3.2872e-09, 2.88065e-08, 6.39878e-09, 3.20983e-09, 3.17223e-09, 3.3793e-09, 3.17368e-09, 3.57212e-09, 3.17095e-09, 6.14927e-07, 3.17093e-09, 3.17093e-09, 3.42769e-09
0.592612, 0, 9.93629e-07, 1.03242e-08, 1.41421, -9.93629e-07, 1.04169e-08, 1.03242e-08, 1.03247e-08, 1.03282e-08, 1.03259e-08, 1.03641e-08, 1.0339e-08, 1.03431e-08, 1.0371e-08, 1.09045e-08, 1.08271e-08, 1.06714e-08, 8.68661e-08, 1.5152e-08, 1.04404e-08, 1.03281e-08, 1.06928e-08, 1.03337e-08, 1.10567e-08, 1.03243e-08, 9.08612e-07, 1.03242e-08, 1.03242e-08, 1.10908e-08
0.600547, 0, 1.56999e-06, 3.0801e-08, 1.41421, -1.56999e-06, 3.10635e-08, 3.0801e-08, 3.08024e-08, 3.08124e-08, 3.08057e-08, 3.09141e-08, 3.0843e-08, 3.08546e-08, 3.09337e-08, 3.24252e-08, 3.22248e-08, 3.17839e-08, 2.47496e-07, 3.79592e-08, 3.11299e-08, 3.08121e-08, 3.14458e-08, 3.08302e-08, 3.21286e-08, 3.08013e-08, 1.33697e-06, 3.0801e-08, 3.0801e-08, 3.29714e-08
0.608482, 0, 2.59058e-06, 8.71293e-08, 1.41421, -2.59058e-06, 8.7841e-08, 8.71293e-08, 8.71331e-08, 8.716e-08, 8.71421e-08, 8.7436e-08, 8.72431e-08, 8.72744e-08, 8.7489e-08, 9.14888e-08, 9.09902e-08, 8.97944e-08, 6.74729e-07, 9.7652e-08, 8.80211e-08, 8.71592e-08, 8.82444e-08, 8.72133e-08, 8.95129e-08, 8.71299e-08, 1.9695e-06, 8.71293e-08, 8.71293e-08, 9.30145e-08
