   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_117.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
4.8902, 13.5933, 10.6363, 10.63, 3.94883, 2.95696, 10.63, 0, 10.63, 10.63, 10.6344, 10.6301, 10.6316, 10.63, 10.63, 10.63, 10.63, 10.63, 10.63, 10.63, 10.63, 10.63, 10.63, 10.63, 10.63, 10.63, 10.6302, 10.63
4.89809, 10.2941, 10.681, 10.6747, 3.50629, -0.386941, 10.6747, 0, 10.6747, 10.6747, 10.6791, 10.6748, 10.6763, 10.6747, 10.6747, 10.6747, 10.6747, 10.6747, 10.6747, 10.6747, 10.6747, 10.6747, 10.6747, 10.6747, 10.6747, 10.6747, 10.6748, 10.6747
4.90598, 9.98771, 10.7257, 10.7194, 3.46233, -0.738006, 10.7194, 0, 10.7194, 10.7194, 10.7238, 10.7195, 10.7211, 10.7194, 10.7194, 10.7194, 10.7194, 10.7194, 10.7194, 10.7194, 10.7194, 10.7194, 10.7194, 10.7194, 10.7194, 10.7194, 10.7195, 10.7194
4.91386, 10.6746, 10.7705, 10.7641, 3.56014, -0.0958347, 10.7641, 0, 10.7641, 10.7641, 10.7685, 10.7642, 10.7658, 10.7641, 10.7641, 10.7641, 10.7641, 10.7641, 10.7641, 10.7641, 10.7641, 10.7641, 10.7641, 10.7641, 10.7641, 10.7641, 10.7642, 10.7641
4.92175, 18.7224, 10.8152, 10.8089, 4.55219, 7.90719, 10.8089, 0, 10.8089, 10.8089, 10.8133, 10.809, 10.8106, 10.8089, 10.8089, 10.8089, 10.8089, 10.8089, 10.8089, 10.8089, 10.8089, 10.8089, 10.8089, 10.8089, 10.8089, 10.8089, 10.809, 10.8089
4.92964, 7.88525, 10.8601, 10.8537, 3.14408, -2.9748, 10.8537, 0, 10.8537, 10.8537, 10.8581, 10.8538, 10.8554, 10.8537, 10.8537, 10.8537, 10.8537, 10.8537, 10.8537, 10.8537, 10.8537, 10.8537, 10.8537, 10.8537, 10.8537, 10.8537, 10.8538, 10.8537
4.93753, 9.0285, 10.9049, 10.8985, 3.32092, -1.87638, 10.8985, 0, 10.8985, 10.8985, 10.9029, 10.8986, 10.9003, 10.8985, 10.8985, 10.8985, 10.8985, 10.8985, 10.8985, 10.8985, 10.8985, 10.8985, 10.8985, 10.8985, 10.8985, 10.8985, 10.8986, 10.8985
4.94541, 10.9525, 10.9497, 10.9433, 3.59896, 0.00276089, 10.9433, 0, 10.9433, 10.9433, 10.9477, 10.9434, 10.9451, 10.9433, 10.9433, 10.9433, 10.9433, 10.9433, 10.9433, 10.9433, 10.9433, 10.9433, 10.9433, 10.9433, 10.9433, 10.9433, 10.9434, 10.9433
4.9533, 12.6877, 10.9946, 10.9882, 3.83245, 1.69305, 10.9882, 0, 10.9882, 10.9882, 10.9925, 10.9882, 10.99, 10.9882, 10.9882, 10.9882, 10.9882, 10.9882, 10.9882, 10.9882, 10.9882, 10.9882, 10.9882, 10.9882, 10.9882, 10.9882, 10.9883, 10.9882
4.96119, 15.6368, 11.0395, 11.033, 4.19962, 4.59731, 11.033, 0, 11.033, 11.033, 11.0374, 11.0331, 11.0348, 11.033, 11.033, 11.033, 11.033, 11.033, 11.033, 11.033, 11.033, 11.033, 11.033, 11.033, 11.033, 11.033, 11.0331, 11.033
4.96908, 16.6643, 11.0844, 11.0779, 4.32022, 5.57993, 11.0779, 0, 11.0779, 11.0779, 11.0823, 11.078, 11.0797, 11.0779, 11.0779, 11.0779, 11.0779, 11.0779, 11.0779, 11.0779, 11.0779, 11.0779, 11.0779, 11.0779, 11.0779, 11.0779, 11.078, 11.0779
4.97696, 8.97416, 11.1293, 11.1227, 3.31273, -2.15512, 11.1227, 0, 11.1228, 11.1228, 11.1271, 11.1228, 11.1246, 11.1227, 11.1227, 11.1227, 11.1227, 11.1227, 11.1227, 11.1227, 11.1227, 11.1227, 11.1227, 11.1227, 11.1227, 11.1227, 11.1229, 11.1227
4.98485, 9.31828, 11.1742, 11.1676, 3.36426, -1.85591, 11.1676, 0, 11.1676, 11.1676, 11.172, 11.1677, 11.1695, 11.1676, 11.1676, 11.1676, 11.1676, 11.1676, 11.1676, 11.1676, 11.1676, 11.1676, 11.1676, 11.1676, 11.1676, 11.1676, 11.1678, 11.1676
4.99274, 9.99839, 11.2191, 11.2125, 3.46387, -1.22069, 11.2125, 0, 11.2125, 11.2125, 11.2169, 11.2126, 11.2144, 11.2125, 11.2125, 11.2125, 11.2125, 11.2125, 11.2125, 11.2125, 11.2125, 11.2125, 11.2125, 11.2125, 11.2125, 11.2125, 11.2126, 11.2125
5.00063, 9.63259, 11.264, 11.2574, 3.41066, -1.63139, 11.2574, 0, 11.2574, 11.2574, 11.2617, 11.2575, 11.2593, 11.2574, 11.2574, 11.2574, 11.2574, 11.2574, 11.2574, 11.2574, 11.2574, 11.2574, 11.2574, 11.2574, 11.2574, 11.2574, 11.2575, 11.2574
5.00851, 14.3255, 11.3089, 11.3022, 4.04049, 3.01666, 11.3022, 0, 11.3022, 11.3022, 11.3066, 11.3023, 11.3042, 11.3022, 11.3022, 11.3022, 11.3022, 11.3022, 11.3022, 11.3022, 11.3022, 11.3022, 11.3022, 11.3022, 11.3022, 11.3022, 11.3024, 11.3022
5.0164, 15.9511, 11.3537, 11.3471, 4.23688, 4.59739, 11.3471, 0, 11.3471, 11.3471, 11.3514, 11.3472, 11.3491, 11.3471, 11.3471, 11.3471, 11.3471, 11.3471, 11.3471, 11.3471, 11.3471, 11.3471, 11.3471, 11.3471, 11.3471, 11.3471, 11.3472, 11.3471
5.02429, 19.9781, 11.3986, 11.3919, 4.68808, 8.57947, 11.3919, 0, 11.3919, 11.3919, 11.3963, 11.392, 11.3939, 11.3919, 11.3919, 11.3919, 11.3919, 11.3919, 11.3919, 11.3919, 11.3919, 11.3919, 11.3919, 11.3919, 11.3919, 11.3919, 11.3921, 11.3919
5.03218, 18.6776, 11.4434, 11.4367, 4.54727, 7.23421, 11.4367, 0, 11.4367, 11.4367, 11.4411, 11.4368, 11.4387, 11.4367, 11.4367, 11.4367, 11.4367, 11.4367, 11.4367, 11.4367, 11.4367, 11.4367, 11.4367, 11.4367, 11.4367, 11.4367, 11.4369, 11.4367
5.04006, 11.6876, 11.4882, 11.4815, 3.69968, 0.199373, 11.4815, 0, 11.4815, 11.4815, 11.4859, 11.4816, 11.4836, 11.4815, 11.4815, 11.4815, 11.4815, 11.4815, 11.4815, 11.4815, 11.4815, 11.4815, 11.4815, 11.4815, 11.4815, 11.4815, 11.4817, 11.4815
5.04795, 15.507, 11.533, 11.5263, 4.18413, 3.97394, 11.5263, 0, 11.5263, 11.5263, 11.5306, 11.5264, 11.5283, 11.5263, 11.5263, 11.5263, 11.5263, 11.5263, 11.5263, 11.5263, 11.5263, 11.5263, 11.5263, 11.5263, 11.5263, 11.5263, 11.5264, 11.5263
5.05584, 17.97, 11.5778, 11.571, 4.46878, 6.39223, 11.571, 0, 11.571, 11.571, 11.5754, 11.5711, 11.5731, 11.571, 11.571, 11.571, 11.571, 11.571, 11.571, 11.571, 11.571, 11.571, 11.571, 11.571, 11.571, 11.571, 11.5711, 11.571
5.06372, 16.4868, 11.6225, 11.6157, 4.29963, 4.86431, 11.6157, 0, 11.6157, 11.6157, 11.6201, 11.6158, 11.6178, 11.6157, 11.6157, 11.6157, 11.6157, 11.6157, 11.6157, 11.6157, 11.6157, 11.6157, 11.6157, 11.6157, 11.6157, 11.6157, 11.6158, 11.6157
5.07161, 18.2647, 11.6672, 11.6603, 4.50163, 6.59748, 11.6603, 0, 11.6603, 11.6604, 11.6647, 11.6605, 11.6625, 11.6603, 11.6603, 11.6603, 11.6603, 11.6603, 11.6603, 11.6603, 11.6603, 11.6603, 11.6603, 11.6603, 11.6603, 11.6603, 11.6605, 11.6603
5.0795, 17.7112, 11.7118, 11.705, 4.43973, 5.99935, 11.705, 0, 11.705, 11.705, 11.7093, 11.7051, 11.7072, 11.705, 11.705, 11.705, 11.705, 11.705, 11.705, 11.705, 11.705, 11.705, 11.705, 11.705, 11.705, 11.705, 11.7051, 11.705
5.08739, 12.2548, 11.7564, 11.7495, 3.77556, 0.498389, 11.7495, 0, 11.7495, 11.7495, 11.7539, 11.7497, 11.7518, 11.7495, 11.7495, 11.7495, 11.7495, 11.7495, 11.7495, 11.7495, 11.7495, 11.7495, 11.7495, 11.7495, 11.7495, 11.7495, 11.7496, 11.7495
5.09527, 8.09021, 11.801, 11.794, 3.17651, -3.71082, 11.794, 0, 11.7941, 11.7941, 11.7984, 11.7942, 11.7964, 11.794, 11.794, 11.794, 11.794, 11.794, 11.794, 11.794, 11.794, 11.794, 11.794, 11.794, 11.794, 11.794, 11.7942, 11.794
5.10316, 11.1334, 11.8456, 11.8385, 3.62401, -0.712174, 11.8385, 0, 11.8385, 11.8385, 11.8429, 11.8387, 11.8409, 11.8385, 11.8385, 11.8385, 11.8385, 11.8385, 11.8385, 11.8385, 11.8385, 11.8385, 11.8385, 11.8385, 11.8385, 11.8385, 11.8386, 11.8385
5.11105, 16.978, 11.8901, 11.8829, 4.35638, 5.0879, 11.8829, 0, 11.8829, 11.8829, 11.8873, 11.8831, 11.8855, 11.8829, 11.8829, 11.8829, 11.8829, 11.8829, 11.8829, 11.8829, 11.8829, 11.8829, 11.8829, 11.8829, 11.8829, 11.8829, 11.883, 11.8829
5.11894, 20.6027, 11.9347, 11.9273, 4.75423, 8.66795, 11.9273, 0, 11.9273, 11.9273, 11.9317, 11.9274, 11.93, 11.9273, 11.9273, 11.9273, 11.9273, 11.9273, 11.9273, 11.9273, 11.9273, 11.9273, 11.9273, 11.9273, 11.9273, 11.9273, 11.9274, 11.9273
5.12682, 12.4899, 11.9793, 11.9716, 3.80655, 0.510512, 11.9716, 0, 11.9716, 11.9716, 11.976, 11.9718, 11.9747, 11.9716, 11.9716, 11.9716, 11.9716, 11.9716, 11.9716, 11.9716, 11.9716, 11.9716, 11.9716, 11.9716, 11.9716, 11.9716, 11.9717, 11.9716
5.13471, 14.6043, 12.0241, 12.0158, 4.07484, 2.58025, 12.0158, 0, 12.0158, 12.0158, 12.0202, 12.016, 12.0194, 12.0158, 12.0158, 12.0158, 12.0158, 12.0158, 12.0158, 12.0158, 12.0158, 12.0158, 12.0158, 12.0158, 12.0158, 12.0158, 12.0159, 12.0158
5.1426, 13.9835, 12.069, 12.06, 3.99794, 1.91451, 12.06, 0, 12.06, 12.06, 12.0644, 12.0602, 12.0643, 12.06, 12.06, 12.06, 12.06, 12.06, 12.06, 12.06, 12.06, 12.06, 12.06, 12.06, 12.06, 12.06, 12.0601, 12.06
5.15049, 10.9123, 12.1143, 12.1041, 3.59336, -1.20201, 12.1041, 0, 12.1041, 12.1041, 12.1084, 12.1043, 12.1096, 12.1041, 12.1041, 12.1041, 12.1041, 12.1041, 12.1041, 12.1041, 12.1041, 12.1041, 12.1041, 12.1041, 12.1041, 12.1041, 12.1042, 12.1041
5.15837, 15.0536, 12.1601, 12.1481, 4.12961, 2.89356, 12.1481, 0, 12.1481, 12.1481, 12.1525, 12.1483, 12.1553, 12.1481, 12.1481, 12.1481, 12.1481, 12.1481, 12.1481, 12.1481, 12.1481, 12.1481, 12.1481, 12.1481, 12.1481, 12.1481, 12.1482, 12.1481
5.16626, 16.9834, 12.2067, 12.192, 4.35699, 4.77665, 12.192, 0, 12.192, 12.192, 12.1964, 12.1923, 12.2019, 12.192, 12.192, 12.192, 12.192, 12.192, 12.192, 12.192, 12.192, 12.192, 12.192, 12.192, 12.192, 12.192, 12.1921, 12.192
5.17415, 14.8045, 12.2545, 12.2359, 4.09933, 2.55001, 12.2359, 0, 12.2359, 12.2359, 12.2403, 12.2362, 12.2497, 12.2359, 12.2359, 12.2359, 12.2359, 12.2359, 12.2359, 12.2359, 12.2359, 12.2359, 12.2359, 12.2359, 12.2359, 12.2359, 12.236, 12.2359
5.18204, 14.3479, 12.3041, 12.2797, 4.04326, 2.04386, 12.2797, 0, 12.2797, 12.2797, 12.2841, 12.28, 12.2992, 12.2797, 12.2797, 12.2797, 12.2797, 12.2797, 12.2797, 12.2797, 12.2797, 12.2797, 12.2797, 12.2797, 12.2797, 12.2797, 12.2798, 12.2797
5.18992, 9.38838, 12.3561, 12.3234, 3.37467, -2.96769, 12.3234, 0, 12.3234, 12.3234, 12.3278, 12.3238, 12.3512, 12.3234, 12.3234, 12.3234, 12.3234, 12.3234, 12.3234, 12.3234, 12.3234, 12.3234, 12.3234, 12.3234, 12.3234, 12.3234, 12.3235, 12.3234
5.19781, 18.3919, 12.4115, 12.367, 4.51574, 5.98049, 12.367, 0, 12.367, 12.367, 12.3714, 12.3674, 12.4065, 12.367, 12.367, 12.367, 12.367, 12.367, 12.367, 12.367, 12.367, 12.367, 12.367, 12.367, 12.367, 12.367, 12.3671, 12.367
5.2057, 15.1778, 12.4714, 12.4105, 4.14461, 2.70631, 12.4105, 0, 12.4105, 12.4105, 12.4149, 12.411, 12.4665, 12.4105, 12.4105, 12.4105, 12.4105, 12.4105, 12.4105, 12.4105, 12.4105, 12.4105, 12.4105, 12.4105, 12.4105, 12.4105, 12.4106, 12.4105
5.21359, 16.383, 12.5376, 12.4539, 4.28754, 3.84546, 12.4539, 0, 12.454, 12.454, 12.4583, 12.4545, 12.5325, 12.4539, 12.4539, 12.4539, 12.4539, 12.4539, 12.4539, 12.4539, 12.4539, 12.4539, 12.4539, 12.4539, 12.4539, 12.4539, 12.454, 12.4539
5.22147, 12.5735, 12.6117, 12.4973, 3.81752, -0.0382442, 12.4973, 0, 12.4973, 12.4973, 12.5017, 12.4979, 12.6066, 12.4973, 12.4973, 12.4973, 12.4973, 12.4973, 12.4973, 12.4973, 12.4973, 12.4973, 12.4973, 12.4973, 12.4973, 12.4973, 12.4974, 12.4973
5.22936, 14.208, 12.6961, 12.5405, 4.02592, 1.51188, 12.5405, 0, 12.5405, 12.5405, 12.5449, 12.5412, 12.6909, 12.5405, 12.5405, 12.5405, 12.5405, 12.5405, 12.5405, 12.5405, 12.5405, 12.5405, 12.5405, 12.5405, 12.5405, 12.5405, 12.5406, 12.5405
5.23725, 15.1606, 12.7934, 12.5837, 4.14253, 2.36714, 12.5837, 0, 12.5837, 12.5837, 12.588, 12.5844, 12.7881, 12.5837, 12.5837, 12.5837, 12.5837, 12.5837, 12.5837, 12.5837, 12.5837, 12.5837, 12.5837, 12.5837, 12.5837, 12.5837, 12.5838, 12.5837
5.24513, 10.5662, 12.9066, 12.6267, 3.54489, -2.34036, 12.6267, 0, 12.6267, 12.6267, 12.6311, 12.6275, 12.9012, 12.6267, 12.6267, 12.6267, 12.6267, 12.6267, 12.6267, 12.6267, 12.6267, 12.6267, 12.6267, 12.6267, 12.6267, 12.6267, 12.6268, 12.6267
5.25302, 16.1439, 13.0389, 12.6696, 4.25957, 3.10505, 12.6696, 0, 12.6696, 12.6696, 12.674, 12.6705, 13.0334, 12.6696, 12.6696, 12.6696, 12.6696, 12.6696, 12.6696, 12.6696, 12.6696, 12.6696, 12.6696, 12.6696, 12.6696, 12.6696, 12.6698, 12.6696
5.26091, 15.4909, 13.1938, 12.7125, 4.18221, 2.29713, 12.7125, 0, 12.7125, 12.7125, 12.7168, 12.7134, 13.1882, 12.7125, 12.7125, 12.7125, 12.7125, 12.7125, 12.7125, 12.7125, 12.7125, 12.7125, 12.7125, 12.7125, 12.7125, 12.7125, 12.7126, 12.7125
5.2688, 9.56608, 13.3746, 12.7552, 3.40089, -3.80857, 12.7552, 0, 12.7552, 12.7552, 12.7596, 12.7562, 13.369, 12.7552, 12.7552, 12.7552, 12.7552, 12.7552, 12.7552, 12.7552, 12.7552, 12.7552, 12.7552, 12.7552, 12.7552, 12.7552, 12.7553, 12.7552
5.27668, 16.864, 13.5848, 12.7978, 4.34327, 3.27916, 12.7978, 0, 12.7978, 12.7978, 12.8022, 12.7989, 13.5791, 12.7978, 12.7978, 12.7978, 12.7978, 12.7978, 12.7978, 12.7978, 12.7978, 12.7978, 12.7978, 12.7978, 12.7978, 12.7978, 12.798, 12.7978
5.28457, 13.1069, 13.827, 12.8402, 3.88676, -0.720117, 12.8402, 0, 12.8403, 12.8403, 12.8446, 12.8414, 13.8212, 12.8402, 12.8402, 12.8402, 12.8402, 12.8402, 12.8402, 12.8402, 12.8402, 12.8402, 12.8402, 12.8403, 12.8402, 12.8402, 12.8405, 12.8402
5.29246, 11.2733, 14.1032, 12.8826, 3.64326, -2.82992, 12.8826, 0, 12.8826, 12.8826, 12.887, 12.8839, 14.0973, 12.8826, 12.8826, 12.8826, 12.8826, 12.8826, 12.8826, 12.8826, 12.8826, 12.8826, 12.8826, 12.8826, 12.8826, 12.8826, 12.8829, 12.8826
5.30035, 6.56126, 14.4145, 12.9248, 2.92596, -7.85326, 12.9248, 0, 12.9249, 12.9249, 12.9292, 12.9261, 14.4085, 12.9248, 12.9248, 12.9248, 12.9248, 12.9248, 12.9248, 12.9248, 12.9248, 12.9248, 12.9248, 12.9248, 12.9248, 12.9248, 12.9251, 12.9248
5.30823, 14.9515, 14.7604, 12.967, 4.11723, 0.191193, 12.967, 0, 12.967, 12.967, 12.9713, 12.9683, 14.7543, 12.967, 12.967, 12.967, 12.967, 12.967, 12.967, 12.967, 12.967, 12.967, 12.967, 12.967, 12.967, 12.967, 12.9673, 12.967
5.31612, 16.7198, 15.1387, 13.0089, 4.32664, 1.58116, 13.0089, 0, 13.0089, 13.0089, 13.0133, 13.0103, 15.1325, 13.0089, 13.0089, 13.0089, 13.0089, 13.0089, 13.0089, 13.0089, 13.0089, 13.0089, 13.0089, 13.0089, 13.0089, 13.0089, 13.0093, 13.0089
5.32401, 15.228, 15.5455, 13.0508, 4.15066, -0.317519, 13.0508, 0, 13.0508, 13.0508, 13.0552, 13.0521, 15.5393, 13.0508, 13.0508, 13.0508, 13.0508, 13.0508, 13.0508, 13.0508, 13.0508, 13.0508, 13.0508, 13.0508, 13.0508, 13.0508, 13.0512, 13.0508
5.3319, 18.2969, 15.9749, 13.0925, 4.50521, 2.32201, 13.0925, 0, 13.0925, 13.0925, 13.0968, 13.0938, 15.9687, 13.0925, 13.0925, 13.0925, 13.0925, 13.0925, 13.0925, 13.0925, 13.0925, 13.0925, 13.0925, 13.0925, 13.0925, 13.0925, 13.0929, 13.0925
5.33978, 21.1002, 16.419, 13.134, 4.80627, 4.68118, 13.134, 0, 13.134, 13.134, 13.1384, 13.1353, 16.4128, 13.134, 13.134, 13.134, 13.134, 13.134, 13.134, 13.134, 13.134, 13.134, 13.134, 13.134, 13.134, 13.134, 13.1345, 13.134
5.34767, 25.185, 16.8681, 13.1754, 5.21392, 8.31688, 13.1754, 0, 13.1754, 13.1754, 13.1798, 13.1766, 16.8619, 13.1754, 13.1754, 13.1754, 13.1754, 13.1754, 13.1754, 13.1754, 13.1754, 13.1754, 13.1754, 13.1754, 13.1754, 13.1754, 13.176, 13.1754
5.35556, 17.7598, 17.311, 13.2166, 4.4452, 0.448843, 13.2166, 0, 13.2166, 13.2166, 13.221, 13.2178, 17.3048, 13.2166, 13.2166, 13.2166, 13.2166, 13.2166, 13.2166, 13.2166, 13.2166, 13.2166, 13.2166, 13.2166, 13.2166, 13.2166, 13.2172, 13.2166
5.36345, 19.8777, 17.7356, 13.2577, 4.67736, 2.14211, 13.2577, 0, 13.2577, 13.2577, 13.2621, 13.2588, 17.7294, 13.2577, 13.2577, 13.2577, 13.2577, 13.2577, 13.2577, 13.2577, 13.2577, 13.2577, 13.2577, 13.2577, 13.2577, 13.2577, 13.2583, 13.2577
5.37133, 19.341, 18.1292, 13.2986, 4.61963, 1.21177, 13.2986, 0, 13.2986, 13.2986, 13.303, 13.2997, 18.1231, 13.2986, 13.2986, 13.2986, 13.2986, 13.2986, 13.2986, 13.2986, 13.2986, 13.2986, 13.2986, 13.2986, 13.2986, 13.2986, 13.2993, 13.2986
5.37922, 17.2533, 18.4796, 13.3394, 4.38786, -1.22629, 13.3394, 0, 13.3394, 13.3394, 13.3438, 13.3404, 18.4735, 13.3394, 13.3394, 13.3394, 13.3394, 13.3394, 13.3394, 13.3394, 13.3394, 13.3394, 13.3394, 13.3394, 13.3394, 13.3394, 13.34, 13.3394
5.38711, 22.4313, 18.7754, 13.3799, 4.9428, 3.65589, 13.3799, 0, 13.3799, 13.3799, 13.3844, 13.3809, 18.7693, 13.3799, 13.3799, 13.3799, 13.3799, 13.3799, 13.3799, 13.3799, 13.3799, 13.3799, 13.3799, 13.3799, 13.3799, 13.3799, 13.3806, 13.3799
5.395, 21.2922, 19.0068, 13.4203, 4.8262, 2.28539, 13.4203, 0, 13.4203, 13.4203, 13.4248, 13.4212, 19.0008, 13.4203, 13.4203, 13.4203, 13.4203, 13.4203, 13.4203, 13.4203, 13.4203, 13.4203, 13.4203, 13.4203, 13.4203, 13.4203, 13.421, 13.4203
5.40288, 23.7345, 19.1664, 13.4605, 5.07292, 4.56812, 13.4605, 0, 13.4605, 13.4605, 13.465, 13.4613, 19.1604, 13.4605, 13.4605, 13.4605, 13.4605, 13.4605, 13.4605, 13.4605, 13.4605, 13.4605, 13.4605, 13.4605, 13.4605, 13.4605, 13.4612, 13.4605
5.41077, 19.8316, 19.2496, 13.5006, 4.67243, 0.582058, 13.5006, 0, 13.5006, 13.5006, 13.5051, 13.5013, 19.2436, 13.5006, 13.5006, 13.5006, 13.5006, 13.5006, 13.5006, 13.5006, 13.5006, 13.5006, 13.5006, 13.5006, 13.5006, 13.5006, 13.5013, 13.5006
5.41866, 18.7067, 19.2546, 13.5404, 4.55046, -0.547911, 13.5404, 0, 13.5404, 13.5404, 13.545, 13.541, 19.2487, 13.5404, 13.5404, 13.5404, 13.5404, 13.5404, 13.5404, 13.5404, 13.5404, 13.5404, 13.5404, 13.5404, 13.5404, 13.5404, 13.5411, 13.5404
5.42655, 21.3751, 19.1831, 13.58, 4.83478, 2.19203, 13.58, 0, 13.5801, 13.5801, 13.5847, 13.5806, 19.1771, 13.58, 13.58, 13.58, 13.58, 13.58, 13.58, 13.58, 13.58, 13.58, 13.58, 13.58, 13.58, 13.58, 13.5808, 13.58
5.43443, 20.8605, 19.0395, 13.6195, 4.78126, 1.82092, 13.6195, 0, 13.6195, 13.6195, 13.6242, 13.62, 19.0335, 13.6195, 13.6195, 13.6195, 13.6195, 13.6195, 13.6195, 13.6195, 13.6195, 13.6195, 13.6195, 13.6195, 13.6195, 13.6195, 13.6202, 13.6195
5.44232, 26.0808, 18.8313, 13.6587, 5.29913, 7.24947, 13.6587, 0, 13.6588, 13.6588, 13.6636, 13.6592, 18.8253, 13.6587, 13.6587, 13.6587, 13.6587, 13.6587, 13.6587, 13.6587, 13.6587, 13.6587, 13.6587, 13.6587, 13.6587, 13.6587, 13.6595, 13.6587
5.45021, 18.3584, 18.568, 13.6978, 4.51203, -0.209583, 13.6978, 0, 13.6978, 13.6978, 13.7028, 13.6982, 18.5618, 13.6978, 13.6978, 13.6978, 13.6978, 13.6978, 13.6978, 13.6978, 13.6978, 13.6978, 13.6978, 13.6978, 13.6978, 13.6978, 13.6985, 13.6978
5.45809, 15.9023, 18.2609, 13.7366, 4.23111, -2.35855, 13.7366, 0, 13.7367, 13.7367, 13.7419, 13.7371, 18.2545, 13.7366, 13.7366, 13.7366, 13.7366, 13.7366, 13.7366, 13.7366, 13.7366, 13.7366, 13.7366, 13.7366, 13.7366, 13.7366, 13.7374, 13.7366
5.46598, 19.7231, 17.922, 13.7753, 4.66081, 1.80108, 13.7753, 0, 13.7753, 13.7753, 13.7809, 13.7757, 17.9153, 13.7753, 13.7753, 13.7753, 13.7753, 13.7753, 13.7753, 13.7753, 13.7753, 13.7753, 13.7753, 13.7753, 13.7753, 13.7753, 13.776, 13.7753
5.47387, 27.9009, 17.5639, 13.8137, 5.46817, 10.3369, 13.8137, 0, 13.8137, 13.8137, 13.8198, 13.8141, 17.5568, 13.8137, 13.8137, 13.8137, 13.8137, 13.8137, 13.8137, 13.8137, 13.8137, 13.8137, 13.8137, 13.8137, 13.8137, 13.8137, 13.8144, 13.8137
5.48176, 15.971, 17.1987, 13.8519, 4.23922, -1.22766, 13.8519, 0, 13.8519, 13.8519, 13.8586, 13.8523, 17.1909, 13.8519, 13.8519, 13.8519, 13.8519, 13.8519, 13.8519, 13.8519, 13.8519, 13.8519, 13.8519, 13.8519, 13.8519, 13.8519, 13.8526, 13.8519
5.48964, 15.9286, 16.8372, 13.8899, 4.23422, -0.908628, 13.8899, 0, 13.8899, 13.8899, 13.8974, 13.8902, 16.8287, 13.8899, 13.8899, 13.8899, 13.8899, 13.8899, 13.8899, 13.8899, 13.8899, 13.8899, 13.8899, 13.8899, 13.8899, 13.8899, 13.8906, 13.8899
5.49753, 13.4728, 16.4894, 13.9277, 3.93355, -3.01661, 13.9277, 0, 13.9277, 13.9277, 13.9362, 13.928, 16.4799, 13.9277, 13.9277, 13.9277, 13.9277, 13.9277, 13.9277, 13.9277, 13.9277, 13.9277, 13.9277, 13.9277, 13.9277, 13.9277, 13.9284, 13.9277
5.50542, 14.9715, 16.1631, 13.9652, 4.11965, -1.19156, 13.9652, 0, 13.9652, 13.9652, 13.975, 13.9655, 16.1522, 13.9652, 13.9652, 13.9652, 13.9652, 13.9652, 13.9652, 13.9652, 13.9652, 13.9652, 13.9652, 13.9652, 13.9652, 13.9652, 13.966, 13.9652
5.51331, 14.4845, 15.8643, 14.0026, 4.06012, -1.37979, 14.0026, 0, 14.0026, 14.0026, 14.0141, 14.0029, 15.8517, 14.0026, 14.0026, 14.0026, 14.0026, 14.0026, 14.0026, 14.0026, 14.0026, 14.0026, 14.0026, 14.0026, 14.0026, 14.0026, 14.0033, 14.0026
5.52119, 10.4914, 15.5973, 14.0396, 3.53432, -5.10588, 14.0396, 0, 14.0396, 14.0396, 14.0534, 14.0399, 15.5824, 14.0396, 14.0396, 14.0396, 14.0396, 14.0396, 14.0396, 14.0396, 14.0396, 14.0396, 14.0396, 14.0396, 14.0396, 14.0396, 14.0404, 14.0396
5.52908, 14.4897, 15.3644, 14.0765, 4.06075, -0.874713, 14.0765, 0, 14.0765, 14.0765, 14.0932, 14.0768, 15.3467, 14.0765, 14.0765, 14.0765, 14.0765, 14.0765, 14.0765, 14.0765, 14.0765, 14.0765, 14.0765, 14.0765, 14.0765, 14.0765, 14.0773, 14.0765
5.53697, 17.9742, 15.1665, 14.1131, 4.46925, 2.80777, 14.1131, 0, 14.1131, 14.1131, 14.1334, 14.1134, 15.145, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 14.1139, 14.1131
5.54486, 12.9936, 15.0028, 14.1494, 3.87216, -2.0092, 14.1494, 0, 14.1495, 14.1495, 14.1744, 14.1497, 14.9768, 14.1494, 14.1494, 14.1494, 14.1494, 14.1494, 14.1494, 14.1494, 14.1494, 14.1494, 14.1494, 14.1494, 14.1494, 14.1494, 14.1502, 14.1494
5.55274, 10.4769, 14.8719, 14.1856, 3.53227, -4.39497, 14.1856, 0, 14.1856, 14.1856, 14.2162, 14.1859, 14.8402, 14.1856, 14.1856, 14.1856, 14.1856, 14.1856, 14.1856, 14.1856, 14.1856, 14.1856, 14.1856, 14.1856, 14.1856, 14.1856, 14.1863, 14.1856
