   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_61.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.00268171, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00522024, 0, 6.99906e-20, 0, 1.41421, -6.99906e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.96626e-22, 0, 0, 3.33464e-25, 5.01778e-24, 0, 6.96887e-20, 0, 0
0.0131222, 0, 1.43932e-19, 0, 1.41421, -1.43932e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.09993e-22, 0, 0, 6.96393e-25, 1.05007e-23, 0, 1.43311e-19, 0, 0
0.0210241, 0, 2.9276e-19, 0, 1.41421, -2.9276e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24073e-21, 0, 0, 1.43859e-24, 2.17332e-23, 0, 2.91496e-19, 0, 0
0.0289261, 0, 5.8923e-19, 0, 1.41421, -5.8923e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49719e-21, 0, 0, 2.94093e-24, 4.45083e-23, 0, 5.86685e-19, 0, 0
0.036828, 0, 1.17393e-18, 0, 1.41421, -1.17393e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.97516e-21, 0, 0, 5.95207e-24, 9.02311e-23, 0, 1.16885e-18, 0, 0
0.04473, 0, 2.31592e-18, 0, 1.41421, -2.31592e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.81496e-21, 0, 0, 1.19299e-23, 1.8115e-22, 0, 2.30591e-18, 0, 0
0.0526319, 0, 4.52549e-18, 0, 1.41421, -4.52549e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.91792e-20, 0, 0, 2.36883e-23, 3.6028e-22, 0, 4.50593e-18, 0, 0
0.0605339, 0, 8.76166e-18, 0, 1.41421, -8.76166e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71322e-20, 0, 0, 4.66098e-23, 7.10071e-22, 0, 8.72377e-18, 0, 0
0.0684359, 0, 1.68109e-17, 0, 1.41421, -1.68109e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.12451e-20, 0, 0, 9.09036e-23, 1.38722e-21, 0, 1.67382e-17, 0, 0
0.0763378, 0, 3.19726e-17, 0, 1.41421, -3.19726e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35501e-19, 0, 0, 1.75771e-22, 2.68714e-21, 0, 3.18343e-17, 0, 0
0.0842397, 0, 6.02885e-17, 0, 1.41421, -6.02885e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55503e-19, 0, 0, 3.3703e-22, 5.16223e-21, 0, 6.00275e-17, 0, 0
