   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_115.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.409064, 0, 1.54953e-08, 6.18529e-31, 1.41421, -1.54953e-08, 6.18529e-31, 0, 6.18529e-31, 6.18529e-31, 6.18529e-31, 6.18529e-31, 6.18529e-31, 6.18529e-31, 6.18529e-31, 6.18529e-31, 6.18529e-31, 6.18529e-31, 9.16372e-11, 6.18529e-31, 6.18529e-31, 4.64482e-13, 2.07193e-09, 6.18529e-31, 1.33313e-08, 6.18529e-31, 6.18529e-31
0.416955, 0, 2.24173e-08, 3.26908e-30, 1.41421, -2.24173e-08, 3.26908e-30, 0, 3.26908e-30, 3.26908e-30, 3.26908e-30, 3.26908e-30, 3.26908e-30, 3.26908e-30, 3.26908e-30, 3.26908e-30, 3.26908e-30, 3.26908e-30, 1.3115e-10, 3.26908e-30, 3.26908e-30, 7.37549e-13, 3.27472e-09, 3.26908e-30, 1.90107e-08, 3.26908e-30, 3.26908e-30
0.424845, 0, 3.2292e-08, 1.62312e-29, 1.41421, -3.2292e-08, 1.62312e-29, 0, 1.62312e-29, 1.62312e-29, 1.62312e-29, 1.62312e-29, 1.62312e-29, 1.62312e-29, 1.62312e-29, 1.62312e-29, 1.62312e-29, 1.62312e-29, 1.86601e-10, 1.62312e-29, 1.62312e-29, 1.17045e-12, 5.16815e-09, 1.62312e-29, 2.69361e-08, 1.62312e-29, 1.62312e-29
0.432735, 0, 4.63319e-08, 7.59514e-29, 1.41421, -4.63319e-08, 7.59514e-29, 0, 7.59514e-29, 7.59514e-29, 7.59514e-29, 7.59514e-29, 7.59514e-29, 7.59514e-29, 7.59514e-29, 7.59514e-29, 7.59514e-29, 7.59514e-29, 2.63973e-10, 7.59514e-29, 7.59514e-29, 1.85579e-12, 8.14285e-09, 7.59514e-29, 3.79232e-08, 7.59514e-29, 7.59514e-29
0.440626, 0, 6.62352e-08, 3.35994e-28, 1.41421, -6.62352e-08, 3.35994e-28, 0, 3.35994e-28, 3.35994e-28, 3.35994e-28, 3.35994e-28, 3.35994e-28, 3.35994e-28, 3.35994e-28, 3.35994e-28, 3.35994e-28, 3.35994e-28, 3.71325e-10, 3.35994e-28, 3.35994e-28, 2.93877e-12, 1.28051e-08, 3.35994e-28, 5.30558e-08, 3.35994e-28, 3.35994e-28
0.448516, 0, 9.43793e-08, 1.40936e-27, 1.41421, -9.43793e-08, 1.40936e-27, 0, 1.40936e-27, 1.40936e-27, 1.40936e-27, 1.40936e-27, 1.40936e-27, 1.40936e-27, 1.40936e-27, 1.40936e-27, 1.40936e-27, 1.40936e-27, 5.19455e-10, 1.40936e-27, 1.40936e-27, 4.64605e-12, 2.00916e-08, 1.40936e-27, 7.37637e-08, 1.40936e-27, 1.40936e-27
0.456406, 0, 1.34091e-07, 5.6212e-27, 1.41421, -1.34091e-07, 5.6212e-27, 0, 5.6212e-27, 5.6212e-27, 5.6212e-27, 5.6212e-27, 5.6212e-27, 5.6212e-27, 5.6212e-27, 5.6212e-27, 5.6212e-27, 5.6212e-27, 7.22758e-10, 5.6212e-27, 5.6212e-27, 7.32973e-12, 3.1441e-08, 5.6212e-27, 1.0192e-07, 5.6212e-27, 5.6212e-27
0.464297, 0, 1.90024e-07, 2.13746e-26, 1.41421, -1.90024e-07, 2.13746e-26, 0, 2.13746e-26, 2.13746e-26, 2.13746e-26, 2.13746e-26, 2.13746e-26, 2.13746e-26, 7.34455e-14, 2.13746e-26, 2.13746e-26, 2.13746e-26, 1.00032e-09, 2.13746e-26, 2.13746e-26, 1.15339e-11, 4.90505e-08, 2.13746e-26, 1.39962e-07, 2.13746e-26, 2.13746e-26
0.472187, 0, 2.68685e-07, 7.76821e-26, 1.41421, -2.68685e-07, 7.76821e-26, 0, 7.76821e-26, 7.76821e-26, 7.76821e-26, 7.76821e-26, 7.76821e-26, 7.76821e-26, 2.42174e-13, 7.76821e-26, 7.76821e-26, 7.76821e-26, 1.37732e-09, 7.76821e-26, 7.76821e-26, 1.80942e-11, 7.62518e-08, 7.76821e-26, 1.91038e-07, 7.76821e-26, 7.76821e-26
0.480077, 0, 3.79166e-07, 2.71967e-25, 1.41421, -3.79166e-07, 2.71967e-25, 0, 2.71967e-25, 2.71967e-25, 2.71967e-25, 2.71967e-25, 2.71967e-25, 2.71967e-25, 6.19495e-13, 2.71967e-25, 2.71967e-25, 2.71967e-25, 1.88681e-09, 2.71967e-25, 2.71967e-25, 2.82865e-11, 1.18061e-07, 2.71967e-25, 2.59189e-07, 2.71967e-25, 2.71967e-25
0.487968, 0, 5.36188e-07, 6.52644e-10, 1.41421, -5.36188e-07, 6.57997e-10, 6.52644e-10, 6.52662e-10, 6.52669e-10, 6.64274e-10, 6.52905e-10, 6.54669e-10, 6.53179e-10, 6.57452e-10, 6.61447e-10, 6.57499e-10, 1.93055e-09, 3.22466e-09, 6.5369e-10, 6.52699e-10, 6.9669e-10, 1.82624e-07, 6.52647e-10, 3.50267e-07, 6.52644e-10, 6.68529e-10
0.495858, 0, 7.58e-07, 2.13666e-09, 1.41421, -7.58e-07, 2.15424e-09, 2.13666e-09, 2.13672e-09, 2.13674e-09, 2.17485e-09, 2.13752e-09, 2.14331e-09, 2.13842e-09, 2.15091e-09, 2.16557e-09, 2.1526e-09, 6.33237e-09, 5.6257e-09, 2.1401e-09, 2.13684e-09, 2.20496e-09, 2.8122e-07, 2.13667e-09, 4.70983e-07, 2.13666e-09, 2.18882e-09
0.503748, 0, 1.07236e-06, 5.43567e-09, 1.41421, -1.07236e-06, 5.48046e-09, 5.43567e-09, 5.43582e-09, 5.43587e-09, 5.533e-09, 5.43786e-09, 5.45262e-09, 5.44015e-09, 5.47071e-09, 5.50934e-09, 5.4763e-09, 1.61301e-08, 1.01461e-08, 5.44442e-09, 5.43613e-09, 5.54106e-09, 4.31119e-07, 5.43569e-09, 6.30707e-07, 5.43567e-09, 5.5686e-09
0.511639, 0, 1.51979e-06, 1.26083e-08, 1.41421, -1.51979e-06, 1.27123e-08, 1.26083e-08, 1.26086e-08, 1.26087e-08, 1.28344e-08, 1.26133e-08, 1.26476e-08, 1.26187e-08, 1.26881e-08, 1.27794e-08, 1.27026e-08, 3.7452e-08, 1.89376e-08, 1.26286e-08, 1.26093e-08, 1.27701e-08, 6.58078e-07, 1.26083e-08, 8.41922e-07, 1.26083e-08, 1.29171e-08
0.519529, 0, 2.16071e-06, 2.78776e-08, 1.41421, -2.16071e-06, 2.81079e-08, 2.78776e-08, 2.78784e-08, 2.78786e-08, 2.8378e-08, 2.78888e-08, 2.79647e-08, 2.79006e-08, 2.80517e-08, 2.82564e-08, 2.80865e-08, 8.28613e-08, 3.6343e-08, 2.79226e-08, 2.78799e-08, 2.81247e-08, 1.00051e-06, 2.78777e-08, 1.12203e-06, 2.78776e-08, 2.8561e-08
0.527419, 0, 3.08849e-06, 5.97004e-08, 1.41421, -3.08849e-06, 6.01939e-08, 5.97004e-08, 5.97021e-08, 5.97026e-08, 6.07727e-08, 5.97245e-08, 5.98871e-08, 5.97497e-08, 6.0076e-08, 6.05121e-08, 6.0148e-08, 1.77528e-07, 7.09707e-08, 5.97968e-08, 5.97054e-08, 6.00756e-08, 1.51755e-06, 5.97006e-08, 1.49614e-06, 5.97004e-08, 6.1165e-08
0.535309, 0, 4.44258e-06, 1.24634e-07, 1.41421, -4.44258e-06, 1.25665e-07, 1.24634e-07, 1.24638e-07, 1.24639e-07, 1.26874e-07, 1.24685e-07, 1.25024e-07, 1.24737e-07, 1.25484e-07, 1.2633e-07, 1.25569e-07, 3.70744e-07, 1.39571e-07, 1.24836e-07, 1.24645e-07, 1.25201e-07, 2.29311e-06, 1.24635e-07, 2.00192e-06, 1.24634e-07, 1.27694e-07
0.5432, 0, 6.44638e-06, 2.54371e-07, 1.41421, -6.44638e-06, 2.56475e-07, 2.54371e-07, 2.54378e-07, 2.5438e-07, 2.58944e-07, 2.54473e-07, 2.55167e-07, 2.54581e-07, 2.56785e-07, 2.57832e-07, 2.5628e-07, 7.56881e-07, 2.74077e-07, 2.54782e-07, 2.54392e-07, 2.55221e-07, 3.45724e-06, 2.54372e-07, 2.69817e-06, 2.54371e-07, 2.60617e-07
0.55109, 0, 9.45355e-06, 5.08196e-07, 1.41421, -9.45355e-06, 5.12402e-07, 5.08196e-07, 5.0821e-07, 5.08215e-07, 5.17336e-07, 5.08401e-07, 5.09787e-07, 5.08616e-07, 5.13901e-07, 5.15114e-07, 5.12011e-07, 1.51254e-06, 5.34079e-07, 5.09018e-07, 5.08239e-07, 5.09463e-07, 5.20524e-06, 5.08198e-07, 3.67963e-06, 5.08196e-07, 5.2068e-07
0.55898, 0, 1.40331e-05, 9.9451e-07, 1.41421, -1.40331e-05, 1.00274e-06, 9.9451e-07, 9.94538e-07, 9.94547e-07, 1.0124e-06, 9.94911e-07, 9.97625e-07, 9.95333e-07, 1.00702e-06, 1.00805e-06, 1.00198e-06, 2.96072e-06, 1.02836e-06, 9.96119e-07, 9.94594e-07, 9.96389e-07, 7.83343e-06, 9.94513e-07, 5.10205e-06, 9.9451e-07, 1.01895e-06
0.566871, 0, 2.11044e-05, 1.90701e-06, 1.41421, -2.11044e-05, 1.92281e-06, 1.90701e-06, 1.90707e-06, 1.90709e-06, 1.94134e-06, 1.90778e-06, 1.91299e-06, 1.90859e-06, 1.93327e-06, 1.933e-06, 1.92134e-06, 5.67878e-06, 1.95108e-06, 1.9101e-06, 1.90717e-06, 1.90978e-06, 1.17935e-05, 1.90702e-06, 7.22407e-06, 1.90701e-06, 1.9539e-06
0.574761, 0, 3.2154e-05, 3.58391e-06, 1.41421, -3.2154e-05, 3.61361e-06, 3.58391e-06, 3.58401e-06, 3.58404e-06, 3.64844e-06, 3.58536e-06, 3.59514e-06, 3.58688e-06, 3.63763e-06, 3.63276e-06, 3.61085e-06, 1.06752e-05, 3.64103e-06, 3.58971e-06, 3.58421e-06, 3.58796e-06, 1.77758e-05, 3.58392e-06, 1.04758e-05, 3.58391e-06, 3.67205e-06
0.582651, 0, 4.95733e-05, 6.60219e-06, 1.41421, -4.95733e-05, 6.65693e-06, 6.60219e-06, 6.60238e-06, 6.60244e-06, 6.72113e-06, 6.60486e-06, 6.6229e-06, 6.60766e-06, 6.70927e-06, 6.69222e-06, 6.65184e-06, 1.96711e-05, 6.67594e-06, 6.61289e-06, 6.60275e-06, 6.60808e-06, 2.68363e-05, 6.60222e-06, 1.55672e-05, 6.60219e-06, 6.76464e-06
0.590542, 0, 7.71783e-05, 1.19234e-05, 1.41421, -7.71783e-05, 1.20223e-05, 1.19234e-05, 1.19237e-05, 1.19238e-05, 1.21383e-05, 1.19282e-05, 1.19608e-05, 1.19333e-05, 1.21334e-05, 1.2086e-05, 1.20131e-05, 3.55359e-05, 1.20182e-05, 1.19427e-05, 1.19244e-05, 1.19319e-05, 4.05859e-05, 1.19234e-05, 2.36569e-05, 1.19234e-05, 1.22169e-05
0.598432, 0, 0.000120985, 2.11129e-05, 1.41421, -0.000120985, 2.12881e-05, 2.11129e-05, 2.11134e-05, 2.11137e-05, 2.14935e-05, 2.11214e-05, 2.11791e-05, 2.11304e-05, 2.15183e-05, 2.1401e-05, 2.12718e-05, 6.29432e-05, 2.12343e-05, 2.11471e-05, 2.11146e-05, 2.11251e-05, 6.14703e-05, 2.11129e-05, 3.66055e-05, 2.11129e-05, 2.16328e-05
