   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_122.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.102774, 0, 7.54464e-18, 0, 1.41421, -7.54464e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.31753e-20, 0, 0, 1.5812e-22, 1.29821e-19, 0, 7.35148e-18, 0, 0
0.11066, 0, 1.50809e-17, 0, 1.41421, -1.50809e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26243e-19, 0, 0, 3.21264e-22, 2.63843e-19, 0, 1.46905e-17, 0, 0
0.118545, 0, 2.98463e-17, 0, 1.41421, -2.98463e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.49771e-19, 0, 0, 6.46375e-22, 5.30998e-19, 0, 2.90649e-17, 0, 0
0.12643, 0, 5.84959e-17, 0, 1.41421, -5.84959e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.89375e-19, 0, 0, 1.28812e-21, 1.05852e-18, 0, 5.69468e-17, 0, 0
0.134316, 0, 1.13559e-16, 0, 1.41421, -1.13559e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.49723e-19, 0, 0, 2.54314e-21, 2.09063e-18, 0, 1.10516e-16, 0, 0
0.142201, 0, 2.184e-16, 0, 1.41421, -2.184e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82593e-18, 0, 0, 4.97521e-21, 4.09187e-18, 0, 2.12478e-16, 0, 0
0.150086, 0, 4.16197e-16, 0, 1.41421, -4.16197e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.47841e-18, 0, 0, 9.64633e-21, 7.93828e-18, 0, 4.04771e-16, 0, 0
0.157972, 0, 7.86009e-16, 0, 1.41421, -7.86009e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.56679e-18, 0, 0, 1.85395e-20, 1.5268e-17, 0, 7.64156e-16, 0, 0
0.165857, 0, 1.4713e-15, 0, 1.41421, -1.4713e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.22875e-17, 0, 0, 3.53254e-20, 2.91187e-17, 0, 1.42986e-15, 0, 0
0.173742, 0, 2.7301e-15, 0, 1.41421, -2.7301e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27914e-17, 0, 0, 6.67413e-20, 5.50775e-17, 0, 2.65216e-15, 0, 0
0.181627, 0, 5.02244e-15, 0, 1.41421, -5.02244e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.1911e-17, 0, 0, 1.2505e-19, 1.03339e-16, 0, 4.87707e-15, 0, 0
0.189513, 0, 9.16136e-15, 0, 1.41421, -9.16136e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.64161e-17, 0, 0, 2.32386e-19, 1.92359e-16, 0, 8.89235e-15, 0, 0
0.197398, 0, 1.65714e-14, 0, 1.41421, -1.65714e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.38162e-16, 0, 0, 4.28398e-19, 3.55293e-16, 0, 1.60776e-14, 0, 0
0.205283, 0, 2.97276e-14, 0, 1.41421, -2.97276e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.4773e-16, 0, 0, 7.83514e-19, 6.51256e-16, 0, 2.88278e-14, 0, 0
0.213169, 0, 5.28928e-14, 0, 1.41421, -5.28928e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.40552e-16, 0, 0, 1.42189e-18, 1.18486e-15, 0, 5.1266e-14, 0, 0
0.221054, 0, 9.33486e-14, 0, 1.41421, -9.33486e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.77099e-16, 0, 0, 2.56067e-18, 2.1399e-15, 0, 9.0429e-14, 0, 0
0.228939, 0, 1.63428e-13, 0, 1.41421, -1.63428e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.35973e-15, 0, 0, 4.57689e-18, 3.83695e-15, 0, 1.58227e-13, 0, 0
0.236824, 0, 2.83848e-13, 0, 1.41421, -2.83848e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.36022e-15, 0, 0, 8.12026e-18, 6.83125e-15, 0, 2.74649e-13, 0, 0
0.24471, 0, 4.89118e-13, 0, 1.41421, -4.89118e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.06449e-15, 0, 0, 1.43025e-17, 1.20787e-14, 0, 4.72961e-13, 0, 0
0.252595, 0, 8.36251e-13, 0, 1.41421, -8.36251e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.94446e-15, 0, 0, 2.50128e-17, 2.12126e-14, 0, 8.08069e-13, 0, 0
0.26048, 0, 1.41867e-12, 0, 1.41421, -1.41867e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17727e-14, 0, 0, 4.34399e-17, 3.70067e-14, 0, 1.36985e-12, 0, 0
0.268366, 0, 2.38819e-12, 0, 1.41421, -2.38819e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.98033e-14, 0, 0, 7.49317e-17, 6.41417e-14, 0, 2.30417e-12, 0, 0
0.276251, 0, 3.98956e-12, 0, 1.41421, -3.98956e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.30556e-14, 0, 0, 1.28404e-16, 1.10471e-13, 0, 3.84591e-12, 0, 0
0.284136, 0, 6.61408e-12, 0, 1.41421, -6.61408e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.47547e-14, 0, 0, 2.18641e-16, 1.89092e-13, 0, 6.37001e-12, 0, 0
0.292022, 0, 1.08824e-11, 0, 1.41421, -1.08824e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.00087e-14, 0, 0, 3.7002e-16, 3.21739e-13, 0, 1.04703e-11, 0, 0
0.299907, 0, 1.7771e-11, 0, 1.41421, -1.7771e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.46843e-13, 0, 0, 6.22552e-16, 5.44284e-13, 0, 1.70793e-11, 0, 0
0.307792, 0, 2.8804e-11, 0, 1.41421, -2.8804e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37766e-13, 0, 0, 1.04164e-15, 9.15671e-13, 0, 2.76495e-11, 0, 0
0.315677, 0, 4.63415e-11, 7.56701e-44, 1.41421, -4.63415e-11, 7.56701e-44, 0, 7.56701e-44, 7.56701e-44, 7.56701e-44, 7.56701e-44, 7.56701e-44, 7.56701e-44, 7.56701e-44, 7.56701e-44, 7.56701e-44, 7.56701e-44, 3.82111e-13, 7.56701e-44, 7.56701e-44, 1.73378e-15, 1.53235e-12, 7.56701e-44, 4.44253e-11, 7.56701e-44, 7.56701e-44
0.323563, 0, 7.40094e-11, 1.31722e-42, 1.41421, -7.40094e-11, 1.31722e-42, 0, 1.31722e-42, 1.31722e-42, 1.31722e-42, 1.31722e-42, 1.31722e-42, 1.31722e-42, 1.31722e-42, 1.31722e-42, 1.31722e-42, 1.31722e-42, 6.0953e-13, 1.31722e-42, 1.31722e-42, 2.87191e-15, 2.55154e-12, 1.31722e-42, 7.08455e-11, 1.31722e-42, 1.31722e-42
0.331448, 0, 1.17335e-10, 1.9181e-41, 1.41421, -1.17335e-10, 1.9181e-41, 0, 1.9181e-41, 1.9181e-41, 1.9181e-41, 1.9181e-41, 1.9181e-41, 1.9181e-41, 1.9181e-41, 1.9181e-41, 1.9181e-41, 1.9181e-41, 9.65128e-13, 1.9181e-41, 1.9181e-41, 4.73615e-15, 4.22868e-12, 1.9181e-41, 1.12136e-10, 1.9181e-41, 1.9181e-41
0.339333, 0, 1.84721e-10, 1.1956e-39, 1.41421, -1.84721e-10, 1.1956e-39, 0, 1.1956e-39, 1.1956e-39, 1.1956e-39, 1.1956e-39, 1.1956e-39, 1.1956e-39, 1.1956e-39, 1.1956e-39, 1.1956e-39, 1.1956e-39, 1.51727e-12, 1.1956e-39, 1.1956e-39, 7.79363e-15, 6.99002e-12, 1.1956e-39, 1.76206e-10, 1.1956e-39, 1.1956e-39
0.347219, 0, 2.88655e-10, 1.24651e-38, 1.41421, -2.88655e-10, 1.24651e-38, 0, 1.24651e-38, 1.24651e-38, 1.24651e-38, 1.24651e-38, 1.24651e-38, 1.24651e-38, 1.24651e-38, 1.24651e-38, 1.24651e-38, 1.24651e-38, 2.36743e-12, 1.24651e-38, 1.24651e-38, 1.27565e-14, 1.1488e-11, 1.24651e-38, 2.74786e-10, 1.24651e-38, 1.24651e-38
0.355104, 0, 4.47873e-10, 1.1791e-37, 1.41421, -4.47873e-10, 1.1791e-37, 0, 1.1791e-37, 1.1791e-37, 1.1791e-37, 1.1791e-37, 1.1791e-37, 1.1791e-37, 1.1791e-37, 1.1791e-37, 1.1791e-37, 1.1791e-37, 3.66731e-12, 1.1791e-37, 1.1791e-37, 2.0816e-14, 1.88119e-11, 1.1791e-37, 4.25373e-10, 1.1791e-37, 1.1791e-37
0.362989, 0, 6.90054e-10, 1.01726e-36, 1.41421, -6.90054e-10, 1.01726e-36, 0, 1.01726e-36, 1.01726e-36, 1.01726e-36, 1.01726e-36, 1.01726e-36, 1.01726e-36, 1.01726e-36, 1.01726e-36, 1.01726e-36, 1.01726e-36, 5.64025e-12, 1.01726e-36, 1.01726e-36, 3.38807e-14, 3.07054e-11, 1.01726e-36, 6.53674e-10, 1.01726e-36, 1.01726e-36
0.370874, 0, 1.05584e-09, 8.04568e-36, 1.41421, -1.05584e-09, 8.04568e-36, 0, 8.04568e-36, 8.04568e-36, 8.04568e-36, 8.04568e-36, 8.04568e-36, 8.04568e-36, 8.04568e-36, 8.04568e-36, 8.04568e-36, 8.04568e-36, 8.61303e-12, 8.04568e-36, 8.04568e-36, 5.50308e-14, 4.99758e-11, 8.04568e-36, 9.972e-10, 8.04568e-36, 8.04568e-36
0.37876, 0, 1.60455e-09, 5.86206e-35, 1.41421, -1.60455e-09, 5.86206e-35, 0, 5.86206e-35, 5.86206e-35, 5.86206e-35, 5.86206e-35, 5.86206e-35, 5.86206e-35, 5.86206e-35, 5.86206e-35, 5.86206e-35, 5.86206e-35, 1.30603e-11, 5.86206e-35, 5.86206e-35, 8.9239e-14, 8.11411e-11, 5.86206e-35, 1.51026e-09, 5.86206e-35, 5.86206e-35
0.386645, 0, 2.4221e-09, 4.0273e-34, 1.41421, -2.4221e-09, 4.0273e-34, 0, 4.0273e-34, 4.0273e-34, 4.0273e-34, 4.0273e-34, 4.0273e-34, 4.0273e-34, 4.0273e-34, 4.0273e-34, 4.0273e-34, 4.0273e-34, 1.96662e-11, 4.0273e-34, 4.0273e-34, 1.44536e-13, 1.31468e-10, 4.0273e-34, 2.27083e-09, 4.0273e-34, 4.0273e-34
0.39453, 0, 3.63227e-09, 2.72861e-33, 1.41421, -3.63227e-09, 2.72861e-33, 0, 2.72861e-33, 2.72861e-33, 2.72861e-33, 2.72861e-33, 2.72861e-33, 2.72861e-33, 2.72861e-33, 2.72861e-33, 2.72861e-33, 2.72861e-33, 2.94098e-11, 2.72861e-33, 2.72861e-33, 2.33893e-13, 2.12641e-10, 2.72861e-33, 3.38999e-09, 2.72861e-33, 2.72861e-33
0.402416, 0, 5.41225e-09, 1.74848e-32, 1.41421, -5.41225e-09, 1.74848e-32, 0, 1.74848e-32, 1.74848e-32, 1.74848e-32, 1.74848e-32, 1.74848e-32, 1.74848e-32, 1.74848e-32, 1.74848e-32, 1.74848e-32, 1.74848e-32, 4.36828e-11, 1.74848e-32, 1.74848e-32, 3.78263e-13, 3.4344e-10, 1.74848e-32, 5.02475e-09, 1.74848e-32, 1.74848e-32
0.410301, 0, 8.01431e-09, 1.04833e-31, 1.41421, -8.01431e-09, 1.04833e-31, 0, 1.04833e-31, 1.04833e-31, 1.04833e-31, 1.04833e-31, 1.04833e-31, 1.04833e-31, 1.04833e-31, 1.04833e-31, 1.04833e-31, 1.04833e-31, 6.44486e-11, 1.04833e-31, 1.04833e-31, 6.11466e-13, 5.54017e-10, 1.04833e-31, 7.39523e-09, 1.04833e-31, 1.04833e-31
0.418186, 0, 1.17958e-08, 5.87826e-31, 1.41421, -1.17958e-08, 5.87826e-31, 0, 5.87826e-31, 5.87826e-31, 5.87826e-31, 5.87826e-31, 5.87826e-31, 5.87826e-31, 5.87826e-31, 5.87826e-31, 5.87826e-31, 5.87826e-31, 9.44596e-11, 5.87826e-31, 5.87826e-31, 9.88038e-13, 8.92746e-10, 5.87826e-31, 1.08076e-08, 5.87826e-31, 5.87826e-31
0.426072, 0, 1.72609e-08, 3.08935e-30, 1.41421, -1.72609e-08, 3.08935e-30, 0, 3.08935e-30, 3.08935e-30, 3.08935e-30, 3.08935e-30, 3.08935e-30, 3.08935e-30, 3.08935e-30, 3.08935e-30, 3.08935e-30, 3.08935e-30, 1.37549e-10, 3.08935e-30, 3.08935e-30, 1.59577e-12, 1.43709e-09, 3.08935e-30, 1.56846e-08, 3.08935e-30, 3.08935e-30
0.433957, 0, 2.51174e-08, 1.5264e-29, 1.41421, -2.51174e-08, 1.5264e-29, 0, 1.5264e-29, 1.5264e-29, 1.5264e-29, 1.5264e-29, 1.5264e-29, 1.5264e-29, 1.5264e-29, 1.5264e-29, 1.5264e-29, 1.5264e-29, 1.99019e-10, 1.5264e-29, 1.5264e-29, 2.57564e-12, 2.31081e-09, 1.5264e-29, 2.2605e-08, 1.5264e-29, 1.5264e-29
0.441842, 0, 3.63569e-08, 7.11298e-29, 1.41421, -3.63569e-08, 7.11298e-29, 0, 7.11298e-29, 7.11298e-29, 7.11298e-29, 7.11298e-29, 7.11298e-29, 7.11298e-29, 7.11298e-29, 7.11298e-29, 7.11298e-29, 7.11298e-29, 2.86162e-10, 7.11298e-29, 7.11298e-29, 4.15335e-12, 3.71103e-09, 7.11298e-29, 3.23555e-08, 7.11298e-29, 7.11298e-29
0.449727, 0, 5.23632e-08, 3.13583e-28, 1.41421, -5.23632e-08, 3.13583e-28, 0, 3.13583e-28, 3.13583e-28, 3.13583e-28, 3.13583e-28, 3.13583e-28, 3.13583e-28, 3.13583e-28, 3.13583e-28, 3.13583e-28, 3.13583e-28, 4.08944e-10, 3.13583e-28, 3.13583e-28, 6.68884e-12, 5.95055e-09, 3.13583e-28, 4.5997e-08, 3.13583e-28, 3.13583e-28
0.457613, 0, 7.50645e-08, 1.31168e-27, 1.41421, -7.50645e-08, 1.31168e-27, 0, 1.31168e-27, 1.31168e-27, 1.31168e-27, 1.31168e-27, 1.31168e-27, 1.31168e-27, 1.31168e-27, 1.31168e-27, 1.31168e-27, 1.31168e-27, 5.80907e-10, 1.31168e-27, 1.31168e-27, 1.07537e-11, 9.52343e-09, 1.31168e-27, 6.49494e-08, 1.31168e-27, 1.31168e-27
0.465498, 0, 1.07142e-07, 5.22048e-27, 1.41421, -1.07142e-07, 5.22048e-27, 0, 5.22048e-27, 5.22048e-27, 5.22048e-27, 5.22048e-27, 5.22048e-27, 5.22048e-27, 5.22048e-27, 5.22048e-27, 5.22048e-27, 5.22048e-27, 8.20348e-10, 5.22048e-27, 5.22048e-27, 1.72509e-11, 1.52058e-08, 5.22048e-27, 9.10991e-08, 5.22048e-27, 5.22048e-27
0.473383, 0, 1.52322e-07, 1.98209e-26, 1.41421, -1.52322e-07, 1.98209e-26, 0, 1.98209e-26, 1.98209e-26, 1.98209e-26, 1.98209e-26, 1.98209e-26, 1.98209e-26, 1.43978e-13, 1.98209e-26, 1.98209e-26, 1.98209e-26, 1.15184e-09, 1.98209e-26, 1.98209e-26, 2.7599e-11, 2.42093e-08, 1.98209e-26, 1.26933e-07, 1.98209e-26, 1.98209e-26
0.481269, 0, 2.1577e-07, 7.19727e-26, 1.41421, -2.1577e-07, 7.19727e-26, 0, 7.19727e-26, 7.19727e-26, 7.19727e-26, 7.19727e-26, 7.19727e-26, 7.19727e-26, 4.87773e-13, 7.19727e-26, 7.19727e-26, 7.19727e-26, 1.60824e-09, 7.19727e-26, 7.19727e-26, 4.40131e-11, 3.84123e-08, 7.19727e-26, 1.75705e-07, 7.19727e-26, 7.19727e-26
0.489154, 0, 3.04653e-07, 2.52193e-25, 1.41421, -3.04653e-07, 2.52193e-25, 0, 2.52193e-25, 2.52193e-25, 2.52193e-25, 2.52193e-25, 2.52193e-25, 2.52193e-25, 1.28534e-12, 2.52193e-25, 2.52193e-25, 2.52193e-25, 2.23317e-09, 2.52193e-25, 2.52193e-25, 6.99291e-11, 6.07051e-08, 2.52193e-25, 2.41644e-07, 2.52193e-25, 2.52193e-25
0.497039, 0, 4.30453e-07, 4.45613e-10, 1.41421, -4.30453e-07, 4.48849e-10, 4.45613e-10, 4.45632e-10, 4.45669e-10, 4.51017e-10, 4.46206e-10, 4.58077e-10, 4.46575e-10, 4.55324e-10, 4.63001e-10, 4.50684e-10, 1.45398e-09, 3.52999e-09, 4.46716e-10, 4.4567e-10, 5.56253e-10, 9.59429e-08, 4.45615e-10, 3.30685e-07, 4.45613e-10, 4.56685e-10
0.504924, 0, 6.07483e-07, 1.50621e-09, 1.41421, -6.07483e-07, 1.51712e-09, 1.50621e-09, 1.50627e-09, 1.5064e-09, 1.52444e-09, 1.50821e-09, 1.54825e-09, 1.50945e-09, 1.53561e-09, 1.56486e-09, 1.52331e-09, 4.90727e-09, 5.74388e-09, 1.50993e-09, 1.5064e-09, 1.68047e-09, 1.50964e-07, 1.50622e-09, 4.49989e-07, 1.50621e-09, 1.54355e-09
0.51281, 0, 8.57517e-07, 3.9597e-09, 1.41421, -8.57517e-07, 3.98835e-09, 3.9597e-09, 3.95986e-09, 3.96019e-09, 4.00755e-09, 3.96494e-09, 4.07006e-09, 3.96822e-09, 4.034e-09, 4.11366e-09, 4.0046e-09, 1.28885e-08, 9.75192e-09, 3.96946e-09, 3.9602e-09, 4.23278e-09, 2.36536e-07, 3.95972e-09, 6.09364e-07, 3.9597e-09, 4.05774e-09
0.520695, 0, 1.21262e-06, 9.49726e-09, 1.41421, -1.21262e-06, 9.5659e-09, 9.49726e-09, 9.49765e-09, 9.49843e-09, 9.61189e-09, 9.50982e-09, 9.76166e-09, 9.51766e-09, 9.67151e-09, 9.86612e-09, 9.60482e-09, 3.08885e-08, 1.73742e-08, 9.52064e-09, 9.49845e-09, 9.92287e-09, 3.69166e-07, 9.49729e-09, 8.21863e-07, 9.49726e-09, 9.73214e-09
0.52858, 0, 1.72136e-06, 2.17011e-08, 1.41421, -1.72136e-06, 2.18578e-08, 2.17011e-08, 2.1702e-08, 2.17038e-08, 2.19628e-08, 2.17298e-08, 2.23048e-08, 2.17477e-08, 2.20928e-08, 2.25432e-08, 2.19467e-08, 7.05381e-08, 3.23596e-08, 2.17545e-08, 2.17038e-08, 2.23607e-08, 5.74191e-07, 2.17012e-08, 1.10554e-06, 2.17011e-08, 2.22374e-08
0.536466, 0, 2.46021e-06, 4.79786e-08, 1.41421, -2.46021e-06, 4.83248e-08, 4.79786e-08, 4.79805e-08, 4.79845e-08, 4.85568e-08, 4.8042e-08, 4.93123e-08, 4.80815e-08, 4.88977e-08, 4.98393e-08, 4.85212e-08, 1.55884e-07, 6.23298e-08, 4.80966e-08, 4.79846e-08, 4.89945e-08, 8.91668e-07, 4.79788e-08, 1.48618e-06, 4.79786e-08, 4.91634e-08
0.544351, 0, 3.54842e-06, 1.03282e-07, 1.41421, -3.54842e-06, 1.04027e-07, 1.03282e-07, 1.03286e-07, 1.03295e-07, 1.04526e-07, 1.03418e-07, 1.06152e-07, 1.03503e-07, 1.05381e-07, 1.07285e-07, 1.04449e-07, 3.35454e-07, 1.22511e-07, 1.03536e-07, 1.03295e-07, 1.04837e-07, 1.3812e-06, 1.03282e-07, 2.00223e-06, 1.03282e-07, 1.05831e-07
0.552236, 0, 5.18377e-06, 2.17064e-07, 1.41421, -5.18377e-06, 2.18629e-07, 2.17064e-07, 2.17072e-07, 2.1709e-07, 2.19677e-07, 2.1735e-07, 2.23092e-07, 2.17529e-07, 2.22927e-07, 2.25474e-07, 2.19516e-07, 7.04809e-07, 2.42704e-07, 2.17597e-07, 2.17091e-07, 2.19429e-07, 2.13804e-06, 2.17064e-07, 2.71341e-06, 2.17064e-07, 2.22419e-07
0.560122, 0, 7.69164e-06, 4.45938e-07, 1.41421, -7.69164e-06, 4.49153e-07, 4.45938e-07, 4.45956e-07, 4.45993e-07, 4.51306e-07, 4.46527e-07, 4.58319e-07, 4.46894e-07, 4.59926e-07, 4.6321e-07, 4.50975e-07, 1.44759e-06, 4.79964e-07, 4.47033e-07, 4.45994e-07, 4.49511e-07, 3.3112e-06, 4.4594e-07, 3.7161e-06, 4.45938e-07, 4.56937e-07
0.568007, 0, 1.16184e-05, 8.96113e-07, 1.41421, -1.16184e-05, 9.0257e-07, 8.96113e-07, 8.96149e-07, 8.96223e-07, 9.06895e-07, 8.97295e-07, 9.20983e-07, 8.98032e-07, 9.27318e-07, 9.30808e-07, 9.06231e-07, 2.90819e-06, 9.41051e-07, 8.98313e-07, 8.96225e-07, 9.01477e-07, 5.1364e-06, 8.96116e-07, 5.16998e-06, 8.96113e-07, 9.18206e-07
0.575892, 0, 1.78833e-05, 1.76196e-06, 1.41421, -1.78833e-05, 1.77465e-06, 1.76196e-06, 1.76204e-06, 1.76218e-06, 1.78316e-06, 1.76429e-06, 1.81085e-06, 1.76574e-06, 1.82889e-06, 1.83016e-06, 1.78185e-06, 5.71669e-06, 1.82104e-06, 1.76629e-06, 1.76218e-06, 1.76996e-06, 7.98814e-06, 1.76197e-06, 7.34322e-06, 1.76196e-06, 1.80539e-06
0.583778, 0, 2.8029e-05, 3.39057e-06, 1.41421, -2.8029e-05, 3.41498e-06, 3.39057e-06, 3.39071e-06, 3.39099e-06, 3.43134e-06, 3.39504e-06, 3.4846e-06, 3.39783e-06, 3.53005e-06, 3.52175e-06, 3.42882e-06, 1.09977e-05, 3.46787e-06, 3.39889e-06, 3.391e-06, 3.40242e-06, 1.24624e-05, 3.39059e-06, 1.06882e-05, 3.39057e-06, 3.4741e-06
0.591663, 0, 4.4624e-05, 6.38646e-06, 1.41421, -4.4624e-05, 6.43242e-06, 6.38646e-06, 6.38671e-06, 6.38724e-06, 6.46321e-06, 6.39487e-06, 6.56349e-06, 6.40012e-06, 6.6708e-06, 6.63343e-06, 6.45848e-06, 2.07093e-05, 6.48715e-06, 6.40211e-06, 6.38725e-06, 6.40387e-06, 1.95058e-05, 6.38648e-06, 1.59638e-05, 6.38646e-06, 6.54372e-06
0.599548, 0, 7.18958e-05, 1.17767e-05, 1.41421, -7.18958e-05, 1.18614e-05, 1.17767e-05, 1.17772e-05, 1.17782e-05, 1.19182e-05, 1.17922e-05, 1.2103e-05, 1.18019e-05, 1.23468e-05, 1.22319e-05, 1.19095e-05, 3.81767e-05, 1.19073e-05, 1.18056e-05, 1.17782e-05, 1.18022e-05, 3.06147e-05, 1.17768e-05, 2.44284e-05, 1.17767e-05, 1.20666e-05
0.607433, 0, 0.00011669, 2.12628e-05, 1.41421, -0.00011669, 2.14157e-05, 2.12628e-05, 2.12637e-05, 2.12654e-05, 2.15181e-05, 2.12908e-05, 2.18517e-05, 2.13082e-05, 2.23867e-05, 2.20843e-05, 2.15024e-05, 6.89057e-05, 2.14315e-05, 2.13149e-05, 2.12654e-05, 2.12998e-05, 4.81324e-05, 2.12629e-05, 3.81347e-05, 2.12628e-05, 2.17859e-05
