   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_137.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.325648, 0, 1.139e-14, 0, 1.41421, -1.139e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.3366e-17, 0, 0, 2.63209e-19, 0, 2.03117e-18, 0, 1.13444e-14, 0, 0
0.333517, 0, 2.42486e-14, 0, 1.41421, -2.42486e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.23216e-17, 0, 0, 5.70405e-19, 0, 4.39945e-18, 0, 2.41514e-14, 0, 0
0.341386, 0, 5.09085e-14, 0, 1.41421, -5.09085e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.93819e-16, 0, 0, 1.21998e-18, 0, 9.40035e-18, 0, 5.0704e-14, 0, 0
0.349255, 0, 1.05415e-13, 0, 1.41421, -1.05415e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.01326e-16, 0, 0, 2.57588e-18, 0, 1.9819e-17, 0, 1.04991e-13, 0, 0
0.357124, 0, 2.15323e-13, 0, 1.41421, -2.15323e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.19736e-16, 0, 0, 5.37064e-18, 0, 4.12392e-17, 0, 2.14457e-13, 0, 0
0.364993, 0, 4.33922e-13, 0, 1.41421, -4.33922e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.65191e-15, 0, 0, 1.1061e-17, 0, 8.47079e-17, 0, 4.32174e-13, 0, 0
0.372862, 0, 8.62824e-13, 0, 1.41421, -8.62824e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.28465e-15, 0, 0, 2.25104e-17, 0, 1.71808e-16, 0, 8.59345e-13, 0, 0
0.380731, 0, 1.69307e-12, 7.42688e-44, 1.41421, -1.69307e-12, 7.42688e-44, 0, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 7.42688e-44, 6.44524e-15, 7.42688e-44, 7.42688e-44, 4.52874e-17, 7.42688e-44, 3.44166e-16, 7.42688e-44, 1.68624e-12, 7.42688e-44, 7.42688e-44
0.3886, 0, 3.27882e-12, 1.33684e-42, 1.41421, -3.27882e-12, 1.33684e-42, 0, 1.33684e-42, 1.33684e-42, 1.33684e-42, 1.33684e-42, 1.33684e-42, 1.33684e-42, 1.33684e-42, 1.33684e-42, 1.33684e-42, 1.33684e-42, 1.33684e-42, 1.2482e-14, 1.33684e-42, 1.33684e-42, 9.01117e-17, 1.33684e-42, 6.81102e-16, 1.33684e-42, 3.26557e-12, 1.33684e-42, 1.33684e-42
0.396469, 0, 6.26752e-12, 1.96238e-41, 1.41421, -6.26752e-12, 1.96238e-41, 0, 1.96238e-41, 1.96238e-41, 1.96238e-41, 1.96238e-41, 1.96238e-41, 1.96238e-41, 1.96238e-41, 1.96238e-41, 1.96238e-41, 1.96238e-41, 1.96238e-41, 2.38605e-14, 1.96238e-41, 1.96238e-41, 1.77434e-16, 1.96238e-41, 1.33201e-15, 1.96238e-41, 6.24215e-12, 1.96238e-41, 1.96238e-41
0.404338, 0, 1.18265e-11, 2.53498e-40, 1.41421, -1.18265e-11, 2.53498e-40, 0, 2.53498e-40, 2.53498e-40, 2.53498e-40, 2.53498e-40, 2.53498e-40, 2.53498e-40, 2.53498e-40, 2.53498e-40, 2.53498e-40, 2.53498e-40, 2.53498e-40, 4.50264e-14, 2.53498e-40, 2.53498e-40, 3.4596e-16, 2.53498e-40, 2.57518e-15, 2.53498e-40, 1.17785e-11, 2.53498e-40, 2.53498e-40
0.412206, 0, 2.20311e-11, 2.93664e-39, 1.41421, -2.20311e-11, 2.93664e-39, 0, 2.93664e-39, 2.93664e-39, 2.93664e-39, 2.93664e-39, 2.93664e-39, 2.93664e-39, 2.93664e-39, 2.93664e-39, 2.93664e-39, 2.93664e-39, 2.93664e-39, 8.38879e-14, 2.93664e-39, 2.93664e-39, 6.68457e-16, 2.93664e-39, 4.92361e-15, 2.93664e-39, 2.19416e-11, 2.93664e-39, 2.93664e-39
0.420075, 0, 4.05212e-11, 3.0743e-38, 1.41421, -4.05212e-11, 3.0743e-38, 0, 3.0743e-38, 3.0743e-38, 3.0743e-38, 3.0743e-38, 3.0743e-38, 3.0743e-38, 3.0743e-38, 3.0743e-38, 3.0743e-38, 3.0743e-38, 3.0743e-38, 1.54321e-13, 3.0743e-38, 3.0743e-38, 1.281e-15, 3.0743e-38, 9.31419e-15, 3.0743e-38, 4.03563e-11, 3.0743e-38, 3.0743e-38
0.427944, 0, 7.35921e-11, 2.92532e-37, 1.41421, -7.35921e-11, 2.92532e-37, 0, 2.92532e-37, 2.92532e-37, 2.92532e-37, 2.92532e-37, 2.92532e-37, 2.92532e-37, 2.92532e-37, 2.92532e-37, 2.92532e-37, 2.92532e-37, 2.92532e-37, 2.80344e-13, 2.92532e-37, 2.92532e-37, 2.43702e-15, 2.92532e-37, 1.74437e-14, 2.92532e-37, 7.32918e-11, 2.92532e-37, 2.92532e-37
0.435813, 0, 1.31985e-10, 2.54351e-36, 1.41421, -1.31985e-10, 2.54351e-36, 0, 2.54351e-36, 2.54351e-36, 2.54351e-36, 2.54351e-36, 2.54351e-36, 2.54351e-36, 2.54351e-36, 2.54351e-36, 2.54351e-36, 2.54351e-36, 2.54351e-36, 5.0298e-13, 2.54351e-36, 2.54351e-36, 4.60741e-15, 2.54351e-36, 3.23643e-14, 2.54351e-36, 1.31445e-10, 2.54351e-36, 2.54351e-36
0.443682, 0, 2.33776e-10, 2.03118e-35, 1.41421, -2.33776e-10, 2.03118e-35, 0, 2.03118e-35, 2.03118e-35, 2.03118e-35, 2.03118e-35, 2.03118e-35, 2.03118e-35, 2.03118e-35, 2.03118e-35, 2.03118e-35, 2.03118e-35, 2.03118e-35, 8.91373e-13, 2.03118e-35, 2.03118e-35, 8.66581e-15, 2.03118e-35, 5.95366e-14, 2.03118e-35, 2.32816e-10, 2.03118e-35, 2.03118e-35
0.451551, 0, 4.08976e-10, 1.49681e-34, 1.41421, -4.08976e-10, 1.49681e-34, 0, 1.49681e-34, 1.49681e-34, 1.49681e-34, 1.49681e-34, 1.49681e-34, 1.49681e-34, 1.49681e-34, 1.49681e-34, 1.49681e-34, 1.49681e-34, 1.49681e-34, 1.56054e-12, 1.49681e-34, 1.49681e-34, 1.62327e-14, 1.49681e-34, 1.08697e-13, 1.49681e-34, 4.07291e-10, 1.49681e-34, 1.49681e-34
0.45942, 0, 7.06743e-10, 1.05236e-33, 1.41421, -7.06743e-10, 1.05236e-33, 0, 1.05236e-33, 1.05236e-33, 1.05236e-33, 1.05236e-33, 1.05236e-33, 1.05236e-33, 1.05236e-33, 1.05236e-33, 1.05236e-33, 1.05236e-33, 1.05236e-33, 2.69934e-12, 1.05236e-33, 1.05236e-33, 3.03148e-14, 1.05236e-33, 1.97178e-13, 1.05236e-33, 7.03816e-10, 1.05236e-33, 1.05236e-33
0.467289, 0, 1.20651e-09, 7.20459e-33, 1.41421, -1.20651e-09, 7.20459e-33, 0, 7.20459e-33, 7.20459e-33, 7.20459e-33, 7.20459e-33, 7.20459e-33, 7.20459e-33, 7.20459e-33, 7.20459e-33, 7.20459e-33, 7.20459e-33, 7.20459e-33, 4.614e-12, 7.20459e-33, 7.20459e-33, 5.64928e-14, 7.20459e-33, 3.55859e-13, 7.20459e-33, 1.20148e-09, 7.20459e-33, 7.20459e-33
0.475158, 0, 2.03494e-09, 4.66861e-32, 1.41421, -2.03494e-09, 4.66861e-32, 0, 4.66861e-32, 4.66861e-32, 4.66861e-32, 4.66861e-32, 4.66861e-32, 4.66861e-32, 4.66861e-32, 4.66861e-32, 4.66861e-32, 4.66861e-32, 4.66861e-32, 7.7949e-12, 4.66861e-32, 4.66861e-32, 1.05126e-13, 4.66861e-32, 6.39876e-13, 4.66861e-32, 2.0264e-09, 4.66861e-32, 4.66861e-32
0.483027, 0, 3.3913e-09, 2.83828e-31, 1.41421, -3.3913e-09, 2.83828e-31, 0, 2.83828e-31, 2.83828e-31, 2.83828e-31, 2.83828e-31, 2.83828e-31, 2.83828e-31, 2.83828e-31, 2.83828e-31, 2.83828e-31, 2.83828e-31, 2.83828e-31, 1.30178e-11, 2.83828e-31, 2.83828e-31, 1.95429e-13, 2.83828e-31, 1.14807e-12, 2.83828e-31, 3.37694e-09, 2.83828e-31, 2.83828e-31
0.490896, 0, 5.58525e-09, 2.92371e-30, 1.41421, -5.58525e-09, 2.92371e-30, 0, 2.92371e-30, 2.92371e-30, 2.92371e-30, 2.92371e-30, 2.92371e-30, 2.92371e-30, 2.92371e-30, 2.92371e-30, 2.92371e-30, 2.92371e-30, 2.92371e-30, 2.14965e-11, 2.92371e-30, 2.92371e-30, 3.63402e-13, 2.92371e-30, 2.06146e-12, 2.92371e-30, 5.56132e-09, 2.92371e-30, 2.92371e-30
0.498765, 0, 9.09072e-09, 1.48386e-29, 1.41421, -9.09072e-09, 1.48386e-29, 0, 1.48386e-29, 1.48386e-29, 1.48386e-29, 1.48386e-29, 1.48386e-29, 1.48386e-29, 1.48386e-29, 1.48386e-29, 1.48386e-29, 1.48386e-29, 1.48386e-29, 3.5104e-11, 1.48386e-29, 1.48386e-29, 6.74077e-13, 1.48386e-29, 3.69852e-12, 1.48386e-29, 9.05124e-09, 1.48386e-29, 1.48386e-29
0.506634, 0, 1.46252e-08, 7.11789e-29, 1.41421, -1.46252e-08, 7.11789e-29, 0, 7.11789e-29, 7.11789e-29, 7.11789e-29, 7.11789e-29, 7.11789e-29, 7.11789e-29, 7.11789e-29, 7.11789e-29, 7.11789e-29, 7.11789e-29, 7.11789e-29, 5.6706e-11, 7.11789e-29, 7.11789e-29, 1.2482e-12, 7.11789e-29, 6.64736e-12, 7.11789e-29, 1.45606e-08, 7.11789e-29, 7.11789e-29
0.514503, 0, 2.32604e-08, 3.23716e-28, 1.41421, -2.32604e-08, 3.23716e-28, 0, 3.23716e-28, 3.23716e-28, 3.23716e-28, 3.23716e-28, 3.23716e-28, 3.23716e-28, 3.23716e-28, 3.23716e-28, 3.23716e-28, 3.23716e-28, 3.23716e-28, 9.06364e-11, 3.23716e-28, 3.23716e-28, 2.30549e-12, 3.23716e-28, 1.19773e-11, 3.23716e-28, 2.31555e-08, 3.23716e-28, 3.23716e-28
0.522372, 0, 3.65763e-08, 1.39978e-27, 1.41421, -3.65763e-08, 1.39978e-27, 0, 1.39978e-27, 1.39978e-27, 1.39978e-27, 1.39978e-27, 1.39978e-27, 1.39978e-27, 1.39978e-27, 1.39978e-27, 1.39978e-27, 1.39978e-27, 1.39978e-27, 1.43381e-10, 1.39978e-27, 1.39978e-27, 4.24323e-12, 1.39978e-27, 2.16394e-11, 1.39978e-27, 3.64071e-08, 1.39978e-27, 1.39978e-27
0.53024, 0, 5.68744e-08, 5.77103e-27, 1.41421, -5.68744e-08, 5.77103e-27, 0, 5.77103e-27, 5.77103e-27, 5.77103e-27, 5.77103e-27, 5.77103e-27, 5.77103e-27, 5.77103e-27, 5.77103e-27, 5.77103e-27, 5.77103e-27, 5.77103e-27, 2.24557e-10, 5.77103e-27, 5.77103e-27, 7.77319e-12, 5.77103e-27, 3.91886e-11, 5.77103e-27, 5.66029e-08, 5.77103e-27, 5.77103e-27
0.538109, 0, 8.74651e-08, 2.27451e-26, 1.41421, -8.74651e-08, 2.27451e-26, 0, 2.27451e-26, 2.27451e-26, 2.27451e-26, 2.27451e-26, 2.27451e-26, 2.27451e-26, 2.27451e-26, 1.35614e-13, 2.27451e-26, 2.27451e-26, 2.27451e-26, 3.48281e-10, 2.27451e-26, 2.27451e-26, 1.4157e-11, 2.27451e-26, 7.10755e-11, 2.27451e-26, 8.70314e-08, 2.27451e-26, 2.27451e-26
0.545978, 0, 1.33052e-07, 8.59098e-26, 1.41421, -1.33052e-07, 8.59098e-26, 0, 8.59098e-26, 8.59098e-26, 8.59098e-26, 8.59098e-26, 8.59098e-26, 8.59098e-26, 8.59098e-26, 5.52933e-13, 8.59098e-26, 8.59098e-26, 8.59098e-26, 5.35092e-10, 8.59098e-26, 8.59098e-26, 2.56055e-11, 8.59098e-26, 1.28928e-10, 8.59098e-26, 1.32362e-07, 8.59098e-26, 8.59098e-26
0.553847, 0, 2.00242e-07, 3.13389e-25, 1.41421, -2.00242e-07, 3.13389e-25, 0, 3.13389e-25, 3.13389e-25, 3.13389e-25, 3.13389e-25, 3.13389e-25, 3.13389e-25, 3.13389e-25, 1.77683e-12, 3.13389e-25, 3.13389e-25, 3.13389e-25, 8.14604e-10, 3.13389e-25, 3.13389e-25, 4.59458e-11, 3.13389e-25, 2.33519e-10, 3.13389e-25, 1.99146e-07, 3.13389e-25, 3.13389e-25
0.561716, 0, 3.00205e-07, 5.63822e-10, 1.41421, -3.00205e-07, 5.64291e-10, 5.63822e-10, 5.6383e-10, 5.63879e-10, 5.6387e-10, 5.64639e-10, 5.64066e-10, 5.6436e-10, 5.65015e-10, 5.7564e-10, 5.76766e-10, 5.69115e-10, 1.92936e-09, 1.79298e-09, 5.65449e-10, 5.63901e-10, 6.45541e-10, 5.63866e-10, 9.85373e-10, 5.63823e-10, 2.97057e-07, 5.63822e-10, 5.78512e-10
0.569585, 0, 4.47617e-07, 2.27775e-09, 1.41421, -4.47617e-07, 2.27965e-09, 2.27775e-09, 2.27778e-09, 2.27798e-09, 2.27795e-09, 2.28106e-09, 2.27874e-09, 2.27993e-09, 2.28258e-09, 2.31899e-09, 2.33013e-09, 2.29917e-09, 7.80381e-09, 4.11647e-09, 2.28434e-09, 2.27807e-09, 2.42174e-09, 2.27894e-09, 3.03481e-09, 2.27776e-09, 4.39155e-07, 2.27775e-09, 2.3372e-09
0.577454, 0, 6.67156e-07, 7.26006e-09, 1.41421, -6.67156e-07, 7.26611e-09, 7.26006e-09, 7.26016e-09, 7.2608e-09, 7.26068e-09, 7.27061e-09, 7.2632e-09, 7.267e-09, 7.27547e-09, 7.38406e-09, 7.4272e-09, 7.32841e-09, 2.48928e-08, 9.98754e-09, 7.28107e-09, 7.26108e-09, 7.5112e-09, 7.26471e-09, 8.61017e-09, 7.26007e-09, 6.44575e-07, 7.26006e-09, 7.44975e-09
0.585323, 0, 1.00198e-06, 2.11716e-08, 1.41421, -1.00198e-06, 2.11893e-08, 2.11716e-08, 2.11719e-08, 2.11738e-08, 2.11734e-08, 2.12024e-08, 2.11808e-08, 2.11919e-08, 2.12166e-08, 2.15199e-08, 2.16594e-08, 2.13711e-08, 7.26334e-08, 2.51842e-08, 2.12329e-08, 2.11746e-08, 2.16051e-08, 2.11865e-08, 2.35586e-08, 2.11716e-08, 9.41889e-07, 2.11716e-08, 2.17252e-08
0.593192, 0, 1.53462e-06, 5.85543e-08, 1.41421, -1.53462e-06, 5.86032e-08, 5.85543e-08, 5.85551e-08, 5.85603e-08, 5.85594e-08, 5.86396e-08, 5.85797e-08, 5.86104e-08, 5.86788e-08, 5.94888e-08, 5.99042e-08, 5.91063e-08, 2.00956e-07, 6.441e-08, 5.8724e-08, 5.85626e-08, 5.92944e-08, 5.85982e-08, 6.27323e-08, 5.85545e-08, 1.37651e-06, 5.85543e-08, 6.00863e-08
0.601061, 0, 2.43383e-06, 1.55276e-07, 1.41421, -2.43383e-06, 1.55405e-07, 1.55276e-07, 1.55278e-07, 1.55292e-07, 1.55289e-07, 1.55502e-07, 1.55343e-07, 1.55424e-07, 1.55606e-07, 1.5776e-07, 1.58857e-07, 1.5674e-07, 5.33045e-07, 1.63753e-07, 1.55726e-07, 1.55298e-07, 1.56526e-07, 1.55398e-07, 1.62516e-07, 1.55276e-07, 2.02597e-06, 1.55276e-07, 1.5934e-07
0.60893, 0, 4.05703e-06, 3.96319e-07, 1.41421, -4.05703e-06, 3.9665e-07, 3.96319e-07, 3.96325e-07, 3.9636e-07, 3.96353e-07, 3.96897e-07, 3.96491e-07, 3.96699e-07, 3.97162e-07, 4.02688e-07, 4.05462e-07, 4.00058e-07, 1.36085e-06, 4.08496e-07, 3.97469e-07, 3.96375e-07, 3.98407e-07, 3.96643e-07, 4.08707e-07, 3.9632e-07, 3.03231e-06, 3.96319e-07, 4.06696e-07
0.616799, 0, 7.1686e-06, 9.75082e-07, 1.41421, -7.1686e-06, 9.75897e-07, 9.75082e-07, 9.75096e-07, 9.75182e-07, 9.75166e-07, 9.76503e-07, 9.75505e-07, 9.76017e-07, 9.77157e-07, 9.92211e-07, 9.97584e-07, 9.84284e-07, 3.34895e-06, 9.92436e-07, 9.77911e-07, 9.75219e-07, 9.78532e-07, 9.75911e-07, 9.96011e-07, 9.75084e-07, 4.66897e-06, 9.75082e-07, 1.00062e-06
