   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_187.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.0438062, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0357242, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0276422, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0195603, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.0114783, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
-0.00339631, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00468567, 0, 3.42018e-25, 0, 1.41421, -3.42018e-25, 0, 0, 0, 0, 0, 0, 0, 0, 7.90331e-28, 0, 0, 4.57666e-31, 1.62065e-29, 0, 3.41211e-25, 0, 0
0.0127676, 0, 1.25595e-24, 0, 1.41421, -1.25595e-24, 0, 0, 0, 0, 0, 0, 0, 0, 2.90224e-27, 0, 0, 1.69603e-30, 6.48718e-29, 0, 1.25299e-24, 0, 0
0.0208496, 0, 4.30561e-24, 0, 1.41421, -4.30561e-24, 0, 0, 0, 0, 0, 0, 0, 0, 9.94929e-27, 0, 0, 5.87676e-30, 2.37228e-28, 0, 4.29542e-24, 0, 0
0.0289316, 0, 1.39796e-23, 0, 1.41421, -1.39796e-23, 0, 0, 0, 0, 0, 0, 0, 0, 3.23036e-26, 0, 0, 1.93023e-29, 8.10909e-28, 0, 1.39465e-23, 0, 0
0.0370136, 0, 4.34027e-23, 0, 1.41421, -4.34027e-23, 0, 0, 0, 0, 0, 0, 0, 0, 1.00293e-25, 0, 0, 6.06504e-29, 2.62764e-27, 0, 4.32997e-23, 0, 0
0.0450956, 0, 1.29723e-22, 0, 1.41421, -1.29723e-22, 0, 0, 0, 0, 0, 0, 0, 0, 2.99759e-25, 0, 0, 1.83503e-28, 8.14691e-27, 0, 1.29415e-22, 0, 0
0.0531775, 0, 3.75093e-22, 0, 1.41421, -3.75093e-22, 0, 0, 0, 0, 0, 0, 0, 0, 8.66747e-25, 0, 0, 5.37201e-28, 2.43278e-26, 0, 3.74202e-22, 0, 0
0.0612595, 0, 1.05319e-21, 0, 1.41421, -1.05319e-21, 0, 0, 0, 0, 0, 0, 0, 0, 2.43366e-24, 0, 0, 1.52731e-27, 7.03058e-26, 0, 1.05069e-21, 0, 0
0.0693415, 0, 2.88e-21, 0, 1.41421, -2.88e-21, 0, 0, 0, 0, 0, 0, 0, 0, 6.65494e-24, 0, 0, 4.22944e-27, 1.97358e-25, 0, 2.87315e-21, 0, 0
0.0774235, 0, 7.68803e-21, 0, 1.41421, -7.68803e-21, 0, 0, 0, 0, 0, 0, 0, 0, 1.7765e-23, 0, 0, 1.14347e-26, 5.39694e-25, 0, 7.66971e-21, 0, 0
0.0855054, 0, 2.16793e-20, 0, 1.41421, -2.16793e-20, 0, 0, 0, 0, 0, 0, 0, 0, 5.0095e-23, 0, 0, 3.29114e-26, 1.57407e-24, 0, 2.16276e-20, 0, 0
0.0935875, 0, 5.49445e-20, 0, 1.41421, -5.49445e-20, 0, 0, 0, 0, 0, 0, 0, 0, 1.26962e-22, 0, 0, 8.44713e-26, 4.0692e-24, 0, 5.48134e-20, 0, 0
0.101669, 0, 1.36752e-19, 0, 1.41421, -1.36752e-19, 0, 0, 0, 0, 0, 0, 0, 0, 3.15996e-22, 0, 0, 2.12948e-25, 1.03208e-23, 0, 1.36426e-19, 0, 0
0.109751, 0, 3.34582e-19, 0, 1.41421, -3.34582e-19, 0, 0, 0, 0, 0, 0, 0, 0, 7.73125e-22, 0, 0, 5.27804e-25, 2.57121e-23, 0, 3.33782e-19, 0, 0
0.117833, 0, 8.05377e-19, 0, 1.41421, -8.05377e-19, 0, 0, 0, 0, 0, 0, 0, 0, 1.861e-21, 0, 0, 1.28731e-24, 6.29808e-23, 0, 8.03452e-19, 0, 0
0.125915, 0, 1.90876e-18, 0, 1.41421, -1.90876e-18, 0, 0, 0, 0, 0, 0, 0, 0, 4.41061e-21, 0, 0, 3.09198e-24, 1.5181e-22, 0, 1.9042e-18, 0, 0
0.133997, 0, 4.45699e-18, 0, 1.41421, -4.45699e-18, 0, 0, 0, 0, 0, 0, 0, 0, 1.02988e-20, 0, 0, 7.31849e-24, 3.60361e-22, 0, 4.44633e-18, 0, 0
0.142079, 0, 1.02594e-17, 0, 1.41421, -1.02594e-17, 0, 0, 0, 0, 0, 0, 0, 0, 2.37064e-20, 0, 0, 1.70802e-23, 8.42966e-22, 0, 1.02348e-17, 0, 0
0.150161, 0, 2.32922e-17, 0, 1.41421, -2.32922e-17, 0, 0, 0, 0, 0, 0, 0, 0, 5.38213e-20, 0, 0, 3.93263e-23, 1.94434e-21, 0, 2.32364e-17, 0, 0
0.158243, 0, 5.21803e-17, 0, 1.41421, -5.21803e-17, 0, 0, 0, 0, 0, 0, 0, 0, 1.20573e-19, 0, 0, 8.937e-23, 4.42438e-21, 0, 5.20552e-17, 0, 0
0.166325, 0, 1.15395e-16, 0, 1.41421, -1.15395e-16, 0, 0, 0, 0, 0, 0, 0, 0, 2.66643e-19, 0, 0, 2.00541e-22, 9.93692e-21, 0, 1.15118e-16, 0, 0
0.174407, 0, 2.52004e-16, 0, 1.41421, -2.52004e-16, 0, 0, 0, 0, 0, 0, 0, 0, 5.82305e-19, 0, 0, 4.44509e-22, 2.20371e-20, 0, 2.514e-16, 0, 0
0.182489, 0, 5.43638e-16, 0, 1.41421, -5.43638e-16, 0, 0, 0, 0, 0, 0, 0, 0, 1.25618e-18, 0, 0, 9.73579e-22, 4.82753e-20, 0, 5.42333e-16, 0, 0
0.190571, 0, 1.15883e-15, 0, 1.41421, -1.15883e-15, 0, 0, 0, 0, 0, 0, 0, 0, 2.67769e-18, 0, 0, 2.1077e-21, 1.04499e-19, 0, 1.15604e-15, 0, 0
0.198653, 0, 2.44147e-15, 0, 1.41421, -2.44147e-15, 0, 0, 0, 0, 0, 0, 0, 0, 5.64145e-18, 0, 0, 4.51146e-21, 2.23591e-19, 0, 2.4356e-15, 0, 0
0.206735, 0, 5.08518e-15, 0, 1.41421, -5.08518e-15, 0, 0, 0, 0, 0, 0, 0, 0, 1.17502e-17, 0, 0, 9.54999e-21, 4.73014e-19, 0, 5.07295e-15, 0, 0
0.214817, 0, 1.04732e-14, 0, 1.41421, -1.04732e-14, 0, 0, 0, 0, 0, 0, 0, 0, 2.42e-17, 0, 0, 1.99972e-20, 9.89665e-19, 0, 1.0448e-14, 0, 0
0.222899, 0, 2.13331e-14, 0, 1.41421, -2.13331e-14, 0, 0, 0, 0, 0, 0, 0, 0, 4.92934e-17, 0, 0, 4.14292e-20, 2.04834e-18, 0, 2.12818e-14, 0, 0
0.230981, 0, 4.2984e-14, 0, 1.41421, -4.2984e-14, 0, 0, 0, 0, 0, 0, 0, 0, 9.93203e-17, 0, 0, 8.49373e-20, 4.1948e-18, 0, 4.28804e-14, 0, 0
0.239063, 0, 8.56846e-14, 0, 1.41421, -8.56846e-14, 0, 0, 0, 0, 0, 0, 0, 0, 1.97984e-16, 0, 0, 1.72353e-19, 8.50177e-18, 0, 8.5478e-14, 0, 0
0.247145, 0, 1.69008e-13, 0, 1.41421, -1.69008e-13, 0, 0, 0, 0, 0, 0, 0, 0, 3.9051e-16, 0, 0, 3.46215e-19, 1.70562e-17, 0, 1.686e-13, 0, 0
0.255227, 0, 3.29895e-13, 0, 1.41421, -3.29895e-13, 0, 0, 0, 0, 0, 0, 0, 0, 7.6225e-16, 0, 0, 6.88601e-19, 3.38774e-17, 0, 3.29098e-13, 0, 0
0.263309, 0, 6.37321e-13, 0, 1.41421, -6.37321e-13, 0, 0, 0, 0, 0, 0, 0, 0, 1.47257e-15, 0, 0, 1.35629e-18, 6.66301e-17, 0, 6.35781e-13, 0, 0
0.271391, 0, 1.21871e-12, 0, 1.41421, -1.21871e-12, 0, 0, 0, 0, 0, 0, 0, 0, 2.8159e-15, 0, 0, 2.64591e-18, 1.29789e-16, 0, 1.21577e-12, 0, 0
0.279473, 0, 2.307e-12, 0, 1.41421, -2.307e-12, 0, 0, 0, 0, 0, 0, 0, 0, 5.33041e-15, 0, 0, 5.11331e-18, 2.50427e-16, 0, 2.30141e-12, 0, 0
0.287555, 0, 4.32348e-12, 0, 1.41421, -4.32348e-12, 0, 0, 0, 0, 0, 0, 0, 0, 9.98955e-15, 0, 0, 9.79077e-18, 4.78707e-16, 0, 4.313e-12, 0, 0
0.295637, 0, 8.02217e-12, 0, 1.41421, -8.02217e-12, 0, 0, 0, 0, 0, 0, 0, 0, 1.85356e-14, 0, 0, 1.8578e-17, 9.06716e-16, 0, 8.00271e-12, 0, 0
0.303719, 0, 1.47386e-11, 0, 1.41421, -1.47386e-11, 0, 0, 0, 0, 0, 0, 0, 0, 3.40548e-14, 0, 0, 3.49418e-17, 1.70212e-15, 0, 1.47028e-11, 0, 0
0.311801, 0, 2.68136e-11, 0, 1.41421, -2.68136e-11, 0, 0, 0, 0, 0, 0, 0, 0, 6.19566e-14, 0, 0, 6.51565e-17, 3.16727e-15, 0, 2.67484e-11, 0, 0
0.319883, 0, 4.83074e-11, 0, 1.41421, -4.83074e-11, 0, 0, 0, 0, 0, 0, 0, 0, 1.11626e-13, 0, 0, 1.20491e-16, 5.84307e-15, 0, 4.81898e-11, 0, 0
0.327965, 0, 8.61901e-11, 0, 1.41421, -8.61901e-11, 0, 0, 0, 0, 0, 0, 0, 0, 1.99176e-13, 0, 0, 2.21041e-16, 1.06894e-14, 0, 8.598e-11, 0, 0
0.336047, 0, 1.52303e-10, 1.23314e-43, 1.41421, -1.52303e-10, 1.23314e-43, 0, 1.23314e-43, 1.23314e-43, 1.23314e-43, 1.23314e-43, 1.23314e-43, 1.23314e-43, 3.51989e-13, 1.23314e-43, 1.23314e-43, 4.0241e-16, 1.93964e-14, 1.23314e-43, 1.51931e-10, 1.23314e-43, 1.23314e-43
0.344129, 0, 2.66554e-10, 2.46348e-42, 1.41421, -2.66554e-10, 2.46348e-42, 0, 2.46348e-42, 2.46348e-42, 2.46348e-42, 2.46348e-42, 2.46348e-42, 2.46348e-42, 6.1612e-13, 2.46348e-42, 2.46348e-42, 7.2731e-16, 3.49192e-14, 2.46348e-42, 2.65903e-10, 2.46348e-42, 2.46348e-42
0.352211, 0, 4.62074e-10, 3.90584e-41, 1.41421, -4.62074e-10, 3.90584e-41, 0, 3.90584e-41, 3.90584e-41, 3.90584e-41, 3.90584e-41, 3.90584e-41, 3.90584e-41, 1.06825e-12, 3.90584e-41, 3.90584e-41, 1.30564e-15, 6.23904e-14, 3.90584e-41, 4.60942e-10, 3.90584e-41, 3.90584e-41
0.360293, 0, 7.93424e-10, 5.62303e-40, 1.41421, -7.93424e-10, 5.62303e-40, 0, 5.62303e-40, 5.62303e-40, 5.62303e-40, 5.62303e-40, 5.62303e-40, 5.62303e-40, 1.83475e-12, 5.62303e-40, 5.62303e-40, 2.32923e-15, 1.10672e-13, 5.62303e-40, 7.91476e-10, 5.62303e-40, 5.62303e-40
0.368375, 0, 1.34953e-09, 7.22773e-39, 1.41421, -1.34953e-09, 7.22773e-39, 0, 7.22773e-39, 7.22773e-39, 7.22773e-39, 7.22773e-39, 7.22773e-39, 7.22773e-39, 3.12179e-12, 7.22773e-39, 7.22773e-39, 4.13171e-15, 1.94983e-13, 7.22773e-39, 1.34621e-09, 7.22773e-39, 7.22773e-39
0.376457, 0, 2.27387e-09, 8.33074e-38, 1.41421, -2.27387e-09, 8.33074e-38, 0, 8.33074e-38, 8.33074e-38, 8.33074e-38, 8.33074e-38, 8.33074e-38, 8.33074e-38, 5.26234e-12, 8.33074e-38, 8.33074e-38, 7.29214e-15, 3.41356e-13, 8.33074e-38, 2.26826e-09, 8.33074e-38, 8.33074e-38
0.384539, 0, 3.79552e-09, 8.6529e-37, 1.41421, -3.79552e-09, 8.6529e-37, 0, 8.6529e-37, 8.6529e-37, 8.6529e-37, 8.6529e-37, 8.6529e-37, 8.6529e-37, 8.7889e-12, 8.6529e-37, 8.6529e-37, 1.2814e-14, 5.9416e-13, 8.6529e-37, 3.78613e-09, 8.6529e-37, 8.6529e-37
0.392621, 0, 6.2765e-09, 8.14457e-36, 1.41421, -6.2765e-09, 8.14457e-36, 0, 8.14457e-36, 8.14457e-36, 8.14457e-36, 8.14457e-36, 8.14457e-36, 8.14457e-36, 1.45446e-11, 8.14457e-36, 8.14457e-36, 2.24348e-14, 1.02885e-12, 8.14457e-36, 6.2609e-09, 8.14457e-36, 8.14457e-36
0.400703, 0, 1.02831e-08, 6.98656e-35, 1.41421, -1.02831e-08, 6.98656e-35, 0, 6.98656e-35, 6.98656e-35, 6.98656e-35, 6.98656e-35, 6.98656e-35, 6.98656e-35, 2.38515e-11, 6.98656e-35, 6.98656e-35, 3.91637e-14, 1.77356e-12, 6.98656e-35, 1.02574e-08, 6.98656e-35, 6.98656e-35
0.408785, 0, 1.6692e-08, 5.49091e-34, 1.41421, -1.6692e-08, 5.49091e-34, 0, 5.49091e-34, 5.49091e-34, 5.49091e-34, 5.49091e-34, 5.49091e-34, 5.49091e-34, 3.87627e-11, 5.49091e-34, 5.49091e-34, 6.82134e-14, 3.04587e-12, 5.49091e-34, 1.66502e-08, 5.49091e-34, 5.49091e-34
0.416867, 0, 2.68469e-08, 3.97312e-33, 1.41421, -2.68469e-08, 3.97312e-33, 0, 3.97312e-33, 3.97312e-33, 3.97312e-33, 3.97312e-33, 3.97312e-33, 3.97312e-33, 6.24366e-11, 3.97312e-33, 3.97312e-33, 1.18619e-13, 5.2154e-12, 3.97312e-33, 2.67791e-08, 3.97312e-33, 3.97312e-33
0.424949, 0, 4.27858e-08, 2.8576e-32, 1.41421, -4.27858e-08, 2.8576e-32, 0, 2.8576e-32, 2.8576e-32, 2.8576e-32, 2.8576e-32, 2.8576e-32, 2.8576e-32, 9.9687e-11, 2.8576e-32, 2.8576e-32, 2.06048e-13, 8.911e-12, 2.8576e-32, 4.2677e-08, 2.8576e-32, 2.8576e-32
0.433031, 0, 6.75695e-08, 1.94867e-31, 1.41421, -6.75695e-08, 1.94867e-31, 0, 1.94867e-31, 1.94867e-31, 1.94867e-31, 1.94867e-31, 1.94867e-31, 1.94867e-31, 1.57784e-10, 1.94867e-31, 1.94867e-31, 3.57675e-13, 1.52045e-11, 1.94867e-31, 6.73962e-08, 1.94867e-31, 1.94867e-31
0.441113, 0, 1.05747e-07, 1.24141e-30, 1.41421, -1.05747e-07, 1.24141e-30, 0, 1.24141e-30, 1.24141e-30, 1.24141e-30, 1.24141e-30, 1.24141e-30, 1.24141e-30, 2.47612e-10, 1.24141e-30, 1.24141e-30, 6.20604e-13, 2.59265e-11, 1.24141e-30, 1.05473e-07, 1.24141e-30, 1.24141e-30
0.449195, 0, 1.64015e-07, 7.37409e-30, 1.41421, -1.64015e-07, 7.37409e-30, 0, 7.37409e-30, 7.37409e-30, 7.37409e-30, 7.37409e-30, 7.37409e-30, 7.37409e-30, 3.85324e-10, 7.37409e-30, 7.37409e-30, 1.07638e-12, 4.4209e-11, 7.37409e-30, 1.63584e-07, 7.37409e-30, 7.37409e-30
0.457276, 0, 2.52126e-07, 4.09239e-29, 1.41421, -2.52126e-07, 4.09239e-29, 0, 4.09239e-29, 4.09239e-29, 4.09239e-29, 4.09239e-29, 4.09239e-29, 4.09239e-29, 5.94695e-10, 4.09239e-29, 4.09239e-29, 1.86586e-12, 7.54176e-11, 4.09239e-29, 2.51454e-07, 4.09239e-29, 4.09239e-29
0.465358, 0, 3.84155e-07, 2.12867e-28, 1.41421, -3.84155e-07, 2.12867e-28, 0, 2.12867e-28, 2.12867e-28, 2.12867e-28, 2.12867e-28, 2.12867e-28, 2.12867e-28, 9.10439e-10, 2.12867e-28, 2.12867e-28, 3.23155e-12, 1.28749e-10, 2.12867e-28, 3.83113e-07, 2.12867e-28, 2.12867e-28
0.47344, 0, 5.80202e-07, 1.0413e-27, 1.41421, -5.80202e-07, 1.0413e-27, 0, 1.0413e-27, 1.0413e-27, 1.0413e-27, 1.0413e-27, 1.0413e-27, 1.0413e-27, 1.38284e-09, 1.0413e-27, 1.0413e-27, 5.58912e-12, 2.1995e-10, 1.0413e-27, 5.78593e-07, 1.0413e-27, 1.0413e-27
0.481522, 0, 8.68703e-07, 4.80663e-27, 1.41421, -8.68703e-07, 4.80663e-27, 0, 4.80663e-27, 4.80663e-27, 4.80663e-27, 4.80663e-27, 4.80663e-27, 4.80663e-27, 2.08423e-09, 4.80663e-27, 4.80663e-27, 9.64745e-12, 3.75937e-10, 4.80663e-27, 8.66233e-07, 4.80663e-27, 4.80663e-27
0.489604, 0, 1.28949e-06, 2.1004e-26, 1.41421, -1.28949e-06, 2.1004e-26, 0, 2.1004e-26, 2.1004e-26, 2.1004e-26, 2.1004e-26, 2.1004e-26, 2.1004e-26, 3.11784e-09, 2.1004e-26, 2.1004e-26, 1.66077e-11, 6.42543e-10, 2.1004e-26, 1.28571e-06, 2.1004e-26, 2.1004e-26
0.497686, 0, 1.89782e-06, 8.71529e-26, 1.41421, -1.89782e-06, 8.71529e-26, 0, 8.71529e-26, 8.71529e-26, 8.71529e-26, 8.71529e-26, 8.71529e-26, 8.71529e-26, 4.63002e-09, 8.71529e-26, 8.71529e-26, 2.84909e-11, 1.09744e-09, 8.71529e-26, 1.89206e-06, 8.71529e-26, 8.71529e-26
0.505768, 0, 2.76966e-06, 3.44388e-25, 1.41421, -2.76966e-06, 3.44388e-25, 0, 3.44388e-25, 3.44388e-25, 3.44388e-25, 3.44388e-25, 3.44388e-25, 3.44388e-25, 6.82689e-09, 3.44388e-25, 3.44388e-25, 4.86719e-11, 1.8714e-09, 3.44388e-25, 2.76091e-06, 3.44388e-25, 3.44388e-25
0.51385, 0, 4.0084e-06, 1.29948e-24, 1.41421, -4.0084e-06, 1.29948e-24, 0, 1.29948e-24, 1.29948e-24, 1.29948e-24, 1.29948e-24, 1.29948e-24, 1.29948e-24, 9.99669e-09, 1.29948e-24, 1.29948e-24, 8.27374e-11, 3.18291e-09, 1.29948e-24, 3.99514e-06, 1.29948e-24, 1.29948e-24
0.521932, 0, 5.75351e-06, 4.72386e-24, 1.41421, -5.75351e-06, 4.72386e-24, 0, 4.72386e-24, 4.72386e-24, 4.72386e-24, 4.72386e-24, 4.72386e-24, 4.72386e-24, 1.454e-08, 4.72386e-24, 4.72386e-24, 1.39855e-10, 5.39376e-09, 4.72386e-24, 5.73344e-06, 4.72386e-24, 4.72386e-24
0.530014, 0, 8.21744e-06, 2.35193e-08, 1.41421, -8.21744e-06, 2.37753e-08, 2.35193e-08, 2.35195e-08, 2.35195e-08, 2.35203e-08, 2.35467e-08, 2.353e-08, 2.37175e-08, 4.45296e-08, 2.35266e-08, 2.35194e-08, 2.37542e-08, 3.26163e-08, 2.35193e-08, 8.18575e-06, 2.35193e-08, 2.43666e-08
0.538096, 0, 1.16632e-05, 8.50282e-08, 1.41421, -1.16632e-05, 8.59572e-08, 8.50282e-08, 8.50289e-08, 8.50288e-08, 8.50317e-08, 8.51276e-08, 8.50669e-08, 8.57475e-08, 1.15194e-07, 8.50547e-08, 8.50283e-08, 8.54202e-08, 1.00282e-07, 8.50282e-08, 1.16125e-05, 8.50282e-08, 8.81029e-08
0.546178, 0, 1.64803e-05, 2.41412e-07, 1.41421, -1.64803e-05, 2.44055e-07, 2.41412e-07, 2.41414e-07, 2.41414e-07, 2.41422e-07, 2.41695e-07, 2.41522e-07, 2.43459e-07, 2.84452e-07, 2.41488e-07, 2.41413e-07, 2.42062e-07, 2.66817e-07, 2.41412e-07, 1.63973e-05, 2.41412e-07, 2.50159e-07
