   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_88.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.337135, 0, 2.62412e-16, 0, 1.41421, -2.62412e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.66979e-19, 0, 0, 4.91736e-21, 2.93689e-20, 0, 2.61611e-16, 0, 0
0.345029, 0, 6.49846e-16, 0, 1.41421, -6.49846e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.89932e-18, 0, 0, 1.22983e-20, 7.41726e-20, 0, 6.4786e-16, 0, 0
0.352924, 0, 1.58105e-15, 0, 1.41421, -1.58105e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.62081e-18, 0, 0, 3.02349e-20, 1.84025e-19, 0, 1.57621e-15, 0, 0
0.360819, 0, 3.78026e-15, 0, 1.41421, -3.78026e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10478e-17, 0, 0, 7.30925e-20, 4.48695e-19, 0, 3.7687e-15, 0, 0
0.368713, 0, 8.88499e-15, 0, 1.41421, -8.88499e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.59651e-17, 0, 0, 1.73819e-19, 1.07549e-18, 0, 8.85778e-15, 0, 0
0.376608, 0, 2.05331e-14, 0, 1.41421, -2.05331e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.00016e-17, 0, 0, 4.0674e-19, 2.53498e-18, 0, 2.04702e-14, 0, 0
0.384503, 0, 4.66671e-14, 0, 1.41421, -4.66671e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.36361e-16, 0, 0, 9.36856e-19, 5.87726e-18, 0, 4.6524e-14, 0, 0
0.392397, 0, 1.04329e-13, 0, 1.41421, -1.04329e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.04825e-16, 0, 0, 2.12474e-18, 1.34066e-17, 0, 1.04009e-13, 0, 0
0.400292, 0, 2.29466e-13, 2.10195e-44, 1.41421, -2.29466e-13, 0, 2.10195e-44, 2.10195e-44, 2.10195e-44, 2.10195e-44, 2.10195e-44, 2.10195e-44, 2.10195e-44, 2.10195e-44, 2.10195e-44, 2.10195e-44, 2.10195e-44, 6.7039e-16, 2.10195e-44, 2.10195e-44, 4.74656e-18, 3.00966e-17, 2.10195e-44, 2.28761e-13, 2.10195e-44, 2.10195e-44
0.408187, 0, 4.96611e-13, 3.95166e-43, 1.41421, -4.96611e-13, 0, 3.95166e-43, 3.95166e-43, 3.95166e-43, 3.95166e-43, 3.95166e-43, 3.95166e-43, 3.95166e-43, 3.95166e-43, 3.95166e-43, 3.95166e-43, 3.95166e-43, 1.45073e-15, 3.95166e-43, 3.95166e-43, 1.04487e-17, 6.65072e-17, 3.95166e-43, 4.95084e-13, 3.95166e-43, 3.95166e-43
0.416081, 0, 1.0577e-12, 6.15731e-42, 1.41421, -1.0577e-12, 0, 6.15731e-42, 6.15731e-42, 6.15731e-42, 6.15731e-42, 6.15731e-42, 6.15731e-42, 6.15731e-42, 6.15731e-42, 6.15731e-42, 6.15731e-42, 6.15731e-42, 3.08955e-15, 6.15731e-42, 6.15731e-42, 2.26759e-17, 1.44706e-16, 6.15731e-42, 1.05445e-12, 6.15731e-42, 6.15731e-42
0.423976, 0, 2.21727e-12, 8.40919e-41, 1.41421, -2.21727e-12, 0, 8.40919e-41, 8.40919e-41, 8.40919e-41, 8.40919e-41, 8.40919e-41, 8.40919e-41, 8.40919e-41, 8.40919e-41, 8.40919e-41, 8.40919e-41, 8.40919e-41, 6.4761e-15, 8.40919e-41, 8.40919e-41, 4.85428e-17, 3.10084e-16, 8.40919e-41, 2.21043e-12, 8.40919e-41, 8.40919e-41
0.431871, 0, 4.57543e-12, 1.02616e-39, 1.41421, -4.57543e-12, 0, 1.02616e-39, 1.02616e-39, 1.02616e-39, 1.02616e-39, 1.02616e-39, 1.02616e-39, 1.02616e-39, 1.02616e-39, 1.02616e-39, 1.02616e-39, 1.02616e-39, 1.33628e-14, 1.02616e-39, 1.02616e-39, 1.02573e-16, 6.54578e-16, 1.02616e-39, 4.56131e-12, 1.02616e-39, 1.02616e-39
0.439765, 0, 9.29517e-12, 1.12896e-38, 1.41421, -9.29517e-12, 0, 1.12896e-38, 1.12896e-38, 1.12896e-38, 1.12896e-38, 1.12896e-38, 1.12896e-38, 1.12896e-38, 1.12896e-38, 1.12896e-38, 1.12896e-38, 1.12896e-38, 2.71459e-14, 1.12896e-38, 1.12896e-38, 2.14111e-16, 1.36167e-15, 1.12896e-38, 9.26645e-12, 1.12896e-38, 1.12896e-38
0.44766, 0, 1.85927e-11, 1.12634e-37, 1.41421, -1.85927e-11, 0, 1.12634e-37, 1.12634e-37, 1.12634e-37, 1.12634e-37, 1.12634e-37, 1.12634e-37, 1.12634e-37, 1.12634e-37, 1.12634e-37, 1.12634e-37, 1.12634e-37, 5.42987e-14, 1.12634e-37, 1.12634e-37, 4.41931e-16, 2.79229e-15, 1.12634e-37, 1.85351e-11, 1.12634e-37, 1.12634e-37
0.455555, 0, 3.66212e-11, 1.02474e-36, 1.41421, -3.66212e-11, 0, 1.02474e-36, 1.02474e-36, 1.02474e-36, 1.02474e-36, 1.02474e-36, 1.02474e-36, 1.02474e-36, 1.02474e-36, 1.02474e-36, 1.02474e-36, 1.02474e-36, 1.06957e-13, 1.02474e-36, 1.02474e-36, 9.02971e-16, 5.64703e-15, 1.02474e-36, 3.65077e-11, 1.02474e-36, 1.02474e-36
0.463449, 0, 7.10353e-11, 8.54642e-36, 1.41421, -7.10353e-11, 0, 8.54642e-36, 8.54642e-36, 8.54642e-36, 8.54642e-36, 8.54642e-36, 8.54642e-36, 8.54642e-36, 8.54642e-36, 8.54642e-36, 8.54642e-36, 8.54642e-36, 2.075e-13, 8.54642e-36, 8.54642e-36, 1.82878e-15, 1.12689e-14, 8.54642e-36, 7.08147e-11, 8.54642e-36, 8.54642e-36
0.471344, 0, 1.3571e-10, 6.56663e-35, 1.41421, -1.3571e-10, 0, 6.56663e-35, 6.56663e-35, 6.56663e-35, 6.56663e-35, 6.56663e-35, 6.56663e-35, 6.56663e-35, 6.56663e-35, 6.56663e-35, 6.56663e-35, 6.56663e-35, 3.96532e-13, 6.56663e-35, 6.56663e-35, 3.6766e-15, 2.22043e-14, 6.56663e-35, 1.35288e-10, 6.56663e-35, 6.56663e-35
0.479239, 0, 2.55383e-10, 4.68065e-34, 1.41421, -2.55383e-10, 0, 4.68065e-34, 4.68065e-34, 4.68065e-34, 4.68065e-34, 4.68065e-34, 4.68065e-34, 4.68065e-34, 4.68065e-34, 4.68065e-34, 4.68065e-34, 4.68065e-34, 7.46546e-13, 4.68065e-34, 4.68065e-34, 7.34878e-15, 4.32364e-14, 4.68065e-34, 2.54586e-10, 4.68065e-34, 4.68065e-34
0.487133, 0, 4.73434e-10, 3.28747e-33, 1.41421, -4.73434e-10, 0, 3.28747e-33, 3.28747e-33, 3.28747e-33, 3.28747e-33, 3.28747e-33, 3.28747e-33, 3.28747e-33, 3.28747e-33, 3.28747e-33, 3.28747e-33, 3.28747e-33, 1.38491e-12, 3.28747e-33, 3.28747e-33, 1.4627e-14, 8.32869e-14, 3.28747e-33, 4.71951e-10, 3.28747e-33, 3.28747e-33
0.495028, 0, 8.647e-10, 2.20038e-32, 1.41421, -8.647e-10, 0, 2.20038e-32, 2.20038e-32, 2.20038e-32, 2.20038e-32, 2.20038e-32, 2.20038e-32, 2.20038e-32, 2.20038e-32, 2.20038e-32, 2.20038e-32, 2.20038e-32, 2.53195e-12, 2.20038e-32, 2.20038e-32, 2.90349e-14, 1.58923e-13, 2.20038e-32, 8.6198e-10, 2.20038e-32, 2.20038e-32
0.502923, 0, 1.55616e-09, 1.38575e-31, 1.41421, -1.55616e-09, 0, 1.38575e-31, 1.38575e-31, 1.38575e-31, 1.38575e-31, 1.38575e-31, 1.38575e-31, 1.38575e-31, 1.38575e-31, 1.38575e-31, 1.38575e-31, 1.38575e-31, 4.56289e-12, 1.38575e-31, 1.38575e-31, 5.75504e-14, 3.00862e-13, 1.38575e-31, 1.55124e-09, 1.38575e-31, 1.38575e-31
0.510817, 0, 2.75986e-09, 8.19047e-31, 1.41421, -2.75986e-09, 0, 8.19047e-31, 8.19047e-31, 8.19047e-31, 8.19047e-31, 8.19047e-31, 8.19047e-31, 8.19047e-31, 8.19047e-31, 8.19047e-31, 8.19047e-31, 8.19047e-31, 8.1073e-12, 8.19047e-31, 8.19047e-31, 1.14004e-13, 5.66154e-13, 8.19047e-31, 2.75107e-09, 8.19047e-31, 8.19047e-31
0.518712, 0, 4.82408e-09, 4.54763e-30, 1.41421, -4.82408e-09, 0, 4.54763e-30, 4.54763e-30, 4.54763e-30, 4.54763e-30, 4.54763e-30, 4.54763e-30, 4.54763e-30, 4.54763e-30, 4.54763e-30, 4.54763e-30, 4.54763e-30, 1.42059e-11, 4.54763e-30, 4.54763e-30, 2.25781e-13, 1.06124e-12, 4.54763e-30, 4.80859e-09, 4.54763e-30, 4.54763e-30
0.526607, 0, 8.31187e-09, 2.37779e-29, 1.41421, -8.31187e-09, 0, 2.37779e-29, 2.37779e-29, 2.37779e-29, 2.37779e-29, 2.37779e-29, 2.37779e-29, 2.37779e-29, 2.37779e-29, 2.37779e-29, 2.37779e-29, 2.37779e-29, 2.45549e-11, 2.37779e-29, 2.37779e-29, 4.46936e-13, 1.98607e-12, 2.37779e-29, 8.28488e-09, 2.37779e-29, 2.37779e-29
0.534501, 0, 1.41191e-08, 1.17428e-28, 1.41421, -1.41191e-08, 0, 1.17428e-28, 1.17428e-28, 1.17428e-28, 1.17428e-28, 1.17428e-28, 1.17428e-28, 1.17428e-28, 1.17428e-28, 1.17428e-28, 1.17428e-28, 1.17428e-28, 4.18808e-11, 1.17428e-28, 1.17428e-28, 8.83597e-13, 3.71938e-12, 1.17428e-28, 1.40726e-08, 1.17428e-28, 1.17428e-28
0.542396, 0, 2.36487e-08, 5.4942e-28, 1.41421, -2.36487e-08, 0, 5.4942e-28, 5.4942e-28, 5.4942e-28, 5.4942e-28, 5.4942e-28, 5.4942e-28, 5.4942e-28, 5.4942e-28, 5.4942e-28, 5.4942e-28, 5.4942e-28, 7.05089e-11, 5.4942e-28, 5.4942e-28, 1.74247e-12, 6.98428e-12, 5.4942e-28, 2.35694e-08, 5.4942e-28, 5.4942e-28
0.550291, 0, 3.90637e-08, 2.44265e-27, 1.41421, -3.90637e-08, 0, 2.44265e-27, 2.44265e-27, 2.44265e-27, 2.44265e-27, 2.44265e-27, 2.44265e-27, 2.44265e-27, 2.44265e-27, 2.44265e-27, 2.44265e-27, 2.44265e-27, 1.17212e-10, 2.44265e-27, 2.44265e-27, 3.422e-12, 1.31702e-11, 2.44265e-27, 3.89299e-08, 2.44265e-27, 2.44265e-27
0.558185, 0, 6.36493e-08, 1.33071e-26, 1.41421, -6.36493e-08, 0, 1.33071e-26, 1.33071e-26, 1.33071e-26, 1.33071e-26, 1.33071e-26, 1.33071e-26, 1.33071e-26, 1.10423e-13, 1.33071e-26, 1.33071e-26, 1.33071e-26, 1.92474e-10, 1.33071e-26, 1.33071e-26, 6.68344e-12, 2.49754e-11, 1.33071e-26, 6.34251e-08, 1.33071e-26, 1.33071e-26
0.56608, 0, 1.02316e-07, 5.22064e-26, 1.41421, -1.02316e-07, 0, 5.22064e-26, 5.22064e-26, 5.22064e-26, 5.22064e-26, 5.22064e-26, 5.22064e-26, 5.22064e-26, 4.97536e-13, 5.22064e-26, 5.22064e-26, 5.22064e-26, 3.12313e-10, 5.22064e-26, 5.22064e-26, 1.29475e-11, 4.75432e-11, 5.22064e-26, 1.01943e-07, 5.22064e-26, 5.22064e-26
0.573975, 0, 1.623e-07, 1.9722e-25, 1.41421, -1.623e-07, 0, 1.9722e-25, 1.9722e-25, 1.9722e-25, 1.9722e-25, 1.9722e-25, 1.9722e-25, 1.9722e-25, 1.78207e-12, 1.9722e-25, 1.9722e-25, 1.9722e-25, 5.00953e-10, 1.9722e-25, 1.9722e-25, 2.48492e-11, 9.0823e-11, 1.9722e-25, 1.61681e-07, 1.9722e-25, 1.9722e-25
0.581869, 0, 2.55433e-07, 3.27213e-10, 1.41421, -2.55433e-07, 3.27213e-10, 3.27217e-10, 3.27257e-10, 3.27247e-10, 3.2781e-10, 3.27372e-10, 3.27224e-10, 3.27927e-10, 3.3837e-10, 3.37132e-10, 3.32494e-10, 1.27206e-09, 1.12183e-09, 3.28628e-10, 3.27257e-10, 3.74391e-10, 5.0099e-10, 3.27214e-10, 2.53432e-07, 3.27213e-10, 3.37965e-10
0.589764, 0, 3.98696e-07, 1.46142e-09, 1.41421, -3.98696e-07, 1.46142e-09, 1.46144e-09, 1.46162e-09, 1.46157e-09, 1.46409e-09, 1.46213e-09, 1.46147e-09, 1.46461e-09, 1.50328e-09, 1.50579e-09, 1.48504e-09, 5.68769e-09, 2.70828e-09, 1.46775e-09, 1.46162e-09, 1.54993e-09, 1.79363e-09, 1.46143e-09, 3.9263e-07, 1.46142e-09, 1.50951e-09
0.597659, 0, 6.20628e-07, 5.1937e-09, 1.41421, -6.20628e-07, 5.1937e-09, 5.19377e-09, 5.19439e-09, 5.19424e-09, 5.20319e-09, 5.19622e-09, 5.19388e-09, 5.20505e-09, 5.33159e-09, 5.35154e-09, 5.27773e-09, 2.02281e-08, 7.12968e-09, 5.21622e-09, 5.19441e-09, 5.35762e-09, 5.82645e-09, 5.19372e-09, 6.02262e-07, 5.1937e-09, 5.36479e-09
0.605554, 0, 9.72689e-07, 1.69058e-08, 1.41421, -9.72689e-07, 1.69058e-08, 1.6906e-08, 1.6908e-08, 1.69075e-08, 1.69367e-08, 1.6914e-08, 1.69064e-08, 1.69428e-08, 1.73314e-08, 1.74198e-08, 1.71795e-08, 6.58659e-08, 1.98811e-08, 1.69791e-08, 1.69081e-08, 1.72052e-08, 1.81033e-08, 1.69059e-08, 9.1733e-07, 1.69058e-08, 1.74629e-08
0.613448, 0, 1.55826e-06, 5.19863e-08, 1.41421, -1.55826e-06, 5.19863e-08, 5.1987e-08, 5.19932e-08, 5.19916e-08, 5.20813e-08, 5.20115e-08, 5.19881e-08, 5.21e-08, 5.32379e-08, 5.35673e-08, 5.2828e-08, 2.02583e-07, 5.65129e-08, 5.22118e-08, 5.19933e-08, 5.25257e-08, 5.42327e-08, 5.19865e-08, 1.39449e-06, 5.19863e-08, 5.37e-08
0.621343, 0, 2.60364e-06, 1.52335e-07, 1.41421, -2.60364e-06, 1.52335e-07, 1.52337e-07, 1.52355e-07, 1.52351e-07, 1.52614e-07, 1.52409e-07, 1.5234e-07, 1.52668e-07, 1.55872e-07, 1.56969e-07, 1.54802e-07, 5.93725e-07, 1.59154e-07, 1.52996e-07, 1.52356e-07, 1.53293e-07, 1.56507e-07, 1.52336e-07, 2.13323e-06, 1.52335e-07, 1.57358e-07
0.629238, 0, 4.62712e-06, 4.26564e-07, 1.41421, -4.62712e-06, 4.26564e-07, 4.2657e-07, 4.26621e-07, 4.26608e-07, 4.27345e-07, 4.26771e-07, 4.26579e-07, 4.27498e-07, 4.36256e-07, 4.39543e-07, 4.33474e-07, 1.6628e-06, 4.36737e-07, 4.28416e-07, 4.26622e-07, 4.28242e-07, 4.34213e-07, 4.26566e-07, 3.32378e-06, 4.26564e-07, 4.40632e-07
0.637132, 0.993216, 8.82569e-06, 1.14269e-06, 1.73009, 0.993207, 1.14269e-06, 1.14271e-06, 1.14285e-06, 1.14281e-06, 1.14479e-06, 1.14325e-06, 1.14273e-06, 1.1452e-06, 1.16916e-06, 1.17747e-06, 1.16121e-06, 4.45511e-06, 1.15773e-06, 1.14766e-06, 1.14285e-06, 1.14559e-06, 1.15652e-06, 1.1427e-06, 5.35348e-06, 1.14269e-06, 1.18039e-06
0.645027, 0.00678423, 1.79119e-05, 2.93026e-06, 1.41661, 0.00676632, 2.93026e-06, 2.9303e-06, 2.93065e-06, 2.93056e-06, 2.93562e-06, 2.93169e-06, 2.93036e-06, 2.93668e-06, 2.9989e-06, 3.01946e-06, 2.97775e-06, 1.14264e-05, 2.95226e-06, 2.94299e-06, 2.93066e-06, 2.9352e-06, 2.95491e-06, 2.93027e-06, 9.03501e-06, 2.93026e-06, 3.02694e-06
0.652922, 0, 3.78379e-05, 7.19617e-06, 1.41421, -3.78379e-05, 7.19617e-06, 7.19627e-06, 7.19713e-06, 7.19691e-06, 7.20935e-06, 7.19967e-06, 7.19642e-06, 7.21193e-06, 7.36754e-06, 7.41527e-06, 7.31282e-06, 2.80663e-05, 7.22808e-06, 7.22743e-06, 7.19715e-06, 7.20449e-06, 7.23947e-06, 7.1962e-06, 1.60729e-05, 7.19617e-06, 7.43366e-06
0.660816, 0, 8.11402e-05, 1.69315e-05, 1.41421, -8.11402e-05, 1.69315e-05, 1.69318e-05, 1.69338e-05, 1.69333e-05, 1.69626e-05, 1.69398e-05, 1.69321e-05, 1.69686e-05, 1.73458e-05, 1.74472e-05, 1.72061e-05, 6.6049e-05, 1.69774e-05, 1.70051e-05, 1.69338e-05, 1.69454e-05, 1.70065e-05, 1.69316e-05, 2.99676e-05, 1.69315e-05, 1.74905e-05
