   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_39.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.17844, 0, 3.14772e-28, 0, 1.41421, -3.14772e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44736e-30, 0, 0, 1.53021e-33, 9.18254e-33, 0, 3.13313e-28, 0, 0, 0
0.186344, 0, 2.29083e-27, 0, 1.41421, -2.29083e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05333e-29, 0, 0, 1.11436e-32, 1.06167e-31, 0, 2.28017e-27, 0, 0, 0
0.194248, 0, 1.33063e-26, 0, 1.41421, -1.33063e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.11825e-29, 0, 0, 6.48465e-32, 7.67175e-31, 0, 1.32443e-26, 0, 0, 0
0.202152, 0, 6.72398e-26, 0, 1.41421, -6.72398e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.09165e-28, 0, 0, 3.28518e-31, 4.43073e-30, 0, 6.69258e-26, 0, 0, 0
0.210056, 0, 3.08041e-25, 0, 1.41421, -3.08041e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41635e-27, 0, 0, 1.50944e-30, 2.22923e-29, 0, 3.06601e-25, 0, 0, 0
0.21796, 0, 1.3093e-24, 0, 1.41421, -1.3093e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.02001e-27, 0, 0, 6.43602e-30, 1.01793e-28, 0, 1.30317e-24, 0, 0, 0
0.225864, 0, 5.23772e-24, 0, 1.41421, -5.23772e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.40824e-26, 0, 0, 2.58328e-29, 4.31575e-28, 0, 5.21318e-24, 0, 0, 0
0.233768, 0, 1.99115e-23, 0, 1.41421, -1.99115e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.15504e-26, 0, 0, 9.85492e-29, 1.72309e-27, 0, 1.98182e-23, 0, 0, 0
0.241672, 0, 7.24263e-23, 0, 1.41421, -7.24263e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.33005e-25, 0, 0, 3.5978e-28, 6.54035e-27, 0, 7.20864e-23, 0, 0, 0
0.249576, 0, 2.53358e-22, 0, 1.41421, -2.53358e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16489e-24, 0, 0, 1.26341e-27, 2.37617e-26, 0, 2.52168e-22, 0, 0, 0
0.25748, 0, 8.55699e-22, 0, 1.41421, -8.55699e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.93434e-24, 0, 0, 4.28435e-27, 8.30477e-26, 0, 8.51677e-22, 0, 0, 0
0.265384, 0, 2.79902e-21, 0, 1.41421, -2.79902e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28693e-23, 0, 0, 1.40739e-26, 2.80311e-25, 0, 2.78586e-21, 0, 0, 0
0.273288, 0, 8.88959e-21, 0, 1.41421, -8.88959e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.08724e-23, 0, 0, 4.48988e-26, 9.16543e-25, 0, 8.84776e-21, 0, 0, 0
0.281192, 0, 2.74693e-20, 0, 1.41421, -2.74693e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.26297e-22, 0, 0, 1.39396e-25, 2.91042e-24, 0, 2.73399e-20, 0, 0, 0
0.289096, 0, 8.27271e-20, 0, 1.41421, -8.27271e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.80359e-22, 0, 0, 4.21903e-25, 8.99369e-24, 0, 8.23373e-20, 0, 0, 0
0.297, 0, 2.43172e-19, 0, 1.41421, -2.43172e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11804e-21, 0, 0, 1.2467e-24, 2.70923e-23, 0, 2.42025e-19, 0, 0, 0
0.304904, 0, 6.98512e-19, 0, 1.41421, -6.98512e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.21157e-21, 0, 0, 3.60111e-24, 7.96717e-23, 0, 6.95217e-19, 0, 0, 0
0.312808, 0, 1.96286e-18, 0, 1.41421, -1.96286e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.02465e-21, 0, 0, 1.0179e-23, 2.29006e-22, 0, 1.9536e-18, 0, 0, 0
0.320712, 0, 5.40066e-18, 0, 1.41421, -5.40066e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.48303e-20, 0, 0, 2.81812e-23, 6.4406e-22, 0, 5.37516e-18, 0, 0, 0
0.328616, 0, 1.45608e-17, 0, 1.41421, -1.45608e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.69443e-20, 0, 0, 7.64813e-23, 1.77393e-21, 0, 1.4492e-17, 0, 0, 0
0.33652, 0, 3.8494e-17, 0, 1.41421, -3.8494e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.76975e-19, 0, 0, 2.03606e-22, 4.78863e-21, 0, 3.8312e-17, 0, 0, 0
0.344424, 0, 9.98449e-17, 0, 1.41421, -9.98449e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.59022e-19, 0, 0, 5.32024e-22, 1.26779e-20, 0, 9.93727e-17, 0, 0, 0
0.352328, 0, 2.54218e-16, 0, 1.41421, -2.54218e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16869e-18, 0, 0, 1.36525e-21, 3.29386e-20, 0, 2.53015e-16, 0, 0, 0
0.360232, 0, 6.3566e-16, 0, 1.41421, -6.3566e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.92211e-18, 0, 0, 3.44224e-21, 8.40243e-20, 0, 6.3265e-16, 0, 0, 0
0.368136, 0, 1.56154e-15, 0, 1.41421, -1.56154e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.17794e-18, 0, 0, 8.53103e-21, 2.10547e-19, 0, 1.55414e-15, 0, 0, 0
0.37604, 0, 3.76998e-15, 0, 1.41421, -3.76998e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.73282e-17, 0, 0, 2.07901e-20, 5.18455e-19, 0, 3.75211e-15, 0, 0, 0
0.383944, 0, 8.9477e-15, 0, 1.41421, -8.9477e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.11235e-17, 0, 0, 4.98375e-20, 1.25501e-18, 0, 8.90527e-15, 0, 0, 0
0.391848, 0, 2.08825e-14, 0, 1.41421, -2.08825e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.59665e-17, 0, 0, 1.17565e-19, 2.98746e-18, 0, 2.07835e-14, 0, 0, 0
0.399752, 0, 4.79352e-14, 0, 1.41421, -4.79352e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.20263e-16, 0, 0, 2.73011e-19, 6.99515e-18, 0, 4.77076e-14, 0, 0, 0
0.407656, 0, 1.08246e-13, 2.66247e-44, 1.41421, -1.08246e-13, 0, 2.66247e-44, 2.66247e-44, 2.66247e-44, 2.66247e-44, 2.66247e-44, 2.66247e-44, 2.66247e-44, 2.66247e-44, 2.66247e-44, 2.66247e-44, 2.66247e-44, 2.66247e-44, 4.97329e-16, 2.66247e-44, 2.66247e-44, 6.24312e-19, 1.61156e-17, 2.66247e-44, 1.07732e-13, 2.66247e-44, 2.66247e-44, 2.66247e-44
0.41556, 0, 2.40506e-13, 5.08671e-43, 1.41421, -2.40506e-13, 0, 5.08671e-43, 5.08671e-43, 5.08671e-43, 5.08671e-43, 5.08671e-43, 5.08671e-43, 5.08671e-43, 5.08671e-43, 5.08671e-43, 5.08671e-43, 5.08671e-43, 5.08671e-43, 1.10484e-15, 5.08671e-43, 5.08671e-43, 1.40642e-18, 3.65391e-17, 5.08671e-43, 2.39363e-13, 5.08671e-43, 5.08671e-43, 5.08671e-43
0.423464, 0, 5.25856e-13, 7.80944e-42, 1.41421, -5.25856e-13, 0, 7.80944e-42, 7.80944e-42, 7.80944e-42, 7.80944e-42, 7.80944e-42, 7.80944e-42, 7.80944e-42, 7.80944e-42, 7.80944e-42, 7.80944e-42, 7.80944e-42, 7.80944e-42, 2.41535e-15, 7.80944e-42, 7.80944e-42, 3.12254e-18, 8.15508e-17, 7.80944e-42, 5.23356e-13, 7.80944e-42, 7.80944e-42, 7.80944e-42
0.431368, 0, 1.1316e-12, 1.05231e-40, 1.41421, -1.1316e-12, 0, 1.05231e-40, 1.05231e-40, 1.05231e-40, 1.05231e-40, 1.05231e-40, 1.05231e-40, 1.05231e-40, 1.05231e-40, 1.05231e-40, 1.05231e-40, 1.05231e-40, 1.05231e-40, 5.19687e-15, 1.05231e-40, 1.05231e-40, 6.83615e-18, 1.79211e-16, 1.05231e-40, 1.12621e-12, 1.05231e-40, 1.05231e-40, 1.05231e-40
0.439272, 0, 2.39691e-12, 1.26638e-39, 1.41421, -2.39691e-12, 0, 1.26638e-39, 1.26638e-39, 1.26638e-39, 1.26638e-39, 1.26638e-39, 1.26638e-39, 1.26638e-39, 1.26638e-39, 1.26638e-39, 1.26638e-39, 1.26638e-39, 1.26638e-39, 1.10063e-14, 1.26638e-39, 1.26638e-39, 1.47672e-17, 3.87851e-16, 1.26638e-39, 2.3855e-12, 1.26638e-39, 1.26638e-39, 1.26638e-39
0.447176, 0, 4.99795e-12, 1.37398e-38, 1.41421, -4.99795e-12, 0, 1.37398e-38, 1.37398e-38, 1.37398e-38, 1.37398e-38, 1.37398e-38, 1.37398e-38, 1.37398e-38, 1.37398e-38, 1.37398e-38, 1.37398e-38, 1.37398e-38, 1.37398e-38, 2.29472e-14, 1.37398e-38, 1.37398e-38, 3.14989e-17, 8.26874e-16, 1.37398e-38, 4.97414e-12, 1.37398e-38, 1.37398e-38, 1.37398e-38
0.45508, 0, 1.02601e-11, 1.35187e-37, 1.41421, -1.02601e-11, 0, 1.35187e-37, 1.35187e-37, 1.35187e-37, 1.35187e-37, 1.35187e-37, 1.35187e-37, 1.35187e-37, 1.35187e-37, 1.35187e-37, 1.35187e-37, 1.35187e-37, 1.35187e-37, 4.71034e-14, 1.35187e-37, 1.35187e-37, 6.64047e-17, 1.73704e-15, 1.35187e-37, 1.02112e-11, 1.35187e-37, 1.35187e-37, 1.35187e-37
0.462984, 0, 2.07381e-11, 1.21299e-36, 1.41421, -2.07381e-11, 0, 1.21299e-36, 1.21299e-36, 1.21299e-36, 1.21299e-36, 1.21299e-36, 1.21299e-36, 1.21299e-36, 1.21299e-36, 1.21299e-36, 1.21299e-36, 1.21299e-36, 1.21299e-36, 9.52043e-14, 1.21299e-36, 1.21299e-36, 1.38512e-16, 3.59687e-15, 1.21299e-36, 2.06392e-11, 1.21299e-36, 1.21299e-36, 1.21299e-36
0.470888, 0, 4.12741e-11, 9.97825e-36, 1.41421, -4.12741e-11, 0, 9.97825e-36, 9.97825e-36, 9.97825e-36, 9.97825e-36, 9.97825e-36, 9.97825e-36, 9.97825e-36, 9.97825e-36, 9.97825e-36, 9.97825e-36, 9.97825e-36, 9.97825e-36, 1.89491e-13, 9.97825e-36, 9.97825e-36, 2.86231e-16, 7.34446e-15, 9.97825e-36, 4.1077e-11, 9.97825e-36, 9.97825e-36, 9.97825e-36
0.478792, 0, 8.08931e-11, 7.56347e-35, 1.41421, -8.08931e-11, 0, 7.56347e-35, 7.56347e-35, 7.56347e-35, 7.56347e-35, 7.56347e-35, 7.56347e-35, 7.56347e-35, 7.56347e-35, 7.56347e-35, 7.56347e-35, 7.56347e-35, 7.56347e-35, 3.71449e-13, 7.56347e-35, 7.56347e-35, 5.86858e-16, 1.47959e-14, 7.56347e-35, 8.05063e-11, 7.56347e-35, 7.56347e-35, 7.56347e-35
0.486696, 0, 1.56136e-10, 5.3115e-34, 1.41421, -1.56136e-10, 0, 5.3115e-34, 5.3115e-34, 5.3115e-34, 5.3115e-34, 5.3115e-34, 5.3115e-34, 5.3115e-34, 5.3115e-34, 5.3115e-34, 5.3115e-34, 5.3115e-34, 5.3115e-34, 7.17198e-13, 5.3115e-34, 5.3115e-34, 1.19575e-15, 2.94274e-14, 5.3115e-34, 1.55388e-10, 5.3115e-34, 5.3115e-34, 5.3115e-34
0.4946, 0, 2.96812e-10, 3.67507e-33, 1.41421, -2.96812e-10, 0, 3.67507e-33, 3.67507e-33, 3.67507e-33, 3.67507e-33, 3.67507e-33, 3.67507e-33, 3.67507e-33, 3.67507e-33, 3.67507e-33, 3.67507e-33, 3.67507e-33, 3.67507e-33, 1.36416e-12, 3.67507e-33, 3.67507e-33, 2.42537e-15, 5.78308e-14, 3.67507e-33, 2.95388e-10, 3.67507e-33, 3.67507e-33, 3.67507e-33
0.502504, 0, 5.55752e-10, 2.42495e-32, 1.41421, -5.55752e-10, 0, 2.42495e-32, 2.42495e-32, 2.42495e-32, 2.42495e-32, 2.42495e-32, 2.42495e-32, 2.42495e-32, 2.42495e-32, 2.42495e-32, 2.42495e-32, 2.42495e-32, 2.42495e-32, 2.55649e-12, 2.42495e-32, 2.42495e-32, 4.90533e-15, 1.12415e-13, 2.42495e-32, 5.53078e-10, 2.42495e-32, 2.42495e-32, 2.42495e-32
0.510409, 0, 1.02504e-09, 1.50703e-31, 1.41421, -1.02504e-09, 0, 1.50703e-31, 1.50703e-31, 1.50703e-31, 1.50703e-31, 1.50703e-31, 1.50703e-31, 1.50703e-31, 1.50703e-31, 1.50703e-31, 1.50703e-31, 1.50703e-31, 1.50703e-31, 4.72117e-12, 1.50703e-31, 1.50703e-31, 9.90746e-15, 2.16444e-13, 1.50703e-31, 1.02009e-09, 1.50703e-31, 1.50703e-31, 1.50703e-31
0.518313, 0, 1.86248e-09, 8.79618e-31, 1.41421, -1.86248e-09, 0, 8.79618e-31, 8.79618e-31, 8.79618e-31, 8.79618e-31, 8.79618e-31, 8.79618e-31, 8.79618e-31, 8.79618e-31, 8.79618e-31, 8.79618e-31, 8.79618e-31, 8.79618e-31, 8.59337e-12, 8.79618e-31, 8.79618e-31, 2.00049e-14, 4.13467e-13, 8.79618e-31, 1.85346e-09, 8.79618e-31, 8.79618e-31, 8.79618e-31
0.526217, 0, 3.33413e-09, 4.82642e-30, 1.41421, -3.33413e-09, 0, 4.82642e-30, 4.82642e-30, 4.82642e-30, 4.82642e-30, 4.82642e-30, 4.82642e-30, 4.82642e-30, 4.82642e-30, 4.82642e-30, 4.82642e-30, 4.82642e-30, 4.82642e-30, 1.54201e-11, 4.82642e-30, 4.82642e-30, 4.04068e-14, 7.85211e-13, 4.82642e-30, 3.31788e-09, 4.82642e-30, 4.82642e-30, 4.82642e-30
0.534121, 0, 5.881e-09, 2.49551e-29, 1.41421, -5.881e-09, 0, 2.49551e-29, 2.49551e-29, 2.49551e-29, 2.49551e-29, 2.49551e-29, 2.49551e-29, 2.49551e-29, 2.49551e-29, 2.49551e-29, 2.49551e-29, 2.49551e-29, 2.49551e-29, 2.72849e-11, 2.49551e-29, 2.49551e-29, 8.16389e-14, 1.48586e-12, 2.49551e-29, 5.85214e-09, 2.49551e-29, 2.49551e-29, 2.49551e-29
0.542025, 0, 1.02224e-08, 1.2196e-28, 1.41421, -1.02224e-08, 0, 1.2196e-28, 1.2196e-28, 1.2196e-28, 1.2196e-28, 1.2196e-28, 1.2196e-28, 1.2196e-28, 1.2196e-28, 1.2196e-28, 1.2196e-28, 1.2196e-28, 1.2196e-28, 4.76212e-11, 1.2196e-28, 1.2196e-28, 1.64882e-13, 2.80873e-12, 1.2196e-28, 1.01718e-08, 1.2196e-28, 1.2196e-28, 1.2196e-28
0.549929, 0, 1.75124e-08, 5.65096e-28, 1.41421, -1.75124e-08, 0, 5.65096e-28, 5.65096e-28, 5.65096e-28, 5.65096e-28, 5.65096e-28, 5.65096e-28, 5.65096e-28, 5.65096e-28, 5.65096e-28, 5.65096e-28, 5.65096e-28, 5.65096e-28, 8.20076e-11, 5.65096e-28, 5.65096e-28, 3.32451e-13, 5.31693e-12, 5.65096e-28, 1.74247e-08, 5.65096e-28, 5.65096e-28, 5.65096e-28
0.557833, 0, 2.95724e-08, 2.49005e-27, 1.41421, -2.95724e-08, 0, 2.49005e-27, 2.49005e-27, 2.49005e-27, 2.49005e-27, 2.49005e-27, 2.49005e-27, 2.49005e-27, 2.49005e-27, 2.49005e-27, 2.49005e-27, 2.49005e-27, 2.49005e-27, 1.39391e-10, 2.49005e-27, 2.49005e-27, 6.68078e-13, 1.01019e-11, 2.49005e-27, 2.94223e-08, 2.49005e-27, 2.49005e-27, 2.49005e-27
0.565737, 0, 4.92319e-08, 1.04645e-26, 1.41421, -4.92319e-08, 0, 1.04645e-26, 1.04645e-26, 1.04645e-26, 1.04645e-26, 1.04645e-26, 1.04645e-26, 1.04645e-26, 1.04645e-26, 1.04645e-26, 1.04645e-26, 1.04645e-26, 1.04645e-26, 2.33939e-10, 1.04645e-26, 1.04645e-26, 1.33542e-12, 1.92943e-11, 1.04645e-26, 4.89773e-08, 1.04645e-26, 1.04645e-26, 1.04645e-26
0.573641, 0, 8.0817e-08, 4.20586e-26, 1.41421, -8.0817e-08, 0, 4.20586e-26, 4.20586e-26, 4.20586e-26, 4.20586e-26, 4.20586e-26, 4.20586e-26, 4.20586e-26, 4.20586e-26, 4.00151e-13, 4.20586e-26, 4.20586e-26, 4.20586e-26, 3.87816e-10, 4.20586e-26, 4.20586e-26, 2.64986e-12, 3.70732e-11, 4.20586e-26, 8.0389e-08, 4.20586e-26, 4.20586e-26, 4.20586e-26
0.581545, 0, 1.30837e-07, 1.62083e-25, 1.41421, -1.30837e-07, 0, 1.62083e-25, 1.62083e-25, 1.62083e-25, 1.62083e-25, 1.62083e-25, 1.62083e-25, 1.62083e-25, 1.62083e-25, 1.77302e-12, 1.62083e-25, 1.62083e-25, 1.62083e-25, 6.35283e-10, 1.62083e-25, 1.62083e-25, 5.20945e-12, 7.16361e-11, 1.62083e-25, 1.30123e-07, 1.62083e-25, 1.62083e-25, 1.62083e-25
0.589449, 0, 2.0894e-07, 6.01659e-25, 1.41421, -2.0894e-07, 0, 6.01659e-25, 6.01659e-25, 6.01659e-25, 6.01659e-25, 6.01659e-25, 6.01659e-25, 6.01659e-25, 6.01659e-25, 6.24995e-12, 6.01659e-25, 6.01659e-25, 6.01659e-25, 1.02871e-09, 6.01659e-25, 6.01659e-25, 1.01291e-11, 1.39006e-10, 6.01659e-25, 2.07756e-07, 6.01659e-25, 6.01659e-25, 6.01659e-25
0.597353, 0, 3.33059e-07, 1.01559e-09, 1.41421, -3.33059e-07, 1.01559e-09, 1.01561e-09, 1.01563e-09, 1.0157e-09, 1.01692e-09, 1.01567e-09, 1.01588e-09, 1.01755e-09, 1.01572e-09, 1.05379e-09, 1.03835e-09, 1.02988e-09, 3.70474e-09, 2.66287e-09, 1.01937e-09, 1.01571e-09, 1.03504e-09, 1.28584e-09, 1.01559e-09, 3.28325e-07, 1.01559e-09, 1.01559e-09, 1.0411e-09
0.605257, 0, 5.28887e-07, 4.47837e-09, 1.41421, -5.28887e-07, 4.47837e-09, 4.47846e-09, 4.47852e-09, 4.47886e-09, 4.48424e-09, 4.47874e-09, 4.47965e-09, 4.48701e-09, 4.47894e-09, 4.61939e-09, 4.57886e-09, 4.54145e-09, 1.63512e-08, 7.08762e-09, 4.49504e-09, 4.47891e-09, 4.51522e-09, 5.00331e-09, 4.47838e-09, 5.13392e-07, 4.47837e-09, 4.47837e-09, 4.59101e-09
0.613161, 0, 8.46717e-07, 1.60111e-08, 1.41421, -8.46717e-07, 1.60111e-08, 1.60115e-08, 1.60117e-08, 1.60129e-08, 1.60322e-08, 1.60125e-08, 1.60157e-08, 1.60421e-08, 1.60132e-08, 1.64743e-08, 1.63709e-08, 1.6237e-08, 5.85206e-08, 2.01005e-08, 1.60708e-08, 1.60131e-08, 1.608e-08, 1.70268e-08, 1.60112e-08, 7.97457e-07, 1.60111e-08, 1.60111e-08, 1.64144e-08
0.621065, 0, 1.38474e-06, 5.08678e-08, 1.41421, -1.38474e-06, 5.08678e-08, 5.08688e-08, 5.08696e-08, 5.08734e-08, 5.09346e-08, 5.0872e-08, 5.08824e-08, 5.09661e-08, 5.08743e-08, 5.22664e-08, 5.20113e-08, 5.15856e-08, 1.85969e-07, 5.72103e-08, 5.10575e-08, 5.08739e-08, 5.09944e-08, 5.28193e-08, 5.0868e-08, 1.23628e-06, 5.08678e-08, 5.08678e-08, 5.21496e-08
0.628969, 0, 2.36984e-06, 1.53921e-07, 1.41421, -2.36984e-06, 1.53921e-07, 1.53924e-07, 1.53926e-07, 1.53938e-07, 1.54123e-07, 1.53933e-07, 1.53965e-07, 1.54218e-07, 1.5394e-07, 1.57975e-07, 1.57382e-07, 1.56094e-07, 5.62841e-07, 1.63658e-07, 1.54495e-07, 1.53939e-07, 1.5415e-07, 1.57638e-07, 1.53921e-07, 1.93248e-06, 1.53921e-07, 1.53921e-07, 1.578e-07
0.636873, 0, 4.33433e-06, 4.44599e-07, 1.41421, -4.33433e-06, 4.44599e-07, 4.44607e-07, 4.44614e-07, 4.44648e-07, 4.45183e-07, 4.44635e-07, 4.44726e-07, 4.45458e-07, 4.44655e-07, 4.55951e-07, 4.54599e-07, 4.50876e-07, 1.62609e-06, 4.59395e-07, 4.46258e-07, 4.44652e-07, 4.45008e-07, 4.51595e-07, 4.446e-07, 3.08835e-06, 4.44599e-07, 4.44599e-07, 4.55808e-07
0.644777, 0, 8.54502e-06, 1.22692e-06, 1.41421, -8.54502e-06, 1.22692e-06, 1.22695e-06, 1.22696e-06, 1.22706e-06, 1.22853e-06, 1.22702e-06, 1.22727e-06, 1.22929e-06, 1.22708e-06, 1.25821e-06, 1.25453e-06, 1.24425e-06, 4.48835e-06, 1.24918e-06, 1.2315e-06, 1.22707e-06, 1.22764e-06, 1.23992e-06, 1.22692e-06, 5.13094e-06, 1.22692e-06, 1.22692e-06, 1.25786e-06
