   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_3.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.232755, 0, 7.36341e-19, 0, 1.41421, -7.36341e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.27643e-22, 0, 0, 1.1027e-23, 1.17274e-22, 0, 7.35286e-19, 0, 0
0.240649, 0, 1.87877e-18, 0, 1.41421, -1.87877e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.36686e-21, 0, 0, 2.83763e-23, 3.05536e-22, 0, 1.87607e-18, 0, 0
0.248544, 0, 4.70861e-18, 0, 1.41421, -4.70861e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.93186e-21, 0, 0, 7.17543e-23, 7.81531e-22, 0, 4.70182e-18, 0, 0
0.256438, 0, 1.1598e-17, 0, 1.41421, -1.1598e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.4611e-20, 0, 0, 1.78396e-22, 1.96398e-21, 0, 1.15812e-17, 0, 0
0.264333, 0, 2.85079e-17, 0, 1.41421, -2.85079e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.59135e-20, 0, 0, 4.43776e-22, 4.94168e-21, 0, 2.84666e-17, 0, 0
0.272228, 0, 6.77773e-17, 0, 1.41421, -6.77773e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.53837e-20, 0, 0, 1.06577e-21, 1.19761e-20, 0, 6.76789e-17, 0, 0
0.280122, 0, 1.58623e-16, 0, 1.41421, -1.58623e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99826e-19, 0, 0, 2.52074e-21, 2.85671e-20, 0, 1.58392e-16, 0, 0
0.288017, 0, 3.65551e-16, 0, 1.41421, -3.65551e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.605e-19, 0, 0, 5.87366e-21, 6.70955e-20, 0, 3.65017e-16, 0, 0
0.295911, 0, 8.29764e-16, 0, 1.41421, -8.29764e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04528e-18, 0, 0, 1.34878e-20, 1.5522e-19, 0, 8.2855e-16, 0, 0
0.303806, 0, 1.85567e-15, 0, 1.41421, -1.85567e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.3376e-18, 0, 0, 3.05318e-20, 3.53808e-19, 0, 1.85294e-15, 0, 0
0.3117, 0, 4.08966e-15, 0, 1.41421, -4.08966e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.15169e-18, 0, 0, 6.81488e-20, 7.9484e-19, 0, 4.08365e-15, 0, 0
0.319595, 0, 8.88401e-15, 0, 1.41421, -8.88401e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11908e-17, 0, 0, 1.50031e-19, 1.76036e-18, 0, 8.8709e-15, 0, 0
0.32749, 0, 1.90261e-14, 0, 1.41421, -1.90261e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39658e-17, 0, 0, 3.25861e-19, 3.84453e-18, 0, 1.89979e-14, 0, 0
0.335384, 0, 4.01777e-14, 0, 1.41421, -4.01777e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.06078e-17, 0, 0, 6.98421e-19, 8.2815e-18, 0, 4.01181e-14, 0, 0
0.343279, 0, 8.36735e-14, 0, 1.41421, -8.36735e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05392e-16, 0, 0, 1.47757e-18, 1.75994e-17, 0, 8.3549e-14, 0, 0
0.351173, 0, 1.71878e-13, 0, 1.41421, -1.71878e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.16487e-16, 0, 0, 3.08631e-18, 3.69065e-17, 0, 1.71622e-13, 0, 0
0.359068, 0, 3.48293e-13, 0, 1.41421, -3.48293e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.38676e-16, 0, 0, 6.36674e-18, 7.63867e-17, 0, 3.47772e-13, 0, 0
0.366963, 0, 6.96327e-13, 0, 1.41421, -6.96327e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.77008e-16, 0, 0, 1.29754e-17, 1.56077e-16, 0, 6.95281e-13, 0, 0
0.374857, 0, 1.37366e-12, 9.80909e-45, 1.41421, -1.37366e-12, 9.80909e-45, 0, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 9.80909e-45, 1.73007e-15, 9.80909e-45, 9.80909e-45, 2.61341e-17, 3.14899e-16, 9.80909e-45, 1.37158e-12, 9.80909e-45, 9.80909e-45
0.382752, 0, 2.67415e-12, 2.03188e-43, 1.41421, -2.67415e-12, 2.03188e-43, 0, 2.03188e-43, 2.03188e-43, 2.03188e-43, 2.03188e-43, 2.03188e-43, 2.03188e-43, 2.03188e-43, 2.03188e-43, 2.03188e-43, 2.03188e-43, 2.03188e-43, 2.03188e-43, 3.36801e-15, 2.03188e-43, 2.03188e-43, 5.20428e-17, 6.27499e-16, 2.03188e-43, 2.67011e-12, 2.03188e-43, 2.03188e-43
0.390646, 0, 5.13788e-12, 3.12069e-42, 1.41421, -5.13788e-12, 3.12069e-42, 0, 3.12069e-42, 3.12069e-42, 3.12069e-42, 3.12069e-42, 3.12069e-42, 3.12069e-42, 3.12069e-42, 3.12069e-42, 3.12069e-42, 3.12069e-42, 3.12069e-42, 3.12069e-42, 6.47116e-15, 3.12069e-42, 3.12069e-42, 1.02517e-16, 1.23532e-15, 3.12069e-42, 5.13007e-12, 3.12069e-42, 3.12069e-42
0.398541, 0, 9.74348e-12, 4.33534e-41, 1.41421, -9.74348e-12, 4.33534e-41, 0, 4.33534e-41, 4.33534e-41, 4.33534e-41, 4.33534e-41, 4.33534e-41, 4.33534e-41, 4.33534e-41, 4.33534e-41, 4.33534e-41, 4.33534e-41, 4.33534e-41, 4.33534e-41, 1.22726e-14, 4.33534e-41, 4.33534e-41, 1.99874e-16, 2.40324e-15, 4.33534e-41, 9.7286e-12, 4.33534e-41, 4.33534e-41
0.406436, 0, 1.82397e-11, 5.40384e-40, 1.41421, -1.82397e-11, 5.40384e-40, 0, 5.40384e-40, 5.40384e-40, 5.40384e-40, 5.40384e-40, 5.40384e-40, 5.40384e-40, 5.40384e-40, 5.40384e-40, 5.40384e-40, 5.40384e-40, 5.40384e-40, 5.40384e-40, 2.29767e-14, 5.40384e-40, 5.40384e-40, 3.85957e-16, 4.6218e-15, 5.40384e-40, 1.82118e-11, 5.40384e-40, 5.40384e-40
0.41433, 0, 3.37084e-11, 6.07238e-39, 1.41421, -3.37084e-11, 6.07238e-39, 0, 6.07238e-39, 6.07238e-39, 6.07238e-39, 6.07238e-39, 6.07238e-39, 6.07238e-39, 6.07238e-39, 6.07238e-39, 6.07238e-39, 6.07238e-39, 6.07238e-39, 6.07238e-39, 4.24697e-14, 6.07238e-39, 6.07238e-39, 7.38717e-16, 8.79011e-15, 6.07238e-39, 3.36564e-11, 6.07238e-39, 6.07238e-39
0.422225, 0, 6.15053e-11, 6.17814e-38, 1.41421, -6.15053e-11, 6.17814e-38, 0, 6.17814e-38, 6.17814e-38, 6.17814e-38, 6.17814e-38, 6.17814e-38, 6.17814e-38, 6.17814e-38, 6.17814e-38, 6.17814e-38, 6.17814e-38, 6.17814e-38, 6.17814e-38, 7.75109e-14, 6.17814e-38, 6.17814e-38, 1.40267e-15, 1.65405e-14, 6.17814e-38, 6.14098e-11, 6.17814e-38, 6.17814e-38
0.430119, 0, 1.10811e-10, 5.72243e-37, 1.41421, -1.10811e-10, 5.72243e-37, 0, 5.72243e-37, 5.72243e-37, 5.72243e-37, 5.72243e-37, 5.72243e-37, 5.72243e-37, 5.72243e-37, 5.72243e-37, 5.72243e-37, 5.72243e-37, 5.72243e-37, 5.72243e-37, 1.39698e-13, 5.72243e-37, 5.72243e-37, 2.64485e-15, 3.0812e-14, 5.72243e-37, 1.10637e-10, 5.72243e-37, 5.72243e-37
0.438014, 0, 1.97144e-10, 4.85033e-36, 1.41421, -1.97144e-10, 4.85033e-36, 0, 4.85033e-36, 4.85033e-36, 4.85033e-36, 4.85033e-36, 4.85033e-36, 4.85033e-36, 4.85033e-36, 4.85033e-36, 4.85033e-36, 4.85033e-36, 4.85033e-36, 4.85033e-36, 2.48663e-13, 4.85033e-36, 4.85033e-36, 4.95766e-15, 5.68587e-14, 4.85033e-36, 1.96834e-10, 4.85033e-36, 4.85033e-36
0.445909, 0, 3.46386e-10, 3.78071e-35, 1.41421, -3.46386e-10, 3.78071e-35, 0, 3.78071e-35, 3.78071e-35, 3.78071e-35, 3.78071e-35, 3.78071e-35, 3.78071e-35, 3.78071e-35, 3.78071e-35, 3.78071e-35, 3.78071e-35, 3.78071e-35, 3.78071e-35, 4.37208e-13, 3.78071e-35, 3.78071e-35, 9.24846e-15, 1.04023e-13, 3.78071e-35, 3.45836e-10, 3.78071e-35, 3.78071e-35
0.453803, 0, 6.01108e-10, 2.72275e-34, 1.41421, -6.01108e-10, 2.72275e-34, 0, 2.72275e-34, 2.72275e-34, 2.72275e-34, 2.72275e-34, 2.72275e-34, 2.72275e-34, 2.72275e-34, 2.72275e-34, 2.72275e-34, 2.72275e-34, 2.72275e-34, 2.72275e-34, 7.59421e-13, 2.72275e-34, 2.72275e-34, 1.71896e-14, 1.88857e-13, 2.72275e-34, 6.00143e-10, 2.72275e-34, 2.72275e-34
0.461698, 0, 1.03039e-09, 1.92065e-33, 1.41421, -1.03039e-09, 1.92065e-33, 0, 1.92065e-33, 1.92065e-33, 1.92065e-33, 1.92065e-33, 1.92065e-33, 1.92065e-33, 1.92065e-33, 1.92065e-33, 1.92065e-33, 1.92065e-33, 1.92065e-33, 1.92065e-33, 1.30335e-12, 1.92065e-33, 1.92065e-33, 3.18658e-14, 3.40635e-13, 1.92065e-33, 1.02872e-09, 1.92065e-33, 1.92065e-33
0.469592, 0, 1.74483e-09, 1.29857e-32, 1.41421, -1.74483e-09, 1.29857e-32, 0, 1.29857e-32, 1.29857e-32, 1.29857e-32, 1.29857e-32, 1.29857e-32, 1.29857e-32, 1.29857e-32, 1.29857e-32, 1.29857e-32, 1.29857e-32, 1.29857e-32, 1.29857e-32, 2.21056e-12, 1.29857e-32, 1.29857e-32, 5.89707e-14, 6.11152e-13, 1.29857e-32, 1.74195e-09, 1.29857e-32, 1.29857e-32
0.477487, 0, 2.91913e-09, 8.26302e-32, 1.41421, -2.91913e-09, 8.26302e-32, 0, 8.26302e-32, 8.26302e-32, 8.26302e-32, 8.26302e-32, 8.26302e-32, 8.26302e-32, 8.26302e-32, 8.26302e-32, 8.26302e-32, 8.26302e-32, 8.26302e-32, 8.26302e-32, 3.7058e-12, 8.26302e-32, 8.26302e-32, 1.09017e-13, 1.09225e-12, 8.26302e-32, 2.91422e-09, 8.26302e-32, 8.26302e-32
0.485382, 0, 4.82556e-09, 4.92717e-31, 1.41421, -4.82556e-09, 4.92717e-31, 0, 4.92717e-31, 4.92717e-31, 4.92717e-31, 4.92717e-31, 4.92717e-31, 4.92717e-31, 4.92717e-31, 4.92717e-31, 4.92717e-31, 4.92717e-31, 4.92717e-31, 4.92717e-31, 6.14177e-12, 4.92717e-31, 4.92717e-31, 2.01401e-13, 1.94739e-12, 4.92717e-31, 4.81727e-09, 4.92717e-31, 4.92717e-31
0.493276, 0, 7.88298e-09, 2.75495e-30, 1.41421, -7.88298e-09, 2.75495e-30, 0, 2.75495e-30, 2.75495e-30, 2.75495e-30, 2.75495e-30, 2.75495e-30, 2.75495e-30, 2.75495e-30, 2.75495e-30, 2.75495e-30, 2.75495e-30, 2.75495e-30, 2.75495e-30, 1.00654e-11, 2.75495e-30, 2.75495e-30, 3.71835e-13, 3.46888e-12, 2.75495e-30, 7.86907e-09, 2.75495e-30, 2.75495e-30
0.501171, 0, 1.27273e-08, 1.44793e-29, 1.41421, -1.27273e-08, 1.44793e-29, 0, 1.44793e-29, 1.44793e-29, 1.44793e-29, 1.44793e-29, 1.44793e-29, 1.44793e-29, 1.44793e-29, 1.44793e-29, 1.44793e-29, 1.44793e-29, 1.44793e-29, 1.44793e-29, 1.63157e-11, 1.44793e-29, 1.44793e-29, 6.85841e-13, 6.18204e-12, 1.44793e-29, 1.27041e-08, 1.44793e-29, 1.44793e-29
0.509065, 0, 2.03112e-08, 7.17413e-29, 1.41421, -2.03112e-08, 7.17413e-29, 0, 7.17413e-29, 7.17413e-29, 7.17413e-29, 7.17413e-29, 7.17413e-29, 7.17413e-29, 7.17413e-29, 7.17413e-29, 7.17413e-29, 7.17413e-29, 7.17413e-29, 7.17413e-29, 2.61651e-11, 7.17413e-29, 7.17413e-29, 1.26299e-12, 1.1035e-11, 7.17413e-29, 2.02728e-08, 7.17413e-29, 7.17413e-29
0.51696, 0, 3.20454e-08, 5.12333e-28, 1.41421, -3.20454e-08, 5.12333e-28, 0, 5.12333e-28, 5.12333e-28, 5.12333e-28, 5.12333e-28, 5.12333e-28, 5.12333e-28, 5.12333e-28, 5.12333e-28, 5.12333e-28, 5.12333e-28, 5.12333e-28, 5.12333e-28, 4.15259e-11, 5.12333e-28, 5.12333e-28, 2.32151e-12, 1.97623e-11, 5.12333e-28, 3.19818e-08, 5.12333e-28, 5.12333e-28
0.524854, 0, 4.99886e-08, 2.18287e-27, 1.41421, -4.99886e-08, 2.18287e-27, 0, 2.18287e-27, 2.18287e-27, 2.18287e-27, 2.18287e-27, 2.18287e-27, 2.18287e-27, 2.18287e-27, 2.18287e-27, 2.18287e-27, 2.18287e-27, 2.18287e-27, 2.18287e-27, 6.52369e-11, 2.18287e-27, 2.18287e-27, 4.24885e-12, 3.54488e-11, 2.18287e-27, 4.98837e-08, 2.18287e-27, 2.18287e-27
0.532749, 0, 7.71132e-08, 8.87509e-27, 1.41421, -7.71132e-08, 8.87509e-27, 0, 8.87509e-27, 8.87509e-27, 8.87509e-27, 8.87509e-27, 8.87509e-27, 8.87509e-27, 8.87509e-27, 8.87509e-27, 1.1499e-13, 8.87509e-27, 8.87509e-27, 8.87509e-27, 1.01482e-10, 8.87509e-27, 8.87509e-27, 7.73969e-12, 6.37385e-11, 8.87509e-27, 7.69401e-08, 8.87509e-27, 8.87509e-27
0.540644, 0, 1.17654e-07, 3.45247e-26, 1.41421, -1.17654e-07, 3.45247e-26, 0, 3.45247e-26, 3.45247e-26, 3.45247e-26, 3.45247e-26, 3.45247e-26, 3.45247e-26, 3.45247e-26, 3.45247e-26, 4.72027e-13, 3.45247e-26, 3.45247e-26, 3.45247e-26, 1.56362e-10, 3.45247e-26, 3.45247e-26, 1.40159e-11, 1.14787e-10, 3.45247e-26, 1.17369e-07, 3.45247e-26, 3.45247e-26
0.548538, 0, 1.77576e-07, 1.28962e-25, 1.41421, -1.77576e-07, 1.28962e-25, 0, 1.28962e-25, 1.28962e-25, 1.28962e-25, 1.28962e-25, 1.28962e-25, 1.28962e-25, 1.28962e-25, 1.28962e-25, 1.52816e-12, 1.28962e-25, 1.28962e-25, 1.28962e-25, 2.38697e-10, 1.28962e-25, 1.28962e-25, 2.52052e-11, 2.06793e-10, 1.28962e-25, 1.77103e-07, 1.28962e-25, 1.28962e-25
0.556433, 0, 2.66422e-07, 4.66234e-25, 1.41421, -2.66422e-07, 2.02267e-12, 0, 2.07023e-15, 3.77625e-14, 5.90564e-14, 4.32408e-13, 1.55934e-13, 3.95275e-13, 7.4986e-13, 6.22635e-14, 1.09558e-11, 7.32197e-12, 4.817e-12, 1.18794e-09, 3.6113e-10, 1.41029e-12, 5.67703e-14, 4.49678e-11, 3.72082e-10, 1.44192e-15, 2.64417e-07, 4.66234e-25, 1.12137e-11
0.564327, 0, 3.97395e-07, 4.51415e-10, 1.41421, -3.97395e-07, 4.59655e-10, 4.51415e-10, 4.51423e-10, 4.51569e-10, 4.51655e-10, 4.53176e-10, 4.5205e-10, 4.53025e-10, 4.5447e-10, 4.51668e-10, 4.90313e-10, 4.81245e-10, 4.71039e-10, 5.29109e-09, 9.93023e-10, 4.5716e-10, 4.51646e-10, 5.30946e-10, 1.11889e-09, 4.51421e-10, 3.9111e-07, 4.51415e-10, 4.971e-10
0.572222, 0, 5.9132e-07, 1.83521e-09, 1.41421, -5.9132e-07, 1.8617e-09, 1.83521e-09, 1.83524e-09, 1.8357e-09, 1.83598e-09, 1.84087e-09, 1.83725e-09, 1.84038e-09, 1.84503e-09, 1.83602e-09, 1.95357e-09, 1.93109e-09, 1.89829e-09, 1.7392e-08, 2.6406e-09, 1.85368e-09, 1.83595e-09, 1.97455e-09, 3.0268e-09, 1.83523e-09, 5.73133e-07, 1.83521e-09, 1.98206e-09
0.580117, 0, 8.83878e-07, 5.88623e-09, 1.41421, -8.83878e-07, 5.96413e-09, 5.88623e-09, 5.88631e-09, 5.88769e-09, 5.88851e-09, 5.90289e-09, 5.89224e-09, 5.90146e-09, 5.91511e-09, 5.88863e-09, 6.22224e-09, 6.16822e-09, 6.07175e-09, 5.16356e-08, 7.07395e-09, 5.94055e-09, 5.88842e-09, 6.12793e-09, 7.99939e-09, 5.88629e-09, 8.33144e-07, 5.88623e-09, 6.31809e-09
0.588011, 0, 1.34129e-06, 1.72728e-08, 1.41421, -1.34129e-06, 1.749e-08, 1.72728e-08, 1.7273e-08, 1.72768e-08, 1.72791e-08, 1.73192e-08, 1.72895e-08, 1.73152e-08, 1.73533e-08, 1.72795e-08, 1.81835e-08, 1.8059e-08, 1.779e-08, 1.44829e-07, 1.90101e-08, 1.74242e-08, 1.72789e-08, 1.76877e-08, 2.09898e-08, 1.72729e-08, 1.20386e-06, 1.72728e-08, 1.84769e-08
0.595906, 0, 2.09628e-06, 4.80559e-08, 1.41421, -2.09628e-06, 4.86363e-08, 4.80559e-08, 4.80565e-08, 4.80667e-08, 4.80728e-08, 4.818e-08, 4.81006e-08, 4.81693e-08, 4.82711e-08, 4.80737e-08, 5.04303e-08, 5.0157e-08, 4.94382e-08, 3.88953e-07, 5.05766e-08, 4.84606e-08, 4.80722e-08, 4.87607e-08, 5.45355e-08, 4.80563e-08, 1.73505e-06, 4.80559e-08, 5.12738e-08
0.6038, 0, 3.42762e-06, 1.28169e-07, 1.41421, -3.42762e-06, 1.29662e-07, 1.28169e-07, 1.28171e-07, 1.28197e-07, 1.28213e-07, 1.28488e-07, 1.28284e-07, 1.28461e-07, 1.28722e-07, 1.28215e-07, 1.34285e-07, 1.33572e-07, 1.31724e-07, 1.0048e-06, 1.31798e-07, 1.2921e-07, 1.28211e-07, 1.29354e-07, 1.39346e-07, 1.2817e-07, 2.50767e-06, 1.28169e-07, 1.36444e-07
0.611695, 0, 5.9301e-06, 3.28947e-07, 1.41421, -5.9301e-06, 3.32646e-07, 3.28947e-07, 3.28951e-07, 3.29016e-07, 3.29055e-07, 3.29738e-07, 3.29232e-07, 3.2967e-07, 3.30318e-07, 3.29061e-07, 3.44476e-07, 3.42337e-07, 3.37756e-07, 2.50135e-06, 3.34129e-07, 3.31526e-07, 3.29051e-07, 3.30917e-07, 3.48e-07, 3.28949e-07, 3.66341e-06, 3.28947e-07, 3.49454e-07
0.61959, 0, 1.08644e-05, 8.13639e-07, 1.41421, -1.08644e-05, 8.22479e-07, 8.13639e-07, 8.13648e-07, 8.13804e-07, 8.13897e-07, 8.15529e-07, 8.1432e-07, 8.15366e-07, 8.16916e-07, 8.13911e-07, 8.52453e-07, 8.45639e-07, 8.34691e-07, 6.00544e-06, 8.20983e-07, 8.19802e-07, 8.13887e-07, 8.16881e-07, 8.45731e-07, 8.13645e-07, 5.46552e-06, 8.13639e-07, 8.62648e-07
