   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_186.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.171666, 0, 1.45214e-22, 0, 1.41421, -1.45214e-22, 0, 0, 0, 0, 0, 0, 0, 0, 2.46349e-25, 0, 2.23584e-28, 2.05027e-26, 0, 1.44947e-22, 0, 0
0.179871, 0, 5.25881e-22, 0, 1.41421, -5.25881e-22, 0, 0, 0, 0, 0, 0, 0, 0, 8.92126e-25, 0, 8.1469e-28, 7.75204e-26, 0, 5.24911e-22, 0, 0
0.188075, 0, 1.83091e-21, 0, 1.41421, -1.83091e-21, 0, 0, 0, 0, 0, 0, 0, 0, 3.10601e-24, 0, 2.8548e-27, 2.8041e-25, 0, 1.82752e-21, 0, 0
0.19628, 0, 6.1526e-21, 0, 1.41421, -6.1526e-21, 0, 0, 0, 0, 0, 0, 0, 0, 1.04374e-23, 0, 9.65829e-27, 9.75334e-25, 0, 6.14118e-21, 0, 0
0.204484, 0, 2.00175e-20, 0, 1.41421, -2.00175e-20, 0, 0, 0, 0, 0, 0, 0, 0, 3.3958e-23, 0, 3.16456e-26, 3.27483e-24, 0, 1.99803e-20, 0, 0
0.212689, 0, 6.32153e-20, 0, 1.41421, -6.32153e-20, 0, 0, 0, 0, 0, 0, 0, 0, 1.07239e-22, 0, 1.00674e-25, 1.06476e-23, 0, 6.30973e-20, 0, 0
0.220894, 0, 1.94177e-19, 0, 1.41421, -1.94177e-19, 0, 0, 0, 0, 0, 0, 0, 0, 3.29401e-22, 0, 3.11618e-25, 3.36078e-23, 0, 1.93814e-19, 0, 0
0.229098, 0, 5.81149e-19, 0, 1.41421, -5.81149e-19, 0, 0, 0, 0, 0, 0, 0, 0, 9.85855e-22, 0, 9.40114e-25, 1.03194e-22, 0, 5.80059e-19, 0, 0
0.237303, 0, 1.6972e-18, 0, 1.41421, -1.6972e-18, 0, 0, 0, 0, 0, 0, 0, 0, 2.87911e-21, 0, 2.76849e-24, 3.0878e-22, 0, 1.69401e-18, 0, 0
0.245507, 0, 4.84259e-18, 0, 1.41421, -4.84259e-18, 0, 0, 0, 0, 0, 0, 0, 0, 8.21485e-21, 0, 7.96809e-24, 9.01709e-22, 0, 4.83347e-18, 0, 0
0.253712, 0, 1.35141e-17, 0, 1.41421, -1.35141e-17, 0, 0, 0, 0, 0, 0, 0, 0, 2.29249e-20, 0, 2.24384e-23, 2.57307e-21, 0, 1.34886e-17, 0, 0
0.261917, 0, 3.692e-17, 0, 1.41421, -3.692e-17, 0, 0, 0, 0, 0, 0, 0, 0, 6.26297e-20, 0, 6.18822e-23, 7.18247e-21, 0, 3.68502e-17, 0, 0
0.270121, 0, 9.88228e-17, 0, 1.41421, -9.88228e-17, 0, 0, 0, 0, 0, 0, 0, 0, 1.67638e-19, 0, 1.67278e-22, 1.9631e-20, 0, 9.86354e-17, 0, 0
0.278326, 0, 2.59345e-16, 0, 1.41421, -2.59345e-16, 0, 0, 0, 0, 0, 0, 0, 0, 4.39939e-19, 0, 4.43534e-22, 5.25789e-20, 0, 2.58852e-16, 0, 0
0.28653, 0, 6.67717e-16, 0, 1.41421, -6.67717e-16, 0, 0, 0, 0, 0, 0, 0, 0, 1.13267e-18, 0, 1.15427e-21, 1.381e-19, 0, 6.66445e-16, 0, 0
0.294735, 0, 1.70911e-15, 0, 1.41421, -1.70911e-15, 0, 0, 0, 0, 0, 0, 0, 0, 2.8992e-18, 0, 2.99455e-21, 3.61612e-19, 0, 1.70585e-15, 0, 0
0.302939, 0, 4.23323e-15, 0, 1.41421, -4.23323e-15, 0, 0, 0, 0, 0, 0, 0, 0, 7.18085e-18, 0, 7.50372e-21, 9.12863e-19, 0, 4.22513e-15, 0, 0
0.311144, 0, 1.03046e-14, 0, 1.41421, -1.03046e-14, 0, 0, 0, 0, 0, 0, 0, 0, 1.74796e-17, 0, 1.84893e-20, 2.2645e-18, 0, 1.02848e-14, 0, 0
0.319349, 0, 2.46603e-14, 0, 1.41421, -2.46603e-14, 0, 0, 0, 0, 0, 0, 0, 0, 4.18305e-17, 0, 4.48152e-20, 5.52226e-18, 0, 2.46129e-14, 0, 0
0.327553, 0, 5.80371e-14, 0, 1.41421, -5.80371e-14, 0, 0, 0, 0, 0, 0, 0, 0, 9.8445e-17, 0, 1.06891e-19, 1.32435e-17, 0, 5.79253e-14, 0, 0
0.335758, 0, 1.34361e-13, 0, 1.41421, -1.34361e-13, 0, 0, 0, 0, 0, 0, 0, 0, 2.27905e-16, 0, 2.50961e-19, 3.12447e-17, 0, 1.34102e-13, 0, 0
0.343962, 0, 3.06062e-13, 0, 1.41421, -3.06062e-13, 0, 0, 0, 0, 0, 0, 0, 0, 5.19137e-16, 0, 5.80195e-19, 7.25392e-17, 0, 3.0547e-13, 0, 0
0.352167, 0, 6.86132e-13, 0, 1.41421, -6.86132e-13, 0, 0, 0, 0, 0, 0, 0, 0, 1.16378e-15, 0, 1.32122e-18, 1.65774e-16, 0, 6.84801e-13, 0, 0
0.360371, 0, 1.5141e-12, 0, 1.41421, -1.5141e-12, 0, 0, 0, 0, 0, 0, 0, 0, 2.56809e-15, 0, 2.96446e-18, 3.7301e-16, 0, 1.51116e-12, 0, 0
0.368576, 0, 3.2895e-12, 0, 1.41421, -3.2895e-12, 0, 0, 0, 0, 0, 0, 0, 0, 5.57926e-15, 0, 6.55578e-18, 8.26605e-16, 0, 3.28308e-12, 0, 0
0.376781, 0, 7.03722e-12, 0, 1.41421, -7.03722e-12, 0, 0, 0, 0, 0, 0, 0, 0, 1.19356e-14, 0, 1.42945e-17, 1.80449e-15, 0, 7.02347e-12, 0, 0
0.384985, 0, 1.48264e-11, 3.53127e-43, 1.41421, -1.48264e-11, 3.53127e-43, 0, 3.53127e-43, 3.53127e-43, 3.53127e-43, 3.53127e-43, 3.53127e-43, 3.53127e-43, 2.51463e-14, 3.53127e-43, 3.07437e-17, 3.88156e-15, 3.53127e-43, 1.47973e-11, 3.53127e-43, 3.53127e-43
0.39319, 0, 3.07673e-11, 7.32599e-42, 1.41421, -3.07673e-11, 7.32599e-42, 0, 7.32599e-42, 7.32599e-42, 7.32599e-42, 7.32599e-42, 7.32599e-42, 7.32599e-42, 5.21835e-14, 7.32599e-42, 6.52511e-17, 8.22929e-15, 7.32599e-42, 3.07068e-11, 7.32599e-42, 7.32599e-42
0.401394, 0, 6.28953e-11, 1.23212e-40, 1.41421, -6.28953e-11, 1.23212e-40, 0, 1.23212e-40, 1.23212e-40, 1.23212e-40, 1.23212e-40, 1.23212e-40, 1.23212e-40, 1.06679e-13, 1.23212e-40, 1.36743e-16, 1.72005e-14, 1.23212e-40, 6.27712e-11, 1.23212e-40, 1.23212e-40
0.409599, 0, 1.26669e-10, 1.80426e-39, 1.41421, -1.26669e-10, 1.80426e-39, 0, 1.80426e-39, 1.80426e-39, 1.80426e-39, 1.80426e-39, 1.80426e-39, 1.80426e-39, 2.14863e-13, 1.80426e-39, 2.83134e-16, 3.54546e-14, 1.80426e-39, 1.26419e-10, 1.80426e-39, 1.80426e-39
0.417804, 0, 2.51361e-10, 2.34635e-38, 1.41421, -2.51361e-10, 2.34635e-38, 0, 2.34635e-38, 2.34635e-38, 2.34635e-38, 2.34635e-38, 2.34635e-38, 2.34635e-38, 4.26425e-13, 2.34635e-38, 5.7968e-16, 7.20962e-14, 2.34635e-38, 2.50862e-10, 2.34635e-38, 2.34635e-38
0.426008, 0, 4.91523e-10, 2.73235e-37, 1.41421, -4.91523e-10, 2.73235e-37, 0, 2.73235e-37, 2.73235e-37, 2.73235e-37, 2.73235e-37, 2.73235e-37, 2.73235e-37, 8.34014e-13, 2.73235e-37, 1.1746e-15, 1.44691e-13, 2.73235e-37, 4.90543e-10, 2.73235e-37, 2.73235e-37
0.434213, 0, 9.47222e-10, 2.86785e-36, 1.41421, -9.47222e-10, 2.86785e-36, 0, 2.86785e-36, 2.86785e-36, 2.86785e-36, 2.86785e-36, 2.86785e-36, 2.86785e-36, 1.60772e-12, 2.86785e-36, 2.3581e-15, 2.86731e-13, 2.86785e-36, 9.45325e-10, 2.86785e-36, 2.86785e-36
0.442417, 0, 1.79915e-09, 2.72954e-35, 1.41421, -1.79915e-09, 2.72954e-35, 0, 2.72954e-35, 2.72954e-35, 2.72954e-35, 2.72954e-35, 2.72954e-35, 2.72954e-35, 3.05501e-12, 2.72954e-35, 4.69597e-15, 5.61422e-13, 2.72954e-35, 1.79553e-09, 2.72954e-35, 2.72954e-35
0.450622, 0, 3.36844e-09, 2.36937e-34, 1.41421, -3.36844e-09, 2.36937e-34, 0, 2.36937e-34, 2.36937e-34, 2.36937e-34, 2.36937e-34, 2.36937e-34, 2.36937e-34, 5.72318e-12, 2.36937e-34, 9.28869e-15, 1.08696e-12, 2.36937e-34, 3.36162e-09, 2.36937e-34, 2.36937e-34
0.458826, 0, 6.21707e-09, 1.8859e-33, 1.41421, -6.21707e-09, 1.8859e-33, 0, 1.8859e-33, 1.8859e-33, 1.8859e-33, 1.8859e-33, 1.8859e-33, 1.8859e-33, 1.0572e-11, 1.8859e-33, 1.82754e-14, 2.08293e-12, 1.8859e-33, 6.2044e-09, 1.8859e-33, 1.8859e-33
0.467031, 0, 1.1313e-08, 1.43678e-32, 1.41421, -1.1313e-08, 1.43678e-32, 0, 1.43678e-32, 1.43678e-32, 1.43678e-32, 1.43678e-32, 1.43678e-32, 1.43678e-32, 1.92595e-11, 1.43678e-32, 3.58151e-14, 3.95527e-12, 1.43678e-32, 1.12898e-08, 1.43678e-32, 1.43678e-32
0.475236, 0, 2.0298e-08, 1.05597e-31, 1.41421, -2.0298e-08, 1.05597e-31, 0, 1.05597e-31, 1.05597e-31, 1.05597e-31, 1.05597e-31, 1.05597e-31, 1.05597e-31, 3.46082e-11, 1.05597e-31, 7.00041e-14, 7.45322e-12, 1.05597e-31, 2.02559e-08, 1.05597e-31, 1.05597e-31
0.48344, 0, 3.59136e-08, 7.29667e-31, 1.41421, -3.59136e-08, 7.29667e-31, 0, 7.29667e-31, 7.29667e-31, 7.29667e-31, 7.29667e-31, 7.29667e-31, 7.29667e-31, 6.1355e-11, 7.29667e-31, 1.36619e-13, 1.39607e-11, 7.29667e-31, 3.58381e-08, 7.29667e-31, 7.29667e-31
0.491645, 0, 6.26679e-08, 4.70664e-30, 1.41421, -6.26679e-08, 4.70664e-30, 0, 4.70664e-30, 4.70664e-30, 4.70664e-30, 4.70664e-30, 4.70664e-30, 4.70664e-30, 1.0734e-10, 4.70664e-30, 2.66414e-13, 2.60439e-11, 4.70664e-30, 6.25343e-08, 4.70664e-30, 4.70664e-30
0.499849, 0, 1.07862e-07, 2.83391e-29, 1.41421, -1.07862e-07, 2.83391e-29, 0, 2.83391e-29, 2.83391e-29, 2.83391e-29, 2.83391e-29, 2.83391e-29, 2.83391e-29, 1.85365e-10, 2.83391e-29, 5.19277e-13, 4.84889e-11, 2.83391e-29, 1.07627e-07, 2.83391e-29, 2.83391e-29
0.508054, 0, 1.8314e-07, 1.59669e-28, 1.41421, -1.8314e-07, 1.59669e-28, 0, 1.59669e-28, 1.59669e-28, 1.59669e-28, 1.59669e-28, 1.59669e-28, 1.59669e-28, 3.1606e-10, 1.59669e-28, 1.0115e-12, 9.02886e-11, 1.59669e-28, 1.82733e-07, 1.59669e-28, 1.59669e-28
0.516258, 0, 3.06799e-07, 8.44556e-28, 1.41421, -3.06799e-07, 8.44556e-28, 0, 8.44556e-28, 8.44556e-28, 8.44556e-28, 8.44556e-28, 8.44556e-28, 8.44556e-28, 5.32263e-10, 8.44556e-28, 1.96783e-12, 1.68469e-10, 8.44556e-28, 3.06097e-07, 8.44556e-28, 8.44556e-28
0.524463, 0, 5.07163e-07, 4.20829e-27, 1.41421, -5.07163e-07, 4.20829e-27, 0, 4.20829e-27, 4.20829e-27, 4.20829e-27, 4.20829e-27, 4.20829e-27, 4.20829e-27, 8.85618e-10, 4.20829e-27, 3.81951e-12, 3.15476e-10, 4.20829e-27, 5.05958e-07, 4.20829e-27, 4.20829e-27
0.532668, 0, 8.27435e-07, 1.98213e-26, 1.41421, -8.27435e-07, 1.98213e-26, 0, 1.98213e-26, 1.98213e-26, 1.98213e-26, 1.98213e-26, 1.98213e-26, 1.98213e-26, 1.45642e-09, 1.98213e-26, 7.38673e-12, 5.93413e-10, 1.98213e-26, 8.25378e-07, 1.98213e-26, 1.98213e-26
0.540872, 0, 1.33257e-06, 8.85341e-26, 1.41421, -1.33257e-06, 8.85341e-26, 0, 8.85341e-26, 8.85341e-26, 8.85341e-26, 8.85341e-26, 8.85341e-26, 8.85341e-26, 2.36817e-09, 8.85341e-26, 1.42126e-11, 1.1213e-09, 8.85341e-26, 1.32906e-06, 8.85341e-26, 8.85341e-26
0.549077, 0, 2.11882e-06, 3.76173e-25, 1.41421, -2.11882e-06, 3.76173e-25, 0, 3.76173e-25, 3.76173e-25, 3.76173e-25, 3.76173e-25, 3.76173e-25, 3.76173e-25, 3.8088e-09, 3.76173e-25, 2.71652e-11, 2.12677e-09, 3.76173e-25, 2.11286e-06, 3.76173e-25, 3.76173e-25
0.557281, 0, 3.32685e-06, 1.52485e-24, 1.41421, -3.32685e-06, 1.52485e-24, 0, 1.52485e-24, 1.52485e-24, 1.52485e-24, 1.52485e-24, 1.52485e-24, 1.52485e-24, 6.0615e-09, 1.52485e-24, 5.15035e-11, 4.04268e-09, 1.52485e-24, 3.3167e-06, 1.52485e-24, 1.52485e-24
0.565486, 0, 5.15935e-06, 5.93019e-24, 1.41421, -5.15935e-06, 5.93019e-24, 0, 5.93019e-24, 5.93019e-24, 5.93019e-24, 5.93019e-24, 5.93019e-24, 5.93019e-24, 9.54864e-09, 5.93019e-24, 9.67338e-11, 7.68479e-09, 5.93019e-24, 5.14202e-06, 5.93019e-24, 5.93019e-24
0.573691, 0, 7.93965e-06, 3.19924e-08, 1.41421, -7.93965e-06, 3.24525e-08, 3.19924e-08, 3.19925e-08, 3.19926e-08, 3.19957e-08, 3.2049e-08, 3.20091e-08, 3.22961e-08, 4.6887e-08, 3.20041e-08, 3.21722e-08, 4.65647e-08, 3.19924e-08, 7.90808e-06, 3.19924e-08, 3.30571e-08
0.581895, 0, 1.21152e-05, 1.35476e-07, 1.41421, -1.21152e-05, 1.37429e-07, 1.35476e-07, 1.35477e-07, 1.35477e-07, 1.3549e-07, 1.35716e-07, 1.35547e-07, 1.36765e-07, 1.58488e-07, 1.35526e-07, 1.35806e-07, 1.6297e-07, 1.35476e-07, 1.20562e-05, 1.35476e-07, 1.39995e-07
0.5901, 0, 1.84068e-05, 4.54446e-07, 1.41421, -1.84068e-05, 4.61006e-07, 4.54446e-07, 4.54448e-07, 4.54449e-07, 4.54493e-07, 4.55253e-07, 4.54684e-07, 4.58776e-07, 4.89668e-07, 4.54613e-07, 4.55046e-07, 5.05933e-07, 4.54447e-07, 1.82922e-05, 4.54446e-07, 4.69626e-07
0.598304, 0, 2.8028e-05, 1.39419e-06, 1.41421, -2.8028e-05, 1.41433e-06, 1.39419e-06, 1.39419e-06, 1.39419e-06, 1.39433e-06, 1.39666e-06, 1.39492e-06, 1.40748e-06, 1.4476e-06, 1.3947e-06, 1.39526e-06, 1.48966e-06, 1.39419e-06, 2.77941e-05, 1.39419e-06, 1.4408e-06
0.606509, 0, 4.32213e-05, 4.0442e-06, 1.41421, -4.32213e-05, 4.10267e-06, 4.0442e-06, 4.04422e-06, 4.04423e-06, 4.04462e-06, 4.05139e-06, 4.04632e-06, 4.08279e-06, 4.12449e-06, 4.04569e-06, 4.04611e-06, 4.2192e-06, 4.04421e-06, 4.27205e-05, 4.0442e-06, 4.17949e-06
0.614713, 0.985982, 6.84737e-05, 1.11994e-05, 1.728, 0.985914, 1.13614e-05, 1.11994e-05, 1.11995e-05, 1.11995e-05, 1.12006e-05, 1.12193e-05, 1.12053e-05, 1.13063e-05, 1.1319e-05, 1.12035e-05, 1.12028e-05, 1.15166e-05, 1.11994e-05, 6.73588e-05, 1.11994e-05, 1.15743e-05
0.622918, 0.997599, 0.000113241, 2.97141e-05, 1.73136, 0.997486, 3.01441e-05, 2.97141e-05, 2.97142e-05, 2.97143e-05, 2.97172e-05, 2.9767e-05, 2.97297e-05, 2.99979e-05, 2.98906e-05, 2.9725e-05, 2.97199e-05, 3.02803e-05, 2.97141e-05, 0.000110701, 2.97141e-05, 3.07091e-05
0.631123, 0.0164186, 0.000197717, 7.55572e-05, 1.42001, 0.0162209, 7.6651e-05, 7.55572e-05, 7.55576e-05, 7.55577e-05, 7.5565e-05, 7.56917e-05, 7.55969e-05, 7.62792e-05, 7.58156e-05, 7.5585e-05, 7.5567e-05, 7.65533e-05, 7.55573e-05, 0.000191896, 7.55572e-05, 7.80882e-05
0.639327, 0, 0.000364852, 0.000184387, 1.41421, -0.000364852, 0.000187058, 0.000184387, 0.000184388, 0.000184389, 0.000184406, 0.000184716, 0.000184484, 0.00018615, 0.000184762, 0.000184455, 0.000184404, 0.000186114, 0.000184387, 0.000351608, 0.000184387, 0.000190567
0.647532, 0, 0.000703526, 0.000432005, 1.41421, -0.000703526, 0.000438264, 0.000432005, 0.000432007, 0.000432007, 0.000432049, 0.000432774, 0.000432231, 0.000436136, 0.000432544, 0.000432164, 0.000432032, 0.000434954, 0.000432005, 0.000673929, 0.000432005, 0.00044649
0.655736, 0, 0.00139136, 0.000972092, 1.41421, -0.00139136, 0.000986185, 0.000972092, 0.000972096, 0.000972098, 0.000972192, 0.000973825, 0.000972602, 0.000981394, 0.000972861, 0.000972449, 0.000972137, 0.000977061, 0.000972092, 0.00132685, 0.000972092, 0.0010047
0.663941, 0, 0.00276899, 0.00210159, 1.41421, -0.00276899, 0.00213208, 0.00210159, 0.0021016, 0.0021016, 0.00210181, 0.00210534, 0.00210269, 0.00212171, 0.00210268, 0.00210236, 0.00210166, 0.00210986, 0.00210159, 0.00263253, 0.00210159, 0.00217214
0.672145, 0, 0.00546117, 0.00436692, 1.41421, -0.00546117, 0.00443031, 0.00436692, 0.00436694, 0.00436695, 0.00436737, 0.00437471, 0.00436921, 0.00440876, 0.00436845, 0.00436853, 0.00436704, 0.00438052, 0.00436692, 0.0051818, 0.00436692, 0.0045136
0.68035, 0, 0.0105611, 0.00872492, 1.41421, -0.0105611, 0.00885166, 0.00872492, 0.00872496, 0.00872497, 0.00872582, 0.0087405, 0.00872951, 0.00880857, 0.00872707, 0.00872814, 0.00872511, 0.00874709, 0.00872492, 0.0100085, 0.00872492, 0.00901819
0.688555, 0.96429, 0.01989, 0.0167685, 1.72171, 0.9444, 0.0170122, 0.0167685, 0.0167685, 0.0167686, 0.0167702, 0.0167984, 0.0167773, 0.0169294, 0.0167715, 0.0167746, 0.0167688, 0.0168043, 0.0167685, 0.0188352, 0.0167685, 0.0173325
0.696759, 0.0357104, 0.0363316, 0.0310142, 1.42678, -0.000621147, 0.0314655, 0.0310142, 0.0310143, 0.0310144, 0.0310174, 0.0310697, 0.0310306, 0.031312, 0.0310184, 0.0310257, 0.0310147, 0.0310719, 0.0310142, 0.0343891, 0.0310142, 0.0320584
0.704964, 0, 0.0642154, 0.0552292, 1.41421, -0.0642154, 0.0560335, 0.0552292, 0.0552294, 0.0552295, 0.0552349, 0.0553281, 0.0552583, 0.0557601, 0.0552349, 0.0552496, 0.0552299, 0.0553215, 0.0552292, 0.0607652, 0.0552292, 0.0570904
0.713168, 0, 0.10969, 0.0947409, 1.41421, -0.10969, 0.0961221, 0.0947409, 0.0947413, 0.0947415, 0.0947507, 0.0949107, 0.0947909, 0.0956525, 0.0947488, 0.0947759, 0.094742, 0.0948879, 0.0947409, 0.103779, 0.0947409, 0.0979371
0.721373, 0, 0.180981, 0.15664, 1.41421, -0.180981, 0.158926, 0.15664, 0.15664, 0.156641, 0.156656, 0.156921, 0.156722, 0.158149, 0.15665, 0.156698, 0.156641, 0.156872, 0.15664, 0.17121, 0.15664, 0.16193
0.729578, 0.952231, 0.288406, 0.249756, 1.71821, 0.663825, 0.253406, 0.249756, 0.249757, 0.249758, 0.249782, 0.250205, 0.249888, 0.252165, 0.249771, 0.249849, 0.249759, 0.25012, 0.249756, 0.272816, 0.249756, 0.258203
0.737782, 2.94741, 0.443991, 0.384288, 2.22428, 2.50342, 0.389913, 0.384288, 0.38429, 0.384291, 0.384328, 0.38498, 0.384492, 0.388001, 0.384308, 0.384431, 0.384292, 0.384851, 0.384288, 0.419969, 0.384288, 0.397304
0.745987, 2.04776, 0.660592, 0.570988, 2.0119, 1.38717, 0.579359, 0.570988, 0.570991, 0.570992, 0.571048, 0.572017, 0.571291, 0.576513, 0.571014, 0.5712, 0.570994, 0.571846, 0.570988, 0.624824, 0.570988, 0.590359
0.754191, 2.99759, 0.9505, 0.819893, 2.23553, 2.04709, 0.831935, 0.819893, 0.819897, 0.819898, 0.819979, 0.821374, 0.820329, 0.827841, 0.819927, 0.820199, 0.819903, 0.821173, 0.819893, 0.899001, 0.819893, 0.847759
0.762396, 0.997583, 1.32364, 1.13871, 1.73135, -0.326057, 1.15547, 1.13871, 1.13871, 1.13872, 1.13883, 1.14077, 1.13931, 1.14977, 1.13875, 1.13913, 1.13872, 1.14058, 1.13871, 1.25188, 1.13871, 1.17749
0.7706, 2.93778, 1.78567, 1.53107, 2.22211, 1.15211, 1.55366, 1.53107, 1.53108, 1.53108, 1.53123, 1.53385, 1.53189, 1.54598, 1.53113, 1.53164, 1.53109, 1.53373, 1.53107, 1.68883, 1.53107, 1.58334
0.778805, 2.93293, 2.33638, 1.99505, 2.22102, 0.596551, 2.02456, 1.99505, 1.99506, 1.99506, 1.99526, 1.99868, 1.99612, 2.01453, 1.99512, 1.9958, 1.99508, 1.99872, 1.99505, 2.20965, 1.99505, 2.06334
0.78701, 8.79884, 2.96887, 2.52222, 3.28616, 5.82998, 2.55964, 2.52222, 2.52223, 2.52223, 2.52248, 2.52682, 2.52357, 2.54691, 2.5223, 2.52317, 2.52226, 2.52715, 2.52222, 2.80789, 2.52222, 2.60882
0.795214, 2.38786, 3.66994, 3.09764, 2.09472, -1.28207, 3.14375, 3.09764, 3.09766, 3.09766, 3.09797, 3.10331, 3.09931, 3.12808, 3.09774, 3.09881, 3.0977, 3.10405, 3.09764, 3.47122, 3.09764, 3.20437
