   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_181.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
8.74376, 176.667, 173.679, 164.052, 13.3666, 2.98833, 164.052, 0, 164.052, 173.653, 164.078, 164.052, 164.052, 164.052, 164.052, 164.052, 164.052, 164.052, 164.052, 164.052, 164.052
8.75181, 174.122, 173.259, 164.041, 13.2711, 0.863556, 164.041, 0, 164.042, 173.237, 164.063, 164.041, 164.041, 164.041, 164.041, 164.041, 164.041, 164.041, 164.041, 164.041, 164.041
8.75986, 152.626, 172.831, 164.031, 12.4349, -20.2058, 164.031, 0, 164.031, 172.813, 164.049, 164.031, 164.031, 164.031, 164.031, 164.031, 164.031, 164.031, 164.031, 164.031, 164.031
8.76791, 173.957, 172.398, 164.02, 13.2649, 1.55885, 164.02, 0, 164.02, 172.383, 164.035, 164.02, 164.02, 164.02, 164.02, 164.02, 164.02, 164.02, 164.02, 164.02, 164.02
8.77597, 181.294, 171.961, 164.007, 13.5386, 9.33241, 164.007, 0, 164.007, 171.948, 164.02, 164.007, 164.007, 164.007, 164.007, 164.007, 164.007, 164.007, 164.007, 164.007, 164.007
8.78402, 166.463, 171.523, 163.993, 12.9793, -5.06033, 163.993, 0, 163.993, 171.512, 164.004, 163.993, 163.993, 163.993, 163.993, 163.993, 163.993, 163.993, 163.993, 163.993, 163.993
8.79207, 162.791, 171.087, 163.979, 12.8371, -8.29558, 163.979, 0, 163.979, 171.078, 163.987, 163.979, 163.979, 163.979, 163.979, 163.979, 163.979, 163.979, 163.979, 163.979, 163.979
8.80012, 165.251, 170.655, 163.964, 12.9326, -5.40436, 163.964, 0, 163.964, 170.648, 163.972, 163.964, 163.964, 163.964, 163.964, 163.964, 163.964, 163.964, 163.964, 163.964, 163.964
8.80818, 160.132, 170.23, 163.949, 12.7331, -10.0983, 163.949, 0, 163.95, 170.224, 163.955, 163.949, 163.949, 163.949, 163.949, 163.949, 163.949, 163.949, 163.949, 163.949, 163.949
8.81623, 159.804, 169.812, 163.934, 12.7202, -10.0078, 163.934, 0, 163.934, 169.807, 163.939, 163.934, 163.934, 163.934, 163.934, 163.934, 163.934, 163.934, 163.934, 163.934, 163.934
8.82428, 157.414, 169.403, 163.916, 12.6259, -11.9891, 163.916, 0, 163.917, 169.399, 163.92, 163.916, 163.916, 163.916, 163.916, 163.916, 163.916, 163.916, 163.916, 163.916, 163.916
8.83233, 154.356, 169.004, 163.898, 12.5042, -14.6486, 163.898, 0, 163.898, 169.001, 163.901, 163.898, 163.898, 163.898, 163.898, 163.898, 163.898, 163.898, 163.898, 163.898, 163.898
8.84038, 173.096, 168.618, 163.878, 13.2324, 4.47827, 163.878, 0, 163.879, 168.615, 163.881, 163.878, 163.878, 163.878, 163.878, 163.878, 163.878, 163.878, 163.878, 163.878, 163.878
8.84844, 163.666, 168.245, 163.859, 12.8711, -4.57942, 163.859, 0, 163.859, 168.243, 163.861, 163.859, 163.859, 163.859, 163.859, 163.859, 163.859, 163.859, 163.859, 163.859, 163.859
8.85649, 165.805, 167.888, 163.839, 12.954, -2.08241, 163.839, 0, 163.839, 167.886, 163.841, 163.839, 163.839, 163.839, 163.839, 163.839, 163.839, 163.839, 163.839, 163.839, 163.839
8.86454, 176.179, 167.544, 163.818, 13.3484, 8.63483, 163.818, 0, 163.818, 167.542, 163.82, 163.818, 163.818, 163.818, 163.818, 163.818, 163.818, 163.818, 163.818, 163.818, 163.818
8.87259, 194.117, 167.215, 163.795, 14.0042, 26.9025, 163.795, 0, 163.795, 167.213, 163.796, 163.795, 163.795, 163.795, 163.795, 163.795, 163.795, 163.795, 163.795, 163.795, 163.795
8.88064, 175.806, 166.901, 163.771, 13.3344, 8.90576, 163.771, 0, 163.771, 166.899, 163.772, 163.771, 163.771, 163.771, 163.771, 163.771, 163.771, 163.771, 163.771, 163.771, 163.771
8.8887, 179.061, 166.602, 163.746, 13.4559, 12.4591, 163.746, 0, 163.746, 166.601, 163.747, 163.746, 163.746, 163.746, 163.746, 163.746, 163.746, 163.746, 163.746, 163.746, 163.746
8.89675, 154.285, 166.32, 163.72, 12.5014, -12.0353, 163.72, 0, 163.721, 166.319, 163.721, 163.72, 163.72, 163.72, 163.72, 163.72, 163.72, 163.72, 163.72, 163.72, 163.72
8.9048, 170.956, 166.054, 163.694, 13.1513, 4.90179, 163.694, 0, 163.695, 166.054, 163.695, 163.694, 163.694, 163.694, 163.694, 163.694, 163.694, 163.694, 163.694, 163.694, 163.694
8.91285, 164.638, 165.803, 163.667, 12.9088, -1.16519, 163.667, 0, 163.667, 165.802, 163.667, 163.667, 163.667, 163.667, 163.667, 163.667, 163.667, 163.667, 163.667, 163.667, 163.667
8.92091, 175.269, 165.565, 163.637, 13.3142, 9.70366, 163.637, 0, 163.637, 165.565, 163.638, 163.637, 163.637, 163.637, 163.637, 163.637, 163.637, 163.637, 163.637, 163.637, 163.637
8.92896, 164.287, 165.342, 163.606, 12.8952, -1.05496, 163.606, 0, 163.606, 165.342, 163.606, 163.606, 163.606, 163.606, 163.606, 163.606, 163.606, 163.606, 163.606, 163.606, 163.606
8.93701, 171.819, 165.132, 163.574, 13.1841, 6.68747, 163.574, 0, 163.574, 165.132, 163.574, 163.574, 163.574, 163.574, 163.574, 163.574, 163.574, 163.574, 163.574, 163.574, 163.574
8.94506, 184.304, 164.934, 163.539, 13.6493, 19.3702, 163.539, 0, 163.539, 164.934, 163.539, 163.539, 163.539, 163.539, 163.539, 163.539, 163.539, 163.539, 163.539, 163.539, 163.539
8.95311, 191.738, 164.748, 163.502, 13.919, 26.9894, 163.502, 0, 163.502, 164.748, 163.502, 163.502, 163.502, 163.502, 163.502, 163.502, 163.502, 163.502, 163.502, 163.502, 163.502
8.96117, 184.716, 164.572, 163.462, 13.6644, 20.1443, 163.462, 0, 163.463, 164.572, 163.463, 163.462, 163.462, 163.462, 163.462, 163.462, 163.462, 163.462, 163.462, 163.462, 163.462
8.96922, 187.453, 164.404, 163.419, 13.7642, 23.0486, 163.419, 0, 163.419, 164.404, 163.419, 163.419, 163.419, 163.419, 163.419, 163.419, 163.419, 163.419, 163.419, 163.419, 163.419
8.97727, 174.696, 164.245, 163.372, 13.2927, 10.4509, 163.372, 0, 163.372, 164.245, 163.372, 163.372, 163.372, 163.372, 163.372, 163.372, 163.372, 163.372, 163.372, 163.372, 163.372
8.98532, 184.52, 164.093, 163.322, 13.6572, 20.4271, 163.322, 0, 163.322, 164.093, 163.322, 163.322, 163.322, 163.322, 163.322, 163.322, 163.322, 163.322, 163.322, 163.322, 163.322
8.99337, 176.273, 163.948, 163.268, 13.3519, 12.3251, 163.268, 0, 163.269, 163.948, 163.268, 163.268, 163.268, 163.268, 163.268, 163.268, 163.268, 163.268, 163.268, 163.268, 163.268
9.00143, 194.515, 163.809, 163.212, 14.0184, 30.7056, 163.212, 0, 163.212, 163.809, 163.212, 163.212, 163.212, 163.212, 163.212, 163.212, 163.212, 163.212, 163.212, 163.212, 163.212
9.00948, 180.153, 163.676, 163.152, 13.4964, 16.4767, 163.152, 0, 163.153, 163.676, 163.152, 163.152, 163.152, 163.152, 163.152, 163.152, 163.152, 163.152, 163.152, 163.152, 163.152
9.01753, 156.687, 163.55, 163.091, 12.5971, -6.86307, 163.091, 0, 163.091, 163.55, 163.091, 163.091, 163.091, 163.091, 163.091, 163.091, 163.091, 163.091, 163.091, 163.091, 163.091
9.02558, 173.954, 163.429, 163.029, 13.2648, 10.5252, 163.029, 0, 163.029, 163.429, 163.029, 163.029, 163.029, 163.029, 163.029, 163.029, 163.029, 163.029, 163.029, 163.029, 163.029
9.03364, 177.467, 163.313, 162.964, 13.3965, 14.1543, 162.964, 0, 162.964, 163.313, 162.964, 162.964, 162.964, 162.964, 162.964, 162.964, 162.964, 162.964, 162.964, 162.964, 162.964
9.04169, 165.929, 163.202, 162.898, 12.9588, 2.72778, 162.898, 0, 162.898, 163.201, 162.898, 162.898, 162.898, 162.898, 162.898, 162.898, 162.898, 162.898, 162.898, 162.898, 162.898
9.04974, 174.128, 163.093, 162.829, 13.2713, 11.0344, 162.829, 0, 162.829, 163.093, 162.829, 162.829, 162.829, 162.829, 162.829, 162.829, 162.829, 162.829, 162.829, 162.829, 162.829
9.05779, 173.174, 162.988, 162.758, 13.2353, 10.1869, 162.758, 0, 162.758, 162.987, 162.758, 162.758, 162.758, 162.758, 162.758, 162.758, 162.758, 162.758, 162.758, 162.758, 162.758
9.06584, 188.879, 162.885, 162.685, 13.8159, 25.994, 162.685, 0, 162.686, 162.884, 162.685, 162.685, 162.685, 162.685, 162.685, 162.685, 162.685, 162.685, 162.685, 162.685, 162.685
9.0739, 178.179, 162.785, 162.612, 13.4231, 15.3943, 162.612, 0, 162.612, 162.785, 162.612, 162.612, 162.612, 162.612, 162.612, 162.612, 162.612, 162.612, 162.612, 162.612, 162.612
9.08195, 179.826, 162.688, 162.537, 13.4843, 17.1378, 162.537, 0, 162.537, 162.688, 162.537, 162.537, 162.537, 162.537, 162.537, 162.537, 162.537, 162.537, 162.537, 162.537, 162.537
9.09, 179.52, 162.594, 162.462, 13.4729, 16.9258, 162.462, 0, 162.462, 162.594, 162.462, 162.462, 162.462, 162.462, 162.462, 162.462, 162.462, 162.462, 162.462, 162.462, 162.462
9.09805, 178.668, 162.501, 162.384, 13.4413, 16.1666, 162.384, 0, 162.384, 162.501, 162.384, 162.384, 162.384, 162.384, 162.384, 162.384, 162.384, 162.384, 162.384, 162.384, 162.384
9.10611, 189.171, 162.408, 162.304, 13.8265, 26.763, 162.304, 0, 162.304, 162.408, 162.304, 162.304, 162.304, 162.304, 162.304, 162.304, 162.304, 162.304, 162.304, 162.304, 162.304
9.11416, 159.076, 162.315, 162.221, 12.6916, -3.23849, 162.221, 0, 162.221, 162.315, 162.221, 162.221, 162.221, 162.221, 162.221, 162.221, 162.221, 162.221, 162.221, 162.221, 162.221
9.12221, 157.264, 162.223, 162.137, 12.62, -4.959, 162.137, 0, 162.137, 162.223, 162.137, 162.137, 162.137, 162.137, 162.137, 162.137, 162.137, 162.137, 162.137, 162.137, 162.137
9.13026, 168.893, 162.133, 162.053, 13.0726, 6.76003, 162.053, 0, 162.053, 162.133, 162.053, 162.053, 162.053, 162.053, 162.053, 162.053, 162.053, 162.053, 162.053, 162.053, 162.053
9.13831, 169.256, 162.044, 161.967, 13.0865, 7.21141, 161.967, 0, 161.968, 162.044, 161.967, 161.967, 161.967, 161.967, 161.967, 161.967, 161.967, 161.967, 161.967, 161.967, 161.967
9.14637, 160.664, 161.956, 161.88, 12.754, -1.29128, 161.88, 0, 161.88, 161.956, 161.88, 161.88, 161.88, 161.88, 161.88, 161.88, 161.88, 161.88, 161.88, 161.88, 161.88
9.15442, 160.047, 161.866, 161.79, 12.7298, -1.81895, 161.79, 0, 161.79, 161.865, 161.79, 161.79, 161.79, 161.79, 161.79, 161.79, 161.79, 161.79, 161.79, 161.79, 161.79
9.16247, 162.252, 161.775, 161.697, 12.8161, 0.47731, 161.697, 0, 161.697, 161.775, 161.697, 161.697, 161.697, 161.697, 161.697, 161.697, 161.697, 161.697, 161.697, 161.697, 161.697
9.17052, 159.086, 161.685, 161.603, 12.692, -2.59877, 161.603, 0, 161.603, 161.684, 161.603, 161.603, 161.603, 161.603, 161.603, 161.603, 161.603, 161.603, 161.603, 161.603, 161.603
9.17858, 179.654, 161.596, 161.509, 13.4779, 18.0578, 161.509, 0, 161.509, 161.596, 161.509, 161.509, 161.509, 161.509, 161.509, 161.509, 161.509, 161.509, 161.509, 161.509, 161.509
9.18663, 175.382, 161.508, 161.413, 13.3185, 13.8743, 161.413, 0, 161.413, 161.508, 161.413, 161.413, 161.413, 161.413, 161.413, 161.413, 161.413, 161.413, 161.413, 161.413, 161.413
9.19468, 150.796, 161.42, 161.316, 12.3611, -10.6241, 161.316, 0, 161.316, 161.42, 161.316, 161.316, 161.316, 161.316, 161.316, 161.316, 161.316, 161.316, 161.316, 161.316, 161.316
9.20273, 169.337, 161.331, 161.216, 13.0896, 8.00584, 161.216, 0, 161.216, 161.331, 161.216, 161.216, 161.216, 161.216, 161.216, 161.216, 161.216, 161.216, 161.216, 161.216, 161.216
9.21078, 177.124, 161.24, 161.112, 13.3837, 15.8834, 161.112, 0, 161.113, 161.24, 161.112, 161.112, 161.112, 161.112, 161.112, 161.112, 161.112, 161.112, 161.112, 161.112, 161.112
9.21884, 171.709, 161.15, 161.008, 13.1799, 10.5583, 161.008, 0, 161.008, 161.15, 161.008, 161.008, 161.008, 161.008, 161.008, 161.008, 161.008, 161.008, 161.008, 161.008, 161.008
9.22689, 171.56, 161.062, 160.903, 13.1742, 10.4977, 160.903, 0, 160.903, 161.062, 160.903, 160.903, 160.903, 160.903, 160.903, 160.903, 160.903, 160.903, 160.903, 160.903, 160.903
9.23494, 168.371, 160.976, 160.797, 13.0526, 7.39545, 160.797, 0, 160.797, 160.976, 160.797, 160.797, 160.797, 160.797, 160.797, 160.797, 160.797, 160.797, 160.797, 160.797, 160.797
9.24299, 181.922, 160.89, 160.69, 13.5618, 21.0327, 160.69, 0, 160.69, 160.89, 160.69, 160.69, 160.69, 160.69, 160.69, 160.69, 160.69, 160.69, 160.69, 160.69, 160.69
9.25105, 182.858, 160.802, 160.579, 13.5963, 22.0559, 160.579, 0, 160.579, 160.802, 160.579, 160.579, 160.579, 160.579, 160.579, 160.579, 160.579, 160.579, 160.579, 160.579, 160.579
9.2591, 155.39, 160.714, 160.465, 12.5455, -5.32391, 160.465, 0, 160.466, 160.714, 160.465, 160.465, 160.465, 160.465, 160.465, 160.465, 160.465, 160.465, 160.465, 160.465, 160.465
9.26715, 168.994, 160.627, 160.35, 13.0765, 8.36682, 160.35, 0, 160.35, 160.627, 160.35, 160.35, 160.35, 160.35, 160.35, 160.35, 160.35, 160.35, 160.35, 160.35, 160.35
9.2752, 169.613, 160.542, 160.235, 13.1001, 9.07039, 160.235, 0, 160.235, 160.542, 160.235, 160.235, 160.235, 160.235, 160.235, 160.235, 160.235, 160.235, 160.235, 160.235, 160.235
9.28325, 171.407, 160.459, 160.119, 13.1684, 10.948, 160.119, 0, 160.119, 160.459, 160.119, 160.119, 160.119, 160.119, 160.119, 160.119, 160.119, 160.119, 160.119, 160.119, 160.119
9.29131, 181.08, 160.378, 160.001, 13.5307, 20.7018, 160.001, 0, 160.001, 160.378, 160.001, 160.001, 160.001, 160.001, 160.001, 160.001, 160.001, 160.001, 160.001, 160.001, 160.001
9.29936, 183.631, 160.295, 159.88, 13.6247, 23.3362, 159.88, 0, 159.88, 160.295, 159.88, 159.88, 159.88, 159.88, 159.88, 159.88, 159.88, 159.88, 159.88, 159.88, 159.88
9.30741, 171.37, 160.212, 159.756, 13.167, 11.1585, 159.756, 0, 159.756, 160.212, 159.756, 159.756, 159.756, 159.756, 159.756, 159.756, 159.756, 159.756, 159.756, 159.756, 159.756
9.31546, 190.804, 160.13, 159.63, 13.8854, 30.674, 159.63, 0, 159.63, 160.13, 159.63, 159.63, 159.63, 159.63, 159.63, 159.63, 159.63, 159.63, 159.63, 159.63, 159.63
9.32351, 180.452, 160.05, 159.504, 13.5075, 20.4014, 159.504, 0, 159.504, 160.05, 159.504, 159.504, 159.504, 159.504, 159.504, 159.504, 159.504, 159.504, 159.504, 159.504, 159.504
9.33157, 184.37, 159.973, 159.377, 13.6517, 24.397, 159.377, 0, 159.378, 159.973, 159.377, 159.377, 159.377, 159.377, 159.377, 159.377, 159.377, 159.377, 159.377, 159.377, 159.377
9.33962, 185.588, 159.897, 159.25, 13.6963, 25.6908, 159.25, 0, 159.25, 159.897, 159.25, 159.25, 159.25, 159.25, 159.25, 159.25, 159.25, 159.25, 159.25, 159.25, 159.25
9.34767, 167.503, 159.82, 159.119, 13.0193, 7.68369, 159.119, 0, 159.119, 159.819, 159.119, 159.119, 159.119, 159.119, 159.119, 159.119, 159.119, 159.119, 159.119, 159.119, 159.119
9.35572, 164.185, 159.741, 158.984, 12.8913, 4.44351, 158.984, 0, 158.984, 159.741, 158.984, 158.984, 158.984, 158.984, 158.984, 158.984, 158.984, 158.984, 158.984, 158.984, 158.984
9.36378, 163.041, 159.664, 158.848, 12.8468, 3.37747, 158.848, 0, 158.848, 159.663, 158.848, 158.848, 158.848, 158.848, 158.848, 158.848, 158.848, 158.848, 158.848, 158.848, 158.848
9.37183, 178.753, 159.588, 158.711, 13.4444, 19.1647, 158.711, 0, 158.712, 159.588, 158.711, 158.711, 158.711, 158.711, 158.711, 158.711, 158.711, 158.711, 158.711, 158.711, 158.711
9.37988, 181.288, 159.514, 158.575, 13.5384, 21.775, 158.575, 0, 158.575, 159.513, 158.575, 158.575, 158.575, 158.575, 158.575, 158.575, 158.575, 158.575, 158.575, 158.575, 158.575
9.38793, 168.934, 159.44, 158.437, 13.0742, 9.49455, 158.437, 0, 158.438, 159.439, 158.437, 158.437, 158.437, 158.437, 158.437, 158.437, 158.437, 158.437, 158.437, 158.437, 158.437
9.39598, 165.36, 159.363, 158.296, 12.9368, 5.99677, 158.296, 0, 158.296, 159.363, 158.296, 158.296, 158.296, 158.296, 158.296, 158.296, 158.296, 158.296, 158.296, 158.296, 158.296
9.40404, 169.234, 159.285, 158.152, 13.0856, 9.94928, 158.152, 0, 158.152, 159.285, 158.152, 158.152, 158.152, 158.152, 158.152, 158.152, 158.152, 158.152, 158.152, 158.152, 158.152
9.41209, 167.371, 159.205, 158.005, 13.0143, 8.16551, 158.005, 0, 158.006, 159.205, 158.005, 158.005, 158.005, 158.005, 158.005, 158.005, 158.005, 158.005, 158.005, 158.005, 158.005
9.42014, 179.733, 159.126, 157.859, 13.4808, 20.6067, 157.859, 0, 157.86, 159.126, 157.859, 157.859, 157.859, 157.859, 157.859, 157.859, 157.859, 157.859, 157.859, 157.859, 157.859
9.42819, 153.193, 159.047, 157.713, 12.4577, -5.85355, 157.713, 0, 157.713, 159.046, 157.713, 157.713, 157.713, 157.713, 157.713, 157.713, 157.713, 157.713, 157.713, 157.713, 157.713
9.43625, 159.8, 158.965, 157.566, 12.7201, 0.834366, 157.566, 0, 157.566, 158.965, 157.566, 157.566, 157.566, 157.566, 157.566, 157.566, 157.566, 157.566, 157.566, 157.566, 157.566
9.4443, 167.24, 158.88, 157.415, 13.0092, 8.35977, 157.415, 0, 157.415, 158.88, 157.415, 157.415, 157.415, 157.415, 157.415, 157.415, 157.415, 157.415, 157.415, 157.415, 157.415
9.45235, 174.349, 158.79, 157.261, 13.2797, 15.559, 157.261, 0, 157.261, 158.79, 157.261, 157.261, 157.261, 157.261, 157.261, 157.261, 157.261, 157.261, 157.261, 157.261, 157.261
9.4604, 150.274, 158.697, 157.106, 12.3399, -8.4232, 157.106, 0, 157.106, 158.697, 157.106, 157.106, 157.106, 157.106, 157.106, 157.106, 157.106, 157.106, 157.106, 157.106, 157.106
9.46846, 162.823, 158.602, 156.95, 12.8383, 4.22063, 156.95, 0, 156.951, 158.602, 156.95, 156.95, 156.95, 156.95, 156.95, 156.95, 156.95, 156.95, 156.95, 156.95, 156.95
9.47651, 179.686, 158.504, 156.795, 13.4791, 21.1814, 156.795, 0, 156.795, 158.504, 156.795, 156.795, 156.795, 156.795, 156.795, 156.795, 156.795, 156.795, 156.795, 156.795, 156.795
9.48456, 171.762, 158.402, 156.638, 13.1819, 13.3597, 156.638, 0, 156.638, 158.402, 156.638, 156.638, 156.638, 156.638, 156.638, 156.638, 156.638, 156.638, 156.638, 156.638, 156.638
9.49261, 176.097, 158.294, 156.479, 13.3453, 17.8032, 156.479, 0, 156.479, 158.294, 156.479, 156.479, 156.479, 156.479, 156.479, 156.479, 156.479, 156.479, 156.479, 156.479, 156.479
9.50066, 163.784, 158.179, 156.316, 12.8757, 5.60471, 156.316, 0, 156.316, 158.179, 156.316, 156.316, 156.316, 156.316, 156.316, 156.316, 156.316, 156.316, 156.316, 156.316, 156.316
9.50871, 171.494, 158.058, 156.152, 13.1717, 13.4353, 156.152, 0, 156.152, 158.058, 156.152, 156.152, 156.152, 156.152, 156.152, 156.152, 156.152, 156.152, 156.152, 156.152, 156.152
9.51677, 186.467, 157.934, 155.988, 13.7283, 28.5338, 155.988, 0, 155.988, 157.933, 155.988, 155.988, 155.988, 155.988, 155.988, 155.988, 155.988, 155.988, 155.988, 155.988, 155.988
9.52482, 173.037, 157.804, 155.824, 13.2302, 15.2336, 155.824, 0, 155.824, 157.803, 155.824, 155.824, 155.824, 155.824, 155.824, 155.824, 155.824, 155.824, 155.824, 155.824, 155.824
9.53287, 177.346, 157.668, 155.659, 13.392, 19.6782, 155.659, 0, 155.659, 157.668, 155.659, 155.659, 155.659, 155.659, 155.659, 155.659, 155.659, 155.659, 155.659, 155.659, 155.659
9.54092, 147.822, 157.524, 155.49, 12.2402, -9.70218, 155.49, 0, 155.491, 157.524, 155.49, 155.49, 155.49, 155.49, 155.49, 155.49, 155.49, 155.49, 155.49, 155.49, 155.49
9.54898, 151.895, 157.372, 155.32, 12.4054, -5.47655, 155.32, 0, 155.32, 157.372, 155.32, 155.32, 155.32, 155.32, 155.32, 155.32, 155.32, 155.32, 155.32, 155.32, 155.32
9.55703, 169.544, 157.213, 155.148, 13.0975, 12.3313, 155.148, 0, 155.148, 157.213, 155.148, 155.148, 155.148, 155.148, 155.148, 155.148, 155.148, 155.148, 155.148, 155.148, 155.148
9.56508, 161.417, 157.049, 154.976, 12.7835, 4.36798, 154.976, 0, 154.976, 157.048, 154.976, 154.976, 154.976, 154.976, 154.976, 154.976, 154.976, 154.976, 154.976, 154.976, 154.976
9.57313, 178.953, 156.878, 154.804, 13.4519, 22.0744, 154.804, 0, 154.804, 156.878, 154.804, 154.804, 154.804, 154.804, 154.804, 154.804, 154.804, 154.804, 154.804, 154.804, 154.804
9.58118, 175.094, 156.701, 154.631, 13.3077, 18.3927, 154.631, 0, 154.631, 156.701, 154.631, 154.631, 154.631, 154.631, 154.631, 154.631, 154.631, 154.631, 154.631, 154.631, 154.631
9.58924, 165.765, 156.516, 154.455, 12.9524, 9.2494, 154.455, 0, 154.455, 156.516, 154.455, 154.455, 154.455, 154.455, 154.455, 154.455, 154.455, 154.455, 154.455, 154.455, 154.455
9.59729, 169.238, 156.323, 154.277, 13.0858, 12.9151, 154.277, 0, 154.277, 156.323, 154.277, 154.277, 154.277, 154.277, 154.277, 154.277, 154.277, 154.277, 154.277, 154.277, 154.277
9.60534, 170.715, 156.123, 154.097, 13.1421, 14.592, 154.097, 0, 154.098, 156.123, 154.097, 154.097, 154.097, 154.097, 154.097, 154.097, 154.097, 154.097, 154.097, 154.097, 154.097
9.61339, 153.69, 155.918, 153.918, 12.4776, -2.22784, 153.918, 0, 153.919, 155.918, 153.918, 153.918, 153.918, 153.918, 153.918, 153.918, 153.918, 153.918, 153.918, 153.918, 153.918
9.62145, 179.322, 155.708, 153.739, 13.4656, 23.6141, 153.739, 0, 153.739, 155.708, 153.739, 153.739, 153.739, 153.739, 153.739, 153.739, 153.739, 153.739, 153.739, 153.739, 153.739
9.6295, 161.984, 155.492, 153.558, 12.8056, 6.49231, 153.558, 0, 153.559, 155.492, 153.558, 153.558, 153.558, 153.558, 153.558, 153.558, 153.558, 153.558, 153.558, 153.558, 153.558
9.63755, 169.754, 155.269, 153.376, 13.1055, 14.4848, 153.376, 0, 153.376, 155.269, 153.376, 153.376, 153.376, 153.376, 153.376, 153.376, 153.376, 153.376, 153.376, 153.376, 153.376
9.6456, 159.694, 155.04, 153.191, 12.7159, 4.65382, 153.191, 0, 153.191, 155.04, 153.191, 153.191, 153.191, 153.191, 153.191, 153.191, 153.191, 153.191, 153.191, 153.191, 153.191
9.65365, 160.649, 154.807, 153.005, 12.7534, 5.84273, 153.005, 0, 153.005, 154.806, 153.005, 153.005, 153.005, 153.005, 153.005, 153.005, 153.005, 153.005, 153.005, 153.005, 153.005
9.66171, 139.529, 154.57, 152.819, 11.8966, -15.0403, 152.819, 0, 152.82, 154.569, 152.819, 152.819, 152.819, 152.819, 152.819, 152.819, 152.819, 152.819, 152.819, 152.819, 152.819
9.66976, 162.444, 154.329, 152.633, 12.8236, 8.11514, 152.633, 0, 152.634, 154.329, 152.633, 152.633, 152.633, 152.633, 152.633, 152.633, 152.633, 152.633, 152.633, 152.633, 152.633
9.67781, 165.481, 154.085, 152.446, 12.9415, 11.3964, 152.446, 0, 152.447, 154.085, 152.446, 152.446, 152.446, 152.446, 152.446, 152.446, 152.446, 152.446, 152.446, 152.446, 152.446
9.68586, 146.152, 153.836, 152.257, 12.1718, -7.68437, 152.257, 0, 152.258, 153.836, 152.257, 152.257, 152.257, 152.257, 152.257, 152.257, 152.257, 152.257, 152.257, 152.257, 152.257
9.69392, 156.745, 153.584, 152.067, 12.5994, 3.16072, 152.067, 0, 152.067, 153.584, 152.067, 152.067, 152.067, 152.067, 152.067, 152.067, 152.067, 152.067, 152.067, 152.067, 152.067
9.70197, 148.09, 153.33, 151.875, 12.2511, -5.23982, 151.875, 0, 151.875, 153.33, 151.875, 151.875, 151.875, 151.875, 151.875, 151.875, 151.875, 151.875, 151.875, 151.875, 151.875
9.71002, 156.504, 153.075, 151.684, 12.5899, 3.42976, 151.684, 0, 151.684, 153.074, 151.684, 151.684, 151.684, 151.684, 151.684, 151.684, 151.684, 151.684, 151.684, 151.684, 151.684
9.71807, 130.462, 152.818, 151.492, 11.5092, -22.3563, 151.492, 0, 151.492, 152.818, 151.492, 151.492, 151.492, 151.492, 151.492, 151.492, 151.492, 151.492, 151.492, 151.492, 151.492
9.72612, 160.794, 152.56, 151.299, 12.7591, 8.23409, 151.299, 0, 151.299, 152.56, 151.299, 151.299, 151.299, 151.299, 151.299, 151.299, 151.299, 151.299, 151.299, 151.299, 151.299
9.73418, 170.767, 152.301, 151.104, 13.1441, 18.466, 151.104, 0, 151.105, 152.3, 151.104, 151.104, 151.104, 151.104, 151.104, 151.104, 151.104, 151.104, 151.104, 151.104, 151.104
9.74223, 154.842, 152.04, 150.908, 12.5237, 2.8022, 150.908, 0, 150.908, 152.04, 150.908, 150.908, 150.908, 150.908, 150.908, 150.908, 150.908, 150.908, 150.908, 150.908, 150.908
9.75028, 138.937, 151.78, 150.711, 11.8717, -12.8425, 150.711, 0, 150.712, 151.779, 150.711, 150.711, 150.711, 150.711, 150.711, 150.711, 150.711, 150.711, 150.711, 150.711, 150.711
9.75833, 160.86, 151.52, 150.515, 12.7617, 9.3403, 150.515, 0, 150.515, 151.52, 150.515, 150.515, 150.515, 150.515, 150.515, 150.515, 150.515, 150.515, 150.515, 150.515, 150.515
9.76639, 154.126, 151.261, 150.318, 12.495, 2.86459, 150.318, 0, 150.318, 151.261, 150.318, 150.318, 150.318, 150.318, 150.318, 150.318, 150.318, 150.318, 150.318, 150.318, 150.318
9.77444, 177.012, 151.003, 150.119, 13.3795, 26.0085, 150.119, 0, 150.12, 151.003, 150.119, 150.119, 150.119, 150.119, 150.119, 150.119, 150.119, 150.12, 150.119, 150.119, 150.119
9.78249, 163.833, 150.745, 149.92, 12.8776, 13.0874, 149.92, 0, 149.921, 150.745, 149.92, 149.92, 149.92, 149.92, 149.92, 149.92, 149.92, 149.92, 149.92, 149.92, 149.92
9.79054, 139.804, 150.488, 149.719, 11.9081, -10.6844, 149.719, 0, 149.72, 150.487, 149.719, 149.719, 149.719, 149.719, 149.719, 149.719, 149.719, 149.719, 149.719, 149.719, 149.719
