   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_100.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.236672, 0, 8.72247e-13, 0, 1.41421, -8.72247e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.01646e-15, 0, 0, 4.5026e-18, 2.43655e-14, 0, 8.43861e-13, 0, 0, 0
0.244558, 0, 1.4557e-12, 0, 1.41421, -1.4557e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.69756e-15, 0, 0, 7.69178e-18, 4.18796e-14, 0, 1.40712e-12, 0, 0, 0
0.252444, 0, 2.41391e-12, 0, 1.41421, -2.41391e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1096e-14, 0, 0, 1.30839e-17, 7.17241e-14, 0, 2.33108e-12, 0, 0, 0
0.26033, 0, 3.97023e-12, 0, 1.41421, -3.97023e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8233e-14, 0, 0, 2.20686e-17, 1.21791e-13, 0, 3.83018e-12, 0, 0, 0
0.268215, 0, 6.4834e-12, 0, 1.41421, -6.4834e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9745e-14, 0, 0, 3.70001e-17, 2.0562e-13, 0, 6.248e-12, 0, 0, 0
0.276101, 0, 1.05125e-11, 0, 1.41421, -1.05125e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.81789e-14, 0, 0, 6.16761e-17, 3.45217e-13, 0, 1.0119e-11, 0, 0, 0
0.283987, 0, 1.69253e-11, 0, 1.41421, -1.69253e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.7482e-14, 0, 0, 1.02241e-16, 5.7646e-13, 0, 1.62713e-11, 0, 0, 0
0.291872, 0, 2.70598e-11, 0, 1.41421, -2.70598e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23727e-13, 0, 0, 1.68593e-16, 9.57601e-13, 0, 2.59783e-11, 0, 0, 0
0.299758, 0, 4.29618e-11, 3.22299e-44, 1.41421, -4.29618e-11, 3.22299e-44, 0, 3.22299e-44, 3.22299e-44, 3.22299e-44, 3.22299e-44, 3.22299e-44, 3.22299e-44, 3.22299e-44, 3.22299e-44, 3.22299e-44, 3.22299e-44, 1.96184e-13, 3.22299e-44, 3.22299e-44, 2.76629e-16, 1.58281e-12, 3.22299e-44, 4.11825e-11, 3.22299e-44, 3.22299e-44, 3.22299e-44
0.307644, 0, 6.77386e-11, 5.47908e-43, 1.41421, -6.77386e-11, 5.47908e-43, 0, 5.47908e-43, 5.47908e-43, 5.47908e-43, 5.47908e-43, 5.47908e-43, 5.47908e-43, 5.47908e-43, 5.47908e-43, 5.47908e-43, 5.47908e-43, 3.08898e-13, 5.47908e-43, 5.47908e-43, 4.51793e-16, 2.60381e-12, 5.47908e-43, 6.48254e-11, 5.47908e-43, 5.47908e-43, 5.47908e-43
0.31553, 0, 1.06074e-10, 7.99721e-42, 1.41421, -1.06074e-10, 7.99721e-42, 0, 7.99721e-42, 7.99721e-42, 7.99721e-42, 7.99721e-42, 7.99721e-42, 7.99721e-42, 7.99721e-42, 7.99721e-42, 7.99721e-42, 7.99721e-42, 4.82992e-13, 7.99721e-42, 7.99721e-42, 7.34728e-16, 4.26417e-12, 7.99721e-42, 1.01326e-10, 7.99721e-42, 7.99721e-42, 7.99721e-42
0.323415, 0, 1.64978e-10, 1.03179e-40, 1.41421, -1.64978e-10, 1.03179e-40, 0, 1.03179e-40, 1.03179e-40, 1.03179e-40, 1.03179e-40, 1.03179e-40, 1.03179e-40, 1.03179e-40, 1.03179e-40, 1.03179e-40, 1.03179e-40, 7.49992e-13, 1.03179e-40, 1.03179e-40, 1.19023e-15, 6.9539e-12, 1.03179e-40, 1.57272e-10, 1.03179e-40, 1.03179e-40, 1.03179e-40
0.331301, 0, 2.54866e-10, 1.19245e-39, 1.41421, -2.54866e-10, 1.19245e-39, 0, 1.19245e-39, 1.19245e-39, 1.19245e-39, 1.19245e-39, 1.19245e-39, 1.19245e-39, 1.19245e-39, 1.19245e-39, 1.19245e-39, 1.19245e-39, 1.1566e-12, 1.19245e-39, 1.19245e-39, 1.92146e-15, 1.12958e-11, 1.19245e-39, 2.42411e-10, 1.19245e-39, 1.19245e-39, 1.19245e-39
0.339187, 0, 3.9111e-10, 1.24333e-38, 1.41421, -3.9111e-10, 1.24333e-38, 0, 1.24333e-38, 1.24333e-38, 1.24333e-38, 1.24333e-38, 1.24333e-38, 1.24333e-38, 1.24333e-38, 1.24333e-38, 1.24333e-38, 1.24333e-38, 1.77151e-12, 1.24333e-38, 1.24333e-38, 3.0926e-15, 1.82827e-11, 1.24333e-38, 3.71053e-10, 1.24333e-38, 1.24333e-38, 1.24333e-38
0.347072, 0, 5.96241e-10, 1.17594e-37, 1.41421, -5.96241e-10, 1.17594e-37, 0, 1.17594e-37, 1.17594e-37, 1.17594e-37, 1.17594e-37, 1.17594e-37, 1.17594e-37, 1.17594e-37, 1.17594e-37, 1.17594e-37, 1.17594e-37, 2.69501e-12, 1.17594e-37, 1.17594e-37, 4.96481e-15, 2.94943e-11, 1.17594e-37, 5.64047e-10, 1.17594e-37, 1.17594e-37, 1.17594e-37
0.354958, 0, 9.03065e-10, 1.01432e-36, 1.41421, -9.03065e-10, 1.01432e-36, 0, 1.01432e-36, 1.01432e-36, 1.01432e-36, 1.01432e-36, 1.01432e-36, 1.01432e-36, 1.01432e-36, 1.01432e-36, 1.01432e-36, 1.01432e-36, 4.07247e-12, 1.01432e-36, 1.01432e-36, 7.95362e-15, 4.74413e-11, 1.01432e-36, 8.51543e-10, 1.01432e-36, 1.01432e-36, 1.01432e-36
0.362844, 0, 1.35903e-09, 8.01928e-36, 1.41421, -1.35903e-09, 8.01928e-36, 0, 8.01928e-36, 8.01928e-36, 8.01928e-36, 8.01928e-36, 8.01928e-36, 8.01928e-36, 8.01928e-36, 8.01928e-36, 8.01928e-36, 8.01928e-36, 6.11313e-12, 8.01928e-36, 8.01928e-36, 1.27203e-14, 7.61093e-11, 8.01928e-36, 1.2768e-09, 8.01928e-36, 8.01928e-36, 8.01928e-36
0.37073, 0, 2.03239e-09, 5.83937e-35, 1.41421, -2.03239e-09, 5.83937e-35, 0, 5.83937e-35, 5.83937e-35, 5.83937e-35, 5.83937e-35, 5.83937e-35, 5.83937e-35, 5.83937e-35, 5.83937e-35, 5.83937e-35, 5.83937e-35, 9.11606e-12, 5.83937e-35, 5.83937e-35, 2.03179e-14, 1.21821e-10, 5.83937e-35, 1.90143e-09, 5.83937e-35, 5.83937e-35, 5.83937e-35
0.378615, 0, 3.02065e-09, 4.0101e-34, 1.41421, -3.02065e-09, 4.0101e-34, 0, 4.0101e-34, 4.0101e-34, 4.0101e-34, 4.0101e-34, 4.0101e-34, 4.0101e-34, 4.0101e-34, 4.0101e-34, 4.0101e-34, 4.0101e-34, 1.35057e-11, 4.0101e-34, 4.0101e-34, 3.24235e-14, 1.94596e-10, 4.0101e-34, 2.81252e-09, 4.0101e-34, 4.0101e-34, 4.0101e-34
0.386501, 0, 4.46247e-09, 2.71792e-33, 1.41421, -4.46247e-09, 2.71792e-33, 0, 2.71792e-33, 2.71792e-33, 2.71792e-33, 2.71792e-33, 2.71792e-33, 2.71792e-33, 2.71792e-33, 2.71792e-33, 2.71792e-33, 2.71792e-33, 1.98808e-11, 2.71792e-33, 2.71792e-33, 5.1709e-14, 3.10303e-10, 2.71792e-33, 4.13224e-09, 2.71792e-33, 2.71792e-33, 2.71792e-33
0.394387, 0, 6.5539e-09, 1.74113e-32, 1.41421, -6.5539e-09, 1.74113e-32, 0, 1.74113e-32, 1.74113e-32, 1.74113e-32, 1.74113e-32, 1.74113e-32, 1.74113e-32, 1.74113e-32, 1.74113e-32, 1.74113e-32, 1.74113e-32, 2.90796e-11, 1.74113e-32, 1.74113e-32, 8.24297e-14, 4.9405e-10, 1.74113e-32, 6.03069e-09, 1.74113e-32, 1.74113e-32, 1.74113e-32
0.402272, 0, 9.5709e-09, 1.04316e-31, 1.41421, -9.5709e-09, 1.04316e-31, 0, 1.04316e-31, 1.04316e-31, 1.04316e-31, 1.04316e-31, 1.04316e-31, 1.04316e-31, 1.04316e-31, 1.04316e-31, 1.04316e-31, 1.04316e-31, 4.2269e-11, 1.04316e-31, 1.04316e-31, 1.31359e-13, 7.85506e-10, 1.04316e-31, 8.743e-09, 1.04316e-31, 1.04316e-31, 1.04316e-31
0.410158, 0, 1.39002e-08, 5.8428e-31, 1.41421, -1.39002e-08, 5.8428e-31, 0, 5.8428e-31, 5.8428e-31, 5.8428e-31, 5.8428e-31, 5.8428e-31, 5.8428e-31, 5.8428e-31, 5.8428e-31, 5.8428e-31, 5.8428e-31, 6.10628e-11, 5.8428e-31, 5.8428e-31, 2.09265e-13, 1.24725e-09, 5.8428e-31, 1.25917e-08, 5.8428e-31, 5.8428e-31, 5.8428e-31
0.418044, 0, 2.00818e-08, 3.06659e-30, 1.41421, -2.00818e-08, 3.06659e-30, 0, 3.06659e-30, 3.06659e-30, 3.06659e-30, 3.06659e-30, 3.06659e-30, 3.06659e-30, 3.06659e-30, 3.06659e-30, 3.06659e-30, 3.06659e-30, 8.76793e-11, 3.06659e-30, 3.06659e-30, 3.33235e-13, 1.97777e-09, 3.06659e-30, 1.80161e-08, 3.06659e-30, 3.06659e-30, 3.06659e-30
0.42593, 0, 2.88674e-08, 1.51268e-29, 1.41421, -2.88674e-08, 1.51268e-29, 0, 1.51268e-29, 1.51268e-29, 1.51268e-29, 1.51268e-29, 1.51268e-29, 1.51268e-29, 1.51268e-29, 1.51268e-29, 1.51268e-29, 1.51268e-29, 1.2515e-10, 1.51268e-29, 1.51268e-29, 5.30322e-13, 3.13168e-09, 1.51268e-29, 2.561e-08, 1.51268e-29, 1.51268e-29, 1.51268e-29
0.433815, 0, 4.12999e-08, 7.03579e-29, 1.41421, -4.12999e-08, 7.03579e-29, 0, 7.03579e-29, 7.03579e-29, 7.03579e-29, 7.03579e-29, 7.03579e-29, 7.03579e-29, 7.03579e-29, 7.03579e-29, 7.03579e-29, 7.03579e-29, 1.77594e-10, 7.03579e-29, 7.03579e-29, 8.43212e-13, 4.95083e-09, 7.03579e-29, 3.61706e-08, 7.03579e-29, 7.03579e-29, 7.03579e-29
0.441701, 0, 5.88241e-08, 3.09522e-28, 1.41421, -5.88241e-08, 3.09522e-28, 0, 3.09522e-28, 3.09522e-28, 3.09522e-28, 3.09522e-28, 3.09522e-28, 3.09522e-28, 3.09522e-28, 3.09522e-28, 3.09522e-28, 3.09522e-28, 2.50575e-10, 3.09522e-28, 3.09522e-28, 1.33903e-12, 7.81203e-09, 3.09522e-28, 5.07601e-08, 3.09522e-28, 3.09522e-28, 3.09522e-28
0.449587, 0, 8.34373e-08, 1.29165e-27, 1.41421, -8.34373e-08, 1.29165e-27, 0, 1.29165e-27, 1.29165e-27, 1.29165e-27, 1.29165e-27, 1.29165e-27, 1.29165e-27, 1.29165e-27, 1.29165e-27, 1.29165e-27, 1.29165e-27, 3.5157e-10, 1.29165e-27, 1.29165e-27, 2.12284e-12, 1.22995e-08, 1.29165e-27, 7.07841e-08, 1.29165e-27, 1.29165e-27, 1.29165e-27
0.457473, 0, 1.17897e-07, 5.12729e-27, 1.41421, -1.17897e-07, 5.12729e-27, 0, 5.12729e-27, 5.12729e-27, 5.12729e-27, 5.12729e-27, 5.12729e-27, 5.12729e-27, 5.12729e-27, 5.12729e-27, 5.12729e-27, 5.12729e-27, 4.90574e-10, 5.12729e-27, 5.12729e-27, 3.35835e-12, 1.93143e-08, 5.12729e-27, 9.8089e-08, 5.12729e-27, 5.12729e-27, 5.12729e-27
0.465358, 0, 1.66007e-07, 1.94124e-26, 1.41421, -1.66007e-07, 1.94124e-26, 0, 1.94124e-26, 1.94124e-26, 1.94124e-26, 1.94124e-26, 1.94124e-26, 1.94124e-26, 5.90473e-14, 1.94124e-26, 1.94124e-26, 1.94124e-26, 6.80871e-10, 1.94124e-26, 1.94124e-26, 5.29913e-12, 3.02372e-08, 1.94124e-26, 1.35083e-07, 1.94124e-26, 1.94124e-26, 1.94124e-26
0.473244, 0, 2.33007e-07, 7.02725e-26, 1.41421, -2.33007e-07, 7.02725e-26, 0, 7.02725e-26, 7.02725e-26, 7.02725e-26, 7.02725e-26, 7.02725e-26, 7.02725e-26, 1.95904e-13, 7.02725e-26, 7.02725e-26, 7.02725e-26, 9.40039e-10, 7.02725e-26, 7.02725e-26, 8.33579e-12, 4.717e-08, 7.02725e-26, 1.84888e-07, 7.02725e-26, 7.02725e-26, 7.02725e-26
0.48113, 0, 3.26111e-07, 2.45446e-25, 1.41421, -3.26111e-07, 2.45446e-25, 0, 2.45446e-25, 2.45446e-25, 2.45446e-25, 2.45446e-25, 2.45446e-25, 2.45446e-25, 5.04533e-13, 2.45446e-25, 2.45446e-25, 2.45446e-25, 1.2912e-09, 2.45446e-25, 2.45446e-25, 1.30662e-11, 7.32888e-08, 2.45446e-25, 2.51518e-07, 2.45446e-25, 2.45446e-25, 2.45446e-25
0.489015, 0, 4.57207e-07, 4.99906e-10, 1.41421, -4.57207e-07, 5.01872e-10, 4.99906e-10, 4.99918e-10, 4.99917e-10, 5.06421e-10, 5.0038e-10, 5.00063e-10, 5.00664e-10, 5.03801e-10, 5.10085e-10, 5.06222e-10, 1.87408e-09, 2.2646e-09, 5.00993e-10, 4.99969e-10, 5.20305e-10, 1.13855e-07, 4.99908e-10, 3.40645e-07, 4.99906e-10, 4.99906e-10, 5.16471e-10
0.496901, 0, 6.40509e-07, 1.64512e-09, 1.41421, -6.40509e-07, 1.65161e-09, 1.64512e-09, 1.64516e-09, 1.64516e-09, 1.66664e-09, 1.64669e-09, 1.64564e-09, 1.64762e-09, 1.65672e-09, 1.67875e-09, 1.66598e-09, 6.18453e-09, 4.04507e-09, 1.64871e-09, 1.64533e-09, 1.67683e-09, 1.7609e-07, 1.64513e-09, 4.58936e-07, 1.64512e-09, 1.64512e-09, 1.69984e-09
0.504787, 0, 8.97863e-07, 4.21022e-09, 1.41421, -8.97863e-07, 4.22688e-09, 4.21022e-09, 4.21032e-09, 4.21031e-09, 4.26544e-09, 4.21424e-09, 4.21155e-09, 4.21664e-09, 4.23892e-09, 4.2965e-09, 4.26375e-09, 1.58583e-08, 7.45831e-09, 4.21943e-09, 4.21075e-09, 4.25927e-09, 2.71189e-07, 4.21023e-09, 6.15536e-07, 4.21022e-09, 4.21022e-09, 4.35063e-09
0.512673, 0, 1.26133e-06, 9.8292e-09, 1.41421, -1.26133e-06, 9.86818e-09, 9.8292e-09, 9.82944e-09, 9.82941e-09, 9.95839e-09, 9.83861e-09, 9.83232e-09, 9.84423e-09, 9.89503e-09, 1.00311e-08, 9.95444e-09, 3.70789e-08, 1.42043e-08, 9.85076e-09, 9.83045e-09, 9.90471e-09, 4.16001e-07, 9.82924e-09, 8.2252e-07, 9.8292e-09, 9.8292e-09, 1.01577e-08
0.520558, 0, 1.77929e-06, 2.18803e-08, 1.41421, -1.77929e-06, 2.19672e-08, 2.18803e-08, 2.18809e-08, 2.18808e-08, 2.21683e-08, 2.19013e-08, 2.18873e-08, 2.19138e-08, 2.2025e-08, 2.23303e-08, 2.21595e-08, 8.26213e-08, 2.77458e-08, 2.19284e-08, 2.18831e-08, 2.19959e-08, 6.35886e-07, 2.18804e-08, 1.09647e-06, 2.18803e-08, 2.18803e-08, 2.26125e-08
0.528444, 0, 2.52763e-06, 4.71785e-08, 1.41421, -2.52763e-06, 4.7366e-08, 4.71785e-08, 4.71796e-08, 4.71795e-08, 4.78e-08, 4.72237e-08, 4.71934e-08, 4.72508e-08, 4.74924e-08, 4.81496e-08, 4.7781e-08, 1.78272e-07, 5.50056e-08, 4.72822e-08, 4.71845e-08, 4.73544e-08, 9.70315e-07, 4.71786e-08, 1.46088e-06, 4.71785e-08, 4.71785e-08, 4.87587e-08
0.53633, 0, 3.62349e-06, 9.91639e-08, 1.41421, -3.62349e-06, 9.95583e-08, 9.91639e-08, 9.91663e-08, 9.9166e-08, 1.00471e-07, 9.9259e-08, 9.91954e-08, 9.9316e-08, 9.98767e-08, 1.01206e-07, 1.00431e-07, 3.74906e-07, 1.09561e-07, 9.9382e-08, 9.91765e-08, 9.943e-08, 1.47634e-06, 9.91642e-08, 1.95035e-06, 9.91639e-08, 9.91639e-08, 1.02488e-07
0.544215, 0, 5.2591e-06, 2.03736e-07, 1.41421, -5.2591e-06, 2.04547e-07, 2.03736e-07, 2.03741e-07, 2.03741e-07, 2.06424e-07, 2.03932e-07, 2.03801e-07, 2.04049e-07, 2.05793e-07, 2.07936e-07, 2.06342e-07, 7.70605e-07, 2.17484e-07, 2.04185e-07, 2.03762e-07, 2.04137e-07, 2.24367e-06, 2.03737e-07, 2.6179e-06, 2.03736e-07, 2.03736e-07, 2.1057e-07
0.552101, 0, 7.74808e-06, 4.09671e-07, 1.41421, -7.74808e-06, 4.11302e-07, 4.09671e-07, 4.0968e-07, 4.09679e-07, 4.15077e-07, 4.10064e-07, 4.09801e-07, 4.103e-07, 4.14577e-07, 4.18119e-07, 4.14912e-07, 1.55016e-06, 4.27767e-07, 4.10573e-07, 4.09723e-07, 4.10268e-07, 3.40937e-06, 4.09672e-07, 3.54769e-06, 4.09671e-07, 4.09671e-07, 4.23419e-07
0.559987, 0, 1.161e-05, 8.0672e-07, 1.41421, -1.161e-05, 8.09934e-07, 8.0672e-07, 8.06739e-07, 8.06737e-07, 8.17373e-07, 8.07495e-07, 8.06977e-07, 8.07959e-07, 8.17564e-07, 8.23365e-07, 8.17047e-07, 3.05379e-06, 8.30434e-07, 8.08497e-07, 8.06823e-07, 8.07608e-07, 5.18545e-06, 8.06723e-07, 4.87663e-06, 8.0672e-07, 8.0672e-07, 8.33807e-07
0.567873, 0, 1.77072e-05, 1.55624e-06, 1.41421, -1.77072e-05, 1.56244e-06, 1.55624e-06, 1.55628e-06, 1.55627e-06, 1.5768e-06, 1.55774e-06, 1.55673e-06, 1.55863e-06, 1.57919e-06, 1.58837e-06, 1.57617e-06, 5.89346e-06, 1.58718e-06, 1.55967e-06, 1.55644e-06, 1.55755e-06, 7.90125e-06, 1.55624e-06, 6.83055e-06, 1.55624e-06, 1.55624e-06, 1.60852e-06
0.575758, 0, 2.74673e-05, 2.94163e-06, 1.41421, -2.74673e-05, 2.95336e-06, 2.94163e-06, 2.9417e-06, 2.94169e-06, 2.98052e-06, 2.94446e-06, 2.94257e-06, 2.94615e-06, 2.98872e-06, 3.00239e-06, 2.97933e-06, 1.11446e-05, 2.98182e-06, 2.94812e-06, 2.942e-06, 2.94355e-06, 1.20697e-05, 2.94164e-06, 9.78383e-06, 2.94163e-06, 2.94163e-06, 3.04051e-06
0.583644, 0, 4.32356e-05, 5.44908e-06, 1.41421, -4.32356e-05, 5.47083e-06, 5.44908e-06, 5.44922e-06, 5.4492e-06, 5.52116e-06, 5.45433e-06, 5.45082e-06, 5.45747e-06, 5.54359e-06, 5.56171e-06, 5.51896e-06, 2.06533e-05, 5.50107e-06, 5.46111e-06, 5.44978e-06, 5.45188e-06, 1.84889e-05, 5.4491e-06, 1.43543e-05, 5.44908e-06, 5.44908e-06, 5.63237e-06
