   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_95.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.000370331, 0, 5.42662e-25, 0, 1.41421, -5.42662e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38928e-27, 0, 0, 5.08948e-30, 6.28226e-29, 0, 5.40204e-25, 0, 0, 0
0.00825464, 0, 1.54352e-24, 0, 1.41421, -1.54352e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.79592e-27, 0, 0, 1.46463e-29, 1.8529e-28, 0, 1.53652e-24, 0, 0, 0
0.0161389, 0, 4.25453e-24, 0, 1.41421, -4.25453e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87321e-26, 0, 0, 4.08496e-29, 5.27251e-28, 0, 4.23523e-24, 0, 0, 0
0.0240233, 0, 1.14066e-23, 0, 1.41421, -1.14066e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.02216e-26, 0, 0, 1.10827e-28, 1.45443e-27, 0, 1.13548e-23, 0, 0, 0
0.0319076, 0, 2.98318e-23, 0, 1.41421, -2.98318e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31345e-25, 0, 0, 2.93321e-28, 3.90352e-27, 0, 2.96963e-23, 0, 0, 0
0.0397919, 0, 7.62813e-23, 0, 1.41421, -7.62813e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.35853e-25, 0, 0, 7.59071e-28, 1.02221e-26, 0, 7.59345e-23, 0, 0, 0
0.0476762, 0, 1.91068e-22, 0, 1.41421, -1.91068e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.41233e-25, 0, 0, 1.92435e-27, 2.61776e-26, 0, 1.90198e-22, 0, 0, 0
0.0555605, 0, 4.69526e-22, 0, 1.41421, -4.69526e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.06722e-24, 0, 0, 4.78657e-27, 6.56803e-26, 0, 4.67388e-22, 0, 0, 0
0.0634448, 0, 1.13346e-21, 0, 1.41421, -1.13346e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.99036e-24, 0, 0, 1.16972e-26, 1.61709e-25, 0, 1.12829e-21, 0, 0, 0
0.0713291, 0, 2.69095e-21, 0, 1.41421, -2.69095e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.18476e-23, 0, 0, 2.81152e-26, 3.91194e-25, 0, 2.67868e-21, 0, 0, 0
0.0792134, 0, 6.2889e-21, 0, 1.41421, -6.2889e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.76885e-23, 0, 0, 6.6531e-26, 9.30876e-25, 0, 6.26021e-21, 0, 0, 0
0.0870977, 0, 1.44802e-20, 0, 1.41421, -1.44802e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.37527e-23, 0, 0, 1.5513e-25, 2.18097e-24, 0, 1.44141e-20, 0, 0, 0
