   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_148.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.0019168, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00597731, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0138714, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0217655, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0296596, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0375538, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0454479, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.053342, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0612361, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0691302, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0770243, 0, 4.24335e-30, 0, 1.41421, -4.24335e-30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.33449e-32, 0, 0, 4.37132e-35, 9.38037e-36, 0, 4.21996e-30, 0, 0, 0
0.0849184, 0, 4.64592e-29, 0, 1.41421, -4.64592e-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.55587e-31, 0, 0, 4.78585e-34, 1.85127e-33, 0, 4.62013e-29, 0, 0, 0
0.0928125, 0, 3.19278e-28, 0, 1.41421, -3.19278e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75641e-30, 0, 0, 3.28887e-33, 1.97515e-32, 0, 3.17498e-28, 0, 0, 0
0.100707, 0, 1.75373e-27, 0, 1.41421, -1.75373e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.64746e-30, 0, 0, 1.80786e-32, 1.34434e-31, 0, 1.74393e-27, 0, 0, 0
0.108601, 0, 8.38948e-27, 0, 1.41421, -8.38948e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.6151e-29, 0, 0, 8.6699e-32, 7.34478e-31, 0, 8.34251e-27, 0, 0, 0
0.116495, 0, 3.64243e-26, 0, 1.41421, -3.64243e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.0037e-28, 0, 0, 3.77894e-31, 3.5007e-30, 0, 3.622e-26, 0, 0, 0
0.124389, 0, 1.46887e-25, 0, 1.41421, -1.46887e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.08022e-28, 0, 0, 1.53139e-30, 1.51549e-29, 0, 1.46062e-25, 0, 0, 0
0.132283, 0, 5.58175e-25, 0, 1.41421, -5.58175e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.07049e-27, 0, 0, 5.85161e-30, 6.09775e-29, 0, 5.55038e-25, 0, 0, 0
0.140177, 0, 2.01808e-24, 0, 1.41421, -2.01808e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.11013e-26, 0, 0, 2.12836e-29, 2.31301e-28, 0, 2.00672e-24, 0, 0, 0
0.148071, 0, 6.98966e-24, 0, 1.41421, -6.98966e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.84493e-26, 0, 0, 7.41861e-29, 8.35063e-28, 0, 6.9503e-24, 0, 0, 0
0.155965, 0, 2.3309e-23, 0, 1.41421, -2.3309e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28219e-25, 0, 0, 2.4905e-28, 2.88888e-27, 0, 2.31776e-23, 0, 0, 0
0.16386, 0, 7.51326e-23, 0, 1.41421, -7.51326e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.13292e-25, 0, 0, 8.0838e-28, 9.62477e-27, 0, 7.47089e-23, 0, 0, 0
0.171754, 0, 2.34804e-22, 0, 1.41421, -2.34804e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29161e-24, 0, 0, 2.54473e-27, 3.10013e-26, 0, 2.33479e-22, 0, 0, 0
0.179648, 0, 7.13236e-22, 0, 1.41421, -7.13236e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.92336e-24, 0, 0, 7.78831e-27, 9.68338e-26, 0, 7.09208e-22, 0, 0, 0
0.187542, 0, 2.11007e-21, 0, 1.41421, -2.11007e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1607e-23, 0, 0, 2.32225e-26, 2.94038e-25, 0, 2.09815e-21, 0, 0, 0
0.195436, 0, 6.09034e-21, 0, 1.41421, -6.09034e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.35014e-23, 0, 0, 6.75747e-26, 8.69759e-25, 0, 6.0559e-21, 0, 0, 0
0.20333, 0, 1.71749e-20, 0, 1.41421, -1.71749e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.44746e-23, 0, 0, 1.92177e-25, 2.51048e-24, 0, 1.70777e-20, 0, 0, 0
0.211224, 0, 4.73796e-20, 0, 1.41421, -4.73796e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.60622e-22, 0, 0, 5.34811e-25, 7.08116e-24, 0, 4.71114e-20, 0, 0, 0
0.219118, 0, 1.27995e-19, 0, 1.41421, -1.27995e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.04063e-22, 0, 0, 1.45797e-24, 1.95425e-23, 0, 1.2727e-19, 0, 0, 0
0.227012, 0, 3.38923e-19, 0, 1.41421, -3.38923e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.86431e-21, 0, 0, 3.89716e-24, 5.2826e-23, 0, 3.37002e-19, 0, 0, 0
0.234906, 0, 8.80367e-19, 0, 1.41421, -8.80367e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.8426e-21, 0, 0, 1.02226e-23, 1.39995e-22, 0, 8.75374e-19, 0, 0, 0
0.242801, 0, 2.24485e-18, 0, 1.41421, -2.24485e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.23481e-20, 0, 0, 2.63327e-23, 3.64022e-22, 0, 2.23211e-18, 0, 0, 0
0.250695, 0, 5.62267e-18, 0, 1.41421, -5.62267e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.09282e-20, 0, 0, 6.66551e-23, 9.29407e-22, 0, 5.59075e-18, 0, 0, 0
0.258589, 0, 1.38411e-17, 0, 1.41421, -1.38411e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.61346e-20, 0, 0, 1.65891e-22, 2.33144e-21, 0, 1.37625e-17, 0, 0, 0
0.266483, 0, 3.4002e-17, 0, 1.41421, -3.4002e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.8703e-19, 0, 0, 4.13249e-22, 5.85546e-21, 0, 3.38087e-17, 0, 0, 0
0.274377, 0, 8.07928e-17, 0, 1.41421, -8.07928e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.44402e-19, 0, 0, 9.93497e-22, 1.4168e-20, 0, 8.03332e-17, 0, 0, 0
0.282271, 0, 1.88975e-16, 0, 1.41421, -1.88975e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.03945e-18, 0, 0, 2.3523e-21, 3.37442e-20, 0, 1.87899e-16, 0, 0, 0
0.290165, 0, 4.35252e-16, 0, 1.41421, -4.35252e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.39407e-18, 0, 0, 5.4871e-21, 7.91399e-20, 0, 4.32773e-16, 0, 0, 0
0.298059, 0, 9.87429e-16, 0, 1.41421, -9.87429e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.43121e-18, 0, 0, 1.2614e-20, 1.8283e-19, 0, 9.81802e-16, 0, 0, 0
0.305954, 0, 2.20706e-15, 0, 1.41421, -2.20706e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.21394e-17, 0, 0, 2.85857e-20, 4.16195e-19, 0, 2.19448e-15, 0, 0, 0
0.313848, 0, 4.86148e-15, 0, 1.41421, -4.86148e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.6739e-17, 0, 0, 6.38773e-20, 9.3383e-19, 0, 4.83374e-15, 0, 0, 0
0.321742, 0, 1.05551e-14, 0, 1.41421, -1.05551e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.8054e-17, 0, 0, 1.40791e-19, 2.06577e-18, 0, 1.04949e-14, 0, 0, 0
0.329636, 0, 2.25933e-14, 0, 1.41421, -2.25933e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.24262e-16, 0, 0, 3.06155e-19, 4.50659e-18, 0, 2.24642e-14, 0, 0, 0
0.33753, 0, 4.76866e-14, 0, 1.41421, -4.76866e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.62267e-16, 0, 0, 6.56981e-19, 9.6977e-18, 0, 4.7414e-14, 0, 0, 0
0.345424, 0, 9.92621e-14, 0, 1.41421, -9.92621e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.45908e-16, 0, 0, 1.39163e-18, 2.05895e-17, 0, 9.86942e-14, 0, 0, 0
0.353318, 0, 2.038e-13, 0, 1.41421, -2.038e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.1208e-15, 0, 0, 2.91054e-18, 4.31394e-17, 0, 2.02634e-13, 0, 0, 0
0.361212, 0, 4.12784e-13, 0, 1.41421, -4.12784e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.27006e-15, 0, 0, 6.01219e-18, 8.92178e-17, 0, 4.10419e-13, 0, 0, 0
0.369106, 0, 8.24876e-13, 0, 1.41421, -8.24876e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.53622e-15, 0, 0, 1.227e-17, 1.82173e-16, 0, 8.20145e-13, 0, 0, 0
0.377, 0, 1.6265e-12, 2.24208e-44, 1.41421, -1.6265e-12, 2.24208e-44, 0, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 8.94447e-15, 2.24208e-44, 2.24208e-44, 2.47498e-17, 3.6734e-16, 2.24208e-44, 1.61716e-12, 2.24208e-44, 2.24208e-44, 2.24208e-44
0.384895, 0, 3.16495e-12, 4.13383e-43, 1.41421, -3.16495e-12, 4.13383e-43, 0, 4.13383e-43, 4.13383e-43, 4.13383e-43, 4.13383e-43, 4.13383e-43, 4.13383e-43, 4.13383e-43, 4.13383e-43, 4.13383e-43, 4.13383e-43, 4.13383e-43, 1.74048e-14, 4.13383e-43, 4.13383e-43, 4.93641e-17, 7.31676e-16, 4.13383e-43, 3.14677e-12, 4.13383e-43, 4.13383e-43, 4.13383e-43
0.392789, 0, 6.07819e-12, 6.39272e-42, 1.41421, -6.07819e-12, 6.39272e-42, 0, 6.39272e-42, 6.39272e-42, 6.39272e-42, 6.39272e-42, 6.39272e-42, 6.39272e-42, 6.39272e-42, 6.39272e-42, 6.39272e-42, 6.39272e-42, 6.39272e-42, 3.34263e-14, 6.39272e-42, 6.39272e-42, 9.74053e-17, 1.43998e-15, 6.39272e-42, 6.04322e-12, 6.39272e-42, 6.39272e-42, 6.39272e-42
0.400683, 0, 1.15217e-11, 8.6725e-41, 1.41421, -1.15217e-11, 8.6725e-41, 0, 8.6725e-41, 8.6725e-41, 8.6725e-41, 8.6725e-41, 8.6725e-41, 8.6725e-41, 8.6725e-41, 8.6725e-41, 8.6725e-41, 8.6725e-41, 8.6725e-41, 6.33663e-14, 8.6725e-41, 8.6725e-41, 1.9026e-16, 2.80107e-15, 8.6725e-41, 1.14554e-11, 8.6725e-41, 8.6725e-41, 8.6725e-41
0.408577, 0, 2.15597e-11, 1.05196e-39, 1.41421, -2.15597e-11, 1.05196e-39, 0, 1.05196e-39, 1.05196e-39, 1.05196e-39, 1.05196e-39, 1.05196e-39, 1.05196e-39, 1.05196e-39, 1.05196e-39, 1.05196e-39, 1.05196e-39, 1.05196e-39, 1.18585e-13, 1.05196e-39, 1.05196e-39, 3.68139e-16, 5.38743e-15, 1.05196e-39, 2.14353e-11, 1.05196e-39, 1.05196e-39, 1.05196e-39
0.416471, 0, 3.98276e-11, 1.15044e-38, 1.41421, -3.98276e-11, 1.15044e-38, 0, 1.15044e-38, 1.15044e-38, 1.15044e-38, 1.15044e-38, 1.15044e-38, 1.15044e-38, 1.15044e-38, 1.15044e-38, 1.15044e-38, 1.15044e-38, 1.15044e-38, 2.191e-13, 1.15044e-38, 1.15044e-38, 7.06185e-16, 1.02499e-14, 1.15044e-38, 3.95975e-11, 1.15044e-38, 1.15044e-38, 1.15044e-38
0.424365, 0, 7.26416e-11, 1.14061e-37, 1.41421, -7.26416e-11, 1.14061e-37, 0, 1.14061e-37, 1.14061e-37, 1.14061e-37, 1.14061e-37, 1.14061e-37, 1.14061e-37, 1.14061e-37, 1.14061e-37, 1.14061e-37, 1.14061e-37, 1.14061e-37, 3.99718e-13, 1.14061e-37, 1.14061e-37, 1.34419e-15, 1.93008e-14, 1.14061e-37, 7.22212e-11, 1.14061e-37, 1.14061e-37, 1.14061e-37
0.432259, 0, 1.30823e-10, 1.03084e-36, 1.41421, -1.30823e-10, 1.03084e-36, 0, 1.03084e-36, 1.03084e-36, 1.03084e-36, 1.03084e-36, 1.03084e-36, 1.03084e-36, 1.03084e-36, 1.03084e-36, 1.03084e-36, 1.03084e-36, 1.03084e-36, 7.2013e-13, 1.03084e-36, 1.03084e-36, 2.5414e-15, 3.59932e-14, 1.03084e-36, 1.30065e-10, 1.03084e-36, 1.03084e-36, 1.03084e-36
0.440153, 0, 2.32661e-10, 8.53737e-36, 1.41421, -2.32661e-10, 8.53737e-36, 0, 8.53737e-36, 8.53737e-36, 8.53737e-36, 8.53737e-36, 8.53737e-36, 8.53737e-36, 8.53737e-36, 8.53737e-36, 8.53737e-36, 8.53737e-36, 8.53737e-36, 1.28136e-12, 8.53737e-36, 8.53737e-36, 4.77772e-15, 6.65256e-14, 8.53737e-36, 2.31308e-10, 8.53737e-36, 8.53737e-36, 8.53737e-36
0.448047, 0, 4.0864e-10, 6.51106e-35, 1.41421, -4.0864e-10, 6.51106e-35, 0, 6.51106e-35, 6.51106e-35, 6.51106e-35, 6.51106e-35, 6.51106e-35, 6.51106e-35, 6.51106e-35, 6.51106e-35, 6.51106e-35, 6.51106e-35, 6.51106e-35, 2.2521e-12, 6.51106e-35, 6.51106e-35, 8.94093e-15, 1.21976e-13, 6.51106e-35, 4.06257e-10, 6.51106e-35, 6.51106e-35, 6.51106e-35
0.455942, 0, 7.08889e-10, 4.61998e-34, 1.41421, -7.08889e-10, 4.61998e-34, 0, 4.61998e-34, 4.61998e-34, 4.61998e-34, 4.61998e-34, 4.61998e-34, 4.61998e-34, 4.61998e-34, 4.61998e-34, 4.61998e-34, 4.61998e-34, 4.61998e-34, 3.91045e-12, 4.61998e-34, 4.61998e-34, 1.66736e-14, 2.22095e-13, 4.61998e-34, 7.0474e-10, 4.61998e-34, 4.61998e-34, 4.61998e-34
0.463836, 0, 1.21473e-09, 3.23803e-33, 1.41421, -1.21473e-09, 3.23803e-33, 0, 3.23803e-33, 3.23803e-33, 3.23803e-33, 3.23803e-33, 3.23803e-33, 3.23803e-33, 3.23803e-33, 3.23803e-33, 3.23803e-33, 3.23803e-33, 3.23803e-33, 6.70898e-12, 3.23803e-33, 3.23803e-33, 3.10159e-14, 4.02083e-13, 3.23803e-33, 1.20758e-09, 3.23803e-33, 3.23803e-33, 3.23803e-33
0.47173, 0, 2.05629e-09, 2.15771e-32, 1.41421, -2.05629e-09, 2.15771e-32, 0, 2.15771e-32, 2.15771e-32, 2.15771e-32, 2.15771e-32, 2.15771e-32, 2.15771e-32, 2.15771e-32, 2.15771e-32, 2.15771e-32, 2.15771e-32, 2.15771e-32, 1.1375e-11, 2.15771e-32, 2.15771e-32, 5.75977e-14, 7.24764e-13, 2.15771e-32, 2.04413e-09, 2.15771e-32, 2.15771e-32, 2.15771e-32
