   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_30.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
-0.00334251, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00456472, 0, 3.42117e-27, 0, 1.41421, -3.42117e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.11821e-30, 0, 0, 3.46858e-32, 1.14276e-31, 0, 3.4139e-27, 0, 0
0.012472, 0, 1.34049e-26, 0, 1.41421, -1.34049e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.78907e-29, 0, 0, 1.36406e-31, 5.10358e-31, 0, 1.33764e-26, 0, 0
0.0203792, 0, 4.79476e-26, 0, 1.41421, -4.79476e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.97607e-29, 0, 0, 4.90791e-31, 1.99884e-30, 0, 4.78454e-26, 0, 0
0.0282864, 0, 1.6025e-25, 0, 1.41421, -1.6025e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.33418e-28, 0, 0, 1.65244e-30, 7.15082e-30, 0, 1.59908e-25, 0, 0
0.0361937, 0, 5.07706e-25, 0, 1.41421, -5.07706e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.05634e-27, 0, 0, 5.27859e-30, 2.39198e-29, 0, 5.06621e-25, 0, 0
0.0441009, 0, 1.53944e-24, 0, 1.41421, -1.53944e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.20296e-27, 0, 0, 1.61463e-29, 7.58846e-29, 0, 1.53614e-24, 0, 0
0.0520081, 0, 4.49736e-24, 0, 1.41421, -4.49736e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.3572e-27, 0, 0, 4.76011e-29, 2.30478e-28, 0, 4.48772e-24, 0, 0
0.0599153, 0, 1.27212e-23, 0, 1.41421, -1.27212e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.64677e-26, 0, 0, 1.35906e-28, 6.7461e-28, 0, 1.2694e-23, 0, 0
0.0678226, 0, 3.49698e-23, 0, 1.41421, -3.49698e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.27577e-26, 0, 0, 3.77163e-28, 1.9122e-27, 0, 3.48947e-23, 0, 0
0.0757298, 0, 9.36928e-23, 0, 1.41421, -9.36928e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94936e-25, 0, 0, 1.02034e-27, 5.26829e-27, 0, 9.34916e-23, 0, 0
0.083637, 0, 2.45234e-22, 0, 1.41421, -2.45234e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.1023e-25, 0, 0, 2.69708e-27, 1.41488e-26, 0, 2.44707e-22, 0, 0
0.0915443, 0, 6.2826e-22, 0, 1.41421, -6.2826e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.30715e-24, 0, 0, 6.9791e-27, 3.71268e-26, 0, 6.26909e-22, 0, 0
0.0994515, 0, 1.57785e-21, 0, 1.41421, -1.57785e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.28285e-24, 0, 0, 1.77073e-26, 9.53672e-26, 0, 1.57446e-21, 0, 0
0.107359, 0, 3.8899e-21, 0, 1.41421, -3.8899e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.09323e-24, 0, 0, 4.41091e-26, 2.40182e-25, 0, 3.88153e-21, 0, 0
0.115266, 0, 9.42424e-21, 0, 1.41421, -9.42424e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.96078e-23, 0, 0, 1.08e-25, 5.9387e-25, 0, 9.40393e-21, 0, 0
0.123173, 0, 2.24601e-20, 0, 1.41421, -2.24601e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.67297e-23, 0, 0, 2.60176e-25, 1.44326e-24, 0, 2.24116e-20, 0, 0
0.13108, 0, 5.26988e-20, 0, 1.41421, -5.26988e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09643e-22, 0, 0, 6.172e-25, 3.45088e-24, 0, 5.25851e-20, 0, 0
0.138988, 0, 1.21823e-19, 0, 1.41421, -1.21823e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.53461e-22, 0, 0, 1.44285e-24, 8.12473e-24, 0, 1.2156e-19, 0, 0
0.146895, 0, 2.77639e-19, 0, 1.41421, -2.77639e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.77645e-22, 0, 0, 3.32613e-24, 1.88499e-23, 0, 2.77039e-19, 0, 0
0.154802, 0, 6.24164e-19, 0, 1.41421, -6.24164e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29861e-21, 0, 0, 7.56537e-24, 4.31236e-23, 0, 6.22814e-19, 0, 0
0.162709, 0, 1.38484e-18, 0, 1.41421, -1.38484e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.88124e-21, 0, 0, 1.6987e-23, 9.73366e-23, 0, 1.38185e-18, 0, 0
0.170617, 0, 3.03375e-18, 0, 1.41421, -3.03375e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.31188e-21, 0, 0, 3.76703e-23, 2.16879e-22, 0, 3.02719e-18, 0, 0
0.178524, 0, 6.56459e-18, 0, 1.41421, -6.56459e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.3658e-20, 0, 0, 8.25375e-23, 4.7724e-22, 0, 6.55037e-18, 0, 0
0.186431, 0, 1.40358e-17, 0, 1.41421, -1.40358e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.92022e-20, 0, 0, 1.78746e-22, 1.03756e-21, 0, 1.40054e-17, 0, 0
0.194338, 0, 2.96625e-17, 0, 1.41421, -2.96625e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.17141e-20, 0, 0, 3.82734e-22, 2.22953e-21, 0, 2.95982e-17, 0, 0
0.202246, 0, 6.19784e-17, 0, 1.41421, -6.19784e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.28948e-19, 0, 0, 8.10515e-22, 4.7367e-21, 0, 6.18439e-17, 0, 0
0.210153, 0, 1.2807e-16, 0, 1.41421, -1.2807e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.66453e-19, 0, 0, 1.69805e-21, 9.95265e-21, 0, 1.27792e-16, 0, 0
0.21806, 0, 2.61772e-16, 0, 1.41421, -2.61772e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.44622e-19, 0, 0, 3.52018e-21, 2.0688e-20, 0, 2.61203e-16, 0, 0
0.225967, 0, 5.29374e-16, 0, 1.41421, -5.29374e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.10137e-18, 0, 0, 7.22283e-21, 4.25528e-20, 0, 5.28223e-16, 0, 0
0.233874, 0, 1.05936e-15, 0, 1.41421, -1.05936e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.204e-18, 0, 0, 1.46711e-20, 8.663e-20, 0, 1.05706e-15, 0, 0
0.241782, 0, 2.09816e-15, 0, 1.41421, -2.09816e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.3652e-18, 0, 0, 2.95061e-20, 1.74595e-19, 0, 2.0936e-15, 0, 0
0.249689, 0, 4.11355e-15, 0, 1.41421, -4.11355e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.5581e-18, 0, 0, 5.87665e-20, 3.48424e-19, 0, 4.10458e-15, 0, 0
0.257596, 0, 7.98424e-15, 0, 1.41421, -7.98424e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.66108e-17, 0, 0, 1.15927e-19, 6.88615e-19, 0, 7.96683e-15, 0, 0
0.265503, 0, 1.53442e-14, 0, 1.41421, -1.53442e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.19225e-17, 0, 0, 2.26553e-19, 1.34808e-18, 0, 1.53107e-14, 0, 0
0.273411, 0, 2.92006e-14, 0, 1.41421, -2.92006e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.07493e-17, 0, 0, 4.38684e-19, 2.61453e-18, 0, 2.91368e-14, 0, 0
0.281318, 0, 5.5033e-14, 0, 1.41421, -5.5033e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.14491e-16, 0, 0, 8.41777e-19, 5.02436e-18, 0, 5.49127e-14, 0, 0
0.289225, 0, 1.02725e-13, 0, 1.41421, -1.02725e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13707e-16, 0, 0, 1.60095e-18, 9.56843e-18, 0, 1.025e-13, 0, 0
0.297132, 0, 1.89926e-13, 0, 1.41421, -1.89926e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.95118e-16, 0, 0, 3.01838e-18, 1.80609e-17, 0, 1.8951e-13, 0, 0
0.30504, 0, 3.47841e-13, 0, 1.41421, -3.47841e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.23641e-16, 0, 0, 5.64242e-18, 3.37944e-17, 0, 3.47078e-13, 0, 0
0.312947, 0, 6.31091e-13, 0, 1.41421, -6.31091e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31292e-15, 0, 0, 1.04603e-17, 6.2696e-17, 0, 6.29705e-13, 0, 0
0.320854, 0, 1.13434e-12, 0, 1.41421, -1.13434e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.35993e-15, 0, 0, 1.92361e-17, 1.15344e-16, 0, 1.13185e-12, 0, 0
0.328761, 0, 2.02003e-12, 0, 1.41421, -2.02003e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.20271e-15, 0, 0, 3.50993e-17, 2.10465e-16, 0, 2.01558e-12, 0, 0
0.336668, 0, 3.56415e-12, 0, 1.41421, -3.56415e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.41569e-15, 0, 0, 6.35654e-17, 3.80965e-16, 0, 3.55629e-12, 0, 0
0.344576, 0, 6.23099e-12, 2.52234e-44, 1.41421, -6.23099e-12, 2.52234e-44, 0, 2.52234e-44, 2.52234e-44, 2.52234e-44, 2.52234e-44, 2.52234e-44, 2.52234e-44, 2.52234e-44, 2.52234e-44, 2.52234e-44, 2.52234e-44, 2.52234e-44, 1.29655e-14, 2.52234e-44, 2.52234e-44, 1.14297e-16, 6.84238e-16, 2.52234e-44, 6.21723e-12, 2.52234e-44, 2.52234e-44
0.352483, 0, 1.07939e-11, 4.49817e-43, 1.41421, -1.07939e-11, 4.49817e-43, 0, 4.49817e-43, 4.49817e-43, 4.49817e-43, 4.49817e-43, 4.49817e-43, 4.49817e-43, 4.49817e-43, 4.49817e-43, 4.49817e-43, 4.49817e-43, 4.49817e-43, 2.24627e-14, 4.49817e-43, 4.49817e-43, 2.04138e-16, 1.21972e-15, 4.49817e-43, 1.077e-11, 4.49817e-43, 4.49817e-43
0.36039, 0, 1.85284e-11, 6.74445e-42, 1.41421, -1.85284e-11, 6.74445e-42, 0, 6.74445e-42, 6.74445e-42, 6.74445e-42, 6.74445e-42, 6.74445e-42, 6.74445e-42, 6.74445e-42, 6.74445e-42, 6.74445e-42, 6.74445e-42, 6.74445e-42, 3.85649e-14, 6.74445e-42, 6.74445e-42, 3.62304e-16, 2.15857e-15, 6.74445e-42, 1.84873e-11, 6.74445e-42, 6.74445e-42
