   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_135.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.27835, 0, 8.70742e-20, 0, 1.41421, -8.70742e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.96264e-22, 0, 0, 1.12236e-24, 1.19827e-23, 0, 8.66648e-20, 0, 0
0.286216, 0, 2.50231e-19, 0, 1.41421, -2.50231e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.13877e-21, 0, 0, 3.25118e-24, 3.51606e-23, 0, 2.49054e-19, 0, 0
0.294082, 0, 7.03775e-19, 0, 1.41421, -7.03775e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.20278e-21, 0, 0, 9.22025e-24, 1.00897e-22, 0, 7.00462e-19, 0, 0
0.301947, 0, 1.93874e-18, 0, 1.41421, -1.93874e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.82286e-21, 0, 0, 2.56212e-23, 2.83415e-22, 0, 1.92961e-18, 0, 0
0.309813, 0, 5.23474e-18, 0, 1.41421, -5.23474e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38222e-20, 0, 0, 6.98102e-23, 7.79895e-22, 0, 5.21006e-18, 0, 0
0.317679, 0, 1.38621e-17, 0, 1.41421, -1.38621e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.30829e-20, 0, 0, 1.86629e-22, 2.1039e-21, 0, 1.37967e-17, 0, 0
0.325545, 0, 3.60209e-17, 0, 1.41421, -3.60209e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.6392e-19, 0, 0, 4.89808e-22, 5.56748e-21, 0, 3.58509e-17, 0, 0
0.33341, 0, 9.18911e-17, 0, 1.41421, -9.18911e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.1816e-19, 0, 0, 1.26262e-21, 1.446e-20, 0, 9.14572e-17, 0, 0
0.341276, 0, 2.30235e-16, 0, 1.41421, -2.30235e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04769e-18, 0, 0, 3.19828e-21, 3.68783e-20, 0, 2.29148e-16, 0, 0
0.349142, 0, 5.6677e-16, 0, 1.41421, -5.6677e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.57902e-18, 0, 0, 7.96399e-21, 9.23948e-20, 0, 5.64091e-16, 0, 0
0.357008, 0, 1.37128e-15, 0, 1.41421, -1.37128e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.23959e-18, 0, 0, 1.95018e-20, 2.27495e-19, 0, 1.36479e-15, 0, 0
0.364873, 0, 3.26174e-15, 0, 1.41421, -3.26174e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48409e-17, 0, 0, 4.69775e-20, 5.5067e-19, 0, 3.2463e-15, 0, 0
0.372739, 0, 7.62949e-15, 0, 1.41421, -7.62949e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.47124e-17, 0, 0, 1.11363e-19, 1.31083e-18, 0, 7.59336e-15, 0, 0
0.380605, 0, 1.75534e-14, 0, 1.41421, -1.75534e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.98588e-17, 0, 0, 2.59867e-19, 3.06943e-18, 0, 1.74702e-14, 0, 0
0.388471, 0, 3.97316e-14, 0, 1.41421, -3.97316e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.80746e-16, 0, 0, 5.97128e-19, 7.072e-18, 0, 3.95432e-14, 0, 0
0.396337, 0, 8.84913e-14, 0, 1.41421, -8.84913e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.0253e-16, 0, 0, 1.35154e-18, 1.60363e-17, 0, 8.80713e-14, 0, 0
0.404202, 0, 1.93966e-13, 6.72623e-44, 1.41421, -1.93966e-13, 6.72623e-44, 0, 6.72623e-44, 6.72623e-44, 6.72623e-44, 6.72623e-44, 6.72623e-44, 6.72623e-44, 6.72623e-44, 6.72623e-44, 6.72623e-44, 6.72623e-44, 6.72623e-44, 6.72623e-44, 8.82241e-16, 6.72623e-44, 6.72623e-44, 3.01438e-18, 3.57973e-17, 6.72623e-44, 1.93045e-13, 6.72623e-44, 6.72623e-44
0.412068, 0, 4.18482e-13, 1.22614e-42, 1.41421, -4.18482e-13, 1.22614e-42, 0, 1.22614e-42, 1.22614e-42, 1.22614e-42, 1.22614e-42, 1.22614e-42, 1.22614e-42, 1.22614e-42, 1.22614e-42, 1.22614e-42, 1.22614e-42, 1.22614e-42, 1.22614e-42, 1.90326e-15, 1.22614e-42, 1.22614e-42, 6.62753e-18, 7.8681e-17, 1.22614e-42, 4.16493e-13, 1.22614e-42, 1.22614e-42
0.419934, 0, 8.88817e-13, 1.80235e-41, 1.41421, -8.88817e-13, 1.80235e-41, 0, 1.80235e-41, 1.80235e-41, 1.80235e-41, 1.80235e-41, 1.80235e-41, 1.80235e-41, 1.80235e-41, 1.80235e-41, 1.80235e-41, 1.80235e-41, 1.80235e-41, 1.80235e-41, 4.042e-15, 1.80235e-41, 1.80235e-41, 1.43715e-17, 1.70325e-16, 1.80235e-41, 8.8459e-13, 1.80235e-41, 1.80235e-41
0.4278, 0, 1.85859e-12, 2.32489e-40, 1.41421, -1.85859e-12, 2.32489e-40, 0, 2.32489e-40, 2.32489e-40, 2.32489e-40, 2.32489e-40, 2.32489e-40, 2.32489e-40, 2.32489e-40, 2.32489e-40, 2.32489e-40, 2.32489e-40, 2.32489e-40, 2.32489e-40, 8.45146e-15, 2.32489e-40, 2.32489e-40, 3.07538e-17, 3.63223e-16, 2.32489e-40, 1.84974e-12, 2.32489e-40, 2.32489e-40
0.435665, 0, 3.82686e-12, 2.68831e-39, 1.41421, -3.82686e-12, 2.68831e-39, 0, 2.68831e-39, 2.68831e-39, 2.68831e-39, 2.68831e-39, 2.68831e-39, 2.68831e-39, 2.68831e-39, 2.68831e-39, 2.68831e-39, 2.68831e-39, 2.68831e-39, 2.68831e-39, 1.74006e-14, 2.68831e-39, 2.68831e-39, 6.49892e-17, 7.63257e-16, 2.68831e-39, 3.80863e-12, 2.68831e-39, 2.68831e-39
0.443531, 0, 7.75949e-12, 2.81001e-38, 1.41421, -7.75949e-12, 2.81001e-38, 0, 2.81001e-38, 2.81001e-38, 2.81001e-38, 2.81001e-38, 2.81001e-38, 2.81001e-38, 2.81001e-38, 2.81001e-38, 2.81001e-38, 2.81001e-38, 2.81001e-38, 2.81001e-38, 3.52808e-14, 2.81001e-38, 2.81001e-38, 1.35733e-16, 1.58088e-15, 2.81001e-38, 7.72249e-12, 2.81001e-38, 2.81001e-38
0.451397, 0, 1.54953e-11, 2.67114e-37, 1.41421, -1.54953e-11, 2.67114e-37, 0, 2.67114e-37, 2.67114e-37, 2.67114e-37, 2.67114e-37, 2.67114e-37, 2.67114e-37, 2.67114e-37, 2.67114e-37, 2.67114e-37, 2.67114e-37, 2.67114e-37, 2.67114e-37, 7.04548e-14, 2.67114e-37, 2.67114e-37, 2.80456e-16, 3.22859e-15, 2.67114e-37, 1.54213e-11, 2.67114e-37, 2.67114e-37
0.459263, 0, 3.04779e-11, 2.32173e-36, 1.41421, -3.04779e-11, 2.32173e-36, 0, 2.32173e-36, 2.32173e-36, 2.32173e-36, 2.32173e-36, 2.32173e-36, 2.32173e-36, 2.32173e-36, 2.32173e-36, 2.32173e-36, 2.32173e-36, 2.32173e-36, 2.32173e-36, 1.3859e-13, 2.32173e-36, 2.32173e-36, 5.73948e-16, 6.50429e-15, 2.32173e-36, 3.03322e-11, 2.32173e-36, 2.32173e-36
0.467128, 0, 5.9051e-11, 1.85462e-35, 1.41421, -5.9051e-11, 1.85462e-35, 0, 1.85462e-35, 1.85462e-35, 1.85462e-35, 1.85462e-35, 1.85462e-35, 1.85462e-35, 1.85462e-35, 1.85462e-35, 1.85462e-35, 1.85462e-35, 1.85462e-35, 1.85462e-35, 2.68566e-13, 1.85462e-35, 1.85462e-35, 1.16489e-15, 1.29329e-14, 1.85462e-35, 5.87684e-11, 1.85462e-35, 1.85462e-35
0.474994, 0, 1.12712e-10, 1.36813e-34, 1.41421, -1.12712e-10, 1.36813e-34, 0, 1.36813e-34, 1.36813e-34, 1.36813e-34, 1.36813e-34, 1.36813e-34, 1.36813e-34, 1.36813e-34, 1.36813e-34, 1.36813e-34, 1.36813e-34, 1.36813e-34, 1.36813e-34, 5.12779e-13, 1.36813e-34, 1.36813e-34, 2.34818e-15, 2.53977e-14, 1.36813e-34, 1.12171e-10, 1.36813e-34, 1.36813e-34
0.48286, 0, 2.11958e-10, 9.59419e-34, 1.41421, -2.11958e-10, 9.59419e-34, 0, 9.59419e-34, 9.59419e-34, 9.59419e-34, 9.59419e-34, 9.59419e-34, 9.59419e-34, 9.59419e-34, 9.59419e-34, 9.59419e-34, 9.59419e-34, 9.59419e-34, 9.59419e-34, 9.6478e-13, 9.59419e-34, 9.59419e-34, 4.70852e-15, 4.93028e-14, 9.59419e-34, 2.10939e-10, 9.59419e-34, 9.59419e-34
0.490726, 0, 3.92745e-10, 6.54556e-33, 1.41421, -3.92745e-10, 6.54556e-33, 0, 6.54556e-33, 6.54556e-33, 6.54556e-33, 6.54556e-33, 6.54556e-33, 6.54556e-33, 6.54556e-33, 6.54556e-33, 6.54556e-33, 6.54556e-33, 6.54556e-33, 6.54556e-33, 1.78901e-12, 6.54556e-33, 6.54556e-33, 9.40608e-15, 9.47111e-14, 6.54556e-33, 3.90852e-10, 6.54556e-33, 6.54556e-33
0.498592, 0, 7.17127e-10, 4.23737e-32, 1.41421, -7.17127e-10, 4.23737e-32, 0, 4.23737e-32, 4.23737e-32, 4.23737e-32, 4.23737e-32, 4.23737e-32, 4.23737e-32, 4.23737e-32, 4.23737e-32, 4.23737e-32, 4.23737e-32, 4.23737e-32, 4.23737e-32, 3.2701e-12, 4.23737e-32, 4.23737e-32, 1.87463e-14, 1.8029e-13, 4.23737e-32, 7.13658e-10, 4.23737e-32, 4.23737e-32
0.506457, 0, 1.29047e-09, 2.58007e-31, 1.41421, -1.29047e-09, 2.58007e-31, 0, 2.58007e-31, 2.58007e-31, 2.58007e-31, 2.58007e-31, 2.58007e-31, 2.58007e-31, 2.58007e-31, 2.58007e-31, 2.58007e-31, 2.58007e-31, 2.58007e-31, 2.58007e-31, 5.89321e-12, 2.58007e-31, 2.58007e-31, 3.73155e-14, 3.40647e-13, 2.58007e-31, 1.2842e-09, 2.58007e-31, 2.58007e-31
0.514323, 0, 2.28888e-09, 1.47586e-30, 1.41421, -2.28888e-09, 1.47586e-30, 0, 1.47586e-30, 1.47586e-30, 1.47586e-30, 1.47586e-30, 1.47586e-30, 1.47586e-30, 1.47586e-30, 1.47586e-30, 1.47586e-30, 1.47586e-30, 1.47586e-30, 1.47586e-30, 1.04734e-11, 1.47586e-30, 1.47586e-30, 7.42417e-14, 6.4011e-13, 1.47586e-30, 2.2777e-09, 1.47586e-30, 1.47586e-30
0.522189, 0, 4.00188e-09, 7.94275e-30, 1.41421, -4.00188e-09, 7.94275e-30, 0, 7.94275e-30, 7.94275e-30, 7.94275e-30, 7.94275e-30, 7.94275e-30, 7.94275e-30, 7.94275e-30, 7.94275e-30, 7.94275e-30, 7.94275e-30, 7.94275e-30, 7.94275e-30, 1.83597e-11, 7.94275e-30, 7.94275e-30, 1.4766e-13, 1.1989e-12, 7.94275e-30, 3.98218e-09, 7.94275e-30, 7.94275e-30
0.530055, 0, 6.89815e-09, 4.03204e-29, 1.41421, -6.89815e-09, 4.03204e-29, 0, 4.03204e-29, 4.03204e-29, 4.03204e-29, 4.03204e-29, 4.03204e-29, 4.03204e-29, 4.03204e-29, 4.03204e-29, 4.03204e-29, 4.03204e-29, 4.03204e-29, 4.03204e-29, 3.17546e-11, 4.03204e-29, 4.03204e-29, 2.93481e-13, 2.24351e-12, 4.03204e-29, 6.86386e-09, 4.03204e-29, 4.03204e-29
0.53792, 0, 1.17243e-08, 1.93649e-28, 1.41421, -1.17243e-08, 1.93649e-28, 0, 1.93649e-28, 1.93649e-28, 1.93649e-28, 1.93649e-28, 1.93649e-28, 1.93649e-28, 1.93649e-28, 1.93649e-28, 1.93649e-28, 1.93649e-28, 1.93649e-28, 1.93649e-28, 5.42054e-11, 1.93649e-28, 1.93649e-28, 5.82369e-13, 4.20447e-12, 1.93649e-28, 1.16653e-08, 1.93649e-28, 1.93649e-28
0.545786, 0, 1.96515e-08, 8.82523e-28, 1.41421, -1.96515e-08, 8.82523e-28, 0, 8.82523e-28, 8.82523e-28, 8.82523e-28, 8.82523e-28, 8.82523e-28, 8.82523e-28, 8.82523e-28, 8.82523e-28, 8.82523e-28, 8.82523e-28, 8.82523e-28, 8.82523e-28, 9.1351e-11, 8.82523e-28, 8.82523e-28, 1.15222e-12, 7.90722e-12, 8.82523e-28, 1.95511e-08, 8.82523e-28, 8.82523e-28
0.553652, 0, 3.24881e-08, 3.82762e-27, 1.41421, -3.24881e-08, 3.82762e-27, 0, 3.82762e-27, 3.82762e-27, 3.82762e-27, 3.82762e-27, 3.82762e-27, 3.82762e-27, 3.82762e-27, 3.82762e-27, 3.82762e-27, 3.82762e-27, 3.82762e-27, 3.82762e-27, 1.52044e-10, 3.82762e-27, 3.82762e-27, 2.26924e-12, 1.4945e-11, 3.82762e-27, 3.23188e-08, 3.82762e-27, 3.82762e-27
0.561518, 0, 5.29852e-08, 1.58427e-26, 1.41421, -5.29852e-08, 1.58427e-26, 0, 1.58427e-26, 1.58427e-26, 1.58427e-26, 1.58427e-26, 1.58427e-26, 1.58427e-26, 1.58427e-26, 1.58427e-26, 1.58427e-26, 1.58427e-26, 1.58427e-26, 1.58427e-26, 2.5002e-10, 1.58427e-26, 1.58427e-26, 4.44093e-12, 2.8405e-11, 1.58427e-26, 5.27023e-08, 1.58427e-26, 1.58427e-26
0.569384, 0, 8.52645e-08, 6.27439e-26, 1.41421, -8.52645e-08, 6.27439e-26, 0, 6.27439e-26, 6.27439e-26, 6.27439e-26, 6.27439e-26, 6.27439e-26, 6.27439e-26, 6.27439e-26, 6.27439e-26, 4.51724e-13, 6.27439e-26, 6.27439e-26, 6.27439e-26, 4.06341e-10, 6.27439e-26, 6.27439e-26, 8.6209e-12, 5.42686e-11, 6.27439e-26, 8.47949e-08, 6.27439e-26, 6.27439e-26
0.577249, 0, 1.35411e-07, 2.85974e-25, 1.41421, -1.35411e-07, 2.85974e-25, 0, 2.85974e-25, 2.85974e-25, 2.85974e-25, 2.85974e-25, 2.85974e-25, 2.85974e-25, 2.85974e-25, 2.85974e-25, 2.09801e-12, 2.85974e-25, 2.85974e-25, 2.85974e-25, 6.52956e-10, 2.85974e-25, 2.85974e-25, 1.65774e-11, 1.04124e-10, 2.85974e-25, 1.34635e-07, 2.85974e-25, 2.85974e-25
0.585115, 0, 2.13497e-07, 2.79677e-10, 1.41421, -2.13497e-07, 2.80332e-10, 2.79677e-10, 2.79683e-10, 2.79701e-10, 2.79709e-10, 2.80237e-10, 2.79956e-10, 2.79925e-10, 2.80491e-10, 2.79865e-10, 2.9273e-10, 2.86427e-10, 2.84661e-10, 1.17353e-09, 1.31747e-09, 2.80832e-10, 2.79705e-10, 3.11192e-10, 4.79675e-10, 2.79678e-10, 2.11295e-07, 2.79677e-10, 2.89975e-10
0.592981, 0, 3.34009e-07, 1.24423e-09, 1.41421, -3.34009e-07, 1.24716e-09, 1.24423e-09, 1.24426e-09, 1.24434e-09, 1.24437e-09, 1.24673e-09, 1.24548e-09, 1.24534e-09, 1.24787e-09, 1.24507e-09, 1.29309e-09, 1.27437e-09, 1.26649e-09, 5.23491e-09, 2.87621e-09, 1.24939e-09, 1.24436e-09, 1.30342e-09, 1.62801e-09, 1.24424e-09, 3.27778e-07, 1.24423e-09, 1.29021e-09
0.600847, 0, 5.21627e-07, 4.41266e-09, 1.41421, -5.21627e-07, 4.42306e-09, 4.41266e-09, 4.41275e-09, 4.41304e-09, 4.41316e-09, 4.42154e-09, 4.41709e-09, 4.41659e-09, 4.42557e-09, 4.41564e-09, 4.57345e-09, 4.51977e-09, 4.49175e-09, 1.85969e-08, 6.95262e-09, 4.43099e-09, 4.4131e-09, 4.52237e-09, 5.14621e-09, 4.41267e-09, 5.03486e-07, 4.41266e-09, 4.57607e-09
0.608712, 0, 8.21569e-07, 1.43525e-08, 1.41421, -8.21569e-07, 1.43864e-08, 1.43525e-08, 1.43528e-08, 1.43538e-08, 1.43542e-08, 1.43815e-08, 1.43669e-08, 1.43653e-08, 1.43946e-08, 1.43622e-08, 1.48487e-08, 1.47013e-08, 1.46101e-08, 6.05413e-08, 1.8266e-08, 1.44122e-08, 1.4354e-08, 1.45531e-08, 1.57453e-08, 1.43526e-08, 7.68033e-07, 1.43525e-08, 1.48846e-08
0.616578, 0, 1.32616e-06, 4.41393e-08, 1.41421, -1.32616e-06, 4.42434e-08, 4.41393e-08, 4.41401e-08, 4.41431e-08, 4.41443e-08, 4.42283e-08, 4.41836e-08, 4.41786e-08, 4.42687e-08, 4.41691e-08, 4.55988e-08, 4.52127e-08, 4.49319e-08, 1.86293e-07, 5.01094e-08, 4.43229e-08, 4.41437e-08, 4.45007e-08, 4.67589e-08, 4.41394e-08, 1.16946e-06, 4.41393e-08, 4.57769e-08
0.624444, 0, 2.24027e-06, 1.29431e-07, 1.41421, -2.24027e-06, 1.29737e-07, 1.29431e-07, 1.29434e-07, 1.29442e-07, 1.29446e-07, 1.29692e-07, 1.29561e-07, 1.29547e-07, 1.29811e-07, 1.29519e-07, 1.33609e-07, 1.32581e-07, 1.31757e-07, 5.4653e-07, 1.38451e-07, 1.2997e-07, 1.29444e-07, 1.30073e-07, 1.34308e-07, 1.29431e-07, 1.79231e-06, 1.29431e-07, 1.34236e-07
0.63231, 0, 4.03775e-06, 3.62857e-07, 1.41421, -4.03775e-06, 3.63714e-07, 3.62857e-07, 3.62864e-07, 3.62888e-07, 3.62898e-07, 3.63589e-07, 3.63222e-07, 3.63181e-07, 3.63922e-07, 3.63102e-07, 3.74333e-07, 3.71692e-07, 3.69381e-07, 1.53287e-06, 3.76352e-07, 3.64368e-07, 3.62893e-07, 3.63982e-07, 3.71813e-07, 3.62858e-07, 2.79863e-06, 3.62857e-07, 3.76336e-07
0.640175, 0, 7.82132e-06, 9.7355e-07, 1.41421, -7.82132e-06, 9.75852e-07, 9.7355e-07, 9.73569e-07, 9.73635e-07, 9.73661e-07, 9.75517e-07, 9.7453e-07, 9.7442e-07, 9.7641e-07, 9.7421e-07, 1.00505e-06, 9.9727e-07, 9.91065e-07, 4.1146e-06, 9.93553e-07, 9.77609e-07, 9.73648e-07, 9.75494e-07, 9.89764e-07, 9.73553e-07, 4.51918e-06, 9.7355e-07, 1.00974e-06
