   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_182.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.0836345, 0, 1.58817e-24, 0, 1.41421, -1.58817e-24, 0, 0, 0, 0, 0, 0, 0, 0, 3.30534e-27, 0, 5.11402e-30, 1.69918e-28, 0, 1.58469e-24, 0, 0
0.0918209, 0, 6.1145e-24, 0, 1.41421, -6.1145e-24, 0, 0, 0, 0, 0, 0, 0, 0, 1.27256e-26, 0, 1.98455e-29, 6.9993e-28, 0, 6.10105e-24, 0, 0
0.100007, 0, 2.22175e-23, 0, 1.41421, -2.22175e-23, 0, 0, 0, 0, 0, 0, 0, 0, 4.6239e-26, 0, 7.27336e-29, 2.6851e-27, 0, 2.21685e-23, 0, 0
0.108194, 0, 7.78899e-23, 0, 1.41421, -7.78899e-23, 0, 0, 0, 0, 0, 0, 0, 0, 1.62103e-25, 0, 2.57881e-28, 9.90775e-27, 0, 7.77176e-23, 0, 0
0.11638, 0, 2.60732e-22, 0, 1.41421, -2.60732e-22, 0, 0, 0, 0, 0, 0, 0, 0, 5.42629e-25, 0, 8.7265e-28, 3.45894e-26, 0, 2.60154e-22, 0, 0
0.124566, 0, 8.39084e-22, 0, 1.41421, -8.39084e-22, 0, 0, 0, 0, 0, 0, 0, 0, 1.74627e-24, 0, 2.83834e-27, 1.15385e-25, 0, 8.37219e-22, 0, 0
0.132753, 0, 2.60868e-21, 0, 1.41421, -2.60868e-21, 0, 0, 0, 0, 0, 0, 0, 0, 5.42907e-24, 0, 8.91777e-27, 3.70228e-25, 0, 2.60287e-21, 0, 0
0.140939, 0, 7.86339e-21, 0, 1.41421, -7.86339e-21, 0, 0, 0, 0, 0, 0, 0, 0, 1.63649e-23, 0, 2.71661e-26, 1.14804e-24, 0, 7.84585e-21, 0, 0
0.149125, 0, 2.30456e-20, 0, 1.41421, -2.30456e-20, 0, 0, 0, 0, 0, 0, 0, 0, 4.79611e-23, 0, 8.04675e-26, 3.45264e-24, 0, 2.29941e-20, 0, 0
0.157312, 0, 6.58153e-20, 0, 1.41421, -6.58153e-20, 0, 0, 0, 0, 0, 0, 0, 0, 1.3697e-22, 0, 2.3229e-25, 1.00986e-23, 0, 6.5668e-20, 0, 0
0.165498, 0, 1.83496e-19, 0, 1.41421, -1.83496e-19, 0, 0, 0, 0, 0, 0, 0, 0, 3.81877e-22, 0, 6.54747e-25, 2.87907e-23, 0, 1.83084e-19, 0, 0
0.173684, 0, 5.00204e-19, 0, 1.41421, -5.00204e-19, 0, 0, 0, 0, 0, 0, 0, 0, 1.04098e-21, 0, 1.8048e-24, 8.01538e-23, 0, 4.99081e-19, 0, 0
0.181871, 0, 1.33493e-18, 0, 1.41421, -1.33493e-18, 0, 0, 0, 0, 0, 0, 0, 0, 2.77814e-21, 0, 4.87166e-24, 2.18247e-22, 0, 1.33193e-18, 0, 0
0.190057, 0, 3.49179e-18, 0, 1.41421, -3.49179e-18, 0, 0, 0, 0, 0, 0, 0, 0, 7.26678e-21, 0, 1.2892e-23, 5.81963e-22, 0, 3.48393e-18, 0, 0
0.198243, 0, 8.96066e-18, 0, 1.41421, -8.96066e-18, 0, 0, 0, 0, 0, 0, 0, 0, 1.8648e-20, 0, 3.34809e-23, 1.52146e-21, 0, 8.94045e-18, 0, 0
0.20643, 0, 2.2579e-17, 0, 1.41421, -2.2579e-17, 0, 0, 0, 0, 0, 0, 0, 0, 4.69889e-20, 0, 8.54058e-23, 3.90367e-21, 0, 2.2528e-17, 0, 0
0.214616, 0, 5.59071e-17, 0, 1.41421, -5.59071e-17, 0, 0, 0, 0, 0, 0, 0, 0, 1.16347e-19, 0, 2.14156e-22, 9.83798e-21, 0, 5.57807e-17, 0, 0
0.222802, 0, 1.36117e-16, 0, 1.41421, -1.36117e-16, 0, 0, 0, 0, 0, 0, 0, 0, 2.83271e-19, 0, 5.28227e-22, 2.43718e-20, 0, 1.35809e-16, 0, 0
0.230989, 0, 3.26059e-16, 0, 1.41421, -3.26059e-16, 0, 0, 0, 0, 0, 0, 0, 0, 6.78552e-19, 0, 1.28239e-21, 5.93892e-20, 0, 3.2532e-16, 0, 0
0.239175, 0, 7.68848e-16, 0, 1.41421, -7.68848e-16, 0, 0, 0, 0, 0, 0, 0, 0, 1.60002e-18, 0, 3.06597e-21, 1.42437e-19, 0, 7.67103e-16, 0, 0
0.247361, 0, 1.78541e-15, 0, 1.41421, -1.78541e-15, 0, 0, 0, 0, 0, 0, 0, 0, 3.71552e-18, 0, 7.2221e-21, 3.36398e-19, 0, 1.78135e-15, 0, 0
0.255548, 0, 4.08476e-15, 0, 1.41421, -4.08476e-15, 0, 0, 0, 0, 0, 0, 0, 0, 8.50049e-18, 0, 1.67685e-20, 7.82721e-19, 0, 4.07546e-15, 0, 0
0.263734, 0, 9.21027e-15, 0, 1.41421, -9.21027e-15, 0, 0, 0, 0, 0, 0, 0, 0, 1.91666e-17, 0, 3.83899e-20, 1.79496e-18, 0, 9.18927e-15, 0, 0
0.27192, 0, 2.04735e-14, 0, 1.41421, -2.04735e-14, 0, 0, 0, 0, 0, 0, 0, 0, 4.2605e-17, 0, 8.66919e-20, 4.05844e-18, 0, 2.04267e-14, 0, 0
0.280107, 0, 4.48788e-14, 0, 1.41421, -4.48788e-14, 0, 0, 0, 0, 0, 0, 0, 0, 9.33908e-17, 0, 1.93154e-19, 9.05022e-18, 0, 4.47762e-14, 0, 0
0.288293, 0, 9.7035e-14, 0, 1.41421, -9.7035e-14, 0, 0, 0, 0, 0, 0, 0, 0, 2.01922e-16, 0, 4.24731e-19, 1.99108e-17, 0, 9.68128e-14, 0, 0
0.296479, 0, 2.06986e-13, 0, 1.41421, -2.06986e-13, 0, 0, 0, 0, 0, 0, 0, 0, 4.30712e-16, 0, 9.2195e-19, 4.32276e-17, 0, 2.06511e-13, 0, 0
0.304666, 0, 4.35676e-13, 0, 1.41421, -4.35676e-13, 0, 0, 0, 0, 0, 0, 0, 0, 9.0657e-16, 0, 1.97615e-18, 9.26383e-17, 0, 4.34675e-13, 0, 0
0.312852, 0, 9.05043e-13, 0, 1.41421, -9.05043e-13, 0, 0, 0, 0, 0, 0, 0, 0, 1.8832e-15, 0, 4.18356e-18, 1.9601e-16, 0, 9.0296e-13, 0, 0
0.321038, 0, 1.85577e-12, 0, 1.41421, -1.85577e-12, 0, 0, 0, 0, 0, 0, 0, 0, 3.86137e-15, 0, 8.74967e-18, 4.09561e-16, 0, 1.85149e-12, 0, 0
0.329225, 0, 3.75652e-12, 0, 1.41421, -3.75652e-12, 0, 0, 0, 0, 0, 0, 0, 0, 7.81617e-15, 0, 1.80829e-17, 8.45293e-16, 0, 3.74784e-12, 0, 0
0.337411, 0, 7.50772e-12, 0, 1.41421, -7.50772e-12, 0, 0, 0, 0, 0, 0, 0, 0, 1.5621e-14, 0, 3.69394e-17, 1.72357e-15, 0, 7.49033e-12, 0, 0
0.345597, 0, 1.48164e-11, 0, 1.41421, -1.48164e-11, 0, 0, 0, 0, 0, 0, 0, 0, 3.08274e-14, 0, 7.46098e-17, 3.47279e-15, 0, 1.4782e-11, 0, 0
0.353784, 0, 2.88756e-11, 0, 1.41421, -2.88756e-11, 0, 0, 0, 0, 0, 0, 0, 0, 6.00793e-14, 0, 1.49051e-16, 6.91634e-15, 0, 2.88084e-11, 0, 0
0.36197, 0, 5.56244e-11, 5.59118e-43, 1.41421, -5.56244e-11, 5.59118e-43, 0, 5.59118e-43, 5.59118e-43, 5.59118e-43, 5.59118e-43, 5.59118e-43, 5.59118e-43, 1.15738e-13, 5.59118e-43, 2.95329e-16, 1.36413e-14, 5.59118e-43, 5.54947e-11, 5.59118e-43, 5.59118e-43
0.370156, 0, 1.05735e-10, 1.08531e-41, 1.41421, -1.05735e-10, 1.08531e-41, 0, 1.08531e-41, 1.08531e-41, 1.08531e-41, 1.08531e-41, 1.08531e-41, 1.08531e-41, 2.20013e-13, 1.08531e-41, 5.77885e-16, 2.6557e-14, 1.08531e-41, 1.05488e-10, 1.08531e-41, 1.08531e-41
0.378343, 0, 1.98543e-10, 1.73545e-40, 1.41421, -1.98543e-10, 1.73545e-40, 0, 1.73545e-40, 1.73545e-40, 1.73545e-40, 1.73545e-40, 1.73545e-40, 1.73545e-40, 4.13164e-13, 1.73545e-40, 1.12008e-15, 5.11452e-14, 1.73545e-40, 1.98077e-10, 1.73545e-40, 1.73545e-40
0.386529, 0, 3.68304e-10, 2.42862e-39, 1.41421, -3.68304e-10, 2.42862e-39, 0, 2.42862e-39, 2.42862e-39, 2.42862e-39, 2.42862e-39, 2.42862e-39, 2.42862e-39, 7.66538e-13, 2.42862e-39, 2.15176e-15, 9.7473e-14, 2.42862e-39, 3.67437e-10, 2.42862e-39, 2.42862e-39
0.394715, 0, 6.74999e-10, 3.02663e-38, 1.41421, -6.74999e-10, 3.02663e-38, 0, 3.02663e-38, 3.02663e-38, 3.02663e-38, 3.02663e-38, 3.02663e-38, 3.02663e-38, 1.40515e-12, 3.02663e-38, 4.10003e-15, 1.83904e-13, 3.02663e-38, 6.73405e-10, 3.02663e-38, 3.02663e-38
0.402902, 0, 1.2223e-09, 3.38373e-37, 1.41421, -1.2223e-09, 3.38373e-37, 0, 3.38373e-37, 3.38373e-37, 3.38373e-37, 3.38373e-37, 3.38373e-37, 3.38373e-37, 2.54523e-12, 3.38373e-37, 7.75501e-15, 3.43665e-13, 3.38373e-37, 1.2194e-09, 3.38373e-37, 3.38373e-37
0.411088, 0, 2.18706e-09, 3.41532e-36, 1.41421, -2.18706e-09, 3.41532e-36, 0, 3.41532e-36, 3.41532e-36, 3.41532e-36, 3.41532e-36, 3.41532e-36, 3.41532e-36, 4.55611e-12, 3.41532e-36, 1.45736e-14, 6.36455e-13, 3.41532e-36, 2.18185e-09, 3.41532e-36, 3.41532e-36
0.419274, 0, 3.86707e-09, 3.13079e-35, 1.41421, -3.86707e-09, 3.13079e-35, 0, 3.13079e-35, 3.13079e-35, 3.13079e-35, 3.13079e-35, 3.13079e-35, 3.13079e-35, 8.06059e-12, 3.13079e-35, 2.72374e-14, 1.16892e-12, 3.13079e-35, 3.85781e-09, 3.13079e-35, 3.13079e-35
0.427461, 0, 6.75727e-09, 2.62138e-34, 1.41421, -6.75727e-09, 2.62138e-34, 0, 2.62138e-34, 2.62138e-34, 2.62138e-34, 2.62138e-34, 2.62138e-34, 2.62138e-34, 1.4096e-11, 2.62138e-34, 5.06776e-14, 2.13078e-12, 2.62138e-34, 6.74099e-09, 2.62138e-34, 2.62138e-34
0.435647, 0, 1.16697e-08, 2.01501e-33, 1.41421, -1.16697e-08, 2.01501e-33, 0, 2.01501e-33, 2.01501e-33, 2.01501e-33, 2.01501e-33, 2.01501e-33, 2.01501e-33, 2.43687e-11, 2.01501e-33, 9.39631e-14, 3.85867e-12, 2.01501e-33, 1.16414e-08, 2.01501e-33, 2.01501e-33
0.443833, 0, 1.99198e-08, 1.50971e-32, 1.41421, -1.99198e-08, 1.50971e-32, 0, 1.50971e-32, 1.50971e-32, 1.50971e-32, 1.50971e-32, 1.50971e-32, 1.50971e-32, 4.16526e-11, 1.50971e-32, 1.73783e-13, 6.94956e-12, 1.50971e-32, 1.98711e-08, 1.50971e-32, 1.50971e-32
0.45202, 0, 3.36106e-08, 1.0819e-31, 1.41421, -3.36106e-08, 1.0819e-31, 0, 1.0819e-31, 1.0819e-31, 1.0819e-31, 1.0819e-31, 1.0819e-31, 1.0819e-31, 7.04023e-11, 1.0819e-31, 3.20862e-13, 1.24629e-11, 1.0819e-31, 3.35274e-08, 1.0819e-31, 1.0819e-31
0.460206, 0, 5.60628e-08, 7.26089e-31, 1.41421, -5.60628e-08, 7.26089e-31, 0, 7.26089e-31, 7.26089e-31, 7.26089e-31, 7.26089e-31, 7.26089e-31, 7.26089e-31, 1.17691e-10, 7.26089e-31, 5.91792e-13, 2.22839e-11, 7.26089e-31, 5.59222e-08, 7.26089e-31, 7.26089e-31
0.468392, 0, 9.24517e-08, 4.54303e-30, 1.41421, -9.24517e-08, 4.54303e-30, 0, 4.54303e-30, 4.54303e-30, 4.54303e-30, 4.54303e-30, 4.54303e-30, 4.54303e-30, 1.94623e-10, 4.54303e-30, 1.09072e-12, 3.97787e-11, 4.54303e-30, 9.22162e-08, 4.54303e-30, 4.54303e-30
0.476579, 0, 1.50744e-07, 2.65287e-29, 1.41421, -1.50744e-07, 2.65287e-29, 0, 2.65287e-29, 2.65287e-29, 2.65287e-29, 2.65287e-29, 2.65287e-29, 2.65287e-29, 3.1844e-10, 2.65287e-29, 2.00902e-12, 7.09835e-11, 2.65287e-29, 1.50352e-07, 2.65287e-29, 2.65287e-29
0.484765, 0, 2.43047e-07, 1.44989e-28, 1.41421, -2.43047e-07, 1.44989e-28, 0, 1.44989e-28, 1.44989e-28, 1.44989e-28, 1.44989e-28, 1.44989e-28, 1.44989e-28, 5.15633e-10, 1.44989e-28, 3.6972e-12, 1.26766e-10, 1.44989e-28, 2.42401e-07, 1.44989e-28, 1.44989e-28
0.492951, 0, 3.87542e-07, 7.44223e-28, 1.41421, -3.87542e-07, 7.44223e-28, 0, 7.44223e-28, 7.44223e-28, 7.44223e-28, 7.44223e-28, 7.44223e-28, 7.44223e-28, 8.26504e-10, 7.44223e-28, 6.79446e-12, 2.26755e-10, 7.44223e-28, 3.86482e-07, 7.44223e-28, 7.44223e-28
0.501138, 0, 6.11183e-07, 3.60009e-27, 1.41421, -6.11183e-07, 3.60009e-27, 0, 3.60009e-27, 3.60009e-27, 3.60009e-27, 3.60009e-27, 3.60009e-27, 3.60009e-27, 1.31175e-09, 3.60009e-27, 1.24592e-11, 4.06472e-10, 3.60009e-27, 6.09452e-07, 3.60009e-27, 3.60009e-27
0.509324, 0, 9.53462e-07, 1.64677e-26, 1.41421, -9.53462e-07, 1.64677e-26, 0, 1.64677e-26, 1.64677e-26, 1.64677e-26, 1.64677e-26, 1.64677e-26, 1.64677e-26, 2.06197e-09, 1.64677e-26, 2.27757e-11, 7.3019e-10, 1.64677e-26, 9.50647e-07, 1.64677e-26, 1.64677e-26
0.51751, 0, 1.47154e-06, 7.14561e-26, 1.41421, -1.47154e-06, 7.14561e-26, 0, 7.14561e-26, 7.14561e-26, 7.14561e-26, 7.14561e-26, 7.14561e-26, 7.14561e-26, 3.21115e-09, 7.14561e-26, 4.14618e-11, 1.31394e-09, 7.14561e-26, 1.46697e-06, 7.14561e-26, 7.14561e-26
0.525697, 0, 2.24717e-06, 2.95025e-25, 1.41421, -2.24717e-06, 2.95025e-25, 0, 2.95025e-25, 2.95025e-25, 2.95025e-25, 2.95025e-25, 2.95025e-25, 2.95025e-25, 4.95579e-09, 2.95025e-25, 7.5085e-11, 2.36622e-09, 2.95025e-25, 2.23977e-06, 2.95025e-25, 2.95025e-25
0.533883, 0, 3.39594e-06, 1.16232e-24, 1.41421, -3.39594e-06, 1.16232e-24, 0, 1.16232e-24, 1.16232e-24, 1.16232e-24, 1.16232e-24, 1.16232e-24, 1.16232e-24, 7.58167e-09, 1.16232e-24, 1.35127e-10, 4.25919e-09, 1.16232e-24, 3.38397e-06, 1.16232e-24, 1.16232e-24
0.542069, 0, 5.07934e-06, 4.40295e-24, 1.41421, -5.07934e-06, 4.40295e-24, 0, 4.40295e-24, 4.40295e-24, 4.40295e-24, 4.40295e-24, 4.40295e-24, 4.40295e-24, 1.15009e-08, 4.40295e-24, 2.41434e-10, 7.651e-09, 4.40295e-24, 5.05995e-06, 4.40295e-24, 4.40295e-24
0.550256, 0, 7.54348e-06, 2.06878e-08, 1.41421, -7.54348e-06, 2.09885e-08, 2.06878e-08, 2.06879e-08, 2.06881e-08, 2.06896e-08, 2.07251e-08, 2.06975e-08, 2.08703e-08, 3.79913e-08, 2.0695e-08, 2.11157e-08, 3.43811e-08, 2.06878e-08, 7.51076e-06, 2.06878e-08, 2.14507e-08
0.558442, 0, 1.11152e-05, 8.17399e-08, 1.41421, -1.11152e-05, 8.29309e-08, 8.17399e-08, 8.17404e-08, 8.17411e-08, 8.17469e-08, 8.18878e-08, 8.17784e-08, 8.24627e-08, 1.07566e-07, 8.17683e-08, 8.24918e-08, 1.06116e-07, 8.17399e-08, 1.10591e-05, 8.17399e-08, 8.47612e-08
0.566628, 0, 1.6288e-05, 2.54828e-07, 1.41421, -1.6288e-05, 2.58546e-07, 2.54828e-07, 2.54829e-07, 2.54831e-07, 2.5485e-07, 2.55289e-07, 2.54948e-07, 2.57084e-07, 2.93073e-07, 2.54916e-07, 2.56137e-07, 2.97918e-07, 2.54828e-07, 1.61892e-05, 2.54828e-07, 2.6426e-07
0.574815, 0, 2.38228e-05, 7.27481e-07, 1.41421, -2.38228e-05, 7.38104e-07, 7.27481e-07, 7.27486e-07, 7.27492e-07, 7.27544e-07, 7.288e-07, 7.27825e-07, 7.33928e-07, 7.83687e-07, 7.27734e-07, 7.29738e-07, 8.03008e-07, 7.27481e-07, 2.36428e-05, 7.27481e-07, 7.54431e-07
0.583001, 0, 3.49793e-05, 1.97167e-06, 1.41421, -3.49793e-05, 2.00048e-06, 1.97167e-06, 1.97168e-06, 1.9717e-06, 1.97184e-06, 1.97525e-06, 1.9726e-06, 1.98915e-06, 2.05365e-06, 1.97236e-06, 1.97552e-06, 2.10276e-06, 1.97167e-06, 3.46376e-05, 1.97167e-06, 2.04475e-06
0.591187, 0, 5.20007e-05, 5.1307e-06, 1.41421, -5.20007e-05, 5.2057e-06, 5.1307e-06, 5.13073e-06, 5.13078e-06, 5.13114e-06, 5.14001e-06, 5.13313e-06, 5.17622e-06, 5.24937e-06, 5.13249e-06, 5.13721e-06, 5.35609e-06, 5.1307e-06, 5.13253e-05, 5.1307e-06, 5.32097e-06
0.599374, 0, 7.91314e-05, 1.28683e-05, 1.41421, -7.91314e-05, 1.30565e-05, 1.28683e-05, 1.28684e-05, 1.28685e-05, 1.28695e-05, 1.28917e-05, 1.28744e-05, 1.29826e-05, 1.30389e-05, 1.28728e-05, 1.28792e-05, 1.32511e-05, 1.28683e-05, 7.77521e-05, 1.28683e-05, 1.33458e-05
0.60756, 0, 0.000124715, 3.11553e-05, 1.41421, -0.000124715, 3.16111e-05, 3.11553e-05, 3.11555e-05, 3.11558e-05, 3.1158e-05, 3.12119e-05, 3.117e-05, 3.14319e-05, 3.13985e-05, 3.11662e-05, 3.11733e-05, 3.17974e-05, 3.11553e-05, 0.000121838, 3.11553e-05, 3.23116e-05
0.615746, 0, 0.000205365, 7.28621e-05, 1.41421, -0.000205365, 7.39284e-05, 7.28621e-05, 7.28625e-05, 7.28632e-05, 7.28684e-05, 7.29945e-05, 7.28966e-05, 7.35092e-05, 7.32064e-05, 7.28875e-05, 7.28915e-05, 7.39261e-05, 7.28621e-05, 0.000199308, 7.28621e-05, 7.55673e-05
0.623933, 0, 0.000353944, 0.000164671, 1.41421, -0.000353944, 0.000167082, 0.000164671, 0.000164672, 0.000164673, 0.000164685, 0.00016497, 0.000164749, 0.000166134, 0.000165155, 0.000164728, 0.000164718, 0.000166412, 0.000164671, 0.000341227, 0.000164671, 0.000170787
0.632119, 0, 0.000634192, 0.00035976, 1.41421, -0.000634192, 0.000365029, 0.00035976, 0.000359762, 0.000359765, 0.000359791, 0.000360414, 0.00035993, 0.000362958, 0.000360436, 0.000359885, 0.000359836, 0.000362576, 0.00035976, 0.000607798, 0.00035976, 0.000373128
0.640306, 0, 0.00116633, 0.00075999, 1.41421, -0.00116633, 0.000771128, 0.00075999, 0.000759995, 0.000760002, 0.000760056, 0.000761373, 0.000760351, 0.000766749, 0.000760928, 0.000760256, 0.000760112, 0.000764493, 0.000759991, 0.00111252, 0.00075999, 0.000788244
0.648492, 0, 0.00216973, 0.00155283, 1.41421, -0.00216973, 0.0015756, 0.00155283, 0.00155284, 0.00155286, 0.00155297, 0.00155566, 0.00155357, 0.00156665, 0.00155413, 0.00155338, 0.00155302, 0.00155995, 0.00155283, 0.00206251, 0.00155283, 0.00161059
0.656678, 0, 0.00403045, 0.00306959, 1.41421, -0.00403045, 0.00311462, 0.00306959, 0.00306961, 0.00306963, 0.00306985, 0.00307518, 0.00307104, 0.00309692, 0.00307136, 0.00307066, 0.00306989, 0.00308075, 0.00306959, 0.00382216, 0.00306959, 0.00318383
0.664864, 0, 0.00740235, 0.0058722, 1.41421, -0.00740235, 0.0059584, 0.0058722, 0.00587224, 0.00587229, 0.00587271, 0.00588291, 0.00587499, 0.00592452, 0.00587462, 0.00587426, 0.00587267, 0.00588956, 0.00587221, 0.00700874, 0.0058722, 0.00609088
0.673051, 0, 0.013349, 0.0108746, 1.41421, -0.013349, 0.0110344, 0.0108746, 0.0108747, 0.0108748, 0.0108756, 0.0108945, 0.0108798, 0.0109716, 0.0108779, 0.0108785, 0.0108754, 0.0109014, 0.0108747, 0.0126263, 0.0108746, 0.0112799
0.681237, 0, 0.0235303, 0.0195012, 1.41421, -0.0235303, 0.0197878, 0.0195012, 0.0195013, 0.0195015, 0.0195029, 0.0195368, 0.0195104, 0.0196751, 0.0195056, 0.019508, 0.0195023, 0.0195423, 0.0195012, 0.0222419, 0.0195012, 0.0202284
0.689424, 0, 0.0404274, 0.0338754, 1.41421, -0.0404274, 0.0343737, 0.0338754, 0.0338756, 0.0338759, 0.0338783, 0.0339373, 0.0338915, 0.0341778, 0.0338814, 0.0338873, 0.0338771, 0.0339383, 0.0338754, 0.0381982, 0.0338754, 0.0351396
0.69761, 1.92375, 0.0675855, 0.0570212, 1.98084, 1.85616, 0.0578607, 0.0570212, 0.0570215, 0.057022, 0.0570261, 0.0571254, 0.0570483, 0.0575307, 0.0570292, 0.0570412, 0.0570237, 0.057117, 0.0570212, 0.0638426, 0.0570212, 0.059151
0.705796, 1.03572, 0.109838, 0.0930429, 1.74233, 0.92588, 0.0944141, 0.0930429, 0.0930435, 0.0930443, 0.093051, 0.0932131, 0.0930873, 0.093875, 0.0930536, 0.0930756, 0.0930466, 0.0931881, 0.0930429, 0.103739, 0.0930429, 0.0965215
0.713983, 0.040535, 0.17345, 0.147231, 1.42847, -0.132915, 0.149403, 0.147231, 0.147232, 0.147233, 0.147244, 0.147501, 0.147301, 0.148549, 0.147245, 0.147283, 0.147236, 0.147449, 0.147231, 0.163804, 0.147231, 0.152741
0.722169, 1.9093, 0.266118, 0.226034, 1.97719, 1.64318, 0.229372, 0.226034, 0.226035, 0.226037, 0.226054, 0.226448, 0.226142, 0.22806, 0.226053, 0.226114, 0.226042, 0.22636, 0.226034, 0.251304, 0.226034, 0.234503
0.730355, 1.99517, 0.396738, 0.336833, 1.99879, 1.59843, 0.341814, 0.336833, 0.336835, 0.336838, 0.336862, 0.337451, 0.336994, 0.339856, 0.336858, 0.336952, 0.336845, 0.337315, 0.336833, 0.374643, 0.336833, 0.34947
0.738542, 1.99518, 0.574904, 0.487463, 1.9988, 1.42028, 0.494682, 0.487463, 0.487466, 0.48747, 0.487506, 0.488359, 0.487697, 0.491844, 0.487495, 0.487635, 0.48748, 0.488165, 0.487463, 0.542883, 0.487463, 0.505777
0.746728, 2.04776, 0.810123, 0.685487, 2.0119, 1.23764, 0.695655, 0.685487, 0.685492, 0.685498, 0.685548, 0.68675, 0.685817, 0.691658, 0.685529, 0.68573, 0.685513, 0.686493, 0.685488, 0.765008, 0.685487, 0.711282
0.754914, 0.997592, 1.11078, 0.937244, 1.73136, -0.113188, 0.95117, 0.937244, 0.93725, 0.937258, 0.937326, 0.938973, 0.937695, 0.945695, 0.937296, 0.937576, 0.93728, 0.938658, 0.937244, 1.04895, 0.937244, 0.972575
0.763101, 2.88275, 1.48304, 1.24679, 2.20969, 1.39971, 1.26535, 1.24679, 1.2468, 1.24681, 1.2469, 1.2491, 1.24739, 1.25806, 1.24686, 1.24724, 1.24684, 1.24874, 1.24679, 1.40057, 1.24679, 1.29389
0.771287, 1.11244, 1.92983, 1.61489, 1.76421, -0.817395, 1.63899, 1.61489, 1.6149, 1.61492, 1.61504, 1.61788, 1.61567, 1.62952, 1.61497, 1.61547, 1.61496, 1.61751, 1.61489, 1.82268, 1.61489, 1.67603
