   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_31.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.000605047, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00849245, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0163799, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0242673, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0321547, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0400421, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0479295, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0558169, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0637043, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0715917, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0794791, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0873665, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0952539, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.103141, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.111029, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.118916, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.126804, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.134691, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.142578, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.150466, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.158353, 0, 1.16133e-29, 0, 1.41421, -1.16133e-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.60466e-32, 0, 0, 1.09076e-34, 4.56879e-35, 0, 1.15271e-29, 0, 0, 0
0.166241, 0, 1.34378e-28, 0, 1.41421, -1.34378e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.95576e-31, 0, 0, 1.26203e-33, 1.02651e-32, 0, 1.33371e-28, 0, 0, 0
0.174128, 0, 9.7763e-28, 0, 1.41421, -9.7763e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.24274e-30, 0, 0, 9.18119e-33, 1.14472e-31, 0, 9.70263e-28, 0, 0, 0
0.182015, 0, 5.68734e-27, 0, 1.41421, -5.68734e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.21334e-29, 0, 0, 5.34716e-32, 8.19023e-31, 0, 5.64433e-27, 0, 0, 0
0.189903, 0, 2.88061e-26, 0, 1.41421, -2.88061e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13399e-28, 0, 0, 2.71535e-31, 4.71677e-30, 0, 2.85877e-26, 0, 0, 0
0.19779, 0, 1.32313e-25, 0, 1.41421, -1.32313e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.80176e-28, 0, 0, 1.25174e-30, 2.37212e-29, 0, 1.31308e-25, 0, 0, 0
0.205678, 0, 5.63916e-25, 0, 1.41421, -5.63916e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.17745e-27, 0, 0, 5.35762e-30, 1.08363e-28, 0, 5.59625e-25, 0, 0, 0
0.213565, 0, 2.26213e-24, 0, 1.41421, -2.26213e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.67575e-26, 0, 0, 2.15927e-29, 4.59816e-28, 0, 2.24489e-24, 0, 0, 0
0.221452, 0, 1.00253e-23, 0, 1.41421, -1.00253e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.42647e-26, 0, 0, 9.6539e-29, 2.19433e-27, 0, 9.94876e-24, 0, 0, 0
0.22934, 0, 3.57383e-23, 0, 1.41421, -3.57383e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.64737e-25, 0, 0, 3.45941e-28, 8.11188e-27, 0, 3.54651e-23, 0, 0, 0
0.237227, 0, 1.22993e-22, 0, 1.41421, -1.22993e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.11084e-25, 0, 0, 1.19707e-27, 2.88464e-26, 0, 1.22052e-22, 0, 0, 0
0.245115, 0, 4.09904e-22, 0, 1.41421, -4.09904e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.03638e-24, 0, 0, 4.01236e-27, 9.90574e-26, 0, 4.06765e-22, 0, 0, 0
0.253002, 0, 1.32628e-21, 0, 1.41421, -1.32628e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.82438e-24, 0, 0, 1.306e-26, 3.2949e-25, 0, 1.31611e-21, 0, 0, 0
0.260889, 0, 4.17476e-21, 0, 1.41421, -4.17476e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.09243e-23, 0, 0, 4.13663e-26, 1.06424e-24, 0, 4.14273e-21, 0, 0, 0
0.268777, 0, 1.28062e-20, 0, 1.41421, -1.28062e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.48607e-23, 0, 0, 1.27721e-25, 3.34472e-24, 0, 1.27079e-20, 0, 0, 0
0.276664, 0, 3.83385e-20, 0, 1.41421, -3.83385e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83987e-22, 0, 0, 3.84974e-25, 1.0246e-23, 0, 3.80438e-20, 0, 0, 0
0.284552, 0, 1.12151e-19, 0, 1.41421, -1.12151e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.30741e-22, 0, 0, 1.1342e-24, 3.06367e-23, 0, 1.11289e-19, 0, 0, 0
0.292439, 0, 3.20918e-19, 0, 1.41421, -3.20918e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.37713e-21, 0, 0, 3.2697e-24, 8.95293e-23, 0, 3.18448e-19, 0, 0, 0
0.300326, 0, 8.99069e-19, 0, 1.41421, -8.99069e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.6596e-21, 0, 0, 9.23176e-24, 2.5596e-22, 0, 8.92145e-19, 0, 0, 0
0.308214, 0, 2.468e-18, 0, 1.41421, -2.468e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.82808e-20, 0, 0, 2.55488e-23, 7.16576e-22, 0, 2.44898e-18, 0, 0, 0
0.316101, 0, 6.64271e-18, 0, 1.41421, -6.64271e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.92028e-20, 0, 0, 6.93543e-23, 1.96596e-21, 0, 6.59147e-18, 0, 0, 0
0.323989, 0, 1.7541e-17, 0, 1.41421, -1.7541e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.29924e-19, 0, 0, 1.84783e-22, 5.28945e-21, 0, 1.74056e-17, 0, 0, 0
0.331876, 0, 4.54669e-17, 0, 1.41421, -4.54669e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.36762e-19, 0, 0, 4.83474e-22, 1.39646e-20, 0, 4.51157e-17, 0, 0, 0
0.339764, 0, 1.15737e-16, 0, 1.41421, -1.15737e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.57211e-19, 0, 0, 1.24285e-21, 3.61959e-20, 0, 1.14842e-16, 0, 0, 0
0.347651, 0, 2.89437e-16, 0, 1.41421, -2.89437e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.14366e-18, 0, 0, 3.14042e-21, 9.21523e-20, 0, 2.87198e-16, 0, 0, 0
0.355538, 0, 7.11379e-16, 0, 1.41421, -7.11379e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.26848e-18, 0, 0, 7.80274e-21, 2.30543e-19, 0, 7.05872e-16, 0, 0, 0
0.363426, 0, 1.71888e-15, 0, 1.41421, -1.71888e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.27294e-17, 0, 0, 1.90698e-20, 5.66963e-19, 0, 1.70556e-15, 0, 0, 0
0.371313, 0, 4.08421e-15, 0, 1.41421, -4.08421e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.02444e-17, 0, 0, 4.58591e-20, 1.37107e-18, 0, 4.05255e-15, 0, 0, 0
0.379201, 0, 9.54537e-15, 0, 1.41421, -9.54537e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.06805e-17, 0, 0, 1.08553e-19, 3.26133e-18, 0, 9.47132e-15, 0, 0, 0
0.387088, 0, 2.1948e-14, 0, 1.41421, -2.1948e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62505e-16, 0, 0, 2.53004e-19, 7.63272e-18, 0, 2.17776e-14, 0, 0, 0
0.394975, 0, 4.96586e-14, 0, 1.41421, -4.96586e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.67644e-16, 0, 0, 5.80782e-19, 1.758e-17, 0, 4.92728e-14, 0, 0, 0
0.402863, 0, 1.10577e-13, 3.50325e-44, 1.41421, -1.10577e-13, 0, 3.50325e-44, 3.50325e-44, 3.50325e-44, 3.50325e-44, 3.50325e-44, 3.50325e-44, 3.50325e-44, 3.50325e-44, 3.50325e-44, 3.50325e-44, 3.50325e-44, 8.18568e-16, 3.50325e-44, 3.50325e-44, 1.31356e-18, 3.98577e-17, 3.50325e-44, 1.09717e-13, 3.50325e-44, 3.50325e-44, 3.50325e-44
0.41075, 0, 2.42364e-13, 6.64215e-43, 1.41421, -2.42364e-13, 0, 6.64215e-43, 6.64215e-43, 6.64215e-43, 6.64215e-43, 6.64215e-43, 6.64215e-43, 6.64215e-43, 6.64215e-43, 6.64215e-43, 6.64215e-43, 6.64215e-43, 1.79396e-15, 6.64215e-43, 6.64215e-43, 2.92815e-18, 8.89715e-17, 6.64215e-43, 2.40479e-13, 6.64215e-43, 6.64215e-43, 6.64215e-43
0.418638, 0, 5.22956e-13, 9.87915e-42, 1.41421, -5.22956e-13, 0, 9.87915e-42, 9.87915e-42, 9.87915e-42, 9.87915e-42, 9.87915e-42, 9.87915e-42, 9.87915e-42, 9.87915e-42, 9.87915e-42, 9.87915e-42, 9.87915e-42, 3.87043e-15, 9.87915e-42, 9.87915e-42, 6.43632e-18, 1.95582e-16, 9.87915e-42, 5.18883e-13, 9.87915e-42, 9.87915e-42, 9.87915e-42
0.426525, 0, 1.11097e-12, 1.28594e-40, 1.41421, -1.11097e-12, 0, 1.28594e-40, 1.28594e-40, 1.28594e-40, 1.28594e-40, 1.28594e-40, 1.28594e-40, 1.28594e-40, 1.28594e-40, 1.28594e-40, 1.28594e-40, 1.28594e-40, 8.22144e-15, 1.28594e-40, 1.28594e-40, 1.39573e-17, 4.23492e-16, 1.28594e-40, 1.10231e-12, 1.28594e-40, 1.28594e-40, 1.28594e-40
0.434412, 0, 2.32396e-12, 1.49889e-39, 1.41421, -2.32396e-12, 0, 1.49889e-39, 1.49889e-39, 1.49889e-39, 1.49889e-39, 1.49889e-39, 1.49889e-39, 1.49889e-39, 1.49889e-39, 1.49889e-39, 1.49889e-39, 1.49889e-39, 1.71961e-14, 1.49889e-39, 1.49889e-39, 2.98786e-17, 9.03435e-16, 1.49889e-39, 2.30583e-12, 1.49889e-39, 1.49889e-39, 1.49889e-39
0.4423, 0, 4.78721e-12, 1.57814e-38, 1.41421, -4.78721e-12, 0, 1.57814e-38, 1.57814e-38, 1.57814e-38, 1.57814e-38, 1.57814e-38, 1.57814e-38, 1.57814e-38, 1.57814e-38, 1.57814e-38, 1.57814e-38, 1.57814e-38, 3.542e-14, 1.57814e-38, 1.57814e-38, 6.31871e-17, 1.89929e-15, 1.57814e-38, 4.74982e-12, 1.57814e-38, 1.57814e-38, 1.57814e-38
0.450187, 0, 9.71197e-12, 1.51004e-37, 1.41421, -9.71197e-12, 0, 1.51004e-37, 1.51004e-37, 1.51004e-37, 1.51004e-37, 1.51004e-37, 1.51004e-37, 1.51004e-37, 1.51004e-37, 1.51004e-37, 1.51004e-37, 1.51004e-37, 7.18542e-14, 1.51004e-37, 1.51004e-37, 1.3213e-16, 3.93604e-15, 1.51004e-37, 9.63605e-12, 1.51004e-37, 1.51004e-37, 1.51004e-37
