   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_202.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, S_K, P_K, Si_K, Br_L, Al_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.369949, 0, 1.63089e-13, 0, 1.41421, -1.63089e-13, 0, 0, 0, 0, 0, 0, 0, 0, 3.03761e-16, 0, 9.16854e-19, 3.79374e-17, 0, 1.62747e-13, 0, 0
0.378197, 0, 3.98196e-13, 0, 1.41421, -3.98196e-13, 0, 0, 0, 0, 0, 0, 0, 0, 7.41627e-16, 0, 2.2613e-18, 9.49337e-17, 0, 3.97357e-13, 0, 0
0.386446, 0, 9.5397e-13, 0, 1.41421, -9.5397e-13, 0, 0, 0, 0, 0, 0, 0, 0, 1.77666e-15, 0, 5.47713e-18, 2.33129e-16, 0, 9.51955e-13, 0, 0
0.394694, 0, 2.2431e-12, 0, 1.41421, -2.2431e-12, 0, 0, 0, 0, 0, 0, 0, 0, 4.1773e-15, 0, 1.30333e-17, 5.62e-16, 0, 2.23835e-12, 0, 0
0.402943, 0, 5.17764e-12, 0, 1.41421, -5.17764e-12, 0, 0, 0, 0, 0, 0, 0, 0, 9.64175e-15, 0, 3.04815e-17, 1.33036e-15, 0, 5.16663e-12, 0, 0
0.411191, 0, 1.17346e-11, 3.35611e-42, 1.41421, -1.17346e-11, 3.35611e-42, 0, 3.35611e-42, 3.35611e-42, 3.35611e-42, 3.35611e-42, 3.35611e-42, 3.35611e-42, 2.1851e-14, 3.35611e-42, 7.00965e-17, 3.09328e-15, 3.35611e-42, 1.17096e-11, 3.35611e-42, 3.35611e-42
0.41944, 0, 2.61433e-11, 2.89996e-40, 1.41421, -2.61433e-11, 2.89996e-40, 0, 2.89996e-40, 2.89996e-40, 2.89996e-40, 2.89996e-40, 2.89996e-40, 2.89996e-40, 4.86802e-14, 2.89996e-40, 1.58912e-16, 7.07856e-15, 2.89996e-40, 2.60874e-11, 2.89996e-40, 2.89996e-40
0.427688, 0, 5.71398e-11, 4.11101e-39, 1.41421, -5.71398e-11, 4.11101e-39, 0, 4.11101e-39, 4.11101e-39, 4.11101e-39, 4.11101e-39, 4.11101e-39, 4.11101e-39, 1.06396e-13, 4.11101e-39, 3.53893e-16, 1.58889e-14, 4.11101e-39, 5.70171e-11, 4.11101e-39, 4.11101e-39
0.435937, 0, 1.22689e-10, 5.18508e-38, 1.41421, -1.22689e-10, 5.18508e-38, 0, 5.18508e-38, 5.18508e-38, 5.18508e-38, 5.18508e-38, 5.18508e-38, 5.18508e-38, 2.28456e-13, 5.18508e-38, 7.76487e-16, 3.50659e-14, 5.18508e-38, 1.22425e-10, 5.18508e-38, 5.18508e-38
0.444185, 0, 2.58832e-10, 5.86877e-37, 1.41421, -2.58832e-10, 5.86877e-37, 0, 5.86877e-37, 5.86877e-37, 5.86877e-37, 5.86877e-37, 5.86877e-37, 5.86877e-37, 4.81999e-13, 5.86877e-37, 1.68011e-15, 7.61135e-14, 5.86877e-37, 2.58272e-10, 5.86877e-37, 5.86877e-37
0.452433, 0, 5.36584e-10, 6.00192e-36, 1.41421, -5.36584e-10, 6.00192e-36, 0, 6.00192e-36, 6.00192e-36, 6.00192e-36, 6.00192e-36, 6.00192e-36, 6.00192e-36, 9.99386e-13, 6.00192e-36, 3.58903e-15, 1.62559e-13, 6.00192e-36, 5.35419e-10, 6.00192e-36, 6.00192e-36
0.460682, 0, 1.09324e-09, 5.58051e-35, 1.41421, -1.09324e-09, 5.58051e-35, 0, 5.58051e-35, 5.58051e-35, 5.58051e-35, 5.58051e-35, 5.58051e-35, 5.58051e-35, 2.0367e-12, 5.58051e-35, 7.57933e-15, 3.41777e-13, 5.58051e-35, 1.09085e-09, 5.58051e-35, 5.58051e-35
0.46893, 0, 2.18929e-09, 4.74424e-34, 1.41421, -2.18929e-09, 4.74424e-34, 0, 4.74424e-34, 4.74424e-34, 4.74424e-34, 4.74424e-34, 4.74424e-34, 4.74424e-34, 4.08042e-12, 4.74424e-34, 1.58485e-14, 7.07831e-13, 4.74424e-34, 2.18448e-09, 4.74424e-34, 4.74424e-34
0.477179, 0, 4.3098e-09, 3.7214e-33, 1.41421, -4.3098e-09, 3.7214e-33, 0, 3.7214e-33, 3.7214e-33, 3.7214e-33, 3.7214e-33, 3.7214e-33, 3.7214e-33, 8.03795e-12, 3.7214e-33, 3.2872e-14, 1.44515e-12, 3.7214e-33, 4.30029e-09, 3.7214e-33, 3.7214e-33
0.485427, 0, 8.34136e-09, 2.8622e-32, 1.41421, -8.34136e-09, 2.8622e-32, 0, 2.8622e-32, 2.8622e-32, 2.8622e-32, 2.8622e-32, 2.8622e-32, 2.8622e-32, 1.55718e-11, 2.8622e-32, 6.77633e-14, 2.91162e-12, 2.8622e-32, 8.32281e-09, 2.8622e-32, 2.8622e-32
0.493676, 0, 1.58744e-08, 2.0861e-31, 1.41421, -1.58744e-08, 2.0861e-31, 0, 2.0861e-31, 2.0861e-31, 2.0861e-31, 2.0861e-31, 2.0861e-31, 2.0861e-31, 2.96748e-11, 2.0861e-31, 1.39107e-13, 5.79629e-12, 2.0861e-31, 1.58388e-08, 2.0861e-31, 2.0861e-31
0.501924, 0, 2.97099e-08, 1.42328e-30, 1.41421, -2.97099e-08, 1.42328e-30, 0, 1.42328e-30, 1.42328e-30, 1.42328e-30, 1.42328e-30, 1.42328e-30, 1.42328e-30, 5.56419e-11, 1.42328e-30, 2.84896e-13, 1.14198e-11, 1.42328e-30, 2.96425e-08, 1.42328e-30, 1.42328e-30
0.510173, 0, 5.46905e-08, 9.06729e-30, 1.41421, -5.46905e-08, 9.06729e-30, 0, 9.06729e-30, 9.06729e-30, 9.06729e-30, 9.06729e-30, 9.06729e-30, 9.06729e-30, 1.02685e-10, 9.06729e-30, 5.82972e-13, 2.23111e-11, 9.06729e-30, 5.4565e-08, 9.06729e-30, 9.06729e-30
0.518421, 0, 9.90377e-08, 5.40176e-29, 1.41421, -9.90377e-08, 5.40176e-29, 0, 5.40176e-29, 5.40176e-29, 5.40176e-29, 5.40176e-29, 5.40176e-29, 5.40176e-29, 1.86573e-10, 5.40176e-29, 1.19297e-12, 4.3326e-11, 5.40176e-29, 9.88066e-08, 5.40176e-29, 5.40176e-29
0.52667, 0, 1.76457e-07, 3.018e-28, 1.41421, -1.76457e-07, 3.018e-28, 0, 3.018e-28, 3.018e-28, 3.018e-28, 3.018e-28, 3.018e-28, 3.018e-28, 3.33874e-10, 3.018e-28, 2.44177e-12, 8.38473e-11, 3.018e-28, 1.76036e-07, 3.018e-28, 3.018e-28
0.534918, 0, 3.09392e-07, 1.58674e-27, 1.41421, -3.09392e-07, 1.58674e-27, 0, 1.58674e-27, 1.58674e-27, 1.58674e-27, 1.58674e-27, 1.58674e-27, 1.58674e-27, 5.88692e-10, 1.58674e-27, 4.99608e-12, 1.62164e-10, 1.58674e-27, 3.08636e-07, 1.58674e-27, 1.58674e-27
0.543167, 0, 5.33947e-07, 7.87753e-27, 1.41421, -5.33947e-07, 7.87753e-27, 0, 7.87753e-27, 7.87753e-27, 7.87753e-27, 7.87753e-27, 7.87753e-27, 7.87753e-27, 1.02319e-09, 7.87753e-27, 1.02055e-11, 3.14264e-10, 7.87753e-27, 5.326e-07, 7.87753e-27, 7.87753e-27
0.551415, 0, 9.07193e-07, 3.70534e-26, 1.41421, -9.07193e-07, 3.70534e-26, 0, 3.70534e-26, 3.70534e-26, 3.70534e-26, 3.70534e-26, 3.70534e-26, 3.70534e-26, 1.75385e-09, 3.70534e-26, 2.07744e-11, 6.11581e-10, 3.70534e-26, 9.04807e-07, 3.70534e-26, 3.70534e-26
0.559664, 0, 1.51779e-06, 1.65652e-25, 1.41421, -1.51779e-06, 1.65652e-25, 0, 1.65652e-25, 1.65652e-25, 1.65652e-25, 1.65652e-25, 1.65652e-25, 1.65652e-25, 2.96627e-09, 1.65652e-25, 4.20515e-11, 1.19675e-09, 1.65652e-25, 1.51359e-06, 1.65652e-25, 1.65652e-25
0.567912, 0, 2.50116e-06, 7.05993e-25, 1.41421, -2.50116e-06, 7.05993e-25, 0, 7.05993e-25, 7.05993e-25, 7.05993e-25, 7.05993e-25, 7.05993e-25, 7.05993e-25, 4.95248e-09, 7.05993e-25, 8.4455e-11, 2.3552e-09, 7.05993e-25, 2.49377e-06, 7.05993e-25, 7.05993e-25
0.576161, 0, 4.06071e-06, 2.87651e-24, 1.41421, -4.06071e-06, 2.87651e-24, 0, 2.87651e-24, 2.87651e-24, 2.87651e-24, 2.87651e-24, 2.87651e-24, 2.87651e-24, 8.16659e-09, 2.87651e-24, 1.67937e-10, 4.65673e-09, 2.87651e-24, 4.04772e-06, 2.87651e-24, 2.87651e-24
0.584409, 0, 6.49908e-06, 1.12944e-23, 1.41421, -6.49908e-06, 3.52358e-10, 0, 9.15078e-14, 4.13503e-13, 2.90104e-12, 3.51453e-11, 8.10686e-12, 1.73082e-10, 1.33066e-08, 5.88732e-12, 3.30014e-10, 9.23086e-09, 7.57287e-15, 6.47491e-06, 1.12944e-23, 7.28304e-10
0.592658, 0.990799, 1.02778e-05, 2.11758e-08, 1.72939, 0.990789, 2.28214e-08, 2.11758e-08, 2.11762e-08, 2.11777e-08, 2.11893e-08, 2.13399e-08, 2.12136e-08, 2.19841e-08, 4.2608e-08, 2.12033e-08, 2.18158e-08, 3.94682e-08, 2.11758e-08, 1.02313e-05, 2.11758e-08, 2.45772e-08
0.600906, 0.0092006, 1.60704e-05, 9.85002e-08, 1.41746, 0.00918453, 1.0462e-07, 9.85002e-08, 9.85018e-08, 9.85074e-08, 9.85506e-08, 9.91106e-08, 9.8641e-08, 1.01506e-07, 1.32634e-07, 9.86025e-08, 9.97235e-08, 1.3462e-07, 9.85004e-08, 1.59762e-05, 9.85002e-08, 1.11149e-07
0.609154, 0, 2.49345e-05, 3.65055e-07, 1.41421, -2.49345e-05, 3.85836e-07, 3.65055e-07, 3.65061e-07, 3.6508e-07, 3.65226e-07, 3.67128e-07, 3.65533e-07, 3.75263e-07, 4.18822e-07, 3.65402e-07, 3.67358e-07, 4.35885e-07, 3.65056e-07, 2.47305e-05, 3.65055e-07, 4.08007e-07
0.617403, 0, 3.86351e-05, 1.23611e-06, 1.41421, -3.86351e-05, 1.30248e-06, 1.23611e-06, 1.23613e-06, 1.23619e-06, 1.23665e-06, 1.24273e-06, 1.23764e-06, 1.26871e-06, 1.31989e-06, 1.23722e-06, 1.24037e-06, 1.37366e-06, 1.23611e-06, 3.81635e-05, 1.23611e-06, 1.3733e-06
0.625651, 0, 6.04325e-05, 3.93776e-06, 1.41421, -6.04325e-05, 4.13878e-06, 3.93776e-06, 3.93781e-06, 3.93799e-06, 3.93941e-06, 3.95781e-06, 3.94238e-06, 4.0365e-06, 4.06691e-06, 3.94111e-06, 3.94554e-06, 4.20187e-06, 3.93776e-06, 5.92862e-05, 3.93776e-06, 4.35327e-06
0.6339, 0, 9.69774e-05, 1.1896e-05, 1.41421, -9.69774e-05, 1.24747e-05, 1.1896e-05, 1.18961e-05, 1.18966e-05, 1.19007e-05, 1.19537e-05, 1.19093e-05, 1.21803e-05, 1.2093e-05, 1.19056e-05, 1.19099e-05, 1.23959e-05, 1.1896e-05, 9.41208e-05, 1.1896e-05, 1.30923e-05
0.642148, 0, 0.000162791, 3.41676e-05, 1.41421, -0.000162791, 3.57535e-05, 3.41676e-05, 3.4168e-05, 3.41695e-05, 3.41807e-05, 3.43258e-05, 3.42041e-05, 3.49466e-05, 3.4465e-05, 3.41941e-05, 3.41923e-05, 3.50992e-05, 3.41677e-05, 0.000155658, 3.41676e-05, 3.74456e-05
0.650397, 0, 0.000290389, 9.34023e-05, 1.41421, -0.000290389, 9.75404e-05, 9.34023e-05, 9.34034e-05, 9.34072e-05, 9.34364e-05, 9.3815e-05, 9.34975e-05, 9.5435e-05, 9.38466e-05, 9.34714e-05, 9.34454e-05, 9.51109e-05, 9.34024e-05, 0.000272851, 9.34023e-05, 0.000101955
0.658645, 0, 0.000551948, 0.000243172, 1.41421, -0.000551948, 0.000253461, 0.000243172, 0.000243175, 0.000243185, 0.000243257, 0.000244199, 0.000243409, 0.000248226, 0.00024383, 0.000243344, 0.000243247, 0.000246257, 0.000243173, 0.00050999, 0.000243172, 0.000264438
0.666894, 0, 0.00110288, 0.000603268, 1.41421, -0.00110288, 0.000627653, 0.000603268, 0.000603274, 0.000603297, 0.000603469, 0.0006057, 0.000603829, 0.000615246, 0.000604232, 0.000603675, 0.000603394, 0.000608753, 0.000603269, 0.0010059, 0.000603268, 0.00065367
0.675142, 0, 0.00226386, 0.0014268, 1.41421, -0.00226386, 0.00148192, 0.0014268, 0.00142681, 0.00142686, 0.00142725, 0.0014323, 0.00142807, 0.00145388, 0.0014282, 0.00142772, 0.00142701, 0.00143642, 0.0014268, 0.00204826, 0.0014268, 0.00154074
0.683391, 1, 0.00466455, 0.00321877, 1.73205, 0.995335, 0.00333769, 0.00321877, 0.0032188, 0.00321891, 0.00321975, 0.00323063, 0.0032215, 0.00327718, 0.00322079, 0.00322076, 0.00321912, 0.00323546, 0.00321877, 0.0042046, 0.00321877, 0.00346457
0.691639, 0, 0.00947667, 0.0069298, 1.41421, -0.00947667, 0.00717476, 0.0069298, 0.00692986, 0.00693008, 0.00693181, 0.00695423, 0.00693543, 0.00705012, 0.00693271, 0.00693389, 0.00693038, 0.00695848, 0.0069298, 0.00853633, 0.0069298, 0.00743612
0.699888, 0, 0.0187604, 0.014246, 1.41421, -0.0187604, 0.0147281, 0.014246, 0.0142461, 0.0142466, 0.01425, 0.0142941, 0.0142571, 0.0144828, 0.0142501, 0.014254, 0.0142469, 0.0142949, 0.014246, 0.0169191, 0.014246, 0.0152425
0.708136, 0.957048, 0.0359299, 0.0279806, 1.71961, 0.921118, 0.0288877, 0.0279806, 0.0279809, 0.0279817, 0.0279881, 0.0280711, 0.0280015, 0.0284262, 0.0279865, 0.0279958, 0.0279822, 0.0280636, 0.0279807, 0.0324768, 0.0279806, 0.0298554
0.716385, 0.0429516, 0.066303, 0.0525397, 1.42932, -0.0233513, 0.0541723, 0.0525397, 0.0525401, 0.0525416, 0.0525532, 0.0527025, 0.0525773, 0.0533416, 0.052548, 0.052567, 0.0525422, 0.0526797, 0.0525397, 0.0600996, 0.0525397, 0.0559142
0.724633, 0, 0.117637, 0.0943778, 1.41421, -0.117637, 0.097191, 0.0943778, 0.0943786, 0.0943811, 0.094401, 0.0946584, 0.0944425, 0.0957597, 0.0943895, 0.0944248, 0.0943819, 0.0946123, 0.0943779, 0.106958, 0.0943778, 0.100193
0.732882, 0.949823, 0.200482, 0.162299, 1.7175, 0.749341, 0.166944, 0.162299, 0.1623, 0.162304, 0.162337, 0.162762, 0.162406, 0.16458, 0.162315, 0.162377, 0.162305, 0.162688, 0.162299, 0.182851, 0.162299, 0.171899
0.74113, 1.05018, 0.32811, 0.2674, 1.74648, 0.722067, 0.274754, 0.2674, 0.267402, 0.267409, 0.267461, 0.268133, 0.267569, 0.271012, 0.267422, 0.267523, 0.26741, 0.268035, 0.2674, 0.300179, 0.2674, 0.2826
0.749379, 1.89, 0.515798, 0.422455, 1.97231, 1.3742, 0.433631, 0.422455, 0.422458, 0.422468, 0.422547, 0.42357, 0.422712, 0.427945, 0.422485, 0.422642, 0.422471, 0.423474, 0.422455, 0.4733, 0.422455, 0.445555
0.757627, 3.05259, 0.779285, 0.640586, 2.2478, 2.2733, 0.656908, 0.640586, 0.640591, 0.640605, 0.640721, 0.642214, 0.640962, 0.648603, 0.640626, 0.640859, 0.640611, 0.642184, 0.640587, 0.717114, 0.640586, 0.674322
0.765875, 1.9976, 1.13245, 0.933261, 1.9994, 0.865149, 0.956192, 0.933261, 0.933267, 0.933288, 0.93345, 0.935548, 0.933788, 0.944525, 0.933313, 0.933644, 0.933299, 0.935698, 0.933261, 1.04491, 0.933261, 0.980659
0.774124, 1.99758, 1.58451, 1.30784, 1.9994, 0.413075, 1.33888, 1.30784, 1.30785, 1.30788, 1.3081, 1.31094, 1.30856, 1.32309, 1.30791, 1.30836, 1.3079, 1.31145, 1.30784, 1.46572, 1.30784, 1.372
0.782372, 2.8683, 2.13732, 1.7652, 2.20642, 0.730989, 1.80573, 1.7652, 1.76521, 1.76524, 1.76553, 1.76924, 1.76613, 1.78511, 1.76528, 1.76587, 1.76528, 1.77035, 1.7652, 1.98174, 1.7652, 1.84897
0.790621, 3.92569, 2.78352, 2.29793, 2.43427, 1.14217, 2.34908, 2.29793, 2.29794, 2.29799, 2.29835, 2.30303, 2.29911, 2.32305, 2.29803, 2.29879, 2.29806, 2.30504, 2.29793, 2.58657, 2.29793, 2.40365
0.798869, 6.05986, 3.50637, 2.88991, 2.83899, 2.55349, 2.9524, 2.88991, 2.88993, 2.88998, 2.89043, 2.89614, 2.89135, 2.92061, 2.89003, 2.89096, 2.89009, 2.89935, 2.88991, 3.26497, 2.88991, 3.01908
0.807118, 8.84896, 4.28164, 3.51732, 3.29378, 4.56732, 3.59139, 3.51732, 3.51734, 3.51741, 3.51793, 3.52471, 3.51902, 3.5537, 3.51746, 3.51856, 3.51757, 3.52938, 3.51732, 3.99457, 3.51732, 3.67045
0.815366, 3.28514, 5.0817, 4.15129, 2.29894, -1.79656, 4.23666, 4.15129, 4.15131, 4.15139, 4.15199, 4.15981, 4.15326, 4.19322, 4.15145, 4.15272, 4.15164, 4.16611, 4.15129, 4.74982, 4.15129, 4.32782
