   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_35.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
6.40155, 23.7307, 28.8218, 13.7886, 5.07254, -5.09111, 13.7886, 0, 13.7886, 13.7886, 13.7887, 28.8216, 13.7886, 13.7886, 13.7886, 13.7886, 13.7886, 13.7886, 13.7886, 13.7886, 13.7886, 13.7886, 13.7886, 13.7886, 13.7886, 13.7886, 13.7886, 13.7886
6.40946, 31.201, 28.6494, 13.8041, 5.76203, 2.55161, 13.8041, 0, 13.8041, 13.8041, 13.8042, 28.6492, 13.8041, 13.8041, 13.8041, 13.8041, 13.8041, 13.8041, 13.8041, 13.8041, 13.8041, 13.8041, 13.8041, 13.8041, 13.8041, 13.8041, 13.8041, 13.8041
6.41736, 28.2745, 28.1664, 13.8193, 5.50222, 0.108088, 13.8193, 0, 13.8193, 13.8193, 13.8194, 28.1662, 13.8193, 13.8193, 13.8193, 13.8193, 13.8193, 13.8193, 13.8193, 13.8193, 13.8193, 13.8193, 13.8193, 13.8193, 13.8193, 13.8193, 13.8193, 13.8193
6.42527, 26.2026, 27.4045, 13.8342, 5.31061, -1.20185, 13.8342, 0, 13.8342, 13.8342, 13.8343, 27.4042, 13.8342, 13.8342, 13.8342, 13.8342, 13.8342, 13.8342, 13.8342, 13.8342, 13.8342, 13.8342, 13.8342, 13.8342, 13.8342, 13.8342, 13.8342, 13.8342
6.43318, 20.5181, 26.4112, 13.8487, 4.74532, -5.89316, 13.8487, 0, 13.8487, 13.8488, 13.849, 26.411, 13.8487, 13.8487, 13.8487, 13.8487, 13.8487, 13.8487, 13.8487, 13.8487, 13.8487, 13.8487, 13.8487, 13.8487, 13.8487, 13.8487, 13.8487, 13.8487
6.44109, 27.4232, 25.2456, 13.863, 5.42431, 2.17761, 13.863, 0, 13.8631, 13.8631, 13.8633, 25.2453, 13.863, 13.863, 13.863, 13.863, 13.863, 13.863, 13.863, 13.863, 13.863, 13.863, 13.863, 13.863, 13.863, 13.863, 13.863, 13.863
6.44899, 27.6442, 23.9715, 13.8771, 5.44464, 3.67266, 13.8771, 0, 13.8771, 13.8771, 13.8773, 23.9712, 13.8771, 13.8771, 13.8771, 13.8771, 13.8771, 13.8771, 13.8771, 13.8771, 13.8771, 13.8771, 13.8771, 13.8771, 13.8771, 13.8771, 13.8771, 13.8771
6.4569, 18.4228, 22.6533, 13.8908, 4.51916, -4.23057, 13.8908, 0, 13.8908, 13.8908, 13.8911, 22.653, 13.8908, 13.8908, 13.8908, 13.8908, 13.8908, 13.8908, 13.8908, 13.8908, 13.8908, 13.8908, 13.8908, 13.8908, 13.8908, 13.8908, 13.8908, 13.8908
6.46481, 31.4134, 21.3495, 13.9042, 5.78043, 10.0639, 13.9042, 0, 13.9042, 13.9042, 13.9046, 21.3491, 13.9042, 13.9042, 13.9042, 13.9042, 13.9042, 13.9042, 13.9042, 13.9042, 13.9042, 13.9042, 13.9042, 13.9042, 13.9042, 13.9042, 13.9042, 13.9042
6.47272, 17.9765, 20.1099, 13.9173, 4.4695, -2.13342, 13.9173, 0, 13.9173, 13.9174, 13.9177, 20.1095, 13.9173, 13.9173, 13.9173, 13.9173, 13.9173, 13.9173, 13.9173, 13.9173, 13.9173, 13.9173, 13.9173, 13.9173, 13.9173, 13.9173, 13.9173, 13.9173
6.48062, 24.0338, 18.972, 13.9302, 5.10233, 5.06178, 13.9302, 0, 13.9302, 13.9302, 13.9306, 18.9715, 13.9302, 13.9302, 13.9302, 13.9302, 13.9302, 13.9302, 13.9302, 13.9302, 13.9302, 13.9302, 13.9302, 13.9302, 13.9302, 13.9302, 13.9302, 13.9302
6.48853, 23.4995, 17.9612, 13.9427, 5.0497, 5.5383, 13.9427, 0, 13.9427, 13.9428, 13.9432, 17.9607, 13.9427, 13.9427, 13.9427, 13.9427, 13.9427, 13.9427, 13.9427, 13.9427, 13.9427, 13.9427, 13.9427, 13.9427, 13.9427, 13.9427, 13.9427, 13.9427
6.49644, 23.601, 17.0904, 13.955, 5.05975, 6.51064, 13.955, 0, 13.955, 13.955, 13.9555, 17.0899, 13.955, 13.955, 13.955, 13.955, 13.955, 13.955, 13.955, 13.955, 13.955, 13.955, 13.955, 13.955, 13.955, 13.955, 13.955, 13.955
6.50435, 20.3819, 16.3621, 13.967, 4.73095, 4.01988, 13.967, 0, 13.967, 13.967, 13.9675, 16.3615, 13.967, 13.967, 13.967, 13.967, 13.967, 13.967, 13.967, 13.967, 13.967, 13.967, 13.967, 13.967, 13.967, 13.967, 13.967, 13.967
6.51226, 23.9587, 15.7698, 13.9787, 5.09496, 8.18883, 13.9787, 0, 13.9787, 13.9788, 13.9793, 15.7693, 13.9787, 13.9787, 13.9787, 13.9787, 13.9787, 13.9787, 13.9787, 13.9787, 13.9787, 13.9787, 13.9787, 13.9787, 13.9787, 13.9787, 13.9787, 13.9787
6.52016, 19.5822, 15.3016, 13.9902, 4.64566, 4.28053, 13.9902, 0, 13.9902, 13.9902, 13.9907, 15.301, 13.9902, 13.9902, 13.9902, 13.9902, 13.9902, 13.9902, 13.9902, 13.9902, 13.9902, 13.9902, 13.9902, 13.9902, 13.9902, 13.9902, 13.9902, 13.9902
6.52807, 12.7887, 14.9415, 14.0013, 3.84561, -2.15279, 14.0013, 0, 14.0013, 14.0013, 14.0019, 14.9409, 14.0013, 14.0013, 14.0013, 14.0013, 14.0013, 14.0013, 14.0013, 14.0013, 14.0013, 14.0013, 14.0013, 14.0013, 14.0013, 14.0013, 14.0013, 14.0013
6.53598, 16.129, 14.6722, 14.0122, 4.25782, 1.4568, 14.0122, 0, 14.0122, 14.0122, 14.0127, 14.6716, 14.0122, 14.0122, 14.0122, 14.0122, 14.0122, 14.0122, 14.0122, 14.0122, 14.0122, 14.0122, 14.0122, 14.0122, 14.0122, 14.0122, 14.0122, 14.0122
6.54389, 21.5775, 14.4765, 14.0228, 4.85567, 7.10103, 14.0228, 0, 14.0228, 14.0228, 14.0233, 14.4759, 14.0228, 14.0228, 14.0228, 14.0228, 14.0228, 14.0228, 14.0228, 14.0228, 14.0228, 14.0228, 14.0228, 14.0228, 14.0228, 14.0228, 14.0228, 14.0228
6.55179, 18.0673, 14.3385, 14.0331, 4.47966, 3.72879, 14.0331, 0, 14.0331, 14.0331, 14.0336, 14.338, 14.0331, 14.0331, 14.0331, 14.0331, 14.0331, 14.0331, 14.0331, 14.0331, 14.0331, 14.0331, 14.0331, 14.0331, 14.0331, 14.0331, 14.0331, 14.0331
6.5597, 10.1775, 14.2445, 14.0431, 3.48962, -4.0671, 14.0431, 0, 14.0431, 14.0431, 14.0435, 14.244, 14.0431, 14.0431, 14.0431, 14.0431, 14.0431, 14.0431, 14.0431, 14.0431, 14.0431, 14.0431, 14.0431, 14.0431, 14.0431, 14.0431, 14.0431, 14.0431
6.56761, 9.80297, 14.183, 14.0528, 3.43554, -4.38003, 14.0528, 0, 14.0528, 14.0528, 14.0533, 14.1825, 14.0528, 14.0528, 14.0528, 14.0528, 14.0528, 14.0528, 14.0528, 14.0528, 14.0528, 14.0528, 14.0528, 14.0528, 14.0528, 14.0528, 14.0528, 14.0528
6.57552, 13.1732, 14.1447, 14.0623, 3.89528, -0.971492, 14.0623, 0, 14.0623, 14.0623, 14.0627, 14.1443, 14.0623, 14.0623, 14.0623, 14.0623, 14.0623, 14.0623, 14.0623, 14.0623, 14.0623, 14.0623, 14.0623, 14.0623, 14.0623, 14.0623, 14.0623, 14.0623
6.58342, 19.0693, 14.1227, 14.0714, 4.59013, 4.94666, 14.0714, 0, 14.0714, 14.0715, 14.0718, 14.1223, 14.0714, 14.0714, 14.0714, 14.0714, 14.0714, 14.0714, 14.0714, 14.0714, 14.0714, 14.0714, 14.0714, 14.0714, 14.0714, 14.0714, 14.0714, 14.0714
6.59133, 22.2621, 14.1116, 14.0803, 4.92566, 8.15056, 14.0803, 0, 14.0803, 14.0804, 14.0807, 14.1112, 14.0803, 14.0803, 14.0803, 14.0803, 14.0803, 14.0803, 14.0803, 14.0803, 14.0803, 14.0803, 14.0803, 14.0803, 14.0803, 14.0803, 14.0803, 14.0803
6.59924, 15.1589, 14.1077, 14.089, 4.14233, 1.05119, 14.089, 0, 14.089, 14.089, 14.0892, 14.1074, 14.089, 14.089, 14.089, 14.089, 14.089, 14.089, 14.089, 14.089, 14.089, 14.089, 14.089, 14.089, 14.089, 14.089, 14.089, 14.089
6.60715, 17.1153, 14.1084, 14.0973, 4.37211, 3.00693, 14.0973, 0, 14.0973, 14.0973, 14.0975, 14.1081, 14.0973, 14.0973, 14.0973, 14.0973, 14.0973, 14.0973, 14.0973, 14.0973, 14.0973, 14.0973, 14.0973, 14.0973, 14.0973, 14.0973, 14.0973, 14.0973
6.61505, 7.33384, 14.1119, 14.1054, 3.05513, -6.77805, 14.1054, 0, 14.1054, 14.1054, 14.1056, 14.1116, 14.1054, 14.1054, 14.1054, 14.1054, 14.1054, 14.1054, 14.1054, 14.1054, 14.1054, 14.1054, 14.1054, 14.1054, 14.1054, 14.1054, 14.1054, 14.1054
6.62296, 14.8287, 14.117, 14.1131, 4.10228, 0.711743, 14.1131, 0, 14.1132, 14.1132, 14.1134, 14.1168, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 14.1131, 14.1132, 14.1131, 14.1131, 14.1131
6.63087, 15.4786, 14.123, 14.1207, 4.18074, 1.35565, 14.1207, 0, 14.1207, 14.1207, 14.1208, 14.1228, 14.1207, 14.1207, 14.1207, 14.1207, 14.1207, 14.1207, 14.1207, 14.1207, 14.1207, 14.1207, 14.1207, 14.1207, 14.1207, 14.1207, 14.1207, 14.1207
6.63878, 10.9831, 14.1293, 14.1279, 3.6032, -3.14625, 14.1279, 0, 14.1279, 14.1279, 14.1281, 14.1292, 14.1279, 14.1279, 14.1279, 14.1279, 14.1279, 14.1279, 14.1279, 14.1279, 14.1279, 14.1279, 14.1279, 14.1279, 14.1279, 14.1279, 14.1279, 14.1279
6.64669, 12.8226, 14.1358, 14.1349, 3.85001, -1.31329, 14.1349, 0, 14.1349, 14.1349, 14.135, 14.1357, 14.1349, 14.1349, 14.1349, 14.1349, 14.1349, 14.1349, 14.1349, 14.1349, 14.1349, 14.1349, 14.1349, 14.1349, 14.1349, 14.1349, 14.1349, 14.1349
6.65459, 12.1444, 14.1423, 14.1416, 3.76091, -1.99786, 14.1416, 0, 14.1416, 14.1416, 14.1417, 14.1421, 14.1416, 14.1416, 14.1416, 14.1416, 14.1416, 14.1416, 14.1416, 14.1416, 14.1416, 14.1416, 14.1416, 14.1416, 14.1416, 14.1416, 14.1416, 14.1416
6.6625, 16.6066, 14.1486, 14.148, 4.31353, 2.458, 14.148, 0, 14.148, 14.148, 14.1481, 14.1484, 14.148, 14.148, 14.148, 14.148, 14.148, 14.148, 14.148, 14.148, 14.148, 14.148, 14.148, 14.148, 14.148, 14.148, 14.148, 14.148
6.67041, 14.2055, 14.1547, 14.1542, 4.0256, 0.0507927, 14.1542, 0, 14.1542, 14.1542, 14.1543, 14.1545, 14.1542, 14.1542, 14.1542, 14.1542, 14.1542, 14.1542, 14.1542, 14.1542, 14.1542, 14.1542, 14.1542, 14.1542, 14.1542, 14.1542, 14.1542, 14.1542
6.67832, 12.5908, 14.1605, 14.1601, 3.81979, -1.56976, 14.1601, 0, 14.1601, 14.1601, 14.1602, 14.1604, 14.1601, 14.1601, 14.1601, 14.1601, 14.1601, 14.1601, 14.1601, 14.1601, 14.1601, 14.1601, 14.1601, 14.1601, 14.1601, 14.1601, 14.1601, 14.1601
6.68622, 13.0823, 14.1662, 14.1657, 3.88359, -1.08387, 14.1657, 0, 14.1657, 14.1657, 14.1658, 14.166, 14.1657, 14.1657, 14.1657, 14.1657, 14.1657, 14.1657, 14.1657, 14.1657, 14.1657, 14.1657, 14.1657, 14.1657, 14.1657, 14.1657, 14.1657, 14.1657
6.69413, 10.6976, 14.1715, 14.1711, 3.56338, -3.47389, 14.1711, 0, 14.1711, 14.1711, 14.1712, 14.1714, 14.1711, 14.1711, 14.1711, 14.1711, 14.1711, 14.1711, 14.1711, 14.1711, 14.1711, 14.1711, 14.1711, 14.1711, 14.1711, 14.1711, 14.1711, 14.1711
6.70204, 8.42763, 14.1767, 14.1762, 3.22918, -5.74902, 14.1762, 0, 14.1762, 14.1762, 14.1763, 14.1765, 14.1762, 14.1762, 14.1762, 14.1762, 14.1762, 14.1762, 14.1762, 14.1762, 14.1762, 14.1762, 14.1762, 14.1762, 14.1762, 14.1762, 14.1762, 14.1762
6.70995, 7.98787, 14.1815, 14.181, 3.16036, -6.19365, 14.181, 0, 14.181, 14.1811, 14.1811, 14.1813, 14.181, 14.181, 14.181, 14.181, 14.181, 14.181, 14.181, 14.181, 14.181, 14.181, 14.181, 14.181, 14.181, 14.181, 14.181, 14.181
6.71785, 9.40531, 14.1861, 14.1856, 3.37717, -4.78083, 14.1856, 0, 14.1856, 14.1857, 14.1857, 14.1859, 14.1856, 14.1856, 14.1856, 14.1856, 14.1856, 14.1856, 14.1856, 14.1856, 14.1856, 14.1856, 14.1856, 14.1856, 14.1856, 14.1856, 14.1856, 14.1856
6.72576, 12.5705, 14.1905, 14.19, 3.81714, -1.61999, 14.19, 0, 14.19, 14.1901, 14.1901, 14.1903, 14.19, 14.19, 14.19, 14.19, 14.19, 14.19, 14.19, 14.19, 14.19, 14.19, 14.19, 14.19, 14.19, 14.19, 14.19, 14.19
6.73367, 11.3908, 14.1946, 14.1941, 3.65935, -2.80383, 14.1941, 0, 14.1941, 14.1942, 14.1942, 14.1944, 14.1941, 14.1941, 14.1941, 14.1941, 14.1941, 14.1941, 14.1941, 14.1941, 14.1941, 14.1941, 14.1941, 14.1941, 14.1941, 14.1941, 14.1941, 14.1941
6.74158, 10.9807, 14.1985, 14.1979, 3.60287, -3.21785, 14.1979, 0, 14.1979, 14.1981, 14.198, 14.1982, 14.1979, 14.1979, 14.1979, 14.1979, 14.1979, 14.1979, 14.1979, 14.1979, 14.1979, 14.1979, 14.1979, 14.1979, 14.1979, 14.1979, 14.1979, 14.1979
6.74948, 12.5923, 14.2022, 14.2015, 3.81999, -1.60985, 14.2015, 0, 14.2015, 14.2017, 14.2016, 14.2018, 14.2015, 14.2015, 14.2015, 14.2015, 14.2015, 14.2015, 14.2015, 14.2015, 14.2015, 14.2015, 14.2015, 14.2015, 14.2015, 14.2015, 14.2015, 14.2015
6.75739, 13.2423, 14.2056, 14.2049, 3.90414, -0.963263, 14.2049, 0, 14.2049, 14.2052, 14.205, 14.2052, 14.2049, 14.2049, 14.2049, 14.2049, 14.2049, 14.2049, 14.2049, 14.2049, 14.2049, 14.2049, 14.2049, 14.2049, 14.2049, 14.2049, 14.2049, 14.2049
6.7653, 15.3574, 14.2088, 14.208, 4.16622, 1.1486, 14.208, 0, 14.208, 14.2083, 14.2081, 14.2083, 14.208, 14.208, 14.208, 14.208, 14.208, 14.208, 14.208, 14.208, 14.208, 14.208, 14.208, 14.208, 14.208, 14.208, 14.208, 14.208
6.77321, 15.9759, 14.2117, 14.2108, 4.2398, 1.76421, 14.2108, 0, 14.2108, 14.2113, 14.2109, 14.2112, 14.2108, 14.2108, 14.2108, 14.2108, 14.2108, 14.2108, 14.2108, 14.2108, 14.2108, 14.2108, 14.2108, 14.2108, 14.2108, 14.2108, 14.2108, 14.2108
6.78112, 20.6164, 14.2144, 14.2134, 4.75567, 6.40194, 14.2134, 0, 14.2135, 14.214, 14.2136, 14.2138, 14.2134, 14.2134, 14.2134, 14.2134, 14.2134, 14.2134, 14.2134, 14.2134, 14.2134, 14.2134, 14.2134, 14.2134, 14.2135, 14.2134, 14.2134, 14.2134
6.78902, 12.0997, 14.2169, 14.2158, 3.75496, -2.11719, 14.2158, 0, 14.2158, 14.2165, 14.2159, 14.2162, 14.2158, 14.2158, 14.2158, 14.2158, 14.2158, 14.2158, 14.2158, 14.2158, 14.2158, 14.2158, 14.2158, 14.2158, 14.2158, 14.2158, 14.2158, 14.2158
6.79693, 18.6358, 14.2192, 14.218, 4.54267, 4.41659, 14.218, 0, 14.218, 14.2188, 14.2181, 14.2183, 14.218, 14.218, 14.218, 14.218, 14.218, 14.218, 14.218, 14.218, 14.218, 14.218, 14.218, 14.218, 14.218, 14.218, 14.218, 14.218
6.80484, 12.3265, 14.2213, 14.2199, 3.78504, -1.89479, 14.2199, 0, 14.2199, 14.2208, 14.22, 14.2202, 14.2199, 14.2199, 14.2199, 14.2199, 14.2199, 14.2199, 14.2199, 14.2199, 14.2199, 14.2199, 14.2199, 14.2199, 14.2199, 14.2199, 14.2199, 14.2199
6.81275, 10.2082, 14.2232, 14.2215, 3.49402, -4.01501, 14.2215, 0, 14.2215, 14.2227, 14.2216, 14.2219, 14.2215, 14.2215, 14.2215, 14.2215, 14.2215, 14.2215, 14.2215, 14.2215, 14.2215, 14.2215, 14.2215, 14.2215, 14.2215, 14.2215, 14.2215, 14.2215
6.82065, 6.21349, 14.2249, 14.223, 2.86592, -8.0114, 14.223, 0, 14.223, 14.2243, 14.2231, 14.2234, 14.223, 14.223, 14.223, 14.223, 14.223, 14.223, 14.223, 14.223, 14.223, 14.223, 14.223, 14.223, 14.223, 14.223, 14.223, 14.223
6.82856, 12.4148, 14.2264, 14.2242, 3.79669, -1.81161, 14.2242, 0, 14.2242, 14.2257, 14.2243, 14.2248, 14.2242, 14.2242, 14.2242, 14.2242, 14.2242, 14.2242, 14.2242, 14.2242, 14.2242, 14.2242, 14.2242, 14.2242, 14.2242, 14.2242, 14.2242, 14.2242
6.83647, 12.0861, 14.2279, 14.2251, 3.75315, -2.14173, 14.2251, 0, 14.2251, 14.2269, 14.2253, 14.226, 14.2251, 14.2251, 14.2251, 14.2251, 14.2251, 14.2251, 14.2251, 14.2251, 14.2251, 14.2251, 14.2251, 14.2251, 14.2251, 14.2251, 14.2251, 14.2251
6.84438, 16.3827, 14.2293, 14.2259, 4.28751, 2.15345, 14.2259, 0, 14.2259, 14.2278, 14.226, 14.2272, 14.2259, 14.2259, 14.2259, 14.2259, 14.2259, 14.2259, 14.2259, 14.2259, 14.2259, 14.2259, 14.2259, 14.2259, 14.2259, 14.2259, 14.2259, 14.2259
6.85228, 18.5787, 14.2307, 14.2264, 4.53637, 4.34796, 14.2264, 0, 14.2264, 14.2285, 14.2265, 14.2285, 14.2264, 14.2264, 14.2264, 14.2264, 14.2264, 14.2264, 14.2264, 14.2264, 14.2264, 14.2264, 14.2264, 14.2264, 14.2264, 14.2264, 14.2264, 14.2264
6.86019, 11.0765, 14.2325, 14.2267, 3.61615, -3.15596, 14.2267, 0, 14.2267, 14.229, 14.2268, 14.2301, 14.2267, 14.2267, 14.2267, 14.2267, 14.2267, 14.2267, 14.2267, 14.2267, 14.2267, 14.2267, 14.2267, 14.2267, 14.2267, 14.2267, 14.2267, 14.2267
6.8681, 18.7914, 14.2348, 14.2268, 4.55976, 4.55657, 14.2268, 0, 14.2268, 14.2292, 14.2269, 14.2323, 14.2268, 14.2268, 14.2268, 14.2268, 14.2268, 14.2268, 14.2268, 14.2268, 14.2268, 14.2268, 14.2268, 14.2268, 14.2268, 14.2268, 14.2268, 14.2268
6.87601, 10.6192, 14.2382, 14.2267, 3.55235, -3.61899, 14.2267, 0, 14.2267, 14.2292, 14.2268, 14.2356, 14.2267, 14.2267, 14.2267, 14.2267, 14.2267, 14.2267, 14.2267, 14.2267, 14.2267, 14.2267, 14.2267, 14.2267, 14.2267, 14.2267, 14.2267, 14.2267
6.88391, 10.1698, 14.2432, 14.2263, 3.48852, -4.07344, 14.2263, 0, 14.2263, 14.2289, 14.2264, 14.2405, 14.2263, 14.2263, 14.2263, 14.2263, 14.2263, 14.2263, 14.2263, 14.2263, 14.2263, 14.2263, 14.2263, 14.2263, 14.2263, 14.2263, 14.2263, 14.2263
6.89182, 21.8155, 14.2509, 14.2258, 4.88012, 7.56468, 14.2258, 0, 14.2258, 14.2283, 14.2259, 14.2482, 14.2258, 14.2258, 14.2258, 14.2258, 14.2258, 14.2258, 14.2258, 14.2258, 14.2258, 14.2258, 14.2258, 14.2258, 14.2258, 14.2258, 14.2258, 14.2258
6.89973, 10.1603, 14.2623, 14.225, 3.48716, -4.10197, 14.225, 0, 14.225, 14.2275, 14.2251, 14.2596, 14.225, 14.225, 14.225, 14.225, 14.225, 14.225, 14.225, 14.225, 14.225, 14.225, 14.225, 14.225, 14.225, 14.225, 14.225, 14.225
6.90764, 11.3139, 14.2791, 14.224, 3.64882, -2.9652, 14.224, 0, 14.224, 14.2264, 14.2241, 14.2765, 14.224, 14.224, 14.224, 14.224, 14.224, 14.224, 14.224, 14.224, 14.224, 14.224, 14.224, 14.224, 14.224, 14.224, 14.224, 14.224
6.91554, 10.5041, 14.3033, 14.2228, 3.53611, -3.79917, 14.2228, 0, 14.2228, 14.2251, 14.2229, 14.3008, 14.2228, 14.2228, 14.2228, 14.2228, 14.2228, 14.2228, 14.2228, 14.2228, 14.2228, 14.2228, 14.2228, 14.2228, 14.2228, 14.2228, 14.2228, 14.2228
6.92345, 6.0695, 14.3372, 14.2214, 2.84069, -8.26766, 14.2214, 0, 14.2214, 14.2236, 14.2215, 14.3349, 14.2214, 14.2214, 14.2214, 14.2214, 14.2214, 14.2214, 14.2214, 14.2214, 14.2214, 14.2214, 14.2214, 14.2214, 14.2214, 14.2214, 14.2214, 14.2214
6.93136, 9.36117, 14.3835, 14.2198, 3.37063, -5.02231, 14.2198, 0, 14.2198, 14.2218, 14.2199, 14.3814, 14.2198, 14.2198, 14.2198, 14.2198, 14.2198, 14.2198, 14.2198, 14.2198, 14.2198, 14.2198, 14.2198, 14.2198, 14.2198, 14.2198, 14.2198, 14.2198
6.93927, 19.8343, 14.4451, 14.218, 4.67272, 5.38919, 14.218, 0, 14.218, 14.2198, 14.2181, 14.4432, 14.218, 14.218, 14.218, 14.218, 14.218, 14.218, 14.218, 14.218, 14.218, 14.218, 14.218, 14.218, 14.218, 14.218, 14.218, 14.218
6.94718, 10.9835, 14.525, 14.2159, 3.60326, -3.5415, 14.2159, 0, 14.216, 14.2175, 14.2161, 14.5233, 14.2159, 14.2159, 14.2159, 14.2159, 14.2159, 14.2159, 14.2159, 14.2159, 14.2159, 14.2159, 14.2159, 14.2159, 14.216, 14.2159, 14.2159, 14.2159
6.95508, 11.9831, 14.6257, 14.2137, 3.7394, -2.64256, 14.2137, 0, 14.2137, 14.2151, 14.2138, 14.6242, 14.2137, 14.2137, 14.2137, 14.2137, 14.2137, 14.2137, 14.2137, 14.2137, 14.2137, 14.2137, 14.2137, 14.2137, 14.2137, 14.2137, 14.2137, 14.2137
6.96299, 13.7896, 14.7491, 14.2112, 3.97361, -0.959516, 14.2112, 0, 14.2112, 14.2124, 14.2114, 14.7478, 14.2112, 14.2112, 14.2112, 14.2112, 14.2112, 14.2112, 14.2112, 14.2112, 14.2112, 14.2112, 14.2112, 14.2112, 14.2112, 14.2112, 14.2112, 14.2112
6.9709, 13.1145, 14.8962, 14.2085, 3.88774, -1.78168, 14.2085, 0, 14.2085, 14.2095, 14.2086, 14.8951, 14.2085, 14.2085, 14.2085, 14.2085, 14.2085, 14.2085, 14.2085, 14.2085, 14.2085, 14.2085, 14.2085, 14.2085, 14.2085, 14.2085, 14.2085, 14.2085
6.97881, 10.8067, 15.0663, 14.2056, 3.57864, -4.2596, 14.2056, 0, 14.2056, 14.2064, 14.2057, 15.0653, 14.2056, 14.2056, 14.2056, 14.2056, 14.2056, 14.2056, 14.2056, 14.2056, 14.2056, 14.2056, 14.2056, 14.2056, 14.2056, 14.2056, 14.2056, 14.2056
6.98671, 10.0498, 15.257, 14.2023, 3.47129, -5.20719, 14.2023, 0, 14.2023, 14.203, 14.2025, 15.2562, 14.2023, 14.2023, 14.2023, 14.2023, 14.2023, 14.2023, 14.2023, 14.2023, 14.2023, 14.2023, 14.2023, 14.2023, 14.2023, 14.2023, 14.2023, 14.2023
6.99462, 11.5387, 15.4639, 14.1988, 3.67949, -3.92528, 14.1988, 0, 14.1988, 14.1994, 14.199, 15.4633, 14.1988, 14.1988, 14.1988, 14.1988, 14.1988, 14.1988, 14.1988, 14.1988, 14.1988, 14.1988, 14.1988, 14.1988, 14.1988, 14.1988, 14.1988, 14.1988
7.00253, 18.7571, 15.5608, 14.0754, 4.55599, 3.19625, 14.0754, 0, 14.0754, 14.0758, 14.0755, 15.5603, 14.0754, 14.0754, 14.0754, 14.0754, 14.0754, 14.0754, 14.0754, 14.0754, 14.0754, 14.0754, 14.0754, 14.0754, 14.0754, 14.0754, 14.0754, 14.0754
7.01044, 14.1752, 15.4047, 13.6972, 4.02185, -1.22942, 13.6972, 0, 13.6972, 13.6976, 13.6974, 15.4042, 13.6972, 13.6972, 13.6972, 13.6972, 13.6972, 13.6972, 13.6972, 13.6972, 13.6972, 13.6972, 13.6972, 13.6972, 13.6972, 13.6972, 13.6972, 13.6972
7.01834, 20.4428, 15.2401, 13.3189, 4.73738, 5.20261, 13.3189, 0, 13.3189, 13.3192, 13.3191, 15.2397, 13.3189, 13.3189, 13.3189, 13.3189, 13.3189, 13.3189, 13.3189, 13.3189, 13.3189, 13.3189, 13.3189, 13.3189, 13.3189, 13.3189, 13.3189, 13.3189
7.02625, 8.21908, 15.3243, 13.2082, 3.19673, -7.10524, 13.2082, 0, 13.2082, 13.2084, 13.2083, 15.324, 13.2082, 13.2082, 13.2082, 13.2082, 13.2082, 13.2082, 13.2082, 13.2082, 13.2082, 13.2082, 13.2082, 13.2082, 13.2082, 13.2082, 13.2082, 13.2082
7.03416, 10.9811, 15.3805, 13.0987, 3.60294, -4.39935, 13.0987, 0, 13.0987, 13.0988, 13.0988, 15.3802, 13.0987, 13.0987, 13.0987, 13.0987, 13.0987, 13.0987, 13.0987, 13.0987, 13.0987, 13.0987, 13.0987, 13.0987, 13.0987, 13.0987, 13.0987, 13.0987
7.04207, 14.9797, 15.3975, 12.9888, 4.12064, -0.417789, 12.9888, 0, 12.9888, 12.9889, 12.9889, 15.3972, 12.9888, 12.9888, 12.9888, 12.9888, 12.9888, 12.9888, 12.9888, 12.9888, 12.9888, 12.9888, 12.9888, 12.9888, 12.9888, 12.9888, 12.9888, 12.9888
7.04997, 13.8292, 15.3678, 12.8785, 3.9786, -1.53852, 12.8785, 0, 12.8785, 12.8785, 12.8786, 15.3675, 12.8785, 12.8785, 12.8785, 12.8785, 12.8785, 12.8785, 12.8785, 12.8785, 12.8785, 12.8785, 12.8785, 12.8785, 12.8785, 12.8785, 12.8785, 12.8785
7.05788, 10.0974, 15.2864, 12.7678, 3.47814, -5.18898, 12.7678, 0, 12.7678, 12.7679, 12.7679, 15.2862, 12.7678, 12.7678, 12.7678, 12.7678, 12.7678, 12.7678, 12.7678, 12.7678, 12.7678, 12.7678, 12.7678, 12.7678, 12.7678, 12.7678, 12.7678, 12.7678
7.06579, 8.01532, 15.1525, 12.6576, 3.1647, -7.1372, 12.6576, 0, 12.6576, 12.6576, 12.6577, 15.1523, 12.6576, 12.6576, 12.6576, 12.6576, 12.6576, 12.6576, 12.6576, 12.6576, 12.6576, 12.6576, 12.6576, 12.6576, 12.6576, 12.6576, 12.6576, 12.6576
