   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_129.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
1.96381e-05, 0, 5.08458e-20, 0, 1.41421, -5.08458e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.44074e-22, 0, 0, 1.47619e-24, 1.81056e-23, 0, 5.04822e-20, 0, 0
0.00790461, 0, 1.03676e-19, 0, 1.41421, -1.03676e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.01573e-22, 0, 0, 3.05799e-24, 3.75368e-23, 0, 1.02934e-19, 0, 0
0.0157896, 0, 2.09234e-19, 0, 1.41421, -2.09234e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41587e-21, 0, 0, 6.27027e-24, 7.70201e-23, 0, 2.07735e-19, 0, 0
0.0236746, 0, 4.18087e-19, 0, 1.41421, -4.18087e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.82914e-21, 0, 0, 1.27306e-23, 1.56469e-22, 0, 4.15089e-19, 0, 0
0.0315595, 0, 8.27401e-19, 0, 1.41421, -8.27401e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.59887e-21, 0, 0, 2.56017e-23, 3.14839e-22, 0, 8.21462e-19, 0, 0
0.0394445, 0, 1.6222e-18, 0, 1.41421, -1.6222e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.0977e-20, 0, 0, 5.10117e-23, 6.27662e-22, 0, 1.61054e-18, 0, 0
0.0473295, 0, 3.15168e-18, 0, 1.41421, -3.15168e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13266e-20, 0, 0, 1.00733e-22, 1.24014e-21, 0, 3.12902e-18, 0, 0
0.0552145, 0, 6.06924e-18, 0, 1.41421, -6.06924e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.10686e-20, 0, 0, 1.97187e-22, 2.42911e-21, 0, 6.02554e-18, 0, 0
0.0630994, 0, 1.1587e-17, 0, 1.41421, -1.1587e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.84047e-20, 0, 0, 3.82729e-22, 4.71802e-21, 0, 1.15035e-17, 0, 0
0.0709844, 0, 2.19348e-17, 0, 1.41421, -2.19348e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48424e-19, 0, 0, 7.36711e-22, 9.08893e-21, 0, 2.17766e-17, 0, 0
0.0788694, 0, 4.11816e-17, 0, 1.41421, -4.11816e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.78656e-19, 0, 0, 1.40662e-21, 1.73699e-20, 0, 4.08842e-17, 0, 0
