   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_48.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
-0.00318069, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.00472693, 0, 1.34162e-19, 0, 1.41421, -1.34162e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.12773e-22, 0, 0, 1.40058e-24, 2.31276e-23, 0, 1.33425e-19, 0, 0, 0
0.0126346, 0, 2.68903e-19, 0, 1.41421, -2.68903e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42862e-21, 0, 0, 2.85256e-24, 4.71629e-23, 0, 2.67425e-19, 0, 0, 0
0.0205422, 0, 5.33664e-19, 0, 1.41421, -5.33664e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83522e-21, 0, 0, 5.7531e-24, 9.52309e-23, 0, 5.30728e-19, 0, 0, 0
0.0284498, 0, 1.04901e-18, 0, 1.41421, -1.04901e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.5731e-21, 0, 0, 1.14934e-23, 1.90467e-22, 0, 1.04324e-18, 0, 0, 0
0.0363574, 0, 2.04294e-18, 0, 1.41421, -2.04294e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.08535e-20, 0, 0, 2.27514e-23, 3.7746e-22, 0, 2.03169e-18, 0, 0, 0
0.0442651, 0, 3.94285e-18, 0, 1.41421, -3.94285e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.09471e-20, 0, 0, 4.46369e-23, 7.4142e-22, 0, 3.92112e-18, 0, 0, 0
0.0521727, 0, 7.54295e-18, 0, 1.41421, -7.54295e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.00731e-20, 0, 0, 8.68185e-23, 1.44383e-21, 0, 7.50134e-18, 0, 0, 0
0.0600803, 0, 1.43067e-17, 0, 1.41421, -1.43067e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.60066e-20, 0, 0, 1.6744e-22, 2.78829e-21, 0, 1.42278e-17, 0, 0, 0
0.0679879, 0, 2.69088e-17, 0, 1.41421, -2.69088e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.42956e-19, 0, 0, 3.20279e-22, 5.34111e-21, 0, 2.67602e-17, 0, 0, 0
