   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_27.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
4.49918, 7.61896, 8.89155, 6.92327, 3.10144, -1.27259, 0, 6.92329, 6.92329, 6.92331, 6.92657, 8.88189, 6.92327, 6.92327, 6.92327, 6.92327, 6.92327, 6.92327, 6.92327, 6.92327, 6.92327, 6.92327, 6.92327, 6.92327, 6.92327, 6.92957, 6.92327
4.50707, 13.0444, 8.95839, 6.95705, 3.87871, 4.08603, 0, 6.95706, 6.95706, 6.95708, 6.96118, 8.9482, 6.95705, 6.95705, 6.95705, 6.95705, 6.95705, 6.95705, 6.95705, 6.95705, 6.95705, 6.95705, 6.95705, 6.95705, 6.95705, 6.96303, 6.95705
4.51497, 9.1171, 8.99213, 6.99091, 3.33423, 0.124968, 0, 6.99093, 6.99093, 6.99095, 6.99609, 8.98119, 6.99091, 6.99091, 6.99091, 6.99091, 6.99091, 6.99091, 6.99091, 6.99091, 6.99091, 6.99091, 6.99092, 6.99091, 6.99091, 6.99661, 6.99091
4.52285, 6.98767, 8.99293, 7.02487, 2.99794, -2.00526, 0, 7.02488, 7.02488, 7.0249, 7.03133, 8.98097, 7.02487, 7.02487, 7.02487, 7.02487, 7.02487, 7.02487, 7.02487, 7.02487, 7.02487, 7.02487, 7.02487, 7.02487, 7.02487, 7.0303, 7.02487
4.53075, 9.5741, 8.96264, 7.05891, 3.40207, 0.611467, 0, 7.05893, 7.05893, 7.05895, 7.06692, 8.94935, 7.05891, 7.05891, 7.05891, 7.05891, 7.05891, 7.05891, 7.05891, 7.05891, 7.05891, 7.05891, 7.05891, 7.05891, 7.05891, 7.06412, 7.05891
4.53864, 10.5998, 8.90457, 7.09304, 3.54961, 1.69518, 0, 7.09306, 7.09306, 7.09308, 7.10291, 8.88963, 7.09304, 7.09304, 7.09304, 7.09304, 7.09304, 7.09304, 7.09304, 7.09304, 7.09304, 7.09304, 7.09304, 7.09304, 7.09304, 7.09805, 7.09304
4.54653, 7.59095, 8.82327, 7.12726, 3.09693, -1.23231, 0, 7.12727, 7.12727, 7.12729, 7.1393, 8.80632, 7.12726, 7.12726, 7.12726, 7.12726, 7.12726, 7.12726, 7.12726, 7.12726, 7.12726, 7.12726, 7.12726, 7.12726, 7.12726, 7.13209, 7.12726
4.55442, 3.79492, 8.72414, 7.16155, 2.40726, -4.92922, 0, 7.16157, 7.16156, 7.16159, 7.17611, 8.70484, 7.16155, 7.16155, 7.16155, 7.16155, 7.16155, 7.16155, 7.16155, 7.16155, 7.16155, 7.16155, 7.16155, 7.16155, 7.16155, 7.16622, 7.16155
4.56231, 11.9702, 8.61303, 7.19593, 3.73767, 3.35714, 0, 7.19595, 7.19595, 7.19597, 7.21334, 8.59102, 7.19593, 7.19593, 7.19593, 7.19593, 7.19593, 7.19593, 7.19593, 7.19593, 7.19593, 7.19593, 7.19593, 7.19593, 7.19593, 7.20046, 7.19593
4.5702, 10.1908, 8.49581, 7.23039, 3.49153, 1.695, 0, 7.23041, 7.23041, 7.23043, 7.25097, 8.47078, 7.23039, 7.23039, 7.23039, 7.23039, 7.23039, 7.23039, 7.23039, 7.23039, 7.23039, 7.23039, 7.23039, 7.23039, 7.23039, 7.23477, 7.23039
4.57809, 4.24424, 8.37802, 7.26493, 2.49885, -4.13378, 0, 7.26495, 7.26495, 7.26497, 7.28895, 8.34969, 7.26493, 7.26493, 7.26493, 7.26493, 7.26493, 7.26493, 7.26493, 7.26493, 7.26493, 7.26493, 7.26493, 7.26493, 7.26493, 7.26916, 7.26493
4.58598, 9.93866, 8.26455, 7.29955, 3.45524, 1.67412, 0, 7.29957, 7.29957, 7.29959, 7.32724, 8.23271, 7.29955, 7.29955, 7.29955, 7.29955, 7.29955, 7.29955, 7.29955, 7.29955, 7.29955, 7.29955, 7.29955, 7.29955, 7.29955, 7.30363, 7.29955
4.59387, 14.3444, 8.15938, 7.33425, 4.04282, 6.18499, 0, 7.33427, 7.33427, 7.33429, 7.36574, 8.12391, 7.33425, 7.33425, 7.33425, 7.33425, 7.33425, 7.33425, 7.33425, 7.33425, 7.33425, 7.33425, 7.33426, 7.33425, 7.33425, 7.33817, 7.33425
4.60176, 9.2829, 8.06554, 7.36904, 3.359, 1.21736, 0, 7.36905, 7.36905, 7.36907, 7.40435, 8.02641, 7.36904, 7.36904, 7.36904, 7.36904, 7.36904, 7.36904, 7.36904, 7.36904, 7.36904, 7.36904, 7.36904, 7.36904, 7.36904, 7.37278, 7.36904
4.60965, 7.11735, 7.98498, 7.40389, 3.01949, -0.867633, 0, 7.40391, 7.40391, 7.40393, 7.44296, 7.94227, 7.40389, 7.40389, 7.40389, 7.40389, 7.40389, 7.40389, 7.40389, 7.40389, 7.40389, 7.40389, 7.4039, 7.40389, 7.40389, 7.40747, 7.40389
4.61754, 8.87301, 7.91872, 7.43883, 3.29743, 0.954297, 0, 7.43885, 7.43885, 7.43887, 7.48143, 7.87264, 7.43883, 7.43883, 7.43883, 7.43883, 7.43883, 7.43883, 7.43883, 7.43883, 7.43883, 7.43883, 7.43883, 7.43883, 7.43883, 7.44224, 7.43883
4.62543, 13.5466, 7.86687, 7.47384, 3.94291, 5.67969, 0, 7.47386, 7.47386, 7.47388, 7.51963, 7.81777, 7.47384, 7.47384, 7.47384, 7.47384, 7.47384, 7.47384, 7.47384, 7.47384, 7.47384, 7.47384, 7.47385, 7.47384, 7.47384, 7.47708, 7.47384
4.63332, 11.7634, 7.82889, 7.50894, 3.7099, 3.93451, 0, 7.50895, 7.50895, 7.50897, 7.55744, 7.77723, 7.50894, 7.50894, 7.50894, 7.50894, 7.50894, 7.50894, 7.50894, 7.50894, 7.50894, 7.50894, 7.50894, 7.50894, 7.50894, 7.51202, 7.50894
4.64121, 10.759, 7.80369, 7.54411, 3.57198, 2.95535, 0, 7.54412, 7.54412, 7.54414, 7.59473, 7.75006, 7.54411, 7.54411, 7.54411, 7.54411, 7.54411, 7.54411, 7.54411, 7.54411, 7.54411, 7.54411, 7.54411, 7.54411, 7.54411, 7.54704, 7.54411
4.6491, 10.754, 7.78987, 7.57935, 3.57127, 2.9641, 0, 7.57936, 7.57936, 7.57938, 7.63141, 7.73494, 7.57935, 7.57935, 7.57935, 7.57935, 7.57935, 7.57935, 7.57935, 7.57935, 7.57935, 7.57935, 7.57935, 7.57935, 7.57935, 7.58215, 7.57935
4.657, 10.6849, 7.78585, 7.61467, 3.56159, 2.8991, 0, 7.61469, 7.61469, 7.61471, 7.66741, 7.73036, 7.61467, 7.61467, 7.61467, 7.61467, 7.61467, 7.61467, 7.61467, 7.61467, 7.61467, 7.61467, 7.61467, 7.61467, 7.61467, 7.61735, 7.61467
4.66489, 9.51797, 7.79002, 7.65006, 3.39381, 1.72795, 0, 7.65008, 7.65008, 7.6501, 7.70271, 7.73473, 7.65006, 7.65006, 7.65006, 7.65006, 7.65006, 7.65006, 7.65006, 7.65006, 7.65006, 7.65006, 7.65007, 7.65006, 7.65006, 7.65264, 7.65006
4.67278, 5.94043, 7.80086, 7.68554, 2.81788, -1.86043, 0, 7.68555, 7.68555, 7.68557, 7.7373, 7.74655, 7.68554, 7.68554, 7.68554, 7.68554, 7.68554, 7.68554, 7.68554, 7.68554, 7.68554, 7.68554, 7.68554, 7.68554, 7.68554, 7.68801, 7.68554
4.68067, 10.5478, 7.81697, 7.72107, 3.54229, 2.73083, 0, 7.72109, 7.72109, 7.72111, 7.77122, 7.76439, 7.72107, 7.72107, 7.72107, 7.72107, 7.72107, 7.72107, 7.72107, 7.72107, 7.72107, 7.72107, 7.72108, 7.72107, 7.72107, 7.72345, 7.72107
4.68856, 8.7116, 7.8372, 7.75668, 3.27286, 0.874402, 0, 7.7567, 7.7567, 7.75672, 7.80453, 7.787, 7.75668, 7.75668, 7.75668, 7.75668, 7.75668, 7.75668, 7.75668, 7.75668, 7.75668, 7.75668, 7.75668, 7.75668, 7.75668, 7.75896, 7.75668
4.69645, 8.49621, 7.86056, 7.79236, 3.23978, 0.635644, 0, 7.79238, 7.79238, 7.7924, 7.83735, 7.81333, 7.79236, 7.79236, 7.79236, 7.79236, 7.79236, 7.79236, 7.79236, 7.79236, 7.79236, 7.79236, 7.79236, 7.79236, 7.79236, 7.79454, 7.79236
4.70434, 10.728, 7.88631, 7.82811, 3.56763, 2.8417, 0, 7.82812, 7.82812, 7.82815, 7.86977, 7.8425, 7.82811, 7.82811, 7.82811, 7.82811, 7.82811, 7.82811, 7.82811, 7.82811, 7.82811, 7.82811, 7.82811, 7.82811, 7.82811, 7.83018, 7.82811
4.71223, 7.99058, 7.91387, 7.86392, 3.16079, 0.0767088, 0, 7.86393, 7.86393, 7.86395, 7.90193, 7.87383, 7.86392, 7.86392, 7.86392, 7.86392, 7.86392, 7.86392, 7.86392, 7.86392, 7.86392, 7.86392, 7.86392, 7.86392, 7.86392, 7.86588, 7.86392
4.72012, 8.73742, 7.94287, 7.89979, 3.2768, 0.794555, 0, 7.89981, 7.89981, 7.89983, 7.93397, 7.90678, 7.89979, 7.89979, 7.89979, 7.89979, 7.89979, 7.89979, 7.89979, 7.89979, 7.89979, 7.89979, 7.89979, 7.89979, 7.89979, 7.90163, 7.89979
4.72801, 18.7096, 7.97303, 7.93572, 4.55078, 10.7365, 0, 7.93573, 7.93573, 7.93575, 7.96599, 7.94098, 7.93572, 7.93572, 7.93572, 7.93572, 7.93572, 7.93572, 7.93572, 7.93572, 7.93572, 7.93572, 7.93572, 7.93572, 7.93572, 7.93742, 7.93572
4.7359, 5.04011, 8.00424, 7.97171, 2.65332, -2.96413, 0, 7.97173, 7.97173, 7.97175, 7.99814, 7.97618, 7.97171, 7.97171, 7.97171, 7.97171, 7.97171, 7.97171, 7.97171, 7.97171, 7.97171, 7.97171, 7.97171, 7.97171, 7.97171, 7.97327, 7.97171
4.74379, 8.21384, 8.03644, 8.00775, 3.19591, 0.177394, 0, 8.00777, 8.00777, 8.00779, 8.0305, 8.01222, 8.00775, 8.00775, 8.00775, 8.00775, 8.00775, 8.00775, 8.00775, 8.00775, 8.00775, 8.00775, 8.00776, 8.00775, 8.00775, 8.00917, 8.00775
4.75168, 10.4621, 8.06966, 8.04385, 3.53016, 2.3924, 0, 8.04387, 8.04387, 8.04389, 8.06314, 8.04904, 8.04385, 8.04385, 8.04385, 8.04385, 8.04385, 8.04385, 8.04385, 8.04385, 8.04385, 8.04385, 8.04385, 8.04385, 8.04385, 8.04512, 8.04385
4.75957, 8.51369, 8.10398, 8.08, 3.24248, 0.409712, 0, 8.08002, 8.08002, 8.08004, 8.09614, 8.08666, 8.08, 8.08, 8.08, 8.08, 8.08, 8.08, 8.08, 8.08, 8.08, 8.08, 8.08001, 8.08, 8.08, 8.08112, 8.08
4.76746, 12.9882, 8.13952, 8.1162, 3.87146, 4.8487, 0, 8.11622, 8.11622, 8.11624, 8.12952, 8.12517, 8.1162, 8.1162, 8.1162, 8.1162, 8.1162, 8.1162, 8.1162, 8.1162, 8.1162, 8.1162, 8.1162, 8.1162, 8.1162, 8.11717, 8.1162
4.77535, 11.4478, 8.17645, 8.15245, 3.66712, 3.27132, 0, 8.15247, 8.15247, 8.15249, 8.16329, 8.16471, 8.15245, 8.15245, 8.15245, 8.15245, 8.15245, 8.15245, 8.15245, 8.15245, 8.15245, 8.15245, 8.15245, 8.15245, 8.15245, 8.15328, 8.15245
4.78324, 7.25531, 8.21496, 8.18875, 3.04225, -0.959654, 0, 8.18876, 8.18876, 8.18878, 8.19746, 8.20547, 8.18875, 8.18875, 8.18875, 8.18875, 8.18875, 8.18875, 8.18875, 8.18875, 8.18875, 8.18875, 8.18875, 8.18875, 8.18875, 8.18945, 8.18875
4.79113, 8.53559, 8.25524, 8.22508, 3.24586, 0.280346, 0, 8.2251, 8.2251, 8.22512, 8.23202, 8.24766, 8.22508, 8.22508, 8.22508, 8.22508, 8.22508, 8.22508, 8.22508, 8.22508, 8.22508, 8.22508, 8.22508, 8.22508, 8.22508, 8.22567, 8.22508
4.79903, 8.54502, 8.29752, 8.26146, 3.24731, 0.247499, 0, 8.26148, 8.26148, 8.2615, 8.26692, 8.29151, 8.26146, 8.26146, 8.26146, 8.26146, 8.26146, 8.26146, 8.26146, 8.26146, 8.26146, 8.26146, 8.26147, 8.26146, 8.26146, 8.26194, 8.26146
4.80692, 10.596, 8.34198, 8.29788, 3.54908, 2.25402, 0, 8.2979, 8.2979, 8.29792, 8.30214, 8.33727, 8.29788, 8.29788, 8.29788, 8.29788, 8.29788, 8.29788, 8.29788, 8.29788, 8.29788, 8.29788, 8.29788, 8.29788, 8.29788, 8.29827, 8.29788
4.81481, 8.11214, 8.38882, 8.33433, 3.17996, -0.276677, 0, 8.33435, 8.33435, 8.33437, 8.33764, 8.38514, 8.33433, 8.33433, 8.33433, 8.33433, 8.33433, 8.33433, 8.33433, 8.33433, 8.33433, 8.33433, 8.33433, 8.33433, 8.33433, 8.33464, 8.33433
4.8227, 14.9929, 8.43816, 8.37082, 4.12225, 6.55478, 0, 8.37084, 8.37084, 8.37086, 8.37338, 8.43529, 8.37082, 8.37082, 8.37082, 8.37082, 8.37082, 8.37082, 8.37082, 8.37082, 8.37082, 8.37082, 8.37082, 8.37082, 8.37082, 8.37106, 8.37082
4.83059, 10.1316, 8.49004, 8.40734, 3.48304, 1.64156, 0, 8.40736, 8.40736, 8.40738, 8.40933, 8.4878, 8.40734, 8.40734, 8.40734, 8.40734, 8.40734, 8.40734, 8.40734, 8.40734, 8.40734, 8.40734, 8.40734, 8.40734, 8.40734, 8.40753, 8.40734
4.83848, 13.9856, 8.5444, 8.44389, 3.9982, 5.4412, 0, 8.44391, 8.44391, 8.44393, 8.44544, 8.54264, 8.44389, 8.44389, 8.44389, 8.44389, 8.44389, 8.44389, 8.44389, 8.44389, 8.44389, 8.44389, 8.44389, 8.44389, 8.44389, 8.44403, 8.44389
4.84637, 10.2775, 8.60109, 8.48047, 3.50393, 1.67644, 0, 8.48048, 8.48048, 8.4805, 8.4817, 8.59968, 8.48047, 8.48047, 8.48047, 8.48047, 8.48047, 8.48047, 8.48047, 8.48047, 8.48047, 8.48047, 8.48047, 8.48047, 8.48047, 8.48057, 8.48047
4.85426, 6.28192, 8.65975, 8.51706, 2.87783, -2.37783, 0, 8.51708, 8.51708, 8.5171, 8.51806, 8.65861, 8.51706, 8.51706, 8.51706, 8.51706, 8.51706, 8.51706, 8.51706, 8.51706, 8.51706, 8.51706, 8.51707, 8.51706, 8.51706, 8.51715, 8.51706
4.86215, 6.99026, 8.71994, 8.55369, 2.99838, -1.72968, 0, 8.5537, 8.5537, 8.55372, 8.55451, 8.71898, 8.55369, 8.55369, 8.55369, 8.55369, 8.55369, 8.55369, 8.55369, 8.55369, 8.55369, 8.55369, 8.55369, 8.55369, 8.55369, 8.55375, 8.55369
4.87004, 8.5886, 8.781, 8.59032, 3.25401, -0.192404, 0, 8.59034, 8.59034, 8.59036, 8.59103, 8.78018, 8.59032, 8.59032, 8.59032, 8.59032, 8.59032, 8.59032, 8.59032, 8.59032, 8.59032, 8.59032, 8.59032, 8.59032, 8.59032, 8.59037, 8.59032
4.87793, 9.78947, 8.84221, 8.62697, 3.43358, 0.947262, 0, 8.62699, 8.62699, 8.62701, 8.6276, 8.84147, 8.62697, 8.62697, 8.62697, 8.62697, 8.62697, 8.62697, 8.62697, 8.62697, 8.62697, 8.62697, 8.62697, 8.62697, 8.62697, 8.627, 8.62697
4.88582, 10.5932, 8.90269, 8.66363, 3.54869, 1.6905, 0, 8.66365, 8.66365, 8.66367, 8.66421, 8.90201, 8.66363, 8.66363, 8.66363, 8.66363, 8.66363, 8.66363, 8.66363, 8.66363, 8.66363, 8.66363, 8.66363, 8.66363, 8.66363, 8.66366, 8.66363
4.89371, 12.8467, 8.96154, 8.7003, 3.85315, 3.8852, 0, 8.70031, 8.70031, 8.70033, 8.70084, 8.9609, 8.7003, 8.7003, 8.7003, 8.7003, 8.7003, 8.7003, 8.7003, 8.7003, 8.7003, 8.7003, 8.7003, 8.7003, 8.7003, 8.70032, 8.7003
4.9016, 12.2079, 9.01785, 8.73697, 3.76934, 3.19006, 0, 8.73699, 8.73699, 8.73701, 8.73749, 9.01724, 8.73697, 8.73697, 8.73697, 8.73697, 8.73697, 8.73697, 8.73697, 8.73697, 8.73697, 8.73697, 8.73697, 8.73697, 8.73697, 8.73699, 8.73697
4.90949, 10.9828, 9.07077, 8.77365, 3.60316, 1.91201, 0, 8.77367, 8.77367, 8.77369, 8.77416, 9.07018, 8.77365, 8.77365, 8.77365, 8.77365, 8.77365, 8.77365, 8.77365, 8.77365, 8.77365, 8.77365, 8.77365, 8.77365, 8.77365, 8.77367, 8.77365
4.91738, 11.2969, 9.11957, 8.81033, 3.64649, 2.17732, 0, 8.81035, 8.81035, 8.81037, 8.81083, 9.11898, 8.81033, 8.81033, 8.81033, 8.81033, 8.81033, 8.81033, 8.81033, 8.81033, 8.81033, 8.81033, 8.81033, 8.81033, 8.81033, 8.81035, 8.81033
4.92527, 10.6176, 9.1637, 8.84701, 3.55213, 1.45389, 0, 8.84703, 8.84703, 8.84705, 8.84751, 9.16311, 8.84701, 8.84701, 8.84701, 8.84701, 8.84701, 8.84701, 8.84701, 8.84701, 8.84701, 8.84701, 8.84702, 8.84701, 8.84701, 8.84704, 8.84701
4.93316, 9.35341, 9.2028, 8.8837, 3.36948, 0.150605, 0, 8.88371, 8.88371, 8.88373, 8.8842, 9.20221, 8.8837, 8.8837, 8.8837, 8.8837, 8.8837, 8.8837, 8.8837, 8.8837, 8.8837, 8.8837, 8.8837, 8.8837, 8.8837, 8.88372, 8.8837
4.94106, 8.98587, 9.23677, 8.92038, 3.31449, -0.2509, 0, 8.92039, 8.92039, 8.92041, 8.92089, 9.23617, 8.92038, 8.92038, 8.92038, 8.92038, 8.92038, 8.92038, 8.92038, 8.92038, 8.92038, 8.92038, 8.92038, 8.92038, 8.92038, 8.9204, 8.92038
4.94895, 12.3702, 9.26577, 8.95707, 3.7908, 3.1044, 0, 8.95709, 8.95709, 8.95711, 8.95758, 9.26517, 8.95707, 8.95707, 8.95707, 8.95707, 8.95707, 8.95707, 8.95707, 8.95707, 8.95707, 8.95707, 8.95707, 8.95707, 8.95707, 8.9571, 8.95707
4.95684, 16.6005, 9.29016, 8.99376, 4.31283, 7.3103, 0, 8.99377, 8.99377, 8.99379, 8.99428, 9.28955, 8.99376, 8.99376, 8.99376, 8.99376, 8.99376, 8.99376, 8.99376, 8.99376, 8.99376, 8.99376, 8.99376, 8.99376, 8.99376, 8.99379, 8.99376
4.96473, 10.6576, 9.31054, 9.03045, 3.55776, 1.3471, 0, 9.03047, 9.03047, 9.03049, 9.03098, 9.30991, 9.03045, 9.03045, 9.03045, 9.03045, 9.03045, 9.03045, 9.03045, 9.03045, 9.03045, 9.03045, 9.03045, 9.03045, 9.03045, 9.03048, 9.03045
4.97262, 8.31374, 9.32763, 9.06715, 3.2115, -1.01389, 0, 9.06717, 9.06717, 9.06719, 9.06769, 9.32699, 9.06715, 9.06715, 9.06715, 9.06715, 9.06715, 9.06715, 9.06715, 9.06715, 9.06715, 9.06715, 9.06715, 9.06715, 9.06715, 9.06719, 9.06715
4.98051, 16.9872, 9.34229, 9.10386, 4.35743, 7.64489, 0, 9.10388, 9.10388, 9.1039, 9.10441, 9.34164, 9.10386, 9.10386, 9.10386, 9.10386, 9.10386, 9.10386, 9.10386, 9.10386, 9.10386, 9.10386, 9.10386, 9.10386, 9.10386, 9.1039, 9.10386
4.9884, 17.6486, 9.3554, 9.14058, 4.43268, 8.29324, 0, 9.1406, 9.1406, 9.14062, 9.14113, 9.35474, 9.14058, 9.14058, 9.14058, 9.14058, 9.14058, 9.14058, 9.14058, 9.14058, 9.14058, 9.14058, 9.14058, 9.14058, 9.14058, 9.14062, 9.14058
4.99629, 17.3081, 9.36783, 9.17731, 4.39409, 7.94023, 0, 9.17733, 9.17733, 9.17735, 9.17787, 9.36716, 9.17731, 9.17731, 9.17731, 9.17731, 9.17731, 9.17731, 9.17731, 9.17731, 9.17731, 9.17731, 9.17731, 9.17731, 9.17731, 9.17735, 9.17731
5.00418, 15.0182, 9.38039, 9.21405, 4.12531, 5.63782, 0, 9.21407, 9.21407, 9.21409, 9.21462, 9.37971, 9.21405, 9.21405, 9.21405, 9.21405, 9.21405, 9.21405, 9.21405, 9.21405, 9.21405, 9.21405, 9.21405, 9.21405, 9.21405, 9.21409, 9.21405
5.01207, 8.65031, 9.39378, 9.2508, 3.26348, -0.743473, 0, 9.25082, 9.25082, 9.25084, 9.25138, 9.39309, 9.2508, 9.2508, 9.2508, 9.2508, 9.2508, 9.2508, 9.2508, 9.2508, 9.2508, 9.2508, 9.2508, 9.2508, 9.2508, 9.25084, 9.2508
5.01996, 9.64558, 9.40857, 9.28756, 3.41256, 0.237014, 0, 9.28757, 9.28757, 9.28759, 9.28815, 9.40787, 9.28756, 9.28756, 9.28756, 9.28756, 9.28756, 9.28756, 9.28756, 9.28756, 9.28756, 9.28756, 9.28756, 9.28756, 9.28756, 9.2876, 9.28756
5.02785, 9.02963, 9.42518, 9.32432, 3.32109, -0.395545, 0, 9.32434, 9.32434, 9.32436, 9.32492, 9.42447, 9.32432, 9.32432, 9.32432, 9.32432, 9.32432, 9.32432, 9.32432, 9.32432, 9.32432, 9.32432, 9.32432, 9.32432, 9.32432, 9.32436, 9.32432
5.03574, 11.897, 9.44387, 9.36108, 3.72787, 2.45315, 0, 9.3611, 9.3611, 9.36112, 9.3617, 9.44315, 9.36108, 9.36108, 9.36108, 9.36108, 9.36108, 9.36108, 9.36108, 9.36108, 9.36108, 9.36108, 9.36109, 9.36108, 9.36108, 9.36112, 9.36108
5.04363, 13.0373, 9.46481, 9.39786, 3.8778, 3.57249, 0, 9.39788, 9.39788, 9.3979, 9.39849, 9.46407, 9.39786, 9.39786, 9.39786, 9.39786, 9.39786, 9.39786, 9.39786, 9.39786, 9.39786, 9.39786, 9.39786, 9.39786, 9.39786, 9.3979, 9.39786
5.05152, 11.0513, 9.48797, 9.43463, 3.61266, 1.56338, 0, 9.43464, 9.43464, 9.43466, 9.43526, 9.48722, 9.43463, 9.43463, 9.43463, 9.43463, 9.43463, 9.43463, 9.43463, 9.43463, 9.43463, 9.43463, 9.43463, 9.43463, 9.43463, 9.43466, 9.43463
5.05941, 13.6381, 9.51328, 9.47139, 3.9545, 4.12478, 0, 9.4714, 9.4714, 9.47142, 9.47204, 9.51253, 9.47139, 9.47139, 9.47139, 9.47139, 9.47139, 9.47139, 9.47139, 9.47139, 9.47139, 9.47139, 9.47139, 9.47139, 9.47139, 9.47142, 9.47139
5.0673, 17.1186, 9.54059, 9.50813, 4.37248, 7.578, 0, 9.50815, 9.50815, 9.50817, 9.5088, 9.53982, 9.50813, 9.50813, 9.50813, 9.50813, 9.50813, 9.50813, 9.50813, 9.50813, 9.50813, 9.50813, 9.50813, 9.50813, 9.50813, 9.50817, 9.50813
5.0752, 10.5055, 9.56969, 9.54488, 3.53631, 0.935791, 0, 9.54489, 9.54489, 9.54491, 9.54556, 9.5689, 9.54488, 9.54488, 9.54488, 9.54488, 9.54488, 9.54488, 9.54488, 9.54488, 9.54488, 9.54488, 9.54488, 9.54488, 9.54488, 9.54491, 9.54488
5.08309, 14.4414, 9.60033, 9.58158, 4.05479, 4.84103, 0, 9.5816, 9.5816, 9.58162, 9.58229, 9.59953, 9.58158, 9.58158, 9.58158, 9.58158, 9.58158, 9.58158, 9.58158, 9.58158, 9.58158, 9.58158, 9.58158, 9.58158, 9.58158, 9.58161, 9.58158
5.09098, 15.8061, 9.6323, 9.61828, 4.21973, 6.17383, 0, 9.61829, 9.61829, 9.61831, 9.619, 9.63147, 9.61828, 9.61828, 9.61828, 9.61828, 9.61828, 9.61828, 9.61828, 9.61828, 9.61828, 9.61828, 9.61828, 9.61828, 9.61828, 9.6183, 9.61828
5.09887, 11.5103, 9.66534, 9.65493, 3.67563, 1.84494, 0, 9.65495, 9.65495, 9.65497, 9.65569, 9.66449, 9.65493, 9.65493, 9.65493, 9.65493, 9.65493, 9.65493, 9.65493, 9.65493, 9.65493, 9.65493, 9.65493, 9.65493, 9.65493, 9.65496, 9.65493
5.10676, 15.4609, 9.69927, 9.69157, 4.17862, 5.76159, 0, 9.69158, 9.69158, 9.6916, 9.69235, 9.69838, 9.69157, 9.69157, 9.69157, 9.69157, 9.69157, 9.69157, 9.69157, 9.69157, 9.69157, 9.69157, 9.69157, 9.69157, 9.69157, 9.69159, 9.69157
5.11465, 9.61157, 9.73387, 9.72816, 3.40758, -0.122295, 0, 9.72818, 9.72818, 9.7282, 9.72898, 9.73295, 9.72816, 9.72816, 9.72816, 9.72816, 9.72816, 9.72816, 9.72816, 9.72816, 9.72816, 9.72816, 9.72816, 9.72816, 9.72816, 9.72818, 9.72816
5.12254, 16.9835, 9.76899, 9.76471, 4.35701, 7.21453, 0, 9.76473, 9.76473, 9.76475, 9.76558, 9.76803, 9.76471, 9.76471, 9.76471, 9.76471, 9.76471, 9.76471, 9.76471, 9.76471, 9.76471, 9.76471, 9.76472, 9.76471, 9.76471, 9.76474, 9.76471
5.13043, 11.2256, 9.80449, 9.80122, 3.6367, 1.42112, 0, 9.80123, 9.80123, 9.80125, 9.80214, 9.80348, 9.80122, 9.80122, 9.80122, 9.80122, 9.80122, 9.80122, 9.80122, 9.80122, 9.80122, 9.80122, 9.80122, 9.80122, 9.80122, 9.80124, 9.80122
5.13832, 14.8832, 9.84028, 9.83768, 4.10892, 5.04296, 0, 9.8377, 9.8377, 9.83772, 9.83867, 9.8392, 9.83768, 9.83768, 9.83768, 9.83768, 9.83768, 9.83768, 9.83768, 9.83768, 9.83768, 9.83768, 9.83768, 9.83768, 9.83768, 9.8377, 9.83768
5.14621, 12.6072, 9.87627, 9.87409, 3.82193, 2.73092, 0, 9.87411, 9.87411, 9.87413, 9.87517, 9.8751, 9.87409, 9.87409, 9.87409, 9.87409, 9.87409, 9.87409, 9.87409, 9.87409, 9.87409, 9.87409, 9.87409, 9.87409, 9.87409, 9.87412, 9.87409
5.1541, 8.75973, 9.91238, 9.91045, 3.2802, -1.15265, 0, 9.91047, 9.91047, 9.91049, 9.91163, 9.91111, 9.91045, 9.91045, 9.91045, 9.91045, 9.91045, 9.91045, 9.91045, 9.91045, 9.91045, 9.91045, 9.91045, 9.91045, 9.91045, 9.91048, 9.91045
5.16199, 11.3807, 9.94857, 9.94675, 3.65797, 1.43215, 0, 9.94677, 9.94677, 9.94679, 9.94805, 9.94717, 9.94675, 9.94675, 9.94675, 9.94675, 9.94675, 9.94675, 9.94675, 9.94675, 9.94675, 9.94675, 9.94675, 9.94675, 9.94675, 9.94678, 9.94675
5.16988, 9.43266, 9.98481, 9.983, 3.38122, -0.552146, 0, 9.98302, 9.98302, 9.98304, 9.98445, 9.98327, 9.983, 9.983, 9.983, 9.983, 9.983, 9.983, 9.983, 9.983, 9.983, 9.983, 9.983, 9.983, 9.983, 9.98303, 9.983
5.17777, 9.59287, 10.0211, 10.0192, 3.40483, -0.428198, 0, 10.0192, 10.0192, 10.0192, 10.0208, 10.0193, 10.0192, 10.0192, 10.0192, 10.0192, 10.0192, 10.0192, 10.0192, 10.0192, 10.0192, 10.0192, 10.0192, 10.0192, 10.0192, 10.0192, 10.0192
