   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_89.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.00520829, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0130714, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0209345, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0287977, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0366608, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0445239, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.052387, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0602502, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0681133, 0, 0, 0, 1.41421, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.0759764, 0, 5.46969e-30, 0, 1.41421, -5.46969e-30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.98333e-32, 0, 0, 6.46513e-35, 0, 7.77498e-36, 0, 5.41978e-30, 0, 0
0.0838396, 0, 5.93982e-29, 0, 1.41421, -5.93982e-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.41159e-31, 0, 0, 7.02072e-34, 0, 8.77691e-34, 0, 5.88554e-29, 0, 0
0.0917027, 0, 4.04856e-28, 0, 1.41421, -4.04856e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.68848e-30, 0, 0, 4.78526e-33, 0, 9.77062e-33, 0, 4.01153e-28, 0, 0
0.0995658, 0, 2.20565e-27, 0, 1.41421, -2.20565e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.00946e-29, 0, 0, 2.60698e-32, 0, 6.82305e-32, 0, 2.18546e-27, 0, 0
0.107429, 0, 1.04661e-26, 0, 1.41421, -1.04661e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.53511e-29, 0, 0, 1.23797e-31, 0, 3.78494e-31, 0, 1.03702e-26, 0, 0
0.115292, 0, 4.50768e-26, 0, 1.41421, -4.50768e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.10671e-28, 0, 0, 5.34088e-31, 0, 1.82068e-30, 0, 4.46638e-26, 0, 0
0.123155, 0, 1.80345e-25, 0, 1.41421, -1.80345e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.64302e-27, 0, 0, 2.14204e-30, 0, 7.92597e-30, 0, 1.78692e-25, 0, 0
0.131018, 0, 6.7998e-25, 0, 1.41421, -6.7998e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.19489e-27, 0, 0, 8.10083e-30, 0, 3.19881e-29, 0, 6.73745e-25, 0, 0
0.138881, 0, 2.43962e-24, 0, 1.41421, -2.43962e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22258e-26, 0, 0, 2.91644e-29, 0, 1.21507e-28, 0, 2.41724e-24, 0, 0
0.146745, 0, 8.38584e-24, 0, 1.41421, -8.38584e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.6398e-26, 0, 0, 1.0063e-28, 0, 4.38787e-28, 0, 8.30891e-24, 0, 0
0.154608, 0, 2.77568e-23, 0, 1.41421, -2.77568e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.52874e-25, 0, 0, 3.34453e-28, 0, 1.51712e-27, 0, 2.75021e-23, 0, 0
0.162471, 0, 8.88134e-23, 0, 1.41421, -8.88134e-23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.09118e-25, 0, 0, 1.07487e-27, 0, 5.04862e-27, 0, 8.79982e-23, 0, 0
0.170334, 0, 2.75553e-22, 0, 1.41421, -2.75553e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.51037e-24, 0, 0, 3.35053e-27, 0, 1.6235e-26, 0, 2.73023e-22, 0, 0
0.178197, 0, 8.31056e-22, 0, 1.41421, -8.31056e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.57114e-24, 0, 0, 1.01553e-26, 0, 5.06095e-26, 0, 8.23424e-22, 0, 0
0.18606, 0, 2.44139e-21, 0, 1.41421, -2.44139e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22417e-23, 0, 0, 2.99897e-26, 0, 1.53327e-25, 0, 2.41896e-21, 0, 0
0.193923, 0, 6.99789e-21, 0, 1.41421, -6.99789e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.37524e-23, 0, 0, 8.6437e-26, 0, 4.52399e-25, 0, 6.9336e-21, 0, 0
0.201786, 0, 1.95997e-20, 0, 1.41421, -1.95997e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.78557e-22, 0, 0, 2.43504e-25, 0, 1.30228e-24, 0, 1.94196e-20, 0, 0
0.20965, 0, 5.37053e-20, 0, 1.41421, -5.37053e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.89266e-22, 0, 0, 6.71319e-25, 0, 3.66278e-24, 0, 5.32117e-20, 0, 0
0.217513, 0, 1.44123e-19, 0, 1.41421, -1.44123e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.31298e-21, 0, 0, 1.81315e-24, 0, 1.00784e-23, 0, 1.42798e-19, 0, 0
0.225376, 0, 3.79136e-19, 0, 1.41421, -3.79136e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.45399e-21, 0, 0, 4.80205e-24, 0, 2.71593e-23, 0, 3.7565e-19, 0, 0
0.233239, 0, 9.78486e-19, 0, 1.41421, -9.78486e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.91416e-21, 0, 0, 1.24814e-23, 0, 7.17477e-23, 0, 9.69488e-19, 0, 0
0.241102, 0, 2.53819e-18, 0, 1.41421, -2.53819e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.31233e-20, 0, 0, 3.26943e-23, 0, 1.91456e-22, 0, 2.51484e-18, 0, 0
0.248965, 0, 6.29762e-18, 0, 1.41421, -6.29762e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.7372e-20, 0, 0, 8.17503e-23, 0, 4.854e-22, 0, 6.23968e-18, 0, 0
0.256828, 0, 1.53644e-17, 0, 1.41421, -1.53644e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.39971e-19, 0, 0, 2.01077e-22, 0, 1.20964e-21, 0, 1.5223e-17, 0, 0
0.264692, 0, 3.68755e-17, 0, 1.41421, -3.68755e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.35938e-19, 0, 0, 4.86739e-22, 0, 2.96463e-21, 0, 3.65361e-17, 0, 0
0.272555, 0, 8.70983e-17, 0, 1.41421, -8.70983e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.93469e-19, 0, 0, 1.16002e-21, 0, 7.14886e-21, 0, 8.62965e-17, 0, 0
