   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_14.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0010562, 0, 9.40313e-30, 0, 1.41421, -9.40313e-30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.86445e-32, 0, 0, 1.18998e-34, 3.29532e-35, 0, 9.31433e-30, 0, 0, 0
0.00894954, 0, 9.13801e-29, 0, 1.41421, -9.13801e-29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.61427e-31, 0, 0, 1.1564e-33, 2.93705e-33, 0, 9.05146e-29, 0, 0, 0
0.0168429, 0, 5.57783e-28, 0, 1.41421, -5.57783e-28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.25802e-30, 0, 0, 7.05849e-33, 3.05095e-32, 0, 5.52487e-28, 0, 0, 0
0.0247362, 0, 2.726e-27, 0, 1.41421, -2.726e-27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.56966e-29, 0, 0, 3.44957e-32, 1.95572e-31, 0, 2.70007e-27, 0, 0, 0
0.0326296, 0, 1.16304e-26, 0, 1.41421, -1.16304e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.09632e-28, 0, 0, 1.47294e-31, 9.8908e-31, 0, 1.15196e-26, 0, 0, 0
0.0405229, 0, 4.51569e-26, 0, 1.41421, -4.51569e-26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.25661e-28, 0, 0, 5.73076e-31, 4.32748e-30, 0, 4.47264e-26, 0, 0, 0
0.0484162, 0, 1.63326e-25, 0, 1.41421, -1.63326e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53954e-27, 0, 0, 2.07925e-30, 1.71325e-29, 0, 1.61767e-25, 0, 0, 0
0.0563096, 0, 5.583e-25, 0, 1.41421, -5.583e-25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.26259e-27, 0, 0, 7.13573e-30, 6.29456e-29, 0, 5.52967e-25, 0, 0, 0
0.0642029, 0, 1.82119e-24, 0, 1.41421, -1.82119e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71666e-26, 0, 0, 2.33831e-29, 2.18047e-28, 0, 1.80378e-24, 0, 0, 0
0.0720963, 0, 5.70773e-24, 0, 1.41421, -5.70773e-24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.38009e-26, 0, 0, 7.36521e-29, 7.19579e-28, 0, 5.65314e-24, 0, 0, 0
