   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_94.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
3.50257, 4.75911, 3.615, 3.25297, 2.59983, 1.1441, 3.25297, 0, 3.25298, 3.25301, 3.25299, 3.25335, 3.25321, 3.25333, 3.27787, 3.28835, 3.25297, 3.25297, 3.25297, 3.25297, 3.25297, 3.25297, 3.25297, 3.25297, 3.25297, 3.25297, 3.25298, 3.33833, 3.25297, 3.46834, 3.25297
3.51046, 1.23128, 3.62992, 3.27362, 1.79758, -2.39864, 3.27362, 0, 3.27362, 3.27365, 3.27363, 3.27399, 3.27391, 3.27398, 3.3093, 3.31546, 3.27362, 3.27362, 3.27362, 3.27362, 3.27362, 3.27362, 3.27362, 3.27362, 3.27362, 3.27362, 3.27362, 3.34955, 3.27362, 3.47536, 3.27362
3.51836, 6.99511, 3.6499, 3.29505, 2.99919, 3.34521, 3.29505, 0, 3.29506, 3.29509, 3.29507, 3.29543, 3.29543, 3.29543, 3.34682, 3.34444, 3.29505, 3.29505, 3.29505, 3.29505, 3.29505, 3.29505, 3.29505, 3.29505, 3.29505, 3.29505, 3.29505, 3.36219, 3.29505, 3.48042, 3.29505
3.52625, 4.21698, 3.6775, 3.31717, 2.49339, 0.539476, 3.31717, 0, 3.31717, 3.3172, 3.31718, 3.31754, 3.31764, 3.31756, 3.39245, 3.37485, 3.31717, 3.31717, 3.31717, 3.31717, 3.31717, 3.31717, 3.31717, 3.31717, 3.31717, 3.31717, 3.31717, 3.37615, 3.31717, 3.48424, 3.31717
3.53414, 6.09873, 3.71582, 3.33984, 2.84583, 2.38291, 3.33984, 0, 3.33985, 3.33988, 3.33986, 3.34022, 3.34044, 3.34025, 3.44876, 3.40623, 3.33984, 3.33984, 3.33984, 3.33984, 3.33984, 3.33984, 3.33984, 3.33984, 3.33984, 3.33984, 3.33984, 3.39134, 3.33984, 3.48757, 3.33984
3.54203, 4.56388, 3.76851, 3.36298, 2.56201, 0.795374, 3.36298, 0, 3.36299, 3.36302, 3.363, 3.36335, 3.36374, 3.3634, 3.51895, 3.43809, 3.36298, 3.36298, 3.36298, 3.36298, 3.36298, 3.36298, 3.36298, 3.36298, 3.36298, 3.36298, 3.36298, 3.40767, 3.36298, 3.49113, 3.36298
3.54992, 6.2048, 3.83968, 3.38649, 2.8644, 2.36513, 3.38649, 0, 3.3865, 3.38653, 3.38651, 3.38686, 3.38744, 3.38692, 3.60682, 3.46992, 3.38649, 3.38649, 3.38649, 3.38649, 3.38649, 3.38649, 3.38649, 3.38649, 3.38649, 3.38649, 3.38649, 3.42503, 3.38649, 3.49555, 3.38649
3.55781, 2.89157, 3.93381, 3.4103, 2.21169, -1.04224, 3.4103, 0, 3.41031, 3.41033, 3.41031, 3.41067, 3.41149, 3.41075, 3.7167, 3.50123, 3.4103, 3.4103, 3.4103, 3.4103, 3.4103, 3.4103, 3.4103, 3.4103, 3.4103, 3.4103, 3.4103, 3.44333, 3.4103, 3.50138, 3.4103
3.5657, 3.89644, 4.05556, 3.43434, 2.42826, -0.159122, 3.43434, 0, 3.43435, 3.43438, 3.43436, 3.43472, 3.43582, 3.43481, 3.8532, 3.53157, 3.43434, 3.43434, 3.43434, 3.43434, 3.43434, 3.43434, 3.43434, 3.43434, 3.43434, 3.43434, 3.43435, 3.46248, 3.43434, 3.50898, 3.43434
3.5736, 6.0939, 4.20946, 3.45858, 2.84498, 1.88444, 3.45858, 0, 3.45859, 3.45862, 3.4586, 3.45896, 3.46039, 3.45906, 4.02094, 3.56056, 3.45858, 3.45858, 3.45858, 3.45858, 3.45858, 3.45858, 3.45858, 3.45858, 3.45858, 3.45858, 3.45858, 3.4824, 3.45858, 3.51859, 3.45858
3.58149, 5.18302, 4.39951, 3.48297, 2.68012, 0.783513, 3.48297, 0, 3.48298, 3.48301, 3.48299, 3.48335, 3.48516, 3.48347, 4.22409, 3.58788, 3.48297, 3.48297, 3.48297, 3.48297, 3.48297, 3.48297, 3.48297, 3.48297, 3.48297, 3.48297, 3.48298, 3.50301, 3.48297, 3.53033, 3.48297
3.58938, 5.80742, 4.62874, 3.50749, 2.79418, 1.17868, 3.50749, 0, 3.5075, 3.50753, 3.50751, 3.50787, 3.5101, 3.508, 4.46589, 3.61336, 3.50749, 3.50749, 3.50749, 3.50749, 3.50749, 3.50749, 3.50749, 3.50749, 3.50749, 3.50749, 3.50749, 3.52425, 3.50749, 3.54417, 3.50749
3.59727, 2.99505, 4.89863, 3.53212, 2.23496, -1.90358, 3.53212, 0, 3.53213, 3.53216, 3.53214, 3.5325, 3.5352, 3.53264, 4.74799, 3.63691, 3.53212, 3.53212, 3.53212, 3.53212, 3.53212, 3.53212, 3.53212, 3.53212, 3.53212, 3.53212, 3.53212, 3.54605, 3.53212, 3.56001, 3.53212
3.60516, 5.90852, 5.20854, 3.55685, 2.81221, 0.699975, 3.55685, 0, 3.55685, 3.55688, 3.55686, 3.55722, 3.56041, 3.55739, 5.06993, 3.65861, 3.55685, 3.55685, 3.55685, 3.55685, 3.55685, 3.55685, 3.55685, 3.55685, 3.55685, 3.55685, 3.55685, 3.56835, 3.55685, 3.57765, 3.55685
3.61305, 2.25058, 5.55524, 3.58166, 2.06169, -3.30466, 3.58166, 0, 3.58167, 3.5817, 3.58168, 3.58203, 3.58573, 3.58222, 5.42855, 3.6786, 3.58166, 3.58166, 3.58166, 3.58166, 3.58166, 3.58166, 3.58166, 3.58166, 3.58166, 3.58166, 3.58166, 3.59111, 3.58166, 3.5969, 3.58166
3.62095, 8.23584, 5.93253, 3.60656, 3.19935, 2.30331, 3.60656, 0, 3.60656, 3.60659, 3.60657, 3.60693, 3.61113, 3.60713, 5.81767, 3.69716, 3.60656, 3.60656, 3.60656, 3.60656, 3.60656, 3.60656, 3.60656, 3.60656, 3.60656, 3.60656, 3.60656, 3.61427, 3.60656, 3.61752, 3.60656
3.62884, 8.90383, 6.33111, 3.63154, 3.30209, 2.57272, 3.63154, 0, 3.63154, 3.63157, 3.63155, 3.63191, 3.63659, 3.63212, 6.22795, 3.71462, 3.63154, 3.63154, 3.63154, 3.63154, 3.63154, 3.63154, 3.63154, 3.63154, 3.63154, 3.63154, 3.63154, 3.63779, 3.63154, 3.63927, 3.63154
3.63673, 9.75428, 6.73875, 3.65659, 3.42845, 3.01553, 3.65659, 0, 3.6566, 3.65663, 3.65661, 3.65697, 3.66209, 3.6572, 6.64704, 3.73136, 3.65659, 3.65659, 3.65659, 3.65659, 3.65659, 3.65659, 3.65659, 3.65659, 3.65659, 3.65659, 3.65659, 3.66163, 3.65659, 3.66196, 3.65659
3.64462, 7.14205, 7.14078, 3.68173, 3.02358, 0.00126362, 3.68173, 0, 3.68174, 3.68177, 3.68175, 3.6821, 3.6876, 3.68235, 7.06015, 3.74775, 3.68173, 3.68173, 3.68173, 3.68173, 3.68173, 3.68173, 3.68173, 3.68173, 3.68173, 3.68173, 3.68173, 3.68577, 3.68173, 3.68538, 3.68173
3.65251, 8.27691, 7.52092, 3.70695, 3.20576, 0.755991, 3.70695, 0, 3.70696, 3.70698, 3.70696, 3.70732, 3.71311, 3.70759, 7.45082, 3.76415, 3.70695, 3.70695, 3.70695, 3.70695, 3.70695, 3.70695, 3.70695, 3.70695, 3.70695, 3.70695, 3.70695, 3.71017, 3.70695, 3.70939, 3.70695
3.6604, 11.9783, 7.86236, 3.73225, 3.73875, 4.1159, 3.73225, 0, 3.73225, 3.73228, 3.73226, 3.73262, 3.7386, 3.73291, 7.80211, 3.78089, 3.73225, 3.73225, 3.73225, 3.73225, 3.73225, 3.73225, 3.73225, 3.73225, 3.73225, 3.73225, 3.73225, 3.73479, 3.73225, 3.73385, 3.73225
3.6683, 13.7762, 8.14905, 3.75763, 3.97193, 5.62715, 3.75763, 0, 3.75764, 3.75766, 3.75764, 3.758, 3.76407, 3.75831, 8.09785, 3.79823, 3.75763, 3.75763, 3.75763, 3.75763, 3.75763, 3.75763, 3.75763, 3.75763, 3.75763, 3.75763, 3.75763, 3.75963, 3.75763, 3.75866, 3.75763
3.67619, 7.72541, 8.36701, 3.78309, 3.11856, -0.641598, 3.78309, 0, 3.7831, 3.78313, 3.78311, 3.78347, 3.78951, 3.78379, 8.32397, 3.81635, 3.78309, 3.78309, 3.78309, 3.78309, 3.78309, 3.78309, 3.78309, 3.78309, 3.78309, 3.78309, 3.78309, 3.78466, 3.78309, 3.78375, 3.78309
3.68408, 7.12026, 8.50556, 3.80864, 3.01998, -1.3853, 3.80864, 0, 3.80865, 3.80868, 3.80866, 3.80902, 3.81493, 3.80936, 8.46975, 3.83539, 3.80864, 3.80864, 3.80864, 3.80864, 3.80864, 3.80864, 3.80864, 3.80864, 3.80864, 3.80864, 3.80864, 3.80986, 3.80864, 3.80905, 3.80864
3.69197, 7.0508, 8.55825, 3.83428, 3.00845, -1.50745, 3.83428, 0, 3.83429, 3.83431, 3.8343, 3.83465, 3.84032, 3.83502, 8.52872, 3.85539, 3.83428, 3.83428, 3.83428, 3.83428, 3.83428, 3.83428, 3.83428, 3.83428, 3.83428, 3.83428, 3.83428, 3.83522, 3.83428, 3.83453, 3.83428
3.69986, 11.9878, 8.52342, 3.86, 3.74002, 3.46434, 3.86, 0, 3.86001, 3.86004, 3.86002, 3.86038, 3.86572, 3.86076, 8.49928, 3.87637, 3.86, 3.86, 3.86, 3.86, 3.86, 3.86, 3.86, 3.86, 3.86, 3.86, 3.86001, 3.86073, 3.86, 3.86015, 3.86
3.70775, 7.76646, 8.4044, 3.88582, 3.12513, -0.637943, 3.88582, 0, 3.88582, 3.88585, 3.88583, 3.88619, 3.89112, 3.88659, 8.38479, 3.89827, 3.88582, 3.88582, 3.88582, 3.88582, 3.88582, 3.88582, 3.88582, 3.88582, 3.88582, 3.88582, 3.88582, 3.88637, 3.88582, 3.8859, 3.88582
3.71564, 11.2095, 8.2091, 3.91172, 3.63449, 3.00044, 3.91172, 0, 3.91173, 3.91176, 3.91174, 3.91209, 3.91656, 3.91252, 8.19325, 3.92102, 3.91172, 3.91172, 3.91172, 3.91172, 3.91172, 3.91172, 3.91172, 3.91172, 3.91172, 3.91172, 3.91172, 3.91214, 3.91172, 3.91177, 3.91172
3.72354, 10.7857, 7.94933, 3.93772, 3.57571, 2.83636, 3.93772, 0, 3.93772, 3.93775, 3.93773, 3.93809, 3.94206, 3.93853, 7.93656, 3.94454, 3.93772, 3.93772, 3.93772, 3.93772, 3.93772, 3.93772, 3.93772, 3.93772, 3.93772, 3.93772, 3.93772, 3.93803, 3.93772, 3.93774, 3.93772
3.73143, 5.99758, 7.63969, 3.9638, 2.828, -1.6421, 3.9638, 0, 3.96381, 3.96384, 3.96382, 3.96418, 3.96764, 3.96464, 7.62941, 3.96872, 3.9638, 3.9638, 3.9638, 3.9638, 3.9638, 3.9638, 3.9638, 3.9638, 3.9638, 3.9638, 3.96381, 3.96404, 3.9638, 3.96382, 3.9638
3.73932, 6.04331, 7.29635, 3.98998, 2.83607, -1.25304, 3.98998, 0, 3.98999, 3.99002, 3.99, 3.99036, 3.9933, 3.99084, 7.28807, 3.99346, 3.98998, 3.98998, 3.98998, 3.98998, 3.98998, 3.98998, 3.98998, 3.98998, 3.98998, 3.98998, 3.98999, 3.99016, 3.98998, 3.98999, 3.98998
3.74721, 6.90855, 6.93573, 4.01626, 2.98472, -0.0271835, 4.01626, 0, 4.01627, 4.01629, 4.01627, 4.01663, 4.01909, 4.01714, 6.92904, 4.01867, 4.01626, 4.01626, 4.01626, 4.01626, 4.01626, 4.01626, 4.01626, 4.01626, 4.01626, 4.01626, 4.01626, 4.01639, 4.01626, 4.01626, 4.01626
3.7551, 4.24553, 6.57337, 4.04263, 2.49911, -2.32784, 4.04263, 0, 4.04264, 4.04267, 4.04265, 4.043, 4.045, 4.04353, 6.56792, 4.04428, 4.04263, 4.04263, 4.04263, 4.04263, 4.04263, 4.04263, 4.04263, 4.04263, 4.04263, 4.04263, 4.04263, 4.04273, 4.04263, 4.04263, 4.04263
3.76299, 12.8314, 6.22291, 4.0691, 3.85116, 6.60851, 4.0691, 0, 4.06911, 4.06913, 4.06911, 4.06947, 4.07105, 4.07002, 6.21842, 4.0702, 4.0691, 4.0691, 4.0691, 4.0691, 4.0691, 4.0691, 4.0691, 4.0691, 4.0691, 4.0691, 4.0691, 4.06917, 4.0691, 4.0691, 4.0691
3.77089, 8.99517, 5.89545, 4.09566, 3.3159, 3.09972, 4.09566, 0, 4.09567, 4.0957, 4.09568, 4.09604, 4.09725, 4.09661, 5.8917, 4.09639, 4.09566, 4.09566, 4.09566, 4.09566, 4.09566, 4.09566, 4.09566, 4.09566, 4.09566, 4.09566, 4.09566, 4.09571, 4.09566, 4.09566, 4.09566
3.77878, 2.92788, 5.59912, 4.12232, 2.21988, -2.67124, 4.12232, 0, 4.12233, 4.12236, 4.12234, 4.1227, 4.12359, 4.12329, 5.59594, 4.12279, 4.12232, 4.12232, 4.12232, 4.12232, 4.12232, 4.12232, 4.12232, 4.12232, 4.12232, 4.12232, 4.12233, 4.12236, 4.12232, 4.12233, 4.12232
3.78667, 4.03126, 5.33913, 4.14909, 2.45586, -1.30787, 4.14909, 0, 4.14909, 4.14912, 4.1491, 4.14946, 4.15009, 4.15008, 5.33637, 4.14938, 4.14909, 4.14909, 4.14909, 4.14909, 4.14909, 4.14909, 4.14909, 4.14909, 4.14909, 4.14909, 4.14909, 4.14911, 4.14909, 4.14909, 4.14909
3.79456, 8.02643, 5.11789, 4.17595, 3.16645, 2.90854, 4.17595, 0, 4.17596, 4.17598, 4.17596, 4.17632, 4.17672, 4.17696, 5.11545, 4.17613, 4.17595, 4.17595, 4.17595, 4.17595, 4.17595, 4.17595, 4.17595, 4.17595, 4.17595, 4.17595, 4.17595, 4.17597, 4.17595, 4.17595, 4.17595
3.80245, 4.02168, 4.93548, 4.20291, 2.45391, -0.913796, 4.20291, 0, 4.20292, 4.20294, 4.20292, 4.20328, 4.20351, 4.20395, 4.93328, 4.20302, 4.20291, 4.20291, 4.20291, 4.20291, 4.20291, 4.20291, 4.20291, 4.20291, 4.20291, 4.20291, 4.20291, 4.20292, 4.20291, 4.20291, 4.20291
3.81034, 3.96865, 4.79008, 4.22997, 2.44308, -0.821425, 4.22997, 0, 4.22998, 4.23, 4.22998, 4.23034, 4.23042, 4.23103, 4.78804, 4.23004, 4.22997, 4.22997, 4.22997, 4.22997, 4.22997, 4.22997, 4.22997, 4.22997, 4.22997, 4.22997, 4.22997, 4.22998, 4.22997, 4.22997, 4.22997
3.81824, 4.97361, 4.67859, 4.25713, 2.64076, 0.295022, 4.25713, 0, 4.25714, 4.25717, 4.25715, 4.25751, 4.25748, 4.25822, 4.67667, 4.25717, 4.25713, 4.25713, 4.25713, 4.25713, 4.25713, 4.25713, 4.25713, 4.25713, 4.25713, 4.25713, 4.25713, 4.25714, 4.25713, 4.25713, 4.25713
3.82613, 2.99758, 4.59715, 4.2844, 2.23553, -1.59956, 4.2844, 0, 4.28441, 4.28444, 4.28442, 4.28478, 4.28466, 4.28551, 4.59531, 4.28443, 4.2844, 4.2844, 4.2844, 4.2844, 4.2844, 4.2844, 4.2844, 4.2844, 4.2844, 4.2844, 4.2844, 4.28441, 4.2844, 4.2844, 4.2844
3.83402, 1.99758, 4.5416, 4.31177, 1.9994, -2.54401, 4.31177, 0, 4.31178, 4.31181, 4.31179, 4.31214, 4.31197, 4.31291, 4.53981, 4.31178, 4.31177, 4.31177, 4.31177, 4.31177, 4.31177, 4.31177, 4.31177, 4.31177, 4.31177, 4.31177, 4.31177, 4.31177, 4.31177, 4.31177, 4.31177
3.84191, 3.01202, 4.50786, 4.33925, 2.23875, -1.49584, 4.33925, 0, 4.33925, 4.33928, 4.33926, 4.33962, 4.3394, 4.34041, 4.5061, 4.33925, 4.33925, 4.33925, 4.33925, 4.33925, 4.33925, 4.33925, 4.33925, 4.33925, 4.33925, 4.33925, 4.33925, 4.33925, 4.33925, 4.33925, 4.33925
3.8498, 4.00706, 4.49223, 4.36682, 2.45093, -0.485168, 4.36682, 0, 4.36683, 4.36686, 4.36684, 4.3672, 4.36694, 4.36801, 4.49049, 4.36683, 4.36682, 4.36682, 4.36682, 4.36682, 4.36682, 4.36682, 4.36682, 4.36682, 4.36682, 4.36682, 4.36683, 4.36682, 4.36682, 4.36682, 4.36682
3.85769, 4.98327, 4.49152, 4.39451, 2.64259, 0.491747, 4.39451, 0, 4.39452, 4.39454, 4.39452, 4.39488, 4.3946, 4.39572, 4.48978, 4.39451, 4.39451, 4.39451, 4.39451, 4.39451, 4.39451, 4.39451, 4.39451, 4.39451, 4.39451, 4.39451, 4.39451, 4.39451, 4.39451, 4.39451, 4.39451
3.86558, 3.98801, 4.50317, 4.42229, 2.44704, -0.515159, 4.42229, 0, 4.4223, 4.42233, 4.42231, 4.42267, 4.42238, 4.42353, 4.50142, 4.4223, 4.42229, 4.42229, 4.42229, 4.42229, 4.42229, 4.42229, 4.42229, 4.42229, 4.42229, 4.42229, 4.4223, 4.4223, 4.42229, 4.42229, 4.42229
3.87348, 0.992844, 4.52523, 4.45018, 1.72998, -3.53239, 4.45018, 0, 4.45019, 4.45022, 4.4502, 4.45056, 4.45025, 4.45145, 4.52346, 4.45018, 4.45018, 4.45018, 4.45018, 4.45018, 4.45018, 4.45018, 4.45018, 4.45018, 4.45018, 4.45018, 4.45019, 4.45018, 4.45018, 4.45018, 4.45018
3.88137, 3.00235, 4.55633, 4.47817, 2.23659, -1.55398, 4.47817, 0, 4.47818, 4.4782, 4.47818, 4.47854, 4.47823, 4.47946, 4.55455, 4.47817, 4.47817, 4.47817, 4.47817, 4.47817, 4.47817, 4.47817, 4.47817, 4.47817, 4.47817, 4.47817, 4.47817, 4.47817, 4.47817, 4.47817, 4.47817
3.88926, 2.99758, 4.59558, 4.50625, 2.23553, -1.598, 4.50625, 0, 4.50625, 4.50628, 4.50626, 4.50662, 4.5063, 4.50756, 4.59378, 4.50625, 4.50625, 4.50625, 4.50625, 4.50625, 4.50625, 4.50625, 4.50625, 4.50625, 4.50625, 4.50625, 4.50625, 4.50625, 4.50625, 4.50625, 4.50625
3.89715, 8.9899, 4.64245, 4.53441, 3.3151, 4.34745, 4.53441, 0, 4.53441, 4.53444, 4.53442, 4.53478, 4.53446, 4.53575, 4.64063, 4.53441, 4.53441, 4.53441, 4.53441, 4.53441, 4.53441, 4.53441, 4.53441, 4.53441, 4.53441, 4.53441, 4.53441, 4.53441, 4.53441, 4.53441, 4.53441
3.90504, 4.00037, 4.69663, 4.56264, 2.44957, -0.696262, 4.56264, 0, 4.56265, 4.56268, 4.56266, 4.56302, 4.56269, 4.56401, 4.69478, 4.56264, 4.56264, 4.56264, 4.56264, 4.56264, 4.56264, 4.56264, 4.56264, 4.56264, 4.56264, 4.56264, 4.56264, 4.56264, 4.56264, 4.56264, 4.56264
3.91293, 3.00248, 4.75788, 4.59094, 2.23662, -1.7554, 4.59094, 0, 4.59095, 4.59097, 4.59096, 4.59131, 4.59099, 4.59233, 4.756, 4.59094, 4.59094, 4.59094, 4.59094, 4.59094, 4.59094, 4.59094, 4.59094, 4.59094, 4.59094, 4.59094, 4.59094, 4.59094, 4.59094, 4.59094, 4.59094
3.92083, 8.95868, 4.82589, 4.61929, 3.31039, 4.13279, 4.61929, 0, 4.6193, 4.61932, 4.6193, 4.61966, 4.61934, 4.62071, 4.82398, 4.61929, 4.61929, 4.61929, 4.61929, 4.61929, 4.61929, 4.61929, 4.61929, 4.61929, 4.61929, 4.61929, 4.61929, 4.61929, 4.61929, 4.61929, 4.61929
3.92872, 6.01221, 4.90014, 4.64766, 2.83058, 1.11206, 4.64766, 0, 4.64767, 4.6477, 4.64768, 4.64804, 4.64771, 4.64911, 4.89821, 4.64766, 4.64766, 4.64766, 4.64766, 4.64766, 4.64766, 4.64766, 4.64766, 4.64766, 4.64766, 4.64766, 4.64767, 4.64766, 4.64766, 4.64766, 4.64766
3.93661, 4.02187, 4.97985, 4.67605, 2.45395, -0.957977, 4.67605, 0, 4.67606, 4.67609, 4.67607, 4.67643, 4.6761, 4.67753, 4.97789, 4.67605, 4.67605, 4.67605, 4.67605, 4.67605, 4.67605, 4.67605, 4.67605, 4.67605, 4.67605, 4.67605, 4.67605, 4.67605, 4.67605, 4.67605, 4.67605
3.9445, 2.99765, 5.06383, 4.70443, 2.23554, -2.06618, 4.70443, 0, 4.70444, 4.70447, 4.70445, 4.70481, 4.70448, 4.70593, 5.06184, 4.70443, 4.70443, 4.70443, 4.70443, 4.70443, 4.70443, 4.70443, 4.70443, 4.70443, 4.70443, 4.70443, 4.70443, 4.70443, 4.70443, 4.70443, 4.70443
3.95239, 7.88117, 5.15051, 4.73278, 3.14343, 2.73066, 4.73278, 0, 4.73279, 4.73282, 4.7328, 4.73316, 4.73283, 4.73431, 5.1485, 4.73278, 4.73278, 4.73278, 4.73278, 4.73278, 4.73278, 4.73278, 4.73278, 4.73278, 4.73278, 4.73278, 4.73279, 4.73278, 4.73278, 4.73278, 4.73278
3.96028, 7.0267, 5.23796, 4.76108, 3.00445, 1.78874, 4.76108, 0, 4.76109, 4.76112, 4.7611, 4.76146, 4.76113, 4.76264, 5.23592, 4.76108, 4.76108, 4.76108, 4.76108, 4.76108, 4.76108, 4.76108, 4.76108, 4.76108, 4.76108, 4.76108, 4.76109, 4.76108, 4.76108, 4.76108, 4.76108
3.96817, 2.08488, 5.32392, 4.78931, 2.02111, -3.23904, 4.78931, 0, 4.78932, 4.78935, 4.78933, 4.78969, 4.78936, 4.79089, 5.32185, 4.78931, 4.78931, 4.78931, 4.78931, 4.78931, 4.78931, 4.78931, 4.78931, 4.78931, 4.78931, 4.78931, 4.78931, 4.78931, 4.78931, 4.78931, 4.78931
3.97607, 5.94433, 5.40599, 4.81745, 2.81857, 0.538345, 4.81745, 0, 4.81746, 4.81749, 4.81747, 4.81783, 4.8175, 4.81906, 5.40389, 4.81745, 4.81745, 4.81745, 4.81745, 4.81745, 4.81745, 4.81745, 4.81745, 4.81745, 4.81745, 4.81745, 4.81745, 4.81745, 4.81745, 4.81745, 4.81745
3.98396, 4.0508, 5.48172, 4.84549, 2.45984, -1.43091, 4.84549, 0, 4.8455, 4.84553, 4.84551, 4.84587, 4.84554, 4.84713, 5.47959, 4.84549, 4.84549, 4.84549, 4.84549, 4.84549, 4.84549, 4.84549, 4.84549, 4.84549, 4.84549, 4.84549, 4.8455, 4.84549, 4.84549, 4.84549, 4.84549
3.99185, 1.9662, 5.54881, 4.87342, 1.99153, -3.58261, 4.87342, 0, 4.87343, 4.87345, 4.87344, 4.87379, 4.87347, 4.87509, 5.54666, 4.87342, 4.87342, 4.87342, 4.87342, 4.87342, 4.87342, 4.87342, 4.87342, 4.87342, 4.87342, 4.87342, 4.87342, 4.87342, 4.87342, 4.87342, 4.87342
3.99974, 1.029, 5.60531, 4.90123, 1.7404, -4.57631, 4.90123, 0, 4.90124, 4.90127, 4.90125, 4.9016, 4.90129, 4.90293, 5.60313, 4.90123, 4.90123, 4.90123, 4.90123, 4.90123, 4.90123, 4.90123, 4.90123, 4.90123, 4.90123, 4.90123, 4.90123, 4.90123, 4.90123, 4.90123, 4.90123
4.00763, 5.9251, 5.64976, 4.92893, 2.81516, 0.275344, 4.92893, 0, 4.92893, 4.92896, 4.92894, 4.9293, 4.92898, 4.93065, 5.64754, 4.92893, 4.92893, 4.92893, 4.92893, 4.92893, 4.92893, 4.92893, 4.92893, 4.92893, 4.92893, 4.92893, 4.92893, 4.92893, 4.92893, 4.92893, 4.92893
4.01552, 5.91542, 5.68129, 4.95651, 2.81344, 0.234133, 4.95651, 0, 4.95651, 4.95654, 4.95652, 4.95688, 4.95657, 4.95826, 5.67904, 4.95651, 4.95651, 4.95651, 4.95651, 4.95651, 4.95651, 4.95651, 4.95651, 4.95651, 4.95651, 4.95651, 4.95651, 4.95651, 4.95651, 4.95651, 4.95651
4.02342, 8.07007, 5.69975, 4.98399, 3.17334, 2.37033, 4.98399, 0, 4.98399, 4.98402, 4.984, 4.98436, 4.98405, 4.98577, 5.69746, 4.98399, 4.98399, 4.98399, 4.98399, 4.98399, 4.98399, 4.98399, 4.98399, 4.98399, 4.98399, 4.98399, 4.98399, 4.98399, 4.98399, 4.98399, 4.98399
4.03131, 2.99285, 5.70567, 5.01138, 2.23447, -2.71283, 5.01138, 0, 5.01139, 5.01142, 5.0114, 5.01176, 5.01145, 5.0132, 5.70335, 5.01138, 5.01138, 5.01138, 5.01138, 5.01138, 5.01138, 5.01138, 5.01138, 5.01138, 5.01138, 5.01138, 5.01138, 5.01138, 5.01138, 5.01138, 5.01138
4.0392, 5.03857, 5.70025, 5.03871, 2.65303, -0.661684, 5.03871, 0, 5.03872, 5.03875, 5.03873, 5.03908, 5.03879, 5.04055, 5.69789, 5.03871, 5.03871, 5.03871, 5.03871, 5.03871, 5.03871, 5.03871, 5.03871, 5.03871, 5.03871, 5.03871, 5.03871, 5.03871, 5.03871, 5.03871, 5.03871
4.04709, 5.89876, 5.68521, 5.06599, 2.81047, 0.213551, 5.06599, 0, 5.066, 5.06603, 5.06601, 5.06637, 5.06609, 5.06787, 5.68281, 5.06599, 5.06599, 5.06599, 5.06599, 5.06599, 5.06599, 5.06599, 5.06599, 5.06599, 5.06599, 5.06599, 5.066, 5.06599, 5.06599, 5.06599, 5.06599
4.05498, 3.0917, 5.66266, 5.09325, 2.25648, -2.57097, 5.09325, 0, 5.09326, 5.09329, 5.09327, 5.09363, 5.09336, 5.09516, 5.66022, 5.09325, 5.09325, 5.09325, 5.09325, 5.09325, 5.09325, 5.09325, 5.09325, 5.09325, 5.09325, 5.09325, 5.09326, 5.09325, 5.09325, 5.09325, 5.09325
4.06287, 8.78242, 5.63497, 5.12051, 3.28366, 3.14745, 5.12051, 0, 5.12052, 5.12055, 5.12053, 5.12089, 5.12064, 5.12245, 5.63248, 5.12051, 5.12051, 5.12051, 5.12051, 5.12051, 5.12051, 5.12051, 5.12051, 5.12051, 5.12051, 5.12051, 5.12052, 5.12051, 5.12051, 5.12051, 5.12051
4.07077, 4.1524, 5.60452, 5.1478, 2.4804, -1.45213, 5.1478, 0, 5.14781, 5.14783, 5.14781, 5.14817, 5.14794, 5.14976, 5.60198, 5.1478, 5.1478, 5.1478, 5.1478, 5.1478, 5.1478, 5.1478, 5.1478, 5.1478, 5.1478, 5.1478, 5.1478, 5.1478, 5.1478, 5.1478, 5.1478
4.07866, 8.81896, 5.57359, 5.17513, 3.28922, 3.24536, 5.17513, 0, 5.17514, 5.17517, 5.17515, 5.1755, 5.1753, 5.17713, 5.57099, 5.17513, 5.17513, 5.17513, 5.17513, 5.17513, 5.17513, 5.17513, 5.17513, 5.17513, 5.17513, 5.17513, 5.17513, 5.17513, 5.17513, 5.17513, 5.17513
4.08655, 6.16655, 5.54419, 5.20253, 2.85772, 0.622355, 5.20253, 0, 5.20253, 5.20256, 5.20254, 5.2029, 5.20273, 5.20455, 5.54153, 5.20253, 5.20253, 5.20253, 5.20253, 5.20253, 5.20253, 5.20253, 5.20253, 5.20253, 5.20253, 5.20253, 5.20253, 5.20253, 5.20253, 5.20253, 5.20253
