   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_60.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.267679, 0, 1.73136e-11, 0, 1.41421, -1.73136e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.975e-13, 0, 0, 6.00915e-16, 5.58807e-15, 0, 1.71099e-11, 0, 0
0.275571, 0, 2.73874e-11, 0, 1.41421, -2.73874e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.12454e-13, 0, 0, 9.80535e-16, 9.19664e-15, 0, 2.70648e-11, 0, 0
0.283463, 0, 4.30327e-11, 0, 1.41421, -4.30327e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.91028e-13, 0, 0, 1.59229e-15, 1.5063e-14, 0, 4.2525e-11, 0, 0
0.291355, 0, 6.71646e-11, 2.94273e-44, 1.41421, -6.71646e-11, 2.94273e-44, 0, 2.94273e-44, 2.94273e-44, 2.94273e-44, 2.94273e-44, 2.94273e-44, 2.94273e-44, 2.94273e-44, 2.94273e-44, 2.94273e-44, 2.94273e-44, 7.66549e-13, 2.94273e-44, 2.94273e-44, 2.57406e-15, 2.45581e-14, 2.94273e-44, 6.63709e-11, 2.94273e-44, 2.94273e-44
0.299247, 0, 1.04133e-10, 5.08671e-43, 1.41421, -1.04133e-10, 5.08671e-43, 0, 5.08671e-43, 5.08671e-43, 5.08671e-43, 5.08671e-43, 5.08671e-43, 5.08671e-43, 5.08671e-43, 5.08671e-43, 5.08671e-43, 5.08671e-43, 1.18879e-12, 5.08671e-43, 5.08671e-43, 4.14375e-15, 3.98635e-14, 5.08671e-43, 1.02901e-10, 5.08671e-43, 5.08671e-43
0.307139, 0, 1.60383e-10, 7.4493e-42, 1.41421, -1.60383e-10, 7.4493e-42, 0, 7.4493e-42, 7.4493e-42, 7.4493e-42, 7.4493e-42, 7.4493e-42, 7.4493e-42, 7.4493e-42, 7.4493e-42, 7.4493e-42, 7.4493e-42, 1.83153e-12, 7.4493e-42, 7.4493e-42, 6.64508e-15, 6.44399e-14, 7.4493e-42, 1.5848e-10, 7.4493e-42, 7.4493e-42
0.315031, 0, 2.45389e-10, 9.63365e-41, 1.41421, -2.45389e-10, 9.63365e-41, 0, 9.63365e-41, 9.63365e-41, 9.63365e-41, 9.63365e-41, 9.63365e-41, 9.63365e-41, 9.63365e-41, 9.63365e-41, 9.63365e-41, 9.63365e-41, 2.80342e-12, 9.63365e-41, 9.63365e-41, 1.06195e-14, 1.03763e-13, 9.63365e-41, 2.42472e-10, 9.63365e-41, 9.63365e-41
0.322923, 0, 3.72989e-10, 1.11593e-39, 1.41421, -3.72989e-10, 1.11593e-39, 0, 1.11593e-39, 1.11593e-39, 1.11593e-39, 1.11593e-39, 1.11593e-39, 1.11593e-39, 1.11593e-39, 1.11593e-39, 1.11593e-39, 1.11593e-39, 4.26329e-12, 1.11593e-39, 1.11593e-39, 1.69191e-14, 1.66476e-13, 1.11593e-39, 3.68543e-10, 1.11593e-39, 1.11593e-39
0.330815, 0, 5.63238e-10, 1.16576e-38, 1.41421, -5.63238e-10, 1.16576e-38, 0, 1.16576e-38, 1.16576e-38, 1.16576e-38, 1.16576e-38, 1.16576e-38, 1.16576e-38, 1.16576e-38, 1.16576e-38, 1.16576e-38, 1.16576e-38, 6.44171e-12, 1.16576e-38, 1.16576e-38, 2.68846e-14, 2.662e-13, 1.16576e-38, 5.56503e-10, 1.16576e-38, 1.16576e-38
0.338707, 0, 8.44996e-10, 1.10427e-37, 1.41421, -8.44996e-10, 1.10427e-37, 0, 1.10427e-37, 1.10427e-37, 1.10427e-37, 1.10427e-37, 1.10427e-37, 1.10427e-37, 1.10427e-37, 1.10427e-37, 1.10427e-37, 1.10427e-37, 9.67119e-12, 1.10427e-37, 1.10427e-37, 4.26253e-14, 4.24357e-13, 1.10427e-37, 8.34858e-10, 1.10427e-37, 1.10427e-37
0.346599, 0, 1.2595e-09, 9.53443e-37, 1.41421, -1.2595e-09, 9.53443e-37, 0, 9.53443e-37, 9.53443e-37, 9.53443e-37, 9.53443e-37, 9.53443e-37, 9.53443e-37, 9.53443e-37, 9.53443e-37, 9.53443e-37, 9.53443e-37, 1.4428e-11, 9.53443e-37, 9.53443e-37, 6.74606e-14, 6.74607e-13, 9.53443e-37, 1.24433e-09, 9.53443e-37, 9.53443e-37
0.354491, 0, 1.86525e-09, 7.543e-36, 1.41421, -1.86525e-09, 7.543e-36, 0, 7.543e-36, 7.543e-36, 7.543e-36, 7.543e-36, 7.543e-36, 7.543e-36, 7.543e-36, 7.543e-36, 7.543e-36, 7.543e-36, 2.13894e-11, 7.543e-36, 7.543e-36, 1.06617e-13, 1.06976e-12, 7.543e-36, 1.84268e-09, 7.543e-36, 7.543e-36
0.362383, 0, 2.74463e-09, 5.49434e-35, 1.41421, -2.74463e-09, 5.49434e-35, 0, 5.49434e-35, 5.49434e-35, 5.49434e-35, 5.49434e-35, 5.49434e-35, 5.49434e-35, 5.49434e-35, 5.49434e-35, 5.49434e-35, 5.49434e-35, 3.15128e-11, 5.49434e-35, 5.49434e-35, 1.68326e-13, 1.69259e-12, 5.49434e-35, 2.71126e-09, 5.49434e-35, 5.49434e-35
0.370275, 0, 4.01288e-09, 3.75252e-34, 1.41421, -4.01288e-09, 3.75252e-34, 0, 3.75252e-34, 3.75252e-34, 3.75252e-34, 3.75252e-34, 3.75252e-34, 3.75252e-34, 3.75252e-34, 3.75252e-34, 3.75252e-34, 3.75252e-34, 4.61424e-11, 3.75252e-34, 3.75252e-34, 2.65562e-13, 2.67275e-12, 3.75252e-34, 3.9638e-09, 3.75252e-34, 3.75252e-34
0.378167, 0, 5.82998e-09, 2.54046e-33, 1.41421, -5.82998e-09, 2.54046e-33, 0, 2.54046e-33, 2.54046e-33, 2.54046e-33, 2.54046e-33, 2.54046e-33, 2.54046e-33, 2.54046e-33, 2.54046e-33, 2.54046e-33, 2.54046e-33, 6.71535e-11, 2.54046e-33, 2.54046e-33, 4.18772e-13, 4.21301e-12, 2.54046e-33, 5.7582e-09, 2.54046e-33, 2.54046e-33
0.386059, 0, 8.41661e-09, 1.62708e-32, 1.41421, -8.41661e-09, 1.62708e-32, 0, 1.62708e-32, 1.62708e-32, 1.62708e-32, 1.62708e-32, 1.62708e-32, 1.62708e-32, 1.62708e-32, 1.62708e-32, 1.62708e-32, 1.62708e-32, 9.71461e-11, 1.62708e-32, 1.62708e-32, 6.60176e-13, 6.6302e-12, 1.62708e-32, 8.31217e-09, 1.62708e-32, 1.62708e-32
0.39395, 0, 1.20748e-08, 9.74565e-32, 1.41421, -1.20748e-08, 9.74565e-32, 0, 9.74565e-32, 9.74565e-32, 9.74565e-32, 9.74565e-32, 9.74565e-32, 9.74565e-32, 9.74565e-32, 9.74565e-32, 9.74565e-32, 9.74565e-32, 1.39703e-10, 9.74565e-32, 9.74565e-32, 1.04051e-12, 1.04185e-11, 9.74565e-32, 1.19237e-08, 9.74565e-32, 9.74565e-32
0.401842, 0, 1.72155e-08, 5.45559e-31, 1.41421, -1.72155e-08, 5.45559e-31, 0, 5.45559e-31, 5.45559e-31, 5.45559e-31, 5.45559e-31, 5.45559e-31, 5.45559e-31, 5.45559e-31, 5.45559e-31, 5.45559e-31, 5.45559e-31, 1.99731e-10, 5.45559e-31, 5.45559e-31, 1.63958e-12, 1.63476e-11, 5.45559e-31, 1.69978e-08, 5.45559e-31, 5.45559e-31
0.409734, 0, 2.43935e-08, 2.861e-30, 1.41421, -2.43935e-08, 2.861e-30, 0, 2.861e-30, 2.861e-30, 2.861e-30, 2.861e-30, 2.861e-30, 2.861e-30, 2.861e-30, 2.861e-30, 2.861e-30, 2.861e-30, 2.83914e-10, 2.861e-30, 2.861e-30, 2.58269e-12, 2.56126e-11, 2.861e-30, 2.40814e-08, 2.861e-30, 2.861e-30
0.417626, 0, 3.43529e-08, 1.40982e-29, 1.41421, -3.43529e-08, 1.40982e-29, 0, 1.40982e-29, 1.40982e-29, 1.40982e-29, 1.40982e-29, 1.40982e-29, 1.40982e-29, 1.40982e-29, 1.40982e-29, 1.40982e-29, 1.40982e-29, 4.01302e-10, 1.40982e-29, 1.40982e-29, 4.06611e-12, 4.00652e-11, 1.40982e-29, 3.39074e-08, 1.40982e-29, 1.40982e-29
0.425518, 0, 4.80852e-08, 6.5492e-29, 1.41421, -4.80852e-08, 6.5492e-29, 0, 6.5492e-29, 6.5492e-29, 6.5492e-29, 6.5492e-29, 6.5492e-29, 6.5492e-29, 6.5492e-29, 6.5492e-29, 6.5492e-29, 6.5492e-29, 5.64085e-10, 6.5492e-29, 6.5492e-29, 6.39637e-12, 6.25633e-11, 6.5492e-29, 4.74521e-08, 6.5492e-29, 6.5492e-29
0.43341, 0, 6.69022e-08, 2.87679e-28, 1.41421, -6.69022e-08, 2.87679e-28, 0, 2.87679e-28, 2.87679e-28, 2.87679e-28, 2.87679e-28, 2.87679e-28, 2.87679e-28, 2.87679e-28, 2.87679e-28, 2.87679e-28, 2.87679e-28, 7.88587e-10, 2.87679e-28, 2.87679e-28, 1.00504e-11, 9.75003e-11, 2.87679e-28, 6.60061e-08, 2.87679e-28, 2.87679e-28
0.441302, 0, 9.25287e-08, 1.19848e-27, 1.41421, -9.25287e-08, 1.19848e-27, 0, 1.19848e-27, 1.19848e-27, 1.19848e-27, 1.19848e-27, 1.19848e-27, 1.19848e-27, 1.19848e-27, 1.19848e-27, 1.19848e-27, 1.19848e-27, 1.09656e-09, 1.19848e-27, 1.19848e-27, 1.57675e-11, 1.51599e-10, 1.19848e-27, 9.12647e-08, 1.19848e-27, 1.19848e-27
0.449194, 0, 1.27217e-07, 4.74844e-27, 1.41421, -1.27217e-07, 4.74844e-27, 0, 4.74844e-27, 4.74844e-27, 4.74844e-27, 4.74844e-27, 4.74844e-27, 4.74844e-27, 4.74844e-27, 4.74844e-27, 4.74844e-27, 4.74844e-27, 1.51686e-09, 4.74844e-27, 4.74844e-27, 2.46876e-11, 2.35092e-10, 4.74844e-27, 1.2544e-07, 4.74844e-27, 4.74844e-27
0.457086, 0, 1.73889e-07, 1.79396e-26, 1.41421, -1.73889e-07, 1.79396e-26, 0, 1.79396e-26, 1.79396e-26, 1.79396e-26, 1.79396e-26, 1.79396e-26, 1.79396e-26, 3.82692e-14, 1.79396e-26, 1.79396e-26, 1.79396e-26, 2.0875e-09, 1.79396e-26, 1.79396e-26, 3.85601e-11, 3.63463e-10, 1.79396e-26, 1.71399e-07, 1.79396e-26, 1.79396e-26
0.464978, 0, 2.36311e-07, 6.47907e-26, 1.41421, -2.36311e-07, 6.47907e-26, 0, 6.47907e-26, 6.47907e-26, 6.47907e-26, 6.47907e-26, 6.47907e-26, 6.47907e-26, 1.25106e-13, 6.47907e-26, 6.47907e-26, 6.47907e-26, 2.85843e-09, 6.47907e-26, 6.47907e-26, 6.00542e-11, 5.59986e-10, 6.47907e-26, 2.32833e-07, 6.47907e-26, 6.47907e-26
0.47287, 0, 3.19309e-07, 2.25733e-25, 1.41421, -3.19309e-07, 2.25733e-25, 0, 2.25733e-25, 2.25733e-25, 2.25733e-25, 2.25733e-25, 2.25733e-25, 2.25733e-25, 3.17146e-13, 2.25733e-25, 2.25733e-25, 2.25733e-25, 3.89485e-09, 2.25733e-25, 2.25733e-25, 9.32179e-11, 8.59408e-10, 2.25733e-25, 3.14461e-07, 2.25733e-25, 2.25733e-25
0.480762, 0, 4.31065e-07, 5.75867e-10, 1.41421, -4.31065e-07, 5.81123e-10, 5.75867e-10, 5.75901e-10, 5.75938e-10, 5.75934e-10, 5.76338e-10, 6.22617e-10, 5.76232e-10, 5.78345e-10, 5.86089e-10, 5.81845e-10, 1.90425e-09, 5.85749e-09, 5.76839e-10, 5.75905e-10, 7.20018e-10, 1.88906e-09, 5.75869e-10, 4.22911e-07, 5.75867e-10, 5.89477e-10
0.488654, 0, 5.79859e-07, 1.86755e-09, 1.41421, -5.79859e-07, 1.88466e-09, 1.86755e-09, 1.86766e-09, 1.86778e-09, 1.86776e-09, 1.86908e-09, 2.01975e-09, 1.86874e-09, 1.87484e-09, 1.90083e-09, 1.88701e-09, 6.19237e-09, 8.99587e-09, 1.87071e-09, 1.86767e-09, 2.08956e-09, 3.86457e-09, 1.86755e-09, 5.65907e-07, 1.86755e-09, 1.91186e-09
0.496546, 0, 7.78542e-07, 4.70219e-09, 1.41421, -7.78542e-07, 4.74542e-09, 4.70219e-09, 4.70246e-09, 4.70277e-09, 4.70273e-09, 4.70606e-09, 5.08672e-09, 4.70519e-09, 4.71998e-09, 4.78626e-09, 4.75136e-09, 1.56285e-08, 1.42783e-08, 4.71018e-09, 4.7025e-09, 5.04256e-09, 7.72328e-09, 4.7022e-09, 7.53971e-07, 4.70219e-09, 4.81414e-09
0.504438, 0, 1.0455e-06, 1.08029e-08, 1.41421, -1.0455e-06, 1.09024e-08, 1.08029e-08, 1.08035e-08, 1.08042e-08, 1.08041e-08, 1.08118e-08, 1.16883e-08, 1.08098e-08, 1.08431e-08, 1.09965e-08, 1.09161e-08, 3.59606e-08, 2.36084e-08, 1.08213e-08, 1.08036e-08, 1.13222e-08, 1.53475e-08, 1.08029e-08, 1.00084e-06, 1.08029e-08, 1.10606e-08
0.51233, 0, 1.40858e-06, 2.3669e-08, 1.41421, -1.40858e-06, 2.38874e-08, 2.3669e-08, 2.36704e-08, 2.36719e-08, 2.36717e-08, 2.36886e-08, 2.56117e-08, 2.36842e-08, 2.3756e-08, 2.40937e-08, 2.39174e-08, 7.88718e-08, 4.07161e-08, 2.37094e-08, 2.36705e-08, 2.44571e-08, 3.04646e-08, 2.36691e-08, 1.32517e-06, 2.3669e-08, 2.42346e-08
0.520222, 0, 1.91175e-06, 5.02586e-08, 1.41421, -1.91175e-06, 5.07229e-08, 5.02586e-08, 5.02616e-08, 5.02648e-08, 5.02645e-08, 5.03002e-08, 5.43883e-08, 5.02909e-08, 5.0445e-08, 5.11615e-08, 5.07867e-08, 1.67603e-07, 7.28511e-08, 5.03445e-08, 5.02619e-08, 5.14484e-08, 6.03683e-08, 5.02588e-08, 1.75292e-06, 5.02586e-08, 5.14609e-08
0.528114, 0, 2.6272e-06, 1.04108e-07, 1.41421, -2.6272e-06, 1.0507e-07, 1.04108e-07, 1.04114e-07, 1.04121e-07, 1.0412e-07, 1.04194e-07, 1.1267e-07, 1.04175e-07, 1.04528e-07, 1.0598e-07, 1.05203e-07, 3.47394e-07, 1.33918e-07, 1.04286e-07, 1.04115e-07, 1.05894e-07, 1.19038e-07, 1.04108e-07, 2.32162e-06, 1.04108e-07, 1.066e-07
0.536005, 0, 3.67706e-06, 2.1099e-07, 1.41421, -3.67706e-06, 2.12942e-07, 2.1099e-07, 2.11002e-07, 2.11016e-07, 2.11015e-07, 2.11165e-07, 2.28355e-07, 2.11126e-07, 2.12218e-07, 2.14787e-07, 2.1321e-07, 7.04408e-07, 2.50151e-07, 2.11351e-07, 2.11004e-07, 2.13655e-07, 2.32892e-07, 2.10991e-07, 3.08755e-06, 2.1099e-07, 2.16045e-07
0.543897, 0, 5.27038e-06, 4.18907e-07, 1.41421, -5.27038e-06, 4.22785e-07, 4.18907e-07, 4.18931e-07, 4.18959e-07, 4.18956e-07, 4.19254e-07, 4.53406e-07, 4.19176e-07, 4.21827e-07, 4.2645e-07, 4.23318e-07, 1.39921e-06, 4.7013e-07, 4.19624e-07, 4.18934e-07, 4.2286e-07, 4.50816e-07, 4.18908e-07, 4.1382e-06, 4.18907e-07, 4.28951e-07
0.551789, 0, 7.76785e-06, 8.15319e-07, 1.41421, -7.76785e-06, 8.22873e-07, 8.15319e-07, 8.15367e-07, 8.1542e-07, 8.15414e-07, 8.15996e-07, 8.82509e-07, 8.15844e-07, 8.21726e-07, 8.30009e-07, 8.2391e-07, 2.72451e-06, 8.82034e-07, 8.16716e-07, 8.15373e-07, 8.2115e-07, 8.61486e-07, 8.15322e-07, 5.61305e-06, 8.15319e-07, 8.3488e-07
0.559681, 0, 1.17894e-05, 1.55611e-06, 1.41421, -1.17894e-05, 1.57054e-06, 1.55611e-06, 1.5562e-06, 1.55631e-06, 1.55629e-06, 1.55741e-06, 1.68443e-06, 1.55711e-06, 1.56954e-06, 1.58417e-06, 1.57252e-06, 5.20234e-06, 1.64264e-06, 1.55878e-06, 1.55621e-06, 1.56466e-06, 1.62245e-06, 1.55612e-06, 7.73822e-06, 1.55611e-06, 1.59347e-06
0.567573, 0, 1.83905e-05, 2.91303e-06, 1.41421, -1.83905e-05, 2.94005e-06, 2.91303e-06, 2.9132e-06, 2.91339e-06, 2.91337e-06, 2.91545e-06, 3.1534e-06, 2.9149e-06, 2.94031e-06, 2.96558e-06, 2.94376e-06, 9.74323e-06, 3.02477e-06, 2.91802e-06, 2.91322e-06, 2.92547e-06, 3.00768e-06, 2.91303e-06, 1.08831e-05, 2.91303e-06, 2.983e-06
0.575465, 0, 2.93437e-05, 5.34935e-06, 1.41421, -2.93437e-05, 5.39901e-06, 5.34935e-06, 5.34966e-06, 5.35001e-06, 5.34998e-06, 5.3538e-06, 5.79106e-06, 5.3528e-06, 5.40355e-06, 5.44593e-06, 5.40583e-06, 1.79007e-05, 5.49308e-06, 5.35853e-06, 5.3497e-06, 5.36737e-06, 5.48352e-06, 5.34936e-06, 1.56502e-05, 5.34935e-06, 5.47794e-06
0.583357, 0, 4.75772e-05, 9.63746e-06, 1.41421, -4.75772e-05, 9.72699e-06, 9.63746e-06, 9.63803e-06, 9.63866e-06, 9.63859e-06, 9.64549e-06, 1.04338e-05, 9.64368e-06, 9.74347e-06, 9.81158e-06, 9.73929e-06, 3.22664e-05, 9.82161e-06, 9.65402e-06, 9.6381e-06, 9.66339e-06, 9.82642e-06, 9.63749e-06, 2.30151e-05, 9.63746e-06, 9.86931e-06
0.591249, 0, 7.78359e-05, 1.70361e-05, 1.41421, -7.78359e-05, 1.71945e-05, 1.70361e-05, 1.70371e-05, 1.70383e-05, 1.70381e-05, 1.70503e-05, 1.8445e-05, 1.70471e-05, 1.72402e-05, 1.73442e-05, 1.72163e-05, 5.70678e-05, 1.72712e-05, 1.70654e-05, 1.70373e-05, 1.70732e-05, 1.73007e-05, 1.70362e-05, 3.45372e-05, 1.70361e-05, 1.74463e-05
0.599141, 0, 0.000127662, 2.9551e-05, 1.41421, -0.000127662, 2.9826e-05, 2.9551e-05, 2.95528e-05, 2.95547e-05, 2.95545e-05, 2.95757e-05, 3.19967e-05, 2.95701e-05, 2.99378e-05, 3.00857e-05, 2.98637e-05, 9.90461e-05, 2.98499e-05, 2.96019e-05, 2.9553e-05, 2.96038e-05, 2.99192e-05, 2.95511e-05, 5.26746e-05, 2.9551e-05, 3.0263e-05
