   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_72.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.12345, 0, 5.8118e-16, 0, 1.41421, -5.8118e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.61082e-18, 0, 0, 1.35855e-20, 6.59539e-20, 0, 5.79489e-16, 0, 0, 0
0.131352, 0, 1.06176e-15, 0, 1.41421, -1.06176e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.9428e-18, 0, 0, 2.52576e-20, 1.22943e-19, 0, 1.05867e-15, 0, 0, 0
0.139254, 0, 1.92433e-15, 0, 1.41421, -1.92433e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.33351e-18, 0, 0, 4.65985e-20, 2.27487e-19, 0, 1.91872e-15, 0, 0, 0
0.147156, 0, 3.46036e-15, 0, 1.41421, -3.46036e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.59076e-18, 0, 0, 8.53238e-20, 4.17884e-19, 0, 3.45027e-15, 0, 0, 0
0.155058, 0, 6.17434e-15, 0, 1.41421, -6.17434e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.71128e-17, 0, 0, 1.55071e-19, 7.62183e-19, 0, 6.15631e-15, 0, 0, 0
0.162959, 0, 1.09327e-14, 0, 1.41421, -1.09327e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.03007e-17, 0, 0, 2.79775e-19, 1.38046e-18, 0, 1.09007e-14, 0, 0, 0
0.170861, 0, 1.92116e-14, 0, 1.41421, -1.92116e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.32462e-17, 0, 0, 5.01134e-19, 2.48312e-18, 0, 1.91553e-14, 0, 0, 0
0.178763, 0, 3.35068e-14, 0, 1.41421, -3.35068e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.28662e-17, 0, 0, 8.91261e-19, 4.43642e-18, 0, 3.34086e-14, 0, 0, 0
0.186665, 0, 5.80055e-14, 0, 1.41421, -5.80055e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.60765e-16, 0, 0, 1.57401e-18, 7.87358e-18, 0, 5.78352e-14, 0, 0, 0
0.194567, 0, 9.96774e-14, 0, 1.41421, -9.96774e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.76261e-16, 0, 0, 2.7606e-18, 1.38824e-17, 0, 9.93845e-14, 0, 0, 0
0.202468, 0, 1.70036e-13, 0, 1.41421, -1.70036e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.71264e-16, 0, 0, 4.8088e-18, 2.43194e-17, 0, 1.69535e-13, 0, 0, 0
0.21037, 0, 2.87956e-13, 0, 1.41421, -2.87956e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.98091e-16, 0, 0, 8.32062e-18, 4.23351e-17, 0, 2.87107e-13, 0, 0, 0
0.218272, 0, 4.84143e-13, 0, 1.41421, -4.84143e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.34185e-15, 0, 0, 1.43024e-17, 7.32398e-17, 0, 4.82714e-13, 0, 0, 0
0.226174, 0, 8.08175e-13, 0, 1.41421, -8.08175e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.23998e-15, 0, 0, 2.44257e-17, 1.25933e-16, 0, 8.05785e-13, 0, 0, 0
0.234076, 0, 1.33949e-12, 0, 1.41421, -1.33949e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.71268e-15, 0, 0, 4.14503e-17, 2.15239e-16, 0, 1.33552e-12, 0, 0, 0
0.241977, 0, 2.2044e-12, 0, 1.41421, -2.2044e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.11019e-15, 0, 0, 6.99055e-17, 3.6572e-16, 0, 2.19786e-12, 0, 0, 0
0.249879, 0, 3.60229e-12, 0, 1.41421, -3.60229e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.98536e-15, 0, 0, 1.17187e-16, 6.17837e-16, 0, 3.59157e-12, 0, 0, 0
0.257781, 0, 5.84548e-12, 0, 1.41421, -5.84548e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.62044e-14, 0, 0, 1.95302e-16, 1.03791e-15, 0, 5.82805e-12, 0, 0, 0
0.265683, 0, 9.41947e-12, 0, 1.41421, -9.41947e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.61142e-14, 0, 0, 3.23648e-16, 1.73406e-15, 0, 9.39129e-12, 0, 0, 0
0.273585, 0, 1.50734e-11, 0, 1.41421, -1.50734e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.17939e-14, 0, 0, 5.33432e-16, 2.88177e-15, 0, 1.50282e-11, 0, 0, 0
0.281487, 0, 2.39548e-11, 0, 1.41421, -2.39548e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.64287e-14, 0, 0, 8.74648e-16, 4.76455e-15, 0, 2.38827e-11, 0, 0, 0
0.289388, 0, 3.78077e-11, 0, 1.41421, -3.78077e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.04863e-13, 0, 0, 1.42711e-15, 7.83852e-15, 0, 3.76935e-11, 0, 0, 0
0.29729, 0, 5.92634e-11, 2.24208e-44, 1.41421, -5.92634e-11, 2.24208e-44, 0, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 2.24208e-44, 1.64411e-13, 2.24208e-44, 2.24208e-44, 2.31783e-15, 1.28347e-14, 2.24208e-44, 5.90838e-11, 2.24208e-44, 2.24208e-44, 2.24208e-44
0.305192, 0, 9.22624e-11, 4.00771e-43, 1.41421, -9.22624e-11, 4.00771e-43, 0, 4.00771e-43, 4.00771e-43, 4.00771e-43, 4.00771e-43, 4.00771e-43, 4.00771e-43, 4.00771e-43, 4.00771e-43, 4.00771e-43, 4.00771e-43, 4.00771e-43, 4.00771e-43, 2.56034e-13, 4.00771e-43, 4.00771e-43, 3.74847e-15, 2.09208e-14, 4.00771e-43, 9.19817e-11, 4.00771e-43, 4.00771e-43, 4.00771e-43
0.313094, 0, 1.42662e-10, 6.02698e-42, 1.41421, -1.42662e-10, 6.02698e-42, 0, 6.02698e-42, 6.02698e-42, 6.02698e-42, 6.02698e-42, 6.02698e-42, 6.02698e-42, 6.02698e-42, 6.02698e-42, 6.02698e-42, 6.02698e-42, 6.02698e-42, 6.02698e-42, 3.9604e-13, 6.02698e-42, 6.02698e-42, 6.03859e-15, 3.39562e-14, 6.02698e-42, 1.42226e-10, 6.02698e-42, 6.02698e-42, 6.02698e-42
0.320996, 0, 2.19103e-10, 7.99161e-41, 1.41421, -2.19103e-10, 7.99161e-41, 0, 7.99161e-41, 7.99161e-41, 7.99161e-41, 7.99161e-41, 7.99161e-41, 7.99161e-41, 7.99161e-41, 7.99161e-41, 7.99161e-41, 7.99161e-41, 7.99161e-41, 7.99161e-41, 6.08518e-13, 7.99161e-41, 7.99161e-41, 9.69384e-15, 5.48933e-14, 7.99161e-41, 2.1843e-10, 7.99161e-41, 7.99161e-41, 7.99161e-41
0.328897, 0, 3.34241e-10, 9.47569e-40, 1.41421, -3.34241e-10, 9.47569e-40, 0, 9.47569e-40, 9.47569e-40, 9.47569e-40, 9.47569e-40, 9.47569e-40, 9.47569e-40, 9.47569e-40, 9.47569e-40, 9.47569e-40, 9.47569e-40, 9.47569e-40, 9.47569e-40, 9.28801e-13, 9.47569e-40, 9.47569e-40, 1.55138e-14, 8.84109e-14, 9.47569e-40, 3.33208e-10, 9.47569e-40, 9.47569e-40, 9.47569e-40
0.336799, 0, 5.0647e-10, 1.01197e-38, 1.41421, -5.0647e-10, 1.01197e-38, 0, 1.01197e-38, 1.01197e-38, 1.01197e-38, 1.01197e-38, 1.01197e-38, 1.01197e-38, 1.01197e-38, 1.01197e-38, 1.01197e-38, 1.01197e-38, 1.01197e-38, 1.01197e-38, 1.40833e-12, 1.01197e-38, 1.01197e-38, 2.47621e-14, 1.41907e-13, 1.01197e-38, 5.04895e-10, 1.01197e-38, 1.01197e-38, 1.01197e-38
0.344701, 0, 7.62331e-10, 9.78773e-38, 1.41421, -7.62331e-10, 9.78773e-38, 0, 9.78773e-38, 9.78773e-38, 9.78773e-38, 9.78773e-38, 9.78773e-38, 9.78773e-38, 9.78773e-38, 9.78773e-38, 9.78773e-38, 9.78773e-38, 9.78773e-38, 9.78773e-38, 2.12151e-12, 9.78773e-38, 9.78773e-38, 3.94362e-14, 2.27062e-13, 9.78773e-38, 7.59943e-10, 9.78773e-38, 9.78773e-38, 9.78773e-38
0.352603, 0, 1.13984e-09, 8.61959e-37, 1.41421, -1.13984e-09, 8.61959e-37, 0, 8.61959e-37, 8.61959e-37, 8.61959e-37, 8.61959e-37, 8.61959e-37, 8.61959e-37, 8.61959e-37, 8.61959e-37, 8.61959e-37, 8.61959e-37, 8.61959e-37, 8.61959e-37, 3.17517e-12, 8.61959e-37, 8.61959e-37, 6.26942e-14, 3.62295e-13, 8.61959e-37, 1.13624e-09, 8.61959e-37, 8.61959e-37, 8.61959e-37
0.360505, 0, 1.69305e-09, 6.94761e-36, 1.41421, -1.69305e-09, 6.94761e-36, 0, 6.94761e-36, 6.94761e-36, 6.94761e-36, 6.94761e-36, 6.94761e-36, 6.94761e-36, 6.94761e-36, 6.94761e-36, 6.94761e-36, 6.94761e-36, 6.94761e-36, 6.94761e-36, 4.72166e-12, 6.94761e-36, 6.94761e-36, 9.95314e-14, 5.76616e-13, 6.94761e-36, 1.68765e-09, 6.94761e-36, 6.94761e-36, 6.94761e-36
0.368406, 0, 2.49824e-09, 5.15016e-35, 1.41421, -2.49824e-09, 5.15016e-35, 0, 5.15016e-35, 5.15016e-35, 5.15016e-35, 5.15016e-35, 5.15016e-35, 5.15016e-35, 5.15016e-35, 5.15016e-35, 5.15016e-35, 5.15016e-35, 5.15016e-35, 5.15016e-35, 6.97684e-12, 5.15016e-35, 5.15016e-35, 1.57854e-13, 9.15678e-13, 5.15016e-35, 2.49019e-09, 5.15016e-35, 5.15016e-35, 5.15016e-35
0.376308, 0, 3.66231e-09, 3.53735e-34, 1.41421, -3.66231e-09, 3.53735e-34, 0, 3.53735e-34, 3.53735e-34, 3.53735e-34, 3.53735e-34, 3.53735e-34, 3.53735e-34, 3.53735e-34, 3.53735e-34, 3.53735e-34, 3.53735e-34, 3.53735e-34, 3.53735e-34, 1.02445e-11, 3.53735e-34, 3.53735e-34, 2.50179e-13, 1.45125e-12, 3.53735e-34, 3.65037e-09, 3.53735e-34, 3.53735e-34, 3.53735e-34
0.38421, 0, 5.33394e-09, 2.4274e-33, 1.41421, -5.33394e-09, 2.4274e-33, 0, 2.4274e-33, 2.4274e-33, 2.4274e-33, 2.4274e-33, 2.4274e-33, 2.4274e-33, 2.4274e-33, 2.4274e-33, 2.4274e-33, 2.4274e-33, 2.4274e-33, 2.4274e-33, 1.49493e-11, 2.4274e-33, 2.4274e-33, 3.96323e-13, 2.29607e-12, 2.4274e-33, 5.3163e-09, 2.4274e-33, 2.4274e-33, 2.4274e-33
0.392112, 0, 7.71848e-09, 1.57851e-32, 1.41421, -7.71848e-09, 1.57851e-32, 0, 1.57851e-32, 1.57851e-32, 1.57851e-32, 1.57851e-32, 1.57851e-32, 1.57851e-32, 1.57851e-32, 1.57851e-32, 1.57851e-32, 1.57851e-32, 1.57851e-32, 1.57851e-32, 2.16813e-11, 1.57851e-32, 1.57851e-32, 6.27655e-13, 3.62697e-12, 1.57851e-32, 7.69255e-09, 1.57851e-32, 1.57851e-32, 1.57851e-32
0.400014, 0, 1.10975e-08, 9.59563e-32, 1.41421, -1.10975e-08, 9.59563e-32, 0, 9.59563e-32, 9.59563e-32, 9.59563e-32, 9.59563e-32, 9.59563e-32, 9.59563e-32, 9.59563e-32, 9.59563e-32, 9.59563e-32, 9.59563e-32, 9.59563e-32, 9.59563e-32, 3.12552e-11, 9.59563e-32, 9.59563e-32, 9.93788e-13, 5.72096e-12, 9.59563e-32, 1.10595e-08, 9.59563e-32, 9.59563e-32, 9.59563e-32
0.407916, 0, 1.58542e-08, 5.44852e-31, 1.41421, -1.58542e-08, 5.44852e-31, 0, 5.44852e-31, 5.44852e-31, 5.44852e-31, 5.44852e-31, 5.44852e-31, 5.44852e-31, 5.44852e-31, 5.44852e-31, 5.44852e-31, 5.44852e-31, 5.44852e-31, 5.44852e-31, 4.47892e-11, 5.44852e-31, 5.44852e-31, 1.57309e-12, 9.01121e-12, 5.44852e-31, 1.57989e-08, 5.44852e-31, 5.44852e-31, 5.44852e-31
0.415817, 0, 2.25069e-08, 2.89588e-30, 1.41421, -2.25069e-08, 2.89588e-30, 0, 2.89588e-30, 2.89588e-30, 2.89588e-30, 2.89588e-30, 2.89588e-30, 2.89588e-30, 2.89588e-30, 2.89588e-30, 2.89588e-30, 2.89588e-30, 2.89588e-30, 2.89588e-30, 6.38087e-11, 2.89588e-30, 2.89588e-30, 2.48911e-12, 1.41733e-11, 2.89588e-30, 2.24264e-08, 2.89588e-30, 2.89588e-30, 2.89588e-30
0.423719, 0, 3.1751e-08, 1.44516e-29, 1.41421, -3.1751e-08, 1.44516e-29, 0, 1.44516e-29, 1.44516e-29, 1.44516e-29, 1.44516e-29, 1.44516e-29, 1.44516e-29, 1.44516e-29, 1.44516e-29, 1.44516e-29, 1.44516e-29, 1.44516e-29, 1.44516e-29, 9.03833e-11, 1.44516e-29, 1.44516e-29, 3.93614e-12, 2.22582e-11, 1.44516e-29, 3.16345e-08, 1.44516e-29, 1.44516e-29, 1.44516e-29
0.431621, 0, 4.45138e-08, 6.79364e-29, 1.41421, -4.45138e-08, 6.79364e-29, 0, 6.79364e-29, 6.79364e-29, 6.79364e-29, 6.79364e-29, 6.79364e-29, 6.79364e-29, 6.79364e-29, 6.79364e-29, 6.79364e-29, 6.79364e-29, 6.79364e-29, 6.79364e-29, 1.27305e-10, 6.79364e-29, 6.79364e-29, 6.21873e-12, 3.48946e-11, 6.79364e-29, 4.43454e-08, 6.79364e-29, 6.79364e-29, 6.79364e-29
0.439523, 0, 6.20226e-08, 3.01795e-28, 1.41421, -6.20226e-08, 3.01795e-28, 0, 3.01795e-28, 3.01795e-28, 3.01795e-28, 3.01795e-28, 3.01795e-28, 3.01795e-28, 3.01795e-28, 3.01795e-28, 3.01795e-28, 3.01795e-28, 3.01795e-28, 3.01795e-28, 1.78318e-10, 3.01795e-28, 3.01795e-28, 9.81244e-12, 5.45964e-11, 3.01795e-28, 6.17799e-08, 3.01795e-28, 3.01795e-28, 3.01795e-28
0.447425, 0, 8.58913e-08, 1.27069e-27, 1.41421, -8.58913e-08, 1.27069e-27, 0, 1.27069e-27, 1.27069e-27, 1.27069e-27, 1.27069e-27, 1.27069e-27, 1.27069e-27, 1.27069e-27, 1.27069e-27, 1.27069e-27, 1.27069e-27, 1.27069e-27, 1.27069e-27, 2.48422e-10, 1.27069e-27, 1.27069e-27, 1.54568e-11, 8.52253e-11, 1.27069e-27, 8.55422e-08, 1.27069e-27, 1.27069e-27, 1.27069e-27
0.455326, 0, 1.18227e-07, 5.08502e-27, 1.41421, -1.18227e-07, 5.08502e-27, 0, 5.08502e-27, 5.08502e-27, 5.08502e-27, 5.08502e-27, 5.08502e-27, 5.08502e-27, 5.08502e-27, 5.08502e-27, 5.08502e-27, 5.08502e-27, 5.08502e-27, 5.08502e-27, 3.44254e-10, 5.08502e-27, 5.08502e-27, 2.42959e-11, 1.32681e-10, 5.08502e-27, 1.17726e-07, 5.08502e-27, 5.08502e-27, 5.08502e-27
0.463228, 0, 1.61765e-07, 1.93926e-26, 1.41421, -1.61765e-07, 1.93926e-26, 0, 1.93926e-26, 1.93926e-26, 1.93926e-26, 1.93926e-26, 1.93926e-26, 1.93926e-26, 1.93926e-26, 1.93926e-26, 1.80851e-13, 1.93926e-26, 1.93926e-26, 1.93926e-26, 4.74579e-10, 1.93926e-26, 1.93926e-26, 3.80906e-11, 2.05921e-10, 1.93926e-26, 1.61046e-07, 1.93926e-26, 1.93926e-26, 1.93926e-26
0.47113, 0, 2.20027e-07, 7.06592e-26, 1.41421, -2.20027e-07, 7.06592e-26, 0, 7.06592e-26, 7.06592e-26, 7.06592e-26, 7.06592e-26, 7.06592e-26, 7.06592e-26, 7.06592e-26, 7.06592e-26, 5.91144e-13, 7.06592e-26, 7.06592e-26, 7.06592e-26, 6.50919e-10, 7.06592e-26, 7.06592e-26, 5.95349e-11, 3.18458e-10, 7.06592e-26, 2.18997e-07, 7.06592e-26, 7.06592e-26, 7.06592e-26
0.479032, 0, 2.97522e-07, 2.47748e-25, 1.41421, -2.97522e-07, 2.47748e-25, 0, 2.47748e-25, 2.47748e-25, 2.47748e-25, 2.47748e-25, 2.47748e-25, 2.47748e-25, 2.47748e-25, 2.47748e-25, 1.4979e-12, 2.47748e-25, 2.47748e-25, 2.47748e-25, 8.88335e-10, 2.47748e-25, 2.47748e-25, 9.27248e-11, 4.90522e-10, 2.47748e-25, 2.96049e-07, 2.47748e-25, 2.47748e-25, 2.47748e-25
0.486934, 0, 4.0529e-07, 1.32975e-09, 1.41421, -4.0529e-07, 1.32988e-09, 1.32975e-09, 1.32977e-09, 1.3299e-09, 1.32984e-09, 1.3322e-09, 1.3329e-09, 1.33164e-09, 1.33236e-09, 1.33013e-09, 1.3452e-09, 1.36043e-09, 1.3386e-09, 5.11318e-09, 2.53624e-09, 1.33294e-09, 1.32992e-09, 1.47365e-09, 2.082e-09, 1.32976e-09, 3.99302e-07, 1.32975e-09, 1.32975e-09, 1.36204e-09
0.494835, 0, 5.48338e-07, 3.40638e-09, 1.41421, -5.48338e-07, 3.40671e-09, 3.40638e-09, 3.40642e-09, 3.40676e-09, 3.40659e-09, 3.41267e-09, 3.41445e-09, 3.41123e-09, 3.41307e-09, 3.40734e-09, 3.44461e-09, 3.48514e-09, 3.42908e-09, 1.31203e-08, 5.03708e-09, 3.41456e-09, 3.40679e-09, 3.62866e-09, 4.55418e-09, 3.40639e-09, 5.35364e-07, 3.40638e-09, 3.40638e-09, 3.48928e-09
0.502737, 0, 7.42726e-07, 7.96623e-09, 1.41421, -7.42726e-07, 7.967e-09, 7.96623e-09, 7.96632e-09, 7.96711e-09, 7.96672e-09, 7.98095e-09, 7.98513e-09, 7.97757e-09, 7.9819e-09, 7.96846e-09, 8.05402e-09, 8.1507e-09, 8.0194e-09, 3.0718e-08, 1.01599e-08, 7.98538e-09, 7.96719e-09, 8.30796e-09, 9.70815e-09, 7.96624e-09, 7.15092e-07, 7.96623e-09, 7.96623e-09, 8.16039e-09
0.510639, 0, 1.01097e-06, 1.77693e-08, 1.41421, -1.01097e-06, 1.7771e-08, 1.77693e-08, 1.77695e-08, 1.77712e-08, 1.77704e-08, 1.78021e-08, 1.78115e-08, 1.77946e-08, 1.78043e-08, 1.77743e-08, 1.79625e-08, 1.81812e-08, 1.7888e-08, 6.85764e-08, 2.07066e-08, 1.7812e-08, 1.77714e-08, 1.8292e-08, 2.03977e-08, 1.77693e-08, 9.52727e-07, 1.77693e-08, 1.77693e-08, 1.82028e-08
0.518541, 0, 1.38979e-06, 3.84127e-08, 1.41421, -1.38979e-06, 3.84165e-08, 3.84127e-08, 3.84132e-08, 3.8417e-08, 3.84151e-08, 3.84838e-08, 3.8504e-08, 3.84675e-08, 3.84884e-08, 3.84235e-08, 3.88332e-08, 3.93039e-08, 3.86696e-08, 1.48332e-07, 4.23278e-08, 3.85052e-08, 3.84174e-08, 3.92081e-08, 4.23579e-08, 3.84128e-08, 1.2683e-06, 3.84127e-08, 3.84127e-08, 3.93507e-08
0.526443, 0, 1.94151e-06, 8.09899e-08, 1.41421, -1.94151e-06, 8.09978e-08, 8.09899e-08, 8.09909e-08, 8.09989e-08, 8.09949e-08, 8.11399e-08, 8.11825e-08, 8.11055e-08, 8.11496e-08, 8.10127e-08, 8.1946e-08, 8.28701e-08, 8.15318e-08, 3.12883e-07, 8.61846e-08, 8.1185e-08, 8.09997e-08, 8.21934e-08, 8.68706e-08, 8.099e-08, 1.69112e-06, 8.09899e-08, 8.09899e-08, 8.29688e-08
0.534345, 0, 2.77518e-06, 1.67005e-07, 1.41421, -2.77518e-06, 1.67021e-07, 1.67005e-07, 1.67007e-07, 1.67023e-07, 1.67015e-07, 1.67314e-07, 1.67402e-07, 1.67243e-07, 1.67334e-07, 1.67052e-07, 1.69699e-07, 1.70884e-07, 1.68123e-07, 6.4542e-07, 1.73866e-07, 1.67407e-07, 1.67025e-07, 1.68815e-07, 1.75712e-07, 1.67005e-07, 2.26582e-06, 1.67005e-07, 1.67005e-07, 1.71087e-07
0.542246, 0, 4.08228e-06, 3.37217e-07, 1.41421, -4.08228e-06, 3.3725e-07, 3.37217e-07, 3.37221e-07, 3.37255e-07, 3.37238e-07, 3.37842e-07, 3.3802e-07, 3.37699e-07, 3.37883e-07, 3.37312e-07, 3.43595e-07, 3.45053e-07, 3.39476e-07, 1.30369e-06, 3.4624e-07, 3.38031e-07, 3.37258e-07, 3.39924e-07, 3.50022e-07, 3.37218e-07, 3.06294e-06, 3.37217e-07, 3.37217e-07, 3.45465e-07
0.550148, 0, 6.20211e-06, 6.67178e-07, 1.41421, -6.20211e-06, 6.67243e-07, 6.67178e-07, 6.67186e-07, 6.67252e-07, 6.67219e-07, 6.68415e-07, 6.68767e-07, 6.68131e-07, 6.68495e-07, 6.67365e-07, 6.81225e-07, 6.82688e-07, 6.71648e-07, 2.58018e-06, 6.78991e-07, 6.68787e-07, 6.67258e-07, 6.71202e-07, 6.85877e-07, 6.67178e-07, 4.19704e-06, 6.67178e-07, 6.67178e-07, 6.83503e-07
0.55805, 0, 9.73114e-06, 1.29378e-06, 1.41421, -9.73114e-06, 1.29391e-06, 1.29378e-06, 1.2938e-06, 1.29392e-06, 1.29386e-06, 1.29618e-06, 1.29686e-06, 1.29563e-06, 1.29634e-06, 1.29414e-06, 1.32346e-06, 1.32387e-06, 1.30245e-06, 5.00513e-06, 1.30918e-06, 1.2969e-06, 1.29394e-06, 1.29972e-06, 1.3209e-06, 1.29378e-06, 5.8573e-06, 1.29378e-06, 1.29378e-06, 1.32545e-06
