   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_121.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Rh_L_coh_Lb1
0.244007, 0, 5.74373e-13, 0, 1.41421, -5.74373e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.24728e-15, 0, 0, 8.06326e-18, 1.74379e-14, 0, 5.5368e-13, 0, 0
0.251895, 0, 9.80927e-13, 0, 1.41421, -9.80927e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.54104e-15, 0, 0, 1.40853e-17, 3.06113e-14, 0, 9.4476e-13, 0, 0
0.259783, 0, 1.66221e-12, 0, 1.41421, -1.66221e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.38097e-15, 0, 0, 2.44335e-17, 5.33786e-14, 0, 1.59943e-12, 0, 0
0.26767, 0, 2.79489e-12, 0, 1.41421, -2.79489e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.57583e-14, 0, 0, 4.20959e-17, 9.24724e-14, 0, 2.68661e-12, 0, 0
0.275558, 0, 4.66332e-12, 0, 1.41421, -4.66332e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.62661e-14, 0, 0, 7.20468e-17, 1.5918e-13, 0, 4.47781e-12, 0, 0
0.283446, 0, 7.72156e-12, 0, 1.41421, -7.72156e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.3444e-14, 0, 0, 1.22523e-16, 2.72315e-13, 0, 7.40568e-12, 0, 0
0.291333, 0, 1.26886e-11, 0, 1.41421, -1.26886e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.13071e-14, 0, 0, 2.07084e-16, 4.63064e-13, 0, 1.2154e-11, 0, 0
0.299221, 0, 2.06941e-11, 0, 1.41421, -2.06941e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.16151e-13, 0, 0, 3.47955e-16, 7.82874e-13, 0, 1.97947e-11, 0, 0
0.307109, 0, 3.35113e-11, 2.66247e-44, 1.41421, -3.35113e-11, 2.66247e-44, 0, 2.66247e-44, 2.66247e-44, 2.66247e-44, 2.66247e-44, 2.66247e-44, 2.66247e-44, 2.66247e-44, 2.66247e-44, 2.66247e-44, 2.66247e-44, 1.87833e-13, 2.66247e-44, 2.66247e-44, 5.82473e-16, 1.3186e-12, 2.66247e-44, 3.20043e-11, 2.66247e-44, 2.66247e-44
0.314996, 0, 5.38424e-11, 4.83448e-43, 1.41421, -5.38424e-11, 4.83448e-43, 0, 4.83448e-43, 4.83448e-43, 4.83448e-43, 4.83448e-43, 4.83448e-43, 4.83448e-43, 4.83448e-43, 4.83448e-43, 4.83448e-43, 4.83448e-43, 3.01355e-13, 4.83448e-43, 4.83448e-43, 9.68201e-16, 2.20509e-12, 4.83448e-43, 5.1335e-11, 4.83448e-43, 4.83448e-43
0.322884, 0, 8.58734e-11, 7.12e-42, 1.41421, -8.58734e-11, 7.12e-42, 0, 7.12e-42, 7.12e-42, 7.12e-42, 7.12e-42, 7.12e-42, 7.12e-42, 7.12e-42, 7.12e-42, 7.12e-42, 7.12e-42, 4.79885e-13, 7.12e-42, 7.12e-42, 1.60159e-15, 3.66909e-12, 7.12e-42, 8.17228e-11, 7.12e-42, 7.12e-42
0.330772, 0, 1.35964e-10, 9.28514e-41, 1.41421, -1.35964e-10, 9.28514e-41, 0, 9.28514e-41, 9.28514e-41, 9.28514e-41, 9.28514e-41, 9.28514e-41, 9.28514e-41, 9.28514e-41, 9.28514e-41, 9.28514e-41, 9.28514e-41, 7.58525e-13, 9.28514e-41, 9.28514e-41, 2.63762e-15, 6.07632e-12, 9.28514e-41, 1.29126e-10, 9.28514e-41, 9.28514e-41
0.33866, 0, 2.13722e-10, 1.08448e-39, 1.41421, -2.13722e-10, 1.08448e-39, 0, 1.08448e-39, 1.08448e-39, 1.08448e-39, 1.08448e-39, 1.08448e-39, 1.08448e-39, 1.08448e-39, 1.08448e-39, 1.08448e-39, 1.08448e-39, 1.19014e-12, 1.08448e-39, 1.08448e-39, 4.32652e-15, 1.00188e-11, 1.08448e-39, 2.02508e-10, 1.08448e-39, 1.08448e-39
0.346547, 0, 3.33555e-10, 1.14241e-38, 1.41421, -3.33555e-10, 1.14241e-38, 0, 1.14241e-38, 1.14241e-38, 1.14241e-38, 1.14241e-38, 1.14241e-38, 1.14241e-38, 1.14241e-38, 1.14241e-38, 1.14241e-38, 1.14241e-38, 1.85373e-12, 1.14241e-38, 1.14241e-38, 7.07185e-15, 1.64528e-11, 1.14241e-38, 3.15241e-10, 1.14241e-38, 1.14241e-38
0.354435, 0, 5.16912e-10, 1.09128e-37, 1.41421, -5.16912e-10, 1.09128e-37, 0, 1.09128e-37, 1.09128e-37, 1.09128e-37, 1.09128e-37, 1.09128e-37, 1.09128e-37, 1.09128e-37, 1.09128e-37, 1.09128e-37, 1.09128e-37, 2.86641e-12, 1.09128e-37, 1.09128e-37, 1.15241e-14, 2.69199e-11, 1.09128e-37, 4.87114e-10, 1.09128e-37, 1.09128e-37
0.362323, 0, 7.95496e-10, 9.50332e-37, 1.41421, -7.95496e-10, 9.50332e-37, 0, 9.50332e-37, 9.50332e-37, 9.50332e-37, 9.50332e-37, 9.50332e-37, 9.50332e-37, 9.50332e-37, 9.50332e-37, 9.50332e-37, 9.50332e-37, 4.4005e-12, 9.50332e-37, 9.50332e-37, 1.87314e-14, 4.3902e-11, 9.50332e-37, 7.47174e-10, 9.50332e-37, 9.50332e-37
0.37021, 0, 1.21584e-09, 7.58377e-36, 1.41421, -1.21584e-09, 7.58377e-36, 0, 7.58377e-36, 7.58377e-36, 7.58377e-36, 7.58377e-36, 7.58377e-36, 7.58377e-36, 7.58377e-36, 7.58377e-36, 7.58377e-36, 7.58377e-36, 6.70757e-12, 7.58377e-36, 7.58377e-36, 3.03832e-14, 7.13908e-11, 7.58377e-36, 1.13772e-09, 7.58377e-36, 7.58377e-36
0.378098, 0, 1.84583e-09, 5.57252e-35, 1.41421, -1.84583e-09, 5.57252e-35, 0, 5.57252e-35, 5.57252e-35, 5.57252e-35, 5.57252e-35, 5.57252e-35, 5.57252e-35, 5.57252e-35, 5.57252e-35, 5.57252e-35, 5.57252e-35, 1.01522e-11, 5.57252e-35, 5.57252e-35, 4.92036e-14, 1.15802e-10, 5.57252e-35, 1.71983e-09, 5.57252e-35, 5.57252e-35
0.385986, 0, 2.7838e-09, 3.84036e-34, 1.41421, -2.7838e-09, 3.84036e-34, 0, 3.84036e-34, 3.84036e-34, 3.84036e-34, 3.84036e-34, 3.84036e-34, 3.84036e-34, 3.84036e-34, 3.84036e-34, 3.84036e-34, 3.84036e-34, 1.52588e-11, 3.84036e-34, 3.84036e-34, 7.95854e-14, 1.87443e-10, 3.84036e-34, 2.58102e-09, 3.84036e-34, 3.84036e-34
0.393873, 0, 4.17145e-09, 2.61965e-33, 1.41421, -4.17145e-09, 2.61965e-33, 0, 2.61965e-33, 2.61965e-33, 2.61965e-33, 2.61965e-33, 2.61965e-33, 2.61965e-33, 2.61965e-33, 2.61965e-33, 2.61965e-33, 2.61965e-33, 2.27763e-11, 2.61965e-33, 2.61965e-33, 1.28615e-13, 3.02859e-10, 2.61965e-33, 3.84569e-09, 2.61965e-33, 2.61965e-33
0.401761, 0, 6.21178e-09, 1.69147e-32, 1.41421, -6.21178e-09, 1.69147e-32, 0, 1.69147e-32, 1.69147e-32, 1.69147e-32, 1.69147e-32, 1.69147e-32, 1.69147e-32, 1.69147e-32, 1.69147e-32, 1.69147e-32, 1.69147e-32, 3.37667e-11, 1.69147e-32, 1.69147e-32, 2.07723e-13, 4.88601e-10, 1.69147e-32, 5.6892e-09, 1.69147e-32, 1.69147e-32
0.409649, 0, 9.1942e-09, 1.02176e-31, 1.41421, -9.1942e-09, 1.02176e-31, 0, 1.02176e-31, 1.02176e-31, 1.02176e-31, 1.02176e-31, 1.02176e-31, 1.02176e-31, 1.02176e-31, 1.02176e-31, 1.02176e-31, 1.02176e-31, 4.97253e-11, 1.02176e-31, 1.02176e-31, 3.35333e-13, 7.87232e-10, 1.02176e-31, 8.35691e-09, 1.02176e-31, 1.02176e-31
0.417537, 0, 1.35295e-08, 5.7706e-31, 1.41421, -1.35295e-08, 5.7706e-31, 0, 5.7706e-31, 5.7706e-31, 5.7706e-31, 5.7706e-31, 5.7706e-31, 5.7706e-31, 5.7706e-31, 5.7706e-31, 5.7706e-31, 5.7706e-31, 7.2744e-11, 5.7706e-31, 5.7706e-31, 5.41109e-13, 1.2669e-09, 5.7706e-31, 1.21893e-08, 5.7706e-31, 5.7706e-31
0.425424, 0, 1.97983e-08, 3.0539e-30, 1.41421, -1.97983e-08, 3.0539e-30, 0, 3.0539e-30, 3.0539e-30, 3.0539e-30, 3.0539e-30, 3.0539e-30, 3.0539e-30, 3.0539e-30, 3.0539e-30, 3.0539e-30, 3.0539e-30, 1.05729e-10, 3.0539e-30, 3.0539e-30, 8.72732e-13, 2.03651e-09, 3.0539e-30, 1.76552e-08, 3.0539e-30, 3.0539e-30
0.433312, 0, 2.88191e-08, 1.5188e-29, 1.41421, -2.88191e-08, 1.5188e-29, 0, 1.5188e-29, 1.5188e-29, 1.5188e-29, 1.5188e-29, 1.5188e-29, 1.5188e-29, 1.5188e-29, 1.5188e-29, 1.5188e-29, 1.5188e-29, 1.52695e-10, 1.5188e-29, 1.5188e-29, 1.40665e-12, 3.26967e-09, 1.5188e-29, 2.53953e-08, 1.5188e-29, 1.5188e-29
0.4412, 0, 4.1742e-08, 7.12168e-29, 1.41421, -4.1742e-08, 7.12168e-29, 0, 7.12168e-29, 7.12168e-29, 7.12168e-29, 7.12168e-29, 7.12168e-29, 7.12168e-29, 7.12168e-29, 7.12168e-29, 7.12168e-29, 7.12168e-29, 2.19147e-10, 7.12168e-29, 7.12168e-29, 2.26504e-12, 5.24231e-09, 7.12168e-29, 3.62783e-08, 7.12168e-29, 7.12168e-29
0.449087, 0, 6.01802e-08, 3.1582e-28, 1.41421, -6.01802e-08, 3.1582e-28, 0, 3.1582e-28, 3.1582e-28, 3.1582e-28, 3.1582e-28, 3.1582e-28, 3.1582e-28, 3.1582e-28, 3.1582e-28, 3.1582e-28, 3.1582e-28, 3.126e-10, 3.1582e-28, 3.1582e-28, 3.64247e-12, 8.39113e-09, 3.1582e-28, 5.14729e-08, 3.1582e-28, 3.1582e-28
0.456975, 0, 8.6393e-08, 1.32847e-27, 1.41421, -8.6393e-08, 1.32847e-27, 0, 1.32847e-27, 1.32847e-27, 1.32847e-27, 1.32847e-27, 1.32847e-27, 1.32847e-27, 1.32847e-27, 1.32847e-27, 1.32847e-27, 1.32847e-27, 4.43239e-10, 1.32847e-27, 1.32847e-27, 5.84731e-12, 1.34041e-08, 1.32847e-27, 7.25398e-08, 1.32847e-27, 1.32847e-27
0.464863, 0, 1.23541e-07, 5.31541e-27, 1.41421, -1.23541e-07, 5.31541e-27, 0, 5.31541e-27, 5.31541e-27, 5.31541e-27, 5.31541e-27, 5.31541e-27, 5.31541e-27, 5.31541e-27, 5.31541e-27, 5.31541e-27, 5.31541e-27, 6.248e-10, 5.31541e-27, 5.31541e-27, 9.36593e-12, 2.13591e-08, 5.31541e-27, 1.01547e-07, 5.31541e-27, 5.31541e-27
0.47275, 0, 1.76042e-07, 2.02835e-26, 1.41421, -1.76042e-07, 2.02835e-26, 0, 2.02835e-26, 2.02835e-26, 2.02835e-26, 2.02835e-26, 2.02835e-26, 2.02835e-26, 3.94971e-14, 2.02835e-26, 2.02835e-26, 2.02835e-26, 8.75702e-10, 2.02835e-26, 2.02835e-26, 1.49611e-11, 3.39342e-08, 2.02835e-26, 1.41217e-07, 2.02835e-26, 2.02835e-26
0.480638, 0, 2.5007e-07, 7.40021e-26, 1.41421, -2.5007e-07, 7.40021e-26, 0, 7.40021e-26, 7.40021e-26, 7.40021e-26, 7.40021e-26, 7.40021e-26, 7.40021e-26, 1.33571e-13, 7.40021e-26, 7.40021e-26, 7.40021e-26, 1.2205e-09, 7.40021e-26, 7.40021e-26, 2.38216e-11, 5.37236e-08, 7.40021e-26, 1.95102e-07, 7.40021e-26, 7.40021e-26
0.488526, 0, 3.54242e-07, 2.60284e-25, 1.41421, -3.54242e-07, 2.60284e-25, 0, 2.60284e-25, 2.60284e-25, 2.60284e-25, 2.60284e-25, 2.60284e-25, 2.60284e-25, 3.51113e-13, 2.60284e-25, 2.60284e-25, 2.60284e-25, 1.69178e-09, 2.60284e-25, 2.60284e-25, 3.77881e-11, 8.47063e-08, 2.60284e-25, 2.67806e-07, 2.60284e-25, 2.60284e-25
0.496414, 0, 5.02379e-07, 5.89008e-10, 1.41421, -5.02379e-07, 5.92753e-10, 5.89008e-10, 5.89022e-10, 5.89039e-10, 5.97059e-10, 5.89552e-10, 5.97504e-10, 5.89802e-10, 5.91678e-10, 6.03798e-10, 5.93749e-10, 1.68947e-09, 2.92156e-09, 5.9044e-10, 5.8906e-10, 6.48699e-10, 1.33525e-07, 5.8901e-10, 3.65889e-07, 5.89008e-10, 6.05752e-10
0.504301, 0, 7.11889e-07, 1.9796e-09, 1.41421, -7.11889e-07, 1.99221e-09, 1.9796e-09, 1.97965e-09, 1.97971e-09, 2.0067e-09, 1.98144e-09, 2.0082e-09, 1.98228e-09, 1.98768e-09, 2.02939e-09, 1.99556e-09, 5.68366e-09, 5.17878e-09, 1.98442e-09, 1.97978e-09, 2.07347e-09, 2.09518e-07, 1.97961e-09, 4.97146e-07, 1.9796e-09, 2.03596e-09
0.512189, 0, 1.00926e-06, 5.17768e-09, 1.41421, -1.00926e-06, 5.21069e-09, 5.17768e-09, 5.17781e-09, 5.17796e-09, 5.24863e-09, 5.18248e-09, 5.25256e-09, 5.18469e-09, 5.19804e-09, 5.30802e-09, 5.21947e-09, 1.48752e-08, 9.54295e-09, 5.19031e-09, 5.17815e-09, 5.32453e-09, 3.27322e-07, 5.17771e-09, 6.72366e-07, 5.17768e-09, 5.32524e-09
0.520077, 0, 1.43352e-06, 1.23537e-08, 1.41421, -1.43352e-06, 1.24326e-08, 1.23537e-08, 1.23541e-08, 1.23544e-08, 1.25232e-08, 1.23652e-08, 1.25325e-08, 1.23705e-08, 1.24014e-08, 1.2665e-08, 1.24535e-08, 3.55112e-08, 1.828e-08, 1.23839e-08, 1.23548e-08, 1.25823e-08, 5.09264e-07, 1.23538e-08, 9.06003e-07, 1.23537e-08, 1.27061e-08
0.527964, 0, 2.0436e-06, 2.80884e-08, 1.41421, -2.0436e-06, 2.82677e-08, 2.80884e-08, 2.80891e-08, 2.80899e-08, 2.84738e-08, 2.81144e-08, 2.84951e-08, 2.81264e-08, 2.8195e-08, 2.87964e-08, 2.83154e-08, 8.07683e-08, 3.60939e-08, 2.81569e-08, 2.80909e-08, 2.84419e-08, 7.89435e-07, 2.80885e-08, 1.21826e-06, 2.80884e-08, 2.88899e-08
0.535852, 0, 2.93183e-06, 6.18042e-08, 1.41421, -2.93183e-06, 6.21989e-08, 6.18042e-08, 6.18058e-08, 6.18075e-08, 6.26526e-08, 6.18616e-08, 6.26995e-08, 6.1888e-08, 6.20397e-08, 6.33627e-08, 6.23039e-08, 1.77759e-07, 7.25652e-08, 6.19551e-08, 6.18097e-08, 6.23479e-08, 1.22147e-06, 6.18045e-08, 1.63841e-06, 6.18042e-08, 6.35685e-08
0.54374, 0, 4.24042e-06, 1.32421e-07, 1.41421, -4.24042e-06, 1.33267e-07, 1.32421e-07, 1.32424e-07, 1.32428e-07, 1.34239e-07, 1.32544e-07, 1.3434e-07, 1.32601e-07, 1.32961e-07, 1.35761e-07, 1.33492e-07, 3.80932e-07, 1.46816e-07, 1.32745e-07, 1.32433e-07, 1.33252e-07, 1.88446e-06, 1.32422e-07, 2.21068e-06, 1.32421e-07, 1.36202e-07
0.551627, 0, 6.20185e-06, 2.77011e-07, 1.41421, -6.20185e-06, 2.78781e-07, 2.77011e-07, 2.77018e-07, 2.77026e-07, 2.80815e-07, 2.77268e-07, 2.81025e-07, 2.77386e-07, 2.78537e-07, 2.84e-07, 2.79251e-07, 7.96987e-07, 2.96173e-07, 2.77688e-07, 2.77036e-07, 2.78272e-07, 2.90399e-06, 2.77012e-07, 3.00487e-06, 2.77011e-07, 2.84923e-07
0.559515, 0, 9.19526e-06, 5.66454e-07, 1.41421, -9.19526e-06, 5.70074e-07, 5.66454e-07, 5.66468e-07, 5.66484e-07, 5.74235e-07, 5.6698e-07, 5.74665e-07, 5.67222e-07, 5.70101e-07, 5.80748e-07, 5.71037e-07, 1.62997e-06, 5.91841e-07, 5.67838e-07, 5.66505e-07, 5.68357e-07, 4.47496e-06, 5.66457e-07, 4.13485e-06, 5.66454e-07, 5.82636e-07
0.567403, 0, 1.38479e-05, 1.13298e-06, 1.41421, -1.38479e-05, 1.14022e-06, 1.13298e-06, 1.13301e-06, 1.13304e-06, 1.14854e-06, 1.13403e-06, 1.14941e-06, 1.13452e-06, 1.1411e-06, 1.16157e-06, 1.14215e-06, 3.2606e-06, 1.16645e-06, 1.13575e-06, 1.13308e-06, 1.13583e-06, 6.90305e-06, 1.13298e-06, 5.7908e-06, 1.13298e-06, 1.16535e-06
0.575291, 0, 2.12013e-05, 2.21727e-06, 1.41421, -2.12013e-05, 2.23144e-06, 2.21727e-06, 2.21732e-06, 2.21738e-06, 2.24773e-06, 2.21933e-06, 2.24942e-06, 2.22027e-06, 2.23464e-06, 2.27324e-06, 2.23521e-06, 6.38199e-06, 2.2612e-06, 2.22269e-06, 2.21746e-06, 2.22151e-06, 1.06697e-05, 2.21728e-06, 8.29363e-06, 2.21727e-06, 2.28063e-06
0.583178, 0, 3.29824e-05, 4.24665e-06, 1.41421, -3.29824e-05, 4.2738e-06, 4.24665e-06, 4.24675e-06, 4.24688e-06, 4.30502e-06, 4.2506e-06, 4.30825e-06, 4.25241e-06, 4.28279e-06, 4.35388e-06, 4.28103e-06, 1.2225e-05, 4.30404e-06, 4.25703e-06, 4.24703e-06, 4.25293e-06, 1.65345e-05, 4.24667e-06, 1.21854e-05, 4.24665e-06, 4.36804e-06
0.591066, 0, 5.20335e-05, 7.96127e-06, 1.41421, -5.20335e-05, 8.01219e-06, 7.96127e-06, 7.96147e-06, 7.9617e-06, 8.07073e-06, 7.96867e-06, 8.07678e-06, 7.97207e-06, 8.03469e-06, 8.16235e-06, 8.02574e-06, 2.2922e-05, 8.03592e-06, 7.98074e-06, 7.96198e-06, 7.97049e-06, 2.56939e-05, 7.96131e-06, 1.83748e-05, 7.96127e-06, 8.1889e-06
0.598954, 0, 8.29812e-05, 1.46113e-05, 1.41421, -8.29812e-05, 1.47048e-05, 1.46113e-05, 1.46117e-05, 1.46121e-05, 1.48123e-05, 1.46249e-05, 1.48234e-05, 1.46312e-05, 1.4758e-05, 1.49804e-05, 1.47297e-05, 4.20755e-05, 1.4708e-05, 1.46471e-05, 1.46126e-05, 1.46248e-05, 4.00233e-05, 1.46114e-05, 2.83647e-05, 1.46113e-05, 1.50292e-05
0.606841, 0, 0.000133243, 2.62558e-05, 1.41421, -0.000133243, 2.64238e-05, 2.62558e-05, 2.62564e-05, 2.62572e-05, 2.6617e-05, 2.62802e-05, 2.66369e-05, 2.62914e-05, 2.65441e-05, 2.69193e-05, 2.64685e-05, 7.56205e-05, 2.63805e-05, 2.632e-05, 2.62581e-05, 2.62753e-05, 6.24373e-05, 2.62559e-05, 4.45978e-05, 2.62558e-05, 2.70069e-05
