   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_139.msa
Energy (keV), meas, calc, bkg, sigma, residual, Ar_K, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.227921, 0, 6.51307e-21, 0, 1.41421, -6.51307e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.00239e-23, 0, 0, 8.51659e-26, 9.82928e-25, 0, 6.50198e-21, 0, 0, 0
0.235808, 0, 1.84254e-20, 0, 1.41421, -1.84254e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.83574e-23, 0, 0, 2.4253e-25, 2.84445e-24, 0, 1.8394e-20, 0, 0, 0
0.243695, 0, 5.10321e-20, 0, 1.41421, -5.10321e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.85398e-23, 0, 0, 6.76362e-25, 8.05087e-24, 0, 5.09448e-20, 0, 0, 0
0.251582, 0, 1.38525e-19, 0, 1.41421, -1.38525e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.13193e-22, 0, 0, 1.84917e-24, 2.23143e-23, 0, 1.38287e-19, 0, 0, 0
0.259469, 0, 3.68868e-19, 0, 1.41421, -3.68868e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.67695e-22, 0, 0, 4.96097e-24, 6.06286e-23, 0, 3.68235e-19, 0, 0, 0
0.267357, 0, 9.64303e-19, 0, 1.41421, -9.64303e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.48407e-21, 0, 0, 1.30705e-23, 1.61626e-22, 0, 9.62644e-19, 0, 0, 0
0.275244, 0, 2.47657e-18, 0, 1.41421, -2.47657e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.81145e-21, 0, 0, 3.38422e-23, 4.23079e-22, 0, 2.4723e-18, 0, 0, 0
0.283131, 0, 6.25236e-18, 0, 1.41421, -6.25236e-18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.62234e-21, 0, 0, 8.61658e-23, 1.0882e-21, 0, 6.24156e-18, 0, 0, 0
0.291018, 0, 1.55244e-17, 0, 1.41421, -1.55244e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.38917e-20, 0, 0, 2.1585e-22, 2.75186e-21, 0, 1.54975e-17, 0, 0, 0
0.298905, 0, 3.79277e-17, 0, 1.41421, -3.79277e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.83695e-20, 0, 0, 5.32245e-22, 6.84542e-21, 0, 3.7862e-17, 0, 0, 0
0.306792, 0, 9.12112e-17, 0, 1.41421, -9.12112e-17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.40369e-19, 0, 0, 1.29242e-21, 1.67585e-20, 0, 9.10528e-17, 0, 0, 0
0.314679, 0, 2.15993e-16, 0, 1.41421, -2.15993e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.32395e-19, 0, 0, 3.09163e-21, 4.0393e-20, 0, 2.15617e-16, 0, 0, 0
0.322567, 0, 5.03808e-16, 0, 1.41421, -5.03808e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.75303e-19, 0, 0, 7.28806e-21, 9.58903e-20, 0, 5.0293e-16, 0, 0, 0
0.330454, 0, 1.15782e-15, 0, 1.41421, -1.15782e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.7817e-18, 0, 0, 1.69357e-20, 2.24273e-19, 0, 1.1558e-15, 0, 0, 0
0.338341, 0, 2.62226e-15, 0, 1.41421, -2.62226e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.03511e-18, 0, 0, 3.88045e-20, 5.16949e-19, 0, 2.61766e-15, 0, 0, 0
0.346228, 0, 5.85407e-15, 0, 1.41421, -5.85407e-15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.00788e-18, 0, 0, 8.76915e-20, 1.17462e-18, 0, 5.8438e-15, 0, 0, 0
0.354115, 0, 1.29346e-14, 0, 1.41421, -1.29346e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.99019e-17, 0, 0, 1.9652e-19, 2.64542e-18, 0, 1.29118e-14, 0, 0, 0
0.362002, 0, 2.80519e-14, 0, 1.41421, -2.80519e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.31603e-17, 0, 0, 4.32036e-19, 5.84028e-18, 0, 2.80024e-14, 0, 0, 0
0.369889, 0, 6.00052e-14, 0, 1.41421, -6.00052e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.23185e-17, 0, 0, 9.37638e-19, 1.27204e-17, 0, 5.98993e-14, 0, 0, 0
0.377777, 0, 1.26614e-13, 0, 1.41421, -1.26614e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.94786e-16, 0, 0, 2.0094e-18, 2.73383e-17, 0, 1.2639e-13, 0, 0, 0
0.385664, 0, 2.63562e-13, 1.68156e-44, 1.41421, -2.63562e-13, 1.68156e-44, 0, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 1.68156e-44, 4.05446e-16, 1.68156e-44, 1.68156e-44, 4.2534e-18, 5.79851e-17, 1.68156e-44, 2.63095e-13, 1.68156e-44, 1.68156e-44, 1.68156e-44
0.393551, 0, 5.41292e-13, 2.97075e-43, 1.41421, -5.41292e-13, 2.97075e-43, 0, 2.97075e-43, 2.97075e-43, 2.97075e-43, 2.97075e-43, 2.97075e-43, 2.97075e-43, 2.97075e-43, 2.97075e-43, 2.97075e-43, 2.97075e-43, 2.97075e-43, 2.97075e-43, 8.32639e-16, 2.97075e-43, 2.97075e-43, 8.89599e-18, 1.214e-16, 2.97075e-43, 5.40329e-13, 2.97075e-43, 2.97075e-43, 2.97075e-43
0.401438, 0, 1.09688e-12, 4.45753e-42, 1.41421, -1.09688e-12, 4.45753e-42, 0, 4.45753e-42, 4.45753e-42, 4.45753e-42, 4.45753e-42, 4.45753e-42, 4.45753e-42, 4.45753e-42, 4.45753e-42, 4.45753e-42, 4.45753e-42, 4.45753e-42, 4.45753e-42, 1.68719e-15, 4.45753e-42, 4.45753e-42, 1.83911e-17, 2.50929e-16, 4.45753e-42, 1.09493e-12, 4.45753e-42, 4.45753e-42, 4.45753e-42
0.409325, 0, 2.19331e-12, 5.8507e-41, 1.41421, -2.19331e-12, 5.8507e-41, 0, 5.8507e-41, 5.8507e-41, 5.8507e-41, 5.8507e-41, 5.8507e-41, 5.8507e-41, 5.8507e-41, 5.8507e-41, 5.8507e-41, 5.8507e-41, 5.8507e-41, 5.8507e-41, 3.37355e-15, 5.8507e-41, 5.8507e-41, 3.75994e-17, 5.12149e-16, 5.8507e-41, 2.18939e-12, 5.8507e-41, 5.8507e-41, 5.8507e-41
0.417212, 0, 4.32792e-12, 6.87036e-40, 1.41421, -4.32792e-12, 6.87036e-40, 0, 6.87036e-40, 6.87036e-40, 6.87036e-40, 6.87036e-40, 6.87036e-40, 6.87036e-40, 6.87036e-40, 6.87036e-40, 6.87036e-40, 6.87036e-40, 6.87036e-40, 6.87036e-40, 6.65667e-15, 6.87036e-40, 6.87036e-40, 7.60594e-17, 1.0324e-15, 6.87036e-40, 4.32015e-12, 6.87036e-40, 6.87036e-40, 6.87036e-40
0.425099, 0, 8.42794e-12, 7.28021e-39, 1.41421, -8.42794e-12, 7.28021e-39, 0, 7.28021e-39, 7.28021e-39, 7.28021e-39, 7.28021e-39, 7.28021e-39, 7.28021e-39, 7.28021e-39, 7.28021e-39, 7.28021e-39, 7.28021e-39, 7.28021e-39, 7.28021e-39, 1.2963e-14, 7.28021e-39, 7.28021e-39, 1.5234e-16, 2.05599e-15, 7.28021e-39, 8.41277e-12, 7.28021e-39, 7.28021e-39, 7.28021e-39
0.432986, 0, 1.61976e-11, 7.00268e-38, 1.41421, -1.61976e-11, 7.00268e-38, 0, 7.00268e-38, 7.00268e-38, 7.00268e-38, 7.00268e-38, 7.00268e-38, 7.00268e-38, 7.00268e-38, 7.00268e-38, 7.00268e-38, 7.00268e-38, 7.00268e-38, 7.00268e-38, 2.49151e-14, 7.00268e-38, 7.00268e-38, 3.02344e-16, 4.04617e-15, 7.00268e-38, 1.61684e-11, 7.00268e-38, 7.00268e-38, 7.00268e-38
0.440874, 0, 3.07249e-11, 6.14786e-37, 1.41421, -3.07249e-11, 6.14786e-37, 0, 6.14786e-37, 6.14786e-37, 6.14786e-37, 6.14786e-37, 6.14786e-37, 6.14786e-37, 6.14786e-37, 6.14786e-37, 6.14786e-37, 6.14786e-37, 6.14786e-37, 6.14786e-37, 4.72669e-14, 6.14786e-37, 6.14786e-37, 5.9513e-16, 7.8719e-15, 6.14786e-37, 3.06692e-11, 6.14786e-37, 6.14786e-37, 6.14786e-37
0.448761, 0, 5.7526e-11, 4.95212e-36, 1.41421, -5.7526e-11, 4.95212e-36, 0, 4.95212e-36, 4.95212e-36, 4.95212e-36, 4.95212e-36, 4.95212e-36, 4.95212e-36, 4.95212e-36, 4.95212e-36, 4.95212e-36, 4.95212e-36, 4.95212e-36, 4.95212e-36, 8.85167e-14, 4.95212e-36, 4.95212e-36, 1.16305e-15, 1.51473e-14, 4.95212e-36, 5.74212e-11, 4.95212e-36, 4.95212e-36, 4.95212e-36
0.456648, 0, 1.06314e-10, 3.67801e-35, 1.41421, -1.06314e-10, 3.67801e-35, 0, 3.67801e-35, 3.67801e-35, 3.67801e-35, 3.67801e-35, 3.67801e-35, 3.67801e-35, 3.67801e-35, 3.67801e-35, 3.67801e-35, 3.67801e-35, 3.67801e-35, 3.67801e-35, 1.63644e-13, 3.67801e-35, 3.67801e-35, 2.25922e-15, 2.88446e-14, 3.67801e-35, 1.0612e-10, 3.67801e-35, 3.67801e-35, 3.67801e-35
0.464535, 0, 1.93952e-10, 2.55427e-34, 1.41421, -1.93952e-10, 2.55427e-34, 0, 2.55427e-34, 2.55427e-34, 2.55427e-34, 2.55427e-34, 2.55427e-34, 2.55427e-34, 2.55427e-34, 2.55427e-34, 2.55427e-34, 2.55427e-34, 2.55427e-34, 2.55427e-34, 2.98691e-13, 2.55427e-34, 2.55427e-34, 4.36741e-15, 5.43982e-14, 2.55427e-34, 1.93595e-10, 2.55427e-34, 2.55427e-34, 2.55427e-34
0.472422, 0, 3.49302e-10, 1.74298e-33, 1.41421, -3.49302e-10, 1.74298e-33, 0, 1.74298e-33, 1.74298e-33, 1.74298e-33, 1.74298e-33, 1.74298e-33, 1.74298e-33, 1.74298e-33, 1.74298e-33, 1.74298e-33, 1.74298e-33, 1.74298e-33, 1.74298e-33, 5.38318e-13, 1.74298e-33, 1.74298e-33, 8.41281e-15, 1.01694e-13, 1.74298e-33, 3.48653e-10, 1.74298e-33, 1.74298e-33, 1.74298e-33
0.480309, 0, 6.21056e-10, 1.13171e-32, 1.41421, -6.21056e-10, 1.13171e-32, 0, 1.13171e-32, 1.13171e-32, 1.13171e-32, 1.13171e-32, 1.13171e-32, 1.13171e-32, 1.13171e-32, 1.13171e-32, 1.13171e-32, 1.13171e-32, 1.13171e-32, 1.13171e-32, 9.58069e-13, 1.13171e-32, 1.13171e-32, 1.61667e-14, 1.88659e-13, 1.13171e-32, 6.19893e-10, 1.13171e-32, 1.13171e-32, 1.13171e-32
0.488196, 0, 1.09022e-09, 6.9117e-32, 1.41421, -1.09022e-09, 6.9117e-32, 0, 6.9117e-32, 6.9117e-32, 6.9117e-32, 6.9117e-32, 6.9117e-32, 6.9117e-32, 6.9117e-32, 6.9117e-32, 6.9117e-32, 6.9117e-32, 6.9117e-32, 6.9117e-32, 1.68405e-12, 6.9117e-32, 6.9117e-32, 3.10248e-14, 3.47788e-13, 6.9117e-32, 1.08816e-09, 6.9117e-32, 6.9117e-32, 6.9117e-32
0.496084, 0, 1.88964e-09, 3.96268e-31, 1.41421, -1.88964e-09, 3.96268e-31, 0, 3.96268e-31, 3.96268e-31, 3.96268e-31, 3.96268e-31, 3.96268e-31, 3.96268e-31, 3.96268e-31, 3.96268e-31, 3.96268e-31, 3.96268e-31, 3.96268e-31, 3.96268e-31, 2.92403e-12, 3.96268e-31, 3.96268e-31, 5.95022e-14, 6.38092e-13, 3.96268e-31, 1.88602e-09, 3.96268e-31, 3.96268e-31, 3.96268e-31
0.503971, 0, 3.23412e-09, 2.13559e-30, 1.41421, -3.23412e-09, 2.13559e-30, 0, 2.13559e-30, 2.13559e-30, 2.13559e-30, 2.13559e-30, 2.13559e-30, 2.13559e-30, 2.13559e-30, 2.13559e-30, 2.13559e-30, 2.13559e-30, 2.13559e-30, 2.13559e-30, 5.01587e-12, 2.13559e-30, 2.13559e-30, 1.14093e-13, 1.16719e-12, 2.13559e-30, 3.22782e-09, 2.13559e-30, 2.13559e-30, 2.13559e-30
0.511858, 0, 5.4662e-09, 1.08463e-29, 1.41421, -5.4662e-09, 1.08463e-29, 0, 1.08463e-29, 1.08463e-29, 1.08463e-29, 1.08463e-29, 1.08463e-29, 1.08463e-29, 1.08463e-29, 1.08463e-29, 1.08463e-29, 1.08463e-29, 1.08463e-29, 1.08463e-29, 8.50242e-12, 1.08463e-29, 1.08463e-29, 2.18719e-13, 2.13261e-12, 1.08463e-29, 5.45535e-09, 1.08463e-29, 1.08463e-29, 1.08463e-29
0.519745, 0, 9.12436e-09, 5.20733e-29, 1.41421, -9.12436e-09, 5.20733e-29, 0, 5.20733e-29, 5.20733e-29, 5.20733e-29, 5.20733e-29, 5.20733e-29, 5.20733e-29, 5.20733e-29, 5.20733e-29, 5.20733e-29, 5.20733e-29, 5.20733e-29, 5.20733e-29, 1.42449e-11, 5.20733e-29, 5.20733e-29, 4.1899e-13, 3.89932e-12, 5.20733e-29, 9.1058e-09, 5.20733e-29, 5.20733e-29, 5.20733e-29
0.527632, 0, 1.50436e-08, 2.37067e-28, 1.41421, -1.50436e-08, 2.37067e-28, 0, 2.37067e-28, 2.37067e-28, 2.37067e-28, 2.37067e-28, 2.37067e-28, 2.37067e-28, 2.37067e-28, 2.37067e-28, 2.37067e-28, 2.37067e-28, 2.37067e-28, 2.37067e-28, 2.3594e-11, 2.37067e-28, 2.37067e-28, 8.01392e-13, 7.14665e-12, 2.37067e-28, 1.50121e-08, 2.37067e-28, 2.37067e-28, 2.37067e-28
0.535519, 0, 2.45007e-08, 1.02649e-27, 1.41421, -2.45007e-08, 1.02649e-27, 0, 1.02649e-27, 1.02649e-27, 1.02649e-27, 1.02649e-27, 1.02649e-27, 1.02649e-27, 1.02649e-27, 1.02649e-27, 1.02649e-27, 1.02649e-27, 1.02649e-27, 1.02649e-27, 3.86444e-11, 1.02649e-27, 1.02649e-27, 1.52862e-12, 1.31464e-11, 1.02649e-27, 2.44474e-08, 1.02649e-27, 1.02649e-27, 1.02649e-27
0.543406, 0, 3.94222e-08, 4.23959e-27, 1.41421, -3.94222e-08, 4.23959e-27, 0, 4.23959e-27, 4.23959e-27, 4.23959e-27, 4.23959e-27, 4.23959e-27, 4.23959e-27, 4.23959e-27, 4.23959e-27, 4.23959e-27, 4.23959e-27, 4.23959e-27, 4.23959e-27, 6.2609e-11, 4.23959e-27, 4.23959e-27, 2.9039e-12, 2.42892e-11, 4.23959e-27, 3.93324e-08, 4.23959e-27, 4.23959e-27, 4.23959e-27
0.551294, 0, 6.26747e-08, 1.67485e-26, 1.41421, -6.26747e-08, 1.67485e-26, 0, 1.67485e-26, 1.67485e-26, 1.67485e-26, 1.67485e-26, 1.67485e-26, 1.67485e-26, 1.67485e-26, 1.67485e-26, 1.52128e-13, 1.67485e-26, 1.67485e-26, 1.67485e-26, 1.00365e-10, 1.67485e-26, 1.67485e-26, 5.48593e-12, 4.50726e-11, 1.67485e-26, 6.25237e-08, 1.67485e-26, 1.67485e-26, 1.67485e-26
0.559181, 0, 9.84681e-08, 6.34505e-26, 1.41421, -9.84681e-08, 6.34505e-26, 0, 6.34505e-26, 6.34505e-26, 6.34505e-26, 6.34505e-26, 6.34505e-26, 6.34505e-26, 6.34505e-26, 6.34505e-26, 6.42223e-13, 6.34505e-26, 6.34505e-26, 6.34505e-26, 1.59239e-10, 6.34505e-26, 6.34505e-26, 1.02916e-11, 8.39417e-11, 6.34505e-26, 9.8214e-08, 6.34505e-26, 6.34505e-26, 6.34505e-26
0.567068, 0, 1.52903e-07, 2.31788e-25, 1.41421, -1.52903e-07, 2.31788e-25, 0, 2.31788e-25, 2.31788e-25, 2.31788e-25, 2.31788e-25, 2.31788e-25, 2.31788e-25, 2.31788e-25, 2.31788e-25, 2.15373e-12, 2.31788e-25, 2.31788e-25, 2.31788e-25, 2.50134e-10, 2.31788e-25, 2.31788e-25, 1.91465e-11, 1.5667e-10, 2.31788e-25, 1.52475e-07, 2.31788e-25, 2.31788e-25, 2.31788e-25
0.574955, 0, 2.36271e-07, 4.14879e-10, 1.41421, -2.36271e-07, 4.16458e-10, 4.14879e-10, 4.14881e-10, 4.14912e-10, 4.14931e-10, 4.15605e-10, 4.15025e-10, 4.15118e-10, 4.15769e-10, 4.15015e-10, 4.28338e-10, 4.2331e-10, 4.20282e-10, 1.50335e-09, 8.03998e-10, 4.16171e-10, 4.14932e-10, 4.50161e-10, 7.07358e-10, 4.1488e-10, 2.34421e-07, 4.14879e-10, 4.14879e-10, 4.26146e-10
0.582842, 0, 3.6278e-07, 1.7425e-09, 1.41421, -3.6278e-07, 1.74914e-09, 1.7425e-09, 1.74251e-09, 1.74263e-09, 1.74272e-09, 1.74555e-09, 1.74311e-09, 1.7435e-09, 1.74624e-09, 1.74307e-09, 1.79058e-09, 1.77797e-09, 1.76523e-09, 6.32244e-09, 2.34214e-09, 1.74793e-09, 1.74272e-09, 1.80684e-09, 2.28742e-09, 1.7425e-09, 3.56816e-07, 1.7425e-09, 1.7425e-09, 1.7899e-09
0.590729, 0, 5.56629e-07, 5.8226e-09, 1.41421, -5.56629e-07, 5.84483e-09, 5.8226e-09, 5.82264e-09, 5.82307e-09, 5.82334e-09, 5.83283e-09, 5.82467e-09, 5.82597e-09, 5.83514e-09, 5.82452e-09, 5.97283e-09, 5.94127e-09, 5.89865e-09, 2.11434e-08, 6.73819e-09, 5.84079e-09, 5.82336e-09, 5.93863e-09, 6.83346e-09, 5.82262e-09, 5.3869e-07, 5.8226e-09, 5.8226e-09, 5.98119e-09
0.598616, 0, 8.61278e-07, 1.78688e-08, 1.41421, -8.61278e-07, 1.7937e-08, 1.78688e-08, 1.78689e-08, 1.78702e-08, 1.7871e-08, 1.79002e-08, 1.78751e-08, 1.78791e-08, 1.79072e-08, 1.78746e-08, 1.83092e-08, 1.82332e-08, 1.81023e-08, 6.49173e-08, 1.92542e-08, 1.79246e-08, 1.78711e-08, 1.80755e-08, 1.97316e-08, 1.78688e-08, 8.09027e-07, 1.78688e-08, 1.78688e-08, 1.83558e-08
0.606504, 0, 1.36274e-06, 5.20351e-08, 1.41421, -1.36274e-06, 5.2234e-08, 5.20351e-08, 5.20354e-08, 5.20392e-08, 5.20417e-08, 5.21266e-08, 5.20535e-08, 5.20652e-08, 5.21472e-08, 5.20522e-08, 5.327e-08, 5.30968e-08, 5.27155e-08, 1.8911e-07, 5.4113e-08, 5.21977e-08, 5.20418e-08, 5.2399e-08, 5.54383e-08, 5.20352e-08, 1.21478e-06, 5.20351e-08, 5.20351e-08, 5.3454e-08
0.614391, 0, 2.24445e-06, 1.45142e-07, 1.41421, -2.24445e-06, 1.45697e-07, 1.45142e-07, 1.45143e-07, 1.45154e-07, 1.45161e-07, 1.45398e-07, 1.45194e-07, 1.45227e-07, 1.45455e-07, 1.4519e-07, 1.48486e-07, 1.48105e-07, 1.47041e-07, 5.27632e-07, 1.48232e-07, 1.45596e-07, 1.45161e-07, 1.45775e-07, 1.51303e-07, 1.45143e-07, 1.83811e-06, 1.45142e-07, 1.45142e-07, 1.49102e-07
