   PIQUANT 0.0.0-main  ps__0097_0675553164_000rfs_shot_41.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Ni_K, Fe_K, Cr_K, Ti_K, Ca_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Ni_L, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.00464361, 0, 1.00007e-22, 0, 1.41421, -1.00007e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.2406e-25, 0, 0, 2.44917e-27, 6.60164e-27, 0, 9.93739e-23, 0, 0, 0
0.0125143, 0, 2.39302e-22, 0, 1.41421, -2.39302e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.49328e-24, 0, 0, 5.91212e-27, 1.61838e-26, 0, 2.37787e-22, 0, 0, 0
0.020385, 0, 5.62643e-22, 0, 1.41421, -5.62643e-22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.51097e-24, 0, 0, 1.40254e-26, 3.89334e-26, 0, 5.59079e-22, 0, 0, 0
0.0282557, 0, 1.30142e-21, 0, 1.41421, -1.30142e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.12105e-24, 0, 0, 3.27392e-26, 9.20458e-26, 0, 1.29318e-21, 0, 0, 0
0.0361264, 0, 2.96449e-21, 0, 1.41421, -2.96449e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.84988e-23, 0, 0, 7.52746e-26, 2.14113e-25, 0, 2.9457e-21, 0, 0, 0
0.0439971, 0, 6.65597e-21, 0, 1.41421, -6.65597e-21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.1534e-23, 0, 0, 1.70625e-25, 4.90552e-25, 0, 6.61378e-21, 0, 0, 0
0.0518677, 0, 1.47412e-20, 0, 1.41421, -1.47412e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.19867e-23, 0, 0, 3.8158e-25, 1.10792e-24, 0, 1.46478e-20, 0, 0, 0
0.0597384, 0, 3.22261e-20, 0, 1.41421, -3.22261e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.01093e-22, 0, 0, 8.42497e-25, 2.46858e-24, 0, 3.20217e-20, 0, 0, 0
0.0676091, 0, 6.95801e-20, 0, 1.41421, -6.95801e-20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.34185e-22, 0, 0, 1.83758e-24, 5.42989e-24, 0, 6.91386e-20, 0, 0, 0
0.0754798, 0, 1.48453e-19, 0, 1.41421, -1.48453e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.26357e-22, 0, 0, 3.96138e-24, 1.17978e-23, 0, 1.47511e-19, 0, 0, 0
0.0833505, 0, 3.13125e-19, 0, 1.41421, -3.13125e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.95392e-21, 0, 0, 8.44436e-24, 2.53336e-23, 0, 3.11137e-19, 0, 0, 0
0.0912212, 0, 6.532e-19, 0, 1.41421, -6.532e-19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4.07599e-21, 0, 0, 1.78069e-23, 5.37884e-23, 0, 6.49052e-19, 0, 0, 0
