   PIQUANT 0.0.0-main  ps__0846_0742001877_000BHVO2_shot_8.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.36681, 0, 2.47673e-07, 1.85143e-30, 1.41421, -2.47673e-07, 0, 1.85143e-30, 1.85143e-30, 1.85143e-30, 1.85143e-30, 1.85143e-30, 1.85143e-30, 1.85143e-30, 1.85143e-30, 1.85143e-30, 1.85143e-30, 1.85143e-30, 1.85143e-30, 5.03525e-10, 1.85143e-30, 1.85143e-30, 1.56476e-11, 1.85143e-30, 1.85143e-30, 2.47153e-07, 1.85143e-30, 1.85143e-30, 1.85143e-30
0.374676, 0, 3.37363e-07, 9.84067e-30, 1.41421, -3.37363e-07, 0, 9.84067e-30, 9.84067e-30, 9.84067e-30, 9.84067e-30, 9.84067e-30, 9.84067e-30, 9.84067e-30, 9.84067e-30, 9.84067e-30, 9.84067e-30, 9.84067e-30, 9.84067e-30, 6.88817e-10, 9.84067e-30, 9.84067e-30, 2.37123e-11, 9.84067e-30, 9.84067e-30, 3.36651e-07, 9.84067e-30, 9.84067e-30, 9.84067e-30
0.382543, 0, 4.57211e-07, 4.91224e-29, 1.41421, -4.57211e-07, 0, 4.91224e-29, 4.91224e-29, 4.91224e-29, 4.91224e-29, 4.91224e-29, 4.91224e-29, 4.91224e-29, 4.91224e-29, 4.91224e-29, 4.91224e-29, 4.91224e-29, 4.91224e-29, 9.38045e-10, 4.91224e-29, 4.91224e-29, 3.59226e-11, 4.91224e-29, 4.91224e-29, 4.56237e-07, 4.91224e-29, 4.91224e-29, 4.91224e-29
0.390409, 0, 6.16529e-07, 2.31326e-28, 1.41421, -6.16529e-07, 0, 2.31326e-28, 2.31326e-28, 2.31326e-28, 2.31326e-28, 2.31326e-28, 2.31326e-28, 2.31326e-28, 2.31326e-28, 2.31326e-28, 2.31326e-28, 2.31326e-28, 2.31326e-28, 1.2718e-09, 2.31326e-28, 2.31326e-28, 5.43877e-11, 2.31326e-28, 2.31326e-28, 6.15203e-07, 2.31326e-28, 2.31326e-28, 2.31326e-28
0.398275, 0, 8.27229e-07, 1.03596e-27, 1.41421, -8.27229e-07, 0, 1.03596e-27, 1.03596e-27, 1.03596e-27, 1.03596e-27, 1.03596e-27, 1.03596e-27, 1.03596e-27, 1.03596e-27, 1.03596e-27, 1.03596e-27, 1.03596e-27, 1.03596e-27, 1.71681e-09, 1.03596e-27, 1.03596e-27, 8.22669e-11, 1.03596e-27, 1.03596e-27, 8.2543e-07, 1.03596e-27, 1.03596e-27, 1.03596e-27
0.406142, 0, 1.10447e-06, 4.40533e-27, 1.41421, -1.10447e-06, 0, 4.40533e-27, 4.40533e-27, 4.40533e-27, 4.40533e-27, 4.40533e-27, 4.40533e-27, 4.40533e-27, 4.40533e-27, 4.40533e-27, 4.40533e-27, 4.40533e-27, 4.40533e-27, 2.30771e-09, 4.40533e-27, 4.40533e-27, 1.24274e-10, 4.40533e-27, 4.40533e-27, 1.10204e-06, 4.40533e-27, 4.40533e-27, 4.40533e-27
0.414008, 0, 1.46742e-06, 1.78047e-26, 1.41421, -1.46742e-06, 0, 1.78047e-26, 1.78047e-26, 1.78047e-26, 1.78047e-26, 1.78047e-26, 1.78047e-26, 1.78047e-26, 1.78047e-26, 1.78047e-26, 1.78047e-26, 1.78047e-26, 1.78047e-26, 3.08908e-09, 1.78047e-26, 1.78047e-26, 1.87409e-10, 1.78047e-26, 1.78047e-26, 1.46415e-06, 1.78047e-26, 1.78047e-26, 1.78047e-26
0.421874, 0, 1.94022e-06, 6.85427e-26, 1.41421, -1.94022e-06, 0, 6.85427e-26, 6.85427e-26, 6.85427e-26, 6.85427e-26, 6.85427e-26, 6.85427e-26, 6.85427e-26, 6.85427e-26, 6.85427e-26, 6.85427e-26, 6.85427e-26, 6.85427e-26, 4.11816e-09, 6.85427e-26, 6.85427e-26, 2.82023e-10, 6.85427e-26, 6.85427e-26, 1.93582e-06, 6.85427e-26, 6.85427e-26, 6.85427e-26
0.429741, 0, 2.55307e-06, 2.51886e-25, 1.41421, -2.55307e-06, 0, 2.51886e-25, 2.51886e-25, 2.51886e-25, 2.51886e-25, 2.51886e-25, 2.51886e-25, 2.51886e-25, 2.51886e-25, 9.17206e-13, 2.51886e-25, 2.51886e-25, 2.51886e-25, 5.46813e-09, 2.51886e-25, 2.51886e-25, 4.23339e-10, 2.51886e-25, 2.51886e-25, 2.54718e-06, 2.51886e-25, 2.51886e-25, 2.51886e-25
0.437607, 0, 3.34355e-06, 8.85582e-25, 1.41421, -3.34355e-06, 0, 8.85582e-25, 8.85582e-25, 8.85582e-25, 8.85582e-25, 8.85582e-25, 8.85582e-25, 8.85582e-25, 8.85582e-25, 2.84205e-12, 8.85582e-25, 8.85582e-25, 8.85582e-25, 7.23217e-09, 8.85582e-25, 8.85582e-25, 6.33621e-10, 8.85582e-25, 8.85582e-25, 3.33569e-06, 8.85582e-25, 8.85582e-25, 8.85582e-25
0.445473, 0, 4.37013e-06, 3.02252e-24, 1.41421, -4.37013e-06, 0, 4.81241e-14, 2.80589e-13, 9.09041e-10, 1.58101e-11, 3.04884e-12, 4.22487e-10, 2.55488e-09, 1.24804e-10, 4.82148e-11, 9.48659e-11, 1.36517e-10, 6.478e-09, 9.52878e-09, 2.82587e-10, 7.25595e-12, 9.45257e-10, 9.81211e-13, 1.20457e-14, 4.34833e-06, 3.02252e-24, 3.02252e-24, 2.49392e-10
0.45334, 0, 5.69546e-06, 4.29253e-09, 1.41421, -5.69546e-06, 4.29253e-09, 4.29268e-09, 4.2934e-09, 7.09839e-09, 4.34133e-09, 4.30194e-09, 5.59659e-09, 1.21785e-08, 4.67776e-09, 4.43512e-09, 4.58535e-09, 4.71391e-09, 2.42877e-08, 1.67998e-08, 5.16477e-09, 4.31493e-09, 5.69768e-09, 4.30436e-09, 4.29257e-09, 5.64658e-06, 4.29253e-09, 4.29253e-09, 5.06231e-09
0.461206, 0, 7.40323e-06, 1.32216e-08, 1.41421, -7.40323e-06, 1.32216e-08, 1.32219e-08, 1.32236e-08, 1.99038e-08, 1.33378e-08, 1.3244e-08, 1.63272e-08, 3.2002e-08, 1.4139e-08, 1.35565e-08, 1.39189e-08, 1.42251e-08, 6.08403e-08, 2.95772e-08, 1.52988e-08, 1.32749e-08, 1.53022e-08, 1.32648e-08, 1.32216e-08, 7.30151e-06, 1.32216e-08, 1.32216e-08, 1.50548e-08
0.469072, 0, 9.61008e-06, 3.14131e-08, 1.41421, -9.61008e-06, 3.14131e-08, 3.14139e-08, 3.14176e-08, 4.587e-08, 3.16645e-08, 3.14616e-08, 3.81321e-08, 7.20444e-08, 3.33979e-08, 3.21327e-08, 3.29218e-08, 3.35842e-08, 1.34436e-07, 5.27229e-08, 3.59072e-08, 3.15285e-08, 3.44809e-08, 3.15264e-08, 3.14133e-08, 9.40549e-06, 3.14131e-08, 3.14131e-08, 3.53793e-08
0.476939, 0, 1.24767e-05, 6.78436e-08, 1.41421, -1.24767e-05, 6.78436e-08, 6.78452e-08, 6.78528e-08, 9.76191e-08, 6.83615e-08, 6.79435e-08, 8.16821e-08, 1.51528e-07, 7.19316e-08, 6.93193e-08, 7.09509e-08, 7.23152e-08, 2.80029e-07, 9.55075e-08, 7.70997e-08, 6.80813e-08, 7.23467e-08, 6.81045e-08, 6.7844e-08, 1.20734e-05, 6.78436e-08, 6.78436e-08, 7.60124e-08
0.484805, 0, 1.6236e-05, 1.39536e-07, 1.41421, -1.6236e-05, 1.39536e-07, 1.39539e-07, 1.39554e-07, 1.98976e-07, 1.4057e-07, 1.39735e-07, 1.67161e-07, 3.06595e-07, 1.47697e-07, 1.42471e-07, 1.45739e-07, 1.48462e-07, 5.63121e-07, 1.75319e-07, 1.58014e-07, 1.4001e-07, 1.46115e-07, 1.40097e-07, 1.39537e-07, 1.54526e-05, 1.39536e-07, 1.39536e-07, 1.55843e-07
0.492671, 0, 2.12369e-05, 2.78227e-07, 1.41421, -2.12369e-05, 2.78227e-07, 2.78233e-07, 2.78263e-07, 3.94146e-07, 2.80243e-07, 2.78616e-07, 3.32102e-07, 6.0402e-07, 2.94142e-07, 2.8468e-07, 2.90324e-07, 2.95635e-07, 1.10429e-06, 3.24349e-07, 3.14262e-07, 2.79152e-07, 2.87791e-07, 2.79381e-07, 2.78228e-07, 1.97353e-05, 2.78227e-07, 2.78227e-07, 3.10029e-07
0.500538, 0, 2.80163e-05, 5.42016e-07, 1.41421, -2.80163e-05, 5.42016e-07, 5.42028e-07, 5.42085e-07, 7.6366e-07, 5.45871e-07, 5.4276e-07, 6.45028e-07, 1.16495e-06, 5.72446e-07, 5.55204e-07, 5.65147e-07, 5.75302e-07, 2.12149e-06, 6.01253e-07, 6.10917e-07, 5.43786e-07, 5.55851e-07, 5.44318e-07, 5.42019e-07, 2.51776e-05, 5.42016e-07, 5.42016e-07, 6.02823e-07
0.508404, 0, 3.74322e-05, 1.03537e-06, 1.41421, -3.74322e-05, 1.03537e-06, 1.03539e-06, 1.0355e-06, 1.45164e-06, 1.04261e-06, 1.03677e-06, 1.22884e-06, 2.2053e-06, 1.09252e-06, 1.07074e-06, 1.07881e-06, 1.09788e-06, 4.00178e-06, 1.11118e-06, 1.16477e-06, 1.03869e-06, 1.05528e-06, 1.03985e-06, 1.03538e-06, 3.21317e-05, 1.03537e-06, 1.03537e-06, 1.14957e-06
0.51627, 0, 5.08438e-05, 1.94275e-06, 1.41421, -5.08438e-05, 1.94275e-06, 1.94279e-06, 1.94298e-06, 2.71134e-06, 1.95611e-06, 1.94532e-06, 2.29996e-06, 4.10291e-06, 2.04827e-06, 2.02142e-06, 2.02296e-06, 2.05817e-06, 7.41993e-06, 2.03944e-06, 2.18168e-06, 1.94888e-06, 1.97125e-06, 1.9513e-06, 1.94276e-06, 4.10949e-05, 1.94275e-06, 1.94275e-06, 2.15361e-06
0.524137, 0, 7.04649e-05, 3.58615e-06, 1.41421, -7.04649e-05, 3.58615e-06, 3.58623e-06, 3.58658e-06, 4.98255e-06, 3.61044e-06, 3.59083e-06, 4.23514e-06, 7.51076e-06, 3.77787e-06, 3.75292e-06, 3.73188e-06, 3.79586e-06, 1.35372e-05, 3.70904e-06, 4.02024e-06, 3.5973e-06, 3.62676e-06, 3.60222e-06, 3.58617e-06, 5.27926e-05, 3.58615e-06, 3.58615e-06, 3.96925e-06
0.532003, 0, 9.98099e-05, 6.50573e-06, 1.41421, -9.98099e-05, 6.50573e-06, 6.50586e-06, 6.5065e-06, 9.0006e-06, 6.54912e-06, 6.5141e-06, 7.66525e-06, 1.35176e-05, 6.84826e-06, 6.82466e-06, 6.76609e-06, 6.8804e-06, 2.42846e-05, 6.66138e-06, 7.28129e-06, 6.52565e-06, 6.56325e-06, 6.53528e-06, 6.50577e-06, 6.8293e-05, 6.50573e-06, 6.50573e-06, 7.19019e-06
0.539869, 0, 0.000144583, 1.16138e-05, 1.41421, -0.000144583, 1.16138e-05, 1.16141e-05, 1.16152e-05, 1.60006e-05, 1.16901e-05, 1.16285e-05, 1.36526e-05, 2.3943e-05, 1.22161e-05, 1.22158e-05, 1.20716e-05, 1.22726e-05, 4.2875e-05, 1.18103e-05, 1.29775e-05, 1.16488e-05, 1.16949e-05, 1.16673e-05, 1.16139e-05, 8.92209e-05, 1.16138e-05, 1.16138e-05, 1.28173e-05
