   PIQUANT 0.0.0-main  ps__0846_0742001877_000BHVO2_shot_15.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.0835562, 0, 8.71973e-14, 0, 1.41421, -8.71973e-14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.87232e-16, 0, 0, 1.81151e-18, 0, 0, 8.70082e-14, 0, 0, 0
0.0914226, 0, 1.45852e-13, 0, 1.41421, -1.45852e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.13177e-16, 0, 0, 3.08725e-18, 0, 0, 1.45536e-13, 0, 0, 0
0.099289, 0, 2.4243e-13, 0, 1.41421, -2.4243e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.20551e-16, 0, 0, 5.22987e-18, 0, 0, 2.41905e-13, 0, 0, 0
0.107155, 0, 4.00451e-13, 0, 1.41421, -4.00451e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.59859e-16, 0, 0, 8.8071e-18, 0, 0, 3.99583e-13, 0, 0, 0
0.115022, 0, 6.57393e-13, 0, 1.41421, -6.57393e-13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.41158e-15, 0, 0, 1.47445e-17, 0, 0, 6.55967e-13, 0, 0, 0
0.122888, 0, 1.0726e-12, 0, 1.41421, -1.0726e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.30313e-15, 0, 0, 2.45423e-17, 0, 0, 1.07027e-12, 0, 0, 0
0.130755, 0, 1.73943e-12, 0, 1.41421, -1.73943e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.73502e-15, 0, 0, 4.06183e-17, 0, 0, 1.73566e-12, 0, 0, 0
0.138621, 0, 2.80384e-12, 0, 1.41421, -2.80384e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6.02066e-15, 0, 0, 6.6847e-17, 0, 0, 2.79776e-12, 0, 0, 0
0.146487, 0, 4.49259e-12, 0, 1.41421, -4.49259e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.64703e-15, 0, 0, 1.09404e-16, 0, 0, 4.48283e-12, 0, 0, 0
0.154354, 0, 7.15567e-12, 0, 1.41421, -7.15567e-12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.53659e-14, 0, 0, 1.78076e-16, 0, 0, 7.14013e-12, 0, 0, 0
0.16222, 0, 1.13301e-11, 0, 1.41421, -1.13301e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.43306e-14, 0, 0, 2.883e-16, 0, 0, 1.13055e-11, 0, 0, 0
0.170087, 0, 1.78345e-11, 0, 1.41421, -1.78345e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.82999e-14, 0, 0, 4.64291e-16, 0, 0, 1.77957e-11, 0, 0, 0
0.177953, 0, 2.79092e-11, 0, 1.41421, -2.79092e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.99384e-14, 0, 0, 7.43855e-16, 0, 0, 2.78485e-11, 0, 0, 0
0.18582, 0, 4.34502e-11, 0, 1.41421, -4.34502e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9.33222e-14, 0, 0, 1.18806e-15, 0, 0, 4.33557e-11, 0, 0, 0
0.193686, 0, 6.72042e-11, 0, 1.41421, -6.72042e-11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.44353e-13, 0, 0, 1.88449e-15, 0, 0, 6.70579e-11, 0, 0, 0
0.201552, 0, 1.03348e-10, 0, 1.41421, -1.03348e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.22014e-13, 0, 0, 2.97502e-15, 0, 0, 1.03123e-10, 0, 0, 0
0.209419, 0, 1.58024e-10, 0, 1.41421, -1.58024e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.39514e-13, 0, 0, 4.67514e-15, 0, 0, 1.5768e-10, 0, 0, 0
0.217285, 0, 2.40253e-10, 0, 1.41421, -2.40253e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5.16265e-13, 0, 0, 7.31456e-15, 0, 0, 2.39729e-10, 0, 0, 0
0.225152, 0, 3.63202e-10, 0, 1.41421, -3.63202e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7.80621e-13, 0, 0, 1.13962e-14, 0, 0, 3.6241e-10, 0, 0, 0
0.233018, 0, 5.45977e-10, 0, 1.41421, -5.45977e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.17374e-12, 0, 0, 1.76849e-14, 0, 0, 5.44785e-10, 0, 0, 0
0.240884, 0, 8.16121e-10, 0, 1.41421, -8.16121e-10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1.75502e-12, 0, 0, 2.73419e-14, 0, 0, 8.14339e-10, 0, 0, 0
0.248751, 0, 1.21312e-09, 0, 1.41421, -1.21312e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2.60968e-12, 0, 0, 4.21264e-14, 0, 0, 1.21047e-09, 0, 0, 0
0.256617, 0, 1.7932e-09, 5.74532e-44, 1.41421, -1.7932e-09, 0, 5.74532e-44, 5.74532e-44, 5.74532e-44, 5.74532e-44, 5.74532e-44, 5.74532e-44, 5.74532e-44, 5.74532e-44, 5.74532e-44, 5.74532e-44, 5.74532e-44, 5.74532e-44, 3.85923e-12, 5.74532e-44, 5.74532e-44, 6.47009e-14, 5.74532e-44, 5.74532e-44, 1.78927e-09, 5.74532e-44, 5.74532e-44, 5.74532e-44
0.264484, 0, 2.63596e-09, 1.09441e-42, 1.41421, -2.63596e-09, 0, 1.09441e-42, 1.09441e-42, 1.09441e-42, 1.09441e-42, 1.09441e-42, 1.09441e-42, 1.09441e-42, 1.09441e-42, 1.09441e-42, 1.09441e-42, 1.09441e-42, 1.09441e-42, 5.67593e-12, 1.09441e-42, 1.09441e-42, 9.90907e-14, 1.09441e-42, 1.09441e-42, 2.63019e-09, 1.09441e-42, 1.09441e-42, 1.09441e-42
0.27235, 0, 3.85343e-09, 1.62382e-41, 1.41421, -3.85343e-09, 0, 1.62382e-41, 1.62382e-41, 1.62382e-41, 1.62382e-41, 1.62382e-41, 1.62382e-41, 1.62382e-41, 1.62382e-41, 1.62382e-41, 1.62382e-41, 1.62382e-41, 1.62382e-41, 8.30258e-12, 1.62382e-41, 1.62382e-41, 1.51381e-13, 1.62382e-41, 1.62382e-41, 3.84498e-09, 1.62382e-41, 1.62382e-41, 1.62382e-41
0.280217, 0, 5.60227e-09, 2.20626e-40, 1.41421, -5.60227e-09, 0, 2.20626e-40, 2.20626e-40, 2.20626e-40, 2.20626e-40, 2.20626e-40, 2.20626e-40, 2.20626e-40, 2.20626e-40, 2.20626e-40, 2.20626e-40, 2.20626e-40, 2.20626e-40, 1.20795e-11, 2.20626e-40, 2.20626e-40, 2.30769e-13, 2.20626e-40, 2.20626e-40, 5.58996e-09, 2.20626e-40, 2.20626e-40, 2.20626e-40
0.288083, 0, 8.10027e-09, 2.68944e-39, 1.41421, -8.10027e-09, 0, 2.68944e-39, 2.68944e-39, 2.68944e-39, 2.68944e-39, 2.68944e-39, 2.68944e-39, 2.68944e-39, 2.68944e-39, 2.68944e-39, 2.68944e-39, 2.68944e-39, 2.68944e-39, 1.74807e-11, 2.68944e-39, 2.68944e-39, 3.51166e-13, 2.68944e-39, 2.68944e-39, 8.08244e-09, 2.68944e-39, 2.68944e-39, 2.68944e-39
0.295949, 0, 1.16484e-08, 2.95249e-38, 1.41421, -1.16484e-08, 0, 2.95249e-38, 2.95249e-38, 2.95249e-38, 2.95249e-38, 2.95249e-38, 2.95249e-38, 2.95249e-38, 2.95249e-38, 2.95249e-38, 2.95249e-38, 2.95249e-38, 2.95249e-38, 2.51633e-11, 2.95249e-38, 2.95249e-38, 5.33623e-13, 2.95249e-38, 2.95249e-38, 1.16227e-08, 2.95249e-38, 2.95249e-38, 2.95249e-38
0.303816, 0, 1.66599e-08, 2.93111e-37, 1.41421, -1.66599e-08, 0, 2.93111e-37, 2.93111e-37, 2.93111e-37, 2.93111e-37, 2.93111e-37, 2.93111e-37, 2.93111e-37, 2.93111e-37, 2.93111e-37, 2.93111e-37, 2.93111e-37, 2.93111e-37, 3.60325e-11, 2.93111e-37, 2.93111e-37, 8.10027e-13, 2.93111e-37, 2.93111e-37, 1.6623e-08, 2.93111e-37, 2.93111e-37, 2.93111e-37
0.311682, 0, 2.36991e-08, 2.6461e-36, 1.41421, -2.36991e-08, 0, 2.6461e-36, 2.6461e-36, 2.6461e-36, 2.6461e-36, 2.6461e-36, 2.6461e-36, 2.6461e-36, 2.6461e-36, 2.6461e-36, 2.6461e-36, 2.6461e-36, 2.6461e-36, 5.13288e-11, 2.6461e-36, 2.6461e-36, 1.22872e-12, 2.6461e-36, 2.6461e-36, 2.36465e-08, 2.6461e-36, 2.6461e-36, 2.6461e-36
0.319549, 0, 3.35318e-08, 2.18393e-35, 1.41421, -3.35318e-08, 0, 2.18393e-35, 2.18393e-35, 2.18393e-35, 2.18393e-35, 2.18393e-35, 2.18393e-35, 2.18393e-35, 2.18393e-35, 2.18393e-35, 2.18393e-35, 2.18393e-35, 2.18393e-35, 7.27435e-11, 2.18393e-35, 2.18393e-35, 1.86307e-12, 2.18393e-35, 2.18393e-35, 3.34572e-08, 2.18393e-35, 2.18393e-35, 2.18393e-35
0.327415, 0, 4.71912e-08, 1.65558e-34, 1.41421, -4.71912e-08, 0, 1.65558e-34, 1.65558e-34, 1.65558e-34, 1.65558e-34, 1.65558e-34, 1.65558e-34, 1.65558e-34, 1.65558e-34, 1.65558e-34, 1.65558e-34, 1.65558e-34, 1.65558e-34, 1.0257e-10, 1.65558e-34, 1.65558e-34, 2.82448e-12, 1.65558e-34, 1.65558e-34, 4.70858e-08, 1.65558e-34, 1.65558e-34, 1.65558e-34
0.335281, 0, 6.60629e-08, 1.1581e-33, 1.41421, -6.60629e-08, 0, 1.1581e-33, 1.1581e-33, 1.1581e-33, 1.1581e-33, 1.1581e-33, 1.1581e-33, 1.1581e-33, 1.1581e-33, 1.1581e-33, 1.1581e-33, 1.1581e-33, 1.1581e-33, 1.43901e-10, 1.1581e-33, 1.1581e-33, 4.28225e-12, 1.1581e-33, 1.1581e-33, 6.59147e-08, 1.1581e-33, 1.1581e-33, 1.1581e-33
0.343148, 0, 9.19941e-08, 7.8918e-33, 1.41421, -9.19941e-08, 0, 7.8918e-33, 7.8918e-33, 7.8918e-33, 7.8918e-33, 7.8918e-33, 7.8918e-33, 7.8918e-33, 7.8918e-33, 7.8918e-33, 7.8918e-33, 7.8918e-33, 7.8918e-33, 2.00889e-10, 7.8918e-33, 7.8918e-33, 6.4936e-12, 7.8918e-33, 7.8918e-33, 9.17867e-08, 7.8918e-33, 7.8918e-33, 7.8918e-33
0.351014, 0, 1.27434e-07, 4.99593e-32, 1.41421, -1.27434e-07, 0, 4.99593e-32, 4.99593e-32, 4.99593e-32, 4.99593e-32, 4.99593e-32, 4.99593e-32, 4.99593e-32, 4.99593e-32, 4.99593e-32, 4.99593e-32, 4.99593e-32, 4.99593e-32, 2.7908e-10, 4.99593e-32, 4.99593e-32, 9.84937e-12, 4.99593e-32, 4.99593e-32, 1.27145e-07, 4.99593e-32, 4.99593e-32, 4.99593e-32
0.358881, 0, 1.75607e-07, 2.96566e-31, 1.41421, -1.75607e-07, 0, 2.96566e-31, 2.96566e-31, 2.96566e-31, 2.96566e-31, 2.96566e-31, 2.96566e-31, 2.96566e-31, 2.96566e-31, 2.96566e-31, 2.96566e-31, 2.96566e-31, 2.96566e-31, 3.85847e-10, 2.96566e-31, 2.96566e-31, 1.49427e-11, 2.96566e-31, 2.96566e-31, 1.75206e-07, 2.96566e-31, 2.96566e-31, 2.96566e-31
0.366747, 0, 2.40743e-07, 1.6775e-30, 1.41421, -2.40743e-07, 0, 1.6775e-30, 1.6775e-30, 1.6775e-30, 1.6775e-30, 1.6775e-30, 1.6775e-30, 1.6775e-30, 1.6775e-30, 1.6775e-30, 1.6775e-30, 1.6775e-30, 1.6775e-30, 5.30947e-10, 1.6775e-30, 1.6775e-30, 2.26732e-11, 1.6775e-30, 1.6775e-30, 2.4019e-07, 1.6775e-30, 1.6775e-30, 1.6775e-30
0.374614, 0, 3.28348e-07, 8.92689e-30, 1.41421, -3.28348e-07, 0, 8.92689e-30, 8.92689e-30, 8.92689e-30, 8.92689e-30, 8.92689e-30, 8.92689e-30, 8.92689e-30, 8.92689e-30, 8.92689e-30, 8.92689e-30, 8.92689e-30, 8.92689e-30, 7.27229e-10, 8.92689e-30, 8.92689e-30, 3.44016e-11, 8.92689e-30, 8.92689e-30, 3.27587e-07, 8.92689e-30, 8.92689e-30, 8.92689e-30
0.38248, 0, 4.45555e-07, 4.4614e-29, 1.41421, -4.45555e-07, 0, 4.4614e-29, 4.4614e-29, 4.4614e-29, 4.4614e-29, 4.4614e-29, 4.4614e-29, 4.4614e-29, 4.4614e-29, 4.4614e-29, 4.4614e-29, 4.4614e-29, 4.4614e-29, 9.91544e-10, 4.4614e-29, 4.4614e-29, 5.21824e-11, 4.4614e-29, 4.4614e-29, 4.44511e-07, 4.4614e-29, 4.4614e-29, 4.4614e-29
0.390346, 0, 6.0155e-07, 2.10315e-28, 1.41421, -6.0155e-07, 0, 2.10315e-28, 2.10315e-28, 2.10315e-28, 2.10315e-28, 2.10315e-28, 2.10315e-28, 2.10315e-28, 2.10315e-28, 2.10315e-28, 2.10315e-28, 2.10315e-28, 2.10315e-28, 1.3459e-09, 2.10315e-28, 2.10315e-28, 7.91083e-11, 2.10315e-28, 2.10315e-28, 6.00125e-07, 2.10315e-28, 2.10315e-28, 2.10315e-28
0.398213, 0, 8.08101e-07, 9.42837e-28, 1.41421, -8.08101e-07, 0, 9.42837e-28, 9.42837e-28, 9.42837e-28, 9.42837e-28, 9.42837e-28, 9.42837e-28, 9.42837e-28, 9.42837e-28, 9.42837e-28, 9.42837e-28, 9.42837e-28, 9.42837e-28, 1.81892e-09, 9.42837e-28, 9.42837e-28, 1.19818e-10, 9.42837e-28, 9.42837e-28, 8.06162e-07, 9.42837e-28, 9.42837e-28, 9.42837e-28
0.406079, 0, 1.08019e-06, 4.01342e-27, 1.41421, -1.08019e-06, 0, 4.01342e-27, 4.01342e-27, 4.01342e-27, 4.01342e-27, 4.01342e-27, 4.01342e-27, 4.01342e-27, 4.01342e-27, 4.01342e-27, 4.01342e-27, 4.01342e-27, 4.01342e-27, 2.44766e-09, 4.01342e-27, 4.01342e-27, 1.81242e-10, 4.01342e-27, 4.01342e-27, 1.07756e-06, 4.01342e-27, 4.01342e-27, 4.01342e-27
0.413946, 0, 1.43681e-06, 1.62374e-26, 1.41421, -1.43681e-06, 0, 1.62374e-26, 1.62374e-26, 1.62374e-26, 1.62374e-26, 1.62374e-26, 1.62374e-26, 1.62374e-26, 1.62374e-26, 1.62374e-26, 1.62374e-26, 1.62374e-26, 1.62374e-26, 3.27992e-09, 1.62374e-26, 1.62374e-26, 2.73692e-10, 1.62374e-26, 1.62374e-26, 1.43325e-06, 1.62374e-26, 1.62374e-26, 1.62374e-26
0.421812, 0, 1.90185e-06, 6.25729e-26, 1.41421, -1.90185e-06, 0, 6.25729e-26, 6.25729e-26, 6.25729e-26, 6.25729e-26, 6.25729e-26, 6.25729e-26, 6.25729e-26, 6.25729e-26, 6.25729e-26, 6.25729e-26, 6.25729e-26, 6.25729e-26, 4.37713e-09, 6.25729e-26, 6.25729e-26, 4.12434e-10, 6.25729e-26, 6.25729e-26, 1.89706e-06, 6.25729e-26, 6.25729e-26, 6.25729e-26
0.429678, 0, 2.50529e-06, 2.30179e-25, 1.41421, -2.50529e-06, 0, 2.30179e-25, 2.30179e-25, 2.30179e-25, 2.30179e-25, 2.30179e-25, 2.30179e-25, 2.30179e-25, 2.30179e-25, 6.66838e-13, 2.30179e-25, 2.30179e-25, 2.30179e-25, 5.81788e-09, 2.30179e-25, 2.30179e-25, 6.19952e-10, 2.30179e-25, 2.30179e-25, 2.49885e-06, 2.30179e-25, 2.30179e-25, 2.30179e-25
0.437545, 0, 3.28445e-06, 8.10071e-25, 1.41421, -3.28445e-06, 0, 8.10071e-25, 8.10071e-25, 8.10071e-25, 8.10071e-25, 8.10071e-25, 8.10071e-25, 8.10071e-25, 8.10071e-25, 2.07133e-12, 8.10071e-25, 8.10071e-25, 8.10071e-25, 7.70233e-09, 8.10071e-25, 8.10071e-25, 9.29188e-10, 8.10071e-25, 8.10071e-25, 3.27582e-06, 8.10071e-25, 8.10071e-25, 8.10071e-25
0.445411, 0, 4.29672e-06, 2.76715e-24, 1.41421, -4.29672e-06, 0, 4.95935e-14, 4.03887e-13, 8.52179e-10, 1.46367e-11, 2.71594e-12, 3.96316e-10, 2.39368e-09, 1.21613e-10, 3.5104e-11, 7.20103e-11, 1.28677e-10, 6.05768e-09, 1.0158e-08, 2.6681e-10, 6.71954e-12, 1.38812e-09, 1.26869e-12, 7.37657e-15, 4.27459e-06, 2.76715e-24, 2.76715e-24, 2.26876e-10
0.453278, 0, 5.60448e-06, 4.31017e-09, 1.41421, -5.60448e-06, 4.31017e-09, 4.31033e-09, 4.31142e-09, 6.94689e-09, 4.35546e-09, 4.31858e-09, 5.53641e-09, 1.17164e-08, 4.68645e-09, 4.41423e-09, 4.53298e-09, 4.70831e-09, 2.30531e-08, 1.76557e-08, 5.1357e-09, 4.33096e-09, 6.3765e-09, 4.32534e-09, 4.3102e-09, 5.55634e-06, 4.31017e-09, 4.31017e-09, 5.01215e-09
0.461144, 0, 7.29051e-06, 1.33197e-08, 1.41421, -7.29051e-06, 1.33197e-08, 1.332e-08, 1.33226e-08, 1.96156e-08, 1.34278e-08, 1.33397e-08, 1.62477e-08, 3.10043e-08, 1.42181e-08, 1.35647e-08, 1.38517e-08, 1.42703e-08, 5.80742e-08, 3.07873e-08, 1.52909e-08, 1.33693e-08, 1.63835e-08, 1.33754e-08, 1.33197e-08, 7.19181e-06, 1.33197e-08, 1.33197e-08, 1.49958e-08
0.469011, 0, 9.46993e-06, 3.17553e-08, 1.41421, -9.46993e-06, 3.17553e-08, 3.17561e-08, 3.17617e-08, 4.54142e-08, 3.19899e-08, 3.17988e-08, 3.81075e-08, 7.01218e-08, 3.37045e-08, 3.22832e-08, 3.29095e-08, 3.38177e-08, 1.2885e-07, 5.4534e-08, 3.60318e-08, 3.1863e-08, 3.6279e-08, 3.19017e-08, 3.17554e-08, 9.27301e-06, 3.17553e-08, 3.17553e-08, 3.53917e-08
0.476877, 0, 1.23012e-05, 6.88153e-08, 1.41421, -1.23012e-05, 6.88153e-08, 6.88169e-08, 6.88286e-08, 9.7027e-08, 6.92998e-08, 6.89052e-08, 8.19355e-08, 1.48059e-07, 7.28413e-08, 6.99009e-08, 7.11992e-08, 7.30752e-08, 2.69357e-07, 9.84116e-08, 7.76481e-08, 6.90377e-08, 7.54644e-08, 6.91535e-08, 6.88155e-08, 1.19145e-05, 6.88153e-08, 6.88153e-08, 7.63261e-08
0.484743, 0, 1.60134e-05, 1.42005e-07, 1.41421, -1.60134e-05, 1.42005e-07, 1.42008e-07, 1.42032e-07, 1.98484e-07, 1.42975e-07, 1.42185e-07, 1.68271e-07, 3.00649e-07, 1.50065e-07, 1.44171e-07, 1.46778e-07, 1.50533e-07, 5.43485e-07, 1.80321e-07, 1.59688e-07, 1.4245e-07, 1.51732e-07, 1.42734e-07, 1.42005e-07, 1.52639e-05, 1.42005e-07, 1.42005e-07, 1.57041e-07
0.49261, 0, 2.09495e-05, 2.84063e-07, 1.41421, -2.09495e-05, 2.84063e-07, 2.8407e-07, 2.84116e-07, 3.94517e-07, 2.8596e-07, 2.84415e-07, 3.35431e-07, 5.94315e-07, 2.99826e-07, 2.8883e-07, 2.93397e-07, 3.00742e-07, 1.06922e-06, 3.33489e-07, 3.18645e-07, 2.84934e-07, 2.98223e-07, 2.85567e-07, 2.84064e-07, 1.95134e-05, 2.84063e-07, 2.84063e-07, 3.13469e-07
0.500476, 0, 2.76367e-05, 5.55114e-07, 1.41421, -2.76367e-05, 5.55114e-07, 5.55127e-07, 5.55215e-07, 7.66891e-07, 5.58752e-07, 5.55789e-07, 6.53603e-07, 1.14997e-06, 5.85336e-07, 5.64873e-07, 5.7301e-07, 5.87092e-07, 2.06052e-06, 6.18645e-07, 6.2142e-07, 5.56784e-07, 5.75623e-07, 5.58123e-07, 5.55116e-07, 2.49205e-05, 5.55114e-07, 5.55114e-07, 6.11496e-07
0.508343, 0, 3.69156e-05, 1.06359e-06, 1.41421, -3.69156e-05, 1.06359e-06, 1.06362e-06, 1.06378e-06, 1.4624e-06, 1.07044e-06, 1.06486e-06, 1.24906e-06, 2.1838e-06, 1.12051e-06, 1.08971e-06, 1.09729e-06, 1.12381e-06, 3.8985e-06, 1.14497e-06, 1.18846e-06, 1.06674e-06, 1.09314e-06, 1.06947e-06, 1.0636e-06, 3.184e-05, 1.06359e-06, 1.06359e-06, 1.16977e-06
0.516209, 0, 5.01221e-05, 2.00152e-06, 1.41421, -5.01221e-05, 2.00152e-06, 2.00156e-06, 2.00187e-06, 2.7398e-06, 2.0142e-06, 2.00387e-06, 2.34486e-06, 4.07527e-06, 2.10687e-06, 2.05965e-06, 2.0639e-06, 2.11299e-06, 7.24956e-06, 2.10537e-06, 2.23266e-06, 2.00734e-06, 2.04388e-06, 2.01276e-06, 2.00152e-06, 4.07749e-05, 2.00152e-06, 2.00152e-06, 2.19807e-06
0.524075, 0, 6.94197e-05, 3.7028e-06, 1.41421, -6.94197e-05, 3.7028e-06, 3.70288e-06, 3.70344e-06, 5.04703e-06, 3.72589e-06, 3.70708e-06, 4.32795e-06, 7.4786e-06, 3.89463e-06, 3.82257e-06, 3.81639e-06, 3.90578e-06, 1.32582e-05, 3.8349e-06, 4.12367e-06, 3.7134e-06, 3.76321e-06, 3.72391e-06, 3.70281e-06, 5.24598e-05, 3.7028e-06, 3.7028e-06, 4.06067e-06
0.531942, 0, 9.83002e-05, 6.73747e-06, 1.41421, -9.83002e-05, 6.73747e-06, 6.73761e-06, 6.73861e-06, 9.14538e-06, 6.77883e-06, 6.74515e-06, 7.8573e-06, 1.3501e-05, 7.0811e-06, 6.97385e-06, 6.94094e-06, 7.10106e-06, 2.3854e-05, 6.90491e-06, 7.49137e-06, 6.75646e-06, 6.82315e-06, 6.77644e-06, 6.73749e-06, 6.79889e-05, 6.73747e-06, 6.73747e-06, 7.37853e-06
0.539808, 0, 0.00014237, 1.2061e-05, 1.41421, -0.00014237, 1.2061e-05, 1.20613e-05, 1.20631e-05, 1.63053e-05, 1.21339e-05, 1.20746e-05, 1.40349e-05, 2.39827e-05, 1.26667e-05, 1.25082e-05, 1.24197e-05, 1.27019e-05, 4.22312e-05, 1.22725e-05, 1.33899e-05, 1.20945e-05, 1.21819e-05, 1.21318e-05, 1.20611e-05, 8.90235e-05, 1.2061e-05, 1.2061e-05, 1.3191e-05
0.547675, 0, 0.000210564, 2.12461e-05, 1.41421, -0.000210564, 2.12461e-05, 2.12465e-05, 2.12496e-05, 2.86085e-05, 2.13725e-05, 2.12696e-05, 2.46701e-05, 4.19264e-05, 2.22968e-05, 2.2081e-05, 2.18682e-05, 2.23578e-05, 7.35818e-05, 2.15124e-05, 2.35512e-05, 2.13041e-05, 2.14157e-05, 2.13725e-05, 2.12462e-05, 0.000118103, 2.12461e-05, 2.12461e-05, 2.32062e-05
0.555541, 0, 0.000316942, 3.6835e-05, 1.41421, -0.000316942, 3.6835e-05, 3.68358e-05, 3.6841e-05, 4.94058e-05, 3.70509e-05, 3.68751e-05, 4.26812e-05, 7.2145e-05, 3.8629e-05, 3.83734e-05, 3.78973e-05, 3.87332e-05, 0.000126194, 3.71692e-05, 4.07708e-05, 3.69342e-05, 3.70717e-05, 3.70576e-05, 3.68351e-05, 0.000159125, 3.6835e-05, 3.6835e-05, 4.01817e-05
