   PIQUANT 0.0.0-main  ps__0846_0742001877_000BHVO2_shot_6.msa
Energy (keV), meas, calc, bkg, sigma, residual, DetCE, Br_K, Zn_K, Fe_K, Mn_K, Cr_K, Ti_K, Ca_K, K_K, Cl_K, S_K, P_K, Si_K, Br_L, Al_K, Mg_K, Zn_L, Na_K, Rh_K_coh, Rh_L_coh, Rh_K_inc, Pileup, Rh_L_coh_Lb1
0.264034, 0, 2.16633e-09, 0, 1.41421, -2.16633e-09, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3.87285e-12, 0, 0, 6.02747e-14, 0, 0, 2.1624e-09, 0, 0, 0
0.271901, 0, 3.18509e-09, 1.44334e-42, 1.41421, -3.18509e-09, 0, 1.44334e-42, 1.44334e-42, 1.44334e-42, 1.44334e-42, 1.44334e-42, 1.44334e-42, 1.44334e-42, 1.44334e-42, 1.44334e-42, 1.44334e-42, 1.44334e-42, 1.44334e-42, 5.69738e-12, 1.44334e-42, 1.44334e-42, 9.24563e-14, 1.44334e-42, 1.44334e-42, 3.1793e-09, 1.44334e-42, 1.44334e-42, 1.44334e-42
0.279768, 0, 4.65667e-09, 2.38095e-41, 1.41421, -4.65667e-09, 0, 2.38095e-41, 2.38095e-41, 2.38095e-41, 2.38095e-41, 2.38095e-41, 2.38095e-41, 2.38095e-41, 2.38095e-41, 2.38095e-41, 2.38095e-41, 2.38095e-41, 2.38095e-41, 8.33535e-12, 2.38095e-41, 2.38095e-41, 1.41477e-13, 2.38095e-41, 2.38095e-41, 4.6482e-09, 2.38095e-41, 2.38095e-41, 2.38095e-41
0.287636, 0, 6.77016e-09, 3.29946e-40, 1.41421, -6.77016e-09, 0, 3.29946e-40, 3.29946e-40, 3.29946e-40, 3.29946e-40, 3.29946e-40, 3.29946e-40, 3.29946e-40, 3.29946e-40, 3.29946e-40, 3.29946e-40, 3.29946e-40, 3.29946e-40, 1.21282e-11, 3.29946e-40, 3.29946e-40, 2.16047e-13, 3.29946e-40, 3.29946e-40, 6.75782e-09, 3.29946e-40, 3.29946e-40, 3.29946e-40
0.295503, 0, 9.7882e-09, 4.05645e-39, 1.41421, -9.7882e-09, 0, 4.05645e-39, 4.05645e-39, 4.05645e-39, 4.05645e-39, 4.05645e-39, 4.05645e-39, 4.05645e-39, 4.05645e-39, 4.05645e-39, 4.05645e-39, 4.05645e-39, 4.05645e-39, 1.75515e-11, 4.05645e-39, 4.05645e-39, 3.29369e-13, 4.05645e-39, 4.05645e-39, 9.77032e-09, 4.05645e-39, 4.05645e-39, 4.05645e-39
0.30337, 0, 1.40734e-08, 4.47961e-38, 1.41421, -1.40734e-08, 0, 4.47961e-38, 4.47961e-38, 4.47961e-38, 4.47961e-38, 4.47961e-38, 4.47961e-38, 4.47961e-38, 4.47961e-38, 4.47961e-38, 4.47961e-38, 4.47961e-38, 4.47961e-38, 2.52638e-11, 4.47961e-38, 4.47961e-38, 5.01474e-13, 4.47961e-38, 4.47961e-38, 1.40476e-08, 4.47961e-38, 4.47961e-38, 4.47961e-38
0.311237, 0, 2.01246e-08, 1.91486e-36, 1.41421, -2.01246e-08, 0, 1.91486e-36, 1.91486e-36, 1.91486e-36, 1.91486e-36, 1.91486e-36, 1.91486e-36, 1.91486e-36, 1.91486e-36, 1.91486e-36, 1.91486e-36, 1.91486e-36, 1.91486e-36, 3.61749e-11, 1.91486e-36, 1.91486e-36, 7.64105e-13, 1.91486e-36, 1.91486e-36, 2.00876e-08, 1.91486e-36, 1.91486e-36, 1.91486e-36
0.319104, 0, 2.86182e-08, 1.59048e-35, 1.41421, -2.86182e-08, 0, 1.59048e-35, 1.59048e-35, 1.59048e-35, 1.59048e-35, 1.59048e-35, 1.59048e-35, 1.59048e-35, 1.59048e-35, 1.59048e-35, 1.59048e-35, 1.59048e-35, 1.59048e-35, 5.15217e-11, 1.59048e-35, 1.59048e-35, 1.16152e-12, 1.59048e-35, 1.59048e-35, 2.85655e-08, 1.59048e-35, 1.59048e-35, 1.59048e-35
0.326971, 0, 4.04754e-08, 1.2131e-34, 1.41421, -4.04754e-08, 0, 1.2131e-34, 1.2131e-34, 1.2131e-34, 1.2131e-34, 1.2131e-34, 1.2131e-34, 1.2131e-34, 1.2131e-34, 1.2131e-34, 1.2131e-34, 1.2131e-34, 1.2131e-34, 7.29983e-11, 1.2131e-34, 1.2131e-34, 1.76505e-12, 1.2131e-34, 1.2131e-34, 4.04006e-08, 1.2131e-34, 1.2131e-34, 1.2131e-34
0.334838, 0, 5.69355e-08, 8.53595e-34, 1.41421, -5.69355e-08, 0, 8.53595e-34, 8.53595e-34, 8.53595e-34, 8.53595e-34, 8.53595e-34, 8.53595e-34, 8.53595e-34, 8.53595e-34, 8.53595e-34, 8.53595e-34, 8.53595e-34, 8.53595e-34, 1.02897e-10, 8.53595e-34, 8.53595e-34, 2.6819e-12, 8.53595e-34, 8.53595e-34, 5.683e-08, 8.53595e-34, 8.53595e-34, 8.53595e-34
0.342705, 0, 7.9659e-08, 5.82528e-33, 1.41421, -7.9659e-08, 0, 5.82528e-33, 5.82528e-33, 5.82528e-33, 5.82528e-33, 5.82528e-33, 5.82528e-33, 5.82528e-33, 5.82528e-33, 5.82528e-33, 5.82528e-33, 5.82528e-33, 5.82528e-33, 1.44308e-10, 5.82528e-33, 5.82528e-33, 4.07534e-12, 5.82528e-33, 5.82528e-33, 7.95106e-08, 5.82528e-33, 5.82528e-33, 5.82528e-33
0.350572, 0, 1.10857e-07, 3.69824e-32, 1.41421, -1.10857e-07, 0, 3.69824e-32, 3.69824e-32, 3.69824e-32, 3.69824e-32, 3.69824e-32, 3.69824e-32, 3.69824e-32, 3.69824e-32, 3.69824e-32, 3.69824e-32, 3.69824e-32, 3.69824e-32, 2.01377e-10, 3.69824e-32, 3.69824e-32, 6.19395e-12, 3.69824e-32, 3.69824e-32, 1.10649e-07, 3.69824e-32, 3.69824e-32, 3.69824e-32
0.358439, 0, 1.53454e-07, 2.20318e-31, 1.41421, -1.53454e-07, 0, 2.20318e-31, 2.20318e-31, 2.20318e-31, 2.20318e-31, 2.20318e-31, 2.20318e-31, 2.20318e-31, 2.20318e-31, 2.20318e-31, 2.20318e-31, 2.20318e-31, 2.20318e-31, 2.79634e-10, 2.20318e-31, 2.20318e-31, 9.41599e-12, 2.20318e-31, 2.20318e-31, 1.53165e-07, 2.20318e-31, 2.20318e-31, 2.20318e-31
0.366306, 0, 2.11301e-07, 1.25171e-30, 1.41421, -2.11301e-07, 0, 1.25171e-30, 1.25171e-30, 1.25171e-30, 1.25171e-30, 1.25171e-30, 1.25171e-30, 1.25171e-30, 1.25171e-30, 1.25171e-30, 1.25171e-30, 1.25171e-30, 1.25171e-30, 3.86429e-10, 1.25171e-30, 1.25171e-30, 1.43165e-11, 1.25171e-30, 1.25171e-30, 2.109e-07, 1.25171e-30, 1.25171e-30, 1.25171e-30
0.374173, 0, 2.89433e-07, 6.69164e-30, 1.41421, -2.89433e-07, 0, 6.69164e-30, 6.69164e-30, 6.69164e-30, 6.69164e-30, 6.69164e-30, 6.69164e-30, 6.69164e-30, 6.69164e-30, 6.69164e-30, 6.69164e-30, 6.69164e-30, 6.69164e-30, 5.31476e-10, 6.69164e-30, 6.69164e-30, 2.17682e-11, 6.69164e-30, 6.69164e-30, 2.8888e-07, 6.69164e-30, 6.69164e-30, 6.69164e-30
0.38204, 0, 3.94398e-07, 3.35961e-29, 1.41421, -3.94398e-07, 0, 3.35961e-29, 3.35961e-29, 3.35961e-29, 3.35961e-29, 3.35961e-29, 3.35961e-29, 3.35961e-29, 3.35961e-29, 3.35961e-29, 3.35961e-29, 3.35961e-29, 3.35961e-29, 7.27562e-10, 3.35961e-29, 3.35961e-29, 3.30928e-11, 3.35961e-29, 3.35961e-29, 3.93637e-07, 3.35961e-29, 3.35961e-29, 3.35961e-29
0.389907, 0, 5.34664e-07, 1.59016e-28, 1.41421, -5.34664e-07, 0, 1.59016e-28, 1.59016e-28, 1.59016e-28, 1.59016e-28, 1.59016e-28, 1.59016e-28, 1.59016e-28, 1.59016e-28, 1.59016e-28, 1.59016e-28, 1.59016e-28, 1.59016e-28, 9.91444e-10, 1.59016e-28, 1.59016e-28, 5.02868e-11, 1.59016e-28, 1.59016e-28, 5.33622e-07, 1.59016e-28, 1.59016e-28, 1.59016e-28
0.397774, 0, 7.21116e-07, 7.16011e-28, 1.41421, -7.21116e-07, 0, 7.16011e-28, 7.16011e-28, 7.16011e-28, 7.16011e-28, 7.16011e-28, 7.16011e-28, 7.16011e-28, 7.16011e-28, 7.16011e-28, 7.16011e-28, 7.16011e-28, 7.16011e-28, 1.34498e-09, 7.16011e-28, 7.16011e-28, 7.63558e-11, 7.16011e-28, 7.16011e-28, 7.19694e-07, 7.16011e-28, 7.16011e-28, 7.16011e-28
0.405641, 0, 9.6767e-07, 3.06181e-27, 1.41421, -9.6767e-07, 0, 3.06181e-27, 3.06181e-27, 3.06181e-27, 3.06181e-27, 3.06181e-27, 3.06181e-27, 3.06181e-27, 3.06181e-27, 3.06181e-27, 3.06181e-27, 3.06181e-27, 3.06181e-27, 1.81659e-09, 3.06181e-27, 3.06181e-27, 1.15809e-10, 3.06181e-27, 3.06181e-27, 9.65737e-07, 3.06181e-27, 3.06181e-27, 3.06181e-27
0.413509, 0, 1.29201e-06, 1.24438e-26, 1.41421, -1.29201e-06, 0, 1.24438e-26, 1.24438e-26, 1.24438e-26, 1.24438e-26, 1.24438e-26, 1.24438e-26, 1.24438e-26, 1.24438e-26, 1.24438e-26, 1.24438e-26, 1.24438e-26, 1.24438e-26, 2.44303e-09, 1.24438e-26, 1.24438e-26, 1.7538e-10, 1.24438e-26, 1.24438e-26, 1.2894e-06, 1.24438e-26, 1.24438e-26, 1.24438e-26
0.421376, 0, 1.71651e-06, 4.81693e-26, 1.41421, -1.71651e-06, 0, 4.81693e-26, 4.81693e-26, 4.81693e-26, 4.81693e-26, 4.81693e-26, 4.81693e-26, 4.81693e-26, 4.81693e-26, 4.81693e-26, 4.81693e-26, 4.81693e-26, 4.81693e-26, 3.27166e-09, 4.81693e-26, 4.81693e-26, 2.65081e-10, 4.81693e-26, 4.81693e-26, 1.71297e-06, 4.81693e-26, 4.81693e-26, 4.81693e-26
0.429243, 0, 2.26926e-06, 1.77983e-25, 1.41421, -2.26926e-06, 0, 1.77983e-25, 1.77983e-25, 1.77983e-25, 1.77983e-25, 1.77983e-25, 1.77983e-25, 1.77983e-25, 1.77983e-25, 7.01309e-13, 1.77983e-25, 1.77983e-25, 1.77983e-25, 4.36331e-09, 1.77983e-25, 1.77983e-25, 3.99726e-10, 1.77983e-25, 1.77983e-25, 2.2645e-06, 1.77983e-25, 1.77983e-25, 1.77983e-25
0.43711, 0, 2.9854e-06, 6.29131e-25, 1.41421, -2.9854e-06, 0, 6.29131e-25, 6.29131e-25, 6.29131e-25, 6.29131e-25, 6.29131e-25, 6.29131e-25, 6.29131e-25, 6.29131e-25, 2.19601e-12, 6.29131e-25, 6.29131e-25, 6.29131e-25, 5.7957e-09, 6.29131e-25, 6.29131e-25, 6.01107e-10, 6.29131e-25, 6.29131e-25, 2.97901e-06, 6.29131e-25, 6.29131e-25, 6.29131e-25
0.444977, 0, 3.91746e-06, 2.15671e-24, 1.41421, -3.91746e-06, 0, 3.15988e-14, 2.41746e-13, 6.96622e-10, 1.17457e-11, 1.92155e-12, 3.13105e-10, 1.90908e-09, 9.31331e-11, 3.70776e-11, 6.18783e-11, 1.02842e-10, 4.7831e-09, 7.66801e-09, 2.09115e-10, 5.24391e-12, 9.01113e-10, 7.28999e-13, 6.72823e-15, 3.90049e-06, 2.15671e-24, 2.15671e-24, 1.78335e-10
0.452844, 0, 5.1237e-06, 3.20044e-09, 1.41421, -5.1237e-06, 3.20044e-09, 3.20054e-09, 3.2012e-09, 5.37316e-09, 3.23708e-09, 3.20644e-09, 4.177e-09, 9.15475e-09, 3.49092e-09, 3.31118e-09, 3.39344e-09, 3.5212e-09, 1.81186e-08, 1.33062e-08, 3.85266e-09, 3.2168e-09, 4.54662e-09, 3.20862e-09, 3.20046e-09, 5.08603e-06, 3.20044e-09, 3.20044e-09, 3.75666e-09
0.460711, 0, 6.68119e-06, 9.93326e-09, 1.41421, -6.68119e-06, 9.93326e-09, 9.9335e-09, 9.93508e-09, 1.51668e-08, 1.00215e-08, 9.9477e-09, 1.22855e-08, 2.42757e-08, 1.06329e-08, 1.01963e-08, 1.03981e-08, 1.07059e-08, 4.58675e-08, 2.32008e-08, 1.15043e-08, 9.97266e-09, 1.19367e-08, 9.96417e-09, 9.93331e-09, 6.60277e-06, 9.93326e-09, 9.93326e-09, 1.1273e-08
0.468578, 0, 8.69584e-06, 2.38535e-08, 1.41421, -8.69584e-06, 2.38535e-08, 2.3854e-08, 2.38575e-08, 3.53125e-08, 2.40467e-08, 2.38851e-08, 2.90039e-08, 5.52567e-08, 2.53855e-08, 2.44254e-08, 2.48714e-08, 2.55452e-08, 1.02533e-07, 4.12064e-08, 2.72933e-08, 2.39398e-08, 2.68226e-08, 2.39359e-08, 2.38536e-08, 8.53724e-06, 2.38535e-08, 2.38535e-08, 2.6787e-08
0.476445, 0, 1.13124e-05, 5.21099e-08, 1.41421, -1.13124e-05, 5.21099e-08, 5.21109e-08, 5.21182e-08, 7.60016e-08, 5.25127e-08, 5.21758e-08, 6.28483e-08, 1.17585e-07, 5.5304e-08, 5.3297e-08, 5.42321e-08, 5.5637e-08, 2.16154e-07, 7.47217e-08, 5.92818e-08, 5.22897e-08, 5.64907e-08, 5.23024e-08, 5.21101e-08, 1.09971e-05, 5.21099e-08, 5.21099e-08, 5.82261e-08
0.484312, 0, 1.47386e-05, 1.08441e-07, 1.41421, -1.47386e-05, 1.08441e-07, 1.08443e-07, 1.08458e-07, 1.56726e-07, 1.09255e-07, 1.08574e-07, 1.30143e-07, 2.40766e-07, 1.14896e-07, 1.10831e-07, 1.1273e-07, 1.15569e-07, 4.39974e-07, 1.37797e-07, 1.22936e-07, 1.08804e-07, 1.14875e-07, 1.0886e-07, 1.08441e-07, 1.41201e-05, 1.08441e-07, 1.08441e-07, 1.20802e-07
0.492179, 0, 1.92826e-05, 2.18821e-07, 1.41421, -1.92826e-05, 2.18821e-07, 2.18825e-07, 2.18854e-07, 3.14139e-07, 2.20428e-07, 2.19084e-07, 2.61663e-07, 4.80038e-07, 2.31564e-07, 2.24103e-07, 2.27287e-07, 2.32892e-07, 8.73286e-07, 2.56794e-07, 2.47434e-07, 2.19538e-07, 2.28223e-07, 2.19695e-07, 2.18822e-07, 1.80843e-05, 2.18821e-07, 2.18821e-07, 2.43222e-07
0.500046, 0, 2.54166e-05, 4.3139e-07, 1.41421, -2.54166e-05, 4.3139e-07, 4.31398e-07, 4.31454e-07, 6.15835e-07, 4.345e-07, 4.31899e-07, 5.14291e-07, 9.3686e-07, 4.56049e-07, 4.4227e-07, 4.47774e-07, 4.58619e-07, 1.69782e-06, 4.80331e-07, 4.86758e-07, 4.32778e-07, 4.45061e-07, 4.33155e-07, 4.31392e-07, 2.31261e-05, 4.3139e-07, 4.3139e-07, 4.78608e-07
0.507913, 0, 3.38917e-05, 8.33779e-07, 1.41421, -3.38917e-05, 8.33779e-07, 8.33795e-07, 8.339e-07, 1.18425e-06, 8.39688e-07, 8.34745e-07, 9.91302e-07, 1.79424e-06, 8.80634e-07, 8.62687e-07, 8.6491e-07, 8.85518e-07, 3.24015e-06, 8.96629e-07, 9.38985e-07, 8.36417e-07, 8.53554e-07, 8.37258e-07, 8.33782e-07, 2.95675e-05, 8.33779e-07, 8.33779e-07, 9.23499e-07
0.51578, 0, 4.59009e-05, 1.58252e-06, 1.41421, -4.59009e-05, 1.58252e-06, 1.58255e-06, 1.58275e-06, 2.23701e-06, 1.59356e-06, 1.58433e-06, 1.87669e-06, 3.37613e-06, 1.67002e-06, 1.647e-06, 1.64066e-06, 1.67914e-06, 6.07632e-06, 1.66295e-06, 1.77899e-06, 1.58745e-06, 1.61098e-06, 1.58924e-06, 1.58253e-06, 3.78605e-05, 1.58252e-06, 1.58252e-06, 1.75007e-06
0.523647, 0, 6.33812e-05, 2.95213e-06, 1.41421, -6.33812e-05, 2.95213e-06, 2.95219e-06, 2.95255e-06, 4.15391e-06, 2.9724e-06, 2.95545e-06, 3.49229e-06, 6.24559e-06, 3.1128e-06, 3.08561e-06, 3.05888e-06, 3.12955e-06, 1.12037e-05, 3.05468e-06, 3.31289e-06, 2.96118e-06, 2.99287e-06, 2.96486e-06, 2.95214e-06, 4.86584e-05, 2.95213e-06, 2.95213e-06, 3.25979e-06
0.531514, 0, 8.94722e-05, 5.41513e-06, 1.41421, -8.94722e-05, 5.41513e-06, 5.41523e-06, 5.41588e-06, 7.58555e-06, 5.45173e-06, 5.42112e-06, 6.39065e-06, 1.13631e-05, 5.7053e-06, 5.68017e-06, 5.60792e-06, 5.73555e-06, 2.03176e-05, 5.54543e-06, 6.06666e-06, 5.43147e-06, 5.47312e-06, 5.43884e-06, 5.41515e-06, 6.29284e-05, 5.41513e-06, 5.41513e-06, 5.97076e-06
0.539382, 0, 0.000129238, 9.76979e-06, 1.41421, -0.000129238, 9.76979e-06, 9.76996e-06, 9.77113e-06, 1.36258e-05, 9.83481e-06, 9.78043e-06, 1.15029e-05, 2.03372e-05, 1.02853e-05, 1.02749e-05, 1.01123e-05, 1.03391e-05, 3.62459e-05, 9.93477e-06, 1.09273e-05, 9.79882e-06, 9.8519e-06, 9.81321e-06, 9.76983e-06, 8.21319e-05, 9.76979e-06, 9.76979e-06, 1.07569e-05
0.547249, 0, 0.0001908, 1.73396e-05, 1.41421, -0.0001908, 1.73396e-05, 1.73399e-05, 1.7342e-05, 2.40798e-05, 1.74533e-05, 1.73582e-05, 2.03691e-05, 3.58111e-05, 1.82407e-05, 1.82897e-05, 1.79383e-05, 1.83347e-05, 6.36188e-05, 1.75478e-05, 1.93629e-05, 1.73904e-05, 1.74553e-05, 1.74179e-05, 1.73397e-05, 0.000108498, 1.73396e-05, 1.73396e-05, 1.90651e-05
0.555116, 0, 0.000286999, 3.02782e-05, 1.41421, -0.000286999, 3.02782e-05, 3.02787e-05, 3.02822e-05, 4.1871e-05, 3.04737e-05, 3.03102e-05, 3.54887e-05, 6.20481e-05, 3.18281e-05, 3.20413e-05, 3.1308e-05, 3.19897e-05, 0.000109876, 3.05401e-05, 3.37582e-05, 3.03655e-05, 3.04402e-05, 3.0417e-05, 3.02783e-05, 0.000145444, 3.02782e-05, 3.02782e-05, 3.3246e-05
0.562983, 0, 0.000437871, 5.20236e-05, 1.41421, -0.000437871, 5.20236e-05, 5.20245e-05, 5.20304e-05, 7.16449e-05, 5.23544e-05, 5.20777e-05, 6.08426e-05, 0.000105795, 5.46468e-05, 5.52515e-05, 5.37665e-05, 5.49203e-05, 0.000186746, 5.23519e-05, 5.79136e-05, 5.21713e-05, 5.22494e-05, 5.22659e-05, 5.20238e-05, 0.000198197, 5.20236e-05, 5.20236e-05, 5.70466e-05
